GENE	H3k18ac_10_DMSO_compare_TSS_SIGNAL	H3k18ac_10_DMSO_compare_DISTAL_SIGNAL	ENHANCER_PROMOTER_DIFFERENCE	ENHANCER_CONTRIBUTION	ENHANCER_PROMOTER_RATIO
C12orf61	15789.8736	2431.5196	-13358.354	0.133443122230632	-2.69906949626584
ZNF335	14455	1279.3303	-13175.6697	0.0813082143063947	-3.49810791356253
ZC3H6	13070.252	94.2318	-12976.0202	0.0071580322807644	-7.11585723974329
YY1AP1	14945.7555	2189.5948	-12756.1607	0.127782319104384	-2.7710000076061
CBLL1	13024.2	328.7699	-12695.4301	0.0246214813979323	-5.30797272729038
MSL2	21957.082	9321.9418	-12635.1402	0.298025343105497	-1.23598392844162
RMI1	12829.1911	238.8566	-12590.3345	0.0182779100201785	-5.74714165756214
PFN1	25731.2	13264.8799	-12466.3201	0.340159316885593	-0.955907126663871
UBE2M	13540.3369	1159.504	-12380.8329	0.0788786768433664	-3.5456839333177
DAP3	14272.7822	2189.5948	-12083.1874	0.133005992998459	-2.70453076871389
C1orf77	15537.1499	3461.6948	-12075.4551	0.182205542213838	-2.16617144291667
S100A13	15537.1499	3461.6948	-12075.4551	0.182205542213838	-2.16617144291667
LOC100131691	13188.8825	1159.504	-12029.3785	0.0808107587567424	-3.50774262751862
FNBP4	14529	2594.5182	-11934.4818	0.151517823013731	-2.48539684754597
CLTC	13225.4	1301.7275	-11923.6725	0.0896066686273663	-3.34481198159685
TOR1AIP1	20485.8	8570.0569	-11915.7431	0.294951098138152	-1.25724754513223
CGGBP1	12071.2888	324.6534	-11746.6354	0.0261902963697265	-5.21653558611778
FARSB	17290.8	5575.7258	-11715.0742	0.243837907374631	-1.63277310024873
HNRNPL	17857.4	6167.2306	-11690.1694	0.256704492263869	-1.53382734587596
UPF2	12346.902	790.5306	-11556.3714	0.0601739033850495	-3.96518397808022
WAC	11478.3	20.996	-11457.304	0.00182585090426405	-8
NCOR1	11422.1384	62.51	-11359.6284	0.00544291804353366	-7.51353005283491
ZNF398	20025.3121	8822.8858	-11202.4263	0.305838369196712	-1.18250221111194
BCLAF1	12116.4	957.3891	-11159.0109	0.0732296576514302	-3.66171192077181
FAM53C	12065.52	968.1296	-11097.3904	0.0742792410193381	-3.6395460951824
LUC7L2	13434.8	2413.8238	-11020.9762	0.152304946502674	-2.47658257075288
EIF4G2	11101.9917	665.4249	-10436.5668	0.0565480871986805	-4.06039885696263
NDUFA4	12706.6	2338.635	-10367.965	0.155440244037398	-2.44183943201777
STK35	12308.9551	1958.8436	-10350.1115	0.137291227693029	-2.65163417930283
ASAH1	10979.4576	661.3008	-10318.1568	0.0568090821299066	-4.05335632794223
USP1	10853.032	549.8604	-10303.1716	0.0482211337888271	-4.30288894300685
APOB48R	11621.5056	1442.636	-10178.8696	0.110427155810987	-3.01001775024716
FAM36A	18985.2	8873.5033	-10111.6967	0.31851817381608	-1.09729949238227
MZF1	11238.0339	1149.117	-10088.9169	0.0927668524648392	-3.28979205547019
IVNS1ABP	10745.4	932.2746	-9813.1254	0.0798339251549277	-3.52682041719281
MIRLET7I	12212.9228	2431.5196	-9781.4032	0.166037021662225	-2.328478381799
EFCAB2	20403.9269	10639.9602	-9763.9667	0.34273930212818	-0.939354082912695
ITGA4	20618.4	10866.7341	-9751.6659	0.345138568109195	-0.924013966681148
SMC4	17418.093	7667.7407	-9750.3523	0.305660190197306	-1.18371322544244
LOC100129387	9779.9555	42.5619	-9737.3936	0.00433309489479754	-7.84412153509723
C9orf102	9734.744	51.2847	-9683.4593	0.0052406038825535	-7.56847074567483
TMEM168	12766.8	3090.289	-9676.511	0.194883751992563	-2.04658329005665
FLJ10038	9717.6337	42.5619	-9675.0718	0.00436076301585595	-7.83489868635595
CRADD	12214.2	2561.2141	-9652.9859	0.17334296573116	-2.25365961119212
LOC220906	9631.3575	20.996	-9610.3615	0.0021752207894168	-8
SREK1	10405.6506	809.7294	-9595.9212	0.072198124361368	-3.68378349986789
ATAD2B	10216.8	630.0518	-9586.7482	0.0580861444055131	-4.01932914551237
C9orf130	9622.568	51.2847	-9571.2833	0.00530137284393425	-7.55174966678265
ZBTB4	15662.5158	6111.8536	-9550.6622	0.280690268807509	-1.35763407353492
HNRNPH3	10465.7745	966.5128	-9499.2617	0.0845423819955959	-3.43674643038137
ARPC4	9638.7653	151.3562	-9487.4091	0.0154600941367275	-5.99282867435577
TADA3	9616.0489	151.3562	-9464.6927	0.0154960502252538	-5.98942455396368
LOC100287814	12681.6	3254.2351	-9427.3649	0.20420863290685	-1.96234639112168
WRAP53	9380.0615	37.35	-9342.7115	0.00396605797675933	-7.9723453285045
RASA1	9985.9283	648.0391	-9337.8892	0.0609404821007821	-3.94574378090265
HECTD2	10271	944.4751	-9326.5249	0.0842117780636863	-3.4429200791079
ZBED5	9981.8679	665.4249	-9316.443	0.0624970978538319	-3.90696205378648
PLEC	22515.2369	13214.5017	-9300.7352	0.369846022327183	-0.768779633421659
HSPA9	11036.6	1866.4772	-9170.1228	0.144653648976075	-2.56390600484659
C1orf174	10198.498	1082.5534	-9115.9446	0.0959621015466697	-3.23584659581454
LOC100133612	10190.6	1082.5534	-9108.0466	0.0960293328395585	-3.23472889987695
LOC729013	9755.885	665.4249	-9090.4601	0.0638523281991643	-3.87392499453718
PAXIP1	9223.152	165.7195	-9057.4325	0.0176506303233568	-5.79844459631731
C7orf27	9501.9744	554.5446	-8947.4298	0.0551427984176234	-4.09885191901122
C3orf58	9074.6904	203.0847	-8871.6057	0.0218893751800472	-5.48169496466688
GORAB	8988.8	117.9382	-8870.8618	0.0129506522983169	-6.25202554376816
LOC202781	8963.574	165.7195	-8797.8545	0.0181524999716572	-5.75725880767984
INO80	10191	1418.2136	-8772.7864	0.122162762170213	-2.84514888279716
RAB40C	11944.5328	3208.5717	-8735.9611	0.211743520939884	-1.89634729741204
CD164	15612.6	6901.096	-8711.504	0.306528790297248	-1.17781340512224
FLCN	12343.2	3643.0012	-8700.1988	0.2278841079518	-1.76051708922146
DCAF8	15168.5732	6492.097	-8676.4762	0.299718196161816	-1.22432892706903
ANKRD13C	10558.3375	1916.6308	-8641.7067	0.15363812988607	-2.46173832499901
MAT2A	14566.6	5945.7454	-8620.8546	0.289861801956592	-1.29273458355922
HHLA3	10518.2875	1916.6308	-8601.6567	0.154132962819707	-2.4562554731732
PCIF1	9874	1279.3303	-8594.6697	0.114703883556645	-2.94824585493921
DUSP4	16928.4377	8358.6659	-8569.7718	0.330550545931247	-1.01810423338675
MDM2	15585.6	7017.4406	-8568.1594	0.310464451406595	-1.15119684354018
YARS	9968.4608	1420.6294	-8547.8314	0.124735986374048	-2.81084051223273
PREPL	8640.631	112.3547	-8528.2763	0.0128361571526388	-6.26500429060177
GAS5	8666.2719	140.4034	-8525.8685	0.0159428382695113	-5.94776172377264
DALRD3	11043.012	2539.5615	-8503.4505	0.186972041785748	-2.1204824063581
GABPB1	8523.8923	42.5619	-8481.3304	0.00496843840010258	-7.64580599902347
C2orf34	8584.5906	112.3547	-8472.2359	0.0129188693413997	-6.25561695216285
C2orf24	10850.511	2390.2273	-8460.2837	0.180520696493186	-2.18254326361937
REV3L	11130.322	2752.9553	-8377.3667	0.198292898752372	-2.01544224036507
EXO1	8359.134	13.0788	-8346.0552	0.00156216765058815	-8
SMEK2	9248	980.7824	-8267.2176	0.0958845697998229	-3.2371364024213
EPC1	21423.2	13173.3495	-8249.8505	0.380770617023527	-0.701551775947181
ZBTB37	8384.7057	140.4034	-8244.3023	0.0164693962684888	-5.90011036923632
KCTD9	8456.0672	224.9012	-8231.166	0.0259073860930078	-5.23262357779857
CEP170	8947.613	718.1024	-8229.5106	0.0742937661913778	-3.63924136932232
MYNN	10284.0978	2079.4219	-8204.6759	0.16819012307636	-2.30616082950081
SMC2	8324.619	142.2504	-8182.3686	0.0168008260526612	-5.87087963020342
PFDN4	10967.5286	2787.1166	-8180.412	0.202630933729937	-1.97639320400503
INO80D	10746.1245	2598.6801	-8147.4444	0.194733469533155	-2.04796550498501
TMEM87A	8160.651	22.8608	-8137.7902	0.00279351952544383	-8
ITFG1	8378.6132	267.9676	-8110.6456	0.0309911635822567	-4.96658099375099
ATG10	8402.2	296.5176	-8105.6824	0.034087507335564	-4.82457748256885
PHKB	8323.2456	267.9676	-8055.278	0.0311908916426379	-4.95701572852926
ATPBD4	8056.2	8.4882	-8047.7118	0.00105251434271197	-8
LACE1	8223.6768	192.3259	-8031.3509	0.0228524047407922	-5.41815860141715
C2orf79	8910.7293	893.9598	-8016.7695	0.0911767615354575	-3.317261651977
IQCG	10111.893	2096.2566	-8015.6364	0.171709609456293	-2.27016587149681
CENPO	8907.3435	893.9598	-8013.3837	0.0912082579874862	-3.31671336855903
MGC21881	8460.084	446.712	-8013.372	0.0501540621341277	-4.24325507259347
C1orf25	12193.4389	4184.1579	-8009.281	0.255480578200582	-1.5430958632383
UBQLN1	8910.2	909.0432	-8001.1568	0.0925777253383438	-3.29303705348327
HNRNPU	18597.2	10605.2203	-7991.9797	0.363162374592629	-0.810310835107236
C1orf26	12172.6084	4184.1579	-7988.4505	0.25580593518659	-1.54062914666335
RBBP5	8306.4	320.3375	-7986.0625	0.0371330992742042	-4.69655874652445
GPATCH2	7975.1325	13.7914	-7961.3411	0.00172631510484159	-8
CNPY3	9163.8	1221.0211	-7942.7789	0.117577480463289	-2.90785784095312
SPATA17	7946.0625	13.7914	-7932.2711	0.00173261974067137	-8
ZDHHC5	9458	1531.3274	-7926.6726	0.139346781132392	-2.62675237570558
BSCL2	12883.7932	4965.8119	-7917.9813	0.278202899850148	-1.37545588925709
LRCH4	12120.389	4246.5375	-7873.8515	0.259458457273575	-1.51307710721361
SNORD74	8000.0753	140.4034	-7859.6719	0.0172475606379266	-5.83236380191168
RAPGEF6	11540.6	3697.2396	-7843.3604	0.242635419262452	-1.64219778650345
C11orf10	8863.2832	1035.5171	-7827.7661	0.104610363742766	-3.09748983339444
FEN1	8863.2832	1035.5171	-7827.7661	0.104610363742766	-3.09748983339444
LOC643749	10574.624	2752.9553	-7821.6687	0.206560789325035	-1.94155327655146
MIR611	8847.2512	1035.5171	-7811.7341	0.104780064508848	-3.09487790845861
RPN2	9489.3843	1692.3294	-7797.0549	0.151347945887758	-2.48730407763805
TSEN34	8410.9715	635.3986	-7775.5729	0.0702379620749763	-3.72653863058868
UBAP2L	11058.9214	3286.8922	-7772.0292	0.229118563202299	-1.75041463700774
FBXO24	11953.9906	4246.5375	-7707.4531	0.262123399545228	-1.49313341824061
C21orf59	10493.8995	2795.3844	-7698.5151	0.2103487607786	-1.90843228820833
LRMP	22615.6	14951.6542	-7663.9458	0.397996992817218	-0.597013163585295
FUBP1	9505.4	1844.5264	-7660.8736	0.162514393044875	-2.36549690077431
S100PBP	10872.8276	3221.111	-7651.7166	0.228545837428297	-1.75509689589286
SFT2D3	9118.4	1470.2029	-7648.1971	0.138847675551229	-2.63276542529935
GANC	7668.32	22.8608	-7645.4592	0.00297233943583799	-8
GPBP1	10221.25	2589.2452	-7632.0048	0.202119056256311	-1.98096814116499
GPBP1L1	10830.3088	3202.9266	-7627.3822	0.228238642672523	-1.75761173646087
CDCA2	7848.2336	224.9012	-7623.3324	0.0278579765570123	-5.12500471952012
AMACR	9488.6	1867.6966	-7620.9034	0.164463527660945	-2.34493512590214
MMADHC	7757.702	146.952	-7610.75	0.0185905670254511	-5.72221245890724
FBXW4	8582.4	1039.1856	-7543.2144	0.108005649297554	-3.0459277977504
FBXL17	9152.6	1615.7053	-7536.8947	0.150042671988507	-2.50201755263705
SNORD75	7671.2885	140.4034	-7530.8851	0.0179734943207374	-5.77181914146271
IFIH1	11875.6	4351.4681	-7524.1319	0.268161079572964	-1.4484262804531
YWHAZ	8272.2758	754.1571	-7518.1187	0.0835498483570403	-3.45534729566035
SNHG8	7767.32	276.5104	-7490.8096	0.0343754637094288	-4.81201125502676
HRAS	11747.2266	4291.1633	-7456.0633	0.267555741365285	-1.45287948252389
ACTB	19928.8	12490.2976	-7438.5024	0.385275918352521	-0.674046990109196
MIR3661	9038.0867	1620.3307	-7417.756	0.152023573405935	-2.4797291077069
C1orf43	10704.1033	3286.8922	-7417.2111	0.234929115658711	-1.70336789756776
CNOT1	7486.8	99.265	-7387.535	0.0130851765704618	-6.23692027970649
DNAJC27	10330.4385	2948.0665	-7382.372	0.22201795307529	-1.80906052110881
LOC729723	10330.4385	2948.0665	-7382.372	0.22201795307529	-1.80906052110881
ZNF644	7374.6293	0	-7374.6293	0	-8
ZC3HAV1	7996.8	623.428	-7373.372	0.0723215209620906	-3.6811279492942
MBOAT7	8007.707	635.3986	-7372.3084	0.0735150800425255	-3.65565537087033
ZFP161	10128.2126	2769.3187	-7358.8939	0.214716959050915	-1.87077659636002
SCAND1	7886.2	534.1559	-7352.0441	0.06343626164305	-3.88399752188815
LOC440944	9140.3172	1798.1474	-7342.1698	0.164387550333161	-2.34573294444993
EIF3B	20240.2	12910.973	-7329.227	0.389457501247392	-0.648625816352318
IGF1	29898.0194	22585.9927	-7312.0267	0.430340436949941	-0.404621591450493
NNT	7830.5938	527.6224	-7302.9714	0.0631261967116859	-3.89154399229938
PRMT2	7316.4042	36.6606	-7279.7436	0.00498575777545167	-7.6407605720711
STAM	7279.8	7.5348	-7272.2652	0.00103395825864896	-8
SMAD2	7817.1674	573.129	-7244.0384	0.06830855224614	-3.76971412980228
SDCCAG8	7957.4446	718.1024	-7239.3422	0.0827731553987316	-3.47004371847814
PPP2CA	8852.9324	1620.3307	-7232.6017	0.154711161605403	-2.44986711651113
LRBA	7430.5939	202.0832	-7228.5107	0.0264760577910469	-5.20045622997569
RBM5	7343.3423	122.6544	-7220.6879	0.0164284026538613	-5.90376595686856
GLUD1	10010.7616	2822.767	-7187.9946	0.219952523423683	-1.82636978162439
XPO1	11611.6	4423.7142	-7187.8858	0.275873247310614	-1.39223669308239
SEC23B	8122.737	936.5382	-7186.1988	0.103378932566261	-3.11655618703191
STAM2	7371.375	187.9398	-7183.4352	0.0248620152715429	-5.29359123007182
CBX5	10825.6432	3653.2382	-7172.405	0.252314947479299	-1.56720501538065
ARMC5	10264	3111.268	-7152.732	0.232613507258322	-1.72201849859674
C1orf125	8247.8	1123.5889	-7124.2111	0.119895664558324	-2.87589507219669
STAG1	9535	2421.3277	-7113.6723	0.202514330549839	-1.97743459312465
STAG2	9842.3479	2755.8125	-7086.5354	0.218747214871149	-1.83652477940077
ACBD6	8018.4	969.9033	-7048.4967	0.107907273222522	-3.04740156657342
MPZL3	7270.2	235.5213	-7034.6787	0.0313789029176983	-4.94806560775234
HCLS1	13038.8	6023.6271	-7015.1729	0.315994761233736	-1.11410673402603
TCP11L1	7012.7222	0	-7012.7222	0	-8
KIAA0528	7580.9286	570.4638	-7010.4648	0.0699836018199786	-3.73216733199723
BLCAP	7467.093	459.9881	-7007.1049	0.0580274244955057	-4.02087825550195
DUT	7049.5208	60.1865	-6989.3343	0.00846539772460113	-6.87194145887211
SETD7	9128.4	2141.995	-6986.405	0.190055006945187	-2.09140689843426
TMEM138	7421.9458	449.7371	-6972.2087	0.0571335387506527	-4.04464365980311
C19orf20	15134.6	8196.5633	-6938.0367	0.351313956985591	-0.884759505417809
SRSF4	7756.2	821.5552	-6934.6448	0.0957774127198221	-3.23892058729491
CYBASC3	7380.2958	449.7371	-6930.5587	0.0574374470380578	-4.03652483447169
FRG1B	7290	369.957	-6920.043	0.0482975296075422	-4.30048931300022
CAPZA1	8403.0772	1501.4702	-6901.607	0.151594024377126	-2.48454189669108
ST7L	8403.0772	1501.4702	-6901.607	0.151594024377126	-2.48454189669108
DDX5	7202.4209	315.3942	-6887.0267	0.0419529073014844	-4.51325387641395
MAGEF1	8520.3958	1635.1174	-6885.2784	0.161007855319414	-2.38152622618328
POLR2A	12993.2233	6111.8536	-6881.3697	0.319907301707851	-1.08807748106696
PARP8	11983.17	5102.5648	-6880.6052	0.298644738416518	-1.23171510182929
TRA2B	9892.6567	3013.5958	-6879.0609	0.233498902954208	-1.71487208497631
BAT2L2	7265.2	402.9944	-6862.2056	0.0525540145408937	-4.17217081727232
N4BP2	12297.8168	5444.3289	-6853.4879	0.306858538536294	-1.17557609039203
C17orf49	14865.4	8014.048	-6851.352	0.350272786301488	-0.891355228078456
UGP2	6848.4186	0	-6848.4186	0	-8
ADK	11900.6742	5071.9986	-6828.6756	0.298833227963954	-1.23041705540257
CTAGE5	6986.7682	158.395	-6828.3732	0.0221681430593496	-5.4630265765771
CHCHD5	7529.8	704.5328	-6825.2672	0.0855603990161777	-3.41787276694255
OXSR1	7028	213.1604	-6814.8396	0.0294373260948618	-5.04310284077276
FLJ39739	20085.41	13279.0091	-6806.4009	0.397999109776199	-0.597000416580793
PBLD	7742.8347	966.5128	-6776.3219	0.110974191809432	-3.00200109872753
FAM35A	9576.7104	2822.767	-6753.9434	0.227652094434238	-1.7624201261624
CHEK1	7064.5257	330.5731	-6733.9526	0.0447016475290364	-4.41755146687347
BRWD1	7667.507	934.2504	-6733.2566	0.108611572793253	-3.03687639718209
ACBD5	9943.112	3210.3968	-6732.7152	0.244071513450464	-1.63094583464609
RPL7	6924.228	193.0025	-6731.2255	0.0271176407733317	-5.16496179010033
NDUFAF3	9267.7945	2539.5615	-6728.233	0.21508299571894	-1.86764664306699
ZNF687	8180.6	1469.6904	-6710.9096	0.152294940264181	-2.47669438661969
SNORA24	6984.5936	276.5104	-6708.0832	0.0380810411199179	-4.65877052590283
DDB2	9705.8	3000.1986	-6705.6014	0.236124581345381	-1.69378912792297
SETD5	8488.7844	1798.1474	-6690.637	0.174799195227483	-2.23904668549503
ISPD	6769.4368	83.1228	-6686.314	0.0121301827130405	-6.34764774760327
SLBP	8953	2272.4551	-6680.5449	0.202437681123503	-1.97811939687307
COPS5	7502.6	842.8073	-6659.7927	0.100990553211226	-3.15411592795232
UBE2R2	7874.8	1216.5154	-6658.2846	0.133810713463972	-2.69448869953611
CLASP1	7327.2	669.0846	-6658.1154	0.0836744354997069	-3.45300145147098
ITSN2	6686.54	44.5113	-6642.0287	0.0066128303018579	-7.23094442356085
SEPW1	6621.1756	0	-6621.1756	0	-8
C20orf132	8311.7214	1692.3294	-6619.392	0.169164414878821	-2.29613689123955
ACSL5	6634.6	19.9833	-6614.6167	0.00300293783984942	-8
C11orf58	6652.8	39.7972	-6613.0028	0.00594645080388224	-7.38515092201863
TOR3A	16550.2	9961.1929	-6589.0071	0.375732536482457	-0.732458223996516
EIF4E	6751.2437	166.3875	-6584.8562	0.0240526699370733	-5.34253433791864
PIGP	6650.2412	72.489	-6577.7522	0.0107826727896949	-6.51950077010605
RAB33B	7109.4	535.3335	-6574.0665	0.0700264436948652	-3.73121796699861
C10orf78	9198.9102	2625.3612	-6573.549	0.222031540987803	-1.80894703045065
C3orf23	6561.8321	9.618	-6552.2141	0.00146360390075853	-8
PES1	14325.3425	7812.9693	-6512.3732	0.352916219203309	-0.874626781885539
TTC3	6549.7312	72.489	-6477.2422	0.0109463288460266	-6.49752980278962
KIF5B	6576.8371	102.0687	-6474.7684	0.0152822487779361	-6.00978150920444
PI4KB	7717.2178	1254.9752	-6462.2426	0.139873852468399	-2.62042196807387
TSPYL1	6974.2188	522.8385	-6451.3803	0.0697391628579389	-3.73759434086933
RHBDD3	14926.8744	8485.0611	-6441.8133	0.362424588945241	-0.814915151603802
HNRNPUL2	10896.1632	4455.1809	-6440.9823	0.290214385853028	-1.29026429911625
PRPF40A	6952.3847	514.4431	-6437.9416	0.0688971426393414	-3.75642449206082
CETN3	6670.4	239.5701	-6430.8299	0.0346702079072672	-4.79925351107086
EWSR1	14908.8883	8485.0611	-6423.8272	0.362703233854135	-0.813175731654718
SENP6	7171	767.5987	-6403.4013	0.0966919640364237	-3.22375014428502
LOC348840	7055.8	674.4747	-6381.3253	0.0872510649589205	-3.38697343476026
ADAR	13942.4337	7562.3783	-6380.0554	0.351659819206976	-0.882570485053159
CSNK2A1	6436.2	61.1878	-6375.0122	0.0094172922847548	-6.71682131900107
LOC645676	15742.1153	9378.339	-6363.7763	0.373334768870004	-0.747225077340286
LOC100128822	9263.6	2902.7249	-6360.8751	0.238586830769249	-1.67416510957051
RPL22L1	6775.02	438.426	-6336.594	0.0607789952264147	-3.94981994317108
DZIP3	6346.7095	11.0484	-6335.6611	0.00173778243427608	-8
GTF2F1	8226.4	1896.9217	-6329.4783	0.187381351320684	-2.11660109378952
ARL6IP6	6827.5376	514.4431	-6313.0945	0.0700687077534813	-3.73028193238046
SCMH1	6740.6	436.5381	-6304.0619	0.0608234220824036	-3.94869753608578
SNORD60	8449.7384	2148.5226	-6301.2158	0.202724069543107	-1.97556172422062
KIAA1524	6310.269	11.0484	-6299.2206	0.00174780022911047	-8
POLR1B	7196.1192	933.6345	-6262.4847	0.11484167103365	-2.94628930615369
ASH1L	15633.8519	9378.339	-6255.5129	0.374950720530443	-0.737268941857771
C19orf54	7038.23	796.4052	-6241.8248	0.101651854830458	-3.14363811416633
C1orf9	6688.4738	467.1579	-6221.3159	0.0652853472042168	-3.83969487873312
ING1	9820.0711	3599.2457	-6220.8254	0.268213781196372	-1.4480388798883
MPDU1	9206.4	2987.1667	-6219.2333	0.244978911707597	-1.62385937613649
ARFGAP2	9207.6	3000.1986	-6207.4014	0.245760820464387	-1.61776715676263
LANCL2	7143.4946	952.6531	-6190.8415	0.117667455597432	-2.90660714330959
KIAA0090	6433.7184	246.9647	-6186.7537	0.0369669832116419	-4.70327604201958
MRTO4	6433.7184	246.9647	-6186.7537	0.0369669832116419	-4.70327604201958
CEP63	8259.3105	2086.2788	-6173.0317	0.201658768727655	-1.98508938287651
NUDCD2	8780.091	2607.3849	-6172.7061	0.228969520804869	-1.75163232440338
MYL12A	15564.2	9394.7406	-6169.4594	0.376407827181575	-0.728306191400521
TNPO1	6745.0495	583.9299	-6161.1196	0.0796741085122985	-3.5299619397295
ANKRD36B	6596.9328	436.2795	-6160.6533	0.0620313281315282	-3.91847081816243
TMEM18	7115.2	958.3739	-6156.8261	0.118705038421708	-2.89224378585038
STRADA	7504.8	1349.4158	-6155.3842	0.152403762284628	-2.4754786658631
SNX3	6337	192.3259	-6144.6741	0.029455705373812	-5.04217505088499
ACYP2	10031.0544	3888.0663	-6142.9881	0.279332752678838	-1.36734853539645
KIAA1712	7050.949	917.2414	-6133.7076	0.115112886860736	-2.94244406749079
DCLRE1A	6372.7041	239.3905	-6133.3136	0.0362049417744265	-4.73446786804483
HHAT	17851.1774	11719.5006	-6131.6768	0.396321673787797	-0.607108138527237
LOC387723	6395.2	267.5841	-6127.6159	0.0401610041664115	-4.57892517999519
COQ7	6737.452	618.12	-6119.332	0.0840342532164732	-3.44624423862246
NHLRC2	6352.7013	239.3905	-6113.3108	0.0363148007131818	-4.72993237966953
PPP2R3C	6114.3186	2.2274	-6112.0912	0.000364159772525213	-8
HNRNPA0	8312.4	2233.5763	-6078.8237	0.211794170256195	-1.89590954105382
PPP1R12A	6578.0336	499.5614	-6078.4722	0.0705834962300047	-3.71892246482483
FBXO40	18021.4	11943.2814	-6078.1186	0.398578621296471	-0.593511822346511
CYP51A1	6211.8769	138.9128	-6072.9641	0.0218733112828472	-5.48277779385275
CLK1	7477.7757	1405.386	-6072.3897	0.158207859708329	-2.41164276532747
FLJ33630	6552.6876	491.1942	-6061.4934	0.0697334529378389	-3.737721322105
TBC1D5	9538.1705	3486.0411	-6052.1294	0.267658512243459	-1.45212299316081
USP15	6918	874.391	-6043.609	0.112210873402015	-2.9840045569962
GTF2IRD2B	6845.688	806.2719	-6039.4161	0.105368024733114	-3.08585719375511
ZMYND12	6985.3966	958.5056	-6026.891	0.120659290090455	-2.86548326194679
C6orf130	8707.0898	2693.0176	-6014.0722	0.236227388524427	-1.69296694407058
PPCS	6946.342	958.5056	-5987.8364	0.121255418004517	-2.85739467703243
KIAA0391	5975.8482	2.2274	-5973.6208	0.000372594819643967	-8
RBM33	9072.2	3107.0576	-5965.1424	0.255110590648809	-1.54590345835308
CNOT2	6070.36	109.224	-5961.136	0.0176749761796263	-5.79642027504065
FBXO8	6875.8359	917.2414	-5958.5945	0.117699512617435	-2.9061617355659
PCGF1	8551.2	2595.8955	-5955.3045	0.23287640264677	-1.71989458172537
SFRS18	7270.2	1322.1273	-5948.0727	0.153873014125055	-2.45913396029128
THAP5	6794.4237	855.8575	-5938.5662	0.111872685150449	-2.98890867395823
LOC100129961	6230.1544	294.7462	-5935.4082	0.04517251956298	-4.40172279899267
NUCKS1	8195.6	2262.0977	-5933.5023	0.216309341204231	-1.85718833224452
NBR1	9179.427	3266.2243	-5913.2027	0.2624390014848	-1.49078023238544
SENP7	6282.4	380.4456	-5901.9544	0.0570995671879294	-4.04555371990606
SCAMP1	6309	408.5236	-5900.4764	0.0608146132899332	-3.94892002184948
ANKRD36	5947.6549	47.2472	-5900.4077	0.00788122962008004	-6.97594829652737
YARS2	6903.1372	1005.5337	-5897.6035	0.127143196715898	-2.77929072444799
DNAJB9	6743.2857	855.8575	-5887.4282	0.112625525993509	-2.97800920969396
C2orf67	9223.6	3342.8221	-5880.7779	0.26601224066793	-1.46426337004604
PGLS	6130.8	251.8074	-5878.9926	0.0394521210876922	-4.60568275552086
KIF9	6132.7704	259.682	-5873.0884	0.0406232199711022	-4.56172101865904
KLHL18	6132.7704	259.682	-5873.0884	0.0406232199711022	-4.56172101865904
MEMO1	6619	751.7099	-5867.2901	0.101986092275861	-3.13836536147669
LOC221710	6771	905.654	-5865.346	0.117975096962817	-2.9023370321063
RAB28	7895	2046.1496	-5848.8504	0.205826255748128	-1.94802763747928
LOC100289230	6697.4	865.6279	-5831.7721	0.114455203847655	-2.95178223066489
