GENE_ID	locusLine	bin_1_MM7_jia.bam
NR_026752	chr1(.):16939750-16962401	0.2871
NR_027504	chr1(.):16967068-16981915	0.5618
NR_002729	chr1(.):17076400-17095975	0.2054
NM_014675	chr1(.):17243444-17304474	0.0887
NM_001397	chr1(.):21538739-21621982	0.2498
NM_001113347	chr1(.):21538739-21611183	0.1056
NM_001113349	chr1(.):21538739-21621766	0.2462
NM_001032730	chr1(.):22049338-22114688	0.3285
NM_015627	chr1(.):25865075-25900377	0.4721
NR_026685	chr1(.):26432655-26457026	0.5719
NM_152835	chr1(.):26433267-26457026	0.5864
NM_032588	chr1(.):26372797-26399121	0.0534
NM_024869	chr1(.):26480510-26494119	0.0675
NM_015871	chr1(.):26491387-26502364	0.2462
NM_017837	chr1(.):27109485-27129887	0.4679
NM_006015	chr1(.):27017521-27113601	0.4327
NM_018066	chr1(.):27200872-27221869	0.1894
NM_032283	chr1(.):27148200-27187211	0.4843
NM_006142	chr1(.):27184632-27195947	0.327
NM_022873	chr1(.):27987571-28003724	0.1886
NM_005248	chr1(.):27933800-27966727	0.219
NM_001042747	chr1(.):27933800-27957751	0.1835
NM_001042729	chr1(.):27933800-27958106	0.19
NM_005202	chr1(.):36555843-36570850	0.0772
NM_018067	chr1(.):36616802-36651441	0.7237
NM_014408	chr1(.):36597172-36620067	0.437
NM_032881	chr1(.):36854030-36868493	0.6229
NM_022756	chr1(.):37953175-37985364	0.1805
NM_025079	chr1(.):37935118-37954978	0.7058
NM_001195007	chr1(.):40199516-40234586	0.1874
NM_022120	chr1(.):40230196-40242020	0.7084
NM_001198979	chr1(.):40854016-40893998	0.4446
NM_001198978	chr1(.):40835304-40893998	0.6353
NM_001198980	chr1(.):40857471-40893998	0.3864
NM_022733	chr1(.):40834377-40893998	0.6262
NM_023070	chr1(.):40911336-40934390	0.2738
NR_026768	chr1(.):46106451-46117357	0.1089
NM_016486	chr1(.):46148846-46165108	0.8049
NM_006004	chr1(.):46764379-46787447	0.5446
NM_006369	chr1(.):46739071-46774038	0.3811
NM_199044	chr1(.):46801389-46835690	0.2685
NM_001037339	chr1(.):66792792-66845262	0.639
NM_003902	chr1(.):78408590-78449777	0.3968
NM_007034	chr1(.):78465635-78487995	0.2567
NM_006769	chr1(.):87789150-87819607	0.578
NR_036595	chr1(.):110823998-110886793	0.2422
NM_004696	chr1(.):110900504-110938636	0.0996
NM_004974	chr1(.):111140775-111153345	0.0636
NM_002232	chr1(.):111209309-111222655	0.5971
NM_001040033	chr1(.):111408820-111447558	0.3428
NM_000560	chr1(.):111410721-111447558	0.3575
NM_020963	chr1(.):113212047-113248368	0.0925
NM_006135	chr1(.):113157074-113219241	0.4007
NM_017709	chr1(.):118143603-118176011	1.1141
NM_001002811	chr1(.):144885590-144937032	0.5053
NM_032305	chr1(.):145451235-145475387	0.7526
NM_202004	chr1(.):145408190-145422545	0.0852
NM_006472	chr1(.):145433461-145447628	0.9921
NM_001039888	chr1(.):145465507-145480647	0.741
NM_003846	chr1(.):145511164-145528732	0.4033
NM_005105	chr1(.):145502637-145516444	0.8832
NM_001184795	chr1(.):145511559-145528732	0.4104
NM_003637	chr1(.):145519989-145548868	0.1207
NM_144698	chr1(.):145544208-145573526	0.0736
NR_002328	chr1(.):145504819-145521076	0.8533
NM_019032	chr1(.):150516897-150538412	1.1869
NM_207046	chr1(.):150589598-150606609	0.8567
NR_036211	chr1(.):150519404-150529490	0.131
NM_001197320	chr1(.):150542026-150557214	1.5422
NM_001163258	chr1(.):150964300-150985854	0.6065
NM_181746	chr1(.):150932648-150952440	0.4957
NM_003568	chr1(.):150949498-150973114	0.2303
NM_001163260	chr1(.):150964300-150984273	0.6434
NM_001040217	chr1(.):150964300-150984385	0.6401
NM_020239	chr1(.):151018446-151037125	1.0258
NM_138278	chr1(.):151004028-151025076	0.2309
NM_006818	chr1(.):151027150-151045973	1.1702
NM_017860	chr1(.):151015258-151028871	0.4358
NM_144618	chr1(.):151038079-151096007	0.1826
NM_002810	chr1(.):151222196-151244954	0.2986
NM_002651	chr1(.):151259272-151305133	0.3214
NM_001198774	chr1(.):151259272-151305191	0.321
NM_002960	chr1(.):153514808-153526734	0.5679
NM_005978	chr1(.):153528584-153543306	0.4641
NM_014624	chr1(.):153502075-153513717	1.024
NM_002962	chr1(.):153504622-153519241	1.151
NM_019554	chr1(.):153511094-153523282	0.6082
NM_014437	chr1(.):153926587-153945188	0.9789
NM_130898	chr1(.):153935396-153951832	0.9552
NM_181715	chr1(.):153915151-153936043	0.8982
NM_006694	chr1(.):153941744-153955451	0.4517
NM_002870	chr1(.):153949127-153963806	0.8435
NM_014856	chr1(.):153896976-153924154	0.4062
NM_001030	chr1(.):153958238-153969631	0.7342
NM_001018837	chr1(.):154240038-154253355	0.5336
NM_001098616	chr1(.):154174182-154198273	0.779
NM_001127320	chr1(.):154187654-154240980	0.4778
NM_001010979	chr1(.):154166847-154183809	0.1542
NR_030600	chr1(.):154161140-154171219	0.1575
NM_014847	chr1(.):154188324-154248329	0.5305
NM_020452	chr1(.):154295275-154328780	0.7718
NM_001005855	chr1(.):154293035-154315322	0.9992
NM_080429	chr1(.):154288591-154302801	1.2971
NM_017582	chr1(.):154516050-154536120	0.371
NM_001193495	chr1(.):154549533-154583776	0.4501
NM_001111	chr1(.):154549533-154585724	0.4382
NM_001025107	chr1(.):154549533-154605456	0.4636
NM_000748	chr1(.):154535256-154557353	0.0923
NM_006556	chr1(.):154892207-154914484	0.7408
NM_001130041	chr1(.):154929773-154951959	1.296
NM_001130040	chr1(.):154929773-154948223	1.4083
NM_201398	chr1(.):154950769-154970587	0.2347
NM_015872	chr1(.):154970111-154995999	0.8555
NM_207196	chr1(.):155018761-155040252	0.2736
NM_018655	chr1(.):154961061-154971791	0.1812
NM_001143687	chr1(.):155001281-155028406	0.1724
NR_024163	chr1(.):154942117-154956725	1.5472
NM_144622	chr1(.):154986002-155011257	0.1861
NM_138300	chr1(.):154924501-154939258	1.0754
NR_036212	chr1(.):154943168-154953259	1.7861
NM_001018017	chr1(.):155153299-155167700	0.7791
NM_198883	chr1(.):155173489-155188624	0.5689
NM_018973	chr1(.):155107366-155117883	1.2986
NM_153741	chr1(.):155107366-155117996	1.285
NM_173852	chr1(.):155136883-155150804	0.4814
NM_004428	chr1(.):155095348-155112386	0.7747
NM_007112	chr1(.):155160378-155182690	0.7428
NM_001122837	chr1(.):155103287-155116334	1.0939
NM_025058	chr1(.):155141359-155162445	0.4793
NR_030281	chr1(.):155159967-155170063	0.8441
NM_001005742	chr1(.):155199238-155219653	0.2909
NM_001171812	chr1(.):155199238-155216066	0.3298
NM_000157	chr1(.):155199238-155216069	0.3298
NR_027023	chr1(.):155526771-155538735	1.0198
NM_001162384	chr1(.):155911629-155953336	0.6174
NM_181885	chr1(.):155906479-155917625	0.4913
NM_004723	chr1(.):155911629-155952966	0.6199
NM_014949	chr1(.):155877835-155909188	0.4172
NR_002974	chr1(.):155884699-155894833	0.156
NR_003005	chr1(.):155890748-155900877	0.1573
NM_001093725	chr1(.):156036803-156056789	0.081
NM_020387	chr1(.):156025965-156045295	0.0837
NM_001145264	chr1(.):156019516-156033301	0.4504
NM_003145	chr1(.):155973838-155995758	0.3309
NM_022367	chr1(.):156118321-156152542	0.3218
NM_001193302	chr1(.):156118368-156152542	0.3219
NM_001193301	chr1(.):156114734-156152542	0.3253
NM_005920	chr1(.):156428518-156475529	1.0327
NM_004494	chr1(.):156706898-156726543	0.9884
NM_001126051	chr1(.):156706898-156727024	0.9674
NM_001126050	chr1(.):156706898-156727240	0.9586
NM_030980	chr1(.):156687412-156702705	0.7521
NM_001878	chr1(.):156664407-156680375	0.1132
NM_001142560	chr1(.):156693262-156711752	0.8835
NM_145729	chr1(.):156702093-156715923	0.5391
NM_031281	chr1(.):157478166-157527310	0.5733
NM_004833	chr1(.):159027274-159051647	0.7983
NM_003564	chr1(.):159882902-159900284	1.3415
NM_012337	chr1(.):159837153-159874906	0.1128
NM_001146172	chr1(.):159916281-159929044	0.109
NM_015726	chr1(.):160180504-160237350	0.445
NM_001193644	chr1(.):160241598-160259941	0.2379
NR_028106	chr1(.):160204011-160237277	0.6199
NR_028105	chr1(.):160204011-160237318	0.6192
NR_002190	chr1(.):160282054-160293260	0.1892
NR_028104	chr1(.):160180504-160237318	0.4453
NM_005598	chr1(.):160331860-160347638	0.1035
NM_015331	chr1(.):160308062-160333742	0.5587
NM_001778	chr1(.):160643535-160686585	0.6131
NM_003037	chr1(.):160574890-160622081	0.5168
NM_021181	chr1(.):160704076-160729601	0.709
NM_001033667	chr1(.):160760927-160777483	0.8045
NM_002348	chr1(.):160760927-160803045	0.4131
NM_152366	chr1(.):161063180-161075138	0.3446
NM_030916	chr1(.):161035780-161064385	0.3858
NM_007122	chr1(.):161004040-161020757	1.1569
NM_001113205	chr1(.):161002421-161013774	0.2654
NR_033385	chr1(.):161063150-161075138	0.3439
NM_181720	chr1(.):161011731-161044760	0.931
NM_016946	chr1(.):160960000-160996133	0.2717
NM_001039711	chr1(.):161085768-161107478	0.7909
NM_016406	chr1(.):161118533-161133646	0.8323
NM_004550	chr1(.):161164104-161189184	0.2763
NM_000309	chr1(.):161131180-161146010	0.8168
NM_001185094	chr1(.):161082907-161095984	0.8693
NM_003779	chr1(.):161136100-161152314	0.8207
NM_012475	chr1(.):161124253-161140516	0.8107
NM_001039712	chr1(.):161085768-161107256	0.7962
NM_005600	chr1(.):161082861-161095984	0.868
NM_001185093	chr1(.):161082906-161095984	0.8692
NM_001166159	chr1(.):161166936-161189184	0.2984
NM_005099	chr1(.):161154537-161173845	0.4594
NM_000696	chr1(.):165626448-165672900	0.2036
NM_019026	chr1(.):165688527-165743135	0.5831
NM_001146191	chr1(.):167686186-167766156	0.2533
NM_018417	chr1(.):167773624-167888453	0.0825
NM_152281	chr1(.):170496262-170527974	0.4456
NM_001146039	chr1(.):170496262-170519929	0.5643
NM_015172	chr1(.):171449665-171567650	0.2509
NM_014283	chr1(.):172497259-172585973	0.29
NM_016227	chr1(.):172497316-172585973	0.2901
NM_022100	chr1(.):174977093-174997591	0.3391
NM_001162893	chr1(.):175121122-175167229	0.5655
NM_014656	chr1(.):175121122-175166949	0.568
NR_033186	chr1(.):178506930-178523024	0.3483
NM_022371	chr1(.):179046111-179070129	0.7575
NM_015602	chr1(.):179846419-179894211	0.4253
NM_016545	chr1(.):181052637-181064979	0.9277
NM_030934	chr1(.):185082217-185131116	0.3681
NM_006469	chr1(.):185260521-185291461	0.4617
NM_003292	chr1(.):186275785-186349457	0.2912
NM_022375	chr1(.):186364703-186375587	0.2646
NM_001195216	chr1(.):197698138-197749623	0.5066
NR_034150	chr1(.):203262885-203279453	1.3845
NM_006763	chr1(.):203269663-203283729	1.3198
NM_002023	chr1(.):203304751-203325289	0.1183
NR_027022	chr1(.):204332557-204343847	0.086
NM_002646	chr1(.):204386757-204464474	0.1783
NM_032833	chr1(.):204367491-204385944	1.034
NM_002393	chr1(.):204480510-204532248	0.5003
NM_018203	chr1(.):205300647-205331039	0.1641
NM_030952	chr1(.):205266190-205295883	0.6863
NM_001007544	chr1(.):206233871-206293647	0.4101
NM_148964	chr1(.):206312458-206337104	0.0804
NM_001004023	chr1(.):206803880-206827542	0.2714
NM_006893	chr1(.):206759973-206790904	0.2206
NM_182665	chr1(.):206725491-206767616	0.6181
NM_032960	chr1(.):206853288-206912626	0.6046
NM_172361	chr1(.):207920382-207973861	0.3897
NR_026817	chr1(.):207986723-208000941	2.1458
NR_029832	chr1(.):207970196-207980284	0.2971
NR_029518	chr1(.):207970787-207980868	0.3279
NM_003238	chr1(.):218513675-218622961	0.5268
NM_025160	chr1(.):224567844-224627001	0.4036
NR_002315	chr1(.):226245427-226264703	0.7017
NM_002107	chr1(.):226245420-226264703	0.7014
NM_031944	chr1(.):226406382-226418513	0.5345
NM_001618	chr1(.):226543391-226600801	0.3655
NM_181441	chr1(.):228289379-228302013	1.0326
NR_037415	chr1(.):228279963-228290042	0.2676
NM_001024227	chr1(.):228265850-228291913	1.0948
NM_001024226	chr1(.):228265360-228291913	1.0764
NM_024319	chr1(.):228283427-228296022	0.5324
NM_001159390	chr1(.):228322928-228341655	0.5482
NM_033445	chr1(.):228640064-228650560	0.0795
NM_001010858	chr1(.):228670067-228688889	0.7073
NM_175055	chr1(.):228640807-228651259	0.0772
NM_182972	chr1(.):234735014-234750271	3.0421
NR_033927	chr1(.):234760056-234775526	0.0816
NM_004837	chr1(.):235486868-235512844	0.6105
NM_001037277	chr1(.):235486752-235512844	0.6084
NM_031844	chr1(.):245008601-245032827	0.8623
NM_198076	chr1(.):244993638-245013359	0.8609
NR_026778	chr1(.):244998939-245015243	0.3674
NM_030645	chr1(.):249099650-249125154	0.5647
NM_024836	chr1(.):249127529-249148714	0.5301
NM_001136036	chr1(.):249139202-249158125	0.3894
NM_001193328	chr1(.):249139202-249158315	0.3875
NR_036070	chr1(.):249115575-249125642	1.1165
NM_030797	chr2(.):16725729-16852134	0.3212
NM_001005476	chr2(.):159308475-159542940	0.2279
NM_199193	chr2(.):28108481-28566767	0.1467
NM_004899	chr2(.):28108556-28566767	0.1467
NM_014600	chr2(.):31451879-31496260	0.485
NM_020458	chr2(.):47163312-47308275	0.4328
NR_033872	chr2(.):70184394-70319147	0.4142
NM_001164883	chr2(.):79735059-80880988	0.0833
NR_015395	chr2(.):112119590-112257692	0.4304
NR_024373	chr2(.):112181885-112257692	0.6683
NM_014900	chr2(.):165536257-165702928	0.3008
NM_013450	chr2(.):160170489-160478059	0.2214
NM_001139517	chr2(.):179291140-179320484	0.4629
NM_003690	chr2(.):179291140-179320958	0.4562
NM_001139518	chr2(.):179291140-179320355	0.4643
NR_031666	chr2(.):179241804-179546009	0.1862
NM_194250	chr2(.):185458092-185809214	0.1882
NM_001168221	chr2(.):202347143-202488905	0.0778
NM_015488	chr2(.):219130114-219216516	0.3947
NM_022152	chr2(.):219133916-219162280	0.9218
NM_004238	chr2(.):230626929-230791655	0.2618
NM_001012514	chr2(.):231724620-231748963	1.0211
NM_006037	chr2(.):239964863-240327643	0.1677
NM_005336	chr2(.):242161678-242260254	0.5165
NM_145693	chr2(.):11881739-11972533	0.3541
NM_147152	chr2(.):24438187-24588397	0.2055
NM_006277	chr2(.):24420734-24588397	0.1993
NM_033505	chr2(.):26563953-26623759	0.3519
NM_022128	chr2(.):27999265-28118223	0.2374
NM_013392	chr2(.):27646472-27670124	0.5783
NM_170672	chr2(.):33656415-33794798	0.592
NM_005813	chr2(.):37472645-37549222	0.3795
NM_006449	chr2(.):37865742-37904326	0.5628
NM_005633	chr2(.):39203689-39352604	0.3858
NM_001112801	chr2(.):40334285-40662444	0.1844
NM_001112802	chr2(.):40334285-40744575	0.1637
NM_012249	chr2(.):46764866-46816827	1.0562
NM_001190274	chr2(.):48029058-48137932	0.3055
NM_025133	chr2(.):48029058-48120858	0.1522
NM_001163561	chr2(.):47309129-47387517	0.1169
NM_016115	chr2(.):53892117-54019079	0.3632
NM_001164165	chr2(.):53892449-54092170	0.282
NM_001008708	chr2(.):53989928-54007287	0.46
NM_178313	chr2(.):54780530-54894445	0.4681
NM_003128	chr2(.):54678453-54903583	0.3715
NM_001039753	chr2(.):54947148-55204156	0.2421
NM_001122964	chr2(.):55770513-55849796	0.34
NM_001080433	chr2(.):56406257-56618309	0.1548
NM_022893	chr2(.):60679328-60785633	0.5244
NM_018014	chr2(.):60673301-60785633	0.5471
NM_014709	chr2(.):61409589-61702849	0.1702
NM_003400	chr2(.):61700068-61770418	0.31
NM_020651	chr2(.):64314785-64376605	0.5479
NM_014755	chr2(.):64853754-64886046	1.0613
NR_036586	chr2(.):65123973-65164581	0.6301
NM_000945	chr2(.):68400988-68484651	0.3928
NM_006857	chr2(.):70116089-70137349	0.2931
NR_027749	chr2(.):74705199-74726691	0.2583
NM_001198954	chr2(.):86725552-86953245	0.1998
NR_024204	chr2(.):87749973-87826030	0.8763
NM_004836	chr2(.):88851258-88932094	0.7054
NM_144563	chr2(.):88986175-89055452	0.3675
NM_020151	chr2(.):96845602-96879573	0.6071
NM_004027	chr2(.):99056320-99212496	0.7046
NM_001566	chr2(.):99056320-99203284	0.7401
NM_015904	chr2(.):99948833-100021728	0.3269
NM_144710	chr2(.):110295375-110376783	0.431
NR_029399	chr2(.):113912420-114210429	0.2035
NM_005721	chr2(.):114642536-114721167	0.2849
NM_001017927	chr2(.):120055019-120129258	0.4304
NM_015630	chr2(.):149397559-149550136	0.2448
NM_152522	chr2(.):153569422-153622767	0.313
NM_001171637	chr2(.):159140099-159318265	0.2129
NM_138803	chr2(.):159022868-159318265	0.1741
NM_016836	chr2(.):161123661-161355318	0.2872
NM_024770	chr2(.):172168912-172296312	0.4387
NM_001077269	chr2(.):175419301-175552627	0.4155
NM_006164	chr2(.):178090032-178134859	0.6064
NM_001145413	chr2(.):178090032-178133617	0.6211
NM_017694	chr2(.):191268080-191372041	0.3605
NM_014905	chr2(.):191740546-191834776	0.3479
NR_024415	chr2(.):192537797-192558248	0.7303
NM_001031716	chr2(.):192537860-192558248	0.7324
NM_004226	chr2(.):196993306-197041336	0.4967
NM_153697	chr2(.):197959194-198180521	0.3682
NM_001195144	chr2(.):197846385-198180521	0.2832
NM_001228	chr2(.):202093165-202157434	0.5753
NM_003879	chr2(.):201975889-202034003	0.962
NM_001127184	chr2(.):201975815-202011323	1.3218
NM_001162407	chr2(.):201712731-201734284	0.9816
NM_004071	chr2(.):201712731-201734467	0.974
NM_173822	chr2(.):201833440-201941392	0.1967
NM_033358	chr2(.):202093165-202151638	0.6201
NM_015934	chr2(.):203125514-203173384	0.4068
NM_001044385	chr2(.):202479906-202513224	0.4416
NM_152388	chr2(.):202479906-202512410	0.41
NM_003709	chr2(.):207940528-208035614	0.3475
NM_004379	chr2(.):208389615-208475284	0.2952
NM_020935	chr2(.):219309973-219438084	0.2743
NM_014689	chr2(.):225624806-225912330	0.2586
NM_001167608	chr2(.):227695670-227868923	0.2361
NM_174899	chr2(.):230782206-230882825	0.2108
NM_017844	chr2(.):241413838-241502405	0.1872
NM_001195381	chr2(.):241539824-241575676	0.0881
NM_005301	chr2(.):241559661-241575676	0.0769
NM_014808	chr2(.):242290663-242439256	0.2341
NM_003183	chr2(.):9624410-9700917	0.3881
NM_014713	chr2(.):20227410-20256789	0.6427
NM_002381	chr2(.):20186812-20217455	0.1223
NM_002997	chr2(.):20395557-20429927	0.958
NM_001006946	chr2(.):20395557-20430194	0.9513
NM_004040	chr2(.):20641834-20654201	0.8569
NR_034113	chr2(.):25189980-25267563	0.2495
NM_001198559	chr2(.):25161504-25199963	0.4546
NM_001145168	chr2(.):26527811-26546917	0.094
NM_001145169	chr2(.):26526040-26546970	0.093
NM_153835	chr2(.):26526040-26574685	0.3399
NM_178553	chr2(.):27354714-27367332	0.4954
NM_001166239	chr2(.):27318461-27346773	0.14
NM_001166240	chr2(.):27317220-27346995	0.1476
NM_013388	chr2(.):27348624-27362542	0.5788
NM_001166241	chr2(.):27317220-27338970	0.1353
NM_032604	chr2(.):27341656-27358680	0.5617
NM_175769	chr2(.):27366944-27380819	0.4776
NM_080592	chr2(.):27429898-27445046	0.8608
NM_001170795	chr2(.):27430218-27445046	0.8763
NM_003459	chr2(.):27472439-27490960	0.0767
NM_004341	chr2(.):27435257-27471654	0.2923
NM_021095	chr2(.):27417454-27440175	0.595
NR_002201	chr2(.):27610489-27621443	0.1208
NM_144631	chr2(.):27595101-27608593	0.5652
NM_177983	chr2(.):27599060-27637496	0.3575
NM_173853	chr2(.):27660232-27672164	0.1313
NR_028308	chr2(.):28107322-28118981	1.6052
NM_206876	chr2(.):28969613-29030806	0.3739
NM_002709	chr2(.):28969625-29030806	0.374
NM_016061	chr2(.):30364749-30388399	0.8804
NM_001145122	chr2(.):31390921-31445411	0.1246
NM_015376	chr2(.):33733941-33794798	0.458
NM_001139488	chr2(.):33696320-33794798	0.7581
NM_012413	chr2(.):37566752-37605465	0.832
NM_006887	chr2(.):43444540-43458745	1.6115
NR_027251	chr2(.):43449349-43460994	1.1665
NM_080653	chr2(.):46733985-46752096	0.0798
NM_173074	chr2(.):46803412-46849251	0.3847
NM_014171	chr2(.):46839324-46857881	0.5502
NM_001171507	chr2(.):47124008-47148251	0.3458
NM_001171506	chr2(.):47124008-47148007	0.3482
NM_001171508	chr2(.):47124008-47173994	0.4788
NM_001743	chr2(.):47382220-47408740	0.7437
NM_001127398	chr2(.):54009067-54051495	0.3752
NR_002229	chr2(.):54751358-54761978	0.3609
NM_207521	chr2(.):55194326-55281326	0.4703
NM_207520	chr2(.):55194326-55282734	0.4678
NM_007008	chr2(.):55194326-55242470	0.4389
NR_033837	chr2(.):64407212-64437619	0.3883
NR_034023	chr2(.):64829445-64848616	0.3956
NM_017657	chr2(.):64746438-64825138	0.4683
NM_001193493	chr2(.):65210578-65256000	0.4136
NM_003038	chr2(.):65211494-65256000	0.4193
NM_015543	chr2(.):65308987-65362435	0.4343
NM_181784	chr2(.):65532984-65664656	0.355
NM_001128210	chr2(.):65532984-65598931	0.1334
NM_001111101	chr2(.):68506302-68552183	0.1047
NM_002664	chr2(.):68587321-68629585	0.5276
NM_014882	chr2(.):68996932-69058957	0.2981
NM_001166277	chr2(.):68956912-69058957	0.4084
NM_152792	chr2(.):70182223-70194397	0.0792
NM_002357	chr2(.):70137202-70175076	0.4468
NM_006196	chr2(.):70309584-70321334	2.7934
NR_024444	chr2(.):70346167-70357448	0.8345
NM_006636	chr2(.):74420689-74447424	0.632
NM_018221	chr2(.):74378210-74410995	0.3365
NM_053050	chr2(.):74694108-74704927	0.609
NM_032779	chr2(.):74694958-74715357	0.5394
NM_001146158	chr2(.):74683183-74697537	1.0481
NM_001015056	chr2(.):74647987-74672710	0.2653
NM_012477	chr2(.):74680576-74693010	1.356
NM_001145054	chr2(.):74636302-74649844	0.403
NM_001015055	chr2(.):74647987-74674060	0.2551
NM_031288	chr2(.):74677198-74690087	0.9858
NM_032118	chr2(.):74643884-74657882	0.3543
NM_001009812	chr2(.):74719643-74735443	0.3319
