GENE_ID	locusLine	bin_1_MM5_jia.bam
NM_001123068	chr1(.):143762143-143772881	0.0558
NR_027469	chr1(.):143713512-143749587	0.2309
NR_027468	chr1(.):143713512-143749457	0.2311
NR_024584	chr1(.):144475745-144526969	0.1523
NR_027468	chr1(.):147901021-147936980	0.1802
NM_001005464	chr1(.):149807258-149817765	0.3482
NM_001040874	chr1(.):149808784-149819318	0.3507
NM_005850	chr1(.):149890210-149904702	0.1663
NM_016074	chr1(.):149866154-149877348	0.1015
NM_003528	chr1(.):149851009-149863232	0.4094
NM_003517	chr1(.):149853524-149863961	0.4666
NM_175065	chr1(.):149854018-149864466	0.4633
NM_014849	chr1(.):149869871-149894434	0.0844
NM_181873	chr1(.):149895542-149913266	0.1768
NM_001145862	chr1(.):149895542-149913791	0.1743
NR_036461	chr1(.):149816758-149827340	0.3585
NM_001040874	chr1(.):149817627-149828161	0.3494
NM_001005464	chr1(.):149819180-149829687	0.3459
NM_019032	chr1(.):150516897-150538412	0.2752
NM_207046	chr1(.):150589598-150606609	0.2162
NR_036211	chr1(.):150519404-150529490	0.0827
NM_001197320	chr1(.):150542026-150557214	0.4878
NM_020452	chr1(.):154295275-154328780	0.2681
NM_001005855	chr1(.):154293035-154315322	0.3476
NM_080429	chr1(.):154288591-154302801	0.4678
NM_001130041	chr1(.):154929773-154951959	0.3279
NM_001130040	chr1(.):154929773-154948223	0.3342
NM_201398	chr1(.):154950769-154970587	0.0853
NM_015872	chr1(.):154970111-154995999	0.2719
NM_207196	chr1(.):155018761-155040252	0.1039
NM_018655	chr1(.):154961061-154971791	0.096
NM_001143687	chr1(.):155001281-155028406	0.0782
NR_024163	chr1(.):154942117-154956725	0.354
NM_144622	chr1(.):154986002-155011257	0.0837
NM_138300	chr1(.):154924501-154939258	0.3337
NR_036212	chr1(.):154943168-154953259	0.4251
NM_001195216	chr1(.):197698138-197749623	0.1687
NR_034150	chr1(.):203262885-203279453	0.5629
NM_006763	chr1(.):203269663-203283729	0.595
NM_002023	chr1(.):203304751-203325289	0.0906
NR_027022	chr1(.):204332557-204343847	0.0596
NM_032833	chr1(.):204367491-204385944	0.3497
NR_026817	chr1(.):207986723-208000941	0.5074
NR_029832	chr1(.):207970196-207980284	0.1163
NR_029518	chr1(.):207970787-207980868	0.1216
NM_181441	chr1(.):228289379-228302013	0.2969
NR_037415	chr1(.):228279963-228290042	0.0943
NM_001024227	chr1(.):228265850-228291913	0.283
NM_001024226	chr1(.):228265360-228291913	0.279
NM_024319	chr1(.):228283427-228296022	0.1402
NM_182972	chr1(.):234735014-234750271	0.7973
NR_033927	chr1(.):234760056-234775526	0.0657
NM_031844	chr1(.):245008601-245032827	0.2983
NM_198076	chr1(.):244993638-245013359	0.2626
NR_026778	chr1(.):244998939-245015243	0.1376
NM_199193	chr2(.):28108481-28566767	0.0856
NM_004899	chr2(.):28108556-28566767	0.0857
NR_033872	chr2(.):70184394-70319147	0.1509
NR_015395	chr2(.):112119590-112257692	0.2318
NR_024373	chr2(.):112181885-112257692	0.3447
NM_001012514	chr2(.):231724620-231748963	0.3379
NM_005336	chr2(.):242161678-242260254	0.1704
NM_145693	chr2(.):11881739-11972533	0.1625
NM_022128	chr2(.):27999265-28118223	0.1078
NM_170672	chr2(.):33656415-33794798	0.1481
NM_005813	chr2(.):37472645-37549222	0.1314
NM_001122964	chr2(.):55770513-55849796	0.1262
NM_000945	chr2(.):68400988-68484651	0.1558
NR_024204	chr2(.):87749973-87826030	0.3903
NM_004836	chr2(.):88851258-88932094	0.2546
NM_001142807	chr2(.):111485149-111880799	0.1074
NM_001077269	chr2(.):175419301-175552627	0.1513
NM_006164	chr2(.):178090032-178134859	0.2311
NM_001145413	chr2(.):178090032-178133617	0.2362
NM_003879	chr2(.):201975889-202034003	0.3388
NM_001127184	chr2(.):201975815-202011323	0.4771
NM_001162407	chr2(.):201712731-201734284	0.3147
NM_004071	chr2(.):201712731-201734467	0.3124
NM_173822	chr2(.):201833440-201941392	0.0959
NM_004379	chr2(.):208389615-208475284	0.1333
NM_152519	chr2(.):210880434-211041051	0.0973
NM_014808	chr2(.):242290663-242439256	0.0814
NR_034113	chr2(.):25189980-25267563	0.117
NM_001198559	chr2(.):25161504-25199963	0.1779
NR_028308	chr2(.):28107322-28118981	0.4153
NM_016061	chr2(.):30364749-30388399	0.3434
NM_015376	chr2(.):33733941-33794798	0.0898
NM_001139488	chr2(.):33696320-33794798	0.1748
NM_012413	chr2(.):37566752-37605465	0.2939
NM_006887	chr2(.):43444540-43458745	0.6722
NR_027251	chr2(.):43449349-43460994	0.5808
NM_006196	chr2(.):70309584-70321334	0.8013
NR_024444	chr2(.):70346167-70357448	0.278
NM_020122	chr2(.):85193230-85291595	0.1232
NM_006538	chr2(.):111873490-111931022	0.2464
NM_207002	chr2(.):111873490-111891423	0.4656
NM_003467	chr2(.):136866918-136880725	0.3939
NM_001008540	chr2(.):136866918-136878813	0.4496
NM_006186	chr2(.):157175943-157194287	0.4597
NM_004288	chr2(.):158266130-158305604	0.3358
NM_002610	chr2(.):173415778-173468862	0.2666
NM_001172712	chr2(.):174766186-174835430	0.1594
NM_001017371	chr2(.):174766186-174833947	0.1617
NM_003387	chr2(.):175419301-175504307	0.1853
NR_036075	chr2(.):178115672-178125738	0.1062
NM_194247	chr2(.):178072421-178093685	0.3116
NM_001142355	chr2(.):201749049-201773655	0.174
NM_130906	chr2(.):201730678-201758849	0.159
NM_021824	chr2(.):201749107-201773655	0.1743
NM_001142356	chr2(.):201751640-201773655	0.1862
NM_002491	chr2(.):201931461-201955473	0.137
NM_001127183	chr2(.):201978386-202033841	0.3498
NM_017759	chr2(.):206853444-206955906	0.1202
NR_033248	chr2(.):206975296-206986296	0.0853
NM_001099285	chr2(.):232568234-232583250	0.5797
NR_036052	chr2(.):232573023-232583105	0.4422
NM_203346	chr2(.):242161678-242217301	0.1386
NM_001008492	chr2(.):242250280-242298441	0.2055
NM_001008491	chr2(.):242249722-242298441	0.2042
NM_014674	chr3(.):5224358-5266650	0.299
NR_027007	chr3(.):9425536-9444174	0.344
NM_001195099	chr3(.):15703743-15803058	0.0954
NM_001195098	chr3(.):15703743-15844691	0.1266
NM_015199	chr3(.):15703743-15906053	0.1326
NM_001164347	chr3(.):114051946-114348053	0.1581
NM_015642	chr3(.):114051946-114871127	0.1392
NM_001164344	chr3(.):114051946-114483124	0.1482
NM_001164346	chr3(.):114051946-114348792	0.1581
NM_001164343	chr3(.):114051946-114795261	0.1319
NM_005862	chr3(.):136050998-136476245	0.1225
NM_207294	chr3(.):152012193-152188569	0.1639
NM_021038	chr3(.):151980828-152188568	0.1831
NM_001135095	chr3(.):171753343-172123492	0.2366
NM_022763	chr3(.):171752417-172123492	0.2365
NM_001134382	chr3(.):12933718-13119617	0.1538
NM_014869	chr3(.):12933718-13013960	0.0788
NM_033027	chr3(.):39178341-39200102	0.4169
NM_001085451	chr3(.):100115036-100180170	0.173
NM_001009899	chr3(.):113362232-113420493	0.1542
NM_001690	chr3(.):113460865-113535905	0.1999
NM_173825	chr3(.):120400527-120466384	0.17
NM_002093	chr3(.):119535801-119818264	0.1378
NM_032839	chr3(.):122508900-122604986	0.154
NM_017554	chr3(.):122394671-122454687	0.2094
NM_001134422	chr3(.):133287433-133314118	0.3681
NM_001134423	chr3(.):133288300-133314118	0.377
NM_020191	chr3(.):139057860-139080887	0.1516
NM_006506	chr3(.):141200925-141336197	0.1756
NM_001080412	chr3(.):141038054-141173632	0.4081
NM_019001	chr3(.):142020448-142171853	0.1412
NM_005067	chr3(.):150453909-150486263	0.3305
NM_001114397	chr3(.):153988456-154047286	0.1821
NM_001190242	chr3(.):159969773-160106554	0.1123
NM_001190241	chr3(.):159969773-160122320	0.1467
NM_024665	chr3(.):176733541-176920048	0.1649
NM_017644	chr3(.):183348410-183407304	0.1986
NM_014616	chr3(.):182506290-182644421	0.1817
NM_181573	chr3(.):186502681-186529484	0.1867
NM_002916	chr3(.):186502681-186529290	0.1876
NM_173216	chr3(.):186643314-186801341	0.2306
NM_003032	chr3(.):186734664-186801341	0.2228
NM_005524	chr3(.):193848933-193861396	0.66
NM_032773	chr3(.):197513144-197603456	0.1325
NM_015453	chr3(.):9399716-9433475	0.1032
NM_001080517	chr3(.):9434402-9524838	0.1464
NM_031899	chr3(.):39133090-39154130	0.1949
NM_145755	chr3(.):39144151-39185394	0.1577
NM_194293	chr3(.):39219706-39239077	0.1118
NM_001198621	chr3(.):39219705-39239085	0.1118
NM_006100	chr3(.):98446571-98518236	0.3446
NM_014820	chr3(.):100077306-100125225	0.1925
NM_017819	chr3(.):101275711-101290089	0.1653
NM_020357	chr3(.):101288041-101318281	0.2721
NM_018010	chr3(.):107874658-107946417	0.2262
NM_022488	chr3(.):112246358-112285485	0.239
NM_017945	chr3(.):112275894-112308003	0.2403
NM_025146	chr3(.):113432840-113470096	0.3012
NM_005513	chr3(.):120456557-120506916	0.2002
NM_024610	chr3(.):122453845-122517650	0.1705
NM_014079	chr3(.):126056477-126081236	0.3321
NM_182628	chr3(.):126108781-126160398	0.091
NM_198490	chr3(.):128801417-128845619	0.2686
NM_001127196	chr3(.):128881657-128907810	0.3316
NM_020701	chr3(.):128841258-128885073	0.1635
NM_020187	chr3(.):128992683-129029135	0.3479
NM_001006109	chr3(.):128992816-129029135	0.3481
NM_006026	chr3(.):129028613-129040120	0.708
NR_026991	chr3(.):129030113-129048412	0.4728
NM_001145417	chr3(.):135862759-135918310	0.231
NM_018133	chr3(.):135862759-135919688	0.228
NR_023350	chr3(.):139071432-139113522	0.2117
NM_173552	chr3(.):143685639-143716210	0.2469
NM_001134470	chr3(.):143687166-143716210	0.2545
NM_014779	chr3(.):150121787-150182615	0.2239
NM_032025	chr3(.):150259573-150308803	0.2502
NM_014445	chr3(.):150254779-150269428	0.4799
NR_027037	chr3(.):151975404-151992415	0.3501
NR_034008	chr3(.):156802669-156823924	0.4308
NR_034007	chr3(.):156794455-156845791	0.252
NM_020307	chr3(.):156860585-156883482	0.4475
NM_173084	chr3(.):160148290-160172626	0.1612
NR_029663	chr3(.):160117375-160127473	0.5475
NM_005496	chr3(.):160113346-160157741	0.2633
NM_001002800	chr3(.):160112429-160157741	0.2609
NR_029525	chr3(.):160117532-160127613	0.5288
NR_003001	chr3(.):160227694-160238024	0.1115
NM_002268	chr3(.):160212961-160288376	0.1662
NM_018657	chr3(.):169485852-169512504	0.2953
NM_032487	chr3(.):169479710-169492683	0.5089
NM_001172780	chr3(.):169508428-169535574	0.1688
NM_001080460	chr3(.):169534709-169560560	0.113
NR_001566	chr3(.):169477397-169487848	0.1675
NM_001185119	chr3(.):169487052-169512504	0.3053
NR_027622	chr3(.):169656771-169689522	0.2941
NR_024409	chr3(.):169667014-169689522	0.3207
NM_003262	chr3(.):169679579-169721161	0.2377
NM_001145098	chr3(.):170070472-170115950	0.254
NM_001145097	chr3(.):170072410-170115950	0.253
NM_004593	chr3(.):185627357-185660924	0.2794
NR_033752	chr3(.):185681266-185702578	0.0937
NR_002989	chr3(.):186499463-186509641	0.4846
NM_001967	chr3(.):186496360-186512685	0.3426
NR_031650	chr3(.):186499460-186509566	0.487
NR_002588	chr3(.):186500401-186510538	0.4687
NR_002587	chr3(.):186497584-186507654	0.482
NR_002586	chr3(.):186500087-186510222	0.4764
NM_005781	chr3(.):195585235-195640880	0.2815
NM_001010938	chr3(.):195585235-195627432	0.1293
NM_014687	chr3(.):197393258-197468773	0.2501
NM_001145642	chr3(.):197393313-197481568	0.2864
NR_027840	chr3(.):197472260-197516317	0.2284
NM_032288	chr3(.):197471623-197516317	0.2264
NM_001011537	chr3(.):197471423-197516317	0.2261
NM_144571	chr4(.):78629540-78745544	0.1432
NM_001008388	chr4(.):103785134-103818963	0.2052
NM_001017405	chr4(.):1278671-1338925	0.0975
NR_033182	chr4(.):1160639-1207634	0.0954
NM_001199021	chr4(.):1155720-1207750	0.0927
NM_004310	chr4(.):40193526-40251281	0.2938
NM_018177	chr4(.):40053523-40162019	0.1302
NM_021204	chr4(.):83346725-83387244	0.1909
NM_033632	chr4(.):153237409-153461172	0.136
NR_033339	chr4(.):1238227-1251795	0.3448
NM_001012614	chr4(.):1200227-1247908	0.1776
NM_182485	chr4(.):14999297-15076777	0.1763
NM_025205	chr4(.):17611272-17631160	0.1085
NM_015907	chr4(.):17573926-17614590	0.1834
NR_027277	chr4(.):40039536-40063819	0.3057
NM_020236	chr4(.):78778804-78878944	0.1025
NM_031372	chr4(.):83339346-83356378	0.3296
NM_003998	chr4(.):103417485-103543459	0.1366
NM_181891	chr4(.):103712132-103753708	0.2576
NM_181890	chr4(.):103712132-103795032	0.2176
NM_181892	chr4(.):103712132-103753340	0.2591
NM_003340	chr4(.):103712132-103754105	0.2563
NM_181893	chr4(.):103712132-103795003	0.2176
NM_181889	chr4(.):103712132-103754307	0.2552
NR_033797	chr4(.):153452415-153465415	0.4849
NR_036092	chr4(.):153405478-153415568	0.1579
NR_037459	chr4(.):160044953-160055046	0.0924
NM_002372	chr5(.):109020155-109208429	0.1859
NM_138348	chr5(.):14659782-14704842	0.23
NM_020928	chr5(.):60623099-60846999	0.1413
NM_001131005	chr5(.):88009057-88204922	0.2822
NM_002397	chr5(.):88009057-88184283	0.2858
NM_001193349	chr5(.):88009057-88124744	0.2321
NM_005509	chr5(.):118402083-118589822	0.1369
NM_016603	chr5(.):137268641-137373802	0.1468
NM_001892	chr5(.):148869844-148936007	0.2002
NM_015315	chr5(.):154087461-154202163	0.1781
NM_005885	chr5(.):10348827-10440491	0.1704
NM_133433	chr5(.):36871860-37070921	0.15
NM_152756	chr5(.):38933021-39079501	0.1756
NM_182977	chr5(.):43598228-43710668	0.149
NM_012343	chr5(.):43597790-43710668	0.1486
NM_003432	chr5(.):43116641-43180823	0.1814
NM_001178055	chr5(.):49956732-50147356	0.1617
NM_024615	chr5(.):49957771-50147356	0.1619
NM_022913	chr5(.):56464774-56565506	0.2169
NM_001127235	chr5(.):56466274-56565506	0.219
NM_018695	chr5(.):65217383-65381850	0.1559
NM_133342	chr5(.):68660638-68715630	0.2109
NM_133343	chr5(.):68660123-68715630	0.2102
NM_133340	chr5(.):68661861-68715630	0.2137
NM_133339	chr5(.):68662280-68715630	0.2143
NM_002873	chr5(.):68661531-68715628	0.2128
NM_032175	chr5(.):72856597-72882794	0.2893
NM_006633	chr5(.):75694148-76008957	0.17
NR_015436	chr5(.):87831596-87985620	0.109
NR_027435	chr5(.):90671163-90721532	0.3372
NM_012081	chr5(.):95215801-95302775	0.2985
NM_005575	chr5(.):96266345-96370115	0.1781
NM_175920	chr5(.):96289155-96370115	0.1281
NM_198507	chr5(.):99866123-99927440	0.2089
NM_001163315	chr5(.):107189733-107722799	0.133
NM_005246	chr5(.):108078522-108528373	0.1291
NM_016340	chr5(.):130754613-130975929	0.1464
NM_001164390	chr5(.):130794307-130975929	0.1511
NM_001164389	chr5(.):130766516-130975929	0.148
NM_003060	chr5(.):131700400-131736306	0.1574
NM_014423	chr5(.):132206070-132304354	0.1515
NM_016508	chr5(.):133638691-133707765	0.1786
NM_017415	chr5(.):136948188-137076779	0.1187
NM_022809	chr5(.):137615958-137672516	0.1036
NM_016604	chr5(.):137683284-137777716	0.1291
NM_013983	chr5(.):139221363-139427884	0.1479
NM_017747	chr5(.):139776398-139924441	0.1332
NM_020690	chr5(.):139776398-139934163	0.1416
NM_001020825	chr5(.):142652495-142788254	0.2161
NM_001018076	chr5(.):142652495-142789045	0.2155
NM_001018075	chr5(.):142652495-142820077	0.1944
NM_001031711	chr5(.):172256222-172384688	0.1727
NM_001167579	chr5(.):176806431-176822514	0.0902
NM_014757	chr5(.):179154850-179209287	0.1491
NM_005520	chr5(.):179036178-179055722	0.3274
NM_002406	chr5(.):180212540-180235048	0.3579
NM_001114619	chr5(.):180212540-180235902	0.357
NM_001114618	chr5(.):180212540-180241817	0.4622
NM_001114617	chr5(.):180212540-180242137	0.4585
NM_001145161	chr5(.):6443735-6501834	0.2949
NM_001171805	chr5(.):6709717-6762161	0.2839
NM_001171806	chr5(.):6741100-6762161	0.1304
NM_138809	chr5(.):10272706-10313168	0.1149
NM_022130	chr5(.):32119823-32179425	0.2457
NM_006713	chr5(.):32580604-32609185	0.4054
NM_153013	chr5(.):36187693-36247258	0.2051
NM_001085411	chr5(.):36187693-36246900	0.2059
NR_034127	chr5(.):43060288-43072073	0.4016
NM_001014279	chr5(.):43034181-43045447	0.5449
NR_034085	chr5(.):43011149-43023913	0.4927
NR_015447	chr5(.):43037235-43050370	0.4766
NR_034086	chr5(.):43009830-43023913	0.4986
NM_006451	chr5(.):43521369-43562195	0.1838
NM_183323	chr5(.):43521369-43562521	0.1833
NM_002184	chr5(.):55225924-55295821	0.2119
NM_005921	chr5(.):56105899-56196978	0.27
NM_001127236	chr5(.):56504900-56565506	0.1342
NR_028474	chr5(.):65235632-65246401	0.1019
NM_139168	chr5(.):65435662-65481714	0.2044
NM_001077199	chr5(.):65435084-65481714	0.2035
NM_001015891	chr5(.):68642552-68670840	0.2864
NM_176816	chr5(.):68571518-68621410	0.1014
NM_016283	chr5(.):68642552-68670409	0.2832
NM_001015892	chr5(.):68655569-68670840	0.3981
NM_003187	chr5(.):68655569-68670409	0.3954
NM_001038603	chr5(.):68705938-68742890	0.1214
NM_023039	chr5(.):72843024-72866511	0.311
NM_152405	chr5(.):78526924-78628038	0.1749
NM_020801	chr5(.):90659540-90684149	0.5975
NM_001270	chr5(.):98185907-98267238	0.1835
NR_036530	chr5(.):98259837-98271713	0.5848
NM_005668	chr5(.):100137638-100243987	0.2478
NM_175052	chr5(.):100216014-100243970	0.407
NM_014819	chr5(.):108665409-108750675	0.2158
NM_020177	chr5(.):114851607-114885591	0.2269
NR_036052	chr5(.):118305280-118315362	0.0988
NM_005573	chr5(.):126107314-126177712	0.1788
NM_001198557	chr5(.):126107844-126177712	0.1795
NR_037500	chr5(.):131696181-131706291	0.1852
NM_002198	chr5(.):131812300-131831465	0.5166
NM_001013717	chr5(.):131741672-131803059	0.4236
NM_000879	chr5(.):131872135-131884214	0.1109
NM_017665	chr5(.):132327677-132367240	0.1225
NM_002154	chr5(.):132382661-132445709	0.1913
NM_170679	chr5(.):133487081-133517724	0.2597
NM_002715	chr5(.):133527147-133566950	0.2436
NR_037434	chr5(.):133556447-133566543	0.6208
NM_080656	chr5(.):133732755-133752598	0.1518
NM_003337	chr5(.):133701869-133732799	0.307
NM_015288	chr5(.):133856797-133923918	0.1909
NM_006805	chr5(.):137082072-137095039	0.5996
NR_002713	chr5(.):137131881-137151439	0.1037
NM_001135647	chr5(.):137668223-137690418	0.4309
NM_016605	chr5(.):137668703-137690418	0.4374
NM_004730	chr5(.):137836783-137883932	0.2688
NM_004134	chr5(.):137885570-137916318	0.2561
NR_002913	chr5(.):137891731-137901799	0.1142
NM_001194955	chr5(.):138624438-138672366	0.2134
NM_018834	chr5(.):138624332-138672366	0.2133
NM_001194954	chr5(.):138604440-138672366	0.2005
NR_002915	chr5(.):138609468-138619668	0.1978
NM_016480	chr5(.):138672518-138710409	0.1771
NM_194296	chr5(.):138727455-138744776	0.3306
NM_152686	chr5(.):138740891-138780214	0.2459
NM_152685	chr5(.):138697884-138724039	0.1766
NM_001033112	chr5(.):138673133-138710409	0.1783
NM_001161546	chr5(.):138722634-138735885	0.5362
NM_016459	chr5(.):138718256-138730605	0.6447
NM_016463	chr5(.):139023300-139067680	0.4382
NM_031467	chr5(.):139734786-139759722	0.0965
NM_024668	chr5(.):139776398-139857062	0.1539
NM_001001669	chr5(.):148956134-149019527	0.1398
NM_001025158	chr5(.):149776199-149797332	0.2578
NM_001025159	chr5(.):149776201-149797323	0.2579
NM_001025071	chr5(.):149818791-149834319	0.2529
NM_004779	chr5(.):154233197-154261352	0.2353
NM_032385	chr5(.):154193051-154235213	0.1217
NM_001142556	chr5(.):162882516-162923953	0.1981
NM_145266	chr5(.):162875585-162892143	0.2978
NM_182796	chr5(.):162925230-162951328	0.4026
NM_013283	chr5(.):162927584-162951328	0.4333
NM_004417	chr5(.):172190092-172203203	0.8363
NM_030627	chr5(.):173310330-173392313	0.3288
NM_017675	chr5(.):175971342-176027769	0.0885
NM_014901	chr5(.):175948699-175969421	0.3771
NM_001171976	chr5(.):175964511-176027769	0.1426
NM_002082	chr5(.):176848686-176874850	0.4039
NM_030567	chr5(.):176868795-176888287	0.3084
NM_000505	chr5(.):176824138-176841577	0.2364
NM_080881	chr5(.):176878613-176904871	0.1889
NM_004395	chr5(.):176878613-176905694	0.1856
NM_001004105	chr5(.):176848686-176873354	0.3876
NM_001174102	chr5(.):176870325-176888283	0.3218
NM_001029886	chr5(.):176822107-176832637	0.2284
NM_001142306	chr5(.):179063557-179077047	0.0848
NM_001164444	chr5(.):179100558-179112975	0.1591
NM_001746	chr5(.):179120929-179163639	0.2647
NR_031598	chr5(.):179220277-179230346	0.1424
NM_145867	chr5(.):179215985-179228513	0.1287
NM_003900	chr5(.):179242841-179270077	0.3044
NM_016175	chr5(.):179259265-179290840	0.1314
NM_054013	chr5(.):179219597-179234875	0.2304
NM_014275	chr5(.):179219597-179238952	0.1963
NM_001142298	chr5(.):179228387-179270077	0.2678
NM_001142299	chr5(.):179229002-179270077	0.2706
NR_027183	chr5(.):180251958-180267726	0.413
NM_152283	chr5(.):180269610-180293286	0.1844
NM_006098	chr5(.):180658927-180675906	0.3272
NR_002591	chr5(.):180665313-180675376	0.4665
NR_002592	chr5(.):180663817-180673889	0.4307
NM_032765	chr5(.):180678385-180693119	0.4074
NM_033549	chr5(.):180645305-180667808	0.2434
NM_005907	chr6(.):119494266-119675926	0.1361
NR_037616	chr6(.):7876482-8069647	0.3437
NM_002114	chr6(.):12007723-12170232	0.1297
NM_000332	chr6(.):16294342-16766721	0.1126
NR_024053	chr6(.):30250173-30299927	0.1653
NM_001090	chr6(.):30534169-30564309	0.1394
NM_004197	chr6(.):31976517-31986961	0.1273
NM_006789	chr6(.):41015939-41037630	0.108
NM_016021	chr6(.):90031343-90067619	0.3374
NM_001455	chr6(.):108877068-109010971	0.2331
NM_201559	chr6(.):108876025-109010971	0.2319
NM_002912	chr6(.):111615233-111809414	0.1024
NM_006734	chr6(.):143067603-143271338	0.1027
NM_020185	chr6(.):287100-356355	0.4248
NM_001145549	chr6(.):7876482-7915310	0.8858
NM_030810	chr6(.):7876482-7916047	0.8825
NM_030939	chr6(.):24700089-24724403	0.2843
NM_021065	chr6(.):26194011-26204471	0.4263
NM_003530	chr6(.):26192011-26204464	0.3728
NM_138720	chr6(.):26153348-26176576	0.2818
NM_003523	chr6(.):26179023-26189458	0.1568
NM_003539	chr6(.):26183937-26194304	0.1725
NM_003545	chr6(.):26199872-26210249	0.3011
NM_005321	chr6(.):26151558-26162343	0.3242
NM_003522	chr6(.):26194786-26205216	0.4573
NM_003518	chr6(.):26211427-26221872	0.1662
NM_021052	chr6(.):26212147-26222711	0.1649
NM_003532	chr6(.):26220382-26230844	0.1175
NM_003547	chr6(.):26241838-26252205	0.1562
NM_003540	chr6(.):26235653-26246021	0.1181
NM_005320	chr6(.):26229439-26240216	0.1983
NM_172016	chr6(.):30290007-30316506	0.2497
NM_021253	chr6(.):30289620-30316506	0.2474
NM_001199119	chr6(.):30292087-30319635	0.2397
NM_001199120	chr6(.):30307905-30319635	0.115
NM_005275	chr6(.):30504154-30530371	0.231
NM_025263	chr6(.):30519485-30537473	0.3073
NM_001031722	chr6(.):30589662-30619598	0.1474
NR_033823	chr6(.):30589612-30619598	0.1475
NM_001161376	chr6(.):30609815-30625987	0.1656
NM_002714	chr6(.):30563181-30590020	0.2681
NM_014046	chr6(.):30580485-30599174	0.3597
NR_030615	chr6(.):30547108-30557194	0.0719
NR_001284	chr6(.):31971196-31985800	0.1143
NR_026717	chr6(.):31933951-31954223	0.3069
NM_005510	chr6(.):31932587-31945032	0.4166
NM_001002029	chr6(.):31944833-31975458	0.0952
NM_032470	chr6(.):31971196-31986050	0.113
NM_006929	chr6(.):31921580-31942532	0.3489
NM_000500	chr6(.):31968347-31981684	0.0852
NM_002904	chr6(.):31914863-31931864	0.1609
NM_004197	chr6(.):31934645-31954223	0.3149
NR_031601	chr6(.):31919615-31929717	0.217
NM_000063	chr6(.):31890265-31918449	0.0704
NM_001710	chr6(.):31908720-31924861	0.0696
NM_001002029	chr6(.):31977571-32008195	0.0937
NM_000500	chr6(.):32001081-32014419	0.0671
NM_032470	chr6(.):32003931-32018905	0.0619
NM_006120	chr6(.):32911390-32925899	0.0767
NM_002119	chr6(.):32966959-32982389	0.0575
NM_002118	chr6(.):32897405-32913847	0.0701
