GENE	H3k27ac_20_DMSO_compare_TSS_SIGNAL	H3k27ac_20_DMSO_compare_DISTAL_SIGNAL
ABL1	4406.4462	1271.1168
ABL2	2327.6	12037.5593
ABLIM1	2683.1171999999997	261.547
ABO	0.0	204.5679
ABP1	0.0	2646.1697
ABR	5797.4	34756.234899999996
ABRA	0.0	1754.8536000000001
ABT1	4540.7922	23515.512000000002
ABTB1	2910.633	14310.0651
ABTB2	402.50849999999997	236.84400000000002
ACAA1	5193.58	123.504
ACAA2	7151.2564	3792.6789999999996
ACACA	5570.9415	4791.8376
ACACB	0.0	12457.1214
ACAD10	1838.7798000000003	1156.822
ACAD11	5935.9536	24035.501500000002
ACAD8	1890.4445	2588.8512
ACAD9	4589.2	3106.9916999999996
ACADL	0.0	3298.5358
ACADM	4835.2205	5353.514300000001
ACADS	0.0	2314.8395
ACADSB	3023.45	56.4977
ACADVL	4406.3757	8008.8797
ACAN	0.0	1644.3222
ACAP1	1943.452	5356.2211
ACAP2	6297.8625	3685.5209999999997
ACAP3	3115.9518	1333.2536
ACAT1	1858.0023	3378.9485
ACAT2	3087.1848	250.3178
ACBD3	5247.5216	91529.0668
ACBD4	2969.7729	74936.3961
ACBD5	19016.976	4838.5787
ACBD6	13444.800000000001	250.56680000000003
ACBD7	0.0	1750.9536999999998
ACCN2	0.0	17345.7407
ACCN3	0.0	10178.965699999999
ACCN4	0.0	292.94249999999994
ACCN5	0.0	8149.0381
ACCS	1931.8182	0.0
ACCSL	0.0	0.0
ACD	6099.9407999999985	23592.972700000002
ACE	0.0	146.48059999999998
ACE2	0.0	305.2616
ACER1	0.0	1237.888
ACER2	0.0	744.8716999999999
ACER3	1200.1278	4783.5463
ACHE	0.0	8.978900000000001
ACIN1	6558.997	6858.8767
ACLY	2762.1803999999997	9697.480000000001
ACMSD	0.0	329.7268
ACN9	272.0627	914.7468
ACO2	8279.310000000001	27827.451900000004
ACOT1	0.0	0.0
ACOT11	0.0	3072.3364
ACOT12	0.0	19.526400000000002
ACOT13	5150.2282	19607.9571
ACOT2	0.0	0.0
ACOT7	2957.7358	4.2423
ACOT8	3873.2724999999996	1763.1668
ACOT9	996.8474	3664.3901
ACOX1	12860.259	4903.0124
ACOX2	0.0	71.294
ACOX3	3049.9921	5428.5973
ACOXL	1418.4963	53314.08759999999
ACP1	1554.0072999999998	1434.3714
ACP2	7153.0938	3095.849
ACP5	0.0	4289.1822999999995
ACP6	8143.0414	4988.8877
ACPL2	1460.96	3400.5375999999997
ACPP	0.0	191.80919999999998
ACPT	0.0	98.6958
ACR	0.0	3309.3152
ACRBP	0.0	4522.4773000000005
ACRC	0.0	15891.787
ACRV1	0.0	446.3162
ACSBG1	0.0	4534.4519
ACSBG2	0.0	1203.8968
ACSF2	2000.007	3375.7628
ACSF3	576.7196	23297.1302
ACSL1	0.0	2778.9473000000003
ACSL3	1156.272	0.0
ACSL4	1319.6865	7188.123299999999
ACSL5	6982.7106	0.0
ACSL6	0.0	73239.128
ACSM1	0.0	157.4016
ACSM3	3331.2832	274.6965
ACSS1	1760.6974	10819.3049
ACSS2	1230.3407	1841.8874999999998
ACTA1	0.0	7367.2997000000005
ACTA2	2082.3222	448.7936
ACTB	8730.4	6854.0108
ACTBL2	0.0	2870.0618999999997
ACTC1	0.0	962.7648
ACTG1	6974.400000000001	14055.910999999998
ACTG2	0.0	1052.6433
ACTL6A	3101.1734	2978.4651000000003
ACTL6B	0.0	4744.262100000001
ACTL7A	0.0	308.737
ACTL7B	0.0	308.737
ACTN1	0.0	54.5398
ACTN2	0.0	0.0
ACTN3	426.39750000000004	3999.7149999999997
ACTN4	1869.5720000000001	23017.370199999998
ACTR10	1573.888	746.9991000000001
ACTR1A	4055.8654000000006	13112.0322
ACTR1B	4905.2	783.9332999999999
ACTR2	5280.599999999999	3240.0886
ACTR3	13522.0	11660.9115
ACTR3B	1948.7033999999999	2397.1092
ACTR3BP2	0.0	557.664
ACTR3C	9966.826700000001	99271.19189999999
ACTR5	1956.5764000000001	20276.9467
ACTR6	2440.8639000000003	1156.029
ACTR8	2878.8462	1346.5825
ACVR1	2108.1207	6343.5617999999995
ACVR1B	0.0	1132.4601
ACVR1C	3074.7507	663.9489
ACVR2A	2385.1169999999997	346.71
ACVR2B	1919.8362	126.71549999999999
ACY1	4169.0923999999995	710.9097
ACY3	1163.5604	19915.8337
ACYP1	563.1958999999999	8.2384
ACYP2	13679.732	4480.8793
ADA	6231.6	56042.8992
ADAD2	0.0	10365.2478
ADAL	3196.4060999999997	1149.2793000000001
ADAM1	0.0	5471.719999999999
ADAM10	6283.2	4278.9686
ADAM11	0.0	4742.9014
ADAM15	3348.2	135883.2835
ADAM17	6458.8	6058.905300000001
ADAM19	0.0	4104.7678000000005
ADAM20	0.0	0.0
ADAM21	0.0	0.0
ADAM22	2210.56	9986.796999999999
ADAM23	0.0	2355.5909
ADAM28	2668.4321999999997	31529.730499999998
ADAM29	0.0	2032.6614
ADAM33	0.0	699.2493000000001
ADAM3A	0.0	1048.881
ADAM5P	0.0	1128.9728
ADAM7	0.0	25767.680699999997
ADAM8	5007.6	12736.154499999999
ADAM9	4212.3656	109662.9756
ADAMDEC1	0.0	31529.730499999998
ADAMTS10	0.0	2205.035
ADAMTS12	0.0	1104.5712
ADAMTS13	0.0	466.2351
ADAMTS14	0.0	49661.962600000006
ADAMTS15	776.5233	1915.083
ADAMTS16	0.0	928.9512
ADAMTS17	0.0	0.0
ADAMTS19	432.7477	2233.812
ADAMTS3	3425.796	1241.0328
ADAMTS4	0.0	72955.87700000001
ADAMTS6	0.0	0.0
ADAMTS7	0.0	3091.8854
ADAMTS8	0.0	1915.083
ADAMTSL2	0.0	261.6672
ADAMTSL4	0.0	178694.0811
ADAMTSL5	0.0	5672.999299999999
ADAP1	0.0	6084.308800000001
ADAP2	0.0	4606.258400000001
ADAR	18917.5748	7552.0944
ADARB1	0.0	3135.8792
ADAT1	1293.0246	1460.5394999999999
ADAT2	1577.1391	10.465
ADAT3	3431.6896	49631.7014
ADC	722.931	27028.6963
ADCK1	1402.3929	1025.3627999999999
ADCK2	8568.4	5703.4169
ADCK3	16681.2503	17236.553
ADCK4	4103.8262	1301.2811000000002
ADCK5	2650.3566	12138.305299999998
ADCY1	648.6562	0.0
ADCY10	0.0	1906.8135000000002
ADCY2	0.0	3453.7200000000003
ADCY3	1276.5403	2807.7969
ADCY4	0.0	7497.728300000001
ADCY5	0.0	1887.1227999999999
ADCY6	1536.3126	7985.7591
ADCY7	0.0	23733.4919
ADCY8	0.0	642.4146
ADCY9	0.0	2087.328
ADCYAP1	0.0	3439.323
ADCYAP1R1	0.0	503.9841
ADD1	3886.2000000000003	7022.2442
ADD2	902.9795999999999	0.0
ADD3	1407.38	4464.7917
ADH1B	0.0	885.2558
ADH1C	0.0	885.2558
ADH4	0.0	0.0
ADH5	794.0064	4.3152
ADH7	0.0	885.2558
ADHFE1	0.0	1500.624
ADI1	8181.599999999999	6046.1893
ADIPOQ	0.0	11173.049299999999
ADIPOR1	3556.2385000000004	3130.0240999999996
ADIPOR2	2339.94	5541.3128
ADK	17109.5732	10480.452900000002
ADM	12381.6	139470.7113
ADM2	221.87619999999998	22097.788100000005
ADNP	6213.2	1824.3302999999999
ADNP2	432.18	21.0528
ADO	4958.443	7282.760899999999
ADORA1	0.0	3582.8799999999997
ADORA2A	40693.36	40283.576
ADORA2B	0.0	1538.8465999999999
ADORA3	0.0	64535.788400000005
ADPGK	8156.2	10058.3372
ADPRH	0.0	37576.349299999994
ADPRHL1	0.0	914.2858
ADPRHL2	3060.525	15248.160500000002
ADRA1A	0.0	1053.412
ADRA1B	0.0	4928.571899999999
ADRA1D	0.0	2220.7207000000003
ADRA2A	0.0	545.6119
ADRA2B	0.0	5311.3517
ADRB1	0.0	6257.5678
ADRB2	7516.8	68846.5968
ADRB3	0.0	29407.829099999995
ADRBK1	6133.05	47260.70239999999
ADRM1	4753.0	25458.675900000002
ADSL	6666.2	10642.5593
ADSS	6786.87	6123.3262
ADSSL1	0.0	1629.2412
AEBP1	0.0	3155.0046
AEBP2	2271.4460999999997	391.5712
AEN	4048.069	22107.357699999997
AES	0.0	425.5431
AFAP1-AS1	350.82050000000004	888.594
AFAP1L1	0.0	2717.6515
AFAP1L2	0.0	200.3874
AFF1	25930.199999999997	47834.8878
AFF3	0.0	512.5344
AFF4	4924.8945	4789.2001
AFG3L1P	1893.4612	3662.2395
AFG3L2	5690.1938	1222.8239
AFM	0.0	964.325
AFMID	915.7860000000001	75414.7969
AFP	0.0	964.325
AFTPH	8910.0	15014.6034
AGA	13373.586000000001	2260.929
AGAP1	188.7921	28774.698299999996
AGAP11	1143.4409999999998	226.53619999999998
AGAP2	2343.4114000000004	9643.6245
AGAP3	2792.7343	2492.1041
AGAP5	0.0	8081.947499999999
AGAP6	0.0	0.0
AGAP7	0.0	5874.1275
AGAP9	0.0	2210.42
AGBL1	0.0	14188.137600000002
AGBL2	2036.3616	3446.2987000000003
AGBL3	7384.3104	25885.2155
AGBL5	4437.5861	15028.276000000003
AGER	0.0	7721.9242
AGFG1	1279.3928	10633.308799999999
AGFG2	363.4402	5757.065200000001
AGGF1	2135.9166999999998	0.0
AGK	2773.6	5208.9472
AGL	1432.2962	3437.7494
AGMAT	1406.7074	19524.335
AGPAT1	11567.638500000001	7721.9242
AGPAT2	0.0	892.7374
AGPAT3	4882.799999999999	41219.96529999999
AGPAT4	0.0	504.24379999999996
AGPAT5	4480.6889	4425.7113
AGPAT6	3288.2110000000002	5499.859200000001
AGPAT9	0.0	36.174600000000005
AGPHD1	1373.7912	2852.9055999999996
AGPS	1165.7759999999998	0.0
AGR2	0.0	0.0
AGRN	0.0	2325.3650000000002
AGRP	0.0	62016.2217
AGT	0.0	1318.1577
AGTPBP1	3157.2	660.5966000000001
AGTRAP	2214.8196000000003	9698.739199999998
AGXT2L1	0.0	14249.740600000001
AGXT2L2	1984.0851	523.4632
AHCTF1	6711.2	444.95669999999996
AHCY	2606.6465	66629.3641
AHCYL1	633.0762	1730.8521999999998
AHCYL2	8671.294899999999	2980.4864000000002
AHDC1	0.0	1256.7451
AHI1	6212.544	6107.1438
AHNAK	684.452	45258.18600000001
AHNAK2	0.0	1681.5079
AHR	2556.7980000000002	1934.9157
AHRR	63.333000000000006	14919.5658
AHSA1	2813.116	20.331400000000002
AHSA2	5309.400000000001	1538.9236
AHSG	69.5898	2449.3064
AHSP	0.0	1884.1356
AICDA	0.0	915.2832000000001
AIDA	16660.7073	11063.8325
AIF1	1336.4954	1194.6585
AIF1L	0.0	264.3968
AIFM1	4107.7326	7215.845
AIFM2	1628.6205	1895.9940000000001
AIFM3	0.0	6175.9268
AIG1	2869.0	1442.1073999999999
AIM1L	0.0	2810.2164000000002
AIM2	24724.0	34967.5
AIMP1	8932.8054	0.0
AIMP2	4318.912	5467.209700000001
AIP	2945.6376	12223.2793
AIPL1	0.0	0.0
AIRE	0.0	19943.7971
AK1	0.0	50507.06240000001
AK2	1443.0296999999998	27013.8088
AK3	4546.0352	3211.859
AK4	0.0	4678.4
AK5	0.0	0.0
AK7	0.0	721.1944
AKAP1	4263.4	4551.1108
AKAP10	7251.0	16356.7536
AKAP11	6312.0	1993.3538
AKAP12	0.0	4690.0599
AKAP13	3999.0	51528.93579999999
AKAP14	0.0	4345.1433
AKAP17A	674.52	15448.554299999998
AKAP2	4513.6	119425.04420000002
AKAP3	0.0	2379.7802
AKAP4	0.0	2996.2634000000003
AKAP5	576.8028999999999	13415.5494
AKAP6	0.0	1459.4823999999999
AKAP7	0.0	3628.2909
AKAP8	8403.4	20690.3848
AKAP8L	2654.2542	16312.5562
AKAP9	5036.3378999999995	1848.9395
AKD1	2297.1028	1.4219
AKIRIN1	2894.6832999999997	961.6343
AKIRIN2	11243.7664	9538.040400000002
AKNA	0.0	108329.766
AKNAD1	0.0	0.0
AKR1A1	5032.866	16050.087599999999
AKR1B1	3537.398	141.33520000000001
AKR1B10	0.0	141.33520000000001
AKR1B15	0.0	357.1396
AKR1C1	0.0	969.7752
AKR1C2	0.0	969.7752
AKR1C3	1007.7102	969.7752
AKR1C4	0.0	415.81649999999996
AKR1CL1	0.0	415.81649999999996
AKR1D1	0.0	35353.107
AKR1E2	0.0	3197.015
AKR7A2	1981.9128	62.9519
AKR7A2P1	0.0	1003.1194
AKR7A3	0.0	412.1327
AKR7L	0.0	412.1327
AKT1	0.0	1629.2412
AKT1S1	24155.0701	15706.834200000001
AKT2	5907.6	753.6808
AKT3	0.0	5168.9086
AKTIP	4861.0	9122.4872
ALAD	1448.7447	11393.6949
ALAS1	2286.2476	12263.9848
ALAS2	0.0	0.0
ALB	0.0	964.325
ALCAM	3554.7334	7279.892699999999
ALDH16A1	8722.0848	3770.2141
ALDH18A1	1572.021	51.7816
ALDH1A3	0.0	17257.325100000002
ALDH1B1	1562.3552	4305.665
ALDH1L1	0.0	66.3102
ALDH1L2	1357.3828999999998	8362.653400000001
ALDH2	0.0	80.1014
ALDH3A1	0.0	390.97830000000005
ALDH3A2	6491.4	814.5113
ALDH3B1	41344.555	26028.832500000004
ALDH3B2	0.0	19915.8337
ALDH4A1	2959.7814	32335.905600000006
ALDH5A1	2004.5529	7168.9293
ALDH6A1	3037.0564	1763.5117999999998
ALDH7A1	0.0	6084.0568
ALDH8A1	0.0	95750.18849999997
ALDH9A1	5237.272000000001	5109.3865000000005
ALDOA	16412.0419	9841.629
ALDOB	0.0	39130.7177
ALDOC	0.0	5967.026899999999
ALG1	3729.1692	9788.811
ALG10	1918.869	0.0
ALG10B	2235.9375	4054.3155
ALG11	328.33270000000005	0.0
ALG12	3436.8887999999997	4662.9452
ALG13	3621.1094999999996	0.0
ALG14	3423.6692000000003	0.0
ALG1L	0.0	45677.7304
ALG1L2	0.0	48100.7512
ALG2	10547.369900000002	18702.8702
ALG3	5212.1904	1153.9718
ALG5	8247.3359	218.5016
ALG6	2779.937	1862.4712000000002
ALG8	2329.9779	146.3744
ALG9	2962.6583	2129.6296
ALKBH1	950.9003	1077.9712
ALKBH2	856.0104	12457.1214
ALKBH3	954.9748	17277.588900000002
ALKBH4	4257.8964000000005	178867.13089999996
ALKBH5	11828.2	1577.5497
ALKBH6	1381.6226	430.86510000000004
ALKBH7	4699.2025	1783.3831999999998
ALKBH8	5771.3405999999995	558.6147
ALLC	0.0	606.7669999999999
ALMS1	3444.8581	1565.8521
ALMS1P	0.0	0.0
ALOX12	0.0	9763.013200000001
ALOX12B	0.0	16057.0763
ALOX12P2	6482.142	1684.8182000000002
ALOX15	0.0	3596.4052
ALOX15B	0.0	4552.124500000001
ALOX5	1293.3265	183434.9396
ALOX5AP	0.0	6843.867300000001
ALOXE3	968.5036	21314.444899999995
ALPI	0.0	494.5428
ALPK1	1618.3220000000001	9324.8852
ALPK2	0.0	29774.938
ALPK3	0.0	22066.9954
ALPL	0.0	0.0
ALPP	0.0	960.5316
ALPPL2	0.0	960.5316
ALS2	3606.512	11581.6716
ALS2CL	0.0	175.0588
ALS2CR11	0.0	997.88
ALS2CR12	0.0	17703.934
ALS2CR4	2668.7617	0.0
ALS2CR8	6015.2651	144.55319999999998
ALX3	0.0	1025.045
AMAC1	0.0	1186.3447999999999
AMAC1L2	0.0	3764.2141999999994
AMAC1L3	0.0	5123.365500000001
AMACR	18577.4	874.5282
AMBN	0.0	140914.48309999998
AMBRA1	0.0	9285.106500000002
AMD1	6223.6866	6949.8369
AMDHD1	2969.6905	1779.0113000000001
AMDHD2	2108.0807999999997	5658.0239
AMELX	0.0	27243.707399999996
AMFR	963.7874	224.37340000000003
AMH	0.0	41802.524900000004
AMHR2	0.0	140230.72119999997
AMICA1	0.0	10.9779
AMIGO1	0.0	1767.1181000000001
AMIGO3	0.0	830.2470999999999
AMMECR1	7412.6	3438.3343
AMMECR1L	4688.7163	23321.4079
AMN	0.0	16697.475000000002
AMN1	6162.8691	13986.449399999998
AMOTL1	1951.0237	160.7067
AMOTL2	0.0	495.4096
AMPD1	14958.8	18804.3347
AMPD2	1541.598	2067.2225
AMPD3	6152.2581	12315.084399999998
AMT	0.0	20005.797499999997
AMY1A	0.0	556.0002000000001
AMY1B	0.0	556.0002000000001
AMY1C	0.0	556.0002000000001
AMY2A	0.0	556.0002000000001
AMY2B	0.0	556.0002000000001
AMZ1	0.0	17892.2891
AMZ2	8743.036900000001	55324.668399999995
AMZ2P1	13141.0	56716.700999999994
ANAPC1	5407.3782	9988.727
ANAPC10	4298.2301	6032.353500000001
ANAPC11	2864.9795999999997	4900.3812
ANAPC13	10729.6578	1869.0412000000001
ANAPC16	7946.796200000001	69797.3398
ANAPC2	5504.9843	6147.2172
ANAPC4	2138.7085	7668.9220000000005
ANAPC5	2194.0946	4923.6218
ANAPC7	3847.995	107.26740000000001
ANG	7180.776800000001	26049.860699999997
ANGEL1	2007.06	538.3067
ANGEL2	9048.9841	25262.856799999998
ANGPT1	0.0	382.704
ANGPT4	0.0	755.5635
ANGPTL2	0.0	6199.4607000000005
ANGPTL3	0.0	0.0
ANGPTL4	0.0	17216.9172
ANGPTL5	3173.8586	0.0
ANGPTL6	0.0	10527.295900000001
ANGPTL7	0.0	983.7627000000001
ANK1	0.0	10218.016800000001
ANK2	380.694	5069.5108
ANK3	0.0	1620.2181
ANKAR	819.774	7650.8944
ANKDD1A	1625.1936	100833.962
ANKFY1	2807.9856	19.122600000000002
ANKH	2071.5006000000003	8315.328000000001
ANKHD1	8645.2	2932.2419999999997
ANKIB1	7339.151	1260.1695
ANKK1	0.0	1148.8854000000001
ANKLE1	0.0	4884.0722000000005
ANKLE2	2074.0	64.6608
ANKMY1	0.0	15563.4057
ANKMY2	5155.852	550.0883
ANKRA2	4640.5070000000005	1146.4621000000002
ANKRD1	0.0	1233.3481
ANKRD10	8735.8	7315.5253999999995
ANKRD11	1538.2	5740.174
ANKRD12	41364.4	465677.0548
ANKRD13A	3087.2039999999997	19286.1693
ANKRD13B	0.0	4518.9586
ANKRD13C	14987.5181	2815.8593
ANKRD13D	15378.955800000002	45639.53839999999
ANKRD16	2333.3849000000005	12176.0531
ANKRD17	13874.800000000001	3370.2835999999998
ANKRD18A	7850.348	1471.482
ANKRD19	1085.0384	23979.720900000004
ANKRD2	0.0	3043.1693999999998
ANKRD22	0.0	448.7936
ANKRD23	0.0	5116.0275
ANKRD24	2341.3973	7945.4829
ANKRD26	4782.814	2423.4144
ANKRD26P1	0.0	11541.6142
ANKRD27	1564.3925	35.8396
ANKRD28	22769.4	42820.0243
ANKRD29	0.0	592.5503
ANKRD30BL	0.0	51231.232899999995
ANKRD31	1828.962	43.1802
ANKRD32	3016.1893999999998	4441.020799999999
ANKRD33B	6169.2	22642.0468
ANKRD34A	2977.3584	131478.9908
ANKRD34B	0.0	44.9939
ANKRD34C	0.0	1778.7160000000001
ANKRD35	0.0	83874.8241
ANKRD36	7488.400000000001	260.4939
ANKRD36B	8597.2	783.9332999999999
ANKRD36BP1	0.0	8763.9652
ANKRD36BP2	2750.454	80543.0251
ANKRD37	9044.2	48685.051100000004
ANKRD39	8708.6	5116.0275
ANKRD40	12188.4	7752.6050000000005
ANKRD42	4087.7151	17441.1607
ANKRD43	0.0	1293.6709999999998
ANKRD44	6674.8492	95615.6972
ANKRD45	0.0	990.2289999999999
ANKRD46	1606.8064	32555.928700000004
ANKRD49	2933.7632000000003	1744.952
ANKRD5	1315.9389999999999	1161.6579
ANKRD50	5863.455	2346.1524
ANKRD52	2858.63	13388.073400000001
ANKRD53	742.3124	11686.337199999998
ANKRD54	2835.3312	3751.7199
ANKRD55	0.0	124251.76569999999
ANKRD56	1278.0625	8583.0563
ANKRD57	4717.341600000001	10825.591900000001
ANKRD58	1302.9075	29766.1457
ANKRD6	0.0	90538.3302
ANKRD7	0.0	645.3183000000001
ANKRD9	199.3068	255.4724
ANKS1A	1916.7462	649.5161999999999
ANKS3	1942.9893	4833.6934
ANKZF1	4804.2594	5505.2001
ANLN	2732.1870999999996	2799.3547
ANO10	1843.8761000000002	1505.1344
ANO3	0.0	1470.5268
ANO4	211.072	360.35020000000003
ANO5	1316.952	0.0
ANO6	7246.781800000001	3940.3128
ANO7	0.0	411.06699999999995
ANO8	0.0	11164.8498
ANO9	0.0	1770.4308999999998
ANP32A	8690.4	27982.874599999996
ANP32B	6843.4	6814.7456
ANP32C	0.0	374.9685
ANP32E	17636.143	35609.531200000005
ANPEP	0.0	31958.4562
ANTXR2	3497.9518000000003	3137.2939
ANUBL1	3204.3408	7620.7203
ANXA1	0.0	12572.393600000001
ANXA10	0.0	1958.7609
ANXA11	6600.9928	41276.672699999996
ANXA13	0.0	7114.5142
ANXA2	3325.4	5189.6224999999995
ANXA2P1	0.0	2611.4377000000004
ANXA2P2	0.0	7174.9738
ANXA3	0.0	1382.5698
ANXA4	1973.5834	5967.524699999999
ANXA5	2920.8594000000003	16.7375
ANXA6	19756.3595	70222.7993
ANXA7	4896.0432	1197.8020999999999
ANXA8	0.0	0.0
ANXA8L1	0.0	0.0
ANXA9	0.0	14683.139500000001
AOC2	0.0	4805.6774
AOC3	0.0	4805.6774
AOX1	0.0	0.0
AOX2P	0.0	2427.3788
AP1AR	7213.4	9012.689900000001
AP1B1	2660.6274	6103.315199999999
AP1G1	15323.6	32389.0887
AP1G2	1775.2956	777.944
AP1M1	1087.0779	113396.1754
AP1M2	0.0	4814.6308
AP1S1	0.0	1503.1007
AP1S2	5716.400000000001	10920.858799999998
AP1S3	4349.6565	8772.8904
AP2A1	2223.1056	8568.078099999999
AP2A2	1752.058	4048.6228
AP2B1	3499.5156	3233.0101000000004
AP2M1	2885.1396	1004.9372
AP2S1	1613.0351999999998	4499.696
AP3B1	3132.6042	1689.745
AP3B2	0.0	4012.3360000000002
AP3D1	2344.6	168169.88249999998
AP3M1	9186.542200000002	10480.452900000002
AP3M2	1674.1999999999998	592.1164000000001
AP3S1	5475.632	53.3831
AP3S2	4464.9621	3144.731
AP4B1	2032.4419	18225.898699999998
AP4E1	3018.7924000000003	4018.2354
AP4M1	5365.4247000000005	1254.4762
AP4S1	5645.1774000000005	426.9232
APAF1	1122.8599	427.4786000000001
APBA1	0.0	577.7332
APBA2	0.0	1917.3652
APBA3	11828.0641	2071.3928
APBB1	0.0	45.2015
APBB1IP	4872.8	7225.499599999999
APBB2	648.5226	8201.526600000001
APBB3	5381.755	5567.998600000001
APC	4624.3442	1625.8328000000001
APC2	0.0	4966.6851
APCDD1	0.0	593.9295999999999
APEH	5302.4220000000005	802.3830999999999
APEX1	4863.7042	2114.8642
APEX2	2691.3924	0.0
APH1A	7104.2337	6468.8627
APH1B	0.0	7026.3332
API5	2660.578	382.59619999999995
APIP	6063.8849	12708.9983
APITD1	1882.2429	5783.3946000000005
APITD1-CORT	1882.2429	5783.3946000000005
APLF	4280.907	21429.7806
APLN	0.0	362.1024
APLNR	0.0	1596.4364
APLP1	0.0	1374.8886
APLP2	1877.6	6501.134099999999
APOA1	0.0	23391.8173
APOA1BP	4082.0	141534.57
APOA2	0.0	72939.82180000002
APOA4	0.0	3268.9099000000006
APOA5	0.0	3268.9099000000006
APOB	0.0	808.6030000000001
APOB48R	3615.4999000000003	298.9733
APOBEC1	0.0	2632.013
APOBEC2	0.0	2427.2508000000003
APOBEC3A	0.0	28425.229999999996
APOBEC3B	6354.4	51933.228500000005
APOBEC3C	17539.8	55562.9146
APOBEC3D	13808.6	56209.78599999999
APOBEC3F	12779.3637	56474.68839999999
APOBEC3G	12627.800000000001	69251.1649
APOBEC3H	4530.387	61954.23340000001
APOBEC4	0.0	10774.4008
APOC1	0.0	5105.695400000001
APOC1P1	0.0	22330.538
APOC2	0.0	41222.893599999996
APOC3	0.0	23391.8173
APOC4	0.0	22405.1521
APOD	0.0	10244.9194
APOE	0.0	5105.695400000001
APOF	0.0	16910.5477
APOH	0.0	820.8199999999999
APOL1	3369.9508	96253.4626
APOL2	8649.006500000001	96253.4626
APOL3	14457.800000000001	64493.13260000001
APOL4	0.0	63258.100600000005
APOL5	0.0	8625.77
APOL6	12918.8127	5266.7117
APOLD1	20486.444	147841.2229
APOM	0.0	29768.1362
APOO	3358.2754999999997	1897.6452
APOOL	1174.4304	6.812099999999999
APP	3336.45	4699.5072
APPBP2	5285.8104	7476.9879
APPL1	4088.5999999999995	772.2103
APPL2	3658.8032	7791.512000000001
APRT	1697.085	12612.8245
APTX	3638.8253999999997	1953.1787000000002
AQP1	0.0	503.9841
AQP10	0.0	94951.7664
AQP11	1672.3456	0.0
AQP12B	0.0	1982.6962999999998
AQP2	0.0	405.43039999999996
AQP3	5860.2844	15836.9901
AQP5	0.0	405.43039999999996
