GENE	H3k27ac_20_DMSO_compare_TSS_SIGNAL	H3k27ac_20_DMSO_compare_DISTAL_SIGNAL	ENHANCER_PROMOTER_DIFFERENCE	ENHANCER_CONTRIBUTION	ENHANCER_PROMOTER_RATIO
EIF4G2	14789.9902	794.7513	-13995.2389	0.050995475285875	-4.21797381504003
CD164	24150.2	10162.419	-13987.781	0.296171475572879	-1.24879128351366
SEC23B	14885.189	1035.011	-13850.178	0.0650124370296856	-3.84615953411169
SCYL3	24448.2	10609.3981	-13838.8019	0.302627637801575	-1.20438544002774
ZDHHC5	15824.8	2057.7237	-13767.0763	0.115068976533776	-2.94306608335751
BIRC3	22403.4	8766.3154	-13637.0846	0.281244640430692	-1.35367520506572
ARMC5	15519.2	1884.1356	-13635.0644	0.108262901049842	-3.0420794862715
REV3L	18030.282	4505.3271	-13524.9549	0.199920360705937	-2.00071820235072
MDM2	26931.6	13578.0625	-13353.5375	0.335180834942774	-0.988022311359489
SCAND1	14646	1299.3682	-13346.6318	0.0814887548347739	-3.49462449281099
UBQLN1	14504.4	1240.7733	-13263.6267	0.0788034070098168	-3.54717916534209
FLCN	16851.2	3678.4322	-13172.7678	0.179176721928803	-2.19568842631065
C2orf24	17270.5724	4241.3683	-13029.2041	0.197163443277807	-2.02571422884255
INO80D	18504.8	5503.2446	-13001.5554	0.229225024015492	-1.74954518510461
ZBTB4	17995.3616	5123.3655	-12871.9961	0.221611054875076	-1.81246136997583
C1orf25	17607.1259	4837.2988	-12769.8271	0.215523403457964	-1.8638858690596
POLR2A	17847.0245	5123.3655	-12723.659	0.22304216428193	-1.80051984243412
LOC643749	17227.48	4505.3271	-12722.1529	0.207305346210891	-1.93500792370381
FUBP1	15790.4	3075.4536	-12714.9464	0.163016933408197	-2.36017660280936
C19orf20	21354.6	8640.1065	-12714.4935	0.288054377194856	-1.30542587402837
C1orf26	17538.0902	4837.2988	-12700.7914	0.216188366602252	-1.85821809397185
C7orf27	14070.7608	1401.1943	-12669.5665	0.0905634931683585	-3.32797140703142
YARS	14296.2972	1632.5588	-12663.7384	0.102490649673774	-3.13043467193149
SMC4	29510.2444	16909.0861	-12601.1583	0.364268202877247	-0.803417181763361
B3GALNT2	16182.6	3606.0048	-12576.5952	0.182226328558545	-2.16597019672715
PTPN7	13969.1698	1474.613	-12494.5568	0.0954826300716946	-3.24383799679842
NCF2	23105.6957	10774.4008	-12331.2949	0.318015646738196	-1.10064089041472
GIN1	15847.4	3528.8695	-12318.5305	0.182123266813563	-2.16696817998193
LAX1	42577.4	30263.8029	-12313.5971	0.415476429481095	-0.492494568286087
DUSP4	16259.7247	3994.8699	-12264.8548	0.197232775026759	-2.02508240564761
RASA1	14612.551	2352.9639	-12259.5871	0.138690980725849	-2.63465696847858
FBXL17	14540.2	2303.025	-12237.175	0.136733018765705	-2.65844513642074
ANKRD13C	14987.5181	2815.8593	-12171.6588	0.158164332347412	-2.41211434217538
FBXO40	31181.6	19029.7116	-12151.8884	0.378992521677127	-0.712441260577278
NBR1	15213.2754	3083.6249	-12129.6505	0.168532639378267	-2.30263160908827
HHLA3	14900.5031	2815.8593	-12084.6438	0.15894116616174	-2.40371388884135
RNU4ATAC	15584.2	3608.8255	-11975.3745	0.188027963595422	-2.11048280707687
DALRD3	16887.0587	4943.6171	-11943.4416	0.226452774311274	-1.77227915787389
STAG2	15537.3857	3766.1236	-11771.2621	0.195100462898733	-2.04459152470989
POLDIP3	15829.4496	4139.0118	-11690.4378	0.207277452032434	-1.93525282622799
MRPL47	14609.796	2978.4651	-11631.3309	0.169343921099739	-2.29429507399978
NDUFB5	14568.748	2978.4651	-11590.2829	0.169740065446632	-2.29023594170691
CBX5	14143.47	2629.2157	-11514.2543	0.156755796121548	-2.42743170840992
ADAR	18917.5748	7552.0944	-11365.4804	0.285311249752981	-1.32477844616302
GPBP1	15032.95	3678.4391	-11354.5109	0.196588242612089	-2.03096253366418
RNU12	15376.7424	4139.0118	-11237.7306	0.212085669740604	-1.89339163054511
MAT2A	19581.2	8395.4553	-11185.7447	0.300087884344059	-1.22178870848971
GPBP1L1	15950.052	4766.2956	-11183.7564	0.230074127545533	-1.74262079378887
FAM53C	13649.7564	2499.1923	-11150.5641	0.154758823402541	-2.44934138558252
AGA	13373.586	2260.929	-11112.657	0.144611393445847	-2.56439876933927
C2orf67	14190.4	3298.5358	-10891.8642	0.188607004892773	-2.10501758864726
SH3GLB1	13600.8	2752.7956	-10848.0044	0.168329685246711	-2.30472211705972
C10orf78	14202.4942	3355.1959	-10847.2983	0.191095518880357	-2.08167540510465
GABPA	15238.2423	4439.8179	-10798.4244	0.225622742022102	-1.77912409003168
U2AF2	28982.289	18237.6979	-10744.5911	0.386228355772797	-0.66824790926566
DNAJC27	13437.2046	2807.7969	-10629.4077	0.172840667327732	-2.25872255101407
LOC729723	13437.2046	2807.7969	-10629.4077	0.172840667327732	-2.25872255101407
GABARAP	16644.6	6017.0975	-10627.5025	0.265518392874144	-1.46791456106093
C6orf130	12967.6346	2427.2508	-10540.3838	0.157666051869409	-2.41752025417221
POU2F1	17878.03	7363.5982	-10514.4318	0.291724374578974	-1.27970496084706
RHBDD3	18261.8029	7749.4685	-10512.3344	0.29792732469048	-1.23665993154847
ANKRD17	13874.8	3370.2836	-10504.5164	0.195434459940803	-2.04152507530203
EWSR1	18243.3271	7749.4685	-10493.8586	0.298139092818473	-1.23519959173801
LY96	13618.06	3187.3177	-10430.7423	0.189660581088874	-2.09510646082279
TMEM106B	13463.8	3116.7856	-10347.0144	0.187978016892238	-2.11095482901241
TBC1D5	13588.6269	3287.3267	-10301.3002	0.194793537474528	-2.04741293631011
HADHA	14260.8719	3967.3505	-10293.5214	0.217648787300291	-1.845814425144
HADHB	14260.8719	3967.3505	-10293.5214	0.217648787300291	-1.845814425144
BSCL2	19697.455	9423.2859	-10274.1691	0.323593617770899	-1.06370711854502
LOC644656	17551.1486	7310.807	-10240.3416	0.294055991315502	-1.26346287663037
SFT2D3	14586.2	4472.8397	-10113.3603	0.234683371796534	-1.70534112066749
ZNF143	17423.2824	7310.807	-10112.4754	0.295576153290689	-1.25291386986915
LOC440944	13719.6332	3651.6916	-10067.9416	0.210213765619074	-1.90960507678722
SPATA2	13017.4017	2991.9979	-10025.4038	0.186890075502894	-2.12126044460736
EIF3B	29535.4	19555.4533	-9979.9467	0.39835227920147	-0.594874172145042
ATP5J	14327.659	4439.8179	-9887.8411	0.236569780991711	-1.69023049604832
PPP2R5A	14407.2	4565.3246	-9841.8754	0.240628208224856	-1.65800063261176
LOC400027	24318.6705	14497.4896	-9821.1809	0.373491081102584	-0.746261255570399
DDB2	12903.8	3095.849	-9807.951	0.193494807292335	-2.05938897212473
STAG1	14497.4	4872.0241	-9625.3759	0.251531696288275	-1.57320101207594
N4BP2	17289.6784	7730.5946	-9559.0838	0.308973231427171	-1.16125974543706
CAMK2D	13857.8	4319.5628	-9538.2372	0.237634185306573	-1.68174103605457
MSL2	18463.768	8936.1956	-9527.5724	0.326138958812339	-1.04696433180825
UBAP2L	15200.0734	5677.6167	-9522.4567	0.271946593363794	-1.42072093027114
EIF5A	15519.7722	6017.0975	-9502.6747	0.279385889584502	-1.36696774248079
RNF139	13715.8	4217.3719	-9498.4281	0.23517155378408	-1.70142261921674
C21orf59	16876.902	7416.4132	-9460.4888	0.305286171893081	-1.18625657075427
TSC22D2	13547.6	4256.2433	-9291.3567	0.239063174634883	-1.6703847690363
C7orf49	30088.2	20803.0548	-9285.1452	0.408774648645527	-0.532402406524845
NUDCD2	14281.8427	5012.427	-9269.4157	0.259788376442152	-1.51060090790702
PFKM	14692.8744	5491.9323	-9200.9421	0.272082481721264	-1.41973091481866
ACYP2	13679.732	4480.8793	-9198.8527	0.246736149239646	-1.61018619590746
HSPA4	12822	3657.2189	-9164.7811	0.221929141313852	-1.80980242806281
USP37	12714.9326	3606.2733	-9108.6593	0.220956302009522	-1.81794317443186
C1orf43	14748.451	5677.6167	-9070.8343	0.277959359744999	-1.37720607900743
SETD5	12668.5988	3651.6916	-9016.9072	0.223751631282247	-1.79462013100085
NDUFAF3	13908.7743	4943.6171	-8965.1572	0.262227586681656	-1.49235637806255
ARID4B	13545.2072	4652.351	-8892.8562	0.255657981629645	-1.54175061129952
RPL19	14293	5430.7974	-8862.2026	0.275342384119196	-1.39607281119171
PRKD2	18308.8	9472.1689	-8836.6311	0.340958910903932	-0.950770525478997
RBM33	13579	4772.6187	-8806.3813	0.260065271517438	-1.50852425440574
DOHH	12970.8743	4230.9857	-8739.8886	0.245960942595743	-1.61621001277276
MKKS	12295.7851	3581.9141	-8713.871	0.225594026872609	-1.77936121088176
HIST4H4	12881.6507	4219.4355	-8662.2152	0.246734941316184	-1.61019557227801
FARSB	13419.2	4828.0535	-8591.1465	0.264590695799782	-1.47478509839033
GGPS1	13190.8952	4652.351	-8538.5442	0.260734562974309	-1.50351062519454
RQCD1	12106.8704	3606.2733	-8500.5971	0.229506798184503	-1.74724533955438
TMEM80	13208.5375	4719.6324	-8488.9051	0.263252324488513	-1.48472433341377
TAP1	17546.6928	9091.1434	-8455.5494	0.341286857226038	-0.948665477252273
AKT1S1	24155.0701	15706.8342	-8448.2359	0.394031205378214	-0.620933612891705
TBC1D17	24155.0701	15706.8342	-8448.2359	0.394031205378214	-0.620933612891705
DEAF1	13127.15	4719.6324	-8407.5176	0.264452846133206	-1.47580732933399
MAT2B	13405.4462	5012.427	-8393.0192	0.272150152494263	-1.41923801448766
HMMR	13376.8328	5012.427	-8364.4058	0.272573613865633	-1.41615534732637
RCOR3	25556.5032	17199.5766	-8356.9266	0.402272067047644	-0.571317400557465
ING1	14422.307	6077.9999	-8344.3071	0.29648336142714	-1.24663340107781
PES1	14979.0175	6639.3745	-8339.643	0.307116944683027	-1.17382376220165
FOXP2	21421.4	13178.9533	-8242.4467	0.380890714777759	-0.700816977758167
ASF1A	12453	4212.0798	-8240.9202	0.252748852723766	-1.5638886634468
WIBG	15922.278	7684.5644	-8237.7136	0.325522756063301	-1.05101136890898
INTS6	15368.4	7152.6624	-8215.7376	0.317598800312369	-1.10341472007127
DCAKD	15875.4705	7740.7984	-8134.6721	0.327773977878445	-1.03624506820908
XPO1	16613.8	8483.6902	-8130.1098	0.338029425747121	-0.969618248349507
SYNCRIP	14089.1523	5996.9844	-8092.1679	0.298563356884851	-1.23227568680583
RNASEK	17816.1071	9763.0132	-8053.0939	0.354000167293226	-0.867783749210981
HNRNPUL2	16701.599	8653.3973	-8048.2017	0.341289629768157	-0.948647684794307
UHRF2	12316	4323.4572	-7992.5428	0.25983162479603	-1.51027645994939
HNRNPD	12512	4528.8775	-7983.1225	0.265765510021418	-1.46608699567558
LRMP	20703	12729.596	-7973.404	0.380754040158892	-0.701653205751382
ACOX1	12860.259	4903.0124	-7957.2466	0.276019675069537	-1.39117938280704
C17orf106	12860.259	4903.0124	-7957.2466	0.276019675069537	-1.39117938280704
ARHGAP10	11841.4	3890.0291	-7951.3709	0.24727754072896	-1.60598680714172
SENP1	13417.2174	5491.9323	-7925.2851	0.290437824393553	-1.2886997553261
PSMC5	11789.021	3895.7132	-7893.3078	0.248376105729608	-1.59748454091361
TRA2B	13314.7872	5437.574	-7877.2132	0.289967430874785	-1.29199433650141
PSMB9	16877.9541	9091.1434	-7786.8107	0.350075446403172	-0.892606375255193
LOC645676	18048.3931	10278.6087	-7769.7844	0.36285551053271	-0.812225399271826
AAK1	12479.6	4715.2087	-7764.3913	0.274222806561378	-1.40417816063684
TRPV3	17653.6	9897.3723	-7756.2277	0.359238584839345	-0.834844960997165
LRRC14B	26721.8	18969.2876	-7752.5124	0.415163844775715	-0.494351693363434
MANEA	16675.4	8944.3454	-7731.0546	0.349119214900551	-0.898673562058935
YME1L1	12552.3645	4838.5787	-7713.7858	0.278224052850681	-1.37530391865385
CXorf21	22852.2	15160.5868	-7691.6132	0.398828606799226	-0.592007466397662
FTSJ3	11560.688	3895.7132	-7664.9748	0.252045294994025	-1.56926788197836
ASH1L	17936.8339	10278.6087	-7658.2252	0.364290181292425	-0.803280260744948
APOL6	12918.8127	5266.7117	-7652.101	0.289610108796203	-1.29449909204116
MASTL	12381.8178	4838.5787	-7543.2391	0.280979517515755	-1.35556790224973
C14orf159	12690.359	5227.5778	-7462.7812	0.291751101611208	-1.2795183492786
FAM173B	15282.8522	7865.7191	-7417.1331	0.339792853652268	-0.95826324413192
DENND4A	14728.6	7316.8043	-7411.7957	0.331897033977281	-1.0093347269402
CCT5	15193.5941	7865.7191	-7327.875	0.34110812545796	-0.949812614084722
UBP1	11977.0965	4673.972	-7303.1245	0.280701025282552	-1.35755721428415
PLEC	21185.2939	13884.8792	-7300.41470000001	0.395917042108925	-0.609548517501634
PFN1	18791.2	11504.2409	-7286.9591	0.37973505445831	-0.707891408351755
SMG7	24180.2	16897.1019	-7283.0981	0.41134887440112	-0.517050353064779
TIA1	15930.6315	8759.6362	-7170.9953	0.354780932569638	-0.862860598281703
USP53	12475.2	5403.9495	-7071.2505	0.30224868917842	-1.20697684692701
TLCD1	17672.4254	10663.6689	-7008.7565	0.376328113080849	-0.728796160421479
VPS24	13613.77	6617.1915	-6996.5785	0.327082402880357	-1.04077570467524
JAK2	12052.8	5126.1943	-6926.6057	0.29839897554422	-1.23340827178447
NDE1	15472.2471	8686.6629	-6785.5842	0.359563527493583	-0.832808783106144
LOC344967	14460.1256	7730.5946	-6729.531	0.348370604032942	-0.903428794862474
HHAT	13827.375	7105.7461	-6721.6289	0.33944991127004	-0.96046925525922
RNF187	12736	6074.8984	-6661.1016	0.322945681318443	-1.06798005540049
LOC100128822	11746.8	5115.5939	-6631.2061	0.303372933305751	-1.19929415316439
ADK	17109.5732	10480.4529	-6629.1203	0.379863826950131	-0.707102709574824
ALDOA	16412.0419	9841.629	-6570.4129	0.374866777201812	-0.737785705238808
SRSF2IP	14034.8	7499.2367	-6535.5633	0.34825039097291	-0.904192839805359
CTDNEP1	12550.1595	6017.0975	-6533.062	0.324070351371772	-1.06056606025747
HSPC157	11426.744	5035.752	-6390.992	0.305892375008018	-1.18213523228162
C17orf81	12401.616	6017.0975	-6384.5185	0.326683918504949	-1.04338848485368
SP3	26644.0084	20259.5428	-6384.4656	0.431940488122358	-0.395209524859381
EMB	11773	5402.563	-6370.437	0.314549397885822	-1.12376609952877
HNRNPU	24102.2	17795.3443	-6306.8557	0.424734780935598	-0.437664992715938
TTC32	11543.2	5294.6165	-6248.5835	0.314447927378232	-1.12444512687567
MIR191	11124.4322	4924.6663	-6199.7659	0.306850026498373	-1.17563382701198
FAM134A	11651.0984	5454.0903	-6197.0081	0.31885589780135	-1.0950554790888
PNRC2	15268.4	9136.5876	-6131.8124	0.374373785791229	-0.740821545111266
HMGB2	12563.3118	6437.0327	-6126.2791	0.338785052028925	-0.964749118683539
SLC1A5	18160.3149	12086.6639	-6073.651	0.399599046897206	-0.587373125064264
TAF1D	11053.5125	5007.0321	-6046.4804	0.311759795492863	-1.14247728132482
TUFT1	13623.2	7623.9898	-5999.2102	0.35882344308893	-0.837447528518698
C11orf54	10989.1833	5007.0321	-5982.1512	0.313013545691564	-1.13405656163172
ZFAND3	11661	5685.1018	-5975.8982	0.327745211318891	-1.03643342550058
ATP8A1	13208.8	7304.4557	-5904.3443	0.356084660905387	-0.854650727771107
BST2	14518.4	8673.9285	-5844.4715	0.373999898285332	-0.743125013820774
DDX3X	13739.6	7919.6883	-5819.9117	0.365648593356597	-0.794824448182286
CTSO	14431.0318	8736.4673	-5694.5645	0.377100146299347	-0.724052523395206
AIDA	16660.7073	11063.8325	-5596.8748	0.399062800674513	-0.590598428794166
BROX	16660.7073	11063.8325	-5596.8748	0.399062800674513	-0.590598428794166
FAM113B	12308.9127	6752.7006	-5556.2121	0.354256509862153	-0.866166829802954
LOC100233209	12290.4725	6752.7006	-5537.7719	0.354599549378669	-0.864003882244725
ZMYM5	10835.8	5314.1886	-5521.6114	0.329052157968706	-1.02788433564498
RCHY1	11268.955	5784.4243	-5484.5307	0.339195193998881	-0.962108450709861
THAP6	11268.955	5784.4243	-5484.5307	0.339195193998881	-0.962108450709861
RAP1GDS1	12481	7052.6245	-5428.3755	0.361050479904536	-0.823501396085283
NAA50	18830.5139	13414.4637	-5416.0502	0.416017150528273	-0.48928299490048
BCL9	10681	5273.8599	-5407.1401	0.330548806636654	-1.01811557285251
C20orf24	10557.033	5157.4765	-5399.5565	0.328198376156761	-1.03346718200641
MESDC1	12587.6	7224.0465	-5363.5535	0.364636351653054	-0.801124155165385
ARIH1	11009.4	5653.2956	-5356.1044	0.339278573870125	-0.961571805937849
EIF4ENIF1	14150.2606	8889.537	-5260.7236	0.385833988402745	-0.670648437645791
PPP3CA	10747.7435	5491.2221	-5256.5214	0.338150978040128	-0.968834626920527
OGFRL1	10487.6	5274.003	-5213.597	0.334610826068897	-0.991714269968347
FAM76B	10743.1077	5547.2484	-5195.8593	0.340523458538761	-0.953567153226693
LOC388564	10466.6728	5297.0488	-5169.624	0.336027807037648	-0.982542198903737
NCRNA00120	14628.366	9538.0404	-5090.3256	0.394681784379824	-0.617003829664814
CLCN6	14663.2068	9658.9692	-5004.2376	0.397126030170985	-0.602259512370744
MTHFR	14663.2068	9658.9692	-5004.2376	0.397126030170985	-0.602259512370744
EPC1	26997.7664	22040.6502	-4957.1162	0.449456808113988	-0.29267326996199
USP22	12376.4	7421.6773	-4954.7227	0.374868588880598	-0.737774551877144
USP47	10446.7518	5495.6852	-4951.0666	0.344720521711957	-0.926683163853276
UNC45A	15429.378	10536.7246	-4892.6534	0.405787682591996	-0.550253437325953
PSMA1	10122.1239	5301.1397	-4820.9842	0.343710633331846	-0.933137573583923
ATG16L2	23975.4	19169.1598	-4806.2402	0.444300738931169	-0.322767781148236
HIST1H2AI	35030.1014	30244.8261	-4785.2753	0.463345227001593	-0.211906798663765
RABGGTB	10130.7071	5353.5143	-4777.1928	0.34573997372577	-0.920176713571216
PARP8	14927.8584	10178.8858	-4748.9726	0.40542436402407	-0.552427556568279
FLJ20021	10185.598	5491.2221	-4694.3759	0.35027652706176	-0.89133151456566
RPS27L	12025.9647	7359.8732	-4666.0915	0.379652055173741	-0.70839981283349
DNAJC1	12646.6	7994.7206	-4651.8794	0.3873163328513	-0.661630052566347
RINL	11913.6	7268.9484	-4644.6516	0.378935491178013	-0.712790856997912
ATP2C1	16218.2087	11582.7728	-4635.4359	0.41663179409691	-0.485633821348825
CDC73	10624.7064	6017.187	-4607.5194	0.36156865420133	-0.820261876651244
MARCH7	10938.6	6381.9196	-4556.6804	0.368460054743392	-0.777365764908746
DSCR3	15951.8	11444.6268	-4507.1732	0.417741586651001	-0.47904880823832
STAT6	10336.5085	5832.2204	-4504.2881	0.360709888580048	-0.825631804289753
ANKRD40	12188.4	7752.605	-4435.795	0.388777045088751	-0.652755686702794
TTC30B	9877.896	5542.6786	-4335.2174	0.359433986331482	-0.833620425945123
LSP1	15395.6	11098.7903	-4296.8097	0.418910953387744	-0.472115653198025
NFKB1	10848.8	6563.7634	-4285.0366	0.376955606662716	-0.724940332155606
ZEB1	10248.0911	6052.6352	-4195.4559	0.371310767913452	-0.759719899908475
RALY	12699.8	8553.6045	-4146.1955	0.402458086185674	-0.570201370411931
WDR74	19356.6	15221.112	-4135.488	0.440200091897347	-0.346751803666126
PDXDC1	11388.2694	7327.3156	-4060.9538	0.39150876662418	-0.636191865408057
SQRDL	13229.652	9177.0331	-4052.6189	0.409566745774456	-0.527675396381185
ZFAT	13146.8	9138.3071	-4008.4929	0.410063414054672	-0.524712851340404
NFE2L1	14216.4	10291.746	-3924.654	0.419931642320068	-0.46606842251491
SRRM1	10504.6	6587.5828	-3917.0172	0.385414951213838	-0.673200131955333
TCN2	10505.3578	6639.3745	-3865.9833	0.387254486324059	-0.662006063522969
AGPAT1	11567.6385	7721.9242	-3845.7143	0.400316187572256	-0.583062074807236
TES	10045.3742	6204.7554	-3840.6188	0.381828056312855	-0.695085063306946
LCORL	11805.4	7996.6788	-3808.7212	0.403830268567561	-0.561974079033282
KIAA1267	9730.3516	6006.4333	-3723.9183	0.381681095482216	-0.695983383121071
MXI1	12778.9653	9059.0147	-3719.9506	0.414828418196188	-0.496344977658305
NFX1	22924.4	19212.4487	-3711.9513	0.455953619996267	-0.254842566959342
MAD2L1BP	13186.0183	9619.5599	-3566.4584	0.421807323438088	-0.454966192144931
RPL41	14390.0448	10828.1213	-3561.9235	0.429377824583366	-0.410288129297975
LOC400657	15382.6	11890.5285	-3492.0715	0.435979631012995	-0.37148653113683
KIF11	9727.2	6247.7739	-3479.4261	0.391097596722834	-0.638682336325557
CPEB2	13611.8	10169.4742	-3442.3258	0.427625286789721	-0.420612770486745
NFE2L2	16580.363	13215.1866	-3365.1764	0.443528875198194	-0.327278796485691
ARHGAP11A	16969.6	13605.4811	-3364.1189	0.444985936603125	-0.31876458643737
KILLIN	14812.4	11475.8229	-3336.5771	0.436538557347671	-0.368207805184804
PTEN	14812.4	11475.8229	-3336.5771	0.436538557347671	-0.368207805184804
