GENE_ID	locusLine	bin_1_MM2.jin.bam
NM_182663	chr1(.):206675878-206767616	0.421
NR_024099	chr1(.):216671595-216901795	0.1699
NM_001438	chr1(.):216671587-216901807	0.1699
NM_001143962	chr1(.):223709971-223858436	0.0578
NM_004481	chr1(.):230197955-230422875	0.4238
NM_152490	chr1(.):235605532-235672781	0.2244
NM_032328	chr1(.):245128170-245256148	0.2534
NR_026588	chr1(.):245128630-245256148	0.2538
NR_026587	chr1(.):245128630-245293530	0.213
NR_026586	chr1(.):245128283-245293530	0.2127
NM_003431	chr1(.):247314202-247340318	0.0912
NM_182838	chr1(.):1658680-1682431	0.4248
NM_001198995	chr1(.):1677670-1695081	0.2144
NM_001010926	chr1(.):2455183-2466684	0.2435
NR_026927	chr1(.):2476358-2489284	0.8812
NM_018216	chr1(.):2434974-2463035	0.1398
NM_001195741	chr1(.):2513188-2527908	0.3029
NR_036638	chr1(.):2512898-2527908	0.3021
NM_177540	chr1(.):6610337-6644817	0.1728
NM_005341	chr1(.):6635062-6654340	0.2148
NM_014851	chr1(.):6645783-6667929	0.6384
NM_153812	chr1(.):6668755-6689093	0.2341
NM_024654	chr1(.):6576406-6619658	0.0991
NM_001195752	chr1(.):6680209-6698642	0.1239
NM_001195753	chr1(.):6679924-6698642	0.1223
NM_001089591	chr1(.):16128656-16139194	0.0566
NR_024279	chr1(.):16155709-16179642	0.6948
NR_026752	chr1(.):16939750-16962401	0.2581
NR_027504	chr1(.):16967068-16981915	0.989
NM_001136204	chr1(.):17728250-17770057	0.3008
NM_018715	chr1(.):17728250-17771220	0.2966
NM_001397	chr1(.):21538739-21621982	0.2176
NM_001113347	chr1(.):21538739-21611183	0.1294
NM_001113349	chr1(.):21538739-21621766	0.2149
NM_001032730	chr1(.):22049338-22114688	0.4953
NM_017707	chr1(.):23750055-23815750	0.0706
NM_002167	chr1(.):23879408-23891322	0.2185
NM_021258	chr1(.):24441260-24474611	0.0762
NR_027087	chr1(.):24521729-24543180	0.1503
NM_015627	chr1(.):25865075-25900377	0.4953
NM_006015	chr1(.):27017521-27113601	0.4723
NM_014280	chr1(.):28521789-28564542	0.1936
NM_016311	chr1(.):28557610-28569611	0.4697
NM_031459	chr1(.):28581005-28614002	0.3289
NM_005202	chr1(.):36555843-36570850	0.1013
NM_018067	chr1(.):36616802-36651441	0.5672
NM_014408	chr1(.):36597172-36620067	0.3224
NM_032881	chr1(.):36854030-36868493	0.4806
NM_004073	chr1(.):45261035-45276667	0.6366
NM_001013632	chr1(.):45266585-45277957	0.7013
NM_001136537	chr1(.):45269153-45284801	0.541
NR_001456	chr1(.):45238513-45248584	0.4957
NR_001457	chr1(.):45239061-45249130	0.497
NM_153274	chr1(.):45244256-45258426	0.138
NM_003738	chr1(.):45282937-45313616	0.1892
NM_001012	chr1(.):45236245-45249412	0.3954
NR_000024	chr1(.):45237163-45247261	0.4916
NR_000015	chr1(.):45236536-45246610	0.4946
NR_026768	chr1(.):46106451-46117357	0.0854
NM_016486	chr1(.):46148846-46165108	0.4853
NM_002228	chr1(.):59241462-59254785	1.1067
NR_034015	chr1(.):59245822-59370384	0.2564
NM_001037339	chr1(.):66792792-66845262	0.3813
NM_006769	chr1(.):87789150-87819607	0.517
NM_007158	chr1(.):115254536-115305624	0.4732
NM_002524	chr1(.):115242077-115264515	0.358
NM_001007553	chr1(.):115254537-115305624	0.4732
NM_001130523	chr1(.):115254537-115305671	0.4729
NM_001102396	chr1(.):115307104-115328308	0.1794
NM_017709	chr1(.):118143603-118176011	1.5676
NM_001123068	chr1(.):143762143-143772881	0.0804
NR_027469	chr1(.):143713512-143749587	0.3524
NR_027468	chr1(.):143713512-143749457	0.3534
NM_207418	chr1(.):143891451-143918143	0.3446
NR_024584	chr1(.):144475745-144526969	0.2271
NM_032305	chr1(.):145451235-145475387	0.5344
NM_202004	chr1(.):145408190-145422545	0.1232
NM_006472	chr1(.):145433461-145447628	0.7531
NM_001039888	chr1(.):145465507-145480647	0.2984
NR_027468	chr1(.):147901021-147936980	0.2774
NM_001161334	chr1(.):149749244-149788928	0.2063
NM_001034077	chr1(.):149799220-149809616	0.4377
NM_001005464	chr1(.):149807258-149817765	1.061
NM_001040874	chr1(.):149808784-149819318	1.0808
NM_001123375	chr1(.):149779779-149790236	0.3013
NM_005850	chr1(.):149890210-149904702	0.4549
NM_016074	chr1(.):149866154-149877348	0.2136
NM_003528	chr1(.):149851009-149863232	1.5605
NM_003517	chr1(.):149853524-149863961	1.7966
NM_175065	chr1(.):149854018-149864466	1.787
NM_014849	chr1(.):149869871-149894434	0.1643
NM_181873	chr1(.):149895542-149913266	0.6174
NM_001145862	chr1(.):149895542-149913791	0.6025
NR_036461	chr1(.):149816758-149827340	0.9505
NM_001040874	chr1(.):149817627-149828161	0.9419
NM_001005464	chr1(.):149819180-149829687	0.9271
NM_001034077	chr1(.):149827329-149837725	0.4109
NM_019032	chr1(.):150516897-150538412	1.3558
NM_207046	chr1(.):150589598-150606609	0.8269
NR_036211	chr1(.):150519404-150529490	0.2426
NM_001197320	chr1(.):150542026-150557214	2.1252
NM_001163258	chr1(.):150964300-150985854	0.475
NM_181746	chr1(.):150932648-150952440	0.5222
NM_003568	chr1(.):150949498-150973114	0.238
NM_001163260	chr1(.):150964300-150984273	0.4982
NM_001040217	chr1(.):150964300-150984385	0.4971
NM_138278	chr1(.):151004028-151025076	0.2173
NM_017860	chr1(.):151015258-151028871	0.3622
NM_020452	chr1(.):154295275-154328780	0.6792
NM_001005855	chr1(.):154293035-154315322	0.872
NM_080429	chr1(.):154288591-154302801	0.9607
NM_006556	chr1(.):154892207-154914484	0.6977
NM_001130041	chr1(.):154929773-154951959	0.9095
NM_001130040	chr1(.):154929773-154948223	0.9825
NM_201398	chr1(.):154950769-154970587	0.2558
NM_015872	chr1(.):154970111-154995999	0.7833
NM_207196	chr1(.):155018761-155040252	0.1927
NM_018655	chr1(.):154961061-154971791	0.2392
NM_001143687	chr1(.):155001281-155028406	0.1644
NR_024163	chr1(.):154942117-154956725	0.9217
NM_144622	chr1(.):154986002-155011257	0.2207
NM_138300	chr1(.):154924501-154939258	0.6546
NR_036212	chr1(.):154943168-154953259	1.0229
NM_006912	chr1(.):155862600-155886177	0.2073
NM_001162384	chr1(.):155911629-155953336	1.1463
NM_181885	chr1(.):155906479-155917625	0.9106
NM_004723	chr1(.):155911629-155952966	1.1469
NM_014949	chr1(.):155877835-155909188	0.3769
NR_002974	chr1(.):155884699-155894833	0.1914
NR_003005	chr1(.):155890748-155900877	0.2098
NM_003145	chr1(.):155973838-155995758	0.4306
NM_014655	chr1(.):156158729-156187587	0.6805
NM_022367	chr1(.):156118321-156152542	0.6322
NM_001193302	chr1(.):156118368-156152542	0.6322
NM_001193301	chr1(.):156114734-156152542	0.6501
NM_005920	chr1(.):156428518-156475529	1.1917
NM_198427	chr1(.):156606739-156628264	0.1531
NM_021817	chr1(.):156584085-156600517	0.0979
NM_004494	chr1(.):156706898-156726543	1.0274
NM_001126051	chr1(.):156706898-156727024	1.0049
NM_001126050	chr1(.):156706898-156727240	0.9952
NM_030980	chr1(.):156687412-156702705	0.5322
NM_001878	chr1(.):156664407-156680375	0.1752
NM_001142560	chr1(.):156693262-156711752	0.5777
NM_145729	chr1(.):156702093-156715923	0.4998
NM_006617	chr1(.):156633555-156652189	0.3944
NM_003975	chr1(.):156771034-156791640	0.2511
NM_001161443	chr1(.):156771034-156790939	0.2552
NM_001007792	chr1(.):156780541-156856642	0.1703
NM_031281	chr1(.):157478166-157527310	0.6879
NM_004833	chr1(.):159027274-159051647	1.1238
NM_003564	chr1(.):159882902-159900284	1.4379
NM_012337	chr1(.):159837153-159874906	0.2382
NM_001146172	chr1(.):159916281-159929044	0.117
NM_015726	chr1(.):160180504-160237350	0.4145
NM_001193644	chr1(.):160241598-160259941	0.2252
NR_028106	chr1(.):160204011-160237277	0.5692
NR_028105	chr1(.):160204011-160237318	0.5685
NR_028104	chr1(.):160180504-160237318	0.4147
NM_001778	chr1(.):160643535-160686585	0.6774
NM_003037	chr1(.):160574890-160622081	0.2336
NM_021181	chr1(.):160704076-160729601	0.731
NM_001033667	chr1(.):160760927-160777483	0.5286
NM_002348	chr1(.):160760927-160803045	0.33
NM_152366	chr1(.):161063180-161075138	0.2399
NM_030916	chr1(.):161035780-161064385	0.4284
NM_007122	chr1(.):161004040-161020757	0.8802
NM_001113205	chr1(.):161002421-161013774	0.3162
NR_033385	chr1(.):161063150-161075138	0.2394
NM_181720	chr1(.):161011731-161044760	0.8131
NM_016946	chr1(.):160960000-160996133	0.3595
NM_001039711	chr1(.):161085768-161107478	0.6428
NM_016406	chr1(.):161118533-161133646	0.6647
NM_004550	chr1(.):161164104-161189184	0.3775
NM_000309	chr1(.):161131180-161146010	0.6171
NM_001643	chr1(.):161187082-161198418	0.3509
NM_001185094	chr1(.):161082907-161095984	0.5783
NM_003779	chr1(.):161136100-161152314	0.8202
NM_012475	chr1(.):161124253-161140516	0.5994
NM_001039712	chr1(.):161085768-161107256	0.6471
NM_005600	chr1(.):161082861-161095984	0.5765
NM_001185093	chr1(.):161082906-161095984	0.5783
NM_032174	chr1(.):161190832-161205407	0.2562
NM_001166159	chr1(.):161166936-161189184	0.397
NM_005099	chr1(.):161154537-161173845	0.6942
NM_004106	chr1(.):161180086-161194038	0.2962
NR_037431	chr1(.):165872157-165882213	0.2897
NM_001162893	chr1(.):175121122-175167229	0.7558
NM_014656	chr1(.):175121122-175166949	0.76
NR_033186	chr1(.):178506930-178523024	0.2666
NM_022371	chr1(.):179046111-179070129	0.8669
NM_001168239	chr1(.):179063461-179117224	0.1886
NM_016545	chr1(.):181052637-181064979	0.6853
NM_001195216	chr1(.):197698138-197749623	0.7988
NM_005298	chr1(.):200837165-200848251	0.203
NM_018265	chr1(.):200855638-200889864	0.4701
NM_001142569	chr1(.):200858998-200889864	0.4735
NM_017596	chr1(.):200933519-200997828	0.4624
NM_004767	chr1(.):202087028-202103634	0.1342
NM_080588	chr1(.):202111142-202134119	1.047
NR_002930	chr1(.):202132178-202163577	0.1358
NM_002832	chr1(.):202111142-202134751	1.0219
NR_034150	chr1(.):203262885-203279453	1.8066
NM_003465	chr1(.):203180206-203203860	0.1204
NM_006763	chr1(.):203269663-203283729	1.7233
NM_002023	chr1(.):203304751-203325289	0.1766
NR_003019	chr1(.):203693708-203703833	0.234
NM_001136190	chr1(.):203729283-203750480	0.8419
NM_001174108	chr1(.):203761650-203774590	0.6736
NR_027022	chr1(.):204332557-204343847	0.1689
NM_032833	chr1(.):204367491-204385944	1.1905
NM_030952	chr1(.):205266190-205295883	0.5442
NM_001123168	chr1(.):206133910-206160074	0.3275
NM_001007544	chr1(.):206233871-206293647	0.2425
NM_148964	chr1(.):206312458-206337104	0.1064
NM_001004023	chr1(.):206803880-206827542	0.2072
NM_182665	chr1(.):206725491-206767616	0.7663
NM_032960	chr1(.):206853288-206912626	1.0223
NR_026817	chr1(.):207986723-208000941	2.0918
NR_029832	chr1(.):207970196-207980284	0.6496
NR_029518	chr1(.):207970787-207980868	0.6858
NM_001136224	chr1(.):211427707-211494725	0.3053
NM_018254	chr1(.):211428288-211494725	0.3063
NM_001136225	chr1(.):211427707-211491655	0.3101
NM_153606	chr1(.):212792788-212805120	0.1843
NM_001030287	chr1(.):212733696-212799116	0.5292
NM_001674	chr1(.):212776993-212799116	0.9889
NM_001748	chr1(.):223895118-223968720	0.4672
NM_001146068	chr1(.):223884294-223968720	0.4348
NM_025160	chr1(.):224567844-224627001	0.4545
NM_020997	chr1(.):226068981-226081836	0.4246
NM_014698	chr1(.):226028232-226075420	0.4497
NM_152608	chr1(.):226165402-226192066	0.7674
NM_013328	chr1(.):226102579-226116965	0.4697
NM_001618	chr1(.):226543391-226600801	0.3022
NM_000447	chr1(.):227053272-227088804	0.4223
NM_181441	chr1(.):228289379-228302013	0.819
NR_037415	chr1(.):228279963-228290042	0.2885
NM_001024227	chr1(.):228265850-228291913	1.7796
NM_001024226	chr1(.):228265360-228291913	1.7498
NM_024319	chr1(.):228283427-228296022	0.4055
NM_001159391	chr1(.):228327403-228341655	0.7429
NM_001159390	chr1(.):228322928-228341655	0.6555
NM_020435	chr1(.):228332552-228352527	0.1468
NM_001010867	chr1(.):228348428-228374958	0.4446
NM_033445	chr1(.):228640064-228650560	0.2487
NM_001010858	chr1(.):228670067-228688889	1.3433
NM_175055	chr1(.):228640807-228651259	0.2311
NM_022051	chr1(.):231494496-231565790	0.2238
NM_182972	chr1(.):234735014-234750271	3.4623
NR_033927	chr1(.):234760056-234775526	0.1226
NM_031844	chr1(.):245008601-245032827	0.9082
NM_198076	chr1(.):244993638-245013359	0.9648
NR_026778	chr1(.):244998939-245015243	0.4379
NM_173858	chr1(.):247414373-247425447	0.0468
NR_037480	chr1(.):247360268-247370362	0.1028
NM_004801	chr2(.):50140642-51264674	0.0606
NM_020458	chr2(.):47163312-47308275	0.2453
NR_033872	chr2(.):70184394-70319147	0.3004
NR_015395	chr2(.):112119590-112257692	0.6726
NR_024373	chr2(.):112181885-112257692	1.0244
NM_194250	chr2(.):185458092-185809214	0.1173
NM_145693	chr2(.):11881739-11972533	0.3206
NM_183360	chr2(.):25595111-25901503	0.1585
NM_170672	chr2(.):33656415-33794798	0.1589
NM_003618	chr2(.):39471421-39669219	0.2114
NM_012249	chr2(.):46764866-46816827	0.6449
NM_001190274	chr2(.):48029058-48137932	0.2828
NM_025133	chr2(.):48029058-48120858	0.1501
NM_016115	chr2(.):53892117-54019079	0.2414
NM_001164165	chr2(.):53892449-54092170	0.1938
NM_001008708	chr2(.):53989928-54007287	0.2683
NM_178313	chr2(.):54780530-54894445	0.4311
NM_003128	chr2(.):54678453-54903583	0.2902
NM_001080433	chr2(.):56406257-56618309	0.118
NM_003400	chr2(.):61700068-61770418	0.2234
NM_020651	chr2(.):64314785-64376605	0.4608
NR_036586	chr2(.):65123973-65164581	0.4317
NM_000945	chr2(.):68400988-68484651	0.407
NR_024204	chr2(.):87749973-87826030	1.2477
NM_004836	chr2(.):88851258-88932094	0.9554
NM_004027	chr2(.):99056320-99212496	0.5382
NM_001566	chr2(.):99056320-99203284	0.5662
NR_029399	chr2(.):113912420-114210429	0.1917
NR_027020	chr2(.):132900163-133020542	0.2269
NM_001111067	chr2(.):158587957-158737374	0.144
NM_001105	chr2(.):158587957-158736623	0.1445
NM_024770	chr2(.):172168912-172296312	0.2582
NM_001077269	chr2(.):175419301-175552627	0.3382
NM_006164	chr2(.):178090032-178134859	0.6545
NM_001145413	chr2(.):178090032-178133617	0.6707
NM_014905	chr2(.):191740546-191834776	0.2674
NR_024415	chr2(.):192537797-192558248	0.6594
NM_001031716	chr2(.):192537860-192558248	0.6614
NM_004226	chr2(.):196993306-197041336	0.5419
NM_001228	chr2(.):202093165-202157434	0.574
NM_003879	chr2(.):201975889-202034003	0.7552
NM_001127184	chr2(.):201975815-202011323	0.9898
NM_001162407	chr2(.):201712731-201734284	1.0647
NM_004071	chr2(.):201712731-201734467	1.0581
NM_173822	chr2(.):201833440-201941392	0.1424
NM_033358	chr2(.):202093165-202151638	0.6169
NM_015934	chr2(.):203125514-203173384	0.6007
NM_003183	chr2(.):9624410-9700917	0.3768
NM_002997	chr2(.):20395557-20429927	1.0273
NM_001006946	chr2(.):20395557-20430194	1.02
NM_005253	chr2(.):28610778-28642516	0.4294
NM_016061	chr2(.):30364749-30388399	0.588
NM_015376	chr2(.):33733941-33794798	0.0893
NM_001139488	chr2(.):33696320-33794798	0.1935
NM_006887	chr2(.):43444540-43458745	1.1102
NR_027251	chr2(.):43449349-43460994	0.7929
NM_080653	chr2(.):46733985-46752096	0.0655
NM_173074	chr2(.):46803412-46849251	0.1905
NM_014171	chr2(.):46839324-46857881	0.2447
NM_001171508	chr2(.):47124008-47173994	0.2109
NM_001127398	chr2(.):54009067-54051495	0.2706
NR_002229	chr2(.):54751358-54761978	0.4337
NM_207521	chr2(.):55194326-55281326	0.368
NM_207520	chr2(.):55194326-55282734	0.3639
NM_007008	chr2(.):55194326-55242470	0.3983
NR_033837	chr2(.):64407212-64437619	0.1541
NM_017657	chr2(.):64746438-64825138	0.2841
NM_006196	chr2(.):70309584-70321334	1.7045
NR_024444	chr2(.):70346167-70357448	0.6332
NM_006636	chr2(.):74420689-74447424	0.6414
NM_018221	chr2(.):74378210-74410995	0.1914
NM_015425	chr2(.):86248450-86338278	0.3158
NR_026984	chr2(.):86242338-86255991	0.3185
NM_001193304	chr2(.):96910945-96936751	0.8156
NM_001037228	chr2(.):96900976-96912701	0.8533
NM_004804	chr2(.):96926883-96944900	0.3984
NM_014014	chr2(.):96935073-96976297	0.1115
NR_003070	chr2(.):101884397-101894511	0.0931
NM_173647	chr2(.):101887062-101930178	0.3111
NM_173842	chr2(.):113880137-113896593	0.4283
NM_012455	chr2(.):113926559-113965677	0.3233
NM_172003	chr2(.):114190267-114258781	0.2139
NM_007082	chr2(.):114379816-114405975	0.1303
NR_000029	chr2(.):114363815-114389715	0.1293
NR_024005	chr2(.):114351604-114364153	0.3003
NR_024004	chr2(.):114351604-114366294	0.2679
NM_002101	chr2(.):127408683-127459246	0.5091
NR_031608	chr2(.):133009538-133019653	0.8334
NM_006186	chr2(.):157175943-157194287	0.5075
NM_004288	chr2(.):158266130-158305604	1.4103
NM_002610	chr2(.):173415778-173468862	0.5317
NM_001172712	chr2(.):174766186-174835430	0.39
NM_001017371	chr2(.):174766186-174833947	0.3972
NM_003387	chr2(.):175419301-175504307	0.4739
NR_036075	chr2(.):178115672-178125738	0.3945
NM_194247	chr2(.):178072421-178093685	0.6987
NM_000885	chr2(.):182316618-182407468	0.4209
NM_002156	chr2(.):198346307-198369640	0.5519
NM_001100819	chr2(.):198375770-198422515	0.2214
NM_025147	chr2(.):198313230-198344851	0.3476
NM_199482	chr2(.):198375319-198422515	0.2201
NM_002157	chr2(.):198359720-198373187	0.8433
NM_199440	chr2(.):198346307-198369998	0.5452
NM_014670	chr2(.):201671646-201693560	0.3834
NM_001142355	chr2(.):201749049-201773655	0.3335
NM_130906	chr2(.):201730678-201758849	0.3021
NM_021824	chr2(.):201749107-201773655	0.3342
NM_001142356	chr2(.):201751640-201773655	0.3614
NM_002491	chr2(.):201931461-201955473	0.2321
NM_001127183	chr2(.):201978386-202033841	0.7852
NM_032974	chr2(.):202042620-202099110	0.6615
NM_001230	chr2(.):202042620-202091383	0.6214
NM_033356	chr2(.):202120222-202157434	0.5624
NM_001080125	chr2(.):202117753-202157434	0.5682
NM_003352	chr2(.):203065902-203108322	0.1931
NR_003031	chr2(.):203152773-203162857	0.2052
NR_003694	chr2(.):203151039-203161151	0.2138
NR_003058	chr2(.):203136153-203146241	1.1398
NM_001099285	chr2(.):232568234-232583250	1.3943
NR_036052	chr2(.):232573023-232583105	0.9031
NM_001042400	chr3(.):134199896-134288870	0.2
NM_025180	chr3(.):134200046-134288870	0.2003
NM_001042383	chr3(.):134199574-134288870	0.1997
NM_001042384	chr3(.):134199574-134298855	0.1876
NM_014674	chr3(.):5224358-5266650	1.4089
NR_027007	chr3(.):9425536-9444174	1.3053
NM_001195099	chr3(.):15703743-15803058	0.2651
NM_001195098	chr3(.):15703743-15844691	0.4331
NM_015199	chr3(.):15703743-15906053	0.4284
NM_004947	chr3(.):50707671-51426629	0.0848
NM_182909	chr3(.):99546987-99838349	0.2055
NM_001042459	chr3(.):99561771-99838349	0.2053
NM_032359	chr3(.):99531677-99902476	0.2011
NM_181780	chr3(.):112177812-112223408	0.5131
NM_016128	chr3(.):128963452-129001616	0.9125
NM_003571	chr3(.):133113789-133199056	0.2799
NM_005862	chr3(.):136050998-136476245	0.1795
NM_207294	chr3(.):152012193-152188569	0.3513
NM_003471	chr3(.):155855750-156261927	0.1479
NM_021038	chr3(.):151980828-152188568	0.3973
NM_172159	chr3(.):156003775-156261927	0.1829
NM_172160	chr3(.):155833336-156261927	0.1441
NM_207015	chr3(.):174572110-175528428	0.1222
NM_001135095	chr3(.):171753343-172123492	0.7911
NM_022763	chr3(.):171752417-172123492	0.7905
NM_181361	chr3(.):178249223-178567217	0.1695
NM_001134382	chr3(.):12933718-13119617	0.3112
NM_024923	chr3(.):13352736-13466809	0.6471
NM_014869	chr3(.):12933718-13013960	0.1364
NM_001144382	chr3(.):16921451-17137098	0.2058
NM_015184	chr3(.):16969581-17137098	0.1501
NM_003884	chr3(.):20076523-20200896	0.2855
NM_182666	chr3(.):23842438-23937807	0.5014
NM_152653	chr3(.):23239783-23637296	0.1943
NM_001145293	chr3(.):25755434-25829989	0.3844
NM_001145294	chr3(.):25755434-25836530	0.4348
NM_001068	chr3(.):25634474-25710788	0.3201
NM_001024847	chr3(.):30642993-30740633	0.4033
NM_178862	chr3(.):31569490-31682556	0.4659
NM_033027	chr3(.):39178341-39200102	1.0232
NM_001664	chr3(.):49391578-49454526	0.3286
NM_153273	chr3(.):49756727-49828973	0.3259
NM_006254	chr3(.):53190222-53231733	1.1482
NM_181042	chr3(.):52574367-52718739	0.1206
NM_001134231	chr3(.):52553384-52572793	0.7559
NM_022908	chr3(.):52553384-52574093	0.7283
NM_018313	chr3(.):52574367-52724866	0.165
NM_001128615	chr3(.):56756445-57118336	0.1794
NM_198859	chr3(.):64074525-64216131	0.2224
NM_001167924	chr3(.):99828773-99902476	0.1691
NM_024548	chr3(.):101438493-101491181	0.2294
NM_001627	chr3(.):105080712-105300744	0.1398
NM_001142568	chr3(.):107236782-107535049	0.1367
NM_001009899	chr3(.):113362232-113420493	0.1977
NM_001690	chr3(.):113460865-113535905	0.4243
NM_002093	chr3(.):119535801-119818264	0.1816
NM_001023571	chr3(.):121483609-121558926	0.561
NM_001134422	chr3(.):133287433-133314118	0.7012
NM_001134423	chr3(.):133288300-133314118	0.7228
NM_006506	chr3(.):141200925-141336197	0.2823
NM_001080412	chr3(.):141038054-141173632	1.0832
NM_019001	chr3(.):142020448-142171853	0.2014
NM_016275	chr3(.):150316065-150353234	0.5244
NM_005067	chr3(.):150453909-150486263	0.7615
NM_001190242	chr3(.):159969773-160106554	0.0818
NM_001190241	chr3(.):159969773-160122320	0.1682
NM_024665	chr3(.):176733541-176920048	0.4503
NM_005832	chr3(.):178271617-178567217	0.1647
NM_130446	chr3(.):183200318-183278499	0.7744
NM_014616	chr3(.):182506290-182644421	0.3326
NM_181573	chr3(.):186502681-186529484	0.3494
NM_002916	chr3(.):186502681-186529290	0.3515
NM_173216	chr3(.):186643314-186801341	0.7418
NM_003032	chr3(.):186734664-186801341	0.8434
NM_152617	chr3(.):196190656-196235639	0.6974
NM_003670	chr3(.):5016096-5031865	0.8709
NM_015453	chr3(.):9399716-9433475	0.288
NM_001080517	chr3(.):9434402-9524838	0.5141
NM_002880	chr3(.):12620099-12710700	0.374
NM_001134368	chr3(.):14439105-14494693	0.503
NM_001134367	chr3(.):14439105-14535857	0.3415
NR_037465	chr3(.):16969687-16979752	0.3616
NR_027694	chr3(.):20016452-20058765	0.0874
NR_026937	chr3(.):25826562-25841025	0.6242
NM_001128161	chr3(.):33424828-33486897	0.3842
NM_014517	chr3(.):33424828-33486870	0.3844
NM_031899	chr3(.):39133090-39154130	0.3151
NM_145755	chr3(.):39144151-39185394	0.2915
NM_194293	chr3(.):39219706-39239077	0.2447
NM_001198621	chr3(.):39219705-39239085	0.2446
NM_014240	chr3(.):45631322-45727755	0.3322
NM_000481	chr3(.):49449210-49465111	0.4909
NM_022171	chr3(.):49444638-49458909	0.7703
NM_032316	chr3(.):49454765-49471757	0.2896
NM_001640	chr3(.):49706434-49725934	0.2576
NM_022064	chr3(.):49721989-49763962	0.4492
NM_198722	chr3(.):49749266-49762238	0.6937
NM_020998	chr3(.):49716379-49731196	0.4758
NM_021971	chr3(.):49753931-49766384	0.7787
NM_001166425	chr3(.):50279325-50301786	0.6761
NM_006841	chr3(.):50237691-50263406	0.084
NM_153215	chr3(.):50311517-50330545	0.2176
NM_006764	chr3(.):50320162-50335026	0.296
NM_002070	chr3(.):50268646-50301786	0.6739
NM_004636	chr3(.):50300039-50319572	0.0907
NM_012191	chr3(.):50328832-50341712	0.621
NM_006010	chr3(.):51417691-51431828	0.7985
NM_013286	chr3(.):51423730-51440336	0.4625
NM_015136	chr3(.):52524355-52563511	0.0965
NM_001124767	chr3(.):52565620-52579586	0.9067
NM_001010983	chr3(.):52723503-52745048	0.6879
NM_206825	chr3(.):52714935-52733510	0.6965
NR_003687	chr3(.):52719753-52729846	0.7944
NM_014041	chr3(.):52734856-52747197	0.8565
NR_003057	chr3(.):52721751-52731828	0.5847
NM_152932	chr3(.):52723503-52742622	0.6416
NR_003047	chr3(.):52718255-52728331	0.9246
NM_052859	chr3(.):53117500-53169470	0.3952
NM_001135055	chr3(.):53253723-53295130	0.8073
NM_001064	chr3(.):53254652-53295130	0.8195
NM_177966	chr3(.):57536980-57552768	0.4292
NM_001660	chr3(.):57552089-57588215	0.6302
NM_032505	chr3(.):67043726-67066632	0.5667
NM_006100	chr3(.):98446571-98518236	0.6793
