GENE_ID	locusLine	bin_1_MM7_jia.bam
NM_001198979	chr1(.):40854016-40893998	0.4446
NM_001198978	chr1(.):40835304-40893998	0.6353
NM_001198980	chr1(.):40857471-40893998	0.3864
NM_022733	chr1(.):40834377-40893998	0.6262
NM_023070	chr1(.):40911336-40934390	0.2738
NM_001037339	chr1(.):66792792-66845262	0.639
NM_006769	chr1(.):87789150-87819607	0.578
NM_004974	chr1(.):111140775-111153345	0.0636
NM_002232	chr1(.):111209309-111222655	0.5971
NM_001040033	chr1(.):111408820-111447558	0.3428
NM_000560	chr1(.):111410721-111447558	0.3575
NM_007158	chr1(.):115254536-115305624	0.3993
NM_002524	chr1(.):115242077-115264515	0.4587
NM_001007553	chr1(.):115254537-115305624	0.3993
NM_001130523	chr1(.):115254537-115305671	0.399
NM_001102396	chr1(.):115307104-115328308	0.1856
NM_017709	chr1(.):118143603-118176011	1.1141
NM_001002811	chr1(.):144885590-144937032	0.5053
NM_032305	chr1(.):145451235-145475387	0.7526
NM_202004	chr1(.):145408190-145422545	0.0852
NM_006472	chr1(.):145433461-145447628	0.9921
NM_001039888	chr1(.):145465507-145480647	0.741
NM_003846	chr1(.):145511164-145528732	0.4033
NM_005105	chr1(.):145502637-145516444	0.8832
NM_001184795	chr1(.):145511559-145528732	0.4104
NM_003637	chr1(.):145519989-145548868	0.1207
NR_002328	chr1(.):145504819-145521076	0.8533
NM_016274	chr1(.):150117169-150136825	0.8631
NM_019032	chr1(.):150516897-150538412	1.1869
NM_207046	chr1(.):150589598-150606609	0.8567
NR_036211	chr1(.):150519404-150529490	0.131
NM_001197320	chr1(.):150542026-150557214	1.5422
NM_012432	chr1(.):150893814-150942220	0.1503
NM_001163258	chr1(.):150964300-150985854	0.6065
NM_181746	chr1(.):150932648-150952440	0.4957
NR_026977	chr1(.):150893824-150922797	0.1608
NM_003568	chr1(.):150949498-150973114	0.2303
NM_001163260	chr1(.):150964300-150984273	0.6434
NM_001040217	chr1(.):150964300-150984385	0.6401
NM_020239	chr1(.):151018446-151037125	1.0258
NM_138278	chr1(.):151004028-151025076	0.2309
NM_006818	chr1(.):151027150-151045973	1.1702
NM_017860	chr1(.):151015258-151028871	0.4358
NM_144618	chr1(.):151038079-151096007	0.1826
NM_002960	chr1(.):153514808-153526734	0.5679
NM_005978	chr1(.):153528584-153543306	0.4641
NM_014624	chr1(.):153502075-153513717	1.024
NM_002962	chr1(.):153504622-153519241	1.151
NM_019554	chr1(.):153511094-153523282	0.6082
NM_014437	chr1(.):153926587-153945188	0.9789
NM_130898	chr1(.):153935396-153951832	0.9552
NM_181715	chr1(.):153915151-153936043	0.8982
NM_006694	chr1(.):153941744-153955451	0.4517
NM_002870	chr1(.):153949127-153963806	0.8435
NM_014856	chr1(.):153896976-153924154	0.4062
NM_001030	chr1(.):153958238-153969631	0.7342
NM_001098616	chr1(.):154174182-154198273	0.779
NM_001127320	chr1(.):154187654-154240980	0.4778
NM_001010979	chr1(.):154166847-154183809	0.1542
NR_030600	chr1(.):154161140-154171219	0.1575
NM_014847	chr1(.):154188324-154248329	0.5305
NM_020452	chr1(.):154295275-154328780	0.7718
NM_001005855	chr1(.):154293035-154315322	0.9992
NM_080429	chr1(.):154288591-154302801	1.2971
NM_017582	chr1(.):154516050-154536120	0.371
NM_001193495	chr1(.):154549533-154583776	0.4501
NM_001111	chr1(.):154549533-154585724	0.4382
NM_001025107	chr1(.):154549533-154605456	0.4636
NM_000748	chr1(.):154535256-154557353	0.0923
NM_006556	chr1(.):154892207-154914484	0.7408
NM_001130041	chr1(.):154929773-154951959	1.296
NM_001130040	chr1(.):154929773-154948223	1.4083
NM_201398	chr1(.):154950769-154970587	0.2347
NM_015872	chr1(.):154970111-154995999	0.8555
NM_207196	chr1(.):155018761-155040252	0.2736
NM_018655	chr1(.):154961061-154971791	0.1812
NM_001143687	chr1(.):155001281-155028406	0.1724
NR_024163	chr1(.):154942117-154956725	1.5472
NM_144622	chr1(.):154986002-155011257	0.1861
NM_138300	chr1(.):154924501-154939258	1.0754
NR_036212	chr1(.):154943168-154953259	1.7861
NM_001162384	chr1(.):155911629-155953336	0.6174
NM_181885	chr1(.):155906479-155917625	0.4913
NM_004723	chr1(.):155911629-155952966	0.6199
NM_014949	chr1(.):155877835-155909188	0.4172
NR_002974	chr1(.):155884699-155894833	0.156
NR_003005	chr1(.):155890748-155900877	0.1573
NM_001093725	chr1(.):156036803-156056789	0.081
NM_003145	chr1(.):155973838-155995758	0.3309
NM_014655	chr1(.):156158729-156187587	0.5001
NM_022367	chr1(.):156118321-156152542	0.3218
NM_001193302	chr1(.):156118368-156152542	0.3219
NM_001193301	chr1(.):156114734-156152542	0.3253
NM_005920	chr1(.):156428518-156475529	1.0327
NM_198427	chr1(.):156606739-156628264	0.1533
NM_021817	chr1(.):156584085-156600517	0.0791
NM_021948	chr1(.):156606739-156634320	0.3277
NM_004494	chr1(.):156706898-156726543	0.9884
NM_001126051	chr1(.):156706898-156727024	0.9674
NM_001126050	chr1(.):156706898-156727240	0.9586
NM_030980	chr1(.):156687412-156702705	0.7521
NM_001878	chr1(.):156664407-156680375	0.1132
NM_001142560	chr1(.):156693262-156711752	0.8835
NM_145729	chr1(.):156702093-156715923	0.5391
NM_006617	chr1(.):156633555-156652189	0.3218
NM_031281	chr1(.):157478166-157527310	0.5733
NM_052939	chr1(.):157642977-157675647	0.3334
NM_004833	chr1(.):159027274-159051647	0.7983
NM_003564	chr1(.):159882902-159900284	1.3415
NM_012337	chr1(.):159837153-159874906	0.1128
NM_001146172	chr1(.):159916281-159929044	0.109
NM_001778	chr1(.):160643535-160686585	0.6131
NM_003037	chr1(.):160574890-160622081	0.5168
NM_021181	chr1(.):160704076-160729601	0.709
NM_001033667	chr1(.):160760927-160777483	0.8045
NM_002348	chr1(.):160760927-160803045	0.4131
NM_001146191	chr1(.):167686186-167766156	0.2533
NM_001162893	chr1(.):175121122-175167229	0.5655
NM_014656	chr1(.):175121122-175166949	0.568
NR_033186	chr1(.):178506930-178523024	0.3483
NM_022371	chr1(.):179046111-179070129	0.7575
NM_016545	chr1(.):181052637-181064979	0.9277
NM_003292	chr1(.):186275785-186349457	0.2912
NM_022375	chr1(.):186364703-186375587	0.2646
NM_022576	chr1(.):186407714-186422856	0.1028
NM_002597	chr1(.):186407714-186435239	0.1719
NM_001195216	chr1(.):197698138-197749623	0.5066
NR_034150	chr1(.):203262885-203279453	1.3845
NM_006763	chr1(.):203269663-203283729	1.3198
NM_002023	chr1(.):203304751-203325289	0.1183
NR_003019	chr1(.):203693708-203703833	0.1347
NM_001136190	chr1(.):203729283-203750480	0.5119
NR_027022	chr1(.):204332557-204343847	0.086
NM_002646	chr1(.):204386757-204464474	0.1783
NM_032833	chr1(.):204367491-204385944	1.034
NM_002393	chr1(.):204480510-204532248	0.5003
NM_018203	chr1(.):205300647-205331039	0.1641
NM_030952	chr1(.):205266190-205295883	0.6863
NM_001007544	chr1(.):206233871-206293647	0.4101
NM_148964	chr1(.):206312458-206337104	0.0804
NM_001004023	chr1(.):206803880-206827542	0.2714
NM_006893	chr1(.):206759973-206790904	0.2206
NM_182665	chr1(.):206725491-206767616	0.6181
NM_032960	chr1(.):206853288-206912626	0.6046
NM_172361	chr1(.):207920382-207973861	0.3897
NR_026817	chr1(.):207986723-208000941	2.1458
NR_029832	chr1(.):207970196-207980284	0.2971
NR_029518	chr1(.):207970787-207980868	0.3279
NM_001025109	chr1(.):208054882-208089683	0.1647
NM_003238	chr1(.):218513675-218622961	0.5268
NM_025160	chr1(.):224567844-224627001	0.4036
NM_031944	chr1(.):226406382-226418513	0.5345
NM_181441	chr1(.):228289379-228302013	1.0326
NR_037415	chr1(.):228279963-228290042	0.2676
NM_001024227	chr1(.):228265850-228291913	1.0948
NM_001024226	chr1(.):228265360-228291913	1.0764
NM_024319	chr1(.):228283427-228296022	0.5324
NM_001159390	chr1(.):228322928-228341655	0.5482
NM_182972	chr1(.):234735014-234750271	3.0421
NR_033927	chr1(.):234760056-234775526	0.0816
NM_031844	chr1(.):245008601-245032827	0.8623
NM_198076	chr1(.):244993638-245013359	0.8609
NR_026778	chr1(.):244998939-245015243	0.3674
NM_030797	chr2(.):16725729-16852134	0.3212
NM_001005476	chr2(.):159308475-159542940	0.2279
NM_014600	chr2(.):31451879-31496260	0.485
NM_020458	chr2(.):47163312-47308275	0.4328
NM_138448	chr2(.):54337409-54537435	0.1454
NR_033872	chr2(.):70184394-70319147	0.4142
NM_001164883	chr2(.):79735059-80880988	0.0833
NR_015395	chr2(.):112119590-112257692	0.4304
NR_024373	chr2(.):112181885-112257692	0.6683
NM_001080427	chr2(.):137743461-138440287	0.1088
NM_014900	chr2(.):165536257-165702928	0.3008
NM_015488	chr2(.):219130114-219216516	0.3947
NM_022152	chr2(.):219133916-219162280	0.9218
NM_001012514	chr2(.):231724620-231748963	1.0211
NM_005336	chr2(.):242161678-242260254	0.5165
NM_145693	chr2(.):11881739-11972533	0.3541
NM_002252	chr2(.):18054944-18119225	0.3451
NM_170672	chr2(.):33656415-33794798	0.592
NM_005813	chr2(.):37472645-37549222	0.3795
NM_006449	chr2(.):37865742-37904326	0.5628
NM_003618	chr2(.):39471421-39669219	0.2779
NM_005633	chr2(.):39203689-39352604	0.3858
NM_001112801	chr2(.):40334285-40662444	0.1844
NM_001112802	chr2(.):40334285-40744575	0.1637
NM_012249	chr2(.):46764866-46816827	1.0562
NM_001163561	chr2(.):47309129-47387517	0.1169
NM_016115	chr2(.):53892117-54019079	0.3632
NM_001164165	chr2(.):53892449-54092170	0.282
NM_001008708	chr2(.):53989928-54007287	0.46
NM_178313	chr2(.):54780530-54894445	0.4681
NM_003128	chr2(.):54678453-54903583	0.3715
NM_001039753	chr2(.):54947148-55204156	0.2421
NM_001080433	chr2(.):56406257-56618309	0.1548
NM_022893	chr2(.):60679328-60785633	0.5244
NM_018014	chr2(.):60673301-60785633	0.5471
NM_020651	chr2(.):64314785-64376605	0.5479
NM_014755	chr2(.):64853754-64886046	1.0613
NR_036586	chr2(.):65123973-65164581	0.6301
NM_003896	chr2(.):86061270-86121157	0.2923
NR_024204	chr2(.):87749973-87826030	0.8763
NM_004836	chr2(.):88851258-88932094	0.7054
NM_144563	chr2(.):88986175-89055452	0.3675
NM_020151	chr2(.):96845602-96879573	0.6071
NM_004027	chr2(.):99056320-99212496	0.7046
NM_001566	chr2(.):99056320-99203284	0.7401
NM_001193483	chr2(.):109145856-109308702	0.2391
NM_144710	chr2(.):110295375-110376783	0.431
NM_022662	chr2(.):112521639-112646741	0.1266
NM_006343	chr2(.):112651190-112791945	0.2338
NM_005721	chr2(.):114642536-114721167	0.2849
NM_001017927	chr2(.):120055019-120129258	0.4304
NM_001171637	chr2(.):159140099-159318265	0.2129
NM_138803	chr2(.):159022868-159318265	0.1741
NM_016836	chr2(.):161123661-161355318	0.2872
NM_024770	chr2(.):172168912-172296312	0.4387
NM_001880	chr2(.):175934005-176037897	0.3248
NM_001077269	chr2(.):175419301-175552627	0.4155
NM_006357	chr2(.):181840341-181933150	0.2381
NM_182678	chr2(.):181840111-181933150	0.2378
NM_001128928	chr2(.):191203195-191241391	0.2998
NM_017694	chr2(.):191268080-191372041	0.3605
NM_014905	chr2(.):191740546-191834776	0.3479
NM_198047	chr2(.):191064359-191189771	0.2513
NR_024415	chr2(.):192537797-192558248	0.7303
NM_001031716	chr2(.):192537860-192558248	0.7324
NM_004226	chr2(.):196993306-197041336	0.4967
NM_153697	chr2(.):197959194-198180521	0.3682
NM_001195144	chr2(.):197846385-198180521	0.2832
NM_001228	chr2(.):202093165-202157434	0.5753
NM_003879	chr2(.):201975889-202034003	0.962
NM_001127184	chr2(.):201975815-202011323	1.3218
NM_173822	chr2(.):201833440-201941392	0.1967
NM_033358	chr2(.):202093165-202151638	0.6201
NM_015934	chr2(.):203125514-203173384	0.4068
NM_014689	chr2(.):225624806-225912330	0.2586
NM_001080391	chr2(.):231275870-231415317	0.198
NM_003113	chr2(.):231275870-231386244	0.2268
NM_005737	chr2(.):235396685-235410693	0.5416
NM_017844	chr2(.):241413838-241502405	0.1872
NM_001195381	chr2(.):241539824-241575676	0.0881
NM_005301	chr2(.):241559661-241575676	0.0769
NM_003183	chr2(.):9624410-9700917	0.3881
NM_005742	chr2(.):10918516-10957960	0.5367
NM_002997	chr2(.):20395557-20429927	0.958
NM_001006946	chr2(.):20395557-20430194	0.9513
NM_004040	chr2(.):20641834-20654201	0.8569
NM_178553	chr2(.):27354714-27367332	0.4954
NM_001166239	chr2(.):27318461-27346773	0.14
NM_001166240	chr2(.):27317220-27346995	0.1476
NM_013388	chr2(.):27348624-27362542	0.5788
NM_001166241	chr2(.):27317220-27338970	0.1353
NM_032604	chr2(.):27341656-27358680	0.5617
NM_175769	chr2(.):27366944-27380819	0.4776
NM_080592	chr2(.):27429898-27445046	0.8608
NM_001170795	chr2(.):27430218-27445046	0.8763
NM_004341	chr2(.):27435257-27471654	0.2923
NM_021095	chr2(.):27417454-27440175	0.595
NM_016061	chr2(.):30364749-30388399	0.8804
NM_001145122	chr2(.):31390921-31445411	0.1246
NM_015376	chr2(.):33733941-33794798	0.458
NM_001139488	chr2(.):33696320-33794798	0.7581
NM_012413	chr2(.):37566752-37605465	0.832
NM_006887	chr2(.):43444540-43458745	1.6115
NR_027251	chr2(.):43449349-43460994	1.1665
NM_080653	chr2(.):46733985-46752096	0.0798
NM_173074	chr2(.):46803412-46849251	0.3847
NM_014171	chr2(.):46839324-46857881	0.5502
NM_001171507	chr2(.):47124008-47148251	0.3458
NM_001171506	chr2(.):47124008-47148007	0.3482
NM_001171508	chr2(.):47124008-47173994	0.4788
NM_001743	chr2(.):47382220-47408740	0.7437
NM_001127398	chr2(.):54009067-54051495	0.3752
NR_002229	chr2(.):54751358-54761978	0.3609
NM_207521	chr2(.):55194326-55281326	0.4703
NM_207520	chr2(.):55194326-55282734	0.4678
NM_007008	chr2(.):55194326-55242470	0.4389
NR_033837	chr2(.):64407212-64437619	0.3883
NR_034023	chr2(.):64829445-64848616	0.3956
NM_017657	chr2(.):64746438-64825138	0.4683
NM_001193493	chr2(.):65210578-65256000	0.4136
NM_003038	chr2(.):65211494-65256000	0.4193
NM_181784	chr2(.):65532984-65664656	0.355
NM_001128210	chr2(.):65532984-65598931	0.1334
NM_001111101	chr2(.):68506302-68552183	0.1047
NM_002664	chr2(.):68587321-68629585	0.5276
NM_014882	chr2(.):68996932-69058957	0.2981
NM_001166277	chr2(.):68956912-69058957	0.4084
NM_006196	chr2(.):70309584-70321334	2.7934
NR_024444	chr2(.):70346167-70357448	0.8345
NM_006636	chr2(.):74420689-74447424	0.632
NM_018221	chr2(.):74378210-74410995	0.3365
NM_001042437	chr2(.):86061271-86099793	0.2745
NM_015425	chr2(.):86248450-86338278	0.4002
NR_026984	chr2(.):86242338-86255991	0.286
NR_015424	chr2(.):89060418-89111109	0.4117
NM_001193304	chr2(.):96910945-96936751	0.6133
NM_001037228	chr2(.):96900976-96912701	0.5939
NM_004804	chr2(.):96926883-96944900	0.4534
NM_014014	chr2(.):96935073-96976297	0.2517
NR_026875	chr2(.):97158382-97178846	0.1226
NM_212481	chr2(.):97197463-97223371	0.5308
NM_001113382	chr2(.):97303573-97375624	0.1607
NM_017991	chr2(.):97253906-97309115	0.392
NM_001193484	chr2(.):109232701-109308702	0.1839
NM_001193485	chr2(.):109266266-109308702	0.1211
NM_001193482	chr2(.):109218616-109308702	0.2523
NM_001193488	chr2(.):109199921-109308702	0.2459
NM_004987	chr2(.):109199766-109308702	0.2456
NM_023016	chr2(.):110366910-110381564	0.7712
NM_002101	chr2(.):127408683-127459246	0.6279
NM_004305	chr2(.):127800607-127869864	0.5154
NM_139348	chr2(.):127800606-127869864	0.5154
NM_003467	chr2(.):136866918-136880725	1.0047
NM_001008540	chr2(.):136866918-136878813	1.1498
NM_005168	chr2(.):151319709-151349180	0.3833
NM_006186	chr2(.):157175943-157194287	1.3271
NM_004288	chr2(.):158266130-158305604	0.7299
NM_000210	chr2(.):173287313-173376181	0.5514
NM_002610	chr2(.):173415778-173468862	0.7668
NM_001172712	chr2(.):174766186-174835430	0.5827
NM_001017371	chr2(.):174766186-174833947	0.5927
NM_003387	chr2(.):175419301-175504307	0.5478
NM_001002258	chr2(.):176035985-176051391	0.5366
NM_001190329	chr2(.):176035985-176051490	0.5342
NR_030630	chr2(.):176027360-176037437	1.0974
NM_000885	chr2(.):182316618-182407468	0.2728
NM_018471	chr2(.):187345884-187379087	0.4933
NM_001042521	chr2(.):190997485-191073210	0.2817
NM_001042520	chr2(.):191009971-191073210	0.3223
NM_001042519	chr2(.):191040588-191073210	0.5293
NM_032321	chr2(.):191040680-191073210	0.5306
NM_012433	chr2(.):198251697-198304771	0.4157
NM_001005526	chr2(.):198278520-198304771	0.7215
NM_002156	chr2(.):198346307-198369640	0.6906
NM_001100819	chr2(.):198375770-198422515	0.3032
NM_025147	chr2(.):198313230-198344851	0.4595
NM_199482	chr2(.):198375319-198422515	0.3009
NM_002157	chr2(.):198359720-198373187	1.0662
NM_199440	chr2(.):198346307-198369998	0.6835
NM_002491	chr2(.):201931461-201955473	0.334
NM_001127183	chr2(.):201978386-202033841	0.9978
NM_032974	chr2(.):202042620-202099110	0.6863
NM_001230	chr2(.):202042620-202091383	0.5489
NM_033356	chr2(.):202120222-202157434	0.5773
NM_001080125	chr2(.):202117753-202157434	0.5546
NM_003352	chr2(.):203065902-203108322	0.247
NR_003031	chr2(.):203152773-203162857	0.1304
NR_003694	chr2(.):203151039-203161151	0.1323
NR_003058	chr2(.):203136153-203146241	0.2771
NM_006139	chr2(.):204566197-204607557	0.2614
NM_152862	chr2(.):219076873-219124071	0.3594
NM_000634	chr2(.):219022567-219036716	0.0906
NM_001077194	chr2(.):219120737-219133582	0.247
NM_005731	chr2(.):219077119-219124071	0.3606
NM_001087	chr2(.):219123851-219139893	0.4512
NM_022572	chr2(.):219182901-219216516	0.1603
NM_017431	chr2(.):219682105-219701512	0.0631
NM_025216	chr2(.):219740254-219763651	1.6891
NM_006522	chr2(.):219719545-219743954	0.1435
NM_006000	chr2(.):220110000-220123638	1.345
NM_001042410	chr2(.):220089609-220106391	0.5115
NR_026909	chr2(.):220105200-220120059	1.318
NM_018089	chr2(.):220089478-220106391	0.5082
NR_003063	chr2(.):220112964-220141910	0.5892
NM_005689	chr2(.):220069493-220088672	0.5074
NM_024085	chr2(.):220079101-220099361	0.5692
NM_006736	chr2(.):220139039-220156622	1.0742
NM_138802	chr2(.):220066537-220079370	0.4682
NM_024506	chr2(.):220096502-220115131	0.6141
NM_001008910	chr2(.):220105191-220120059	1.3172
NR_029688	chr2(.):220153832-220163922	0.2568
NM_005683	chr2(.):231767042-231794941	0.08
NM_001099285	chr2(.):232568234-232583250	1.2993
NR_036052	chr2(.):232573023-232583105	1.0238
NM_198189	chr2(.):237989083-238012489	0.5442
NM_023083	chr2(.):241521132-241543526	0.5856
NM_001033575	chr2(.):241494470-241508431	1.248
NM_018226	chr2(.):241503103-241523143	0.6494
NM_203346	chr2(.):242161678-242217301	0.3842
NM_001008492	chr2(.):242250280-242298441	0.7733
NM_001008491	chr2(.):242249722-242298441	0.7686
NM_003549	chr3(.):50325261-50341899	0.7922
NM_014674	chr3(.):5224358-5266650	0.6322
NR_027007	chr3(.):9425536-9444174	0.9959
NM_015512	chr3(.):52345334-52439513	0.1221
NM_015576	chr3(.):55537335-56507391	0.1495
NM_181780	chr3(.):112177812-112223408	0.7361
NM_001164347	chr3(.):114051946-114348053	0.1944
NM_015642	chr3(.):114051946-114871127	0.1854
NM_001164344	chr3(.):114051946-114483124	0.183
NM_001164346	chr3(.):114051946-114348792	0.1941
NM_001164343	chr3(.):114051946-114795261	0.1617
NM_021082	chr3(.):121608170-121668034	0.2028
NM_016128	chr3(.):128963452-129001616	0.7098
NM_003571	chr3(.):133113789-133199056	0.2572
NM_207294	chr3(.):152012193-152188569	0.2865
NM_021038	chr3(.):151980828-152188568	0.3414
NM_024947	chr3(.):169800367-169904537	0.3606
NM_001135095	chr3(.):171753343-172123492	0.5026
NM_022763	chr3(.):171752417-172123492	0.5022
NM_001134382	chr3(.):12933718-13119617	0.2407
NM_024923	chr3(.):13352736-13466809	0.2102
NM_014869	chr3(.):12933718-13013960	0.1027
NM_001018009	chr3(.):15291356-15387901	0.2393
NM_152396	chr3(.):15446376-15474042	0.1779
NM_001144382	chr3(.):16921451-17137098	0.2179
NM_015184	chr3(.):16969581-17137098	0.153
NM_003884	chr3(.):20076523-20200896	0.1995
NM_182666	chr3(.):23842438-23937807	0.2242
NM_152653	chr3(.):23239783-23637296	0.1303
NM_001145293	chr3(.):25755434-25829989	0.2344
NM_001145294	chr3(.):25755434-25836530	0.305
NM_178862	chr3(.):31569490-31682556	0.3033
NM_033027	chr3(.):39178341-39200102	0.9669
NM_001042646	chr3(.):42127745-42272268	0.222
NM_001664	chr3(.):49391578-49454526	0.3454
NM_025222	chr3(.):52283437-52317659	0.4644
NM_006254	chr3(.):53190222-53231733	0.6566
NM_018397	chr3(.):53845386-53885419	0.0698
NM_178504	chr3(.):57322726-57535071	0.0699
NM_001128615	chr3(.):56756445-57118336	0.1981
NM_001164318	chr3(.):57989126-58162982	0.2595
NM_007114	chr3(.):69063977-69106484	0.4066
NM_001080448	chr3(.):96528424-97472786	0.1278
NM_024548	chr3(.):101438493-101491181	0.2995
NM_014981	chr3(.):108094215-108253169	0.1244
NM_014648	chr3(.):108303336-108418693	0.1592
NM_001185106	chr3(.):111388522-111570294	0.1638
NM_001134437	chr3(.):111446326-111700364	0.0941
NM_001004196	chr3(.):112046915-112086658	0.7519
NM_183061	chr3(.):111854751-112018074	0.1616
NM_001009899	chr3(.):113362232-113420493	0.2011
NM_001690	chr3(.):113460865-113535905	0.366
NM_001023571	chr3(.):121483609-121558926	0.5244
NM_001136469	chr3(.):132752170-133121619	0.1809
NM_001134422	chr3(.):133287433-133314118	0.8229
NM_001134423	chr3(.):133288300-133314118	0.8463
NM_001080412	chr3(.):141038054-141173632	0.9384
