2024-07-16 16:52:32 INFO	Starting bamliquidator_batch 1.4.0 with args {'bin_size': 100000, 'regions_file': '/data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/MM.1S.H3K27ac_ROSE/MM_StretchEnhancers_HG19_TSS_ENHANCER_GENES_-5000_+5000.gff', 'output_directory': '/data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/MM.1S.H3K27ac_ROSE/MM_StretchEnhancers_HG19_TSS_ENHANCER_GENES_-5000_+5000_MM.1S.jin.bam', 'counts_file': None, 'flatten': False, 'extension': 200, 'sense': '.', 'match_bamToGFF': True, 'region_format': None, 'skip_plot': False, 'black_list': ['chrUn', '_random', 'Zv9_', '_hap'], 'quiet': False, 'number_of_threads': 0, 'xml_timings': False, 'bam_file_path': '/data/projects/MM_TRN/bam_files_jin/MM.1S.jin.bam'}
2024-07-16 16:52:33 WARNING	Excluding invalid region on line 2421: bam file key 1 chr6_mann_hap4 NM_025261 3024313 -> 3037399 . 0
2024-07-16 16:52:33 WARNING	Excluding invalid region on line 2422: bam file key 1 chr6_mann_hap4 NM_002119 4424150 -> 4439580 . 0
2024-07-16 16:52:33 WARNING	Excluding invalid region on line 2423: bam file key 1 chr6_mann_hap4 NM_002118 4354616 -> 4371058 . 0
2024-07-16 16:52:33 WARNING	Excluding invalid region on line 2424: bam file key 1 chr6_mann_hap4 NM_006120 4368601 -> 4383111 . 0
2024-07-16 16:52:33 WARNING	Excluding invalid region on line 2425: bam file key 1 chr6_mann_hap4 NM_005104 4388663 -> 4411503 . 0
2024-07-16 16:52:33 WARNING	Excluding invalid region on line 2426: bam file key 1 chr6_mann_hap4 NM_001113182 4390891 -> 4411503 . 0
2024-07-16 16:52:33 WARNING	Excluding invalid region on line 2427: bam file key 1 chr6_mann_hap4 NM_001199455 4391598 -> 4411503 . 0
2024-07-16 16:52:33 WARNING	Excluding invalid region on line 2428: bam file key 1 chr6_mann_hap4 NM_001199456 4393087 -> 4411503 . 0
2024-07-16 16:52:33 WARNING	Excluding invalid region on line 2429: bam file key 1 chr6_ssto_hap7 NM_021246 3008949 -> 3021398 . 0
2024-07-16 16:52:33 WARNING	Excluding invalid region on line 2430: bam file key 1 chr6_ssto_hap7 NM_002119 4447675 -> 4463104 . 0
2024-07-16 16:52:33 WARNING	Excluding invalid region on line 2431: bam file key 1 chr6_ssto_hap7 NM_001161376 1942095 -> 1958259 . 0
2024-07-16 16:52:33 WARNING	Excluding invalid region on line 2432: bam file key 1 chr6_ssto_hap7 NR_030615 1879390 -> 1889476 . 0
2024-07-16 16:52:33 WARNING	Excluding invalid region on line 2433: bam file key 1 chr6_ssto_hap7 NM_001090 1866447 -> 1896586 . 0
2024-07-16 16:52:33 WARNING	Excluding invalid region on line 2434: bam file key 1 chr6_ssto_hap7 NM_014046 1912764 -> 1931453 . 0
2024-07-16 16:52:33 WARNING	Excluding invalid region on line 2435: bam file key 1 chr6_ssto_hap7 NM_002714 1895460 -> 1922299 . 0
2024-07-16 16:52:33 WARNING	Excluding invalid region on line 2436: bam file key 1 chr6_ssto_hap7 NR_033823 1921891 -> 1951878 . 0
2024-07-16 16:52:33 WARNING	Excluding invalid region on line 2437: bam file key 1 chr6_ssto_hap7 NM_001031722 1921941 -> 1951878 . 0
2024-07-16 16:52:33 WARNING	Excluding invalid region on line 2438: bam file key 1 chr6_ssto_hap7 NM_021160 2980531 -> 3006955 . 0
2024-07-16 16:52:33 WARNING	Excluding invalid region on line 2439: bam file key 1 chr6_ssto_hap7 NR_024541 3005569 -> 3017659 . 0
2024-07-16 16:52:33 WARNING	Excluding invalid region on line 2440: bam file key 1 chr6_ssto_hap7 NM_001003693 3000496 -> 3014187 . 0
2024-07-16 16:52:33 WARNING	Excluding invalid region on line 2441: bam file key 1 chr6_ssto_hap7 NR_033488 2980531 -> 3006668 . 0
2024-07-16 16:52:33 WARNING	Excluding invalid region on line 2442: bam file key 1 chr6_ssto_hap7 NM_138275 3016977 -> 3028668 . 0
2024-07-16 16:52:33 WARNING	Excluding invalid region on line 2443: bam file key 1 chr6_ssto_hap7 NM_013974 3020633 -> 3033856 . 0
2024-07-16 16:52:33 WARNING	Excluding invalid region on line 2444: bam file key 1 chr6_ssto_hap7 NM_172166 3033542 -> 3066268 . 0
2024-07-16 16:52:33 WARNING	Excluding invalid region on line 2445: bam file key 1 chr6_ssto_hap7 NM_001039651 3056585 -> 3068437 . 0
2024-07-16 16:52:33 WARNING	Excluding invalid region on line 2446: bam file key 1 chr6_ssto_hap7 NM_025261 3012241 -> 3025327 . 0
2024-07-16 16:52:33 WARNING	Excluding invalid region on line 2447: bam file key 1 chr6_ssto_hap7 NM_025258 3059183 -> 3080920 . 0
2024-07-16 16:52:33 WARNING	Excluding invalid region on line 2448: bam file key 1 chr6_ssto_hap7 NM_001288 3024174 -> 3040164 . 0
2024-07-16 16:52:33 WARNING	Excluding invalid region on line 2449: bam file key 1 chr6_ssto_hap7 NM_002118 4328159 -> 4344601 . 0
2024-07-16 16:52:33 WARNING	Excluding invalid region on line 2450: bam file key 1 chr6_ssto_hap7 NM_006120 4342146 -> 4356658 . 0
2024-07-16 16:52:33 WARNING	Excluding invalid region on line 2451: bam file key 1 chr6_ssto_hap7 NM_005104 4362204 -> 4435060 . 0
2024-07-16 16:52:33 WARNING	Excluding invalid region on line 2452: bam file key 1 chr6_ssto_hap7 NM_001113182 4364432 -> 4435060 . 0
2024-07-16 16:52:33 WARNING	Excluding invalid region on line 2453: bam file key 1 chr6_ssto_hap7 NM_001199455 4365139 -> 4435060 . 0
2024-07-16 16:52:33 WARNING	Excluding invalid region on line 2454: bam file key 1 chr6_ssto_hap7 NM_001199456 4416632 -> 4435060 . 0
2024-07-16 16:52:33 WARNING	Excluding invalid region on line 2455: bam file key 1 chr17_ctg5_hap1 NR_027774 123327 -> 188214 . 0
2024-07-16 16:52:33 WARNING	Excluding invalid region on line 2456: bam file key 1 chr17_ctg5_hap1 NM_174919 116842 -> 130407 . 0
2024-07-16 16:52:33 WARNING	Excluding invalid region on line 2457: bam file key 1 chr17_ctg5_hap1 NM_199282 81403 -> 123136 . 0
2024-07-16 16:52:33 WARNING	Excluding invalid region on line 2458: bam file key 1 chr17_ctg5_hap1 NM_001159330 81403 -> 103585 . 0
2024-07-16 16:52:33 WARNING	Excluding invalid region on line 2459: bam file key 1 chr17_ctg5_hap1 NR_036199 162791 -> 172864 . 0
2024-07-16 16:52:34 INFO	Liquidation completed: 1.144943 seconds
2024-07-16 16:52:34 INFO	Normalizing
2024-07-16 16:52:34 INFO	Post liquidation processing took 0.023211 seconds
2024-07-16 16:52:34 INFO	Writing bamToGff style matrix.txt file
2024-07-16 16:52:34 INFO	Writing matrix.txt took 0.016971 seconds
