GENE_ID	locusLine	bin_1_MM25.jin.bam
NM_001172712	chr2(.):174766186-174835430	0.2419
NM_001017371	chr2(.):174766186-174833947	0.2469
NR_036075	chr2(.):178115672-178125738	0.1036
NM_194247	chr2(.):178072421-178093685	0.6299
NM_181342	chr2(.):179323390-179348355	0.3063
NM_019091	chr2(.):179340198-179374782	0.2506
NM_001042702	chr2(.):179311162-179331110	0.6072
NM_001142355	chr2(.):201749049-201773655	0.2817
NM_130906	chr2(.):201730678-201758849	0.2457
NM_021824	chr2(.):201749107-201773655	0.2824
NM_001142356	chr2(.):201751640-201773655	0.311
NM_002491	chr2(.):201931461-201955473	0.1901
NM_001127183	chr2(.):201978386-202033841	0.7811
NM_006000	chr2(.):220110000-220123638	0.8765
NM_001042410	chr2(.):220089609-220106391	0.3372
NR_026909	chr2(.):220105200-220120059	0.8801
NM_018089	chr2(.):220089478-220106391	0.3347
NR_003063	chr2(.):220112964-220141910	0.3641
NM_024085	chr2(.):220079101-220099361	0.6032
NM_006736	chr2(.):220139039-220156622	0.97
NM_002846	chr2(.):220149344-220179143	0.0959
NM_024506	chr2(.):220096502-220115131	0.3511
NM_001008910	chr2(.):220105191-220120059	0.8796
NR_029688	chr2(.):220153832-220163922	0.1443
NM_001099285	chr2(.):232568234-232583250	1.6712
NR_036052	chr2(.):232573023-232583105	1.1508
NR_027007	chr3(.):9425536-9444174	0.6998
NM_001195099	chr3(.):15703743-15803058	0.0807
NM_001195098	chr3(.):15703743-15844691	0.1868
NM_015199	chr3(.):15703743-15906053	0.1971
NM_001135095	chr3(.):171753343-172123492	0.1728
NM_022763	chr3(.):171752417-172123492	0.1727
NM_014831	chr3(.):36863307-36991548	0.2032
NM_033027	chr3(.):39178341-39200102	1.1528
NM_153273	chr3(.):49756727-49828973	0.3711
NM_006254	chr3(.):53190222-53231733	0.8114
NM_001009899	chr3(.):113362232-113420493	0.1576
NM_001690	chr3(.):113460865-113535905	0.2854
NM_002093	chr3(.):119535801-119818264	0.1202
NM_032839	chr3(.):122508900-122604986	0.1844
NM_005067	chr3(.):150453909-150486263	0.4635
NM_014616	chr3(.):182506290-182644421	0.1614
NM_015453	chr3(.):9399716-9433475	0.1281
NM_001080517	chr3(.):9434402-9524838	0.2205
NM_020345	chr3(.):23928571-23963537	0.1558
NM_002948	chr3(.):23953638-23967332	0.2725
NM_005126	chr3(.):23981750-24027109	0.3836
NM_001145425	chr3(.):23982611-24027109	0.3911
NM_001167617	chr3(.):37030267-37097337	0.2488
NM_000249	chr3(.):37029840-37097337	0.2488
NM_014805	chr3(.):37022356-37039795	0.7409
NM_031899	chr3(.):39133090-39154130	0.3169
NM_145755	chr3(.):39144151-39185394	0.193
NM_194293	chr3(.):39219706-39239077	0.1276
NM_001198621	chr3(.):39219705-39239085	0.1276
NM_199074	chr3(.):49052907-49065926	1.3528
NM_199073	chr3(.):49053617-49065926	1.4214
NM_177939	chr3(.):49022340-49049581	0.493
NM_018031	chr3(.):49039636-49058386	0.7467
NM_000884	chr3(.):49056761-49071875	1.1784
NM_018114	chr3(.):49047434-49063467	1.1024
NM_199070	chr3(.):49054073-49065926	1.4743
NM_001009996	chr3(.):49047434-49061017	1.2911
NR_029690	chr3(.):49053050-49063142	1.7075
NR_029948	chr3(.):49052580-49062667	1.706
NM_001640	chr3(.):49706434-49725934	0.2598
NM_022064	chr3(.):49721989-49763962	0.5322
NM_198722	chr3(.):49749266-49762238	1.1527
NM_020998	chr3(.):49716379-49731196	0.3073
NM_021971	chr3(.):49753931-49766384	1.3223
NM_052859	chr3(.):53117500-53169470	0.2044
NM_025146	chr3(.):113432840-113470096	0.4965
NM_024610	chr3(.):122453845-122517650	0.241
NR_034007	chr3(.):156794455-156845791	0.2008
NM_020307	chr3(.):156860585-156883482	0.684
NM_001145098	chr3(.):170070472-170115950	0.4123
NM_001145097	chr3(.):170072410-170115950	0.4224
NM_005781	chr3(.):195585235-195640880	0.3718
NM_001010938	chr3(.):195585235-195627432	0.1369
NM_144571	chr4(.):78629540-78745544	0.2125
NM_001008388	chr4(.):103785134-103818963	0.2063
NM_004310	chr4(.):40193526-40251281	0.4654
NM_018177	chr4(.):40053523-40162019	0.2213
NM_201999	chr4(.):139973870-140065606	0.1544
NM_033632	chr4(.):153237409-153461172	0.204
NR_033995	chr4(.):184410889-184430668	0.6948
NM_002199	chr4(.):185303875-185400726	0.4544
NM_182485	chr4(.):14999297-15076777	0.3457
NR_027277	chr4(.):40039536-40063819	0.7928
NM_020236	chr4(.):78778804-78878944	0.151
NM_152542	chr4(.):89176531-89210888	0.4226
NM_181891	chr4(.):103712132-103753708	0.5267
NM_181890	chr4(.):103712132-103795032	0.3492
NM_181892	chr4(.):103712132-103753340	0.5314
NM_003340	chr4(.):103712132-103754105	0.5219
NM_181893	chr4(.):103712132-103795003	0.3493
NM_181889	chr4(.):103712132-103754307	0.5205
NR_033797	chr4(.):153452415-153465415	1.1944
NR_036092	chr4(.):153405478-153415568	0.1961
NR_037459	chr4(.):160044953-160055046	0.1
NM_001564	chr4(.):184421219-184437249	0.8431
NM_002372	chr5(.):109020155-109208429	0.2146
NM_020928	chr5(.):60623099-60846999	0.1594
NM_001892	chr5(.):148869844-148936007	0.318
NM_015315	chr5(.):154087461-154202163	0.3348
NM_005885	chr5(.):10348827-10440491	0.26
NM_133433	chr5(.):36871860-37070921	0.1361
NM_152756	chr5(.):38933021-39079501	0.1954
NM_001178055	chr5(.):49956732-50147356	0.1942
NM_024615	chr5(.):49957771-50147356	0.1946
NM_022913	chr5(.):56464774-56565506	0.3467
NM_001127235	chr5(.):56466274-56565506	0.3512
NM_006633	chr5(.):75694148-76008957	0.1991
NR_027435	chr5(.):90671163-90721532	0.7655
NM_012081	chr5(.):95215801-95302775	0.4705
NM_005575	chr5(.):96266345-96370115	0.2364
NM_175920	chr5(.):96289155-96370115	0.107
NM_001163315	chr5(.):107189733-107722799	0.1302
NM_005246	chr5(.):108078522-108528373	0.1112
NM_016340	chr5(.):130754613-130975929	0.1683
NM_001164390	chr5(.):130794307-130975929	0.1822
NM_001164389	chr5(.):130766516-130975929	0.171
NM_003060	chr5(.):131700400-131736306	0.2023
NM_014423	chr5(.):132206070-132304354	0.2299
NM_017415	chr5(.):136948188-137076779	0.1028
NM_001020825	chr5(.):142652495-142788254	0.2909
NM_001018076	chr5(.):142652495-142789045	0.2895
NM_001018075	chr5(.):142652495-142820077	0.2506
NM_004045	chr5(.):151117382-151143210	0.2397
NM_001031711	chr5(.):172256222-172384688	0.2584
NM_001167579	chr5(.):176806431-176822514	0.0991
NM_022455	chr5(.):176555832-176732214	0.2952
NM_172349	chr5(.):176555079-176732214	0.295
NM_014757	chr5(.):179154850-179209287	0.279
NM_005520	chr5(.):179036178-179055722	0.9994
NM_138809	chr5(.):10272706-10313168	0.1199
NM_022130	chr5(.):32119823-32179425	0.5833
NM_153013	chr5(.):36187693-36247258	0.393
NM_001085411	chr5(.):36187693-36246900	0.3954
NR_034127	chr5(.):43060288-43072073	0.8706
NM_001014279	chr5(.):43034181-43045447	1.7621
NR_034085	chr5(.):43011149-43023913	1.1392
NR_015447	chr5(.):43037235-43050370	1.5062
NR_034086	chr5(.):43009830-43023913	1.0983
NM_005921	chr5(.):56105899-56196978	0.4467
NM_001127236	chr5(.):56504900-56565506	0.0966
NM_016591	chr5(.):74318288-74331724	0.1363
NM_152405	chr5(.):78526924-78628038	0.4318
NM_020801	chr5(.):90659540-90684149	1.4808
NM_001270	chr5(.):98185907-98267238	0.3834
NR_036530	chr5(.):98259837-98271713	2.2085
NM_014819	chr5(.):108665409-108750675	0.2793
NR_036052	chr5(.):118305280-118315362	0.0677
NM_005573	chr5(.):126107314-126177712	0.2935
NM_001198557	chr5(.):126107844-126177712	0.2946
NR_037500	chr5(.):131696181-131706291	0.4424
NM_002198	chr5(.):131812300-131831465	2.555
NM_001013717	chr5(.):131741672-131803059	1.0014
NM_000879	chr5(.):131872135-131884214	0.0859
NM_017665	chr5(.):132327677-132367240	0.1693
NM_002154	chr5(.):132382661-132445709	0.398
NM_170679	chr5(.):133487081-133517724	0.4855
NM_002715	chr5(.):133527147-133566950	0.6813
NR_037434	chr5(.):133556447-133566543	2.4226
NM_015288	chr5(.):133856797-133923918	0.5714
NM_006805	chr5(.):137082072-137095039	1.5714
NR_002713	chr5(.):137131881-137151439	0.0841
NM_004730	chr5(.):137836783-137883932	0.5287
NM_004134	chr5(.):137885570-137916318	0.7439
NR_002913	chr5(.):137891731-137901799	0.1398
NM_016463	chr5(.):139023300-139067680	1.0999
NM_001001669	chr5(.):148956134-149019527	0.1085
NM_006058	chr5(.):150404505-150465997	0.7232
NM_005754	chr5(.):151146475-151189915	0.3854
NM_004417	chr5(.):172190092-172203203	3.2693
NM_017675	chr5(.):175971342-176027769	0.0948
NM_014901	chr5(.):175948699-175969421	0.6915
NM_001171976	chr5(.):175964511-176027769	0.2318
NM_002011	chr5(.):176508920-176530126	0.105
NM_022963	chr5(.):176511550-176530126	0.1072
NM_001031677	chr5(.):176723198-176735744	1.4434
NM_006816	chr5(.):176753562-176783885	0.2816
NM_031300	chr5(.):176729205-176744292	1.3035
NM_013237	chr5(.):176725834-176738950	1.7102
NM_002082	chr5(.):176848686-176874850	0.9107
NM_203352	chr5(.):176905394-176929602	0.1275
NM_030567	chr5(.):176868795-176888287	1.1057
NM_000505	chr5(.):176824138-176841577	0.4754
NM_080881	chr5(.):176878613-176904871	0.6701
NM_004395	chr5(.):176878613-176905694	0.6554
NM_001004105	chr5(.):176848686-176873354	0.8248
NM_001174102	chr5(.):176870325-176888283	1.1792
NM_001029886	chr5(.):176822107-176832637	0.4628
NM_001142306	chr5(.):179063557-179077047	0.0805
NM_001164444	chr5(.):179100558-179112975	0.3439
NM_001746	chr5(.):179120929-179163639	0.6893
NR_031598	chr5(.):179220277-179230346	0.4893
NM_145867	chr5(.):179215985-179228513	0.4071
NM_003900	chr5(.):179242841-179270077	1.756
NM_016175	chr5(.):179259265-179290840	0.2514
NM_054013	chr5(.):179219597-179234875	0.8077
NM_014275	chr5(.):179219597-179238952	0.6626
NM_001142298	chr5(.):179228387-179270077	1.3481
NM_001142299	chr5(.):179229002-179270077	1.3671
NM_001164840	chr6(.):5181833-5266172	0.2054
NM_020408	chr6(.):5103652-5266172	0.1383
NM_005907	chr6(.):119494266-119675926	0.2848
NM_000904	chr6(.):2995066-3024994	0.1771
NM_006567	chr6(.):5256583-5776816	0.0927
NR_037616	chr6(.):7876482-8069647	0.3915
NM_000332	chr6(.):16294342-16766721	0.1459
NM_001090	chr6(.):30534169-30564309	0.2381
NM_016021	chr6(.):90031343-90067619	0.636
NM_001455	chr6(.):108877068-109010971	0.315
NM_201559	chr6(.):108876025-109010971	0.313
NM_002912	chr6(.):111615233-111809414	0.1291
NM_006734	chr6(.):143067603-143271338	0.2971
NM_001009991	chr6(.):159066045-159190901	0.1153
NM_206855	chr6(.):163830674-164004628	0.1472
NM_020185	chr6(.):287100-356355	0.6907
NM_001195291	chr6(.):2943392-2977399	0.079
NR_026855	chr6(.):2983200-2996405	0.9312
NR_033884	chr6(.):3015389-3030005	0.2691
NM_001145549	chr6(.):7876482-7915310	0.999
NM_030810	chr6(.):7876482-7916047	0.9945
NM_030939	chr6(.):24700089-24724403	0.9237
NM_005275	chr6(.):30504154-30530371	0.6581
NM_025263	chr6(.):30519485-30537473	0.9339
NM_001031722	chr6(.):30589662-30619598	0.3301
NR_033823	chr6(.):30589612-30619598	0.3296
NM_001161376	chr6(.):30609815-30625987	0.4304
NM_002714	chr6(.):30563181-30590020	0.683
NM_014046	chr6(.):30580485-30599174	1.0237
NR_030615	chr6(.):30547108-30557194	0.0985
NM_006120	chr6(.):32911390-32925899	0.0516
NM_002119	chr6(.):32966959-32982389	0.0622
NM_002118	chr6(.):32897405-32913847	0.0546
NM_005104	chr6(.):32931436-32954282	1.5885
NM_001113182	chr6(.):32933664-32954282	1.7529
NM_001199455	chr6(.):32934371-32954282	1.8119
NM_001199456	chr6(.):32935860-32954282	1.9303
NM_003192	chr6(.):42707233-42718884	0.8201
NM_015349	chr6(.):42783793-42841296	0.0774
NM_001078177	chr6(.):44186362-44206888	0.5129
NM_178148	chr6(.):44216837-44230283	0.3812
NM_001078174	chr6(.):44182241-44206888	0.4418
NM_020745	chr6(.):44261462-44286063	0.1354
NM_182539	chr6(.):44242896-44270458	0.0809
NM_001137560	chr6(.):44233479-44252182	0.0928
NM_001078175	chr6(.):44186295-44206888	0.5128
NM_004556	chr6(.):44220902-44238525	1.0202
NM_007355	chr6(.):44209848-44226614	1.0636
NM_003463	chr6(.):64276919-64298489	0.6483
NM_001402	chr6(.):74220472-74235755	1.2755
NM_080743	chr6(.):89800677-89832800	0.1228
NM_006813	chr6(.):89785428-89799879	1.425
NM_002043	chr6(.):89962238-90029967	0.1376
NM_182907	chr6(.):106541814-106562811	0.3832
NM_001198	chr6(.):106529194-106562814	0.7314
NM_001142403	chr6(.):109682716-109708762	0.5211
NR_034109	chr6(.):111799674-111928497	0.1985
NR_034111	chr6(.):111799674-111829811	0.5071
NR_034110	chr6(.):111799674-111904383	0.2021
NM_001099286	chr6(.):136547167-136576449	0.0828
NM_001077441	chr6(.):136573000-136615989	0.6921
NM_006519	chr6(.):159052506-159070804	0.8839
NM_003379	chr6(.):159181772-159244340	0.3107
NM_001111077	chr6(.):159181772-159245456	0.3063
NR_028496	chr6(.):159257157-159283664	0.1433
NR_037593	chr6(.):163829096-163839982	1.4144
NR_033766	chr7(.):113721364-114338827	0.0886
NM_001145354	chr7(.):130789854-131186398	0.1407
NM_003718	chr7(.):39984958-40141733	0.152
NM_017984	chr7(.):99993494-100031302	0.4321
NM_182931	chr7(.):104649636-104759532	0.3864
NM_012257	chr7(.):106804459-106847974	0.4606
NM_003344	chr7(.):129467994-129597789	0.2406
NR_015431	chr7(.):130623918-130798562	0.2587
NR_024153	chr7(.):130623918-130796789	0.2605
NM_016019	chr7(.):139039633-139113200	0.2207
NM_018051	chr7(.):158644268-158743883	0.0976
NM_020728	chr7(.):158518688-158627319	0.2385
NM_015483	chr7(.):32902777-32936468	0.4686
NM_030935	chr7(.):100059141-100081902	0.1844
NM_145030	chr7(.):100027911-100039094	0.3963
NM_019606	chr7(.):100022253-100036749	1.1928
NM_001194992	chr7(.):100021412-100036749	1.1288
NM_001004323	chr7(.):100049237-100066894	0.0648
NR_027374	chr7(.):104530074-104572092	0.0818
NR_024586	chr7(.):104645988-104659588	2.5993
NM_197964	chr7(.):139020896-139035541	0.777
NM_152271	chr8(.):12574405-12617992	0.5948
NM_023034	chr8(.):38127560-38244790	0.3789
NM_178812	chr8(.):98651406-98747488	0.3103
NM_183419	chr8(.):101264287-101327327	0.3473
NM_014943	chr8(.):123788900-123991755	0.3122
NR_037492	chr8(.):12579740-12589813	0.0916
NR_037495	chr8(.):12579745-12589808	0.0915
NM_005605	chr8(.):22293595-22403637	0.2048
NM_015344	chr8(.):29947921-29970587	0.2781
NM_016127	chr8(.):29915630-29945649	0.8745
NM_144652	chr8(.):38239019-38271061	0.9869
NM_017778	chr8(.):38168934-38244790	0.5184
NM_015435	chr8(.):101264287-101320487	0.166
NM_001135699	chr8(.):101925803-101970221	0.7278
NM_001135700	chr8(.):101925803-101968560	0.7553
NM_145690	chr8(.):101925803-101969357	0.7415
NM_003406	chr8(.):101925803-101970623	0.7215
NM_001135702	chr8(.):101925803-101967799	0.768
NM_001042510	chr8(.):102204265-102222960	1.1772
NM_001042511	chr8(.):102204265-102222873	1.1827
NM_001032282	chr8(.):103656004-103671168	1.2039
NM_005655	chr8(.):103656004-103672983	1.0864
NM_148174	chr8(.):103833535-103881397	0.4807
NM_017956	chr8(.):125458047-125470266	0.6
NM_007218	chr8(.):125482007-125505859	0.7401
NM_025195	chr8(.):126437562-126455644	1.4009
NM_002467	chr8(.):128743314-128758680	1.1274
NM_003070	chr9(.):2010341-2198623	0.1793
NM_017794	chr9(.):20653308-21000954	0.0998
NM_133464	chr9(.):114282446-114311712	0.0961
NM_002919	chr9(.):3242036-3530983	0.1759
NM_134428	chr9(.):3219646-3530983	0.1703
NM_001146694	chr9(.):6752640-7175920	0.1289
NM_001146696	chr9(.):6715862-7082264	0.1336
NM_015061	chr9(.):6752640-7180648	0.1283
NM_001146695	chr9(.):6752640-7082264	0.1383
NM_004529	chr9(.):20339967-20627514	0.2944
NM_001102420	chr9(.):74961340-74985163	1.0074
NM_012383	chr9(.):77698397-77767114	0.256
NM_007005	chr9(.):82181877-82346656	0.2168
NM_006648	chr9(.):95942211-96087854	0.1033
NM_002486	chr9(.):100390704-100441029	0.5302
NM_080546	chr9(.):108001928-108158682	0.272
NM_001080398	chr9(.):114117972-114252025	0.2603
NM_015033	chr9(.):132644465-132810473	0.2948
NM_019892	chr9(.):139318072-139339256	0.1823
NM_002771	chr9(.):33790558-33804229	0.1138
NM_017811	chr9(.):33812181-33925401	0.2078
NR_024496	chr9(.):66489268-66508030	0.5004
NM_001127603	chr9(.):77671115-77708133	0.4303
NM_053067	chr9(.):86269877-86328168	0.5762
NM_032307	chr9(.):86548226-86576663	0.1584
NM_031263	chr9(.):86577997-86600184	0.6336
NM_031262	chr9(.):86577997-86600569	0.6238
NM_024945	chr9(.):86590636-86623987	0.4295
NR_029605	chr9(.):86579662-86589772	0.1229
NM_024077	chr9(.):91928411-91979561	0.4534
NR_036108	chr9(.):91922139-91932221	1.496
NM_001827	chr9(.):91921112-91936618	2.111
NM_032310	chr9(.):95853449-95880565	0.4503
NM_004148	chr9(.):95878770-95901570	0.6998
NM_198841	chr9(.):96203781-96220874	0.765
NM_014612	chr9(.):96209172-96333397	0.256
NM_001083603	chr9(.):98200263-98284247	0.327
NM_001083606	chr9(.):98200263-98274699	0.3555
NM_001083607	chr9(.):98200263-98274481	0.3564
NM_001083605	chr9(.):98200263-98275322	0.3531
NM_000264	chr9(.):98200263-98275831	0.3514
NM_139246	chr9(.):100357361-100400962	0.6115
NM_006401	chr9(.):100740488-100783224	0.5806
NM_197978	chr9(.):100684072-100705526	0.9572
NM_018437	chr9(.):100684072-100712134	0.7447
NM_033087	chr9(.):101973706-101989246	1.274
NM_006808	chr9(.):101979569-101997901	1.1188
NM_173200	chr9(.):102584008-102634173	0.3316
NM_006981	chr9(.):102579136-102634173	0.5555
NM_173199	chr9(.):102579136-102601341	1.2533
NM_001012993	chr9(.):112956845-112975413	0.0928
NM_003329	chr9(.):113001309-113023778	1.0586
NM_016520	chr9(.):132584563-132602572	0.5159
NM_006676	chr9(.):132592695-132649107	0.2793
NM_001008563	chr9(.):132592756-132649107	0.2796
NM_001042368	chr9(.):135968106-136029588	0.483
NM_021996	chr9(.):136023339-136044301	0.6863
NM_006266	chr9(.):135968106-136001561	0.2675
NM_152571	chr9(.):139372946-139385519	1.8949
NM_014866	chr9(.):139329547-139382507	0.5625
NM_144495	chrX(.):48750194-48765420	0.3207
NM_001167990	chrX(.):48750212-48765420	0.3211
NM_001032384	chrX(.):48750538-48765420	0.3281
NM_001167992	chrX(.):48750774-48765420	0.332
NM_001042750	chrX(.):123090555-123241505	0.159
NM_001042749	chrX(.):123089474-123241505	0.1584
NM_005334	chrX(.):153208007-153241819	0.7536
NM_001193416	chrX(.):41187650-41214524	0.5305
NM_001167947	chrX(.):48745729-48760426	0.4213
NM_001042498	chrX(.):48755888-48774235	0.4629
NM_001136158	chrX(.):48774302-48819893	0.7867
NM_001136159	chrX(.):48774302-48820648	0.7748
NM_006875	chrX(.):48765458-48781413	1.5142
NM_005660	chrX(.):48755458-48773917	0.402
NM_001032289	chrX(.):48755889-48773933	0.3752
NM_001024452	chrX(.):102957271-102988552	0.0688
NM_001142424	chrX(.):102925425-102946746	0.6663
NM_001142422	chrX(.):102925425-102948086	0.6296
NM_182541	chrX(.):102960836-102973960	0.0699
NM_004089	chrX(.):106951451-106965291	1.9044
NM_198057	chrX(.):106951451-107024017	0.5591
NM_001015881	chrX(.):106951451-106964711	1.9756
NM_000202	chrX(.):148555294-148591884	0.6938
NM_006123	chrX(.):148563661-148591884	0.877
NM_178124	chrX(.):148617518-148634312	0.9948
NR_027455	chrX(.):148604133-148626312	1.22
NM_001171909	chrX(.):148621065-148637086	0.9943
NM_005365	chrX(.):148658308-148674109	0.0609
NM_001080790	chrX(.):148658308-148674116	0.0609
NM_005365	chrX(.):148858599-148874399	0.0485
NM_001080790	chrX(.):148858592-148874399	0.0485
NM_003491	chrX(.):153190376-153205468	0.7352
NM_001666	chrX(.):153167829-153196714	0.3966
NM_002910	chrX(.):153195721-153215232	0.1735
NM_001025243	chrX(.):153270956-153290342	0.4682
NM_003492	chrX(.):153232990-153253646	1.3485
NR_031757	chrX(.):153280370-153290440	0.624
NR_036175	chrX(.):153241548-153251627	0.4962
NR_036174	chrX(.):153241547-153251628	0.4962
NM_001098637	chr10(.):134205701-134236358	0.7153
NM_015892	chr10(.):125762181-125856930	0.4053
NM_014863	chr10(.):125774168-125856930	0.4394
NM_080599	chr10(.):11957021-12090023	0.1462
NM_015542	chr10(.):11957020-12089808	0.1456
NM_022365	chr10(.):22040476-22297650	0.122
NM_016628	chr10(.):28817423-28914923	0.1796
NR_024557	chr10(.):28816426-28914923	0.1791
NM_147156	chr10(.):52060344-52388737	0.103
NM_018464	chr10(.):60023894-60054019	0.4868
NR_027653	chr10(.):3813187-3832473	1.452
NM_018706	chr10(.):12105933-12170224	0.123
NM_004412	chr10(.):17179981-17249070	0.1591
NM_003380	chr10(.):17265257-17284592	0.7553
NM_001145373	chr10(.):23723197-23736310	1.202
NM_001172303	chr10(.):27438752-27480848	0.4502
NM_014263	chr10(.):27394382-27448321	0.3803
NR_033805	chr10(.):28803845-28826283	0.5559
NM_001098207	chr10(.):43876064-43897794	0.3995
NM_004966	chr10(.):43876064-43909656	0.9636
