GENE_ID	locusLine	bin_1_MM10_jia.bam
1_MACS_peak_99_lociStitched	chr1(.):7843435-7844530	0.8669
1_MACS_peak_100_lociStitched	chr1(.):7886998-7887902	0.6709
1_MACS_peak_101_lociStitched	chr1(.):8013561-8015075	1.6649
1_MACS_peak_102_lociStitched	chr1(.):8020756-8022929	1.9007
1_MACS_peak_103_lociStitched	chr1(.):8241859-8243408	0.9691
1_MACS_peak_104_lociStitched	chr1(.):8454702-8458563	0.8575
2_MACS_peak_105_lociStitched	chr1(.):8482371-8488526	0.979
1_MACS_peak_107_lociStitched	chr1(.):8554114-8555328	0.7103
1_MACS_peak_108_lociStitched	chr1(.):8582886-8586869	1.8689
1_MACS_peak_109_lociStitched	chr1(.):8593044-8593923	0.4695
2_MACS_peak_110_lociStitched	chr1(.):8600581-8605655	0.2491
1_MACS_peak_112_lociStitched	chr1(.):8655547-8656865	0.8832
2_MACS_peak_113_lociStitched	chr1(.):8662482-8664856	0.6482
1_MACS_peak_115_lociStitched	chr1(.):8703167-8704334	0.5811
1_MACS_peak_116_lociStitched	chr1(.):8740608-8741663	0.5303
1_MACS_peak_117_lociStitched	chr1(.):8762790-8763697	0.4321
1_MACS_peak_118_lociStitched	chr1(.):8772669-8773452	0.4666
1_MACS_peak_119_lociStitched	chr1(.):8822718-8823415	0.4015
2_MACS_peak_120_lociStitched	chr1(.):8875956-8878860	1.6017
2_MACS_peak_122_lociStitched	chr1(.):8931787-8940370	1.5265
1_MACS_peak_124_lociStitched	chr1(.):9140049-9141012	0.3731
1_MACS_peak_125_lociStitched	chr1(.):9189112-9190161	0.8989
1_MACS_peak_126_lociStitched	chr1(.):9222378-9225726	3.7343
1_MACS_peak_127_lociStitched	chr1(.):9241433-9243003	0.51
1_MACS_peak_128_lociStitched	chr1(.):9294156-9295884	1.7178
1_MACS_peak_129_lociStitched	chr1(.):9352944-9353589	0.57
1_MACS_peak_130_lociStitched	chr1(.):9472813-9473994	0.6485
2_MACS_peak_131_lociStitched	chr1(.):9485917-9489742	0.514
1_MACS_peak_133_lociStitched	chr1(.):9598783-9600644	1.6238
1_MACS_peak_134_lociStitched	chr1(.):9648790-9649365	0.5313
1_MACS_peak_135_lociStitched	chr1(.):9746873-9748165	0.5167
1_MACS_peak_136_lociStitched	chr1(.):9777240-9778440	0.6936
1_MACS_peak_137_lociStitched	chr1(.):9819289-9820629	0.6136
1_MACS_peak_138_lociStitched	chr1(.):9846865-9848359	0.5502
1_MACS_peak_139_lociStitched	chr1(.):9883335-9884246	0.397
2_MACS_peak_140_lociStitched	chr1(.):9969489-9971663	1.6993
1_MACS_peak_142_lociStitched	chr1(.):10002206-10004295	3.3589
1_MACS_peak_143_lociStitched	chr1(.):10010110-10011389	0.6997
1_MACS_peak_144_lociStitched	chr1(.):10092177-10095012	2.8172
1_MACS_peak_145_lociStitched	chr1(.):10188526-10189867	0.4133
1_MACS_peak_146_lociStitched	chr1(.):10249490-10250319	0.5606
1_MACS_peak_147_lociStitched	chr1(.):10269783-10271726	0.746
1_MACS_peak_148_lociStitched	chr1(.):10458314-10459947	1.1281
1_MACS_peak_149_lociStitched	chr1(.):10490232-10491330	1.405
1_MACS_peak_150_lociStitched	chr1(.):10504620-10505304	0.3879
2_MACS_peak_151_lociStitched	chr1(.):10531959-10535895	0.9159
1_MACS_peak_153_lociStitched	chr1(.):10554708-10556096	0.9321
1_MACS_peak_154_lociStitched	chr1(.):10753580-10754649	0.4009
1_MACS_peak_155_lociStitched	chr1(.):10999772-11000659	0.3742
1_MACS_peak_156_lociStitched	chr1(.):11071638-11074455	3.5218
1_MACS_peak_157_lociStitched	chr1(.):11118600-11121363	1.3892
1_MACS_peak_158_lociStitched	chr1(.):11158959-11160511	1.1273
1_MACS_peak_159_lociStitched	chr1(.):11210215-11211116	0.4987
1_MACS_peak_160_lociStitched	chr1(.):11287377-11287878	0.3649
1_MACS_peak_161_lociStitched	chr1(.):11321532-11323397	1.1484
1_MACS_peak_162_lociStitched	chr1(.):11332954-11334412	2.5341
1_MACS_peak_163_lociStitched	chr1(.):11359347-11359899	0.3497
1_MACS_peak_164_lociStitched	chr1(.):11538740-11539415	0.6718
1_MACS_peak_165_lociStitched	chr1(.):11724140-11725047	0.3636
1_MACS_peak_166_lociStitched	chr1(.):11740480-11742040	1.0649
1_MACS_peak_167_lociStitched	chr1(.):11796021-11797092	0.4048
1_MACS_peak_168_lociStitched	chr1(.):11843229-11844594	0.8216
1_MACS_peak_169_lociStitched	chr1(.):11864560-11867629	3.415
1_MACS_peak_170_lociStitched	chr1(.):11967645-11970523	6.3353
1_MACS_peak_171_lociStitched	chr1(.):11985818-11987027	0.5877
1_MACS_peak_172_lociStitched	chr1(.):11994368-11995328	0.5054
1_MACS_peak_173_lociStitched	chr1(.):12039781-12041505	4.0446
1_MACS_peak_174_lociStitched	chr1(.):12049254-12050556	0.9182
1_MACS_peak_175_lociStitched	chr1(.):12061054-12062266	0.5069
1_MACS_peak_176_lociStitched	chr1(.):12079395-12080251	0.7892
2_MACS_peak_177_lociStitched	chr1(.):12107420-12112700	0.2023
1_MACS_peak_179_lociStitched	chr1(.):12289902-12290707	0.665
1_MACS_peak_180_lociStitched	chr1(.):12356132-12357477	0.4676
1_MACS_peak_181_lociStitched	chr1(.):12495592-12496239	0.3774
1_MACS_peak_182_lociStitched	chr1(.):12509304-12510092	0.4032
1_MACS_peak_183_lociStitched	chr1(.):12804950-12806648	0.7451
1_MACS_peak_184_lociStitched	chr1(.):14026142-14027353	0.7641
1_MACS_peak_185_lociStitched	chr1(.):14056398-14058767	1.9659
1_MACS_peak_186_lociStitched	chr1(.):14074990-14076940	2.1413
1_MACS_peak_187_lociStitched	chr1(.):14329809-14330844	0.6901
1_MACS_peak_188_lociStitched	chr1(.):14366590-14367251	0.6733
1_MACS_peak_189_lociStitched	chr1(.):15162057-15163919	0.4816
1_MACS_peak_190_lociStitched	chr1(.):15482482-15483665	0.4899
3_MACS_peak_191_lociStitched	chr1(.):15499968-15506313	0.9351
1_MACS_peak_194_lociStitched	chr1(.):15557927-15558957	0.4866
1_MACS_peak_195_lociStitched	chr1(.):15649093-15650209	0.7546
1_MACS_peak_196_lociStitched	chr1(.):15688408-15689721	0.4925
1_MACS_peak_197_lociStitched	chr1(.):15735484-15737528	1.3663
1_MACS_peak_198_lociStitched	chr1(.):15850033-15854503	4.9992
1_MACS_peak_199_lociStitched	chr1(.):15897330-15899271	1.0066
2_MACS_peak_200_lociStitched	chr1(.):15905405-15912043	0.6559
1_MACS_peak_202_lociStitched	chr1(.):15929365-15930712	0.8815
2_MACS_peak_203_lociStitched	chr1(.):15942876-15947103	1.1009
1_MACS_peak_205_lociStitched	chr1(.):15953883-15954595	0.3876
1_MACS_peak_206_lociStitched	chr1(.):16009960-16011970	3.8679
1_MACS_peak_207_lociStitched	chr1(.):16023026-16025049	1.0159
1_MACS_peak_208_lociStitched	chr1(.):16160044-16163999	6.5096
2_MACS_peak_209_lociStitched	chr1(.):16173244-16178970	2.3411
1_MACS_peak_211_lociStitched	chr1(.):16193052-16194162	0.4576
1_MACS_peak_212_lociStitched	chr1(.):16212177-16213610	0.5919
1_MACS_peak_213_lociStitched	chr1(.):16219526-16220184	0.4303
1_MACS_peak_214_lociStitched	chr1(.):16301785-16303194	1.6473
1_MACS_peak_215_lociStitched	chr1(.):16532555-16534191	1.6301
1_MACS_peak_216_lociStitched	chr1(.):16562779-16564620	1.4983
1_MACS_peak_217_lociStitched	chr1(.):16573897-16576871	1.567
1_MACS_peak_218_lociStitched	chr1(.):16677523-16679647	1.0327
1_MACS_peak_219_lociStitched	chr1(.):16692887-16695260	5.9089
1_MACS_peak_220_lociStitched	chr1(.):16766642-16768265	1.9511
1_MACS_peak_221_lociStitched	chr1(.):16832413-16833052	0.7049
1_MACS_peak_223_lociStitched	chr1(.):16969502-16972078	2.444
1_MACS_peak_224_lociStitched	chr1(.):16991898-16994690	11.4117
2_MACS_peak_225_lociStitched	chr1(.):17010150-17012931	0.4374
1_MACS_peak_227_lociStitched	chr1(.):17026897-17028299	0.7277
1_MACS_peak_228_lociStitched	chr1(.):17065847-17068551	11.9576
1_MACS_peak_229_lociStitched	chr1(.):17074551-17075442	0.6806
1_MACS_peak_230_lociStitched	chr1(.):17215500-17216348	0.5162
2_MACS_peak_231_lociStitched	chr1(.):17221370-17232745	6.2561
1_MACS_peak_233_lociStitched	chr1(.):17240476-17241255	0.5203
1_MACS_peak_234_lociStitched	chr1(.):17371893-17372888	0.5531
1_MACS_peak_235_lociStitched	chr1(.):17379316-17380923	1.8507
1_MACS_peak_236_lociStitched	chr1(.):17407636-17408330	0.4631
1_MACS_peak_237_lociStitched	chr1(.):17762623-17769510	4.1915
1_MACS_peak_238_lociStitched	chr1(.):17862467-17863667	0.7022
1_MACS_peak_239_lociStitched	chr1(.):19120506-19121477	0.8894
1_MACS_peak_240_lociStitched	chr1(.):19228470-19229954	2.3164
1_MACS_peak_241_lociStitched	chr1(.):19252773-19254609	1.0105
2_MACS_peak_242_lociStitched	chr1(.):19276540-19283358	1.1993
1_MACS_peak_244_lociStitched	chr1(.):19535532-19538753	3.3176
1_MACS_peak_245_lociStitched	chr1(.):19577162-19579005	1.7304
1_MACS_peak_246_lociStitched	chr1(.):19638739-19639476	0.7842
1_MACS_peak_247_lociStitched	chr1(.):19810928-19813260	2.0908
1_MACS_peak_248_lociStitched	chr1(.):19922449-19924990	3.379
1_MACS_peak_249_lociStitched	chr1(.):20125668-20127185	0.6802
1_MACS_peak_250_lociStitched	chr1(.):20208713-20209787	1.0053
1_MACS_peak_251_lociStitched	chr1(.):20512224-20513200	0.5046
2_MACS_peak_252_lociStitched	chr1(.):20833534-20839108	1.0052
1_MACS_peak_254_lociStitched	chr1(.):20959788-20960922	0.7117
1_MACS_peak_255_lociStitched	chr1(.):20983862-20988728	2.0286
1_MACS_peak_256_lociStitched	chr1(.):21111156-21114776	3.0009
1_MACS_peak_257_lociStitched	chr1(.):21192809-21194069	0.6319
1_MACS_peak_258_lociStitched	chr1(.):21290847-21291978	0.5151
1_MACS_peak_259_lociStitched	chr1(.):21318222-21319722	0.5617
1_MACS_peak_260_lociStitched	chr1(.):21347964-21349833	1.8239
1_MACS_peak_261_lociStitched	chr1(.):21480933-21481757	0.3541
1_MACS_peak_262_lociStitched	chr1(.):21501534-21503969	0.8204
1_MACS_peak_263_lociStitched	chr1(.):21606479-21607558	0.4873
1_MACS_peak_264_lociStitched	chr1(.):21614641-21624030	3.9732
1_MACS_peak_265_lociStitched	chr1(.):21660513-21661874	0.6499
1_MACS_peak_266_lociStitched	chr1(.):21671291-21672564	0.4904
1_MACS_peak_267_lociStitched	chr1(.):21724015-21724675	0.4196
1_MACS_peak_268_lociStitched	chr1(.):21765918-21766774	0.6449
1_MACS_peak_269_lociStitched	chr1(.):21933892-21934504	0.3742
1_MACS_peak_270_lociStitched	chr1(.):22029417-22032274	1.0206
2_MACS_peak_271_lociStitched	chr1(.):22088350-22090953	0.4601
2_MACS_peak_273_lociStitched	chr1(.):22099960-22110633	3.0647
1_MACS_peak_275_lociStitched	chr1(.):22117703-22118740	0.3884
1_MACS_peak_276_lociStitched	chr1(.):22191674-22194726	1.0417
1_MACS_peak_277_lociStitched	chr1(.):22350472-22353488	5.5617
1_MACS_peak_278_lociStitched	chr1(.):22365867-22367506	1.4328
4_MACS_peak_279_lociStitched	chr1(.):22374799-22387945	1.4134
1_MACS_peak_283_lociStitched	chr1(.):22394042-22395645	0.4893
1_MACS_peak_284_lociStitched	chr1(.):22400723-22402794	0.7213
2_MACS_peak_285_lociStitched	chr1(.):22415004-22419834	0.3364
1_MACS_peak_287_lociStitched	chr1(.):22426863-22428320	0.4407
1_MACS_peak_288_lociStitched	chr1(.):22442115-22442768	0.3517
1_MACS_peak_289_lociStitched	chr1(.):22502777-22503424	0.4223
1_MACS_peak_290_lociStitched	chr1(.):22777826-22779705	1.7262
1_MACS_peak_291_lociStitched	chr1(.):22820303-22822013	1.3132
1_MACS_peak_292_lociStitched	chr1(.):22834300-22835650	0.5938
1_MACS_peak_293_lociStitched	chr1(.):23345310-23347181	0.8847
1_MACS_peak_294_lociStitched	chr1(.):23494520-23495531	0.6223
2_MACS_peak_295_lociStitched	chr1(.):23664940-23671858	2.2147
1_MACS_peak_297_lociStitched	chr1(.):23694171-23696110	1.7299
4_MACS_peak_298_lociStitched	chr1(.):23849266-23860558	1.5171
1_MACS_peak_302_lociStitched	chr1(.):23880604-23886606	1.1143
1_MACS_peak_303_lociStitched	chr1(.):23903761-23904524	0.5801
1_MACS_peak_304_lociStitched	chr1(.):23917604-23920730	0.8884
3_MACS_peak_305_lociStitched	chr1(.):23938039-23947024	0.6069
1_MACS_peak_308_lociStitched	chr1(.):23953376-23954279	0.4621
1_MACS_peak_309_lociStitched	chr1(.):24017753-24020402	1.4376
1_MACS_peak_310_lociStitched	chr1(.):24069369-24072040	1.4892
1_MACS_peak_311_lociStitched	chr1(.):24104021-24105909	1.9714
1_MACS_peak_312_lociStitched	chr1(.):24116881-24118893	1.6401
1_MACS_peak_313_lociStitched	chr1(.):24126317-24128025	1.6714
1_MACS_peak_314_lociStitched	chr1(.):24151145-24152473	0.9939
1_MACS_peak_315_lociStitched	chr1(.):24194242-24195024	0.4609
2_MACS_peak_316_lociStitched	chr1(.):24281540-24293796	2.48
1_MACS_peak_318_lociStitched	chr1(.):24303211-24308052	2.9529
1_MACS_peak_319_lociStitched	chr1(.):24357647-24358115	0.4688
1_MACS_peak_320_lociStitched	chr1(.):24512274-24519059	1.9814
1_MACS_peak_321_lociStitched	chr1(.):24529388-24530766	0.8939
1_MACS_peak_322_lociStitched	chr1(.):24710689-24711579	0.5324
1_MACS_peak_323_lociStitched	chr1(.):24717697-24719509	3.0696
3_MACS_peak_324_lociStitched	chr1(.):24739627-24743856	0.538
1_MACS_peak_327_lociStitched	chr1(.):24792090-24792892	0.3991
1_MACS_peak_328_lociStitched	chr1(.):24828481-24829573	0.7588
3_MACS_peak_329_lociStitched	chr1(.):24861398-24868210	0.2804
1_MACS_peak_332_lociStitched	chr1(.):24968266-24971921	2.6733
1_MACS_peak_333_lociStitched	chr1(.):25031616-25032607	0.4433
1_MACS_peak_334_lociStitched	chr1(.):25053230-25054843	1.0456
1_MACS_peak_335_lociStitched	chr1(.):25069640-25076529	2.5991
1_MACS_peak_336_lociStitched	chr1(.):25095463-25097438	0.7057
1_MACS_peak_337_lociStitched	chr1(.):25107112-25107656	0.3507
1_MACS_peak_338_lociStitched	chr1(.):25135287-25136840	0.4973
1_MACS_peak_339_lociStitched	chr1(.):25254730-25257381	1.2956
1_MACS_peak_340_lociStitched	chr1(.):25291013-25292327	1.0908
1_MACS_peak_341_lociStitched	chr1(.):25454147-25455251	0.8499
4_MACS_peak_342_lociStitched	chr1(.):25557919-25574837	1.5198
1_MACS_peak_346_lociStitched	chr1(.):25592983-25594945	3.9345
1_MACS_peak_347_lociStitched	chr1(.):25663226-25666559	4.3623
2_MACS_peak_348_lociStitched	chr1(.):25756066-25762890	0.9362
1_MACS_peak_350_lociStitched	chr1(.):25799939-25800990	0.4417
4_MACS_peak_351_lociStitched	chr1(.):25869799-25890440	0.9546
1_MACS_peak_355_lociStitched	chr1(.):25968708-25969824	0.4947
1_MACS_peak_356_lociStitched	chr1(.):26126711-26127302	0.3728
1_MACS_peak_357_lociStitched	chr1(.):26145934-26147873	1.3246
1_MACS_peak_358_lociStitched	chr1(.):26231046-26233084	1.0584
1_MACS_peak_359_lociStitched	chr1(.):26323214-26325495	1.5821
1_MACS_peak_360_lociStitched	chr1(.):26361820-26362776	0.6816
4_MACS_peak_361_lociStitched	chr1(.):26436951-26453761	1.8712
1_MACS_peak_365_lociStitched	chr1(.):26496106-26497326	1.3547
2_MACS_peak_366_lociStitched	chr1(.):26560055-26564766	1.1107
2_MACS_peak_368_lociStitched	chr1(.):26601976-26607445	0.6534
1_MACS_peak_370_lociStitched	chr1(.):26632485-26634162	0.9386
1_MACS_peak_371_lociStitched	chr1(.):26704542-26704996	0.3378
1_MACS_peak_372_lociStitched	chr1(.):26758175-26760263	1.3527
1_MACS_peak_373_lociStitched	chr1(.):26798479-26800921	3.18
1_MACS_peak_374_lociStitched	chr1(.):26826607-26828343	2.6191
1_MACS_peak_375_lociStitched	chr1(.):26946017-26948633	3.5585
2_MACS_peak_376_lociStitched	chr1(.):27018511-27033401	3.7104
7_MACS_peak_378_lociStitched	chr1(.):27039192-27053550	0.4205
4_MACS_peak_385_lociStitched	chr1(.):27058780-27071911	0.5184
1_MACS_peak_389_lociStitched	chr1(.):27097960-27098516	0.339
1_MACS_peak_390_lociStitched	chr1(.):27111451-27116060	3.7292
1_MACS_peak_391_lociStitched	chr1(.):27126461-27127277	0.3731
1_MACS_peak_392_lociStitched	chr1(.):27152538-27153982	0.4742
2_MACS_peak_393_lociStitched	chr1(.):27159072-27166465	0.8995
1_MACS_peak_395_lociStitched	chr1(.):27190703-27193138	2.161
1_MACS_peak_396_lociStitched	chr1(.):27215550-27217498	1.4193
1_MACS_peak_397_lociStitched	chr1(.):27225829-27227598	2.5497
1_MACS_peak_398_lociStitched	chr1(.):27247423-27249474	1.9422
2_MACS_peak_399_lociStitched	chr1(.):27286332-27291202	0.2523
1_MACS_peak_401_lociStitched	chr1(.):27480812-27482790	2.8914
2_MACS_peak_402_lociStitched	chr1(.):27560243-27562546	1.0614
1_MACS_peak_404_lociStitched	chr1(.):27648074-27650122	1.5192
1_MACS_peak_405_lociStitched	chr1(.):27667534-27670244	0.7652
1_MACS_peak_406_lociStitched	chr1(.):27683362-27684230	0.451
1_MACS_peak_407_lociStitched	chr1(.):27691933-27693687	0.7808
2_MACS_peak_408_lociStitched	chr1(.):27757580-27763665	0.1704
1_MACS_peak_410_lociStitched	chr1(.):27814265-27817507	2.9596
1_MACS_peak_411_lociStitched	chr1(.):27895105-27895815	0.3598
1_MACS_peak_412_lociStitched	chr1(.):27930142-27930773	0.4651
1_MACS_peak_413_lociStitched	chr1(.):27960336-27961134	0.4177
1_MACS_peak_414_lociStitched	chr1(.):27984788-27987528	7.7522
1_MACS_peak_415_lociStitched	chr1(.):27998125-27999417	0.4663
1_MACS_peak_416_lociStitched	chr1(.):28051469-28053469	1.5395
1_MACS_peak_417_lociStitched	chr1(.):28098853-28101089	1.4672
1_MACS_peak_418_lociStitched	chr1(.):28156585-28158501	1.4865
2_MACS_peak_419_lociStitched	chr1(.):28199011-28202560	0.5744
1_MACS_peak_421_lociStitched	chr1(.):28216877-28219742	1.5654
1_MACS_peak_422_lociStitched	chr1(.):28240005-28241840	2.0504
1_MACS_peak_423_lociStitched	chr1(.):28285831-28286893	0.7306
1_MACS_peak_424_lociStitched	chr1(.):28305234-28306770	1.1187
1_MACS_peak_425_lociStitched	chr1(.):28322459-28323710	0.509
3_MACS_peak_426_lociStitched	chr1(.):28351249-28363351	0.7054
8_MACS_peak_429_lociStitched	chr1(.):28382517-28401169	0.3872
1_MACS_peak_437_lociStitched	chr1(.):28413730-28415845	2.2644
1_MACS_peak_438_lociStitched	chr1(.):28473901-28475634	1.0527
1_MACS_peak_439_lociStitched	chr1(.):28525792-28527424	0.7629
2_MACS_peak_440_lociStitched	chr1(.):28558399-28563760	1.0179
1_MACS_peak_442_lociStitched	chr1(.):28570196-28577141	3.534
3_MACS_peak_443_lociStitched	chr1(.):28584671-28591791	2.2052
1_MACS_peak_446_lociStitched	chr1(.):28654841-28656676	3.0776
1_MACS_peak_447_lociStitched	chr1(.):28695535-28697117	1.6576
1_MACS_peak_448_lociStitched	chr1(.):28736488-28736927	0.3139
1_MACS_peak_449_lociStitched	chr1(.):28742313-28744991	1.5927
1_MACS_peak_450_lociStitched	chr1(.):28765605-28766235	0.3444
2_MACS_peak_451_lociStitched	chr1(.):28806397-28809928	0.3388
2_MACS_peak_453_lociStitched	chr1(.):28826895-28837062	0.871
1_MACS_peak_455_lociStitched	chr1(.):28842948-28845792	1.0031
1_MACS_peak_456_lociStitched	chr1(.):28878637-28880949	2.0218
1_MACS_peak_457_lociStitched	chr1(.):28905882-28909582	1.2803
3_MACS_peak_458_lociStitched	chr1(.):28925008-28929818	0.6819
2_MACS_peak_461_lociStitched	chr1(.):28968705-28976405	2.2598
1_MACS_peak_463_lociStitched	chr1(.):28994351-28996734	2.0493
1_MACS_peak_464_lociStitched	chr1(.):29062521-29065199	2.9105
1_MACS_peak_465_lociStitched	chr1(.):29074690-29075604	0.3955
1_MACS_peak_466_lociStitched	chr1(.):29101334-29102573	0.7265
2_MACS_peak_467_lociStitched	chr1(.):29210917-29214716	1.7271
1_MACS_peak_469_lociStitched	chr1(.):29240522-29241763	0.4366
1_MACS_peak_470_lociStitched	chr1(.):29252653-29255936	2.0211
1_MACS_peak_471_lociStitched	chr1(.):29312611-29313462	0.5046
2_MACS_peak_472_lociStitched	chr1(.):29496070-29498028	0.4005
1_MACS_peak_474_lociStitched	chr1(.):29505443-29509359	3.9876
1_MACS_peak_475_lociStitched	chr1(.):29528585-29529711	0.7628
1_MACS_peak_476_lociStitched	chr1(.):29556559-29557898	1.3413
1_MACS_peak_477_lociStitched	chr1(.):29676200-29676870	0.3904
1_MACS_peak_478_lociStitched	chr1(.):30901282-30903150	1.0209
1_MACS_peak_479_lociStitched	chr1(.):31190559-31192820	3.1029
1_MACS_peak_480_lociStitched	chr1(.):31216801-31217279	0.3396
2_MACS_peak_481_lociStitched	chr1(.):31227248-31230992	0.3226
1_MACS_peak_483_lociStitched	chr1(.):31296840-31297489	0.5121
2_MACS_peak_484_lociStitched	chr1(.):31439038-31443220	0.3631
1_MACS_peak_486_lociStitched	chr1(.):31455233-31456566	0.4244
1_MACS_peak_487_lociStitched	chr1(.):31485424-31487174	0.5794
1_MACS_peak_488_lociStitched	chr1(.):31500556-31501965	0.6039
1_MACS_peak_489_lociStitched	chr1(.):31534383-31539267	4.1592
1_MACS_peak_490_lociStitched	chr1(.):31627762-31628636	0.936
