REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM7_jia.bam	enhancerRank	isStretch	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank	isStretch
10_MACS_peak_17543_lociStitched	chr2	112182120	112212904	10	24860	24768.8064	23	1	LOC541471		LOC541471	23	1
8_MACS_peak_9626_lociStitched	chr15	31630843	31660627	8	24580	37605.2784	24	1	KLF13		KLF13	24	1
5_MACS_peak_16063_lociStitched	chr2	20403550	20432309	5	24506	30869.9106	25	1	SDC1		SDC1	25	1
7_MACS_peak_10460_lociStitched	chr15	75063566	75093343	7	24039	38793.4756	26	1	CSK	CYP1A2,LMAN1L,CPLX3,CYP1A1,ULK3	CSK	26	1
10_MACS_peak_23582_lociStitched	chr3	171888096	171914438	10	24037	23881.6572	27	1	FNDC3B		FNDC3B	27	1
8_MACS_peak_6312_lociStitched	chr12	7052082	7081235	8	23586	38041.7497	28	1	C12orf57,PTPN6,MIR200C,MIR141,EMG1,PHB2,SCARNA12	LRRC23,ENO2,ATN1,LPCAT3	MIR200C	28	1
15_MACS_peak_30089_lociStitched	chr7	55569361	55603846	15	23529	27522.4785	29	1	VOPP1		VOPP1	29	1
8_MACS_peak_16921_lociStitched	chr2	65140061	65167849	8	23214	30486.2148	30	1	LOC400958	SLC1A4	LOC400958	30	1
9_MACS_peak_29660_lociStitched	chr7	8006763	8031503	9	22897	22627.204	31	1	GLCCI1		GLCCI1	31	1
10_MACS_peak_7568_lociStitched	chr12	109007042	109035268	10	22723	31841.7506	32	1	SELPLG	TMEM119	SELPLG	32	1
9_MACS_peak_27002_lociStitched	chr5	150510572	150537898	9	22560	22240.6314	33	1	ANXA6	TNIP1	ANXA6	33	1
5_MACS_peak_33631_lociStitched	chr9	112904508	112927532	5	22321	25556.64	34	1	PALM2-AKAP2,AKAP2	C9orf152	AKAP2	34	1
14_MACS_peak_12049_lociStitched	chr16	81841676	81875745	14	21547	27752.6074	35	1	PLCG2		PLCG2	35	1
13_MACS_peak_16840_lociStitched	chr2	64340944	64372524	13	21209	25699.804	36	1	PELI1		PELI1	36	1
6_MACS_peak_9903_lociStitched	chr15	45001905	45030003	6	21179	49000.1022	37	1	B2M,TRIM69	SPG11,PATL2	B2M	37	1
4_MACS_peak_28729_lociStitched	chr6	106531542	106555476	4	21157	23146.5714	38	1	PRDM1		PRDM1	38	1
11_MACS_peak_20711_lociStitched	chr22	23260287	23286273	11	21029	30190.5348	39	1		IGLL5	IGLL5	39	1
6_MACS_peak_16766_lociStitched	chr2	60756661	60783409	6	21014	34047.5292	40	1	BCL11A		BCL11A	40	1
7_MACS_peak_26648_lociStitched	chr5	131745620	131774234	7	20835	26067.354	41	1	C5orf56	SLC22A5,MIR3936	C5orf56	41	1
4_MACS_peak_32793_lociStitched	chr9	20457399	20481306	4	20831	25449.0015	42	1	MLLT3		MLLT3	42	1
13_MACS_peak_25888_lociStitched	chr5	56108999	56138498	13	20618	25230.4947	43	1	MAP3K1		MAP3K1	43	1
8_MACS_peak_28767_lociStitched	chr6	108895545	108921337	8	20531	19937.216	44	1	FOXO3		FOXO3	44	1
3_MACS_peak_15989_lociStitched	chr2	13786863	13807499	3	20502	31368.7836	45	1			MIR3125	45	1
6_MACS_peak_774_lociStitched	chr1	40846633	40870729	6	20414	27009.2064	46	1	SMAP2	ZNF643	SMAP2	46	1
3_MACS_peak_18756_lociStitched	chr2	201979411	202001078	3	20376	43888.6752	47	1	CFLAR	NDUFB3,CASP10,FAM126B	CFLAR	47	1
3_MACS_peak_1837_lociStitched	chr1	150532142	150553127	3	20280	53039.5875	48	1	ADAMTSL4,MCL1	MIR4257,ENSA	MCL1	48	1
16_MACS_peak_28315_lociStitched	chr6	52386659	52419048	16	20197	19355.6664	49	1	TRAM2		TRAM2	49	1
5_MACS_peak_17717_lociStitched	chr2	127830839	127855730	5	20051	25100.0844	50	1	BIN1		BIN1	50	1
9_MACS_peak_21012_lociStitched	chr22	37614458	37642319	9	19925	25972.0242	51	1	RAC2	CYTH4,C1QTNF6,SSTR3	RAC2	51	1
8_MACS_peak_22531_lociStitched	chr3	98475790	98498736	8	19918	20855.6194	52	1	ST3GAL6		ST3GAL6	52	1
5_MACS_peak_5640_lociStitched	chr11	76777228	76802412	5	19888	20786.8736	53	1	CAPN5	B3GNT6,OMP,MYO7A	CAPN5	53	1
15_MACS_peak_22882_lociStitched	chr3	121540062	121574255	15	19878	20898.7616	54	1	EAF2,IQCB1	SLC15A2	EAF2	54	1
11_MACS_peak_16658_lociStitched	chr2	54776852	54807877	11	19849	28713.6375	55	1	SPTBN1	RPL23AP32	SPTBN1	55	1
5_MACS_peak_5923_lociStitched	chr11	111230450	111251583	5	19762	26382.4372	56	1	POU2AF1		POU2AF1	56	1
5_MACS_peak_16863_lociStitched	chr2	64430457	64456628	5	19697	35435.534	57	1	LOC150992		LOC150992	57	1
5_MACS_peak_10732_lociStitched	chr15	89164382	89185723	5	19261	37532.4167	58	1	AEN,ISG20	MIR1179,MIR7-2	ISG20	58	1
6_MACS_peak_15973_lociStitched	chr2	13670586	13694320	6	19174	26605.814	59	1			MIR3125	59	1
5_MACS_peak_1981_lociStitched	chr1	154370636	154394717	5	19067	27348.7917	60	1	IL6R		IL6R	60	1
8_MACS_peak_4224_lociStitched	chr10	92955336	92982304	8	18972	23912.5256	61	1	PCGF5	NUDT9P1	PCGF5	61	1
7_MACS_peak_4623_lociStitched	chr10	125819391	125841474	7	18716	18587.2611	62	1	CHST15		CHST15	62	1
11_MACS_peak_6140_lociStitched	chr11	128585588	128611892	11	18696	21953.3184	63	1	FLI1		FLI1	63	1
7_MACS_peak_5352_lociStitched	chr11	65254462	65278389	7	18670	26042.1468	64	1	MALAT1	MIR612,SCYL1,LTBP3	MALAT1	64	1
9_MACS_peak_20544_lociStitched	chr21	45552815	45581242	9	18451	27844.2465	65	1	C21orf33	PWP2	C21orf33	65	1
3_MACS_peak_3587_lociStitched	chr10	22595598	22616339	3	18310	23217.4754	66	1	COMMD3,BMI1	SPAG6	COMMD3	66	1
8_MACS_peak_30316_lociStitched	chr7	81412195	81435238	8	18296	15185.337	67	1		HGF	HGF	67	1
6_MACS_peak_16335_lociStitched	chr2	37528472	37553868	6	18225	29154.608	68	1	PRKD3	QPCT	PRKD3	68	1
5_MACS_peak_9693_lociStitched	chr15	37319963	37341390	5	18169	24923.8864	69	1	MEIS2		MEIS2	69	1
4_MACS_peak_6801_lociStitched	chr12	48195512	48214588	4	18044	26771.2584	70	1	HDAC7	SLC48A1,RAPGEF3	HDAC7	70	1
6_MACS_peak_21426_lociStitched	chr3	5223138	5243153	6	17970	23207.3925	71	1	EDEM1		EDEM1	71	1
5_MACS_peak_32285_lociStitched	chr8	126285655	126308529	5	17831	22780.2166	72	1	NSMCE2		TRIB1	72	1
10_MACS_peak_27309_lociStitched	chr5	180221709	180249016	10	17784	24357.844	73	1	MGAT1	LOC729678,ZFP62	MGAT1	73	1
6_MACS_peak_1096_lociStitched	chr1	66796763	66818664	6	17707	22759.5192	74	1	PDE4B		PDE4B	74	1
6_MACS_peak_18772_lociStitched	chr2	202083192	202105220	6	17657	23834.296	75	1	CASP10,CASP8	CASP8	CASP8	75	1
6_MACS_peak_18274_lociStitched	chr2	173410384	173429932	6	17584	23950.2096	76	1	PDK1		PDK1	76	1
8_MACS_peak_16903_lociStitched	chr2	64863307	64889185	8	17552	32748.609	77	1	SERTAD2	LOC339807	SERTAD2	77	1
5_MACS_peak_18955_lociStitched	chr2	219742177	219763076	5	17551	39170.9957	78	1	WNT10A	WNT6,PRKAG3	WNT10A	78	1
4_MACS_peak_14211_lociStitched	chr18	52973104	52991716	4	17515	21679.2576	79	1	TCF4		TCF4	79	1
6_MACS_peak_17708_lociStitched	chr2	127412844	127434808	6	17469	27584.5876	80	1	GYPC		GYPC	80	1
9_MACS_peak_2202_lociStitched	chr1	160695624	160721029	9	17267	20674.589	81	1	SLAMF7	LY9,CD48	SLAMF7	81	1
7_MACS_peak_23035_lociStitched	chr3	129023105	129043730	7	17257	26558.8125	82	1	C3orf37,C3orf47,H1FX		C3orf47	82	1
12_MACS_peak_3236_lociStitched	chr1	230276759	230313621	12	17180	21457.3702	83	1	GALNT2		GALNT2	83	1
5_MACS_peak_20227_lociStitched	chr21	19147380	19169456	5	17007	19760.2276	84	1	C21orf91		C21orf91	84	1
8_MACS_peak_33877_lociStitched	chr9	130526565	130549662	8	16893	34885.7088	85	1	CDK9,MIR2861,SH2D3C	TTC16,FPGS,PTRH1,TOR2A,SH2D3C	SH2D3C	85	1
8_MACS_peak_4987_lociStitched	chr11	23590023	23609370	8	16690	14711.4588	86	1			LOC100500938	86	1
5_MACS_peak_16004_lociStitched	chr2	16828738	16848184	5	16649	21892.3068	87	1	FAM49A		FAM49A	87	1
6_MACS_peak_10200_lociStitched	chr15	63788881	63810198	6	16634	27061.9315	88	1	USP3		USP3	88	1
5_MACS_peak_26065_lociStitched	chr5	71585989	71604963	5	16572	21298.315	89	1	MRPS27	PTCD2	MRPS27	89	1
2_MACS_peak_5341_lociStitched	chr11	65183382	65199940	2	16550	42719.64	90	1	NEAT1	FRMD8,MIR612,SLC25A45	NEAT1	90	1
6_MACS_peak_7876_lociStitched	chr12	123366713	123388523	6	16545	26926.626	91	1	VPS37B	HIP1R	VPS37B	91	1
6_MACS_peak_32935_lociStitched	chr9	33152681	33173126	6	16522	25568.517	92	1	B4GALT1		B4GALT1	92	1
7_MACS_peak_18079_lociStitched	chr2	161208314	161227907	7	16506	18111.7692	93	1	RBMS1		RBMS1	93	1
10_MACS_peak_12495_lociStitched	chr17	16864353	16885657	10	16489	18249.0064	94	1	TNFRSF13B		TNFRSF13B	94	1
2_MACS_peak_3286_lociStitched	chr1	234729560	234749457	2	16400	49223.1883	95	1	IRF2BP2	NCRNA00184	IRF2BP2	95	1
7_MACS_peak_21372_lociStitched	chr22	50962707	50987467	7	16356	33990.528	96	1	NCAPH2,KLHDC7B,SCO2,TYMP,ODF3B	ADM2,MIOX,LOC100144603,SBF1,LMF2,C22orf41,CPT1B,CHKB	ODF3B	96	1
5_MACS_peak_22363_lociStitched	chr3	69128277	69145757	5	16346	20393.916	97	1	ARL6IP5,UBA3	MIR3136,TMF1,LMOD3	ARL6IP5	97	1
7_MACS_peak_11754_lociStitched	chr16	56963489	56981261	7	16326	24457.8264	98	1	HERPUD1	CETP,NLRC5	HERPUD1	98	1
13_MACS_peak_28779_lociStitched	chr6	108939121	108965175	13	16289	14809.0936	99	1	FOXO3		FOXO3	99	1
5_MACS_peak_2015_lociStitched	chr1	154925762	154949371	5	16261	37165.2878	100	1	CKS1B,MIR4258,PBXIP1,PYGO2,SHC1	FLAD1,LENEP,ZBTB7B,PMVK	PYGO2	100	1
6_MACS_peak_2752_lociStitched	chr1	198886835	198907251	6	16166	16614.5408	101	1			MIR181A1	101	1
7_MACS_peak_745_lociStitched	chr1	40236372	40258816	7	16114	20462.1948	102	1	BMP8B,OXCT2	PPIE	BMP8B	102	1
6_MACS_peak_16342_lociStitched	chr2	37570640	37588931	6	16077	22035.1677	103	1	QPCT	PRKD3	QPCT	103	1
7_MACS_peak_11428_lociStitched	chr16	22195164	22219848	7	16071	30956.2044	104	1	EEF2K		EEF2K	104	1
4_MACS_peak_18668_lociStitched	chr2	197023181	197042868	4	16068	20350.4519	105	1	STK17B		STK17B	105	1
7_MACS_peak_22184_lociStitched	chr3	53194503	53215420	7	15824	19697.5389	106	1	PRKCD	RFT1	PRKCD	106	1
7_MACS_peak_20843_lociStitched	chr22	29181187	29199292	7	15753	26188.8825	107	1	CCDC117,XBP1	HSCB,CHEK2	XBP1	107	1
3_MACS_peak_30056_lociStitched	chr7	50343716	50361953	3	15750	20828.4777	108	1	IKZF1		IKZF1	108	1
6_MACS_peak_5602_lociStitched	chr11	74659216	74675735	6	15645	17870.2542	109	1	SPCS2,XRRA1	NEU3	SPCS2	109	1
8_MACS_peak_23856_lociStitched	chr3	186703533	186725185	8	15564	25759.3844	110	1	ST6GAL1	ST6GAL1	ST6GAL1	110	1
9_MACS_peak_2451_lociStitched	chr1	175142859	175165543	9	15552	19487.8244	111	1	KIAA0040		KIAA0040	111	1
5_MACS_peak_26205_lociStitched	chr5	88113129	88132880	5	15549	17323.6021	112	1	MEF2C		MEF2C	112	1
2_MACS_peak_26210_lociStitched	chr5	88171021	88186627	2	15498	18246.5352	113	1	MEF2C		MEF2C	113	1
5_MACS_peak_24446_lociStitched	chr4	40194196	40210335	5	15328	24787.8901	114	1	RHOH		RHOH	114	1
11_MACS_peak_18280_lociStitched	chr2	173443481	173472939	11	15312	18917.9276	115	1	PDK1		PDK1	115	1
7_MACS_peak_14033_lociStitched	chr18	33168830	33191435	7	15282	15097.8795	116	1		GALNT1	GALNT1	116	1
4_MACS_peak_12724_lociStitched	chr17	29633992	29649339	4	15118	18998.0513	117	1	NF1,EVI2B,EVI2A	OMG	EVI2B	117	1
5_MACS_peak_29116_lociStitched	chr6	137523178	137541647	5	15053	19935.4386	118	1	IFNGR1	IL22RA2	IFNGR1	118	1
5_MACS_peak_18309_lociStitched	chr2	174814495	174831542	5	14832	25488.6744	119	1	SP3		SP3	119	1
6_MACS_peak_14829_lociStitched	chr19	12885872	12907571	6	14811	29421.6741	120	1	JUNB,HOOK2	ASNA1,BEST2,RNASEH2A,MAST1,C19orf43,PRDX2,RTBDN	JUNB	120	1
6_MACS_peak_32235_lociStitched	chr8	124034170	124055296	6	14791	22742.139	121	1	DERL1	WDR67	DERL1	121	1
7_MACS_peak_9774_lociStitched	chr15	40833831	40851697	7	14782	14676.919	122	1	C15orf57	RPUSD2,CASC5,MRPL42P5	C15orf57	122	1
13_MACS_peak_27346_lociStitched	chr6	312125	339299	13	14765	14505.4812	123	1	DUSP22		DUSP22	123	1
7_MACS_peak_18256_lociStitched	chr2	173291439	173308852	7	14756	17635.8864	124	1	ITGA6		ITGA6	124	1
5_MACS_peak_19080_lociStitched	chr2	231726191	231743656	5	14718	22493.1735	125	1	ITM2C	GPR55	ITM2C	125	1
5_MACS_peak_11226_lociStitched	chr16	11821422	11838065	5	14676	15516.2689	126	1	TXNDC11		TXNDC11	126	1
9_MACS_peak_28841_lociStitched	chr6	109392914	109418028	9	14647	15726.3868	127	1	CEP57L1,SESN1	CEP57L1	SESN1	127	1
10_MACS_peak_19874_lociStitched	chr20	46112793	46137255	10	14559	18302.4684	128	1	NCOA3		NCOA3	128	1
8_MACS_peak_7650_lociStitched	chr12	111866064	111887637	8	14535	18436.2858	129	1	SH2B3		SH2B3	129	1
9_MACS_peak_6882_lociStitched	chr12	51312021	51329165	9	14474	13718.6288	130	1	METTL7A	HIGD1C	METTL7A	130	1
4_MACS_peak_33887_lociStitched	chr9	130660763	130680915	4	14341	34302.7344	131	1	ST6GALNAC6,ST6GALNAC4	ENG,AK1,PIP5KL1,DPM2,FAM102A	ST6GALNAC4	131	1
5_MACS_peak_10938_lociStitched	chr15	101458370	101475809	5	14316	15215.5275	132	1	LRRK1	ALDH1A3	LRRK1	132	1
4_MACS_peak_4867_lociStitched	chr11	10323933	10344833	4	14228	16830.77	133	1	ADM	SBF2	ADM	133	1
7_MACS_peak_18230_lociStitched	chr2	172170271	172192060	7	14226	21429.4815	134	1	METTL8		TLK1	134	1
3_MACS_peak_24410_lociStitched	chr4	38664548	38678951	3	14224	17509.7271	135	1	KLF3,FLJ13197		FLJ13197	135	1
10_MACS_peak_32859_lociStitched	chr9	26063753	26086777	10	14217	17802.1568	136	1			TUSC1	136	1
7_MACS_peak_34023_lociStitched	chr9	134593854	134615524	7	14146	25850.143	137	1	RAPGEF1	RAPGEF1	RAPGEF1	137	1
2_MACS_peak_7566_lociStitched	chr12	108952829	108966838	2	13986	20112.7213	138	1	ISCU,SART3	FICD,TMEM119	ISCU	138	1
4_MACS_peak_14455_lociStitched	chr19	2081707	2098050	4	13979	22772.3362	139	1	IZUMO4,MOBKL2A	MKNK2	MOBKL2A	139	1
7_MACS_peak_14869_lociStitched	chr19	13943828	13962096	7	13853	27323.4476	140	1	LOC284454,MIR24-2,MIR23A,MIR27A	ZSWIM4,MIR181C,MIR181D,NANOS3	MIR23A	140	1
5_MACS_peak_31974_lociStitched	chr8	95947516	95964748	5	13809	20111.4672	141	1	TP53INP1	CCNE2	TP53INP1	141	1
4_MACS_peak_27360_lociStitched	chr6	389184	403840	4	13763	13659.392	142	1	IRF4		IRF4	142	1
2_MACS_peak_6410_lociStitched	chr12	12866199	12879956	2	13757	34117.36	143	1	CDKN1B,APOLD1	MIR613,GPR19	CDKN1B	143	1
5_MACS_peak_3903_lociStitched	chr10	63800529	63816012	5	13754	20292.0198	144	1	ARID5B		ARID5B	144	1
6_MACS_peak_11570_lociStitched	chr16	29815704	29837072	6	13717	22697.0896	145	1	KIF22,MAZ,PRRT2,C16orf53,MVP	ZG16,LOC440356,CDIPT	C16orf53	145	1
5_MACS_peak_24124_lociStitched	chr4	2787175	2805308	5	13716	18939.9185	146	1	SH3BP2	SH3BP2,ADD1,TNIP2	SH3BP2	146	1
5_MACS_peak_18268_lociStitched	chr2	173346142	173362231	5	13677	14772.9198	147	1	ITGA6		ITGA6	147	1
8_MACS_peak_6350_lociStitched	chr12	9865307	9886363	8	13629	13454.784	148	1	CLECL1	CLEC2D,CD69	CLECL1	148	1
9_MACS_peak_27906_lociStitched	chr6	31779848	31804711	9	13617	21136.0363	149	1	HSPA1A,HSPA1B,C6orf48,SNORD48,HSPA1L	C6orf26,SNORD52,C6orf27,VARS,LSM2,NEU1,SLC44A4	HSPA1B	149	1
5_MACS_peak_18694_lociStitched	chr2	198157444	198176370	5	13613	20428.7244	150	1	ANKRD44		ANKRD44	150	1
4_MACS_peak_33337_lociStitched	chr9	91918741	91936235	4	13569	31354.4962	151	1	CKS2,MIR3153,SECISBP2		MIR3153	151	1
3_MACS_peak_23939_lociStitched	chr3	192604127	192617874	3	13546	23855.1691	152	1	C3orf59		C3orf59	152	1
4_MACS_peak_1726_lociStitched	chr1	145208210	145227204	4	13521	17955.0282	153	1	NOTCH2NL		NOTCH2NL	153	1
4_MACS_peak_19943_lociStitched	chr20	49121176	49140481	4	13517	18826.236	154	1	PTPN1		PTPN1	154	1
9_MACS_peak_13608_lociStitched	chr17	75131589	75151356	9	13515	19494.2154	155	1	SEC14L1	C17orf86,SCARNA16,SEC14L1	SEC14L1	155	1
8_MACS_peak_2122_lociStitched	chr1	157475092	157497822	8	13480	20079.682	156	1	FCRL5		FCRL5	156	1
10_MACS_peak_23544_lociStitched	chr3	171771730	171788947	10	13428	9934.209	157	1	FNDC3B		FNDC3B	157	1
5_MACS_peak_26428_lociStitched	chr5	109024114	109038767	5	13422	17124.9611	158	1	MAN2A1		MAN2A1	158	1
5_MACS_peak_9738_lociStitched	chr15	40212545	40234708	5	13388	24142.1559	159	1	EIF2AK4,GPR176		EIF2AK4	159	1
2_MACS_peak_27201_lociStitched	chr5	173310741	173324173	2	13362	15008.9168	160	1	CPEB4		CPEB4	160	1
4_MACS_peak_10236_lociStitched	chr15	64443306	64459889	4	13337	13559.9191	161	1	SNX22,PPIB,CSNK1G1		PPIB	161	1
3_MACS_peak_18598_lociStitched	chr2	191321669	191335497	3	13309	16640.6152	162	1	MFSD6		MFSD6	162	1
9_MACS_peak_22522_lociStitched	chr3	98448378	98469632	9	13269	15062.7098	163	1	ST3GAL6		ST3GAL6	163	1
7_MACS_peak_16874_lociStitched	chr2	64497238	64517299	7	13248	17172.216	164	1			LOC150992	164	1
10_MACS_peak_16182_lociStitched	chr2	27374686	27393590	10	13247	13230.9096	165	1	TCF23	ABHD1,C2orf28,CAD,CGREF1,PREB,C2orf53,SLC5A6	TCF23	165	1
5_MACS_peak_9615_lociStitched	chr15	31516677	31531870	5	13199	19304.2258	166	1			KLF13	166	1
2_MACS_peak_6544_lociStitched	chr12	26266173	26280478	2	13182	25847.7045	167	1	BHLHE41		BHLHE41	167	1
4_MACS_peak_30303_lociStitched	chr7	78113067	78127871	4	13130	13188.8836	168	1	MAGI2		RPL13AP17	168	1
4_MACS_peak_27093_lociStitched	chr5	156964816	156983060	4	13100	15370.57	169	1	ADAM19		ADAM19	169	1
8_MACS_peak_25710_lociStitched	chr5	32581062	32598566	8	13085	17537.2576	170	1	SUB1		SUB1	170	1
8_MACS_peak_25617_lociStitched	chr5	14204926	14230479	8	13082	15147.8184	171	1	TRIO		TRIO	171	1
3_MACS_peak_13034_lociStitched	chr17	43296623	43313263	3	13031	25144.704	172	1	FMNL1	LOC100133991,C17orf46	FMNL1	172	1
4_MACS_peak_24773_lociStitched	chr4	90210694	90224483	4	13010	18950.2227	173	1	GPRIN3		GPRIN3	173	1
3_MACS_peak_15318_lociStitched	chr19	39888351	39902998	3	13003	31189.3218	174	1	MED29,ZFP36	PLEKHG2,SUPT5H,PAF1,RPS16	ZFP36	174	1
3_MACS_peak_10613_lociStitched	chr15	81583758	81597033	3	12930	14528.16	175	1	IL16	STARD5	IL16	175	1
9_MACS_peak_18433_lociStitched	chr2	182321126	182338991	9	12928	11326.41	176	1	ITGA4		ITGA4	176	1
2_MACS_peak_19860_lociStitched	chr20	45976150	45990187	2	12912	26448.5154	177	1	ZMYND8	LOC100131496	ZMYND8	177	1
3_MACS_peak_22603_lociStitched	chr3	104228379	104246546	3	12886	24338.3299	178	1			MIR548A3	178	1
2_MACS_peak_2926_lociStitched	chr1	206727858	206741025	2	12885	17130.267	179	1	RASSF5	LGTN	RASSF5	179	1
9_MACS_peak_7079_lociStitched	chr12	58222449	58241261	9	12863	13964.1476	180	1	CTDSP2	TSFM,AVIL,MIR26A2	CTDSP2	180	1
3_MACS_peak_23334_lociStitched	chr3	150315443	150328577	3	12764	19316.1738	181	1	SELT		SELT	181	1
2_MACS_peak_26924_lociStitched	chr5	142771741	142785751	2	12740	20259.861	182	1	NR3C1		NR3C1	182	1
5_MACS_peak_25271_lociStitched	chr4	153580649	153601886	5	12695	15961.7292	183	1	TMEM154		TMEM154	183	1
8_MACS_peak_12811_lociStitched	chr17	36570773	36587913	8	12665	16163.02	184	1	ARHGAP23	ARHGAP23	ARHGAP23	184	1
5_MACS_peak_18000_lociStitched	chr2	158288585	158302304	5	12662	22641.8376	185	1	CYTIP		CYTIP	185	1
8_MACS_peak_21118_lociStitched	chr22	39850165	39873263	8	12644	13376.0518	186	1	MGAT3	MGAT3,SMCR7L,ATF4	MGAT3	186	1
4_MACS_peak_9716_lociStitched	chr15	38844324	38857499	4	12532	16947.0025	187	1	RASGRP1		RASGRP1	187	1
9_MACS_peak_19512_lociStitched	chr20	30292952	30311896	9	12503	12741.7344	188	1	BCL2L1	TPX2	BCL2L1	188	1
7_MACS_peak_7486_lociStitched	chr12	104320940	104337861	7	12475	20567.4755	189	1	HSP90B1,MIR3652,GNN	TDG,C12orf73	MIR3652	189	1
6_MACS_peak_1867_lociStitched	chr1	151019689	151037578	6	12459	19243.1973	190	1	BNIPL,C1orf56,MLLT11,CDC42SE1	PRUNE,GABPB2,FAM63A	CDC42SE1	190	1
5_MACS_peak_32502_lociStitched	chr8	145007441	145027759	5	12458	23184.8698	191	1	PLEC,MIR661	GRINA,PARP10	PLEC	191	1
1_MACS_peak_1709_lociStitched	chr1	144923431	144935827	1	12397	18044.8572	192	1	PDE4DIP		PDE4DIP	192	1
3_MACS_peak_21497_lociStitched	chr3	13049775	13064365	3	12285	19201.899	193	1	IQSEC1	IQSEC1	IQSEC1	193	1
6_MACS_peak_9302_lociStitched	chr14	91829160	91844370	6	12250	12215.151	194	1	CCDC88C		CCDC88C	194	1
2_MACS_peak_23348_lociStitched	chr3	151910595	151923687	2	12223	20974.6932	195	1			MBNL1	195	1
9_MACS_peak_19661_lociStitched	chr20	34188948	34208159	9	12142	15891.3392	196	1	SPAG4,FER1L4	CPNE1	FER1L4	196	1
7_MACS_peak_2193_lociStitched	chr1	160640875	160659793	7	12125	17773.461	197	1	CD48	SLAMF7,SLAMF1	CD48	197	1
3_MACS_peak_24261_lociStitched	chr4	15772471	15787548	3	12088	12314.8936	198	1	CD38		CD38	198	1
7_MACS_peak_23876_lociStitched	chr3	186777015	186797894	7	12048	20252.63	199	1	ST6GAL1		ST6GAL1	199	1
6_MACS_peak_33799_lociStitched	chr9	127019785	127038130	6	12011	13272.6075	200	1	NEK6	NEK6	NEK6	200	1
10_MACS_peak_21238_lociStitched	chr22	43506325	43526426	10	11988	11154.0449	201	1	BIK	TSPO,TTLL1,MCAT	BIK	201	1
2_MACS_peak_13920_lociStitched	chr18	13371411	13383397	2	11972	12556.5336	202	1	C18orf1		C18orf1	202	1
