#MM7_jia_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/MM7_jia_ROSE/MM7_jia_peaks_3KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by MM7_jia.bam
#Using cutoff of 10097.264 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM7_jia.bam	enhancerRank	isSuperStretch
1_MACS_peak_7934_lociStitched	chr12	125395740	125406980	1	11241	29157.684	111	1
8_MACS_peak_30316_lociStitched	chr7	81412195	81435238	8	18296	15185.337	112	1
5_MACS_peak_22363_lociStitched	chr3	69128277	69145757	5	16346	20393.916	113	1
2_MACS_peak_19860_lociStitched	chr20	45976150	45990187	2	12912	26448.5154	114	1
2_MACS_peak_6544_lociStitched	chr12	26266173	26280478	2	13182	25847.7045	115	1
7_MACS_peak_745_lociStitched	chr1	40236372	40258816	7	16114	20462.1948	116	1
4_MACS_peak_18668_lociStitched	chr2	197023181	197042868	4	16068	20350.4519	117	1
3_MACS_peak_30056_lociStitched	chr7	50343716	50361953	3	15750	20828.4777	118	1
6_MACS_peak_32235_lociStitched	chr8	124034170	124055296	6	14791	22742.139	119	1
5_MACS_peak_19080_lociStitched	chr2	231726191	231743656	5	14718	22493.1735	120	1
3_MACS_peak_13034_lociStitched	chr17	43296623	43313263	3	13031	25144.704	121	1
10_MACS_peak_12495_lociStitched	chr17	16864353	16885657	10	16489	18249.0064	122	1
7_MACS_peak_18079_lociStitched	chr2	161208314	161227907	7	16506	18111.7692	123	1
7_MACS_peak_22184_lociStitched	chr3	53194503	53215420	7	15824	19697.5389	124	1
5_MACS_peak_9738_lociStitched	chr15	40212545	40234708	5	13388	24142.1559	125	1
3_MACS_peak_23939_lociStitched	chr3	192604127	192617874	3	13546	23855.1691	126	1
2_MACS_peak_2822_lociStitched	chr1	203254917	203263128	2	7998	30149.9709	127	1
2_MACS_peak_10855_lociStitched	chr15	93439304	93452118	2	10190	27988.3388	128	1
4_MACS_peak_14455_lociStitched	chr19	2081707	2098050	4	13979	22772.3362	129	1
9_MACS_peak_2451_lociStitched	chr1	175142859	175165543	9	15552	19487.8244	130	1
3_MACS_peak_22603_lociStitched	chr3	104228379	104246546	3	12886	24338.3299	131	1
6_MACS_peak_11570_lociStitched	chr16	29815704	29837072	6	13717	22697.0896	132	1
5_MACS_peak_29116_lociStitched	chr6	137523178	137541647	5	15053	19935.4386	133	1
6_MACS_peak_10032_lociStitched	chr15	52963703	52976893	6	10181	27402.225	134	1
7_MACS_peak_18230_lociStitched	chr2	172170271	172192060	7	14226	21429.4815	135	1
11_MACS_peak_18280_lociStitched	chr2	173443481	173472939	11	15312	18917.9276	136	1
6_MACS_peak_2752_lociStitched	chr1	198886835	198907251	6	16166	16614.5408	137	1
2_MACS_peak_26210_lociStitched	chr5	88171021	88186627	2	15498	18246.5352	138	1
6_MACS_peak_5602_lociStitched	chr11	74659216	74675735	6	15645	17870.2542	139	1
4_MACS_peak_12724_lociStitched	chr17	29633992	29649339	4	15118	18998.0513	140	1
8_MACS_peak_4987_lociStitched	chr11	23590023	23609370	8	16690	14711.4588	141	1
7_MACS_peak_3729_lociStitched	chr10	43889323	43905761	7	11613	25082.7442	142	1
6_MACS_peak_23453_lociStitched	chr3	160108214	160129426	6	11248	25492.5816	143	1
5_MACS_peak_26205_lociStitched	chr5	88113129	88132880	5	15549	17323.6021	144	1
5_MACS_peak_32502_lociStitched	chr8	145007441	145027759	5	12458	23184.8698	145	1
13_MACS_peak_28779_lociStitched	chr6	108939121	108965175	13	16289	14809.0936	146	1
9_MACS_peak_27906_lociStitched	chr6	31779848	31804711	9	13617	21136.0363	147	1
5_MACS_peak_18000_lociStitched	chr2	158288585	158302304	5	12662	22641.8376	148	1
3_MACS_peak_26997_lociStitched	chr5	150455446	150467445	3	11226	24725.1394	149	1
2_MACS_peak_7566_lociStitched	chr12	108952829	108966838	2	13986	20112.7213	150	1
5_MACS_peak_3903_lociStitched	chr10	63800529	63816012	5	13754	20292.0198	151	1
5_MACS_peak_31974_lociStitched	chr8	95947516	95964748	5	13809	20111.4672	152	1
5_MACS_peak_18694_lociStitched	chr2	198157444	198176370	5	13613	20428.7244	153	1
8_MACS_peak_7650_lociStitched	chr12	111866064	111887637	8	14535	18436.2858	154	1
10_MACS_peak_19874_lociStitched	chr20	46112793	46137255	10	14559	18302.4684	155	1
7_MACS_peak_18256_lociStitched	chr2	173291439	173308852	7	14756	17635.8864	156	1
8_MACS_peak_2122_lociStitched	chr1	157475092	157497822	8	13480	20079.682	157	1
1_MACS_peak_27952_lociStitched	chr6	32935118	32943073	1	7956	27232.3515	158	1
9_MACS_peak_13608_lociStitched	chr17	75131589	75151356	9	13515	19494.2154	159	1
7_MACS_peak_14033_lociStitched	chr18	33168830	33191435	7	15282	15097.8795	160	1
5_MACS_peak_24124_lociStitched	chr4	2787175	2805308	5	13716	18939.9185	161	1
10_MACS_peak_32859_lociStitched	chr9	26063753	26086777	10	14217	17802.1568	162	1
5_MACS_peak_12428_lociStitched	chr17	8053620	8068179	5	11865	22171.9011	163	1
3_MACS_peak_2824_lociStitched	chr1	203267450	203281264	3	11459	22678.4438	164	1
1_MACS_peak_10270_lociStitched	chr15	65182947	65190753	1	7807	26752.7232	165	1
3_MACS_peak_24410_lociStitched	chr4	38664548	38678951	3	14224	17509.7271	166	1
4_MACS_peak_19943_lociStitched	chr20	49121176	49140481	4	13517	18826.236	167	1
2_MACS_peak_26924_lociStitched	chr5	142771741	142785751	2	12740	20259.861	168	1
5_MACS_peak_9615_lociStitched	chr15	31516677	31531870	5	13199	19304.2258	169	1
7_MACS_peak_7486_lociStitched	chr12	104320940	104337861	7	12475	20567.4755	170	1
2_MACS_peak_23348_lociStitched	chr3	151910595	151923687	2	12223	20974.6932	171	1
5_MACS_peak_32945_lociStitched	chr9	33286911	33301333	5	11392	22230.0708	172	1
4_MACS_peak_4867_lociStitched	chr11	10323933	10344833	4	14228	16830.77	173	1
9_MACS_peak_28841_lociStitched	chr6	109392914	109418028	9	14647	15726.3868	174	1
5_MACS_peak_11226_lociStitched	chr16	11821422	11838065	5	14676	15516.2689	175	1
5_MACS_peak_15963_lociStitched	chr2	11883314	11897942	5	11292	22110.222	176	1
4_MACS_peak_1726_lociStitched	chr1	145208210	145227204	4	13521	17955.0282	177	1
4_MACS_peak_24773_lociStitched	chr4	90210694	90224483	4	13010	18950.2227	178	1
7_MACS_peak_9774_lociStitched	chr15	40833831	40851697	7	14782	14676.919	179	1
3_MACS_peak_23334_lociStitched	chr3	150315443	150328577	3	12764	19316.1738	180	1
13_MACS_peak_27346_lociStitched	chr6	312125	339299	13	14765	14505.4812	181	1
5_MACS_peak_2423_lociStitched	chr1	174127342	174143997	5	11722	20935.335	182	1
7_MACS_peak_23876_lociStitched	chr3	186777015	186797894	7	12048	20252.63	183	1
5_MACS_peak_10938_lociStitched	chr15	101458370	101475809	5	14316	15215.5275	184	1
6_MACS_peak_1867_lociStitched	chr1	151019689	151037578	6	12459	19243.1973	185	1
5_MACS_peak_26428_lociStitched	chr5	109024114	109038767	5	13422	17124.9611	186	1
6_MACS_peak_3230_lociStitched	chr1	230255779	230270825	6	11748	20369.2748	187	1
1_MACS_peak_10516_lociStitched	chr15	75742034	75749032	1	6999	25782.0316	188	1
3_MACS_peak_21497_lociStitched	chr3	13049775	13064365	3	12285	19201.899	189	1
8_MACS_peak_25710_lociStitched	chr5	32581062	32598566	8	13085	17537.2576	190	1
7_MACS_peak_16874_lociStitched	chr2	64497238	64517299	7	13248	17172.216	191	1
3_MACS_peak_12286_lociStitched	chr17	2294683	2306095	3	8479	24333.8076	192	1
3_MACS_peak_2738_lociStitched	chr1	197737473	197752722	3	11341	20627.3223	193	1
9_MACS_peak_6882_lociStitched	chr12	51312021	51329165	9	14474	13718.6288	194	1
3_MACS_peak_18427_lociStitched	chr2	182168630	182179852	3	11163	20783.144	195	1
3_MACS_peak_18598_lociStitched	chr2	191321669	191335497	3	13309	16640.6152	196	1
2_MACS_peak_16452_lociStitched	chr2	43445228	43455464	2	10212	22059.6036	197	1
8_MACS_peak_16890_lociStitched	chr2	64749568	64767371	8	10320	21726.7812	198	1
2_MACS_peak_2926_lociStitched	chr1	206727858	206741025	2	12885	17130.267	199	1
4_MACS_peak_27897_lociStitched	chr6	31694563	31708756	4	10425	21354.7878	200	1
1_MACS_peak_1709_lociStitched	chr1	144923431	144935827	1	12397	18044.8572	201	1
1_MACS_peak_18133_lociStitched	chr2	165608795	165619979	1	11185	20154.6864	202	1
4_MACS_peak_15912_lociStitched	chr2	9683396	9697046	4	11117	20065.5	203	1
5_MACS_peak_18268_lociStitched	chr2	173346142	173362231	5	13677	14772.9198	204	1
1_MACS_peak_14286_lociStitched	chr18	60821211	60831467	1	10257	21294.5328	205	1
4_MACS_peak_659_lociStitched	chr1	36614150	36628839	4	10050	21199.1648	206	1
2_MACS_peak_27201_lociStitched	chr5	173310741	173324173	2	13362	15008.9168	207	1
4_MACS_peak_9716_lociStitched	chr15	38844324	38857499	4	12532	16947.0025	208	1
7_MACS_peak_2193_lociStitched	chr1	160640875	160659793	7	12125	17773.461	209	1
9_MACS_peak_22522_lociStitched	chr3	98448378	98469632	9	13269	15062.7098	210	1
4_MACS_peak_27360_lociStitched	chr6	389184	403840	4	13763	13659.392	211	1
4_MACS_peak_27093_lociStitched	chr5	156964816	156983060	4	13100	15370.57	212	1
3_MACS_peak_30609_lociStitched	chr7	104649817	104659293	3	9425	21791.9572	213	1
3_MACS_peak_24846_lociStitched	chr4	103741457	103750835	3	8712	22555.9656	214	1
5_MACS_peak_1090_lociStitched	chr1	66736725	66750444	5	11780	18066.5511	215	1
8_MACS_peak_12811_lociStitched	chr17	36570773	36587913	8	12665	16163.02	216	1
8_MACS_peak_25617_lociStitched	chr5	14204926	14230479	8	13082	15147.8184	217	1
2_MACS_peak_3186_lociStitched	chr1	228268823	228279489	2	9631	21341.5994	218	1
5_MACS_peak_25271_lociStitched	chr4	153580649	153601886	5	12695	15961.7292	219	1
8_MACS_peak_6350_lociStitched	chr12	9865307	9886363	8	13629	13454.784	220	1
6_MACS_peak_22083_lociStitched	chr3	50272820	50286913	6	11701	17743.087	221	1
4_MACS_peak_1840_lociStitched	chr1	150572655	150587131	4	9898	20629.7476	222	1
3_MACS_peak_25142_lociStitched	chr4	144272591	144284628	3	11886	17320.0393	223	1
6_MACS_peak_2072_lociStitched	chr1	156083115	156100307	6	11539	17917.5024	224	1
3_MACS_peak_12376_lociStitched	chr17	6915012	6927211	3	8081	22610.8465	225	1
3_MACS_peak_17003_lociStitched	chr2	68988899	69004218	3	11101	18497.6925	226	1
4_MACS_peak_10236_lociStitched	chr15	64443306	64459889	4	13337	13559.9191	227	1
3_MACS_peak_10613_lociStitched	chr15	81583758	81597033	3	12930	14528.16	228	1
1_MACS_peak_2827_lociStitched	chr1	203288254	203298538	1	10285	19699.002	229	1
2_MACS_peak_2108_lociStitched	chr1	156709433	156722914	2	11079	18397.5207	230	1
4_MACS_peak_29429_lociStitched	chr6	159228533	159241014	4	11143	18045.0298	231	1
4_MACS_peak_2880_lociStitched	chr1	205279979	205294715	4	11947	16445.376	232	1
10_MACS_peak_16182_lociStitched	chr2	27374686	27393590	10	13247	13230.9096	233	1
7_MACS_peak_2935_lociStitched	chr1	206845675	206865995	7	11794	16715.232	234	1
9_MACS_peak_19661_lociStitched	chr20	34188948	34208159	9	12142	15891.3392	235	1
2_MACS_peak_12347_lociStitched	chr17	4842526	4854434	2	9602	20293.6136	236	1
3_MACS_peak_18966_lociStitched	chr2	220109404	220120629	3	10153	19441.7	237	1
9_MACS_peak_7079_lociStitched	chr12	58222449	58241261	9	12863	13964.1476	238	1
4_MACS_peak_30303_lociStitched	chr7	78113067	78127871	4	13130	13188.8836	239	1
5_MACS_peak_2063_lociStitched	chr1	155937243	155953967	5	11920	16168.7632	240	1
2_MACS_peak_2163_lociStitched	chr1	159887415	159896056	2	8192	21620.6461	241	1
4_MACS_peak_22760_lociStitched	chr3	113455486	113468819	4	9398	19995.5001	242	1
4_MACS_peak_16385_lociStitched	chr2	39340776	39357336	4	9989	19098.648	243	1
4_MACS_peak_5844_lociStitched	chr11	102183412	102195707	4	11495	16271.203	244	1
5_MACS_peak_15585_lociStitched	chr19	48824143	48837685	5	9075	20206.0182	245	1
8_MACS_peak_21118_lociStitched	chr22	39850165	39873263	8	12644	13376.0518	246	1
4_MACS_peak_23421_lociStitched	chr3	156869488	156879523	4	8924	20204.469	247	1
3_MACS_peak_22778_lociStitched	chr3	114164775	114176226	3	11142	16719.6051	248	1
8_MACS_peak_26661_lociStitched	chr5	131821542	131834192	8	10977	17012.985	249	1
4_MACS_peak_29799_lociStitched	chr7	25998849	26011933	4	9837	18897.2212	250	1
4_MACS_peak_23031_lociStitched	chr3	128994868	129006786	4	9119	19867.306	251	1
3_MACS_peak_22724_lociStitched	chr3	112207705	112219884	3	11287	15915.5172	252	1
2_MACS_peak_33192_lociStitched	chr9	73026058	73036979	2	7884	21009.8198	253	1
1_MACS_peak_5364_lociStitched	chr11	65336000	65345598	1	9599	18811.1202	254	1
2_MACS_peak_17320_lociStitched	chr2	96864079	96875374	2	10980	16383.3975	256	1
4_MACS_peak_27933_lociStitched	chr6	32152272	32164711	4	9884	18252.9886	257	1
3_MACS_peak_23125_lociStitched	chr3	135906023	135917293	3	9083	19391.162	258	1
5_MACS_peak_16949_lociStitched	chr2	65609180	65624100	5	11058	16158.36	259	1
9_MACS_peak_19512_lociStitched	chr20	30292952	30311896	9	12503	12741.7344	260	1
7_MACS_peak_21845_lociStitched	chr3	42098762	42114876	7	10791	16610.3112	261	1
4_MACS_peak_27697_lociStitched	chr6	26017512	26034739	4	9529	18689.5723	262	1
9_MACS_peak_18433_lociStitched	chr2	182321126	182338991	9	12928	11326.41	263	1
4_MACS_peak_20501_lociStitched	chr21	44771819	44783791	4	9572	18566.1776	264	1
2_MACS_peak_22266_lociStitched	chr3	57577688	57585664	2	7959	20578.08	265	1
5_MACS_peak_18332_lociStitched	chr2	175454459	175465652	5	9404	18728.1276	266	1
1_MACS_peak_17813_lociStitched	chr2	136888874	136898441	1	9568	18437.5224	267	1
3_MACS_peak_20754_lociStitched	chr22	24176383	24191059	3	10773	16384.2864	268	1
3_MACS_peak_8321_lociStitched	chr13	46268656	46282493	3	10277	17246.4368	269	1
3_MACS_peak_12895_lociStitched	chr17	38473823	38487194	3	9478	18425.238	270	1
9_MACS_peak_26702_lociStitched	chr5	133871080	133892126	9	11441	14835.3254	271	1
1_MACS_peak_5174_lociStitched	chr11	58340053	58348134	1	8082	20181.4894	272	1
6_MACS_peak_33799_lociStitched	chr9	127019785	127038130	6	12011	13272.6075	273	1
4_MACS_peak_22203_lociStitched	chr3	53914809	53926873	4	8628	19432.6912	274	1
5_MACS_peak_1316_lociStitched	chr1	93415196	93428820	5	11008	15391.0328	275	1
7_MACS_peak_6289_lociStitched	chr12	6889947	6909407	7	11314	14719.544	276	1
5_MACS_peak_13359_lociStitched	chr17	62195441	62209570	5	11133	15071.4043	277	1
3_MACS_peak_2012_lociStitched	chr1	154908224	154917925	3	8649	19153.6544	278	1
6_MACS_peak_9302_lociStitched	chr14	91829160	91844370	6	12250	12215.151	279	1
5_MACS_peak_8690_lociStitched	chr13	114551038	114567587	5	11537	13934.258	280	1
2_MACS_peak_27343_lociStitched	chr6	290299	300348	2	9548	17738.4948	281	1
3_MACS_peak_10657_lociStitched	chr15	83563421	83574750	3	10985	15136.6769	282	1
5_MACS_peak_21305_lociStitched	chr22	47157418	47173729	5	11033	15030.5865	283	1
6_MACS_peak_32009_lociStitched	chr8	98655190	98670575	6	11466	13957.272	284	1
3_MACS_peak_24261_lociStitched	chr4	15772471	15787548	3	12088	12314.8936	285	1
1_MACS_peak_23771_lociStitched	chr3	184031821	184040895	1	9075	18322.2208	286	1
2_MACS_peak_1974_lociStitched	chr1	154296822	154307828	2	7735	19971.4876	287	1
2_MACS_peak_33206_lociStitched	chr9	74973418	74981313	2	6221	21444.399	288	1
2_MACS_peak_13920_lociStitched	chr18	13371411	13383397	2	11972	12556.5336	289	1
6_MACS_peak_28479_lociStitched	chr6	74224501	74234185	6	8773	18679.4676	290	1
1_MACS_peak_21816_lociStitched	chr3	39187029	39195771	1	8743	18705.2574	291	1
2_MACS_peak_27686_lociStitched	chr6	25404093	25415424	2	11186	14284.9917	292	1
2_MACS_peak_25427_lociStitched	chr4	185200529	185210856	2	9242	17839.8925	293	1
3_MACS_peak_34783_lociStitched	chrX	106953566	106965030	3	10125	16360.2744	294	1
2_MACS_peak_7840_lociStitched	chr12	122236973	122244980	2	7859	19593.9297	295	1
3_MACS_peak_20082_lociStitched	chr20	58401016	58417537	3	11476	13489.3965	296	1
3_MACS_peak_2633_lociStitched	chr1	184711387	184725312	3	10875	14827.34	297	1
5_MACS_peak_2850_lociStitched	chr1	204481891	204495303	5	8740	18442.8412	298	1
3_MACS_peak_21344_lociStitched	chr22	50353220	50364824	3	9768	16865.2536	299	1
4_MACS_peak_2154_lociStitched	chr1	159035777	159048226	4	9227	17617.8248	300	1
6_MACS_peak_23824_lociStitched	chr3	185264122	185280162	6	10993	14307.68	303	1
6_MACS_peak_6451_lociStitched	chr12	15101254	15115876	6	11690	12570.5334	304	1
10_MACS_peak_22711_lociStitched	chr3	112177032	112194583	10	11817	12196.1899	305	1
8_MACS_peak_19997_lociStitched	chr20	52196281	52215665	8	11320	13442.804	306	1
