#MM7_jia_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/MM7_jia_ROSE/MM7_jia_peaks_3KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by MM7_jia.bam
#Using cutoff of 10097.264 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM7_jia.bam	enhancerRank	isStretch
15_MACS_peak_30089_lociStitched	chr7	55569361	55603846	15	23529	27522.4785	29	1
8_MACS_peak_16921_lociStitched	chr2	65140061	65167849	8	23214	30486.2148	30	1
9_MACS_peak_29660_lociStitched	chr7	8006763	8031503	9	22897	22627.204	31	1
10_MACS_peak_7568_lociStitched	chr12	109007042	109035268	10	22723	31841.7506	32	1
9_MACS_peak_27002_lociStitched	chr5	150510572	150537898	9	22560	22240.6314	33	1
5_MACS_peak_33631_lociStitched	chr9	112904508	112927532	5	22321	25556.64	34	1
14_MACS_peak_12049_lociStitched	chr16	81841676	81875745	14	21547	27752.6074	35	1
13_MACS_peak_16840_lociStitched	chr2	64340944	64372524	13	21209	25699.804	36	1
6_MACS_peak_9903_lociStitched	chr15	45001905	45030003	6	21179	49000.1022	37	1
4_MACS_peak_28729_lociStitched	chr6	106531542	106555476	4	21157	23146.5714	38	1
11_MACS_peak_20711_lociStitched	chr22	23260287	23286273	11	21029	30190.5348	39	1
6_MACS_peak_16766_lociStitched	chr2	60756661	60783409	6	21014	34047.5292	40	1
7_MACS_peak_26648_lociStitched	chr5	131745620	131774234	7	20835	26067.354	41	1
4_MACS_peak_32793_lociStitched	chr9	20457399	20481306	4	20831	25449.0015	42	1
13_MACS_peak_25888_lociStitched	chr5	56108999	56138498	13	20618	25230.4947	43	1
8_MACS_peak_28767_lociStitched	chr6	108895545	108921337	8	20531	19937.216	44	1
3_MACS_peak_15989_lociStitched	chr2	13786863	13807499	3	20502	31368.7836	45	1
6_MACS_peak_774_lociStitched	chr1	40846633	40870729	6	20414	27009.2064	46	1
3_MACS_peak_18756_lociStitched	chr2	201979411	202001078	3	20376	43888.6752	47	1
3_MACS_peak_1837_lociStitched	chr1	150532142	150553127	3	20280	53039.5875	48	1
16_MACS_peak_28315_lociStitched	chr6	52386659	52419048	16	20197	19355.6664	49	1
5_MACS_peak_17717_lociStitched	chr2	127830839	127855730	5	20051	25100.0844	50	1
9_MACS_peak_21012_lociStitched	chr22	37614458	37642319	9	19925	25972.0242	51	1
8_MACS_peak_22531_lociStitched	chr3	98475790	98498736	8	19918	20855.6194	52	1
5_MACS_peak_5640_lociStitched	chr11	76777228	76802412	5	19888	20786.8736	53	1
15_MACS_peak_22882_lociStitched	chr3	121540062	121574255	15	19878	20898.7616	54	1
11_MACS_peak_16658_lociStitched	chr2	54776852	54807877	11	19849	28713.6375	55	1
5_MACS_peak_5923_lociStitched	chr11	111230450	111251583	5	19762	26382.4372	56	1
5_MACS_peak_16863_lociStitched	chr2	64430457	64456628	5	19697	35435.534	57	1
5_MACS_peak_10732_lociStitched	chr15	89164382	89185723	5	19261	37532.4167	58	1
6_MACS_peak_15973_lociStitched	chr2	13670586	13694320	6	19174	26605.814	59	1
5_MACS_peak_1981_lociStitched	chr1	154370636	154394717	5	19067	27348.7917	60	1
8_MACS_peak_4224_lociStitched	chr10	92955336	92982304	8	18972	23912.5256	61	1
7_MACS_peak_4623_lociStitched	chr10	125819391	125841474	7	18716	18587.2611	62	1
11_MACS_peak_6140_lociStitched	chr11	128585588	128611892	11	18696	21953.3184	63	1
7_MACS_peak_5352_lociStitched	chr11	65254462	65278389	7	18670	26042.1468	64	1
9_MACS_peak_20544_lociStitched	chr21	45552815	45581242	9	18451	27844.2465	65	1
3_MACS_peak_3587_lociStitched	chr10	22595598	22616339	3	18310	23217.4754	66	1
8_MACS_peak_30316_lociStitched	chr7	81412195	81435238	8	18296	15185.337	67	1
6_MACS_peak_16335_lociStitched	chr2	37528472	37553868	6	18225	29154.608	68	1
5_MACS_peak_9693_lociStitched	chr15	37319963	37341390	5	18169	24923.8864	69	1
4_MACS_peak_6801_lociStitched	chr12	48195512	48214588	4	18044	26771.2584	70	1
6_MACS_peak_21426_lociStitched	chr3	5223138	5243153	6	17970	23207.3925	71	1
5_MACS_peak_32285_lociStitched	chr8	126285655	126308529	5	17831	22780.2166	72	1
10_MACS_peak_27309_lociStitched	chr5	180221709	180249016	10	17784	24357.844	73	1
6_MACS_peak_1096_lociStitched	chr1	66796763	66818664	6	17707	22759.5192	74	1
6_MACS_peak_18772_lociStitched	chr2	202083192	202105220	6	17657	23834.296	75	1
6_MACS_peak_18274_lociStitched	chr2	173410384	173429932	6	17584	23950.2096	76	1
8_MACS_peak_16903_lociStitched	chr2	64863307	64889185	8	17552	32748.609	77	1
5_MACS_peak_18955_lociStitched	chr2	219742177	219763076	5	17551	39170.9957	78	1
4_MACS_peak_14211_lociStitched	chr18	52973104	52991716	4	17515	21679.2576	79	1
6_MACS_peak_17708_lociStitched	chr2	127412844	127434808	6	17469	27584.5876	80	1
9_MACS_peak_2202_lociStitched	chr1	160695624	160721029	9	17267	20674.589	81	1
7_MACS_peak_23035_lociStitched	chr3	129023105	129043730	7	17257	26558.8125	82	1
12_MACS_peak_3236_lociStitched	chr1	230276759	230313621	12	17180	21457.3702	83	1
5_MACS_peak_20227_lociStitched	chr21	19147380	19169456	5	17007	19760.2276	84	1
8_MACS_peak_33877_lociStitched	chr9	130526565	130549662	8	16893	34885.7088	85	1
8_MACS_peak_4987_lociStitched	chr11	23590023	23609370	8	16690	14711.4588	86	1
5_MACS_peak_16004_lociStitched	chr2	16828738	16848184	5	16649	21892.3068	87	1
6_MACS_peak_10200_lociStitched	chr15	63788881	63810198	6	16634	27061.9315	88	1
5_MACS_peak_26065_lociStitched	chr5	71585989	71604963	5	16572	21298.315	89	1
2_MACS_peak_5341_lociStitched	chr11	65183382	65199940	2	16550	42719.64	90	1
6_MACS_peak_7876_lociStitched	chr12	123366713	123388523	6	16545	26926.626	91	1
6_MACS_peak_32935_lociStitched	chr9	33152681	33173126	6	16522	25568.517	92	1
7_MACS_peak_18079_lociStitched	chr2	161208314	161227907	7	16506	18111.7692	93	1
10_MACS_peak_12495_lociStitched	chr17	16864353	16885657	10	16489	18249.0064	94	1
2_MACS_peak_3286_lociStitched	chr1	234729560	234749457	2	16400	49223.1883	95	1
7_MACS_peak_21372_lociStitched	chr22	50962707	50987467	7	16356	33990.528	96	1
5_MACS_peak_22363_lociStitched	chr3	69128277	69145757	5	16346	20393.916	97	1
7_MACS_peak_11754_lociStitched	chr16	56963489	56981261	7	16326	24457.8264	98	1
13_MACS_peak_28779_lociStitched	chr6	108939121	108965175	13	16289	14809.0936	99	1
5_MACS_peak_2015_lociStitched	chr1	154925762	154949371	5	16261	37165.2878	100	1
6_MACS_peak_2752_lociStitched	chr1	198886835	198907251	6	16166	16614.5408	101	1
7_MACS_peak_745_lociStitched	chr1	40236372	40258816	7	16114	20462.1948	102	1
6_MACS_peak_16342_lociStitched	chr2	37570640	37588931	6	16077	22035.1677	103	1
7_MACS_peak_11428_lociStitched	chr16	22195164	22219848	7	16071	30956.2044	104	1
4_MACS_peak_18668_lociStitched	chr2	197023181	197042868	4	16068	20350.4519	105	1
7_MACS_peak_22184_lociStitched	chr3	53194503	53215420	7	15824	19697.5389	106	1
7_MACS_peak_20843_lociStitched	chr22	29181187	29199292	7	15753	26188.8825	107	1
3_MACS_peak_30056_lociStitched	chr7	50343716	50361953	3	15750	20828.4777	108	1
6_MACS_peak_5602_lociStitched	chr11	74659216	74675735	6	15645	17870.2542	109	1
8_MACS_peak_23856_lociStitched	chr3	186703533	186725185	8	15564	25759.3844	110	1
9_MACS_peak_2451_lociStitched	chr1	175142859	175165543	9	15552	19487.8244	111	1
5_MACS_peak_26205_lociStitched	chr5	88113129	88132880	5	15549	17323.6021	112	1
2_MACS_peak_26210_lociStitched	chr5	88171021	88186627	2	15498	18246.5352	113	1
5_MACS_peak_24446_lociStitched	chr4	40194196	40210335	5	15328	24787.8901	114	1
11_MACS_peak_18280_lociStitched	chr2	173443481	173472939	11	15312	18917.9276	115	1
7_MACS_peak_14033_lociStitched	chr18	33168830	33191435	7	15282	15097.8795	116	1
4_MACS_peak_12724_lociStitched	chr17	29633992	29649339	4	15118	18998.0513	117	1
5_MACS_peak_29116_lociStitched	chr6	137523178	137541647	5	15053	19935.4386	118	1
5_MACS_peak_18309_lociStitched	chr2	174814495	174831542	5	14832	25488.6744	119	1
6_MACS_peak_14829_lociStitched	chr19	12885872	12907571	6	14811	29421.6741	120	1
6_MACS_peak_32235_lociStitched	chr8	124034170	124055296	6	14791	22742.139	121	1
7_MACS_peak_9774_lociStitched	chr15	40833831	40851697	7	14782	14676.919	122	1
13_MACS_peak_27346_lociStitched	chr6	312125	339299	13	14765	14505.4812	123	1
7_MACS_peak_18256_lociStitched	chr2	173291439	173308852	7	14756	17635.8864	124	1
5_MACS_peak_19080_lociStitched	chr2	231726191	231743656	5	14718	22493.1735	125	1
5_MACS_peak_11226_lociStitched	chr16	11821422	11838065	5	14676	15516.2689	126	1
9_MACS_peak_28841_lociStitched	chr6	109392914	109418028	9	14647	15726.3868	127	1
10_MACS_peak_19874_lociStitched	chr20	46112793	46137255	10	14559	18302.4684	128	1
8_MACS_peak_7650_lociStitched	chr12	111866064	111887637	8	14535	18436.2858	129	1
9_MACS_peak_6882_lociStitched	chr12	51312021	51329165	9	14474	13718.6288	130	1
4_MACS_peak_33887_lociStitched	chr9	130660763	130680915	4	14341	34302.7344	131	1
5_MACS_peak_10938_lociStitched	chr15	101458370	101475809	5	14316	15215.5275	132	1
4_MACS_peak_4867_lociStitched	chr11	10323933	10344833	4	14228	16830.77	133	1
7_MACS_peak_18230_lociStitched	chr2	172170271	172192060	7	14226	21429.4815	134	1
3_MACS_peak_24410_lociStitched	chr4	38664548	38678951	3	14224	17509.7271	135	1
10_MACS_peak_32859_lociStitched	chr9	26063753	26086777	10	14217	17802.1568	136	1
7_MACS_peak_34023_lociStitched	chr9	134593854	134615524	7	14146	25850.143	137	1
2_MACS_peak_7566_lociStitched	chr12	108952829	108966838	2	13986	20112.7213	138	1
4_MACS_peak_14455_lociStitched	chr19	2081707	2098050	4	13979	22772.3362	139	1
7_MACS_peak_14869_lociStitched	chr19	13943828	13962096	7	13853	27323.4476	140	1
5_MACS_peak_31974_lociStitched	chr8	95947516	95964748	5	13809	20111.4672	141	1
4_MACS_peak_27360_lociStitched	chr6	389184	403840	4	13763	13659.392	142	1
2_MACS_peak_6410_lociStitched	chr12	12866199	12879956	2	13757	34117.36	143	1
5_MACS_peak_3903_lociStitched	chr10	63800529	63816012	5	13754	20292.0198	144	1
6_MACS_peak_11570_lociStitched	chr16	29815704	29837072	6	13717	22697.0896	145	1
5_MACS_peak_24124_lociStitched	chr4	2787175	2805308	5	13716	18939.9185	146	1
5_MACS_peak_18268_lociStitched	chr2	173346142	173362231	5	13677	14772.9198	147	1
8_MACS_peak_6350_lociStitched	chr12	9865307	9886363	8	13629	13454.784	148	1
9_MACS_peak_27906_lociStitched	chr6	31779848	31804711	9	13617	21136.0363	149	1
5_MACS_peak_18694_lociStitched	chr2	198157444	198176370	5	13613	20428.7244	150	1
4_MACS_peak_33337_lociStitched	chr9	91918741	91936235	4	13569	31354.4962	151	1
3_MACS_peak_23939_lociStitched	chr3	192604127	192617874	3	13546	23855.1691	152	1
4_MACS_peak_1726_lociStitched	chr1	145208210	145227204	4	13521	17955.0282	153	1
4_MACS_peak_19943_lociStitched	chr20	49121176	49140481	4	13517	18826.236	154	1
9_MACS_peak_13608_lociStitched	chr17	75131589	75151356	9	13515	19494.2154	155	1
8_MACS_peak_2122_lociStitched	chr1	157475092	157497822	8	13480	20079.682	156	1
10_MACS_peak_23544_lociStitched	chr3	171771730	171788947	10	13428	9934.209	157	1
5_MACS_peak_26428_lociStitched	chr5	109024114	109038767	5	13422	17124.9611	158	1
5_MACS_peak_9738_lociStitched	chr15	40212545	40234708	5	13388	24142.1559	159	1
2_MACS_peak_27201_lociStitched	chr5	173310741	173324173	2	13362	15008.9168	160	1
4_MACS_peak_10236_lociStitched	chr15	64443306	64459889	4	13337	13559.9191	161	1
3_MACS_peak_18598_lociStitched	chr2	191321669	191335497	3	13309	16640.6152	162	1
9_MACS_peak_22522_lociStitched	chr3	98448378	98469632	9	13269	15062.7098	163	1
7_MACS_peak_16874_lociStitched	chr2	64497238	64517299	7	13248	17172.216	164	1
10_MACS_peak_16182_lociStitched	chr2	27374686	27393590	10	13247	13230.9096	165	1
5_MACS_peak_9615_lociStitched	chr15	31516677	31531870	5	13199	19304.2258	166	1
2_MACS_peak_6544_lociStitched	chr12	26266173	26280478	2	13182	25847.7045	167	1
4_MACS_peak_30303_lociStitched	chr7	78113067	78127871	4	13130	13188.8836	168	1
4_MACS_peak_27093_lociStitched	chr5	156964816	156983060	4	13100	15370.57	169	1
8_MACS_peak_25710_lociStitched	chr5	32581062	32598566	8	13085	17537.2576	170	1
8_MACS_peak_25617_lociStitched	chr5	14204926	14230479	8	13082	15147.8184	171	1
3_MACS_peak_13034_lociStitched	chr17	43296623	43313263	3	13031	25144.704	172	1
4_MACS_peak_24773_lociStitched	chr4	90210694	90224483	4	13010	18950.2227	173	1
3_MACS_peak_15318_lociStitched	chr19	39888351	39902998	3	13003	31189.3218	174	1
3_MACS_peak_10613_lociStitched	chr15	81583758	81597033	3	12930	14528.16	175	1
9_MACS_peak_18433_lociStitched	chr2	182321126	182338991	9	12928	11326.41	176	1
2_MACS_peak_19860_lociStitched	chr20	45976150	45990187	2	12912	26448.5154	177	1
3_MACS_peak_22603_lociStitched	chr3	104228379	104246546	3	12886	24338.3299	178	1
2_MACS_peak_2926_lociStitched	chr1	206727858	206741025	2	12885	17130.267	179	1
9_MACS_peak_7079_lociStitched	chr12	58222449	58241261	9	12863	13964.1476	180	1
3_MACS_peak_23334_lociStitched	chr3	150315443	150328577	3	12764	19316.1738	181	1
2_MACS_peak_26924_lociStitched	chr5	142771741	142785751	2	12740	20259.861	182	1
5_MACS_peak_25271_lociStitched	chr4	153580649	153601886	5	12695	15961.7292	183	1
8_MACS_peak_12811_lociStitched	chr17	36570773	36587913	8	12665	16163.02	184	1
5_MACS_peak_18000_lociStitched	chr2	158288585	158302304	5	12662	22641.8376	185	1
8_MACS_peak_21118_lociStitched	chr22	39850165	39873263	8	12644	13376.0518	186	1
4_MACS_peak_9716_lociStitched	chr15	38844324	38857499	4	12532	16947.0025	187	1
9_MACS_peak_19512_lociStitched	chr20	30292952	30311896	9	12503	12741.7344	188	1
7_MACS_peak_7486_lociStitched	chr12	104320940	104337861	7	12475	20567.4755	189	1
6_MACS_peak_1867_lociStitched	chr1	151019689	151037578	6	12459	19243.1973	190	1
5_MACS_peak_32502_lociStitched	chr8	145007441	145027759	5	12458	23184.8698	191	1
1_MACS_peak_1709_lociStitched	chr1	144923431	144935827	1	12397	18044.8572	192	1
3_MACS_peak_21497_lociStitched	chr3	13049775	13064365	3	12285	19201.899	193	1
6_MACS_peak_9302_lociStitched	chr14	91829160	91844370	6	12250	12215.151	194	1
2_MACS_peak_23348_lociStitched	chr3	151910595	151923687	2	12223	20974.6932	195	1
9_MACS_peak_19661_lociStitched	chr20	34188948	34208159	9	12142	15891.3392	196	1
7_MACS_peak_2193_lociStitched	chr1	160640875	160659793	7	12125	17773.461	197	1
3_MACS_peak_24261_lociStitched	chr4	15772471	15787548	3	12088	12314.8936	198	1
7_MACS_peak_23876_lociStitched	chr3	186777015	186797894	7	12048	20252.63	199	1
6_MACS_peak_33799_lociStitched	chr9	127019785	127038130	6	12011	13272.6075	200	1
10_MACS_peak_21238_lociStitched	chr22	43506325	43526426	10	11988	11154.0449	201	1
2_MACS_peak_13920_lociStitched	chr18	13371411	13383397	2	11972	12556.5336	202	1
4_MACS_peak_13480_lociStitched	chr17	72744077	72757806	4	11962	9422.2127	203	1
4_MACS_peak_2880_lociStitched	chr1	205279979	205294715	4	11947	16445.376	204	1
5_MACS_peak_2063_lociStitched	chr1	155937243	155953967	5	11920	16168.7632	205	1
3_MACS_peak_25142_lociStitched	chr4	144272591	144284628	3	11886	17320.0393	206	1
5_MACS_peak_12428_lociStitched	chr17	8053620	8068179	5	11865	22171.9011	207	1
8_MACS_peak_25444_lociStitched	chr4	185359064	185380191	8	11837	11370.5514	208	1
10_MACS_peak_22711_lociStitched	chr3	112177032	112194583	10	11817	12196.1899	209	1
7_MACS_peak_2935_lociStitched	chr1	206845675	206865995	7	11794	16715.232	210	1
5_MACS_peak_1090_lociStitched	chr1	66736725	66750444	5	11780	18066.5511	211	1
7_MACS_peak_14007_lociStitched	chr18	30339524	30353415	7	11777	8309.5962	212	1
6_MACS_peak_3230_lociStitched	chr1	230255779	230270825	6	11748	20369.2748	213	1
4_MACS_peak_13351_lociStitched	chr17	62158568	62173543	4	11738	11493.3125	214	1
11_MACS_peak_17487_lociStitched	chr2	110337943	110358946	11	11723	11400.4284	215	1
5_MACS_peak_2423_lociStitched	chr1	174127342	174143997	5	11722	20935.335	216	1
6_MACS_peak_22083_lociStitched	chr3	50272820	50286913	6	11701	17743.087	217	1
6_MACS_peak_6451_lociStitched	chr12	15101254	15115876	6	11690	12570.5334	218	1
7_MACS_peak_3729_lociStitched	chr10	43889323	43905761	7	11613	25082.7442	219	1
9_MACS_peak_445_lociStitched	chr1	27058997	27077524	9	11573	11579.375	220	1
7_MACS_peak_20850_lociStitched	chr22	29204970	29221230	7	11541	10910.46	221	1
6_MACS_peak_2072_lociStitched	chr1	156083115	156100307	6	11539	17917.5024	222	1
5_MACS_peak_8690_lociStitched	chr13	114551038	114567587	5	11537	13934.258	223	1
4_MACS_peak_5844_lociStitched	chr11	102183412	102195707	4	11495	16271.203	224	1
8_MACS_peak_30327_lociStitched	chr7	81500852	81522639	8	11480	10671.2726	225	1
3_MACS_peak_20082_lociStitched	chr20	58401016	58417537	3	11476	13489.3965	226	1
6_MACS_peak_32009_lociStitched	chr8	98655190	98670575	6	11466	13957.272	227	1
3_MACS_peak_2824_lociStitched	chr1	203267450	203281264	3	11459	22678.4438	228	1
4_MACS_peak_2965_lociStitched	chr1	207988826	208006303	4	11448	33166.1029	229	1
9_MACS_peak_26702_lociStitched	chr5	133871080	133892126	9	11441	14835.3254	230	1
5_MACS_peak_32945_lociStitched	chr9	33286911	33301333	5	11392	22230.0708	231	1
7_MACS_peak_18537_lociStitched	chr2	188847286	188860643	7	11381	10403.7673	232	1
3_MACS_peak_2738_lociStitched	chr1	197737473	197752722	3	11341	20627.3223	233	1
8_MACS_peak_19997_lociStitched	chr20	52196281	52215665	8	11320	13442.804	234	1
7_MACS_peak_6289_lociStitched	chr12	6889947	6909407	7	11314	14719.544	235	1
2_MACS_peak_8180_lociStitched	chr13	35515331	35526842	2	11292	11855.1789	236	1
5_MACS_peak_15963_lociStitched	chr2	11883314	11897942	5	11292	22110.222	237	1
3_MACS_peak_22724_lociStitched	chr3	112207705	112219884	3	11287	15915.5172	238	1
6_MACS_peak_23453_lociStitched	chr3	160108214	160129426	6	11248	25492.5816	239	1
1_MACS_peak_7934_lociStitched	chr12	125395740	125406980	1	11241	29157.684	240	1
3_MACS_peak_26997_lociStitched	chr5	150455446	150467445	3	11226	24725.1394	241	1
2_MACS_peak_27686_lociStitched	chr6	25404093	25415424	2	11186	14284.9917	242	1
1_MACS_peak_18133_lociStitched	chr2	165608795	165619979	1	11185	20154.6864	243	1
3_MACS_peak_18427_lociStitched	chr2	182168630	182179852	3	11163	20783.144	244	1
4_MACS_peak_29429_lociStitched	chr6	159228533	159241014	4	11143	18045.0298	245	1
3_MACS_peak_22778_lociStitched	chr3	114164775	114176226	3	11142	16719.6051	246	1
5_MACS_peak_13359_lociStitched	chr17	62195441	62209570	5	11133	15071.4043	247	1
4_MACS_peak_15912_lociStitched	chr2	9683396	9697046	4	11117	20065.5	248	1
3_MACS_peak_17003_lociStitched	chr2	68988899	69004218	3	11101	18497.6925	249	1
2_MACS_peak_2108_lociStitched	chr1	156709433	156722914	2	11079	18397.5207	250	1
5_MACS_peak_16949_lociStitched	chr2	65609180	65624100	5	11058	16158.36	251	1
5_MACS_peak_21305_lociStitched	chr22	47157418	47173729	5	11033	15030.5865	252	1
3_MACS_peak_10357_lociStitched	chr15	68492181	68503499	3	11017	11336.1088	253	1
5_MACS_peak_1316_lociStitched	chr1	93415196	93428820	5	11008	15391.0328	254	1
7_MACS_peak_415_lociStitched	chr1	26436801	26453558	7	11002	12876.0788	255	1
6_MACS_peak_23824_lociStitched	chr3	185264122	185280162	6	10993	14307.68	256	1
3_MACS_peak_10657_lociStitched	chr15	83563421	83574750	3	10985	15136.6769	257	1
2_MACS_peak_17320_lociStitched	chr2	96864079	96875374	2	10980	16383.3975	258	1
8_MACS_peak_26661_lociStitched	chr5	131821542	131834192	8	10977	17012.985	259	1
4_MACS_peak_10307_lociStitched	chr15	67371922	67386620	4	10975	11890.682	260	1
3_MACS_peak_3518_lociStitched	chr10	15826458	15837780	3	10960	14147.9712	261	1
3_MACS_peak_29360_lociStitched	chr6	157166362	157178958	3	10945	12074.5256	262	1
3_MACS_peak_28797_lociStitched	chr6	108988100	108999854	3	10918	10793.6982	263	1
3_MACS_peak_2633_lociStitched	chr1	184711387	184725312	3	10875	14827.34	264	1
6_MACS_peak_2668_lociStitched	chr1	189119255	189134978	6	10861	10355.1678	265	1
10_MACS_peak_3429_lociStitched	chr10	5930018	5947848	10	10858	12439.991	266	1
5_MACS_peak_10348_lociStitched	chr15	68390137	68408428	5	10831	11340.42	267	1
7_MACS_peak_21845_lociStitched	chr3	42098762	42114876	7	10791	16610.3112	268	1
3_MACS_peak_20754_lociStitched	chr22	24176383	24191059	3	10773	16384.2864	269	1
6_MACS_peak_13668_lociStitched	chr17	76711596	76726442	6	10739	12034.1676	270	1
6_MACS_peak_33035_lociStitched	chr9	37186723	37200818	6	10620	12024.4445	271	1
14_MACS_peak_9471_lociStitched	chr14	106037558	106057534	14	10608	9834.1848	272	1
5_MACS_peak_20296_lociStitched	chr21	34601313	34614228	5	10579	12145.266	273	1
6_MACS_peak_14843_lociStitched	chr19	13043542	13057967	6	10524	13716.7325	274	1
5_MACS_peak_20270_lociStitched	chr21	30667453	30680711	5	10521	13989.8416	275	1
3_MACS_peak_15898_lociStitched	chr2	8653904	8667675	3	10510	13850.8718	276	1
4_MACS_peak_1730_lociStitched	chr1	145246316	145263792	4	10498	10319.578	277	1
2_MACS_peak_16247_lociStitched	chr2	31471012	31481693	2	10495	12624.942	278	1
5_MACS_peak_6546_lociStitched	chr12	26306045	26320793	5	10493	12139.0788	279	1
7_MACS_peak_25071_lociStitched	chr4	132115393	132131071	7	10479	9805.0212	280	1
5_MACS_peak_10561_lociStitched	chr15	78347864	78362990	5	10435	12043.3212	281	1
1_MACS_peak_1245_lociStitched	chr1	87793223	87803647	1	10425	15066.8496	282	1
4_MACS_peak_27897_lociStitched	chr6	31694563	31708756	4	10425	21354.7878	283	1
3_MACS_peak_17556_lociStitched	chr2	112230202	112242225	3	10419	9172.3467	284	1
5_MACS_peak_3225_lociStitched	chr1	230236832	230249760	5	10414	10016.6144	285	1
4_MACS_peak_11219_lociStitched	chr16	11771719	11783603	4	10370	10438.9056	286	1
2_MACS_peak_16552_lociStitched	chr2	47203758	47215495	2	10358	14624.302	287	1
3_MACS_peak_2365_lociStitched	chr1	167682412	167695989	3	10337	13900.1326	288	1
4_MACS_peak_21128_lociStitched	chr22	39903934	39919330	4	10337	14600.0268	289	1
8_MACS_peak_16890_lociStitched	chr2	64749568	64767371	8	10320	21726.7812	290	1
2_MACS_peak_23466_lociStitched	chr3	161656076	161669162	2	10314	11807.4978	291	1
10_MACS_peak_23258_lociStitched	chr3	142883016	142902513	10	10303	11162.0325	292	1
8_MACS_peak_14963_lociStitched	chr19	16471705	16485574	8	10298	13905.0594	293	1
3_MACS_peak_24667_lociStitched	chr4	80090268	80103886	3	10296	12017.885	294	1
1_MACS_peak_2827_lociStitched	chr1	203288254	203298538	1	10285	19699.002	295	1
3_MACS_peak_8321_lociStitched	chr13	46268656	46282493	3	10277	17246.4368	296	1
1_MACS_peak_14286_lociStitched	chr18	60821211	60831467	1	10257	21294.5328	297	1
2_MACS_peak_2980_lociStitched	chr1	209275639	209285916	2	10221	12313.9014	298	1
2_MACS_peak_16452_lociStitched	chr2	43445228	43455464	2	10212	22059.6036	299	1
3_MACS_peak_18685_lociStitched	chr2	198069665	198082325	3	10206	15560.406	300	1
2_MACS_peak_10855_lociStitched	chr15	93439304	93452118	2	10190	27988.3388	301	1
3_MACS_peak_17260_lociStitched	chr2	87765429	87777114	3	10185	12307.8105	302	1
6_MACS_peak_10032_lociStitched	chr15	52963703	52976893	6	10181	27402.225	303	1
