GENE_ID	locusLine	bin_1_MM12.jin.bam
1_MACS_peak_35_lociStitched	chr1(.):1406449-1408136	1.8783
1_MACS_peak_36_lociStitched	chr1(.):1440354-1441279	1.6333
1_MACS_peak_37_lociStitched	chr1(.):1446576-1448590	2.2402
1_MACS_peak_38_lociStitched	chr1(.):1509094-1511139	8.4489
1_MACS_peak_39_lociStitched	chr1(.):1549986-1552056	4.1484
5_MACS_peak_40_lociStitched	chr1(.):1564338-1566349	1.0453
1_MACS_peak_45_lociStitched	chr1(.):1589645-1591417	3.3411
2_MACS_peak_46_lociStitched	chr1(.):1606696-1607806	1.1304
1_MACS_peak_48_lociStitched	chr1(.):1609152-1609882	1.1903
1_MACS_peak_49_lociStitched	chr1(.):1622854-1625275	4.0727
1_MACS_peak_50_lociStitched	chr1(.):1654891-1656631	2.9703
1_MACS_peak_51_lociStitched	chr1(.):1668967-1670670	1.5893
1_MACS_peak_52_lociStitched	chr1(.):1676124-1678789	3.5051
1_MACS_peak_53_lociStitched	chr1(.):1707225-1707422	0.5439
7_MACS_peak_54_lociStitched	chr1(.):1709099-1714612	1.9841
2_MACS_peak_61_lociStitched	chr1(.):1773891-1774719	0.8748
1_MACS_peak_63_lociStitched	chr1(.):1820948-1823513	4.6749
1_MACS_peak_64_lociStitched	chr1(.):1838307-1838910	1.2178
1_MACS_peak_65_lociStitched	chr1(.):1839629-1841748	2.5131
1_MACS_peak_66_lociStitched	chr1(.):1850081-1850732	1.1457
2_MACS_peak_67_lociStitched	chr1(.):1980959-1982530	1.6393
1_MACS_peak_69_lociStitched	chr1(.):2063823-2064753	2.0306
2_MACS_peak_70_lociStitched	chr1(.):2120771-2121698	1.1963
2_MACS_peak_72_lociStitched	chr1(.):2125642-2127164	1.6522
1_MACS_peak_74_lociStitched	chr1(.):2136834-2137129	0.7486
1_MACS_peak_75_lociStitched	chr1(.):2158300-2159310	4.4376
1_MACS_peak_76_lociStitched	chr1(.):2160402-2160643	0.4973
1_MACS_peak_77_lociStitched	chr1(.):2186504-2187963	1.8981
2_MACS_peak_78_lociStitched	chr1(.):2221715-2222719	0.9575
1_MACS_peak_80_lociStitched	chr1(.):2231027-2233438	2.7221
1_MACS_peak_81_lociStitched	chr1(.):2246026-2246849	1.5007
1_MACS_peak_82_lociStitched	chr1(.):2322342-2324311	2.8571
1_MACS_peak_83_lociStitched	chr1(.):2343212-2344926	3.1382
1_MACS_peak_84_lociStitched	chr1(.):2456957-2458719	2.3736
1_MACS_peak_85_lociStitched	chr1(.):2461342-2461656	0.8008
1_MACS_peak_86_lociStitched	chr1(.):2473291-2473576	0.8637
2_MACS_peak_87_lociStitched	chr1(.):2477178-2481457	2.7599
1_MACS_peak_89_lociStitched	chr1(.):2486829-2489022	3.1032
1_MACS_peak_90_lociStitched	chr1(.):2508600-2510529	3.9992
2_MACS_peak_91_lociStitched	chr1(.):2516482-2518627	2.8234
1_MACS_peak_93_lociStitched	chr1(.):2573703-2574906	3.0749
2_MACS_peak_94_lociStitched	chr1(.):3540173-3542459	2.5282
1_MACS_peak_96_lociStitched	chr1(.):3565999-3566626	1.5232
2_MACS_peak_97_lociStitched	chr1(.):3688730-3689790	1.2151
1_MACS_peak_99_lociStitched	chr1(.):3712091-3713229	2.063
1_MACS_peak_100_lociStitched	chr1(.):3772902-3774801	2.4917
1_MACS_peak_101_lociStitched	chr1(.):3816042-3818098	3.0482
1_MACS_peak_102_lociStitched	chr1(.):4734442-4734898	0.8282
2_MACS_peak_103_lociStitched	chr1(.):4735538-4736862	0.9462
1_MACS_peak_105_lociStitched	chr1(.):4760449-4760789	0.9089
2_MACS_peak_106_lociStitched	chr1(.):4855729-4857567	1.7649
3_MACS_peak_108_lociStitched	chr1(.):6051374-6055368	1.9871
1_MACS_peak_111_lociStitched	chr1(.):6085461-6086797	1.7747
1_MACS_peak_112_lociStitched	chr1(.):6258706-6259902	3.6429
1_MACS_peak_113_lociStitched	chr1(.):6294948-6296228	3.3595
1_MACS_peak_114_lociStitched	chr1(.):6419055-6420459	1.8474
1_MACS_peak_115_lociStitched	chr1(.):6452712-6454463	3.2867
1_MACS_peak_116_lociStitched	chr1(.):6550538-6551097	1.3548
2_MACS_peak_117_lociStitched	chr1(.):6613373-6615261	2.9949
1_MACS_peak_119_lociStitched	chr1(.):6639304-6641100	2.4034
1_MACS_peak_120_lociStitched	chr1(.):6660410-6664314	3.542
1_MACS_peak_121_lociStitched	chr1(.):6672748-6675599	1.6313
1_MACS_peak_122_lociStitched	chr1(.):6684598-6686427	2.5548
1_MACS_peak_123_lociStitched	chr1(.):6760984-6762124	3.1722
2_MACS_peak_124_lociStitched	chr1(.):6843904-6846631	2.5911
1_MACS_peak_126_lociStitched	chr1(.):7830991-7832143	2.7469
1_MACS_peak_127_lociStitched	chr1(.):7843724-7844385	1.1754
1_MACS_peak_128_lociStitched	chr1(.):8013855-8014814	1.7689
2_MACS_peak_129_lociStitched	chr1(.):8021038-8022732	2.059
1_MACS_peak_131_lociStitched	chr1(.):8085712-8086385	1.1906
1_MACS_peak_132_lociStitched	chr1(.):8480744-8480932	0.55
2_MACS_peak_133_lociStitched	chr1(.):8482390-8484969	2.3992
3_MACS_peak_135_lociStitched	chr1(.):8487832-8489434	1.1347
1_MACS_peak_138_lociStitched	chr1(.):8498725-8499203	0.9877
1_MACS_peak_139_lociStitched	chr1(.):8533047-8533370	1.0667
1_MACS_peak_140_lociStitched	chr1(.):8537117-8537459	0.8963
3_MACS_peak_141_lociStitched	chr1(.):8554367-8557623	1.7317
1_MACS_peak_144_lociStitched	chr1(.):8570118-8570453	0.8956
1_MACS_peak_145_lociStitched	chr1(.):8585007-8586418	1.7843
2_MACS_peak_146_lociStitched	chr1(.):8593015-8593882	0.8192
2_MACS_peak_148_lociStitched	chr1(.):8622722-8623570	0.7173
1_MACS_peak_150_lociStitched	chr1(.):8650823-8651239	1.0742
2_MACS_peak_151_lociStitched	chr1(.):8655846-8657174	1.3098
3_MACS_peak_153_lociStitched	chr1(.):8662762-8664619	0.9765
1_MACS_peak_156_lociStitched	chr1(.):8684067-8684378	0.8988
2_MACS_peak_157_lociStitched	chr1(.):8689086-8690127	1.2364
2_MACS_peak_159_lociStitched	chr1(.):8703077-8704534	1.3115
1_MACS_peak_161_lociStitched	chr1(.):8740507-8741409	1.91
1_MACS_peak_162_lociStitched	chr1(.):8762750-8763776	1.8008
1_MACS_peak_163_lociStitched	chr1(.):8876904-8878354	2.4218
2_MACS_peak_164_lociStitched	chr1(.):8937168-8939687	2.2847
1_MACS_peak_166_lociStitched	chr1(.):9067805-9068386	1.0398
1_MACS_peak_167_lociStitched	chr1(.):9069507-9069796	0.7081
1_MACS_peak_168_lociStitched	chr1(.):9070433-9070630	0.4604
1_MACS_peak_169_lociStitched	chr1(.):9097096-9097590	1.0364
1_MACS_peak_170_lociStitched	chr1(.):9128758-9130224	1.4784
1_MACS_peak_171_lociStitched	chr1(.):9135913-9136146	0.6306
2_MACS_peak_172_lociStitched	chr1(.):9139913-9141616	1.4795
2_MACS_peak_174_lociStitched	chr1(.):9188514-9189350	1.1102
1_MACS_peak_176_lociStitched	chr1(.):9223510-9224123	1.3319
1_MACS_peak_177_lociStitched	chr1(.):9294695-9295736	3.5642
2_MACS_peak_178_lociStitched	chr1(.):9488596-9489615	1.1218
1_MACS_peak_180_lociStitched	chr1(.):9598713-9600575	3.4284
1_MACS_peak_181_lociStitched	chr1(.):9649117-9649880	0.9891
2_MACS_peak_182_lociStitched	chr1(.):9746845-9748311	1.6575
1_MACS_peak_184_lociStitched	chr1(.):9749053-9749463	1.0578
2_MACS_peak_185_lociStitched	chr1(.):9777481-9778339	1.1467
3_MACS_peak_187_lociStitched	chr1(.):9847326-9848360	1.0885
3_MACS_peak_190_lociStitched	chr1(.):9883223-9884820	1.5849
1_MACS_peak_193_lociStitched	chr1(.):9885610-9886119	0.8462
1_MACS_peak_194_lociStitched	chr1(.):9953474-9953990	1.0315
2_MACS_peak_195_lociStitched	chr1(.):9969742-9971349	1.2274
1_MACS_peak_197_lociStitched	chr1(.):10002573-10004084	2.6561
1_MACS_peak_198_lociStitched	chr1(.):10010539-10011320	1.8829
2_MACS_peak_199_lociStitched	chr1(.):10092843-10093972	2.7427
1_MACS_peak_201_lociStitched	chr1(.):10269986-10271631	3.1958
3_MACS_peak_202_lociStitched	chr1(.):10458616-10460145	1.4813
1_MACS_peak_205_lociStitched	chr1(.):10490530-10491491	1.4653
1_MACS_peak_206_lociStitched	chr1(.):10505187-10505462	0.9705
1_MACS_peak_207_lociStitched	chr1(.):10517255-10517490	0.6341
4_MACS_peak_208_lociStitched	chr1(.):10531924-10533643	1.1244
1_MACS_peak_212_lociStitched	chr1(.):10534904-10535503	1.4423
1_MACS_peak_213_lociStitched	chr1(.):10555192-10556690	1.9295
1_MACS_peak_214_lociStitched	chr1(.):10753577-10754582	1.4245
1_MACS_peak_215_lociStitched	chr1(.):10999976-11000181	0.5386
2_MACS_peak_216_lociStitched	chr1(.):11071919-11073659	3.4805
2_MACS_peak_218_lociStitched	chr1(.):11118777-11120939	1.9033
1_MACS_peak_220_lociStitched	chr1(.):11133008-11133242	0.7496
1_MACS_peak_221_lociStitched	chr1(.):11159088-11160351	2.254
1_MACS_peak_222_lociStitched	chr1(.):11321982-11322713	1.6823
1_MACS_peak_223_lociStitched	chr1(.):11333168-11334216	2.8046
1_MACS_peak_224_lociStitched	chr1(.):11714203-11715580	1.9657
1_MACS_peak_225_lociStitched	chr1(.):11724028-11725120	2.3589
2_MACS_peak_226_lociStitched	chr1(.):11740531-11742001	1.9726
1_MACS_peak_228_lociStitched	chr1(.):11796179-11796614	1.1302
2_MACS_peak_229_lociStitched	chr1(.):11864721-11867106	2.8587
2_MACS_peak_231_lociStitched	chr1(.):11967801-11970356	2.6998
1_MACS_peak_233_lociStitched	chr1(.):11985621-11986503	1.7734
1_MACS_peak_234_lociStitched	chr1(.):11994309-11995299	1.3981
1_MACS_peak_235_lociStitched	chr1(.):12039939-12041311	3.9028
1_MACS_peak_236_lociStitched	chr1(.):12079563-12080208	1.25
1_MACS_peak_237_lociStitched	chr1(.):12289897-12291308	2.0585
1_MACS_peak_238_lociStitched	chr1(.):12399728-12399956	0.4959
2_MACS_peak_239_lociStitched	chr1(.):12431289-12431779	0.98
1_MACS_peak_241_lociStitched	chr1(.):12532806-12533573	1.7374
1_MACS_peak_242_lociStitched	chr1(.):14025897-14030236	3.9518
1_MACS_peak_243_lociStitched	chr1(.):14056364-14058260	1.7406
1_MACS_peak_244_lociStitched	chr1(.):14075097-14077021	2.532
1_MACS_peak_245_lociStitched	chr1(.):15735435-15737241	2.0496
3_MACS_peak_246_lociStitched	chr1(.):15850037-15854047	2.2502
1_MACS_peak_249_lociStitched	chr1(.):15898451-15898906	0.901
1_MACS_peak_250_lociStitched	chr1(.):15911131-15911493	1.2978
1_MACS_peak_251_lociStitched	chr1(.):15943821-15945055	2.821
1_MACS_peak_252_lociStitched	chr1(.):16010060-16011791	3.779
1_MACS_peak_253_lociStitched	chr1(.):16023654-16024193	1.043
1_MACS_peak_254_lociStitched	chr1(.):16160306-16164265	3.0927
1_MACS_peak_255_lociStitched	chr1(.):16173395-16176753	2.6907
1_MACS_peak_256_lociStitched	chr1(.):16177993-16178732	2.1403
1_MACS_peak_257_lociStitched	chr1(.):16212298-16213315	1.7943
1_MACS_peak_258_lociStitched	chr1(.):16275479-16277579	3.3408
2_MACS_peak_259_lociStitched	chr1(.):16301589-16302631	1.5139
1_MACS_peak_261_lociStitched	chr1(.):16533050-16534123	1.9987
1_MACS_peak_262_lociStitched	chr1(.):16543554-16543925	0.9218
1_MACS_peak_263_lociStitched	chr1(.):16562911-16564515	1.9327
1_MACS_peak_264_lociStitched	chr1(.):16574773-16575513	1.1827
1_MACS_peak_265_lociStitched	chr1(.):16677998-16679681	2.3116
1_MACS_peak_266_lociStitched	chr1(.):16693551-16694909	2.3414
1_MACS_peak_267_lociStitched	chr1(.):16767119-16767861	1.7159
1_MACS_peak_268_lociStitched	chr1(.):16825845-16826055	0.485
1_MACS_peak_270_lociStitched	chr1(.):16939431-16940653	1.0987
1_MACS_peak_271_lociStitched	chr1(.):16969958-16971935	3.2926
1_MACS_peak_272_lociStitched	chr1(.):16993158-16994139	6.6786
1_MACS_peak_273_lociStitched	chr1(.):17012465-17012710	1.0067
1_MACS_peak_274_lociStitched	chr1(.):17066412-17067219	7.5343
2_MACS_peak_275_lociStitched	chr1(.):17221901-17222769	4.4255
1_MACS_peak_277_lociStitched	chr1(.):17230386-17231848	6.053
1_MACS_peak_278_lociStitched	chr1(.):17240537-17241312	2.9028
1_MACS_peak_279_lociStitched	chr1(.):17287319-17287860	1.3909
1_MACS_peak_280_lociStitched	chr1(.):17337496-17338612	1.4263
1_MACS_peak_281_lociStitched	chr1(.):17379757-17380682	2.2806
3_MACS_peak_282_lociStitched	chr1(.):17763601-17766495	1.7554
1_MACS_peak_285_lociStitched	chr1(.):17767644-17767989	0.9702
1_MACS_peak_286_lociStitched	chr1(.):19228524-19229835	1.283
1_MACS_peak_287_lociStitched	chr1(.):19248500-19248853	1.0079
3_MACS_peak_288_lociStitched	chr1(.):19252363-19254284	1.3577
1_MACS_peak_291_lociStitched	chr1(.):19276549-19279155	2.4793
2_MACS_peak_292_lociStitched	chr1(.):19281646-19283826	2.6636
1_MACS_peak_294_lociStitched	chr1(.):19535768-19538037	4.0669
1_MACS_peak_295_lociStitched	chr1(.):19577393-19579180	2.2352
1_MACS_peak_296_lociStitched	chr1(.):19637881-19639719	3.8846
1_MACS_peak_297_lociStitched	chr1(.):19728932-19729318	0.8807
1_MACS_peak_298_lociStitched	chr1(.):19738009-19738238	0.6914
1_MACS_peak_299_lociStitched	chr1(.):19810762-19813339	3.6096
1_MACS_peak_300_lociStitched	chr1(.):19922379-19924612	5.7009
1_MACS_peak_301_lociStitched	chr1(.):20125587-20127267	2.1536
1_MACS_peak_302_lociStitched	chr1(.):20208649-20209843	3.3484
1_MACS_peak_303_lociStitched	chr1(.):20833701-20834836	3.0338
1_MACS_peak_304_lociStitched	chr1(.):20959730-20960674	2.0852
2_MACS_peak_305_lociStitched	chr1(.):20987159-20988338	1.2031
1_MACS_peak_307_lociStitched	chr1(.):21059791-21060444	1.4732
1_MACS_peak_308_lociStitched	chr1(.):21112144-21114581	2.4024
1_MACS_peak_309_lociStitched	chr1(.):21193375-21193645	0.7153
2_MACS_peak_310_lociStitched	chr1(.):21348578-21349746	2.0826
2_MACS_peak_312_lociStitched	chr1(.):21501173-21504048	2.7853
1_MACS_peak_314_lociStitched	chr1(.):21611855-21612116	0.5462
1_MACS_peak_315_lociStitched	chr1(.):21615414-21617458	2.343
1_MACS_peak_316_lociStitched	chr1(.):21618912-21622789	2.3511
1_MACS_peak_317_lociStitched	chr1(.):21660777-21662061	1.9213
1_MACS_peak_318_lociStitched	chr1(.):21663728-21663940	0.7029
2_MACS_peak_319_lociStitched	chr1(.):21671104-21672491	1.6246
1_MACS_peak_321_lociStitched	chr1(.):22088604-22089666	1.3058
1_MACS_peak_322_lociStitched	chr1(.):22090692-22090891	0.5612
2_MACS_peak_323_lociStitched	chr1(.):22105648-22110472	3.7848
2_MACS_peak_325_lociStitched	chr1(.):22117650-22118997	1.1988
1_MACS_peak_327_lociStitched	chr1(.):22140581-22141239	1.2984
1_MACS_peak_328_lociStitched	chr1(.):22191745-22193018	1.5303
1_MACS_peak_329_lociStitched	chr1(.):22263235-22263880	0.9869
1_MACS_peak_330_lociStitched	chr1(.):22350660-22353238	4.1111
1_MACS_peak_331_lociStitched	chr1(.):22374724-22374974	0.7103
1_MACS_peak_332_lociStitched	chr1(.):22378835-22380593	4.8251
1_MACS_peak_333_lociStitched	chr1(.):22443298-22443481	0.4762
2_MACS_peak_334_lociStitched	chr1(.):22444174-22444606	0.7918
1_MACS_peak_336_lociStitched	chr1(.):22463729-22464210	1.035
2_MACS_peak_337_lociStitched	chr1(.):22468629-22470382	1.3074
1_MACS_peak_339_lociStitched	chr1(.):22511968-22512190	0.6895
3_MACS_peak_340_lociStitched	chr1(.):22745795-22747474	1.206
1_MACS_peak_343_lociStitched	chr1(.):22778130-22779419	2.8993
1_MACS_peak_344_lociStitched	chr1(.):22782347-22782541	0.4344
3_MACS_peak_345_lociStitched	chr1(.):22820517-22822368	1.6105
1_MACS_peak_348_lociStitched	chr1(.):23345770-23346928	3.8311
2_MACS_peak_349_lociStitched	chr1(.):23494136-23495453	1.2361
1_MACS_peak_351_lociStitched	chr1(.):23669908-23671609	2.4925
1_MACS_peak_352_lociStitched	chr1(.):23694251-23696369	2.289
2_MACS_peak_353_lociStitched	chr1(.):23850885-23852511	1.2738
2_MACS_peak_355_lociStitched	chr1(.):23854810-23855337	0.8416
1_MACS_peak_357_lociStitched	chr1(.):23880807-23881515	1.7485
2_MACS_peak_358_lociStitched	chr1(.):23885350-23885976	1.0009
1_MACS_peak_360_lociStitched	chr1(.):24018178-24019707	2.1986
1_MACS_peak_361_lociStitched	chr1(.):24069415-24070742	2.1565
1_MACS_peak_362_lociStitched	chr1(.):24103871-24105811	3.1986
1_MACS_peak_363_lociStitched	chr1(.):24117316-24118468	1.2946
1_MACS_peak_364_lociStitched	chr1(.):24126149-24128129	2.6038
1_MACS_peak_365_lociStitched	chr1(.):24151299-24152532	2.7113
1_MACS_peak_366_lociStitched	chr1(.):24181606-24182315	1.6279
1_MACS_peak_367_lociStitched	chr1(.):24194243-24194763	1.4429
1_MACS_peak_368_lociStitched	chr1(.):24195323-24195541	0.6759
1_MACS_peak_369_lociStitched	chr1(.):24285392-24287181	3.0345
2_MACS_peak_370_lociStitched	chr1(.):24305670-24307444	2.3794
1_MACS_peak_372_lociStitched	chr1(.):24357785-24357890	0.775
1_MACS_peak_373_lociStitched	chr1(.):24477275-24477686	1.1459
1_MACS_peak_374_lociStitched	chr1(.):24512884-24514834	2.0811
3_MACS_peak_375_lociStitched	chr1(.):24515713-24517584	0.9669
1_MACS_peak_378_lociStitched	chr1(.):24648115-24649029	1.5127
1_MACS_peak_379_lociStitched	chr1(.):24699571-24700755	2.2189
1_MACS_peak_380_lociStitched	chr1(.):24711941-24712177	0.5042
1_MACS_peak_381_lociStitched	chr1(.):24717847-24719447	2.0893
1_MACS_peak_382_lociStitched	chr1(.):24739703-24740444	1.3398
1_MACS_peak_383_lociStitched	chr1(.):24862910-24863146	0.7345
2_MACS_peak_384_lociStitched	chr1(.):24968516-24970680	2.2522
2_MACS_peak_386_lociStitched	chr1(.):25053370-25054526	1.5236
5_MACS_peak_388_lociStitched	chr1(.):25069492-25076196	2.3517
2_MACS_peak_393_lociStitched	chr1(.):25254764-25257671	1.9267
1_MACS_peak_395_lociStitched	chr1(.):25348406-25349603	1.7384
1_MACS_peak_396_lociStitched	chr1(.):25558194-25559863	3.9156
2_MACS_peak_397_lociStitched	chr1(.):25563201-25563872	0.877
2_MACS_peak_399_lociStitched	chr1(.):25565828-25566753	1.162
1_MACS_peak_401_lociStitched	chr1(.):25572861-25574505	2.3103
1_MACS_peak_402_lociStitched	chr1(.):25593196-25594610	3.6991
1_MACS_peak_403_lociStitched	chr1(.):25663543-25665805	3.4719
1_MACS_peak_404_lociStitched	chr1(.):25755989-25758652	3.4364
1_MACS_peak_405_lociStitched	chr1(.):25869898-25871460	2.6219
2_MACS_peak_406_lociStitched	chr1(.):25875136-25877320	1.6519
1_MACS_peak_408_lociStitched	chr1(.):25888499-25888683	0.7076
1_MACS_peak_409_lociStitched	chr1(.):25943478-25944196	1.3199
2_MACS_peak_410_lociStitched	chr1(.):25968718-25969318	0.9612
1_MACS_peak_412_lociStitched	chr1(.):26098055-26098336	0.8298
1_MACS_peak_413_lociStitched	chr1(.):26126127-26127351	1.4613
1_MACS_peak_414_lociStitched	chr1(.):26145690-26147771	2.1442
1_MACS_peak_415_lociStitched	chr1(.):26185983-26186739	1.5948
1_MACS_peak_416_lociStitched	chr1(.):26201447-26202782	1.3353
1_MACS_peak_417_lociStitched	chr1(.):26231492-26231729	0.496
1_MACS_peak_418_lociStitched	chr1(.):26323754-26324727	3.6391
1_MACS_peak_419_lociStitched	chr1(.):26361994-26362523	1.2544
3_MACS_peak_420_lociStitched	chr1(.):26436914-26441791	2.2834
1_MACS_peak_423_lociStitched	chr1(.):26444123-26444353	0.6185
2_MACS_peak_424_lociStitched	chr1(.):26446254-26446724	0.8484
1_MACS_peak_426_lociStitched	chr1(.):26452435-26453020	1.1915
1_MACS_peak_427_lociStitched	chr1(.):26455516-26455717	0.3321
1_MACS_peak_428_lociStitched	chr1(.):26496204-26497415	4.115
1_MACS_peak_429_lociStitched	chr1(.):26560670-26561793	1.8468
1_MACS_peak_430_lociStitched	chr1(.):26605747-26607313	2.2158
1_MACS_peak_431_lociStitched	chr1(.):26663029-26663214	0.567
1_MACS_peak_432_lociStitched	chr1(.):26758683-26759589	2.2624
1_MACS_peak_433_lociStitched	chr1(.):26798513-26800293	3.8935
1_MACS_peak_434_lociStitched	chr1(.):26826646-26828314	3.0652
1_MACS_peak_435_lociStitched	chr1(.):26856132-26856881	1.4145
1_MACS_peak_436_lociStitched	chr1(.):26868110-26869484	1.4304
1_MACS_peak_437_lociStitched	chr1(.):26872234-26872907	1.566
2_MACS_peak_438_lociStitched	chr1(.):26946550-26948068	1.3012
2_MACS_peak_440_lociStitched	chr1(.):27018819-27020058	1.1269
3_MACS_peak_442_lociStitched	chr1(.):27022194-27025455	2.143
2_MACS_peak_445_lociStitched	chr1(.):27049614-27050502	0.8082
1_MACS_peak_447_lociStitched	chr1(.):27070799-27071412	0.9471
2_MACS_peak_448_lociStitched	chr1(.):27112707-27115373	1.5367
1_MACS_peak_450_lociStitched	chr1(.):27152474-27154407	1.6671
1_MACS_peak_451_lociStitched	chr1(.):27155439-27155629	0.5966
1_MACS_peak_452_lociStitched	chr1(.):27159431-27160945	2.8058
1_MACS_peak_453_lociStitched	chr1(.):27164757-27166589	1.6484
1_MACS_peak_454_lociStitched	chr1(.):27191699-27192939	2.0408
1_MACS_peak_455_lociStitched	chr1(.):27215927-27217521	2.3962
1_MACS_peak_456_lociStitched	chr1(.):27226150-27227433	2.4941
1_MACS_peak_457_lociStitched	chr1(.):27247497-27249166	2.3931
1_MACS_peak_458_lociStitched	chr1(.):27286539-27286956	1.1025
1_MACS_peak_459_lociStitched	chr1(.):27433553-27433729	0.4414
1_MACS_peak_460_lociStitched	chr1(.):27480979-27482449	2.0776
1_MACS_peak_461_lociStitched	chr1(.):27561059-27562201	1.5643
1_MACS_peak_462_lociStitched	chr1(.):27648694-27649518	3.5177
1_MACS_peak_463_lociStitched	chr1(.):27667497-27670315	2.289
1_MACS_peak_464_lociStitched	chr1(.):27686939-27687230	0.5845
1_MACS_peak_465_lociStitched	chr1(.):27692145-27693453	2.7232
1_MACS_peak_466_lociStitched	chr1(.):27718303-27719702	1.9719
1_MACS_peak_467_lociStitched	chr1(.):27729759-27730488	1.1543
1_MACS_peak_468_lociStitched	chr1(.):27732967-27733338	1.0863
1_MACS_peak_469_lociStitched	chr1(.):27744659-27745999	1.2885
1_MACS_peak_470_lociStitched	chr1(.):27762631-27763196	1.3965
2_MACS_peak_471_lociStitched	chr1(.):27769042-27769712	1.005
3_MACS_peak_473_lociStitched	chr1(.):27771295-27772413	1.5137
1_MACS_peak_476_lociStitched	chr1(.):27815633-27817271	3.0144
1_MACS_peak_477_lociStitched	chr1(.):27818527-27819350	0.9819
1_MACS_peak_478_lociStitched	chr1(.):27854258-27854848	1.056
1_MACS_peak_479_lociStitched	chr1(.):27895110-27895888	1.8151
2_MACS_peak_480_lociStitched	chr1(.):27901895-27902629	1.1283
2_MACS_peak_482_lociStitched	chr1(.):27929390-27930732	1.1787
1_MACS_peak_484_lociStitched	chr1(.):27985417-27987274	2.3659
1_MACS_peak_485_lociStitched	chr1(.):27989211-27989603	0.9555
1_MACS_peak_486_lociStitched	chr1(.):28051464-28053440	3.9788
1_MACS_peak_487_lociStitched	chr1(.):28099554-28100516	2.6732
1_MACS_peak_488_lociStitched	chr1(.):28156564-28158035	2.4783
1_MACS_peak_489_lociStitched	chr1(.):28195633-28196181	1.2761
1_MACS_peak_490_lociStitched	chr1(.):28198950-28203328	3.0892
1_MACS_peak_491_lociStitched	chr1(.):28210080-28211715	1.571
3_MACS_peak_492_lociStitched	chr1(.):28213302-28214891	1.219
1_MACS_peak_495_lociStitched	chr1(.):28217208-28219081	1.7631
2_MACS_peak_496_lociStitched	chr1(.):28240399-28241563	1.9709
1_MACS_peak_498_lociStitched	chr1(.):28285748-28287163	2.4016
2_MACS_peak_499_lociStitched	chr1(.):28414442-28415649	1.679
1_MACS_peak_501_lociStitched	chr1(.):28558749-28559670	3.3189
2_MACS_peak_502_lociStitched	chr1(.):28562209-28563427	1.6449
2_MACS_peak_504_lociStitched	chr1(.):28570634-28576946	2.8436
2_MACS_peak_506_lociStitched	chr1(.):28585226-28587225	2.5241
1_MACS_peak_508_lociStitched	chr1(.):28655381-28656536	3.5498
1_MACS_peak_509_lociStitched	chr1(.):28695902-28696966	2.7888
4_MACS_peak_510_lociStitched	chr1(.):28743444-28744516	0.9472
2_MACS_peak_514_lociStitched	chr1(.):28776640-28777224	0.9121
3_MACS_peak_516_lociStitched	chr1(.):28831594-28834328	1.8916
1_MACS_peak_519_lociStitched	chr1(.):28844648-28845345	1.2123
2_MACS_peak_520_lociStitched	chr1(.):28878760-28880423	1.4796
1_MACS_peak_522_lociStitched	chr1(.):28907488-28909034	2.1144
2_MACS_peak_523_lociStitched	chr1(.):28918854-28919380	0.9194
1_MACS_peak_525_lociStitched	chr1(.):28925322-28925515	0.7426
