GENE	H3k27me3_25_DMSO_compare_TSS_SIGNAL	H3k27me3_25_DMSO_compare_DISTAL_SIGNAL	ENHANCER_PROMOTER_DIFFERENCE	ENHANCER_CONTRIBUTION	ENHANCER_PROMOTER_RATIO
PPM1E	760.93	23.2596	-737.6704	0.0296606840998656	-5.03186555060924
KIRREL3	737.613	0	-737.613	0	-8
VSTM1	733.788	0	-733.788	0	-8
NRCAM	2064.0444	1332.1607	-731.8837	0.392249779025419	-0.631705878361055
SCUBE3	708.525	0	-708.525	0	-8
MIXL1	698.9168	0	-698.9168	0	-8
NSFL1C	1099.9638	403.925	-696.0388	0.268587012550396	-1.44529669900966
SOX9	1024.119	335.36	-688.759	0.24668273654834	-1.61060083543947
GPR161	696.5684	20.5093	-676.0591	0.0286012241072341	-5.08591486883558
MIR3663	667.0755	0	-667.0755	0	-8
NFIA	666.7469	0	-666.7469	0	-8
PLXNA4	2755.7161	2090.8328	-664.8833	0.431406521040157	-0.398349569138657
MAP6	6102	5440.5916	-661.4084	0.471349224553696	-0.165518643885701
MYH11	654.7905	0	-654.7905	0	-8
CORO2A	763.9071	110.6226	-653.2845	0.126493817191114	-2.78775104470005
CLTCL1	815.0226	166.6714	-648.3512	0.169779381355086	-2.28983349868746
SCARA3	647.1555	0	-647.1555	0	-8
TMEM200C	944.8491	313.2998	-631.5493	0.249016471738758	-1.59254008898882
GGTA1	3147.714	2523.2537	-624.4603	0.444942350844284	-0.319019195052526
TMEM163	624.2299	0	-624.2299	0	-8
SCN8A	621.178	0	-621.178	0	-8
SNTB1	731.5792	113.5467	-618.0325	0.134354774832957	-2.68772827977021
NPR1	13484	12866.3032	-617.6968	0.48827913297028	-0.0676509405043288
SLC6A4	610.95	0	-610.95	0	-8
C2CD4A	606.5415	0	-606.5415	0	-8
ENAH	598.0351	0	-598.0351	0	-8
REL	910.9631	313.266	-597.6971	0.255888379062383	-1.54000441977083
KIFC3	590.3624	0	-590.3624	0	-8
SLIT2	586.6244	0	-586.6244	0	-8
PRKCB	795.8731	219.7197	-576.1534	0.216346256097916	-1.85687418779609
NRIP3	572.7626	0	-572.7626	0	-8
EFHD2	761.854	193.7848	-568.0692	0.202780381039363	-1.9750591355862
RASGRF1	1328.0643	765.4152	-562.6491	0.365618674555925	-0.79501054220843
RIMKLB	562.1016	0	-562.1016	0	-8
OLFML2A	560.976	0	-560.976	0	-8
FRMPD1	536.102	0	-536.102	0	-8
TMEM130	1141.452	609.0496	-532.4024	0.347928616574815	-0.906238564310054
IGFBP2	624.3984	92.568	-531.8304	0.129110652884152	-2.7538813835497
ATP4B	1747.7936	1216.929	-530.8646	0.410469768739915	-0.522289826012407
DYSF	2041.9266	1513.8531	-528.0735	0.425744345185389	-0.431705790300135
RARRES2	524.6896	0	-524.6896	0	-8
GJA3	524.4228	0	-524.4228	0	-8
ADAMTSL4	2671.3395	2151.4639	-519.8756	0.446102343711543	-0.312244706332335
PDPN	505.3686	0	-505.3686	0	-8
SUSD4	800.0828	311.9581	-488.1247	0.28052754174779	-1.35879704167879
C6orf123	470.8278	0	-470.8278	0	-8
MACF1	461.4317	0	-461.4317	0	-8
SHOX2	899.9775	448.2414	-451.7361	0.332469304502407	-1.00561302993367
TPM1	1979.3716	1532.916	-446.4556	0.436443758193378	-0.368763841066229
PRRX1	442.0518	0	-442.0518	0	-8
LRP4	1262.5808	825.4176	-437.1632	0.395315245452295	-0.613179611683905
TRANK1	512.1556	78.432	-433.7236	0.132803330107168	-2.70706789322557
TMEM132E	3742.5391	3309.6748	-432.8643	0.46931004177284	-0.177327920300216
KCNK12	432.4985	0	-432.4985	0	-8
PCP4L1	432.432	0	-432.432	0	-8
MGLL	431.3164	0	-431.3164	0	-8
HSPG2	429.9795	0	-429.9795	0	-8
C7orf57	404.2287	0	-404.2287	0	-8
ARHGEF7	417.0044	15.328	-401.6764	0.0354542014431488	-4.76582123497175
DOCK3	600.532	202.0914	-398.4406	0.251788572324206	-1.57123319441861
TCF7L1	609.702	212.0864	-397.6156	0.258079087025322	-1.52345216717191
RFPL2	3144.6705	2757.109	-387.5615	0.467165708241048	-0.189752554565261
LOC646903	381.672	0	-381.672	0	-8
PFN2	381.672	0	-381.672	0	-8
CLEC18A	379.1808	0	-379.1808	0	-8
SMAGP	367.2944	0	-367.2944	0	-8
SCN5A	362.3297	0	-362.3297	0	-8
KCNH8	343.928	0	-343.928	0	-8
ID1	959.1206	618.9975	-340.1231	0.392237754576163	-0.631778648676976
FRAS1	334.866	0	-334.866	0	-8
RPP25	329.9904	0	-329.9904	0	-8
RCVRN	326.9656	0	-326.9656	0	-8
COPZ2	318.99	0	-318.99	0	-8
MIR152	318.99	0	-318.99	0	-8
SLC1A2	316.1885	0	-316.1885	0	-8
RPRML	316.176	0	-316.176	0	-8
ARHGEF3	449.196	151.4104	-297.7856	0.252095881762166	-1.56888077706156
RIN3	293.8572	0	-293.8572	0	-8
ATXN7L1	316.303	31.5328	-284.7702	0.0906542684795527	-3.32638205228367
FAM167A	911.12	629.5212	-281.5988	0.408609869708794	-0.533386114660755
CXCL12	278.3832	0	-278.3832	0	-8
EGR4	5103.5824	4826.0384	-277.544	0.486024441134751	-0.0806708907001553
EPB41L4B	273.8814	0	-273.8814	0	-8
ADAP2	647.0728	386.7066	-260.3662	0.374070715667192	-0.742688646750846
HOXD11	308.0844	63.1548	-244.9296	0.170118888307054	-2.28636133918916
SPOCK2	550.7584	307.5634	-243.195	0.35833110611894	-0.840535760627715
AHNAK	245.3308	18.4315	-226.8993	0.0698792056332539	-3.73448297722275
PTPN3	357.903	131.2216	-226.6814	0.268278471375187	-1.44756341943186
GRM8	1148.4165	922.789	-225.6275	0.445532324049931	-0.315573252129899
FAM78B	593.415	369.5494	-223.8656	0.383762265770157	-0.683274163475603
GPR150	548.6995	325.6056	-223.0939	0.37241644821699	-0.752890748831285
TBX5	221.7119	0	-221.7119	0	-8
ALDH1A3	219.6585	0	-219.6585	0	-8
ACSBG1	2258.2904	2052.7891	-205.5013	0.476165911577367	-0.137645603240213
DHRS3	730.0174	533.498	-196.5194	0.422233080815635	-0.452447988485181
IL20RA	238.3536	42.24	-196.1136	0.150538002292283	-2.4964216756675
LOC285830	1086.853	897.7429	-189.1101	0.452355514792709	-0.275782581726394
SLC26A10	13374	13188.1963	-185.803700000002	0.496502478599633	-0.0201837563244085
CHAT	981.4855	808.8498	-172.6357	0.451786768657245	-0.279095129022829
ABCC8	474.4134	311.9114	-162.502	0.396669925710088	-0.605008477462761
JPH2	138.432	0	-138.432	0	-8
HELT	6683.6	6546.8316	-136.768400000001	0.494831294846043	-0.0298285237164219
VGLL2	135.0648	0	-135.0648	0	-8
ATF3	1640.69	1510.2996	-130.3904	0.47930961117739	-0.119467907597461
TMIE	1077.4566	951.3444	-126.1122	0.468919524389036	-0.179590142091877
PLA2G2E	1462.8055	1346.1492	-116.6563	0.47923492678611	-0.119899636752437
GNG4	539.8078	428.77	-111.0378	0.442679978830818	-0.332241855859773
ACAN	1618.6529	1510.115	-108.5379	0.482654849533582	-0.100135231289876
HAAO	108.416	0	-108.416	0	-8
MMS19	711.5848	604.368	-107.2168	0.45926267264297	-0.235608418964324
UBTD1	711.5848	604.368	-107.2168	0.45926267264297	-0.235608418964324
DZIP1	119.9806	12.7985	-107.1821	0.0963894167079006	-3.22875451167443
MAMLD1	272.9196	166.8758	-106.0438	0.379439621242059	-0.709701253876972
C1orf158	878.8845	776.4848	-102.3997	0.46907043642769	-0.178715900211846
NMUR1	89.683	0	-89.683	0	-8
ARHGEF40	445.952	358.0212	-87.9308	0.445314843828128	-0.316843415864395
NTRK3	535.9414	452.7252	-83.2162	0.457914933102828	-0.243439651161684
CKMT1B	796.536	723.645	-72.891	0.476025552220426	-0.13845744182223
KIAA1045	71.514	0	-71.514	0	-8
EPHB1	792.61	729.768	-62.842	0.47936057930422	-0.119173278470247
CORO2B	459.0552	414.0032	-45.052	0.474198747758455	-0.149025724839765
OSTalpha	562.128	522.8425	-39.2855	0.481895590709609	-0.104522260951717
VCAN	286.599	264.258	-22.341	0.479721597438174	-0.117086428145611
KCNMA1	2787.0656	2770.6064	-16.4591999999998	0.498519236111811	-0.00854518785520482
KCNA2	351.8116	335.8416	-15.97	0.488388042111925	-0.0670221074378534
RASSF5	1239.0308	1229.28	-9.75080000000003	0.498024803035339	-0.011398486756483
ABCC1	0	0	0	NA	1
ABP1	0	0	0	NA	1
ACBD3	0	0	0	NA	1
ACTR3C	0	0	0	NA	1
ADAMTS4	0	0	0	NA	1
AHCYL2	0	0	0	NA	1
AICDA	0	0	0	NA	1
AKIRIN1	0	0	0	NA	1
APOA2	0	0	0	NA	1
ARPC5L	0	0	0	NA	1
ASCL3	0	0	0	NA	1
B4GALT3	0	0	0	NA	1
BIN2	0	0	0	NA	1
BLMH	0	0	0	NA	1
BOLA2B	0	0	0	NA	1
BPHL	0	0	0	NA	1
BUB1B	0	0	0	NA	1
C11orf16	0	0	0	NA	1
C11orf17	0	0	0	NA	1
C15orf42	0	0	0	NA	1
C16orf63	0	0	0	NA	1
C16orf75	0	0	0	NA	1
C18orf32	0	0	0	NA	1
C20orf111	0	0	0	NA	1
C2CD4B	0	0	0	NA	1
C2orf44	0	0	0	NA	1
C2orf52	0	0	0	NA	1
C2orf57	0	0	0	NA	1
C6orf124	0	0	0	NA	1
C7orf29	0	0	0	NA	1
C8orf12	0	0	0	NA	1
C9orf131	0	0	0	NA	1
C9orf3	0	0	0	NA	1
CACNG6	0	0	0	NA	1
CBX1	0	0	0	NA	1
CCDC47	0	0	0	NA	1
CELA1	0	0	0	NA	1
CELA3A	0	0	0	NA	1
CELA3B	0	0	0	NA	1
CLTB	0	0	0	NA	1
CLU	0	0	0	NA	1
COMMD9	0	0	0	NA	1
COX5A	0	0	0	NA	1
CR2	0	0	0	NA	1
DAZAP2	0	0	0	NA	1
DCTN1	0	0	0	NA	1
DCTN4	0	0	0	NA	1
DDX42	0	0	0	NA	1
DEF6	0	0	0	NA	1
DNAJB5	0	0	0	NA	1
EVI2A	0	0	0	NA	1
EVI2B	0	0	0	NA	1
FAF2	0	0	0	NA	1
FAM102A	0	0	0	NA	1
FAM54B	0	0	0	NA	1
FAM81A	0	0	0	NA	1
FBP2	0	0	0	NA	1
FBXO10	0	0	0	NA	1
FCER1G	0	0	0	NA	1
FLJ46111	0	0	0	NA	1
GDAP1L1	0	0	0	NA	1
GDPD2	0	0	0	NA	1
GIMAP1	0	0	0	NA	1
GIMAP5	0	0	0	NA	1
GJB2	0	0	0	NA	1
GJB6	0	0	0	NA	1
GSTZ1	0	0	0	NA	1
HIGD2A	0	0	0	NA	1
HSPC157	0	0	0	NA	1
HUS1	0	0	0	NA	1
IL6R	0	0	0	NA	1
KATNB1	0	0	0	NA	1
KBTBD12	0	0	0	NA	1
KCNK18	0	0	0	NA	1
KIAA1191	0	0	0	NA	1
KIAA1522	0	0	0	NA	1
LIN9	0	0	0	NA	1
LOC100128542	0	0	0	NA	1
LOC100129034	0	0	0	NA	1
LOC100189589	0	0	0	NA	1
LOC283761	0	0	0	NA	1
LOC285972	0	0	0	NA	1
LOC340074	0	0	0	NA	1
LOC375190	0	0	0	NA	1
LOC407835	0	0	0	NA	1
LOC440354	0	0	0	NA	1
LOC606724	0	0	0	NA	1
LOC728743	0	0	0	NA	1
LRRC38	0	0	0	NA	1
LRRC61	0	0	0	NA	1
LRRK1	0	0	0	NA	1
MAP3K10	0	0	0	NA	1
MFAP5	0	0	0	NA	1
MFSD2B	0	0	0	NA	1
MIR1260	0	0	0	NA	1
MIR140	0	0	0	NA	1
MIR1539	0	0	0	NA	1
MIR181A2	0	0	0	NA	1
MIR181B2	0	0	0	NA	1
MIR1972-1	0	0	0	NA	1
MIR3167	0	0	0	NA	1
MIR3622A	0	0	0	NA	1
MIR3622B	0	0	0	NA	1
MIR641	0	0	0	NA	1
MIR935	0	0	0	NA	1
MLL	0	0	0	NA	1
MLLT4	0	0	0	NA	1
MPZ	0	0	0	NA	1
NDST2	0	0	0	NA	1
NDUFS2	0	0	0	NA	1
NDUFS5	0	0	0	NA	1
NFE2L1	0	0	0	NA	1
NOP16	0	0	0	NA	1
NR1I3	0	0	0	NA	1
NR6A1	0	0	0	NA	1
OMG	0	0	0	NA	1
OXER1	0	0	0	NA	1
P2RY2	0	0	0	NA	1
P2RY6	0	0	0	NA	1
PEX7	0	0	0	NA	1
PFN4	0	0	0	NA	1
PKD1L1	0	0	0	NA	1
POMT2	0	0	0	NA	1
POU6F1	0	0	0	NA	1
PPCDC	0	0	0	NA	1
PPOX	0	0	0	NA	1
RBBP4	0	0	0	NA	1
RELT	0	0	0	NA	1
REPIN1	0	0	0	NA	1
RIBC1	0	0	0	NA	1
RIPK1	0	0	0	NA	1
RNF157	0	0	0	NA	1
RPL17	0	0	0	NA	1
RPL17-C18ORF32	0	0	0	NA	1
RPL35	0	0	0	NA	1
SCAMP5	0	0	0	NA	1
SDHC	0	0	0	NA	1
SF3B14	0	0	0	NA	1
SIRPA	0	0	0	NA	1
SLC18A2	0	0	0	NA	1
SLC4A5	0	0	0	NA	1
SLX1A-SULT1A3	0	0	0	NA	1
SLX1B	0	0	0	NA	1
SMARCAL1	0	0	0	NA	1
SMC1A	0	0	0	NA	1
SNORD58A	0	0	0	NA	1
SNORD58B	0	0	0	NA	1
SNORD58C	0	0	0	NA	1
SNX11	0	0	0	NA	1
SPATA12	0	0	0	NA	1
ST5	0	0	0	NA	1
SULT1A4	0	0	0	NA	1
SUN3	0	0	0	NA	1
TAS2R41	0	0	0	NA	1
TCP11	0	0	0	NA	1
TFCP2	0	0	0	NA	1
TMEM9B	0	0	0	NA	1
TMIGD1	0	0	0	NA	1
TOMM40L	0	0	0	NA	1
TOMM5	0	0	0	NA	1
TP53I3	0	0	0	NA	1
TSPAN33	0	0	0	NA	1
TTC9B	0	0	0	NA	1
U58	0	0	0	NA	1
UPP1	0	0	0	NA	1
USP21	0	0	0	NA	1
VAX1	0	0	0	NA	1
VPS13C	0	0	0	NA	1
WDR38	0	0	0	NA	1
WWP2	0	0	0	NA	1
ZBTB8OS	0	0	0	NA	1
ZNF76	0	0	0	NA	1
ZNF775	0	0	0	NA	1
RPSAP52	302.984	308.775	5.79100000000005	0.504733072991162	0.0273143396099375
CLDN10	0	12.7985	12.7985	1	8
DNAJC3	0	12.7985	12.7985	1	8
NSL1	0	13.8276	13.8276	1	8
TATDN3	0	13.8276	13.8276	1	8
KCNA6	0	13.9119	13.9119	1	8
PLLP	0	16.4358	16.4358	1	8
B3GAT3	0	18.4315	18.4315	1	8
EEF1G	0	18.4315	18.4315	1	8
EML3	0	18.4315	18.4315	1	8
GANAB	0	18.4315	18.4315	1	8
MTA2	0	18.4315	18.4315	1	8
ROM1	0	18.4315	18.4315	1	8
TUT1	0	18.4315	18.4315	1	8
SFT2D2	0	20.5093	20.5093	1	8
TIPRL	0	20.5093	20.5093	1	8
CLEC2L	194.8552	217.932	23.0768	0.527952417129213	0.161475617357405
SORCS3	188.2375	213.114	24.8765	0.530990914447809	0.179071305302513
RNF169	0	26.864	26.864	1	8
DKFZP686I15217	0	28.254	28.254	1	8
MGC39372	0	28.254	28.254	1	8
NQO2	0	28.254	28.254	1	8
SERPINB1	0	28.254	28.254	1	8
SERPINB6	0	28.254	28.254	1	8
CDHR3	0	31.5328	31.5328	1	8
SNTG2	155.5887	187.6384	32.0497	0.546688766708689	0.270217819117225
ITGA7	203.8408	239.0528	35.212	0.539752211366342	0.229886459153825
KCMF1	0	37.153	37.153	1	8
TMSB10	0	37.153	37.153	1	8
SLC26A9	1423.995	1465.6903	41.6953000000001	0.50721450533039	0.0416362139134926
NHEG1	0	42.24	42.24	1	8
MIR1180	0	52.548	52.548	1	8
ANXA9	0	56.7838	56.7838	1	8
FAM63A	0	56.7838	56.7838	1	8
LASS2	0	56.7838	56.7838	1	8
PRUNE	0	56.7838	56.7838	1	8
TCF7	661.2012	718.549	57.3478	0.520781950239978	0.119997198766991
NR4A2	0	61.5244	61.5244	1	8
EVX2	0	63.1548	63.1548	1	8
HOXD1	0	63.1548	63.1548	1	8
HOXD10	0	63.1548	63.1548	1	8
HOXD12	0	63.1548	63.1548	1	8
HOXD13	0	63.1548	63.1548	1	8
HOXD3	0	63.1548	63.1548	1	8
HOXD4	0	63.1548	63.1548	1	8
HOXD8	0	63.1548	63.1548	1	8
HOXD9	0	63.1548	63.1548	1	8
LOC401022	0	63.1548	63.1548	1	8
MIR10B	0	63.1548	63.1548	1	8
RHBDL3	567.948	632.4354	64.4874000000001	0.52686116785687	0.155159277538844
F2R	258.3	329.1552	70.8552	0.560306896593987	0.349720346203734
BMS1P1	0	72.051	72.051	1	8
MIR558	0	72.7552	72.7552	1	8
CDX2	143.7831	221.5542	77.7711	0.606437393608591	0.623765562202024
EPM2AIP1	0	78.432	78.432	1	8
MLH1	0	78.432	78.432	1	8
PTK7	1412.7258	1493.3238	80.598	0.513867278796618	0.0800455454431327
CPNE2	694.22	779.008	84.7879999999999	0.528776265452462	0.166245215262157
IGFBP5	0	92.568	92.568	1	8
OBFC1	0	101.2875	101.2875	1	8
MTERFD1	0	101.8116	101.8116	1	8
PTDSS1	0	101.8116	101.8116	1	8
C7orf64	0	107.8815	107.8815	1	8
FAM133B	0	107.8815	107.8815	1	8
GATAD1	0	107.8815	107.8815	1	8
LOC728066	0	107.8815	107.8815	1	8
MGC16142	0	107.8815	107.8815	1	8
PEX1	0	107.8815	107.8815	1	8
PACSIN3	1888.4011	1996.6267	108.2256	0.513928548979752	0.0803993955884948
TBC1D2	0	110.6226	110.6226	1	8
TRIM14	0	110.6226	110.6226	1	8
INPP5K	0	110.979	110.979	1	8
LOC100306951	0	110.979	110.979	1	8
MYO1C	0	110.979	110.979	1	8
PITPNA	0	110.979	110.979	1	8
SLC43A2	0	110.979	110.979	1	8
VPS13D	0	111.0932	111.0932	1	8
GCH1	0	111.445	111.445	1	8
MIR4308	0	111.445	111.445	1	8
DLGAP2	0	115.1229	115.1229	1	8
IGSF22	0	115.9732	115.9732	1	8
LOC100132715	0	115.9732	115.9732	1	8
SPTY2D1	0	115.9732	115.9732	1	8
TMEM86A	0	115.9732	115.9732	1	8
LOC148696	0	117.6751	117.6751	1	8
CHRNA1	0	120.6848	120.6848	1	8
C12orf68	609.3304	734.1198	124.7894	0.546443627013491	0.26879079429376
KCNH7	0	127.1844	127.1844	1	8
APOB	0	134.8088	134.8088	1	8
USP43	126.5156	264.0568	137.5412	0.676076445749879	1.06153300689029
LOC100302401	687.5098	828.9216	141.4118	0.546626507470104	0.269855378700656
RASAL2	687.5098	828.9216	141.4118	0.546626507470104	0.269855378700656
TLL2	558.1548	701.0575	142.9027	0.556742893950448	0.328867479344874
HTR3A	0	146.8251	146.8251	1	8
PDCD5	0	147.87	147.87	1	8
SUSD1	0	150.2796	150.2796	1	8
C10orf82	0	150.975	150.975	1	8
APPL1	0	151.4104	151.4104	1	8
HESX1	0	151.4104	151.4104	1	8
C3orf22	0	152.9187	152.9187	1	8
TXNRD3IT1	0	152.9187	152.9187	1	8
UROC1	0	152.9187	152.9187	1	8
ZXDC	0	152.9187	152.9187	1	8
SLC8A3	193.5252	346.4582	152.933	0.641608982794656	0.840159862460163
MAP6D1	0	157.3614	157.3614	1	8
PARL	0	157.3614	157.3614	1	8
C5orf20	0	159.9234	159.9234	1	8
H2AFY	0	159.9234	159.9234	1	8
NEUROG1	0	159.9234	159.9234	1	8
TIFAB	0	159.9234	159.9234	1	8
ADIPOR1	0	160.9313	160.9313	1	8
KLHL12	0	160.9313	160.9313	1	8
CECR1	0	162.0918	162.0918	1	8
CECR4	0	162.0918	162.0918	1	8
CECR5	0	162.0918	162.0918	1	8
CECR7	0	162.0918	162.0918	1	8
