#MM5 Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/MM5.H3K27ac_ROSE/MM5_3KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by MM5.jin.bam
#Using cutoff of 14217.096 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM5.jin.bam	enhancerRank	isSuper
5_MACS_peak_5751_lociStitched	chr11	65254539	65274415	5	16778	55567.3332	39	1
6_MACS_peak_28370_lociStitched	chr6	109183574	109208513	6	18948	55439.397	40	1
7_MACS_peak_13117_lociStitched	chr17	37909361	37935238	7	21065	53803.4584	41	1
6_MACS_peak_7104_lociStitched	chr12	48191173	48215120	6	22142	53734.6733	42	1
9_MACS_peak_20405_lociStitched	chr21	44829506	44852032	9	15750	53440.6824	43	1
7_MACS_peak_22958_lociStitched	chr3	141117770	141141380	7	19910	52763.628	44	1
6_MACS_peak_6287_lociStitched	chr11	111227975	111251851	6	21149	51722.5788	45	1
1_MACS_peak_8371_lociStitched	chr12	125397829	125407132	1	9304	51012.0702	46	1
2_MACS_peak_30533_lociStitched	chr7	139462624	139478623	2	14244	50985.6132	47	1
15_MACS_peak_10320_lociStitched	chr15	31626906	31661186	15	25894	50964.076	48	1
2_MACS_peak_6755_lociStitched	chr12	12866258	12879721	2	13119	49524.9918	49	1
9_MACS_peak_30460_lociStitched	chr7	137660500	137687949	9	24192	49421.9245	50	1
4_MACS_peak_23841_lociStitched	chr4	14166064	14186353	4	17527	48979.6749	51	1
6_MACS_peak_2104_lociStitched	chr1	150531919	150553224	6	18599	48860.887	52	1
13_MACS_peak_26395_lociStitched	chr5	139027232	139059031	13	25544	48124.6066	53	1
5_MACS_peak_14682_lociStitched	chr18	60817299	60831803	5	13085	48076.4088	54	1
8_MACS_peak_1232_lociStitched	chr1	65412546	65434334	8	19064	47916.1696	55	1
14_MACS_peak_20943_lociStitched	chr22	37614123	37642100	14	23547	46489.3809	56	1
2_MACS_peak_3665_lociStitched	chr10	3823387	3829089	2	5449	46348.1368	57	1
6_MACS_peak_15334_lociStitched	chr19	13943793	13962376	6	13581	46147.1639	58	1
10_MACS_peak_21416_lociStitched	chr3	5222936	5247281	10	18744	45208.665	59	1
7_MACS_peak_14790_lociStitched	chr19	905864	928497	7	13593	45107.569	60	1
11_MACS_peak_20440_lociStitched	chr21	45552680	45581444	11	19644	45061.6824	61	1
4_MACS_peak_7969_lociStitched	chr12	106694321	106710380	4	10944	44401.5291	62	1
3_MACS_peak_15901_lociStitched	chr19	42438367	42456022	3	12756	43803.8205	63	1
1_MACS_peak_25175_lociStitched	chr5	9981	11819	1	1839	43740.5402	64	1
12_MACS_peak_23235_lociStitched	chr3	171802007	171833530	12	25563	43514.3492	65	1
11_MACS_peak_4120_lociStitched	chr10	45913032	45937858	11	16429	43338.7482	66	1
3_MACS_peak_28306_lociStitched	chr6	108878237	108888946	3	9859	42960.2244	67	1
5_MACS_peak_18243_lociStitched	chr2	157185499	157200249	5	10452	42370.85	68	1
7_MACS_peak_15788_lociStitched	chr19	39887686	39904662	7	14923	42339.8416	69	1
3_MACS_peak_5088_lociStitched	chr11	307044	321366	3	12502	42136.7562	70	1
6_MACS_peak_1269_lociStitched	chr1	66795863	66818831	6	19226	41413.6008	71	1
3_MACS_peak_16574_lociStitched	chr2	20403318	20426422	3	22975	41203.6736	72	1
7_MACS_peak_8238_lociStitched	chr12	122227111	122245098	7	11275	41096.6976	73	1
2_MACS_peak_6354_lociStitched	chr11	115089091	115101080	2	8576	40411.3223	74	1
14_MACS_peak_29597_lociStitched	chr7	47606442	47629998	14	18102	40389.1176	75	1
12_MACS_peak_17529_lociStitched	chr2	87753775	87777003	12	16638	40251.8012	76	1
5_MACS_peak_14696_lociStitched	chr18	60871174	60886061	5	14088	39956.708	77	1
6_MACS_peak_15297_lociStitched	chr19	12885396	12905366	6	14259	39764.264	78	1
6_MACS_peak_21503_lociStitched	chr3	13034675	13060747	6	17800	39619.0112	79	1
11_MACS_peak_1400_lociStitched	chr1	82258349	82279627	11	16895	39389.8336	80	1
9_MACS_peak_28180_lociStitched	chr6	90054910	90074216	9	13308	39318.5996	81	1
4_MACS_peak_29306_lociStitched	chr7	25998581	26011629	4	10626	39316.2336	82	1
7_MACS_peak_2333_lociStitched	chr1	156455709	156479302	7	20515	39183.2544	83	1
19_MACS_peak_12402_lociStitched	chr16	81837249	81876938	19	23954	39125.4162	84	1
6_MACS_peak_21354_lociStitched	chr22	50963341	50988088	6	16094	38855.2647	85	1
3_MACS_peak_8831_lociStitched	chr13	50695542	50705494	3	9118	38446.5664	86	1
3_MACS_peak_24026_lociStitched	chr4	40191037	40210465	3	19256	37573.752	87	1
7_MACS_peak_5028_lociStitched	chr10	126402342	126423684	7	13640	37480.8204	88	1
8_MACS_peak_31958_lociStitched	chr8	126285265	126308598	8	17368	37444.7984	89	1
7_MACS_peak_13954_lociStitched	chr17	75131481	75151679	7	15834	37390.5376	90	1
11_MACS_peak_20646_lociStitched	chr22	23219969	23249041	11	21338	37322.6336	91	1
4_MACS_peak_29639_lociStitched	chr7	50343607	50361274	4	15556	37153.701	92	1
16_MACS_peak_25448_lociStitched	chr5	56108684	56137621	16	19275	36972.8049	93	1
4_MACS_peak_8008_lociStitched	chr12	109020460	109036369	4	13889	36929.5617	94	1
3_MACS_peak_7663_lociStitched	chr12	92528317	92541180	3	10560	36831.9142	95	1
5_MACS_peak_21510_lociStitched	chr3	13365446	13382912	5	14942	36358.9722	96	1
1_MACS_peak_5086_lociStitched	chr11	267521	271699	1	4179	36255.8484	97	1
4_MACS_peak_19951_lociStitched	chr20	56038837	56058258	4	13805	36156.0757	98	1
1_MACS_peak_16893_lociStitched	chr2	43444736	43456576	1	11841	35901.248	99	1
1_MACS_peak_30146_lociStitched	chr7	104651252	104656483	1	5232	35623.6331	100	1
7_MACS_peak_26746_lociStitched	chr5	176270522	176291943	7	19139	35582.4231	101	1
2_MACS_peak_19789_lociStitched	chr20	45976307	45990265	2	13194	35563.5882	102	1
6_MACS_peak_21381_lociStitched	chr3	3137175	3153646	6	11491	34905.3432	103	1
13_MACS_peak_10945_lociStitched	chr15	75065550	75093037	13	20125	34273.5403	104	1
1_MACS_peak_27789_lociStitched	chr6	42748679	42752626	1	3948	33926.0438	105	1
3_MACS_peak_25894_lociStitched	chr5	95288784	95298790	3	9122	33916.3376	106	1
4_MACS_peak_24778_lociStitched	chr4	141671692	141683476	4	8685	33648.0336	107	1
3_MACS_peak_18146_lociStitched	chr2	137132476	137143456	3	10806	33588.918	108	1
2_MACS_peak_7799_lociStitched	chr12	96791804	96803047	2	10717	33410.8231	109	1
3_MACS_peak_7958_lociStitched	chr12	106637373	106645845	3	7771	32960.316	110	1
5_MACS_peak_26284_lociStitched	chr5	131820848	131837058	5	12942	32862.533	111	1
5_MACS_peak_26884_lociStitched	chr6	388992	404766	5	13599	32819.3844	112	1
12_MACS_peak_6540_lociStitched	chr11	128585837	128611678	12	19728	32802.5654	113	1
15_MACS_peak_5013_lociStitched	chr10	126373755	126398010	15	16348	32761.2285	114	1
8_MACS_peak_470_lociStitched	chr1	25870005	25891963	8	18793	32429.7702	115	1
1_MACS_peak_25835_lociStitched	chr5	90673854	90680786	1	6933	32249.0504	116	1
1_MACS_peak_30395_lociStitched	chr7	130789110	130797019	1	7910	32180.9301	117	1
7_MACS_peak_20961_lociStitched	chr22	37762383	37775476	7	9260	32102.7267	118	1
5_MACS_peak_30423_lociStitched	chr7	134842073	134858279	5	11937	32039.262	119	1
3_MACS_peak_23303_lociStitched	chr3	176911589	176920306	3	8689	31928.6276	120	1
5_MACS_peak_2981_lociStitched	chr1	203264843	203278502	5	10118	31844.5926	121	1
2_MACS_peak_32142_lociStitched	chr8	141597944	141609629	2	9992	31690.8885	122	1
6_MACS_peak_733_lociStitched	chr1	36614281	36633489	6	11807	31685.5168	123	1
5_MACS_peak_33475_lociStitched	chr9	130660832	130680206	5	11830	31647.429	124	1
12_MACS_peak_3806_lociStitched	chr10	11557127	11582145	12	19352	31570.2142	125	1
1_MACS_peak_18273_lociStitched	chr2	158323346	158328501	1	5156	31511.9995	126	1
1_MACS_peak_20225_lociStitched	chr21	35318857	35323032	1	4176	31248.205	127	1
7_MACS_peak_13906_lociStitched	chr17	74257751	74269648	7	9306	31216.5383	128	1
5_MACS_peak_10715_lociStitched	chr15	63788705	63798740	5	6955	31173.7275	129	1
8_MACS_peak_13535_lociStitched	chr17	55429889	55447970	8	13468	31168.0278	130	1
4_MACS_peak_16888_lociStitched	chr2	43394883	43407226	4	9714	31048.8165	131	1
10_MACS_peak_13156_lociStitched	chr17	38247775	38270176	10	14088	31027.6251	132	1
6_MACS_peak_30989_lociStitched	chr8	27232403	27257138	6	16614	31000.3755	133	1
3_MACS_peak_15442_lociStitched	chr19	16471681	16484567	3	11056	30999.8502	134	1
11_MACS_peak_4976_lociStitched	chr10	125813323	125840437	11	17701	30958.7652	135	1
9_MACS_peak_13973_lociStitched	chr17	75429734	75451500	9	15568	30931.6626	136	1
5_MACS_peak_4849_lociStitched	chr10	112255771	112273247	5	13052	30881.8396	137	1
1_MACS_peak_4246_lociStitched	chr10	63658603	63665577	1	6975	30854.3708	138	1
1_MACS_peak_30370_lociStitched	chr7	129586856	129593019	1	6164	30844.5824	139	1
2_MACS_peak_14680_lociStitched	chr18	60798456	60811259	2	10981	30656.7835	140	1
4_MACS_peak_27932_lociStitched	chr6	52355390	52370232	4	10683	30636.8564	141	1
4_MACS_peak_4842_lociStitched	chr10	112167294	112185118	4	15029	30600.2432	142	1
9_MACS_peak_26697_lociStitched	chr5	173205631	173223197	9	14243	30561.3268	143	1
2_MACS_peak_33634_lociStitched	chr9	134542848	134555905	2	9717	30494.6235	144	1
6_MACS_peak_4864_lociStitched	chr10	112618010	112634234	6	10874	30488.1408	145	1
7_MACS_peak_29575_lociStitched	chr7	47511909	47529043	7	13686	30438.551	146	1
5_MACS_peak_14907_lociStitched	chr19	2255556	2271790	5	10517	30265.0462	147	1
1_MACS_peak_9605_lociStitched	chr14	69258849	69263607	1	4759	30155.7282	148	1
5_MACS_peak_16454_lociStitched	chr2	9679223	9697075	5	11574	30139.5316	149	1
5_MACS_peak_3063_lociStitched	chr1	205275666	205291366	5	12501	29976.01	150	1
6_MACS_peak_24241_lociStitched	chr4	77116666	77138462	6	15433	29930.2672	151	1
1_MACS_peak_2986_lociStitched	chr1	203288638	203298316	1	9679	29878.8894	152	1
3_MACS_peak_5748_lociStitched	chr11	65236475	65246436	3	6747	29859.0936	153	1
4_MACS_peak_15678_lociStitched	chr19	35695004	35707882	4	8944	29804.8432	154	1
4_MACS_peak_20741_lociStitched	chr22	24819778	24833761	4	11652	29754.4257	155	1
2_MACS_peak_25074_lociStitched	chr4	185200746	185210664	2	9335	29653.8282	156	1
1_MACS_peak_17325_lociStitched	chr2	70310859	70317464	1	6606	29626.7275	157	1
2_MACS_peak_11317_lociStitched	chr15	93424613	93429290	2	4660	29601.6684	158	1
10_MACS_peak_33487_lociStitched	chr9	130725183	130749540	10	15257	29518.2483	159	1
7_MACS_peak_22193_lociStitched	chr3	53194229	53215529	7	16589	29498.37	160	1
5_MACS_peak_16498_lociStitched	chr2	11883220	11898173	5	13058	29451.4288	161	1
6_MACS_peak_9783_lociStitched	chr14	77490020	77508755	6	10981	29200.371	162	1
1_MACS_peak_24658_lociStitched	chr4	121987341	121996250	1	8910	29153.8116	163	1
10_MACS_peak_30520_lociStitched	chr7	139421262	139439389	10	12731	29150.0287	164	1
4_MACS_peak_14459_lociStitched	chr18	42300613	42317339	4	12756	29130.0016	165	1
8_MACS_peak_3442_lociStitched	chr1	230255287	230270685	8	12104	28954.3992	166	1
4_MACS_peak_3058_lociStitched	chr1	205242740	205258569	4	11105	28859.4328	167	1
4_MACS_peak_9512_lociStitched	chr14	61937720	61952310	4	8483	28857.561	168	1
1_MACS_peak_29667_lociStitched	chr7	55599063	55605185	1	6123	28754.4218	169	1
9_MACS_peak_16329_lociStitched	chr19	57779767	57795520	9	12036	28747.6497	170	1
6_MACS_peak_14938_lociStitched	chr19	2616387	2632218	6	11463	28747.5129	171	1
5_MACS_peak_2869_lociStitched	chr1	192595594	192609619	5	13374	28647.465	172	1
4_MACS_peak_26742_lociStitched	chr5	176236770	176252076	4	13927	28637.526	173	1
3_MACS_peak_28273_lociStitched	chr6	106609699	106618105	3	8217	28617.3864	174	1
1_MACS_peak_28169_lociStitched	chr6	89789127	89793193	1	4067	28591.2988	175	1
2_MACS_peak_25108_lociStitched	chr4	185390767	185397838	2	7042	28590.1743	176	1
6_MACS_peak_23989_lociStitched	chr4	38664287	38678073	6	12567	28477.7402	177	1
11_MACS_peak_21700_lociStitched	chr3	31792893	31815076	11	14225	28460.789	178	1
5_MACS_peak_13714_lociStitched	chr17	62192546	62210181	5	11050	28371.188	179	1
4_MACS_peak_20776_lociStitched	chr22	29192852	29199328	4	5932	28336.3856	180	1
2_MACS_peak_4830_lociStitched	chr10	111967162	111974265	2	6031	28310.4271	181	1
6_MACS_peak_147_lociStitched	chr1	8478942	8491374	6	11142	28295.232	182	1
7_MACS_peak_28493_lociStitched	chr6	119656258	119674820	7	9263	28282.9194	183	1
10_MACS_peak_31084_lociStitched	chr8	33407925	33425434	10	11871	28185.9882	184	1
8_MACS_peak_3345_lociStitched	chr1	226308815	226322830	8	9920	28184.165	185	1
2_MACS_peak_15539_lociStitched	chr19	18390086	18395935	2	4268	28152.4068	186	1
9_MACS_peak_4404_lociStitched	chr10	74076513	74096837	9	12979	28140.6104	187	1
1_MACS_peak_382_lociStitched	chr1	22105193	22110645	1	5453	27878.802	188	1
8_MACS_peak_13919_lociStitched	chr17	74475392	74498648	8	14501	27842.0832	189	1
3_MACS_peak_5943_lociStitched	chr11	69054389	69067185	3	10886	27821.0632	190	1
4_MACS_peak_25859_lociStitched	chr5	95193219	95207296	4	11674	27792.2211	191	1
13_MACS_peak_9816_lociStitched	chr14	81930649	81957363	13	15629	27699.7466	192	1
12_MACS_peak_17211_lociStitched	chr2	64863063	64886028	12	13928	27688.9005	193	1
6_MACS_peak_3786_lociStitched	chr10	11204712	11222907	6	15072	27561.786	194	1
2_MACS_peak_32114_lociStitched	chr8	134575179	134588964	2	12553	27557.5935	195	1
4_MACS_peak_2400_lociStitched	chr1	159036102	159048223	4	9812	27536.4878	196	1
11_MACS_peak_21916_lociStitched	chr3	45592662	45613808	11	14055	27445.3934	197	1
7_MACS_peak_5228_lociStitched	chr11	7531714	7550380	7	14374	27442.7532	198	1
4_MACS_peak_32577_lociStitched	chr9	33152690	33168669	4	10663	27293.7299	199	1
6_MACS_peak_25786_lociStitched	chr5	88170592	88186289	6	14433	27234.295	200	1
2_MACS_peak_7562_lociStitched	chr12	76419458	76427334	2	5325	27215.518	201	1
3_MACS_peak_31841_lociStitched	chr8	119571147	119580717	3	8894	27204.639	202	1
2_MACS_peak_21062_lociStitched	chr22	39540036	39548719	2	8490	27175.1851	203	1
1_MACS_peak_17586_lociStitched	chr2	89050648	89056775	1	6128	27134.6449	204	1
7_MACS_peak_22731_lociStitched	chr3	121709992	121725104	7	13015	27132.0848	205	1
8_MACS_peak_18405_lociStitched	chr2	172170186	172192096	8	13242	27087.333	206	1
2_MACS_peak_19091_lociStitched	chr2	232570365	232576121	2	5688	27056.078	207	1
1_MACS_peak_27511_lociStitched	chr6	32935836	32941065	1	5230	27029.7468	208	1
5_MACS_peak_24385_lociStitched	chr4	90210732	90229701	5	15117	26915.1141	209	1
4_MACS_peak_30141_lociStitched	chr7	104576754	104587280	4	7415	26856.0364	210	1
4_MACS_peak_29582_lociStitched	chr7	47533399	47545180	4	11562	26821.8027	211	1
5_MACS_peak_26113_lociStitched	chr5	119428646	119445129	5	12024	26732.1294	212	1
2_MACS_peak_26668_lociStitched	chr5	172191617	172200201	2	5508	26709.116	213	1
1_MACS_peak_1158_lociStitched	chr1	59247277	59251677	1	4401	26656.52	214	1
3_MACS_peak_15236_lociStitched	chr19	11196109	11207836	3	8948	26627.3262	215	1
1_MACS_peak_19861_lociStitched	chr20	48806373	48810836	1	4464	26601.7115	216	1
5_MACS_peak_12973_lociStitched	chr17	29635231	29649387	5	12777	26531.1752	217	1
8_MACS_peak_25100_lociStitched	chr4	185365818	185383642	8	15489	26511.4176	218	1
1_MACS_peak_29305_lociStitched	chr7	25985070	25992349	1	7280	26424.9537	219	1
1_MACS_peak_3142_lociStitched	chr1	207993994	208000991	1	6998	26345.8041	220	1
8_MACS_peak_18783_lociStitched	chr2	202082894	202102018	8	15084	26310.7992	221	1
4_MACS_peak_31990_lociStitched	chr8	126648007	126661918	4	11063	26219.4528	222	1
1_MACS_peak_1874_lociStitched	chr1	118294951	118304517	1	9567	26154.4006	223	1
6_MACS_peak_20730_lociStitched	chr22	24551509	24565566	6	11780	26133.3687	224	1
2_MACS_peak_23316_lociStitched	chr3	177073924	177080192	2	6256	26105.5932	225	1
2_MACS_peak_30201_lociStitched	chr7	113723113	113728622	2	5487	26088.4204	226	1
1_MACS_peak_4839_lociStitched	chr10	112112825	112119533	1	6709	26041.7976	227	1
2_MACS_peak_33431_lociStitched	chr9	127630377	127638370	2	7156	25862.9501	228	1
6_MACS_peak_18109_lociStitched	chr2	136730688	136744340	6	9478	25800.9148	229	1
9_MACS_peak_25632_lociStitched	chr5	71586192	71604441	9	14838	25716.4908	230	1
4_MACS_peak_28376_lociStitched	chr6	109213054	109228255	4	13956	25668.4086	231	1
5_MACS_peak_27130_lociStitched	chr6	13295420	13308727	5	12571	25596.0145	232	1
5_MACS_peak_5142_lociStitched	chr11	1865850	1878732	5	9196	25590.093	233	1
11_MACS_peak_18791_lociStitched	chr2	202116786	202133060	11	10260	25516.0046	234	1
5_MACS_peak_26319_lociStitched	chr5	133975409	133986427	5	9777	25487.9394	235	1
2_MACS_peak_3979_lociStitched	chr10	23727212	23731473	2	4145	25439.0222	236	1
4_MACS_peak_26012_lociStitched	chr5	109024170	109040972	4	10767	25416.3854	237	1
6_MACS_peak_32231_lociStitched	chr8	145012716	145027974	6	10766	25390.8378	238	1
2_MACS_peak_18551_lociStitched	chr2	182168624	182179668	2	10357	25369.1724	239	1
4_MACS_peak_24924_lociStitched	chr4	153452187	153461154	4	8730	25339.8453	240	1
3_MACS_peak_26711_lociStitched	chr5	173309617	173323352	3	13043	25310.858	241	1
2_MACS_peak_19717_lociStitched	chr20	42308185	42313431	2	4987	25190.2428	242	1
4_MACS_peak_1263_lociStitched	chr1	66736956	66750405	4	11376	25185.9423	243	1
6_MACS_peak_26099_lociStitched	chr5	118668013	118684953	6	12322	25184.698	244	1
3_MACS_peak_20146_lociStitched	chr21	30667553	30674645	3	4601	25137.594	245	1
4_MACS_peak_20010_lociStitched	chr20	61272999	61291241	4	13484	25097.3436	246	1
7_MACS_peak_13555_lociStitched	chr17	55675029	55690385	7	11243	25027.2088	247	1
3_MACS_peak_10613_lociStitched	chr15	52965183	52976651	3	8689	25015.1484	248	1
1_MACS_peak_16077_lociStitched	chr19	47612623	47617779	1	5157	25009.178	249	1
9_MACS_peak_9619_lociStitched	chr14	70102015	70125152	9	13522	25001.8422	250	1
1_MACS_peak_3420_lociStitched	chr1	228673982	228679059	1	5078	24997.1172	251	1
5_MACS_peak_34157_lociStitched	chrX	48789963	48804087	5	11076	24961.3452	252	1
1_MACS_peak_16700_lociStitched	chr2	30368433	30373669	1	5237	24942.2096	253	1
1_MACS_peak_27191_lociStitched	chr6	16759262	16764574	1	5313	24835.1936	254	1
3_MACS_peak_5701_lociStitched	chr11	64625853	64634331	3	5918	24683.697	255	1
2_MACS_peak_8809_lociStitched	chr13	49549138	49555945	2	6748	24634.533	256	1
6_MACS_peak_21463_lociStitched	chr3	10227487	10242073	6	11334	24591.996	257	1
2_MACS_peak_14631_lociStitched	chr18	56528619	56532750	2	4034	24555.0771	258	1
2_MACS_peak_23859_lociStitched	chr4	15002679	15010596	2	6658	24518.1573	259	1
2_MACS_peak_3753_lociStitched	chr10	6816840	6824754	2	7815	24471.6708	260	1
2_MACS_peak_17632_lociStitched	chr2	96923630	96932704	2	7767	24393.6342	261	1
2_MACS_peak_13311_lociStitched	chr17	43298405	43309198	2	9866	24354.4045	262	1
10_MACS_peak_33247_lociStitched	chr9	112904601	112924950	10	16230	24341.4738	263	1
2_MACS_peak_18876_lociStitched	chr2	208028383	208032298	2	3793	24237.3735	264	1
1_MACS_peak_16195_lociStitched	chr19	50378427	50381916	1	3490	24210.5199	265	1
4_MACS_peak_20249_lociStitched	chr21	36254901	36263517	4	8283	24204.0672	266	1
6_MACS_peak_11841_lociStitched	chr16	22195184	22212022	6	9252	24192.8384	267	1
5_MACS_peak_27494_lociStitched	chr6	32152661	32165007	5	8723	24142.603	268	1
3_MACS_peak_26392_lociStitched	chr5	139013189	139023264	3	7552	24139.7	269	1
15_MACS_peak_28331_lociStitched	chr6	108970840	108999436	15	13366	24057.8148	270	1
6_MACS_peak_18016_lociStitched	chr2	127413231	127428304	6	11645	24045.9569	271	1
11_MACS_peak_27466_lociStitched	chr6	31779670	31804880	11	11161	24045.298	272	1
9_MACS_peak_15822_lociStitched	chr19	40909500	40932536	9	10120	23996.6012	273	1
7_MACS_peak_11646_lociStitched	chr16	11821659	11837622	7	14083	23902.9962	274	1
3_MACS_peak_929_lociStitched	chr1	44296514	44305832	3	9013	23897.8746	275	1
4_MACS_peak_24774_lociStitched	chr4	141653717	141667375	4	6952	23715.7512	276	1
1_MACS_peak_9866_lociStitched	chr14	89768016	89772938	1	4923	23659.5618	277	1
5_MACS_peak_3450_lociStitched	chr1	230275736	230287612	5	9634	23626.1144	278	1
7_MACS_peak_34150_lociStitched	chrX	48768913	48785974	7	11155	23484.4665	279	1
4_MACS_peak_22671_lociStitched	chr3	114856317	114867604	4	6962	23482.6035	280	1
2_MACS_peak_30837_lociStitched	chr8	12610406	12616935	2	6442	23433.2339	281	1
1_MACS_peak_31066_lociStitched	chr8	29939134	29941573	1	2440	23412.2049	282	1
1_MACS_peak_7425_lociStitched	chr12	58817245	58821307	1	4063	23404.0254	283	1
4_MACS_peak_18344_lociStitched	chr2	165608941	165619933	4	10504	23400.8688	284	1
3_MACS_peak_32151_lociStitched	chr8	142123642	142132358	3	7439	23371.0824	285	1
3_MACS_peak_9830_lociStitched	chr14	81990464	82000324	3	8004	23325.802	286	1
1_MACS_peak_30422_lociStitched	chr7	134831235	134835696	1	4462	23229.7653	287	1
1_MACS_peak_1388_lociStitched	chr1	81769272	81780783	1	11512	23209.6293	288	1
1_MACS_peak_30177_lociStitched	chr7	106807389	106810732	1	3344	23201.0886	289	1
1_MACS_peak_8829_lociStitched	chr13	50649519	50657419	1	7901	23199.14	290	1
6_MACS_peak_31858_lociStitched	chr8	120944403	120959379	6	7757	23179.8528	291	1
6_MACS_peak_19636_lociStitched	chr20	35933574	35946146	6	10927	23151.338	292	1
9_MACS_peak_31619_lociStitched	chr8	98654777	98670608	9	8754	23064.1839	293	1
2_MACS_peak_33469_lociStitched	chr9	130538315	130549161	2	8464	23048.8346	294	1
2_MACS_peak_27427_lociStitched	chr6	31164699	31172968	2	5360	23045.703	295	1
9_MACS_peak_21670_lociStitched	chr3	30670042	30692183	9	13677	23024.4259	296	1
5_MACS_peak_18628_lociStitched	chr2	191320155	191335551	5	10588	23010.8616	297	1
5_MACS_peak_23225_lociStitched	chr3	171753130	171764917	5	5421	22975.2204	298	1
4_MACS_peak_16806_lociStitched	chr2	39345886	39357567	4	8183	22966.0141	299	1
6_MACS_peak_21158_lociStitched	chr22	42141490	42154533	6	11902	22962.2015	300	1
3_MACS_peak_15349_lociStitched	chr19	14111369	14118473	3	4316	22903.296	301	1
2_MACS_peak_15435_lociStitched	chr19	16434482	16442501	2	8013	22899.8583	302	1
6_MACS_peak_10877_lociStitched	chr15	70385642	70395925	6	7511	22884.8165	303	1
