REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM5.jin.bam
13_MACS_peak_10945_lociStitched	chr15	75065550	75093037	13	20125	34273.5403
9_MACS_peak_30460_lociStitched	chr7	137660500	137687949	9	24192	49421.9245
11_MACS_peak_4976_lociStitched	chr10	125813323	125840437	11	17701	30958.765199999998
13_MACS_peak_9816_lociStitched	chr14	81930649	81957363	13	15629	27699.7466
6_MACS_peak_21503_lociStitched	chr3	13034675	13060747	6	17800	39619.0112
7_MACS_peak_13117_lociStitched	chr17	37909361	37935238	7	21065	53803.4584
12_MACS_peak_6540_lociStitched	chr11	128585837	128611678	12	19728	32802.5654
7_MACS_peak_20387_lociStitched	chr21	44723347	44749063	7	22036	86992.0848
17_MACS_peak_27660_lociStitched	chr6	36702157	36727718	17	15739	20505.034200000002
11_MACS_peak_27466_lociStitched	chr6	31779670	31804880	11	11161	24045.298
12_MACS_peak_3806_lociStitched	chr10	11557127	11582145	12	19352	31570.214200000002
6_MACS_peak_28370_lociStitched	chr6	109183574	109208513	6	18948	55439.397
11_MACS_peak_4120_lociStitched	chr10	45913032	45937858	11	16429	43338.7482
7_MACS_peak_2974_lociStitched	chr1	203236548	203261304	7	14578	57453.7248
6_MACS_peak_21354_lociStitched	chr22	50963341	50988088	6	16094	38855.2647
6_MACS_peak_30989_lociStitched	chr8	27232403	27257138	6	16614	31000.375500000002
10_MACS_peak_33487_lociStitched	chr9	130725183	130749540	10	15257	29518.2483
4_MACS_peak_29119_lociStitched	chr7	8006493	8030847	4	22153	66493.7262
10_MACS_peak_21416_lociStitched	chr3	5222936	5247281	10	18744	45208.665
13_MACS_peak_25872_lociStitched	chr5	95243859	95268122	13	13254	21943.4572
15_MACS_peak_5013_lociStitched	chr10	126373755	126398010	15	16348	32761.2285
6_MACS_peak_7104_lociStitched	chr12	48191173	48215120	6	22142	53734.6733
6_MACS_peak_6287_lociStitched	chr11	111227975	111251851	6	21149	51722.5788
11_MACS_peak_13171_lociStitched	chr17	38463627	38487239	11	13757	20875.3692
7_MACS_peak_22958_lociStitched	chr3	141117770	141141380	7	19910	52763.628
7_MACS_peak_2333_lociStitched	chr1	156455709	156479302	7	20515	39183.2544
14_MACS_peak_29597_lociStitched	chr7	47606442	47629998	14	18102	40389.1176
8_MACS_peak_31958_lociStitched	chr8	126285265	126308598	8	17368	37444.7984
8_MACS_peak_13919_lociStitched	chr17	74475392	74498648	8	14501	27842.0832
12_MACS_peak_17529_lociStitched	chr2	87753775	87777003	12	16638	40251.8012
9_MACS_peak_9619_lociStitched	chr14	70102015	70125152	9	13522	25001.8422
3_MACS_peak_16574_lociStitched	chr2	20403318	20426422	3	22975	41203.6736
9_MACS_peak_15822_lociStitched	chr19	40909500	40932536	9	10120	23996.6012
6_MACS_peak_1269_lociStitched	chr1	66795863	66818831	6	19226	41413.6008
12_MACS_peak_17211_lociStitched	chr2	64863063	64886028	12	13928	27688.9005
7_MACS_peak_14790_lociStitched	chr19	905864	928497	7	13593	45107.569
9_MACS_peak_20405_lociStitched	chr21	44829506	44852032	9	15750	53440.6824
10_MACS_peak_13156_lociStitched	chr17	38247775	38270176	10	14088	31027.6251
11_MACS_peak_21700_lociStitched	chr3	31792893	31815076	11	14225	28460.788999999997
16_MACS_peak_6660_lociStitched	chr12	7052169	7074343	16	12784	17858.9396
9_MACS_peak_21670_lociStitched	chr3	30670042	30692183	9	13677	23024.425900000002
7_MACS_peak_20395_lociStitched	chr21	44770614	44792650	7	18602	67646.1128
8_MACS_peak_470_lociStitched	chr1	25870005	25891963	8	18793	32429.770200000003
8_MACS_peak_18405_lociStitched	chr2	172170186	172192096	8	13242	27087.333
6_MACS_peak_24241_lociStitched	chr4	77116666	77138462	6	15433	29930.2672
8_MACS_peak_1232_lociStitched	chr1	65412546	65434334	8	19064	47916.169599999994
9_MACS_peak_13973_lociStitched	chr17	75429734	75451500	9	15568	30931.6626
14_MACS_peak_21928_lociStitched	chr3	45634403	45656026	14	13010	22799.2912
7_MACS_peak_26746_lociStitched	chr5	176270522	176291943	7	19139	35582.4231
7_MACS_peak_5028_lociStitched	chr10	126402342	126423684	7	13640	37480.8204
6_MACS_peak_2104_lociStitched	chr1	150531919	150553224	6	18599	48860.887
7_MACS_peak_22193_lociStitched	chr3	53194229	53215529	7	16589	29498.37
11_MACS_peak_1400_lociStitched	chr1	82258349	82279627	11	16895	39389.8336
9_MACS_peak_15392_lociStitched	chr19	15391879	15413154	9	14170	20313.37
11_MACS_peak_21916_lociStitched	chr3	45592662	45613808	11	14055	27445.3934
12_MACS_peak_2839_lociStitched	chr1	189110253	189130679	12	16699	21575.9838
11_MACS_peak_22417_lociStitched	chr3	98477660	98498084	11	10426	16757.892
10_MACS_peak_33247_lociStitched	chr9	112904601	112924950	10	16230	24341.4738
9_MACS_peak_4404_lociStitched	chr10	74076513	74096837	9	12979	28140.6104
8_MACS_peak_21077_lociStitched	chr22	39897202	39917505	8	12103	22396.2393
4_MACS_peak_23841_lociStitched	chr4	14166064	14186353	4	17527	48979.6749
4_MACS_peak_3955_lociStitched	chr10	22595098	22615306	4	19434	68773.8864
7_MACS_peak_13954_lociStitched	chr17	75131481	75151679	7	15834	37390.537599999996
11_MACS_peak_19802_lociStitched	chr20	46115233	46135301	11	10403	22434.0172
6_MACS_peak_15297_lociStitched	chr19	12885396	12905366	6	14259	39764.264
10_MACS_peak_11807_lociStitched	chr16	21512265	21532215	10	12593	21404.355
6_MACS_peak_3845_lociStitched	chr10	11710888	11730764	6	10486	22221.368000000002
5_MACS_peak_5751_lociStitched	chr11	65254539	65274415	5	16778	55567.3332
10_MACS_peak_8792_lociStitched	chr13	49153139	49172568	10	7303	12343.243699999999
3_MACS_peak_24026_lociStitched	chr4	40191037	40210465	3	19256	37573.752
4_MACS_peak_19951_lociStitched	chr20	56038837	56058258	4	13805	36156.0757
15_MACS_peak_21950_lociStitched	chr3	45680701	45700107	15	8388	10904.231399999999
5_MACS_peak_33475_lociStitched	chr9	130660832	130680206	5	11830	31647.429
10_MACS_peak_20912_lociStitched	chr22	36765467	36784834	10	10643	17536.8185
8_MACS_peak_9919_lociStitched	chr14	91781445	91800785	8	12489	21591.176
9_MACS_peak_28180_lociStitched	chr6	90054910	90074216	9	13308	39318.5996
7_MACS_peak_1310_lociStitched	chr1	68206952	68226204	7	10040	14679.65
6_MACS_peak_733_lociStitched	chr1	36614281	36633489	6	11807	31685.516799999998
8_MACS_peak_18783_lociStitched	chr2	202082894	202102018	8	15084	26310.799199999998
10_MACS_peak_16936_lociStitched	chr2	46783834	46802910	10	10871	16975.7324
9_MACS_peak_34544_lociStitched	chrX	128902957	128921983	9	10480	21546.945
5_MACS_peak_24385_lociStitched	chr4	90210732	90229701	5	15117	26915.114100000003
7_MACS_peak_11663_lociStitched	chr16	12052436	12071319	7	10718	19060.500200000002
6_MACS_peak_23961_lociStitched	chr4	38062019	38080899	6	10279	17937.888
11_MACS_peak_3985_lociStitched	chr10	24737810	24756635	11	12164	17573.1375
6_MACS_peak_14513_lociStitched	chr18	46443658	46462401	6	13520	19335.2788
6_MACS_peak_23498_lociStitched	chr3	186703255	186721997	6	15919	62605.7768
8_MACS_peak_25908_lociStitched	chr5	95661718	95680455	8	11289	19400.289800000002
6_MACS_peak_9783_lociStitched	chr14	77490020	77508755	6	10981	29200.371
7_MACS_peak_5228_lociStitched	chr11	7531714	7550380	7	14374	27442.7532
6_MACS_peak_15334_lociStitched	chr19	13943793	13962376	6	13581	46147.1639
7_MACS_peak_28493_lociStitched	chr6	119656258	119674820	7	9263	28282.919400000002
9_MACS_peak_25632_lociStitched	chr5	71586192	71604441	9	14838	25716.4908
4_MACS_peak_20010_lociStitched	chr20	61272999	61291241	4	13484	25097.3436
5_MACS_peak_5738_lociStitched	chr11	65183550	65201782	5	15667	80614.6112
8_MACS_peak_25777_lociStitched	chr5	88114616	88132833	8	13521	20568.8147
6_MACS_peak_3786_lociStitched	chr10	11204712	11222907	6	15072	27561.786
7_MACS_peak_29588_lociStitched	chr7	47567404	47585572	7	6892	13475.205600000001
10_MACS_peak_30520_lociStitched	chr7	139421262	139439389	10	12731	29150.028700000003
8_MACS_peak_13535_lociStitched	chr17	55429889	55447970	8	13468	31168.0278
7_MACS_peak_8238_lociStitched	chr12	122227111	122245098	7	11275	41096.6976
5_MACS_peak_31978_lociStitched	chr8	126434473	126452439	5	14181	77338.2402
8_MACS_peak_18554_lociStitched	chr2	182321024	182338905	8	10859	19606.5165
5_MACS_peak_16454_lociStitched	chr2	9679223	9697075	5	11574	30139.5316
4_MACS_peak_4842_lociStitched	chr10	112167294	112185118	4	15029	30600.2432
8_MACS_peak_25100_lociStitched	chr4	185365818	185383642	8	15489	26511.4176
7_MACS_peak_24805_lociStitched	chr4	144267378	144285048	7	13122	22622.901
4_MACS_peak_29639_lociStitched	chr7	50343607	50361274	4	15556	37153.701
3_MACS_peak_15901_lociStitched	chr19	42438367	42456022	3	12756	43803.8205
8_MACS_peak_5287_lociStitched	chr11	14344295	14361948	8	11315	15834.741
8_MACS_peak_5855_lociStitched	chr11	67030400	67048047	8	9627	21929.9269
5_MACS_peak_13714_lociStitched	chr17	62192546	62210181	5	11050	28371.188000000002
9_MACS_peak_26697_lociStitched	chr5	173205631	173223197	9	14243	30561.3268
10_MACS_peak_31084_lociStitched	chr8	33407925	33425434	10	11871	28185.9882
5_MACS_peak_4849_lociStitched	chr10	112255771	112273247	5	13052	30881.8396
5_MACS_peak_21510_lociStitched	chr3	13365446	13382912	5	14942	36358.972200000004
8_MACS_peak_652_lociStitched	chr1	31214192	31231588	8	14659	22115.5348
11_MACS_peak_20635_lociStitched	chr22	23197161	23214541	11	11783	16288.536
5_MACS_peak_9705_lociStitched	chr14	74225085	74242370	5	12501	19452.539
8_MACS_peak_25090_lociStitched	chr4	185326383	185343647	8	10866	18658.9312
7_MACS_peak_29575_lociStitched	chr7	47511909	47529043	7	13686	30438.551
7_MACS_peak_34150_lociStitched	chrX	48768913	48785974	7	11155	23484.466500000002
7_MACS_peak_15788_lociStitched	chr19	39887686	39904662	7	14923	42339.8416
6_MACS_peak_26099_lociStitched	chr5	118668013	118684953	6	12322	25184.697999999997
3_MACS_peak_18758_lociStitched	chr2	201979444	201996369	3	16918	55662.94
7_MACS_peak_25850_lociStitched	chr5	95143694	95160607	7	9781	19723.940599999998
7_MACS_peak_3387_lociStitched	chr1	226910468	226927317	7	10630	19069.6982
6_MACS_peak_11841_lociStitched	chr16	22195184	22212022	6	9252	24192.8384
11_MACS_peak_493_lociStitched	chr1	26436978	26453797	11	9815	17363.9356
4_MACS_peak_26012_lociStitched	chr5	109024170	109040972	4	10767	25416.3854
12_MACS_peak_29132_lociStitched	chr7	8080840	8097574	12	6547	10021.9926
4_MACS_peak_14459_lociStitched	chr18	42300613	42317339	4	12756	29130.0016
8_MACS_peak_27918_lociStitched	chr6	50244700	50261337	8	11877	17751.679
7_MACS_peak_21741_lociStitched	chr3	31986238	32002865	7	11401	17952.1719
8_MACS_peak_11613_lociStitched	chr16	11665304	11681837	8	10776	22164.1398
5_MACS_peak_26113_lociStitched	chr5	119428646	119445129	5	12024	26732.129399999998
6_MACS_peak_21381_lociStitched	chr3	3137175	3153646	6	11491	34905.3432
6_MACS_peak_8356_lociStitched	chr12	125023436	125039770	6	10684	19458.6942
11_MACS_peak_18791_lociStitched	chr2	202116786	202133060	11	10260	25516.0046
7_MACS_peak_10307_lociStitched	chr15	31515297	31531556	7	10778	21705.765
5_MACS_peak_9927_lociStitched	chr14	91808699	91824952	5	10878	16604.0648
5_MACS_peak_14907_lociStitched	chr19	2255556	2271790	5	10517	30265.0462
6_MACS_peak_4864_lociStitched	chr10	112618010	112634234	6	10874	30488.1408
5_MACS_peak_26284_lociStitched	chr5	131820848	131837058	5	12942	32862.532999999996
5_MACS_peak_30423_lociStitched	chr7	134842073	134858279	5	11937	32039.262000000002
8_MACS_peak_14028_lociStitched	chr17	76710678	76726789	8	13683	19333.2
7_MACS_peak_20115_lociStitched	chr21	19153088	19169188	7	10127	18244.52
6_MACS_peak_30084_lociStitched	chr7	101936269	101952362	6	11531	19927.9619
4_MACS_peak_7969_lociStitched	chr12	106694321	106710380	4	10944	44401.5291
2_MACS_peak_30533_lociStitched	chr7	139462624	139478623	2	14244	50985.6132
4_MACS_peak_32577_lociStitched	chr9	33152690	33168669	4	10663	27293.7299
7_MACS_peak_11646_lociStitched	chr16	11821659	11837622	7	14083	23902.9962
8_MACS_peak_30486_lociStitched	chr7	138779443	138795385	8	7708	15492.4356
4_MACS_peak_8008_lociStitched	chr12	109020460	109036369	4	13889	36929.5617
6_MACS_peak_14642_lociStitched	chr18	56627722	56643631	6	8124	17065.5843
6_MACS_peak_9095_lociStitched	chr13	114808209	114824104	6	7064	11821.1115
7_MACS_peak_31445_lociStitched	chr8	81068608	81084480	7	8735	16960.819199999998
4_MACS_peak_5262_lociStitched	chr11	10323920	10339776	4	10302	19669.368
9_MACS_peak_11071_lociStitched	chr15	81584122	81599976	9	11512	18818.698
6_MACS_peak_14938_lociStitched	chr19	2616387	2632218	6	11463	28747.5129
9_MACS_peak_31619_lociStitched	chr8	98654777	98670608	9	8754	23064.1839
4_MACS_peak_3058_lociStitched	chr1	205242740	205258569	4	11105	28859.4328
5_MACS_peak_26884_lociStitched	chr6	388992	404766	5	13599	32819.3844
11_MACS_peak_21748_lociStitched	chr3	32008643	32024415	11	9621	14909.2716
4_MACS_peak_15795_lociStitched	chr19	39921520	39937277	4	6955	14223.8439
9_MACS_peak_16329_lociStitched	chr19	57779767	57795520	9	12036	28747.649699999998
5_MACS_peak_4257_lociStitched	chr10	63800685	63816405	5	15425	60278.34
6_MACS_peak_31966_lociStitched	chr8	126340242	126355947	6	9338	15263.6895
5_MACS_peak_3063_lociStitched	chr1	205275666	205291366	5	12501	29976.01
6_MACS_peak_25786_lociStitched	chr5	88170592	88186289	6	14433	27234.295000000002
4_MACS_peak_19156_lociStitched	chr2	240174857	240190440	4	8206	22863.3776
8_MACS_peak_22300_lociStitched	chr3	69128604	69144182	8	9439	16797.757400000002
4_MACS_peak_3508_lociStitched	chr1	234734123	234749686	4	14971	60305.068699999996
8_MACS_peak_15105_lociStitched	chr19	7399942	7415447	8	9361	21150.3705
9_MACS_peak_32707_lociStitched	chr9	37323906	37339322	9	9490	13495.1664
8_MACS_peak_3442_lociStitched	chr1	230255287	230270685	8	12104	28954.3992
5_MACS_peak_18628_lociStitched	chr2	191320155	191335551	5	10588	23010.8616
7_MACS_peak_13555_lociStitched	chr17	55675029	55690385	7	11243	25027.2088
4_MACS_peak_26742_lociStitched	chr5	176236770	176252076	4	13927	28637.526
6_MACS_peak_32231_lociStitched	chr8	145012716	145027974	6	10766	25390.837799999998
6_MACS_peak_33639_lociStitched	chr9	134594572	134609776	6	4400	7328.3279999999995
4_MACS_peak_28376_lociStitched	chr6	109213054	109228255	4	13956	25668.408600000002
7_MACS_peak_21013_lociStitched	chr22	38699274	38714403	7	8443	17936.9424
7_MACS_peak_22731_lociStitched	chr3	121709992	121725104	7	13015	27132.0848
5_MACS_peak_12916_lociStitched	chr17	27214962	27230060	5	8666	21011.886599999998
6_MACS_peak_18016_lociStitched	chr2	127413231	127428304	6	11645	24045.956899999997
5_MACS_peak_21406_lociStitched	chr3	5014410	5029423	5	7775	19191.1179
7_MACS_peak_30214_lociStitched	chr7	114561632	114576643	7	10782	21543.7872
10_MACS_peak_31788_lociStitched	chr8	107667867	107682873	10	8251	17870.6454
5_MACS_peak_14886_lociStitched	chr19	2047646	2062628	5	8761	18450.333000000002
6_MACS_peak_31858_lociStitched	chr8	120944403	120959379	6	7757	23179.8528
5_MACS_peak_16498_lociStitched	chr2	11883220	11898173	5	13058	29451.4288
5_MACS_peak_14830_lociStitched	chr19	1239663	1254614	5	9666	21403.851599999998
8_MACS_peak_33234_lociStitched	chr9	112861050	112875969	8	9139	15350.159099999999
5_MACS_peak_9088_lociStitched	chr13	114779515	114794416	5	9937	18463.829100000003
6_MACS_peak_31046_lociStitched	chr8	29081913	29096814	6	9752	21736.0887
5_MACS_peak_11312_lociStitched	chr15	93382436	93397324	5	6573	12885.564
5_MACS_peak_14696_lociStitched	chr18	60871174	60886061	5	14088	39956.708000000006
8_MACS_peak_28533_lociStitched	chr6	126127070	126141945	8	9783	15353.975
4_MACS_peak_27932_lociStitched	chr6	52355390	52370232	4	10683	30636.8564
7_MACS_peak_15838_lociStitched	chr19	41106138	41120973	7	7748	12028.217999999999
3_MACS_peak_6843_lociStitched	chr12	26266162	26280995	3	14672	56260.085699999996
11_MACS_peak_21469_lociStitched	chr3	10254111	10268901	11	7834	9995.081999999999
4_MACS_peak_13982_lociStitched	chr17	75455178	75469942	4	9662	19405.8016
5_MACS_peak_18243_lociStitched	chr2	157185499	157200249	5	10452	42370.85
9_MACS_peak_7356_lociStitched	chr12	57105502	57120175	9	11434	19388.9022
4_MACS_peak_6414_lociStitched	chr11	118964422	118979026	4	6668	14763.183599999998
5_MACS_peak_9005_lociStitched	chr13	99128425	99143021	5	7648	16600.0308
5_MACS_peak_13566_lociStitched	chr17	55729767	55744360	5	9998	14922.8018
4_MACS_peak_9512_lociStitched	chr14	61937720	61952310	4	8483	28857.561
6_MACS_peak_21463_lociStitched	chr3	10227487	10242073	6	11334	24591.996
7_MACS_peak_536_lociStitched	chr1	27058928	27073461	7	6598	10181.8198
5_MACS_peak_14682_lociStitched	chr18	60817299	60831803	5	13085	48076.408800000005
10_MACS_peak_14305_lociStitched	chr18	14208144	14222629	10	9219	11857.421
8_MACS_peak_23248_lociStitched	chr3	171851159	171865605	8	8667	11592.914999999999
8_MACS_peak_9536_lociStitched	chr14	63936969	63951398	8	6322	10644.2733
4_MACS_peak_17031_lociStitched	chr2	54795120	54809532	4	12613	20861.37
3_MACS_peak_5088_lociStitched	chr11	307044	321366	3	12502	42136.756199999996
9_MACS_peak_17469_lociStitched	chr2	86075390	86089705	9	6279	9437.8795
6_MACS_peak_18769_lociStitched	chr2	202046971	202061285	6	7567	11949.3272
7_MACS_peak_31925_lociStitched	chr8	125612791	125627056	7	8286	12347.784
4_MACS_peak_22774_lociStitched	chr3	124859988	124874228	4	10449	19792.176
6_MACS_peak_20267_lociStitched	chr21	36593839	36608037	6	9170	17527.431
5_MACS_peak_12973_lociStitched	chr17	29635231	29649387	5	12777	26531.1752
6_MACS_peak_20708_lociStitched	chr22	24176729	24190885	6	8598	18426.8652
5_MACS_peak_34157_lociStitched	chrX	48789963	48804087	5	11076	24961.3452
4_MACS_peak_25859_lociStitched	chr5	95193219	95207296	4	11674	27792.2211
6_MACS_peak_20730_lociStitched	chr22	24551509	24565566	6	11780	26133.3687
4_MACS_peak_11161_lociStitched	chr15	85944585	85958623	4	6833	14353.855
5_MACS_peak_2869_lociStitched	chr1	192595594	192609619	5	13374	28647.465000000004
12_MACS_peak_17867_lociStitched	chr2	112230471	112244494	12	9639	15513.644900000001
8_MACS_peak_3345_lociStitched	chr1	226308815	226322830	8	9920	28184.165
9_MACS_peak_21988_lociStitched	chr3	46390218	46404224	9	7586	11102.556199999999
6_MACS_peak_33732_lociStitched	chr9	139427793	139441787	6	6406	12297.9272
4_MACS_peak_20741_lociStitched	chr22	24819778	24833761	4	11652	29754.4257
2_MACS_peak_19789_lociStitched	chr20	45976307	45990265	2	13194	35563.5882
7_MACS_peak_3042_lociStitched	chr1	204672045	204685958	7	10127	18625.3331
4_MACS_peak_31990_lociStitched	chr8	126648007	126661918	4	11063	26219.4528
6_MACS_peak_23989_lociStitched	chr4	38664287	38678073	6	12567	28477.7402
2_MACS_peak_32114_lociStitched	chr8	134575179	134588964	2	12553	27557.593500000003
3_MACS_peak_26711_lociStitched	chr5	173309617	173323352	3	13043	25310.858
6_MACS_peak_18071_lociStitched	chr2	135032299	135046016	6	5955	8510.0268
8_MACS_peak_34050_lociStitched	chrX	39955646	39969361	8	8705	10715.5295
8_MACS_peak_18453_lociStitched	chr2	173410585	173424251	8	10406	21361.3246
5_MACS_peak_2981_lociStitched	chr1	203264843	203278502	5	10118	31844.5926
9_MACS_peak_7925_lociStitched	chr12	105132449	105146108	9	7989	11851.9143
4_MACS_peak_24774_lociStitched	chr4	141653717	141667375	4	6952	23715.7512
6_MACS_peak_18109_lociStitched	chr2	136730688	136744340	6	9478	25800.9148
4_MACS_peak_31953_lociStitched	chr8	126236461	126250103	4	9755	19834.1038
6_MACS_peak_16838_lociStitched	chr2	40340231	40353851	6	7803	12696.564
7_MACS_peak_7197_lociStitched	chr12	51312071	51325678	7	9355	16015.439
6_MACS_peak_9104_lociStitched	chr13	114863572	114877163	6	6182	10024.7216
5_MACS_peak_16112_lociStitched	chr19	48824112	48837698	5	7672	20915.647
8_MACS_peak_14396_lociStitched	chr18	30339596	30353125	8	10330	14118.8644
7_MACS_peak_24928_lociStitched	chr4	153470995	153484523	7	11615	21184.848
5_MACS_peak_22852_lociStitched	chr3	129024192	129037687	5	7417	14806.714
6_MACS_peak_9611_lociStitched	chr14	70072902	70086378	6	8733	13884.3228
5_MACS_peak_14687_lociStitched	chr18	60842214	60855684	5	7859	14501.802
5_MACS_peak_14747_lociStitched	chr18	77152919	77166384	5	8187	18465.900999999998
2_MACS_peak_6755_lociStitched	chr12	12866258	12879721	2	13119	49524.991799999996
4_MACS_peak_1263_lociStitched	chr1	66736956	66750405	4	11376	25185.9423
5_MACS_peak_18684_lociStitched	chr2	197023578	197037014	5	5965	19617.903599999998
5_MACS_peak_29537_lociStitched	chr7	45013646	45027076	5	11037	21641.102
6_MACS_peak_13150_lociStitched	chr17	38218579	38231939	6	6253	11842.304
7_MACS_peak_26132_lociStitched	chr5	122847124	122860484	7	9998	21235.719999999998
5_MACS_peak_27130_lociStitched	chr6	13295420	13308727	5	12571	25596.0145
7_MACS_peak_21090_lociStitched	chr22	40439417	40452712	7	6834	18765.892499999998
5_MACS_peak_20824_lociStitched	chr22	31476597	31489827	5	7894	18436.005
7_MACS_peak_1575_lociStitched	chr1	93415393	93428604	7	9348	17334.1531
7_MACS_peak_20961_lociStitched	chr22	37762383	37775476	7	9260	32102.726700000003
5_MACS_peak_16157_lociStitched	chr19	49954031	49967099	5	5354	12686.4144
2_MACS_peak_33634_lociStitched	chr9	134542848	134555905	2	9717	30494.6235
4_MACS_peak_29306_lociStitched	chr7	25998581	26011629	4	10626	39316.2336
5_MACS_peak_27244_lociStitched	chr6	25366154	25379200	5	8040	14518.8934
6_MACS_peak_21158_lociStitched	chr22	42141490	42154533	6	11902	22962.2015
5_MACS_peak_11238_lociStitched	chr15	90633389	90646403	5	9851	15480.153
4_MACS_peak_31356_lociStitched	chr8	71060266	71073270	4	5696	10924.660399999999
6_MACS_peak_19597_lociStitched	chr20	35088934	35101913	6	9694	17276.3469
3_MACS_peak_4131_lociStitched	chr10	45948346	45961294	3	12505	21089.702400000002
8_MACS_peak_26716_lociStitched	chr5	173344358	173357296	8	7460	10029.5376
4_MACS_peak_30656_lociStitched	chr7	150100681	150113597	4	8971	19109.222
4_MACS_peak_22134_lociStitched	chr3	50637072	50649974	4	11003	21044.4522
9_MACS_peak_3830_lociStitched	chr10	11644735	11657625	9	8230	18976.658
3_MACS_peak_15442_lociStitched	chr19	16471681	16484567	3	11056	30999.8502
5_MACS_peak_5142_lociStitched	chr11	1865850	1878732	5	9196	25590.093
6_MACS_peak_19104_lociStitched	chr2	233939579	233952461	6	6926	9870.1884
4_MACS_peak_15678_lociStitched	chr19	35695004	35707882	4	8944	29804.8432
3_MACS_peak_7663_lociStitched	chr12	92528317	92541180	3	10560	36831.9142
7_MACS_peak_11626_lociStitched	chr16	11771503	11784357	7	7998	13194.631
7_MACS_peak_28311_lociStitched	chr6	108907503	108920353	7	6821	9597.665
11_MACS_peak_19439_lociStitched	chr20	25268448	25281297	11	8134	13864.071
7_MACS_peak_21732_lociStitched	chr3	31957608	31970447	7	6869	11193.0402
4_MACS_peak_1966_lociStitched	chr1	144923401	144936232	4	11069	20058.702299999997
5_MACS_peak_5582_lociStitched	chr11	60671834	60684663	5	8704	15501.2807
2_MACS_peak_14680_lociStitched	chr18	60798456	60811259	2	10981	30656.783499999998
3_MACS_peak_5943_lociStitched	chr11	69054389	69067185	3	10886	27821.0632
6_MACS_peak_31013_lociStitched	chr8	27932581	27945377	6	6047	11820.9448
4_MACS_peak_23065_lociStitched	chr3	151910863	151923614	4	8951	15145.6378
4_MACS_peak_31721_lociStitched	chr8	103815948	103828638	4	9905	22142.781
5_MACS_peak_2348_lociStitched	chr1	156709897	156722534	5	9783	16416.7267
7_MACS_peak_4958_lociStitched	chr10	125150833	125163468	7	5624	8673.9275
5_MACS_peak_8292_lociStitched	chr12	123410493	123423127	5	8595	15355.3636
6_MACS_peak_26829_lociStitched	chr5	180226463	180239038	6	10347	19649.695
4_MACS_peak_1276_lociStitched	chr1	66836080	66848653	4	8667	14831.1108
