#MM5 Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/MM5.H3K27ac_ROSE/MM5_3KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by MM5.jin.bam
#Using cutoff of 14217.096 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM5.jin.bam	enhancerRank	isStretch
8_MACS_peak_13535_lociStitched	chr17	55429889	55447970	8	13468	31168.0278	124	1
5_MACS_peak_2869_lociStitched	chr1	192595594	192609619	5	13374	28647.465	125	1
15_MACS_peak_28331_lociStitched	chr6	108970840	108999436	15	13366	24057.8148	126	1
9_MACS_peak_28180_lociStitched	chr6	90054910	90074216	9	13308	39318.5996	127	1
13_MACS_peak_25872_lociStitched	chr5	95243859	95268122	13	13254	21943.4572	128	1
8_MACS_peak_18405_lociStitched	chr2	172170186	172192096	8	13242	27087.333	129	1
2_MACS_peak_19789_lociStitched	chr20	45976307	45990265	2	13194	35563.5882	130	1
7_MACS_peak_24805_lociStitched	chr4	144267378	144285048	7	13122	22622.901	131	1
2_MACS_peak_6755_lociStitched	chr12	12866258	12879721	2	13119	49524.9918	132	1
5_MACS_peak_14682_lociStitched	chr18	60817299	60831803	5	13085	48076.4088	133	1
5_MACS_peak_16498_lociStitched	chr2	11883220	11898173	5	13058	29451.4288	134	1
5_MACS_peak_4849_lociStitched	chr10	112255771	112273247	5	13052	30881.8396	135	1
3_MACS_peak_26711_lociStitched	chr5	173309617	173323352	3	13043	25310.858	136	1
7_MACS_peak_22731_lociStitched	chr3	121709992	121725104	7	13015	27132.0848	137	1
14_MACS_peak_21928_lociStitched	chr3	45634403	45656026	14	13010	22799.2912	138	1
9_MACS_peak_4404_lociStitched	chr10	74076513	74096837	9	12979	28140.6104	139	1
5_MACS_peak_26284_lociStitched	chr5	131820848	131837058	5	12942	32862.533	140	1
16_MACS_peak_6660_lociStitched	chr12	7052169	7074343	16	12784	17858.9396	141	1
5_MACS_peak_12973_lociStitched	chr17	29635231	29649387	5	12777	26531.1752	142	1
4_MACS_peak_14459_lociStitched	chr18	42300613	42317339	4	12756	29130.0016	143	1
3_MACS_peak_15901_lociStitched	chr19	42438367	42456022	3	12756	43803.8205	144	1
10_MACS_peak_30520_lociStitched	chr7	139421262	139439389	10	12731	29150.0287	145	1
4_MACS_peak_17031_lociStitched	chr2	54795120	54809532	4	12613	20861.37	146	1
10_MACS_peak_11807_lociStitched	chr16	21512265	21532215	10	12593	21404.355	147	1
5_MACS_peak_27130_lociStitched	chr6	13295420	13308727	5	12571	25596.0145	148	1
6_MACS_peak_23989_lociStitched	chr4	38664287	38678073	6	12567	28477.7402	149	1
2_MACS_peak_32114_lociStitched	chr8	134575179	134588964	2	12553	27557.5935	150	1
3_MACS_peak_4131_lociStitched	chr10	45948346	45961294	3	12505	21089.7024	151	1
3_MACS_peak_5088_lociStitched	chr11	307044	321366	3	12502	42136.7562	152	1
5_MACS_peak_3063_lociStitched	chr1	205275666	205291366	5	12501	29976.01	153	1
5_MACS_peak_9705_lociStitched	chr14	74225085	74242370	5	12501	19452.539	154	1
8_MACS_peak_9919_lociStitched	chr14	91781445	91800785	8	12489	21591.176	155	1
6_MACS_peak_26099_lociStitched	chr5	118668013	118684953	6	12322	25184.698	156	1
11_MACS_peak_3985_lociStitched	chr10	24737810	24756635	11	12164	17573.1375	157	1
8_MACS_peak_3442_lociStitched	chr1	230255287	230270685	8	12104	28954.3992	158	1
8_MACS_peak_21077_lociStitched	chr22	39897202	39917505	8	12103	22396.2393	159	1
4_MACS_peak_27252_lociStitched	chr6	25403490	25416036	4	12090	20462.526	160	1
9_MACS_peak_16329_lociStitched	chr19	57779767	57795520	9	12036	28747.6497	161	1
5_MACS_peak_26113_lociStitched	chr5	119428646	119445129	5	12024	26732.1294	162	1
5_MACS_peak_30423_lociStitched	chr7	134842073	134858279	5	11937	32039.262	163	1
4_MACS_peak_18268_lociStitched	chr2	158289561	158302043	4	11923	71589.2628	164	1
6_MACS_peak_21158_lociStitched	chr22	42141490	42154533	6	11902	22962.2015	165	1
8_MACS_peak_27918_lociStitched	chr6	50244700	50261337	8	11877	17751.679	166	1
10_MACS_peak_31084_lociStitched	chr8	33407925	33425434	10	11871	28185.9882	167	1
1_MACS_peak_16893_lociStitched	chr2	43444736	43456576	1	11841	35901.248	168	1
5_MACS_peak_33475_lociStitched	chr9	130660832	130680206	5	11830	31647.429	169	1
6_MACS_peak_733_lociStitched	chr1	36614281	36633489	6	11807	31685.5168	170	1
11_MACS_peak_20635_lociStitched	chr22	23197161	23214541	11	11783	16288.536	171	1
6_MACS_peak_20730_lociStitched	chr22	24551509	24565566	6	11780	26133.3687	172	1
4_MACS_peak_25859_lociStitched	chr5	95193219	95207296	4	11674	27792.2211	173	1
4_MACS_peak_20741_lociStitched	chr22	24819778	24833761	4	11652	29754.4257	174	1
6_MACS_peak_18016_lociStitched	chr2	127413231	127428304	6	11645	24045.9569	175	1
7_MACS_peak_24928_lociStitched	chr4	153470995	153484523	7	11615	21184.848	176	1
5_MACS_peak_16454_lociStitched	chr2	9679223	9697075	5	11574	30139.5316	177	1
4_MACS_peak_29582_lociStitched	chr7	47533399	47545180	4	11562	26821.8027	178	1
6_MACS_peak_30084_lociStitched	chr7	101936269	101952362	6	11531	19927.9619	179	1
1_MACS_peak_1388_lociStitched	chr1	81769272	81780783	1	11512	23209.6293	180	1
9_MACS_peak_11071_lociStitched	chr15	81584122	81599976	9	11512	18818.698	181	1
6_MACS_peak_21381_lociStitched	chr3	3137175	3153646	6	11491	34905.3432	182	1
6_MACS_peak_14938_lociStitched	chr19	2616387	2632218	6	11463	28747.5129	183	1
9_MACS_peak_7356_lociStitched	chr12	57105502	57120175	9	11434	19388.9022	184	1
7_MACS_peak_21741_lociStitched	chr3	31986238	32002865	7	11401	17952.1719	185	1
4_MACS_peak_1263_lociStitched	chr1	66736956	66750405	4	11376	25185.9423	186	1
6_MACS_peak_21463_lociStitched	chr3	10227487	10242073	6	11334	24591.996	187	1
8_MACS_peak_5287_lociStitched	chr11	14344295	14361948	8	11315	15834.741	188	1
8_MACS_peak_25908_lociStitched	chr5	95661718	95680455	8	11289	19400.2898	189	1
7_MACS_peak_8238_lociStitched	chr12	122227111	122245098	7	11275	41096.6976	190	1
7_MACS_peak_13555_lociStitched	chr17	55675029	55690385	7	11243	25027.2088	191	1
11_MACS_peak_27466_lociStitched	chr6	31779670	31804880	11	11161	24045.298	192	1
7_MACS_peak_34150_lociStitched	chrX	48768913	48785974	7	11155	23484.4665	193	1
6_MACS_peak_147_lociStitched	chr1	8478942	8491374	6	11142	28295.232	194	1
4_MACS_peak_3058_lociStitched	chr1	205242740	205258569	4	11105	28859.4328	195	1
5_MACS_peak_34157_lociStitched	chrX	48789963	48804087	5	11076	24961.3452	196	1
4_MACS_peak_1966_lociStitched	chr1	144923401	144936232	4	11069	20058.7023	197	1
4_MACS_peak_31990_lociStitched	chr8	126648007	126661918	4	11063	26219.4528	198	1
3_MACS_peak_15442_lociStitched	chr19	16471681	16484567	3	11056	30999.8502	199	1
5_MACS_peak_13714_lociStitched	chr17	62192546	62210181	5	11050	28371.188	200	1
5_MACS_peak_29537_lociStitched	chr7	45013646	45027076	5	11037	21641.102	201	1
4_MACS_peak_22134_lociStitched	chr3	50637072	50649974	4	11003	21044.4522	202	1
2_MACS_peak_14680_lociStitched	chr18	60798456	60811259	2	10981	30656.7835	203	1
6_MACS_peak_9783_lociStitched	chr14	77490020	77508755	6	10981	29200.371	204	1
3_MACS_peak_30986_lociStitched	chr8	27217145	27228622	3	10977	19508.6046	205	1
4_MACS_peak_7969_lociStitched	chr12	106694321	106710380	4	10944	44401.5291	206	1
6_MACS_peak_19636_lociStitched	chr20	35933574	35946146	6	10927	23151.338	207	1
3_MACS_peak_5943_lociStitched	chr11	69054389	69067185	3	10886	27821.0632	208	1
5_MACS_peak_9927_lociStitched	chr14	91808699	91824952	5	10878	16604.0648	209	1
6_MACS_peak_4864_lociStitched	chr10	112618010	112634234	6	10874	30488.1408	210	1
10_MACS_peak_16936_lociStitched	chr2	46783834	46802910	10	10871	16975.7324	211	1
8_MACS_peak_25090_lociStitched	chr4	185326383	185343647	8	10866	18658.9312	212	1
8_MACS_peak_18554_lociStitched	chr2	182321024	182338905	8	10859	19606.5165	213	1
4_MACS_peak_17091_lociStitched	chr2	58103902	58115848	4	10825	19223.5032	214	1
3_MACS_peak_18146_lociStitched	chr2	137132476	137143456	3	10806	33588.918	215	1
7_MACS_peak_30214_lociStitched	chr7	114561632	114576643	7	10782	21543.7872	216	1
7_MACS_peak_10307_lociStitched	chr15	31515297	31531556	7	10778	21705.765	217	1
8_MACS_peak_11613_lociStitched	chr16	11665304	11681837	8	10776	22164.1398	218	1
4_MACS_peak_26012_lociStitched	chr5	109024170	109040972	4	10767	25416.3854	219	1
6_MACS_peak_32231_lociStitched	chr8	145012716	145027974	6	10766	25390.8378	220	1
7_MACS_peak_11663_lociStitched	chr16	12052436	12071319	7	10718	19060.5002	221	1
2_MACS_peak_7799_lociStitched	chr12	96791804	96803047	2	10717	33410.8231	222	1
6_MACS_peak_8356_lociStitched	chr12	125023436	125039770	6	10684	19458.6942	223	1
4_MACS_peak_27932_lociStitched	chr6	52355390	52370232	4	10683	30636.8564	224	1
4_MACS_peak_32577_lociStitched	chr9	33152690	33168669	4	10663	27293.7299	225	1
10_MACS_peak_20912_lociStitched	chr22	36765467	36784834	10	10643	17536.8185	226	1
7_MACS_peak_3387_lociStitched	chr1	226910468	226927317	7	10630	19069.6982	227	1
4_MACS_peak_29306_lociStitched	chr7	25998581	26011629	4	10626	39316.2336	228	1
5_MACS_peak_18628_lociStitched	chr2	191320155	191335551	5	10588	23010.8616	229	1
3_MACS_peak_7663_lociStitched	chr12	92528317	92541180	3	10560	36831.9142	230	1
5_MACS_peak_14907_lociStitched	chr19	2255556	2271790	5	10517	30265.0462	231	1
4_MACS_peak_18344_lociStitched	chr2	165608941	165619933	4	10504	23400.8688	232	1
6_MACS_peak_3845_lociStitched	chr10	11710888	11730764	6	10486	22221.368	233	1
2_MACS_peak_34061_lociStitched	chrX	40026224	40036946	2	10481	20009.3964	234	1
9_MACS_peak_34544_lociStitched	chrX	128902957	128921983	9	10480	21546.945	235	1
5_MACS_peak_18243_lociStitched	chr2	157185499	157200249	5	10452	42370.85	236	1
4_MACS_peak_22774_lociStitched	chr3	124859988	124874228	4	10449	19792.176	237	1
5_MACS_peak_3376_lociStitched	chr1	226840031	226852459	5	10448	15187.016	238	1
11_MACS_peak_22417_lociStitched	chr3	98477660	98498084	11	10426	16757.892	239	1
8_MACS_peak_18453_lociStitched	chr2	173410585	173424251	8	10406	21361.3246	240	1
11_MACS_peak_19802_lociStitched	chr20	46115233	46135301	11	10403	22434.0172	241	1
2_MACS_peak_18551_lociStitched	chr2	182168624	182179668	2	10357	25369.1724	242	1
6_MACS_peak_26829_lociStitched	chr5	180226463	180239038	6	10347	19649.695	243	1
8_MACS_peak_14396_lociStitched	chr18	30339596	30353125	8	10330	14118.8644	244	1
4_MACS_peak_5262_lociStitched	chr11	10323920	10339776	4	10302	19669.368	245	1
6_MACS_peak_23961_lociStitched	chr4	38062019	38080899	6	10279	17937.888	246	1
11_MACS_peak_18791_lociStitched	chr2	202116786	202133060	11	10260	25516.0046	247	1
6_MACS_peak_24939_lociStitched	chr4	153554140	153566654	6	10133	16642.3686	248	1
7_MACS_peak_3042_lociStitched	chr1	204672045	204685958	7	10127	18625.3331	249	1
7_MACS_peak_20115_lociStitched	chr21	19153088	19169188	7	10127	18244.52	250	1
9_MACS_peak_15822_lociStitched	chr19	40909500	40932536	9	10120	23996.6012	251	1
5_MACS_peak_2981_lociStitched	chr1	203264843	203278502	5	10118	31844.5926	252	1
4_MACS_peak_7999_lociStitched	chr12	108953450	108964384	4	10049	16606.5592	253	1
7_MACS_peak_1310_lociStitched	chr1	68206952	68226204	7	10040	14679.65	254	1
7_MACS_peak_26132_lociStitched	chr5	122847124	122860484	7	9998	21235.72	255	1
5_MACS_peak_13566_lociStitched	chr17	55729767	55744360	5	9998	14922.8018	256	1
2_MACS_peak_32142_lociStitched	chr8	141597944	141609629	2	9992	31690.8885	257	1
5_MACS_peak_9088_lociStitched	chr13	114779515	114794416	5	9937	18463.8291	258	1
8_MACS_peak_3345_lociStitched	chr1	226308815	226322830	8	9920	28184.165	259	1
4_MACS_peak_31721_lociStitched	chr8	103815948	103828638	4	9905	22142.781	260	1
2_MACS_peak_13311_lociStitched	chr17	43298405	43309198	2	9866	24354.4045	261	1
3_MACS_peak_28306_lociStitched	chr6	108878237	108888946	3	9859	42960.2244	262	1
5_MACS_peak_11238_lociStitched	chr15	90633389	90646403	5	9851	15480.153	263	1
11_MACS_peak_493_lociStitched	chr1	26436978	26453797	11	9815	17363.9356	264	1
4_MACS_peak_2400_lociStitched	chr1	159036102	159048223	4	9812	27536.4878	265	1
2_MACS_peak_19029_lociStitched	chr2	227655474	227666616	2	9800	21494.0322	266	1
5_MACS_peak_2348_lociStitched	chr1	156709897	156722534	5	9783	16416.7267	267	1
8_MACS_peak_28533_lociStitched	chr6	126127070	126141945	8	9783	15353.975	268	1
7_MACS_peak_25850_lociStitched	chr5	95143694	95160607	7	9781	19723.9406	269	1
5_MACS_peak_26319_lociStitched	chr5	133975409	133986427	5	9777	25487.9394	270	1
3_MACS_peak_2690_lociStitched	chr1	178308404	178320028	3	9770	16198.044	271	1
4_MACS_peak_31953_lociStitched	chr8	126236461	126250103	4	9755	19834.1038	272	1
6_MACS_peak_31046_lociStitched	chr8	29081913	29096814	6	9752	21736.0887	273	1
5_MACS_peak_18985_lociStitched	chr2	220109488	220120208	5	9743	20271.52	274	1
2_MACS_peak_33634_lociStitched	chr9	134542848	134555905	2	9717	30494.6235	275	1
4_MACS_peak_16888_lociStitched	chr2	43394883	43407226	4	9714	31048.8165	276	1
6_MACS_peak_19597_lociStitched	chr20	35088934	35101913	6	9694	17276.3469	277	1
1_MACS_peak_2986_lociStitched	chr1	203288638	203298316	1	9679	29878.8894	278	1
5_MACS_peak_14830_lociStitched	chr19	1239663	1254614	5	9666	21403.8516	279	1
4_MACS_peak_13982_lociStitched	chr17	75455178	75469942	4	9662	19405.8016	280	1
3_MACS_peak_3439_lociStitched	chr1	230239052	230249540	3	9648	20281.6944	281	1
3_MACS_peak_32690_lociStitched	chr9	37136447	37146744	3	9641	12829.0323	282	1
12_MACS_peak_17867_lociStitched	chr2	112230471	112244494	12	9639	15513.6449	283	1
5_MACS_peak_3450_lociStitched	chr1	230275736	230287612	5	9634	23626.1144	284	1
8_MACS_peak_5855_lociStitched	chr11	67030400	67048047	8	9627	21929.9269	285	1
11_MACS_peak_21748_lociStitched	chr3	32008643	32024415	11	9621	14909.2716	286	1
4_MACS_peak_19070_lociStitched	chr2	231729383	231740287	4	9605	13655.0792	287	1
6_MACS_peak_17130_lociStitched	chr2	60771969	60784113	6	9605	12391.7376	288	1
1_MACS_peak_1874_lociStitched	chr1	118294951	118304517	1	9567	26154.4006	289	1
9_MACS_peak_32707_lociStitched	chr9	37323906	37339322	9	9490	13495.1664	290	1
6_MACS_peak_18109_lociStitched	chr2	136730688	136744340	6	9478	25800.9148	291	1
8_MACS_peak_22300_lociStitched	chr3	69128604	69144182	8	9439	16797.7574	292	1
3_MACS_peak_7629_lociStitched	chr12	89738215	89749023	3	9399	21885.1192	293	1
5_MACS_peak_8942_lociStitched	chr13	78484396	78495177	5	9379	16373.1047	294	1
8_MACS_peak_15105_lociStitched	chr19	7399942	7415447	8	9361	21150.3705	295	1
7_MACS_peak_7197_lociStitched	chr12	51312071	51325678	7	9355	16015.439	296	1
7_MACS_peak_1575_lociStitched	chr1	93415393	93428604	7	9348	17334.1531	297	1
6_MACS_peak_31966_lociStitched	chr8	126340242	126355947	6	9338	15263.6895	298	1
2_MACS_peak_25074_lociStitched	chr4	185200746	185210664	2	9335	29653.8282	299	1
2_MACS_peak_2298_lociStitched	chr1	155944811	155954242	2	9325	20155.9332	300	1
7_MACS_peak_13906_lociStitched	chr17	74257751	74269648	7	9306	31216.5383	301	1
1_MACS_peak_8371_lociStitched	chr12	125397829	125407132	1	9304	51012.0702	302	1
3_MACS_peak_1385_lociStitched	chr1	81696958	81706861	3	9297	20220.9357	303	1
