#MM5 Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/MM5.H3K27ac_ROSE/MM5_3KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by MM5.jin.bam
#Using cutoff of 14217.096 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM5.jin.bam	enhancerRank	isSuperStretch
10_MACS_peak_21416_lociStitched	chr3	5222936	5247281	10	18744	45208.665	50	1
6_MACS_peak_23498_lociStitched	chr3	186703255	186721997	6	15919	62605.7768	51	1
12_MACS_peak_6540_lociStitched	chr11	128585837	128611678	12	19728	32802.5654	52	1
3_MACS_peak_24026_lociStitched	chr4	40191037	40210465	3	19256	37573.752	53	1
16_MACS_peak_25448_lociStitched	chr5	56108684	56137621	16	19275	36972.8049	54	1
3_MACS_peak_18758_lociStitched	chr2	201979444	201996369	3	16918	55662.94	55	1
5_MACS_peak_5751_lociStitched	chr11	65254539	65274415	5	16778	55567.3332	56	1
7_MACS_peak_26746_lociStitched	chr5	176270522	176291943	7	19139	35582.4231	57	1
4_MACS_peak_23841_lociStitched	chr4	14166064	14186353	4	17527	48979.6749	58	1
12_MACS_peak_3806_lociStitched	chr10	11557127	11582145	12	19352	31570.2142	59	1
5_MACS_peak_4257_lociStitched	chr10	63800685	63816405	5	15425	60278.34	60	1
14_MACS_peak_29597_lociStitched	chr7	47606442	47629998	14	18102	40389.1176	61	1
8_MACS_peak_470_lociStitched	chr1	25870005	25891963	8	18793	32429.7702	62	1
4_MACS_peak_3508_lociStitched	chr1	234734123	234749686	4	14971	60305.0687	63	1
4_MACS_peak_18268_lociStitched	chr2	158289561	158302043	4	11923	71589.2628	64	1
6_MACS_peak_21503_lociStitched	chr3	13034675	13060747	6	17800	39619.0112	65	1
9_MACS_peak_20405_lociStitched	chr21	44829506	44852032	9	15750	53440.6824	66	1
7_MACS_peak_2974_lociStitched	chr1	203236548	203261304	7	14578	57453.7248	67	1
3_MACS_peak_6843_lociStitched	chr12	26266162	26280995	3	14672	56260.0857	68	1
8_MACS_peak_31958_lociStitched	chr8	126285265	126308598	8	17368	37444.7984	69	1
11_MACS_peak_4120_lociStitched	chr10	45913032	45937858	11	16429	43338.7482	70	1
11_MACS_peak_1400_lociStitched	chr1	82258349	82279627	11	16895	39389.8336	71	1
11_MACS_peak_4976_lociStitched	chr10	125813323	125840437	11	17701	30958.7652	72	1
12_MACS_peak_17529_lociStitched	chr2	87753775	87777003	12	16638	40251.8012	73	1
6_MACS_peak_21354_lociStitched	chr22	50963341	50988088	6	16094	38855.2647	74	1
2_MACS_peak_30533_lociStitched	chr7	139462624	139478623	2	14244	50985.6132	75	1
6_MACS_peak_30989_lociStitched	chr8	27232403	27257138	6	16614	31000.3755	76	1
15_MACS_peak_5013_lociStitched	chr10	126373755	126398010	15	16348	32761.2285	77	1
7_MACS_peak_13954_lociStitched	chr17	75131481	75151679	7	15834	37390.5376	78	1
7_MACS_peak_22193_lociStitched	chr3	53194229	53215529	7	16589	29498.37	79	1
7_MACS_peak_15788_lociStitched	chr19	39887686	39904662	7	14923	42339.8416	80	1
4_MACS_peak_29639_lociStitched	chr7	50343607	50361274	4	15556	37153.701	81	1
12_MACS_peak_2839_lociStitched	chr1	189110253	189130679	12	16699	21575.9838	82	1
2_MACS_peak_6755_lociStitched	chr12	12866258	12879721	2	13119	49524.9918	83	1
10_MACS_peak_33247_lociStitched	chr9	112904601	112924950	10	16230	24341.4738	84	1
9_MACS_peak_13973_lociStitched	chr17	75429734	75451500	9	15568	30931.6626	85	1
6_MACS_peak_15334_lociStitched	chr19	13943793	13962376	6	13581	46147.1639	86	1
5_MACS_peak_21510_lociStitched	chr3	13365446	13382912	5	14942	36358.9722	87	1
5_MACS_peak_14682_lociStitched	chr18	60817299	60831803	5	13085	48076.4088	88	1
7_MACS_peak_14790_lociStitched	chr19	905864	928497	7	13593	45107.569	89	1
6_MACS_peak_24241_lociStitched	chr4	77116666	77138462	6	15433	29930.2672	90	1
13_MACS_peak_9816_lociStitched	chr14	81930649	81957363	13	15629	27699.7466	91	1
6_MACS_peak_15297_lociStitched	chr19	12885396	12905366	6	14259	39764.264	92	1
5_MACS_peak_14696_lociStitched	chr18	60871174	60886061	5	14088	39956.708	93	1
10_MACS_peak_33487_lociStitched	chr9	130725183	130749540	10	15257	29518.2483	94	1
8_MACS_peak_25100_lociStitched	chr4	185365818	185383642	8	15489	26511.4176	95	1
4_MACS_peak_4842_lociStitched	chr10	112167294	112185118	4	15029	30600.2432	96	1
17_MACS_peak_27660_lociStitched	chr6	36702157	36727718	17	15739	20505.0342	97	1
6_MACS_peak_3786_lociStitched	chr10	11204712	11222907	6	15072	27561.786	98	1
5_MACS_peak_24385_lociStitched	chr4	90210732	90229701	5	15117	26915.1141	99	1
8_MACS_peak_18783_lociStitched	chr2	202082894	202102018	8	15084	26310.7992	100	1
4_MACS_peak_8008_lociStitched	chr12	109020460	109036369	4	13889	36929.5617	101	1
3_MACS_peak_15901_lociStitched	chr19	42438367	42456022	3	12756	43803.8205	102	1
7_MACS_peak_5028_lociStitched	chr10	126402342	126423684	7	13640	37480.8204	103	1
4_MACS_peak_19951_lociStitched	chr20	56038837	56058258	4	13805	36156.0757	104	1
9_MACS_peak_28180_lociStitched	chr6	90054910	90074216	9	13308	39318.5996	105	1
9_MACS_peak_25632_lociStitched	chr5	71586192	71604441	9	14838	25716.4908	106	1
9_MACS_peak_26697_lociStitched	chr5	173205631	173223197	9	14243	30561.3268	107	1
8_MACS_peak_13919_lociStitched	chr17	74475392	74498648	8	14501	27842.0832	108	1
10_MACS_peak_13156_lociStitched	chr17	38247775	38270176	10	14088	31027.6251	109	1
6_MACS_peak_25786_lociStitched	chr5	88170592	88186289	6	14433	27234.295	110	1
7_MACS_peak_5228_lociStitched	chr11	7531714	7550380	7	14374	27442.7532	111	1
3_MACS_peak_5088_lociStitched	chr11	307044	321366	3	12502	42136.7562	112	1
11_MACS_peak_21700_lociStitched	chr3	31792893	31815076	11	14225	28460.789	113	1
2_MACS_peak_32883_lociStitched	chr9	73025814	73037050	2	8793	57359.78	114	1
8_MACS_peak_652_lociStitched	chr1	31214192	31231588	8	14659	22115.5348	115	1
5_MACS_peak_26884_lociStitched	chr6	388992	404766	5	13599	32819.3844	116	1
2_MACS_peak_19789_lociStitched	chr20	45976307	45990265	2	13194	35563.5882	117	1
11_MACS_peak_21916_lociStitched	chr3	45592662	45613808	11	14055	27445.3934	118	1
4_MACS_peak_26742_lociStitched	chr5	176236770	176252076	4	13927	28637.526	119	1
7_MACS_peak_29575_lociStitched	chr7	47511909	47529043	7	13686	30438.551	120	1
12_MACS_peak_17211_lociStitched	chr2	64863063	64886028	12	13928	27688.9005	121	1
8_MACS_peak_13535_lociStitched	chr17	55429889	55447970	8	13468	31168.0278	122	1
4_MACS_peak_28376_lociStitched	chr6	109213054	109228255	4	13956	25668.4086	123	1
7_MACS_peak_11646_lociStitched	chr16	11821659	11837622	7	14083	23902.9962	124	1
9_MACS_peak_15392_lociStitched	chr19	15391879	15413154	9	14170	20313.37	125	1
5_MACS_peak_26284_lociStitched	chr5	131820848	131837058	5	12942	32862.533	126	1
5_MACS_peak_2869_lociStitched	chr1	192595594	192609619	5	13374	28647.465	127	1
5_MACS_peak_4849_lociStitched	chr10	112255771	112273247	5	13052	30881.8396	128	1
4_MACS_peak_7969_lociStitched	chr12	106694321	106710380	4	10944	44401.5291	129	1
1_MACS_peak_8371_lociStitched	chr12	125397829	125407132	1	9304	51012.0702	130	1
9_MACS_peak_9619_lociStitched	chr14	70102015	70125152	9	13522	25001.8422	131	1
5_MACS_peak_16498_lociStitched	chr2	11883220	11898173	5	13058	29451.4288	132	1
9_MACS_peak_21670_lociStitched	chr3	30670042	30692183	9	13677	23024.4259	133	1
4_MACS_peak_20010_lociStitched	chr20	61272999	61291241	4	13484	25097.3436	134	1
8_MACS_peak_18405_lociStitched	chr2	172170186	172192096	8	13242	27087.333	135	1
11_MACS_peak_13171_lociStitched	chr17	38463627	38487239	11	13757	20875.3692	136	1
7_MACS_peak_8238_lociStitched	chr12	122227111	122245098	7	11275	41096.6976	137	1
9_MACS_peak_4404_lociStitched	chr10	74076513	74096837	9	12979	28140.6104	138	1
15_MACS_peak_28331_lociStitched	chr6	108970840	108999436	15	13366	24057.8148	139	1
8_MACS_peak_14028_lociStitched	chr17	76710678	76726789	8	13683	19333.2	140	1
7_MACS_peak_22731_lociStitched	chr3	121709992	121725104	7	13015	27132.0848	141	1
4_MACS_peak_14459_lociStitched	chr18	42300613	42317339	4	12756	29130.0016	142	1
10_MACS_peak_30520_lociStitched	chr7	139421262	139439389	10	12731	29150.0287	143	1
8_MACS_peak_25777_lociStitched	chr5	88114616	88132833	8	13521	20568.8147	144	1
1_MACS_peak_16893_lociStitched	chr2	43444736	43456576	1	11841	35901.248	145	1
3_MACS_peak_26711_lociStitched	chr5	173309617	173323352	3	13043	25310.858	146	1
6_MACS_peak_14513_lociStitched	chr18	46443658	46462401	6	13520	19335.2788	147	1
5_MACS_peak_3063_lociStitched	chr1	205275666	205291366	5	12501	29976.01	148	1
13_MACS_peak_25872_lociStitched	chr5	95243859	95268122	13	13254	21943.4572	149	1
5_MACS_peak_12973_lociStitched	chr17	29635231	29649387	5	12777	26531.1752	150	1
6_MACS_peak_23989_lociStitched	chr4	38664287	38678073	6	12567	28477.7402	151	1
5_MACS_peak_18243_lociStitched	chr2	157185499	157200249	5	10452	42370.85	152	1
7_MACS_peak_24805_lociStitched	chr4	144267378	144285048	7	13122	22622.901	153	1
2_MACS_peak_32114_lociStitched	chr8	134575179	134588964	2	12553	27557.5935	154	1
14_MACS_peak_21928_lociStitched	chr3	45634403	45656026	14	13010	22799.2912	155	1
5_MACS_peak_30423_lociStitched	chr7	134842073	134858279	5	11937	32039.262	156	1
6_MACS_peak_21381_lociStitched	chr3	3137175	3153646	6	11491	34905.3432	157	1
5_MACS_peak_27130_lociStitched	chr6	13295420	13308727	5	12571	25596.0145	158	1
5_MACS_peak_33475_lociStitched	chr9	130660832	130680206	5	11830	31647.429	159	1
4_MACS_peak_29306_lociStitched	chr7	25998581	26011629	4	10626	39316.2336	160	1
6_MACS_peak_733_lociStitched	chr1	36614281	36633489	6	11807	31685.5168	161	1
3_MACS_peak_28306_lociStitched	chr6	108878237	108888946	3	9859	42960.2244	162	1
8_MACS_peak_3442_lociStitched	chr1	230255287	230270685	8	12104	28954.3992	163	1
9_MACS_peak_16329_lociStitched	chr19	57779767	57795520	9	12036	28747.6497	164	1
6_MACS_peak_26099_lociStitched	chr5	118668013	118684953	6	12322	25184.698	165	1
10_MACS_peak_11807_lociStitched	chr16	21512265	21532215	10	12593	21404.355	166	1
4_MACS_peak_17031_lociStitched	chr2	54795120	54809532	4	12613	20861.37	167	1
10_MACS_peak_31084_lociStitched	chr8	33407925	33425434	10	11871	28185.9882	168	1
5_MACS_peak_26113_lociStitched	chr5	119428646	119445129	5	12024	26732.1294	169	1
4_MACS_peak_20741_lociStitched	chr22	24819778	24833761	4	11652	29754.4257	170	1
16_MACS_peak_6660_lociStitched	chr12	7052169	7074343	16	12784	17858.9396	171	1
8_MACS_peak_9919_lociStitched	chr14	91781445	91800785	8	12489	21591.176	172	1
5_MACS_peak_16454_lociStitched	chr2	9679223	9697075	5	11574	30139.5316	173	1
3_MACS_peak_4131_lociStitched	chr10	45948346	45961294	3	12505	21089.7024	174	1
3_MACS_peak_7663_lociStitched	chr12	92528317	92541180	3	10560	36831.9142	175	1
5_MACS_peak_9705_lociStitched	chr14	74225085	74242370	5	12501	19452.539	176	1
4_MACS_peak_25859_lociStitched	chr5	95193219	95207296	4	11674	27792.2211	177	1
6_MACS_peak_20730_lociStitched	chr22	24551509	24565566	6	11780	26133.3687	178	1
3_MACS_peak_18146_lociStitched	chr2	137132476	137143456	3	10806	33588.918	179	1
6_MACS_peak_14938_lociStitched	chr19	2616387	2632218	6	11463	28747.5129	180	1
8_MACS_peak_21077_lociStitched	chr22	39897202	39917505	8	12103	22396.2393	181	1
2_MACS_peak_7799_lociStitched	chr12	96791804	96803047	2	10717	33410.8231	182	1
3_MACS_peak_15442_lociStitched	chr19	16471681	16484567	3	11056	30999.8502	183	1
4_MACS_peak_29582_lociStitched	chr7	47533399	47545180	4	11562	26821.8027	184	1
6_MACS_peak_21158_lociStitched	chr22	42141490	42154533	6	11902	22962.2015	185	1
2_MACS_peak_14680_lociStitched	chr18	60798456	60811259	2	10981	30656.7835	186	1
4_MACS_peak_27252_lociStitched	chr6	25403490	25416036	4	12090	20462.526	187	1
4_MACS_peak_3058_lociStitched	chr1	205242740	205258569	4	11105	28859.4328	188	1
6_MACS_peak_18016_lociStitched	chr2	127413231	127428304	6	11645	24045.9569	189	1
6_MACS_peak_4864_lociStitched	chr10	112618010	112634234	6	10874	30488.1408	190	1
6_MACS_peak_147_lociStitched	chr1	8478942	8491374	6	11142	28295.232	191	1
11_MACS_peak_3985_lociStitched	chr10	24737810	24756635	11	12164	17573.1375	192	1
6_MACS_peak_9783_lociStitched	chr14	77490020	77508755	6	10981	29200.371	193	1
5_MACS_peak_13714_lociStitched	chr17	62192546	62210181	5	11050	28371.188	194	1
4_MACS_peak_1263_lociStitched	chr1	66736956	66750405	4	11376	25185.9423	195	1
4_MACS_peak_27932_lociStitched	chr6	52355390	52370232	4	10683	30636.8564	196	1
1_MACS_peak_1388_lociStitched	chr1	81769272	81780783	1	11512	23209.6293	197	1
6_MACS_peak_21463_lociStitched	chr3	10227487	10242073	6	11334	24591.996	198	1
7_MACS_peak_13555_lociStitched	chr17	55675029	55690385	7	11243	25027.2088	199	1
7_MACS_peak_24928_lociStitched	chr4	153470995	153484523	7	11615	21184.848	200	1
8_MACS_peak_27918_lociStitched	chr6	50244700	50261337	8	11877	17751.679	201	1
3_MACS_peak_5943_lociStitched	chr11	69054389	69067185	3	10886	27821.0632	202	1
4_MACS_peak_31990_lociStitched	chr8	126648007	126661918	4	11063	26219.4528	203	1
3_MACS_peak_8831_lociStitched	chr13	50695542	50705494	3	9118	38446.5664	204	1
5_MACS_peak_14907_lociStitched	chr19	2255556	2271790	5	10517	30265.0462	205	1
2_MACS_peak_6354_lociStitched	chr11	115089091	115101080	2	8576	40411.3223	206	1
5_MACS_peak_34157_lociStitched	chrX	48789963	48804087	5	11076	24961.3452	207	1
11_MACS_peak_27466_lociStitched	chr6	31779670	31804880	11	11161	24045.298	208	1
6_MACS_peak_30084_lociStitched	chr7	101936269	101952362	6	11531	19927.9619	209	1
5_MACS_peak_2981_lociStitched	chr1	203264843	203278502	5	10118	31844.5926	210	1
11_MACS_peak_20635_lociStitched	chr22	23197161	23214541	11	11783	16288.536	211	1
7_MACS_peak_34150_lociStitched	chrX	48768913	48785974	7	11155	23484.4665	212	1
4_MACS_peak_32577_lociStitched	chr9	33152690	33168669	4	10663	27293.7299	213	1
9_MACS_peak_11071_lociStitched	chr15	81584122	81599976	9	11512	18818.698	214	1
9_MACS_peak_7356_lociStitched	chr12	57105502	57120175	9	11434	19388.9022	215	1
2_MACS_peak_32142_lociStitched	chr8	141597944	141609629	2	9992	31690.8885	216	1
4_MACS_peak_26012_lociStitched	chr5	109024170	109040972	4	10767	25416.3854	217	1
6_MACS_peak_32231_lociStitched	chr8	145012716	145027974	6	10766	25390.8378	218	1
8_MACS_peak_25908_lociStitched	chr5	95661718	95680455	8	11289	19400.2898	219	1
7_MACS_peak_21741_lociStitched	chr3	31986238	32002865	7	11401	17952.1719	220	1
6_MACS_peak_19636_lociStitched	chr20	35933574	35946146	6	10927	23151.338	221	1
5_MACS_peak_29537_lociStitched	chr7	45013646	45027076	5	11037	21641.102	222	1
4_MACS_peak_22134_lociStitched	chr3	50637072	50649974	4	11003	21044.4522	223	1
4_MACS_peak_1966_lociStitched	chr1	144923401	144936232	4	11069	20058.7023	224	1
4_MACS_peak_16888_lociStitched	chr2	43394883	43407226	4	9714	31048.8165	225	1
8_MACS_peak_5287_lociStitched	chr11	14344295	14361948	8	11315	15834.741	226	1
8_MACS_peak_11613_lociStitched	chr16	11665304	11681837	8	10776	22164.1398	227	1
2_MACS_peak_33634_lociStitched	chr9	134542848	134555905	2	9717	30494.6235	228	1
3_MACS_peak_25894_lociStitched	chr5	95288784	95298790	3	9122	33916.3376	229	1
7_MACS_peak_10307_lociStitched	chr15	31515297	31531556	7	10778	21705.765	230	1
3_MACS_peak_30986_lociStitched	chr8	27217145	27228622	3	10977	19508.6046	231	1
7_MACS_peak_30214_lociStitched	chr7	114561632	114576643	7	10782	21543.7872	232	1
2_MACS_peak_18551_lociStitched	chr2	182168624	182179668	2	10357	25369.1724	233	1
5_MACS_peak_18628_lociStitched	chr2	191320155	191335551	5	10588	23010.8616	234	1
1_MACS_peak_2986_lociStitched	chr1	203288638	203298316	1	9679	29878.8894	235	1
8_MACS_peak_3345_lociStitched	chr1	226308815	226322830	8	9920	28184.165	236	1
11_MACS_peak_18791_lociStitched	chr2	202116786	202133060	11	10260	25516.0046	237	1
4_MACS_peak_18344_lociStitched	chr2	165608941	165619933	4	10504	23400.8688	238	1
8_MACS_peak_18554_lociStitched	chr2	182321024	182338905	8	10859	19606.5165	239	1
7_MACS_peak_20961_lociStitched	chr22	37762383	37775476	7	9260	32102.7267	240	1
4_MACS_peak_17091_lociStitched	chr2	58103902	58115848	4	10825	19223.5032	241	1
2_MACS_peak_3665_lociStitched	chr10	3823387	3829089	2	5449	46348.1368	242	1
8_MACS_peak_25090_lociStitched	chr4	185326383	185343647	8	10866	18658.9312	243	1
7_MACS_peak_13906_lociStitched	chr17	74257751	74269648	7	9306	31216.5383	244	1
6_MACS_peak_3845_lociStitched	chr10	11710888	11730764	6	10486	22221.368	245	1
4_MACS_peak_2400_lociStitched	chr1	159036102	159048223	4	9812	27536.4878	246	1
11_MACS_peak_19802_lociStitched	chr20	46115233	46135301	11	10403	22434.0172	247	1
6_MACS_peak_8356_lociStitched	chr12	125023436	125039770	6	10684	19458.6942	248	1
7_MACS_peak_11663_lociStitched	chr16	12052436	12071319	7	10718	19060.5002	249	1
9_MACS_peak_34544_lociStitched	chrX	128902957	128921983	9	10480	21546.945	250	1
10_MACS_peak_16936_lociStitched	chr2	46783834	46802910	10	10871	16975.7324	251	1
5_MACS_peak_9927_lociStitched	chr14	91808699	91824952	5	10878	16604.0648	252	1
4_MACS_peak_24778_lociStitched	chr4	141671692	141683476	4	8685	33648.0336	253	1
7_MACS_peak_3387_lociStitched	chr1	226910468	226927317	7	10630	19069.6982	254	1
9_MACS_peak_15822_lociStitched	chr19	40909500	40932536	9	10120	23996.6012	255	1
8_MACS_peak_18453_lociStitched	chr2	173410585	173424251	8	10406	21361.3246	256	1
2_MACS_peak_25074_lociStitched	chr4	185200746	185210664	2	9335	29653.8282	257	1
2_MACS_peak_34061_lociStitched	chrX	40026224	40036946	2	10481	20009.3964	258	1
4_MACS_peak_22774_lociStitched	chr3	124859988	124874228	4	10449	19792.176	259	1
10_MACS_peak_20912_lociStitched	chr22	36765467	36784834	10	10643	17536.8185	260	1
5_MACS_peak_26319_lociStitched	chr5	133975409	133986427	5	9777	25487.9394	261	1
2_MACS_peak_13311_lociStitched	chr17	43298405	43309198	2	9866	24354.4045	262	1
6_MACS_peak_26829_lociStitched	chr5	180226463	180239038	6	10347	19649.695	263	1
3_MACS_peak_23303_lociStitched	chr3	176911589	176920306	3	8689	31928.6276	264	1
4_MACS_peak_5262_lociStitched	chr11	10323920	10339776	4	10302	19669.368	265	1
1_MACS_peak_1874_lociStitched	chr1	118294951	118304517	1	9567	26154.4006	266	1
7_MACS_peak_28493_lociStitched	chr6	119656258	119674820	7	9263	28282.9194	267	1
4_MACS_peak_15678_lociStitched	chr19	35695004	35707882	4	8944	29804.8432	268	1
6_MACS_peak_18109_lociStitched	chr2	136730688	136744340	6	9478	25800.9148	269	1
11_MACS_peak_22417_lociStitched	chr3	98477660	98498084	11	10426	16757.892	270	1
4_MACS_peak_31721_lociStitched	chr8	103815948	103828638	4	9905	22142.781	271	1
7_MACS_peak_26132_lociStitched	chr5	122847124	122860484	7	9998	21235.72	272	1
6_MACS_peak_23961_lociStitched	chr4	38062019	38080899	6	10279	17937.888	273	1
1_MACS_peak_24658_lociStitched	chr4	121987341	121996250	1	8910	29153.8116	274	1
5_MACS_peak_3376_lociStitched	chr1	226840031	226852459	5	10448	15187.016	275	1
5_MACS_peak_3450_lociStitched	chr1	230275736	230287612	5	9634	23626.1144	276	1
7_MACS_peak_3042_lociStitched	chr1	204672045	204685958	7	10127	18625.3331	277	1
7_MACS_peak_20115_lociStitched	chr21	19153088	19169188	7	10127	18244.52	278	1
2_MACS_peak_19029_lociStitched	chr2	227655474	227666616	2	9800	21494.0322	279	1
6_MACS_peak_31046_lociStitched	chr8	29081913	29096814	6	9752	21736.0887	280	1
5_MACS_peak_5142_lociStitched	chr11	1865850	1878732	5	9196	25590.093	281	1
8_MACS_peak_14396_lociStitched	chr18	30339596	30353125	8	10330	14118.8644	282	0
8_MACS_peak_5855_lociStitched	chr11	67030400	67048047	8	9627	21929.9269	283	1
6_MACS_peak_24939_lociStitched	chr4	153554140	153566654	6	10133	16642.3686	284	1
5_MACS_peak_14830_lociStitched	chr19	1239663	1254614	5	9666	21403.8516	285	1
5_MACS_peak_9088_lociStitched	chr13	114779515	114794416	5	9937	18463.8291	286	1
3_MACS_peak_31841_lociStitched	chr8	119571147	119580717	3	8894	27204.639	287	1
5_MACS_peak_18985_lociStitched	chr2	220109488	220120208	5	9743	20271.52	288	1
3_MACS_peak_15236_lociStitched	chr19	11196109	11207836	3	8948	26627.3262	289	1
7_MACS_peak_25850_lociStitched	chr5	95143694	95160607	7	9781	19723.9406	290	1
4_MACS_peak_7999_lociStitched	chr12	108953450	108964384	4	10049	16606.5592	291	1
4_MACS_peak_31953_lociStitched	chr8	126236461	126250103	4	9755	19834.1038	292	1
6_MACS_peak_11841_lociStitched	chr16	22195184	22212022	6	9252	24192.8384	293	1
3_MACS_peak_7958_lociStitched	chr12	106637373	106645845	3	7771	32960.316	294	1
1_MACS_peak_30395_lociStitched	chr7	130789110	130797019	1	7910	32180.9301	295	1
3_MACS_peak_3439_lociStitched	chr1	230239052	230249540	3	9648	20281.6944	296	1
4_MACS_peak_9512_lociStitched	chr14	61937720	61952310	4	8483	28857.561	297	1
3_MACS_peak_7629_lociStitched	chr12	89738215	89749023	3	9399	21885.1192	298	1
4_MACS_peak_13982_lociStitched	chr17	75455178	75469942	4	9662	19405.8016	299	1
7_MACS_peak_1310_lociStitched	chr1	68206952	68226204	7	10040	14679.65	300	1
11_MACS_peak_493_lociStitched	chr1	26436978	26453797	11	9815	17363.9356	301	1
5_MACS_peak_13566_lociStitched	chr17	55729767	55744360	5	9998	14922.8018	302	1
8_MACS_peak_15105_lociStitched	chr19	7399942	7415447	8	9361	21150.3705	303	1
