GENE	H3k27ac_17_DMSO_compare_TSS_SIGNAL	H3k27ac_17_DMSO_compare_DISTAL_SIGNAL
ABHD5	8065.400000000001	1592.3380000000002
ABHD6	2295.261	894.4386999999999
ABHD8	0.0	8154.7391
ABI1	7159.086	10526.558
ABI2	2261.304	1966.9926
ABI3	0.0	10521.4732
ABL1	4801.4304	1326.1824
ABL2	2964.6	9755.082499999999
ABLIM1	2061.7212	296.9824
ABO	0.0	231.4017
ABP1	0.0	3681.8035
ABR	7492.6	27037.204100000003
ABRA	0.0	1518.6599999999999
ABT1	5177.4072	31147.898100000002
ABTB1	4171.888	12251.123599999999
ABTB2	544.257	267.03
ACAA1	5327.1851	118.69
ACAA2	9526.5625	4467.8802
ACACA	8435.7131	4309.779799999999
ACACB	0.0	11878.6565
ACAD10	2083.9042	1123.3220000000001
ACAD11	6739.9616	13751.599
ACAD8	2752.918	2569.2368
ACAD9	6325.2	2992.522
ACADL	0.0	2874.1595
ACADM	5279.8465	5294.0033
ACADS	0.0	2888.9085
ACADSB	3218.61	25.1034
ACADVL	5464.6788	8178.189600000001
ACAN	0.0	2057.7039
ACAP1	1824.412	5162.5599999999995
ACAP2	6891.1353	3523.73
ACAP3	4450.066699999999	1459.7862000000002
ACAT1	2458.6254	2352.107
ACAT2	3867.2784	225.40070000000003
ACBD3	7372.0624	88085.91999999998
ACBD4	3676.9341000000004	75956.4375
ACBD5	14104.856	4378.3883
ACBD6	17373.0	172.78799999999998
ACBD7	0.0	2128.1494
ACCN2	0.0	11492.061099999999
ACCN3	0.0	13075.233400000001
ACCN4	0.0	469.50429999999994
ACCN5	0.0	12078.0654
ACCS	2147.4752	0.0
ACCSL	0.0	0.0
ACD	6270.4332	18344.1721
ACE	0.0	98.1952
ACE2	0.0	227.21339999999998
ACER1	0.0	1247.451
ACER2	0.0	736.8625000000001
ACER3	1893.436	6349.7078
ACHE	0.0	47.9846
ACIN1	5892.679	7150.903900000001
ACLY	3227.4060000000004	10884.1638
ACMSD	0.0	391.82669999999996
ACN9	290.47200000000004	1072.3152
ACO2	9766.32	27003.946400000004
ACOT1	0.0	0.0
ACOT11	0.0	2449.3251999999998
ACOT12	0.0	34.532799999999995
ACOT13	6077.8283	17982.462900000002
ACOT2	0.0	0.0
ACOT7	5265.4214999999995	3.5787
ACOT8	3623.602	2269.6468999999997
ACOT9	1183.6964	2869.4918
ACOX1	11434.2625	5242.9773
ACOX2	0.0	37.839999999999996
ACOX3	3065.9682	5056.9961
ACOXL	2028.402	46509.618800000004
ACP1	1815.8102000000001	2298.7356
ACP2	7434.8928000000005	2588.6802
ACP5	0.0	4158.9981
ACP6	7937.143799999999	5228.343800000001
ACPL2	2231.2000000000003	4153.1664
ACPP	0.0	583.9499999999999
ACPT	0.0	75.6168
ACR	0.0	4826.7513
ACRBP	0.0	5361.789099999999
ACRC	0.0	14179.116999999998
ACRV1	0.0	270.71000000000004
ACSBG1	0.0	3644.0224
ACSBG2	0.0	1967.6288000000002
ACSF2	2388.8819999999996	2908.3968
ACSF3	753.7742	13958.9611
ACSL1	0.0	3367.0672999999997
ACSL3	1852.9055999999998	0.0
ACSL4	2174.5515	8720.7223
ACSL5	5763.8547	0.0
ACSL6	0.0	51994.386000000006
ACSM1	0.0	96.69120000000001
ACSM3	2567.124	204.8628
ACSS1	2324.9226	11723.0864
ACSS2	1683.7834	2242.0559999999996
ACTA1	0.0	8112.8745
ACTA2	3638.4427	299.892
ACTB	10954.599999999999	7423.659600000001
ACTBL2	0.0	3319.9486
ACTC1	0.0	2354.8415999999997
ACTG1	8314.199999999999	16138.4309
ACTG2	0.0	1003.743
ACTL6A	5507.5553	2159.7797
ACTL6B	0.0	4404.2056
ACTL7A	0.0	272.36039999999997
ACTL7B	0.0	272.36039999999997
ACTN1	0.0	282.6257
ACTN2	0.0	0.0
ACTN3	741.4200000000001	1970.9519
ACTN4	2618.1272	20229.3516
ACTR10	2239.409	545.5596
ACTR1A	5379.5178000000005	13956.258000000002
ACTR1B	6494.6	681.9304
ACTR2	5814.4	4503.959000000001
ACTR3	12879.2	11328.9246
ACTR3B	2239.0632	2121.5384
ACTR3BP2	0.0	845.7312000000001
ACTR3C	11362.4123	102704.88290000001
ACTR5	2634.8306	11270.8675
ACTR6	1693.9707	1531.6162000000002
ACTR8	2833.9127999999996	1673.1700999999998
ACVR1	2808.7148	6310.7569
ACVR1B	0.0	1505.5665999999999
ACVR1C	3776.1681999999996	837.6704
ACVR2A	2406.6186	210.4725
ACVR2B	2659.6904	137.25510000000003
ACY1	3865.5638999999996	1148.1236
ACY3	1092.0784	18904.3002
ACYP1	1455.3573999999999	6.680400000000001
ACYP2	18187.764	5188.303800000001
ADA	6770.2	46804.23
ADAD2	0.0	10010.7901
ADAL	4930.7337	1274.2466
ADAM1	0.0	3139.9038
ADAM10	7430.4	3885.963
ADAM11	0.0	5456.972600000001
ADAM15	5969.400000000001	121273.41039999996
ADAM17	6191.4	5538.092600000001
ADAM19	0.0	5212.1213
ADAM20	0.0	0.0
ADAM21	0.0	0.0
ADAM22	2956.31	12886.393600000001
ADAM23	0.0	3405.0374999999995
ADAM28	1953.0517999999997	25374.2984
ADAM29	0.0	2560.551
ADAM33	0.0	1371.2159
ADAM3A	0.0	1532.493
ADAM5P	0.0	1669.9904
ADAM7	0.0	21337.9336
ADAM8	7644.8	17447.9913
ADAM9	5278.3732	71304.7121
ADAMDEC1	0.0	25374.2984
ADAMTS10	0.0	2675.5745
ADAMTS12	0.0	1485.542
ADAMTS13	0.0	444.3361
ADAMTS14	0.0	23532.395800000002
ADAMTS15	1100.1333	1709.6265
ADAMTS16	0.0	2005.6092
ADAMTS17	0.0	0.0
ADAMTS19	876.6048999999999	3127.1583
ADAMTS3	3679.668	1086.654
ADAMTS4	0.0	68960.9513
ADAMTS6	0.0	0.0
ADAMTS7	0.0	3667.4462
ADAMTS8	0.0	1709.6265
ADAMTSL2	0.0	212.93439999999998
ADAMTSL4	0.0	174679.79529999997
ADAMTSL5	0.0	5943.831399999999
ADAP1	0.0	7247.3415
ADAP2	0.0	3931.0570999999995
ADAR	16540.547599999998	7048.1077000000005
ADARB1	0.0	3724.9522
ADAT1	1839.0015	1370.7144
ADAT2	1968.2994999999999	12.545
ADAT3	3979.5918	40688.2584
ADC	938.4267	24802.1922
ADCK1	1904.9911000000002	1579.0316
ADCK2	10730.4	4054.5806000000002
ADCK3	21975.8461	17799.1256
ADCK4	4039.2758999999996	1180.1422
ADCK5	3475.1955	11913.994799999999
ADCY1	1236.5565	0.0
ADCY10	0.0	997.716
ADCY2	0.0	3188.0883
ADCY3	2390.9102	3532.5021
ADCY4	0.0	6465.0195
ADCY5	0.0	3975.6216000000004
ADCY6	2619.8954	9184.4478
ADCY7	0.0	21971.179500000002
ADCY8	0.0	553.5882
ADCY9	0.0	2838.7008
ADCYAP1	0.0	3199.2478
ADCYAP1R1	0.0	982.1623
ADD1	4901.4	10427.3288
ADD2	1386.695	0.0
ADD3	1804.7900000000002	5454.0923999999995
ADH1B	0.0	1234.0041999999999
ADH1C	0.0	1234.0041999999999
ADH4	0.0	0.0
ADH5	993.4144	10.0282
ADH7	0.0	1234.0041999999999
ADHFE1	0.0	1241.272
ADI1	9060.800000000001	5783.8963
ADIPOQ	0.0	10329.8701
ADIPOR1	4246.8685000000005	4661.1692
ADIPOR2	3356.6241	5576.803499999999
ADK	16265.4294	12078.772699999998
ADM	13093.400000000001	101612.8014
ADM2	659.5498	20864.439400000003
ADNP	6413.2	1858.5357999999999
ADNP2	459.326	2.6058
ADO	6601.484399999999	12357.3047
ADORA1	0.0	5688.0638
ADORA2A	35768.4874	41593.426400000004
ADORA2B	0.0	1675.7468999999999
ADORA3	0.0	45322.9497
ADPGK	7490.0	6695.0018
ADPRH	0.0	31272.225000000002
ADPRHL1	0.0	1011.9814999999999
ADPRHL2	3769.2252	11358.1739
ADRA1A	0.0	1630.0729000000001
ADRA1B	0.0	7352.852200000001
ADRA1D	0.0	3667.6004999999996
ADRA2A	0.0	589.6985
ADRA2B	0.0	3550.5847999999996
ADRB1	0.0	6254.9884
ADRB2	6982.400000000001	48209.7114
ADRB3	0.0	11289.6665
ADRBK1	6631.482	47263.4313
ADRM1	7887.400000000001	21935.2971
ADSL	5745.599999999999	5438.7952
ADSS	7361.94	4397.2919999999995
ADSSL1	0.0	2674.2936
AEBP1	0.0	3869.5965
AEBP2	2934.9783	262.1016
AEN	4817.7226	23799.861800000002
AES	0.0	566.0829
AFAP1-AS1	741.529	1601.4801000000002
AFAP1L1	0.0	2788.3791
AFAP1L2	0.0	205.84890000000001
AFF1	27632.0	45302.917199999996
AFF3	0.0	617.1606
AFF4	5315.424300000001	4275.039
AFG3L1P	2484.4434	4631.599200000001
AFG3L2	7361.687	2606.3597
AFM	0.0	688.6700000000001
AFMID	1676.8619999999999	65363.1073
AFP	0.0	688.6700000000001
AFTPH	9185.0	10844.1471
AGA	15990.792000000001	2718.8678
AGAP1	335.02770000000004	25000.306299999997
AGAP11	797.1288	103.0722
AGAP2	2432.7434	7220.1367
AGAP3	4095.3597	3304.4916000000003
AGAP5	0.0	6245.6252
AGAP6	0.0	0.0
AGAP7	0.0	5109.8125
AGAP9	0.0	1955.724
AGBL1	0.0	6936.012100000001
AGBL2	1898.7695999999999	2832.6174
AGBL3	7945.228800000001	15448.4315
AGBL5	5778.4078	15592.6024
AGER	0.0	6078.236599999999
AGFG1	1613.6145	10967.6338
AGFG2	924.9324	5464.2943000000005
AGGF1	2570.4508	0.0
AGK	4709.2	9974.657500000001
AGL	1371.9677000000001	1940.7328000000002
AGMAT	1794.6468	14548.654799999998
AGPAT1	8854.778	6078.236599999999
AGPAT2	0.0	1149.2756
AGPAT3	7447.8	38726.854499999994
AGPAT4	0.0	412.2109
AGPAT5	7579.4610999999995	4662.3771
AGPAT6	4112.037	4708.785
AGPAT9	0.0	16.052400000000002
AGPHD1	2352.8763999999996	3939.3777999999998
AGPS	1718.346	0.0
AGR2	0.0	0.0
AGRN	0.0	1468.2178000000001
AGRP	0.0	46661.9873
AGT	0.0	956.6351999999999
AGTPBP1	5200.8	596.3739
AGTRAP	3015.5188000000003	10263.270999999999
AGXT2L1	0.0	5806.8718
AGXT2L2	2504.1231000000002	626.1719
AHCTF1	8034.599999999999	604.5657000000001
AHCY	3932.4395000000004	45106.477
AHCYL1	971.4642	2674.6683
AHCYL2	9428.4224	3776.3451999999997
AHDC1	0.0	1915.9773
AHI1	6542.664000000001	5624.5658
AHNAK	995.2031999999999	41774.32359999999
AHNAK2	0.0	1899.9084
AHR	2371.3745	1226.2535
AHRR	71.734	12163.636
AHSA1	4515.189600000001	28.626800000000003
AHSA2	8000.0	1114.6744
AHSG	23.0202	2632.3967000000002
AHSP	0.0	1523.4047
AICDA	0.0	939.8464
AIDA	17354.976899999998	10594.4576
AIF1	1391.905	1282.9475000000002
AIF1L	0.0	182.2208
AIFM1	4455.810100000001	8040.495800000001
AIFM2	3380.7425000000003	2542.3063
AIFM3	0.0	6873.2898
AIG1	3454.4	1101.8727999999999
AIM1L	0.0	4698.8268
AIM2	23635.6	27441.9199
AIMP1	8951.069500000001	0.0
AIMP2	4075.6503	6285.1077000000005
AIP	3690.7632	15188.853299999999
AIPL1	0.0	0.0
AIRE	0.0	24065.0624
AK1	0.0	43543.8976
AK2	1745.5481000000002	24768.606
AK3	4993.696	3519.4782000000005
AK4	0.0	3755.3792000000003
AK5	0.0	0.0
AK7	0.0	662.2944
AKAP1	5625.0	3245.3802
AKAP10	9011.6	24156.7803
AKAP11	5536.8	1691.8462
AKAP12	0.0	5174.4284
AKAP13	4598.8	39472.3513
AKAP14	0.0	2763.1897000000004
AKAP17A	1022.868	13566.654900000001
AKAP2	5092.8	117209.344
AKAP3	0.0	1754.8099
AKAP4	0.0	2829.8935
AKAP5	883.0513	11082.821500000002
AKAP6	0.0	2110.8279
AKAP7	0.0	4126.3802000000005
AKAP8	7991.6	21607.956899999997
AKAP8L	2661.7578	17455.544199999997
AKAP9	5072.7987	1455.9319
AKD1	1765.0772000000002	6.6847
AKIRIN1	2484.0408	813.6567
AKIRIN2	10077.1036	8944.326700000001
AKNA	0.0	99754.01929999999
AKNAD1	0.0	0.0
AKR1A1	4475.081999999999	9309.4754
AKR1B1	4741.888999999999	140.4824
AKR1B10	0.0	140.4824
AKR1B15	0.0	422.96840000000003
AKR1C1	0.0	773.5204
AKR1C2	0.0	773.5204
AKR1C3	1434.2541999999999	773.5204
AKR1C4	0.0	1024.1495
AKR1CL1	0.0	1024.1495
AKR1D1	0.0	29163.230900000002
AKR1E2	0.0	3084.2749999999996
AKR7A2	4180.7858	85.6161
AKR7A2P1	0.0	882.5812
AKR7A3	0.0	421.9601
AKR7L	0.0	421.9601
AKT1	0.0	2674.2936
AKT1S1	23722.9335	14107.842299999998
AKT2	5707.8	1260.28
AKT3	0.0	8725.7365
AKTIP	4863.2	7116.0414
ALAD	1464.8244	12614.234299999998
ALAS1	2647.715	9149.714500000004
ALAS2	0.0	0.0
ALB	0.0	688.6700000000001
ALCAM	3694.7981	8416.1122
ALDH16A1	9377.570300000001	4689.9643
ALDH18A1	2538.5227999999997	61.708
ALDH1A3	0.0	15673.794000000002
ALDH1B1	1946.0448000000001	5617.4318
ALDH1L1	0.0	46.6884
ALDH1L2	2248.6312000000003	6650.118200000001
ALDH2	0.0	63.7734
ALDH3A1	0.0	553.8393
ALDH3A2	8019.0	893.7183
ALDH3B1	33770.830599999994	25444.198600000003
ALDH3B2	0.0	18904.3002
ALDH4A1	5022.4752	22933.110300000004
ALDH5A1	3570.7731	8416.9417
ALDH6A1	3986.7589999999996	1512.1647000000003
ALDH7A1	0.0	6349.0184
ALDH8A1	0.0	103034.72550000003
ALDH9A1	4982.4899	6500.6439
ALDOA	21189.8388	11558.5151
ALDOB	0.0	33679.5347
ALDOC	0.0	5368.9538999999995
ALG1	4529.526400000001	7714.7528
ALG10	3117.98	0.0
ALG10B	3236.445	5322.1154
ALG11	261.6846	0.0
ALG12	4506.837600000001	6266.971799999999
ALG13	3301.4232	0.0
ALG14	2902.2504	0.0
ALG1L	0.0	29091.8601
ALG1L2	0.0	33643.92939999999
ALG2	11728.5134	18991.851599999998
ALG3	6010.311900000001	1315.061
ALG5	9339.5456	146.5992
ALG6	4359.772999999999	3629.4914
ALG8	2143.7208	105.10059999999999
ALG9	4837.014499999999	2938.1232
ALKBH1	725.3815	1644.772
ALKBH2	902.9440000000001	11878.6565
ALKBH3	1566.7639	19795.666
ALKBH4	5119.2044	188318.1991
ALKBH5	13566.800000000001	1600.9388999999999
ALKBH6	2162.8962	487.74030000000005
ALKBH7	4228.3825	1872.6938
ALKBH8	6041.6223	776.2062
ALLC	0.0	1252.3686
ALMS1	3933.6288999999997	1776.0882000000001
ALMS1P	0.0	0.0
ALOX12	0.0	10533.0581
ALOX12B	0.0	16485.275999999998
ALOX12P2	6737.2776	1660.4243999999999
ALOX15	0.0	4036.6068999999998
ALOX15B	0.0	5782.0526
ALOX5	1869.0755	114758.42490000001
ALOX5AP	0.0	6031.3969
ALOXE3	1087.7671	22737.854199999998
ALPI	0.0	621.499
ALPK1	1273.513	7266.7853
ALPK2	0.0	37234.92540000001
ALPK3	0.0	15186.1197
ALPL	0.0	0.0
ALPP	0.0	1241.9784
ALPPL2	0.0	1241.9784
ALS2	3610.152	8519.3664
ALS2CL	0.0	561.3706
ALS2CR11	0.0	1331.6446
ALS2CR12	0.0	12777.4852
ALS2CR4	3213.2783999999997	0.0
ALS2CR8	6654.2794	147.6754
ALX3	0.0	1044.28
AMAC1	0.0	924.8420000000001
AMAC1L2	0.0	2658.8381
AMAC1L3	0.0	5000.779599999999
AMACR	15919.6	910.4578999999999
AMBN	0.0	93028.8396
AMBRA1	0.0	9848.4679
AMD1	7018.888800000001	6180.6366
AMDHD1	4255.972	1388.2165
AMDHD2	2496.1578	5257.5759
AMELX	0.0	19343.7923
AMFR	1331.789	110.026
AMH	0.0	39122.648499999996
AMHR2	0.0	107229.4806
AMICA1	0.0	22.252499999999998
AMIGO1	0.0	1615.4842
AMIGO3	0.0	842.1128
AMMECR1	7679.599999999999	4052.5293
AMMECR1L	5483.0058	14367.1517
AMN	0.0	10724.651600000001
AMN1	5168.883	8905.9895
AMOTL1	2357.016	98.24759999999999
AMOTL2	0.0	659.6184
AMPD1	13529.400000000001	15467.7344
AMPD2	1368.0408	2163.7694
AMPD3	4620.5731	7451.911399999999
AMT	0.0	14108.3198
AMY1A	0.0	573.804
AMY1B	0.0	573.804
AMY1C	0.0	573.804
AMY2A	0.0	573.804
AMY2B	0.0	573.804
AMZ1	0.0	26540.6034
AMZ2	8750.397500000001	39394.9102
AMZ2P1	11225.6	38913.8465
ANAPC1	5480.811	9017.1429
ANAPC10	5640.9007	6020.3634
ANAPC11	5511.8056	4421.3267
ANAPC13	11881.9807	1609.5803999999998
ANAPC16	6361.5036	49961.1403
ANAPC2	7246.5043000000005	7259.450400000001
ANAPC4	2594.6216	5759.4141
ANAPC5	2380.6558	4269.3811000000005
ANAPC7	4208.022	80.6326
ANG	6934.884	18879.912200000002
ANGEL1	1627.692	586.6309
ANGEL2	10060.3703	19038.830299999998
ANGPT1	0.0	773.5952
ANGPT4	0.0	1586.4736
ANGPTL2	0.0	5062.615900000001
ANGPTL3	0.0	0.0
ANGPTL4	0.0	9509.389
ANGPTL5	1857.8269999999998	0.0
ANGPTL6	0.0	5155.0339
ANGPTL7	0.0	1189.2423999999999
ANK1	0.0	11505.6138
ANK2	441.2955	4666.4247
ANK3	0.0	2115.3572
ANKAR	686.337	7979.728100000001
ANKDD1A	1956.2064	83599.2432
ANKFY1	3787.7154000000005	32.886
ANKH	2691.1746	6474.3602
ANKHD1	9463.800000000001	3034.5878000000002
ANKIB1	8719.105300000001	899.0868
ANKK1	0.0	1980.0189999999998
ANKLE1	0.0	7358.2994
ANKLE2	2574.8	20.1824
ANKMY1	0.0	18050.7047
ANKMY2	6359.8099999999995	440.60720000000003
ANKRA2	4132.965200000001	1156.3263
ANKRD1	0.0	964.5661000000001
ANKRD10	12015.0	5901.964199999999
ANKRD11	1866.4	5730.135700000001
ANKRD12	37267.200000000004	324812.538
ANKRD13A	3741.0144999999998	15192.173
ANKRD13B	0.0	5519.2931
ANKRD13C	16602.1718	1254.9205
ANKRD13D	16506.245199999998	45055.68549999999
ANKRD16	3905.8239000000003	17026.860099999998
ANKRD17	12733.800000000001	2463.2138
ANKRD18A	11331.9696	2157.1286
ANKRD19	1616.152	23340.006299999997
ANKRD2	0.0	2511.1694
ANKRD22	0.0	299.892
ANKRD23	0.0	5881.151900000001
ANKRD24	2468.338	7989.1702
ANKRD26	5000.3723	2460.048
ANKRD26P1	0.0	5908.293000000001
ANKRD27	2028.737	37.1326
ANKRD28	15472.999999999998	17201.748199999998
ANKRD29	0.0	1051.5812
ANKRD30BL	0.0	43799.5219
ANKRD31	2668.752	41.9566
ANKRD32	4414.1286	2786.9135
ANKRD33B	11159.599999999999	27477.8177
ANKRD34A	2746.8368	117123.8095
ANKRD34B	0.0	22.1048
ANKRD34C	0.0	1808.538
ANKRD35	0.0	74463.55580000002
ANKRD36	13976.6	146.7997
ANKRD36B	14691.0	681.9304
ANKRD36BP1	0.0	8878.1088
ANKRD36BP2	3310.206	61010.7018
ANKRD37	8883.0	81451.07709999997
ANKRD39	10391.400000000001	5881.151900000001
ANKRD40	12380.599999999999	9230.7309
ANKRD42	3204.9139999999998	16018.127499999999
ANKRD43	0.0	1193.9844000000003
ANKRD44	5853.65	50870.3702
ANKRD45	0.0	1297.9903000000002
ANKRD46	1645.248	24132.921
ANKRD49	3808.096	1399.0375999999999
ANKRD5	1653.233	1009.2186
ANKRD50	5650.905	3353.5603
ANKRD52	4903.705	11297.900899999999
ANKRD53	865.7650000000001	8247.1642
ANKRD54	3565.224	3591.4697000000006
ANKRD55	0.0	103196.4905
ANKRD56	1638.3125	7338.0822
ANKRD57	6495.8782	16245.5007
ANKRD58	1103.7061999999999	24225.037700000004
ANKRD6	0.0	81351.06010000002
ANKRD7	0.0	891.9920999999999
ANKRD9	538.6748	201.978
ANKS1A	2023.223	1116.8186
ANKS3	1898.4743	4701.4686
ANKZF1	5321.828	6495.093
ANLN	5318.753	2249.6964
ANO10	1867.9606	1592.3380000000002
ANO3	0.0	1425.4518
ANO4	392.96639999999996	677.939
ANO5	2282.7168	0.0
ANO6	8603.8192	3497.9547000000002
ANO7	0.0	372.3117
ANO8	0.0	12961.463099999999
ANO9	0.0	2153.2378
ANP32A	8006.2	29273.947399999997
ANP32B	9501.0	10564.393
ANP32C	0.0	418.9776
ANP32E	21730.963	26683.126099999998
ANPEP	0.0	32323.320499999998
ANTXR2	3126.8005	4363.5954
ANUBL1	4344.9947999999995	4473.0126
ANXA1	0.0	8563.823999999999
ANXA10	0.0	1870.8082
ANXA11	8923.2036	47155.0094
ANXA13	0.0	16015.8373
ANXA2	4470.6	5338.8416
ANXA2P1	0.0	3387.6027
ANXA2P2	0.0	9032.7212
ANXA3	0.0	1731.6104
ANXA4	2873.7329	5393.944199999999
ANXA5	3303.2585999999997	4.4655
ANXA6	19903.3275	68786.80120000002
ANXA7	6251.5232000000005	1481.5271
ANXA8	0.0	0.0
ANXA8L1	0.0	0.0
ANXA9	0.0	16838.9751
AOC2	0.0	6673.3994
AOC3	0.0	6673.3994
AOX1	0.0	0.0
AOX2P	0.0	2778.3108
AP1AR	6677.8	6487.3442
AP1B1	2674.8801000000003	4204.3135
AP1G1	15413.4	30795.860599999996
AP1G2	2294.0775	604.808
AP1M1	2038.8899	94254.46119999998
AP1M2	0.0	4620.1088
AP1S1	0.0	1423.895
AP1S2	9018.2	9471.048999999999
AP1S3	4004.8911000000003	7108.4776999999995
AP2A1	2083.395	9404.6776
AP2A2	2130.8979999999997	3653.5343000000003
AP2B1	3869.3907	3666.9563
AP2M1	3388.3764	1102.8064
AP2S1	2019.588	7525.468800000001
AP3B1	3764.0592	1667.4105999999997
AP3B2	0.0	4179.6532
AP3D1	3364.6	170299.9627
AP3M1	8991.5388	12078.772699999998
AP3M2	2544.7999999999997	674.3956
AP3S1	4923.985	26.8108
AP3S2	5395.6197	2907.7623000000003
AP4B1	3512.0788	10567.2569
AP4E1	5349.2608	3981.9853999999996
AP4M1	7606.3094	1305.67
AP4S1	5327.5949	435.71160000000003
APAF1	1721.8821999999998	328.8129
APBA1	0.0	841.8981
APBA2	0.0	2966.2324000000003
APBA3	11666.9844	2281.2746000000006
APBB1	0.0	30.469099999999997
APBB1IP	5876.8	6985.6519
APBB2	1136.1807999999999	9474.872899999998
APBB3	5573.486999999999	4379.0034000000005
APC	5954.0152	1838.0927000000001
APC2	0.0	5619.8061
APCDD1	0.0	836.6954000000001
APEH	6610.5828	815.384
APEX1	4842.144	1993.4147
APEX2	3511.3976	0.0
APH1A	8146.580400000001	7257.029
APH1B	0.0	5135.71
API5	2773.6476	274.92440000000005
APIP	7436.309	14624.4725
APITD1	3151.8105	5276.4692
APITD1-CORT	3151.8105	5276.4692
APLF	6733.6323	24986.0685
APLN	0.0	555.7728
APLNR	0.0	1076.5059
APLP1	0.0	942.4938000000001
APLP2	3196.0	4864.1351
APOA1	0.0	26375.168999999998
APOA1BP	5747.8	158943.9609
APOA2	0.0	68942.54960000001
APOA4	0.0	4564.6151
APOA5	0.0	4564.6151
APOB	0.0	1469.217
APOB48R	2777.4094999999998	518.4364
APOBEC1	0.0	2670.0662
APOBEC2	0.0	3534.8271999999997
APOBEC3A	0.0	41912.98469999999
APOBEC3B	12909.2	58012.0073
APOBEC3C	16375.199999999999	61644.18110000001
APOBEC3D	13596.0	62921.13790000001
APOBEC3F	11926.726299999998	63419.35870000001
APOBEC3G	11484.400000000001	77939.24250000001
APOBEC3H	3861.6330000000003	65181.8547
APOBEC4	0.0	7569.971100000001
APOC1	0.0	3950.36
APOC1P1	0.0	22020.4526
APOC2	0.0	35423.529599999994
APOC3	0.0	26375.168999999998
APOC4	0.0	22143.2676
APOD	0.0	11815.6203
APOE	0.0	3950.36
APOF	0.0	12443.2725
APOH	0.0	1112.412
APOL1	3260.3144	72964.9718
APOL2	8115.6939	72964.9718
APOL3	10492.0	45585.3989
APOL4	0.0	43593.5294
APOL5	0.0	7734.691499999999
APOL6	13884.872299999999	6139.7336
APOLD1	25052.7239	134237.0496
APOM	0.0	24840.302900000002
APOO	4217.214	1532.4547
APOOL	1138.6705	9.222
APP	4392.978	4347.456
APPBP2	5592.8898	7903.8842
APPL1	5541.8	973.7468
APPL2	3397.3888	5894.3542
APRT	1913.76	12088.2083
APTX	4331.2303999999995	1748.253
AQP1	0.0	982.1623
AQP10	0.0	86838.41200000001
AQP11	2386.4816	0.0
AQP12B	0.0	2784.5581
AQP2	0.0	245.464
AQP3	8917.0746	24972.048
AQP5	0.0	245.464
