GENE_ID	locusLine	bin_1_MM14.jin.bam
NM_001024226	chr1(.):228265360-228291913	1.5315
NM_024319	chr1(.):228283427-228296022	0.5124
NM_033445	chr1(.):228640064-228650560	0.0535
NM_001010858	chr1(.):228670067-228688889	1.0722
NM_175055	chr1(.):228640807-228651259	0.056
NM_182972	chr1(.):234735014-234750271	2.6454
NR_033927	chr1(.):234760056-234775526	0.0526
NM_030797	chr2(.):16725729-16852134	0.4099
NR_033872	chr2(.):70184394-70319147	0.2817
NM_001012514	chr2(.):231724620-231748963	0.9057
NM_145693	chr2(.):11881739-11972533	0.4366
NM_147152	chr2(.):24438187-24588397	0.2016
NM_006277	chr2(.):24420734-24588397	0.1871
NM_170672	chr2(.):33656415-33794798	0.3624
NM_005813	chr2(.):37472645-37549222	0.1571
NM_014755	chr2(.):64853754-64886046	1.2245
NR_036586	chr2(.):65123973-65164581	0.5297
NM_004836	chr2(.):88851258-88932094	0.6133
NM_006164	chr2(.):178090032-178134859	0.671
NM_001145413	chr2(.):178090032-178133617	0.6894
NM_003879	chr2(.):201975889-202034003	0.738
NM_001127184	chr2(.):201975815-202011323	1.0018
NM_001162407	chr2(.):201712731-201734284	1.207
NM_004071	chr2(.):201712731-201734467	1.1969
NM_173822	chr2(.):201833440-201941392	0.1115
NM_004379	chr2(.):208389615-208475284	0.2917
NM_002997	chr2(.):20395557-20429927	0.7131
NM_001006946	chr2(.):20395557-20430194	0.7077
NM_015376	chr2(.):33733941-33794798	0.26
NM_001139488	chr2(.):33696320-33794798	0.4775
NM_012413	chr2(.):37566752-37605465	0.6376
NM_006887	chr2(.):43444540-43458745	1.53
NR_027251	chr2(.):43449349-43460994	1.3205
NR_034023	chr2(.):64829445-64848616	0.4092
NM_001193493	chr2(.):65210578-65256000	0.4772
NM_003038	chr2(.):65211494-65256000	0.486
NM_006196	chr2(.):70309584-70321334	2.1506
NR_024444	chr2(.):70346167-70357448	1.0529
NR_015424	chr2(.):89060418-89111109	0.2731
NM_001193304	chr2(.):96910945-96936751	0.8532
NM_001037228	chr2(.):96900976-96912701	0.3667
NM_004804	chr2(.):96926883-96944900	0.5197
NM_014014	chr2(.):96935073-96976297	0.1576
NR_026875	chr2(.):97158382-97178846	0.0591
NM_212481	chr2(.):97197463-97223371	0.6665
NR_003070	chr2(.):101884397-101894511	0.0783
NM_173647	chr2(.):101887062-101930178	0.5089
NM_002101	chr2(.):127408683-127459246	0.446
NM_006609	chr2(.):128057138-128105770	0.0719
NM_000312	chr2(.):128170995-128191822	0.1347
NM_004288	chr2(.):158266130-158305604	1.1436
NR_036075	chr2(.):178115672-178125738	0.1658
NM_001142355	chr2(.):201749049-201773655	0.3261
NM_130906	chr2(.):201730678-201758849	0.2787
NM_021824	chr2(.):201749107-201773655	0.3266
NM_001142356	chr2(.):201751640-201773655	0.3591
NM_002491	chr2(.):201931461-201955473	0.1967
NM_001127183	chr2(.):201978386-202033841	0.7687
NM_032974	chr2(.):202042620-202099110	0.2267
NM_017759	chr2(.):206853444-206955906	0.2426
NR_033248	chr2(.):206975296-206986296	0.0434
NM_017431	chr2(.):219682105-219701512	0.0413
NM_025216	chr2(.):219740254-219763651	1.9823
NM_006522	chr2(.):219719545-219743954	0.114
NM_006000	chr2(.):220110000-220123638	1.447
NM_001042410	chr2(.):220089609-220106391	0.4122
NR_026909	chr2(.):220105200-220120059	1.4004
NM_018089	chr2(.):220089478-220106391	0.409
NR_003063	chr2(.):220112964-220141910	0.5537
NM_005689	chr2(.):220069493-220088672	0.533
NM_024085	chr2(.):220079101-220099361	0.6562
NM_006736	chr2(.):220139039-220156622	1.0205
NM_138802	chr2(.):220066537-220079370	0.2927
NM_024506	chr2(.):220096502-220115131	0.4702
NM_001008910	chr2(.):220105191-220120059	1.4
NR_029688	chr2(.):220153832-220163922	0.2454
NM_005683	chr2(.):231767042-231794941	0.1686
NM_001099285	chr2(.):232568234-232583250	1.5805
NR_036052	chr2(.):232573023-232583105	1.2436
NM_003549	chr3(.):50325261-50341899	1.1955
NM_000564	chr3(.):3106400-3157058	0.6705
NM_014674	chr3(.):5224358-5266650	0.9794
NR_027007	chr3(.):9425536-9444174	1.4049
NM_001195099	chr3(.):15703743-15803058	0.1288
NM_001195098	chr3(.):15703743-15844691	0.254
NM_015199	chr3(.):15703743-15906053	0.2906
NM_004947	chr3(.):50707671-51426629	0.0994
NM_016128	chr3(.):128963452-129001616	0.9657
NM_005862	chr3(.):136050998-136476245	0.1414
NM_001135095	chr3(.):171753343-172123492	0.3566
NM_022763	chr3(.):171752417-172123492	0.3569
NM_001136232	chr3(.):10337614-10367725	0.8916
NR_024273	chr3(.):10337614-10367858	0.8877
NM_183352	chr3(.):10337614-10367855	0.8878
NM_001134382	chr3(.):12933718-13119617	0.37
NM_024923	chr3(.):13352736-13466809	0.451
NM_014869	chr3(.):12933718-13013960	0.1023
NM_001018009	chr3(.):15291356-15387901	0.7434
NM_004844	chr3(.):15291356-15379104	0.7843
NM_001040432	chr3(.):28426986-28571632	0.0514
NM_014831	chr3(.):36863307-36991548	0.2416
NM_033027	chr3(.):39178341-39200102	2.4912
NM_001134878	chr3(.):47264515-47329337	0.5066
NM_015466	chr3(.):47417490-47459931	0.6697
NM_130384	chr3(.):48483217-48512054	0.8869
NM_001664	chr3(.):49391578-49454526	0.6185
NM_153273	chr3(.):49756727-49828973	0.7385
NM_006254	chr3(.):53190222-53231733	1.5196
NM_001005158	chr3(.):52932582-53085089	0.2353
NM_001005159	chr3(.):52932582-53084335	0.2362
NM_018397	chr3(.):53845386-53885419	0.0564
NM_007114	chr3(.):69063977-69106484	0.5625
NM_001085451	chr3(.):100115036-100180170	0.3877
NM_001627	chr3(.):105080712-105300744	0.1853
NM_001009899	chr3(.):113362232-113420493	0.291
NM_001690	chr3(.):113460865-113535905	0.4763
NM_002093	chr3(.):119535801-119818264	0.1552
NM_032839	chr3(.):122508900-122604986	0.3209
NM_017554	chr3(.):122394671-122454687	0.5137
NM_004637	chr3(.):128439978-128538641	0.2244
NM_024818	chr3(.):132374139-132401944	0.9028
NM_198329	chr3(.):132368289-132401944	0.7759
NM_001134422	chr3(.):133287433-133314118	1.0921
NM_001134423	chr3(.):133288300-133314118	1.1265
NM_020191	chr3(.):139057860-139080887	0.2591
NM_001080412	chr3(.):141038054-141173632	0.8774
NM_005067	chr3(.):150453909-150486263	1.1487
NM_001193283	chr3(.):156539147-156648045	0.2699
NM_001004316	chr3(.):156539095-156768918	0.1729
NM_130446	chr3(.):183200318-183278499	0.7131
NM_014616	chr3(.):182506290-182644421	0.2794
NM_002808	chr3(.):184012021-184031840	0.2939
NM_005524	chr3(.):193848933-193861396	3.4515
NM_182916	chr3(.):3163599-3195706	0.8208
NM_015453	chr3(.):9399716-9433475	0.2101
NM_001080517	chr3(.):9434402-9524838	0.4007
NR_024133	chr3(.):10322433-10339631	0.2441
NR_024144	chr3(.):10322437-10340133	0.2388
NR_026829	chr3(.):10321102-10332430	0.1307
NM_016362	chr3(.):10322433-10337419	0.2687
NM_001134368	chr3(.):14439105-14494693	0.4945
NM_001134367	chr3(.):14439105-14535857	0.3459
NM_020345	chr3(.):23928571-23963537	0.3482
NM_002948	chr3(.):23953638-23967332	0.6626
NM_005126	chr3(.):23981750-24027109	0.7051
NM_001145425	chr3(.):23982611-24027109	0.7175
NM_001134432	chr3(.):28368179-28395618	0.7755
NM_022461	chr3(.):28358844-28395618	0.6195
NM_001167617	chr3(.):37030267-37097337	0.4827
NM_000249	chr3(.):37029840-37097337	0.4821
NM_014805	chr3(.):37022356-37039795	1.4012
NM_031899	chr3(.):39133090-39154130	0.7313
NM_145755	chr3(.):39144151-39185394	0.4509
NM_194293	chr3(.):39219706-39239077	0.2703
NM_001198621	chr3(.):39219705-39239085	0.2708
NM_025010	chr3(.):47319329-47393306	0.4934
NM_024661	chr3(.):48468579-48486529	0.3786
NM_015933	chr3(.):48476685-48490537	0.7018
NM_002673	chr3(.):48440260-48475872	0.089
NM_001130082	chr3(.):48440260-48476460	0.0893
NM_016381	chr3(.):48502228-48514044	1.7877
NM_016479	chr3(.):48504196-48546661	0.6765
NM_199074	chr3(.):49052907-49065926	2.7523
NM_199073	chr3(.):49053617-49065926	2.9066
NM_177939	chr3(.):49022340-49049581	1.0301
NM_018031	chr3(.):49039636-49058386	1.6498
NM_000884	chr3(.):49056761-49071875	2.3647
NM_018114	chr3(.):49047434-49063467	2.2135
NM_199070	chr3(.):49054073-49065926	3.0105
NM_001009996	chr3(.):49047434-49061017	2.5473
NR_029690	chr3(.):49053050-49063142	3.4351
NR_029948	chr3(.):49052580-49062667	3.417
NM_199443	chr3(.):49309576-49382536	0.406
NM_000581	chr3(.):49389608-49400791	0.8353
NM_000481	chr3(.):49449210-49465111	0.7924
NM_022171	chr3(.):49444638-49458909	1.76
NM_032316	chr3(.):49454765-49471757	0.277
NM_001640	chr3(.):49706434-49725934	0.4098
NM_022064	chr3(.):49721989-49763962	1.0871
NM_198722	chr3(.):49749266-49762238	2.4622
NM_020998	chr3(.):49716379-49731196	0.4853
NM_021971	chr3(.):49753931-49766384	2.9684
NM_001166425	chr3(.):50279325-50301786	0.874
NM_006841	chr3(.):50237691-50263406	0.0533
NM_153215	chr3(.):50311517-50330545	0.553
NM_006764	chr3(.):50320162-50335026	0.7324
NM_002070	chr3(.):50268646-50301786	0.8503
NM_004636	chr3(.):50300039-50319572	0.0834
NM_000172	chr3(.):50224042-50240129	0.0788
NM_153282	chr3(.):50332319-50346004	0.7186
NM_153281	chr3(.):50332319-50354812	0.4761
NM_007275	chr3(.):50357340-50370668	1.2742
NM_012191	chr3(.):50328832-50341712	1.4885
NM_003773	chr3(.):50350220-50365281	0.7833
NM_006545	chr3(.):50379918-50393486	0.9386
NM_007182	chr3(.):50362216-50383367	2.1377
NM_007022	chr3(.):50383296-50396496	1.2347
NM_007024	chr3(.):50387179-50401939	1.4526
NM_015896	chr3(.):50373536-50388156	2.749
NM_170712	chr3(.):50362216-50380664	2.4279
NM_170713	chr3(.):50362216-50379895	2.5324
NM_016173	chr3(.):50601908-50627421	0.4312
NM_001171743	chr3(.):50590455-50610223	0.42
NM_013324	chr3(.):50638884-50654262	2.0899
NM_001171741	chr3(.):50590455-50613458	0.3779
NM_004635	chr3(.):50649600-50691719	0.297
NM_006010	chr3(.):51417691-51431828	1.9317
NM_013286	chr3(.):51423730-51440336	1.2734
NM_052859	chr3(.):53117500-53169470	0.5697
NM_021237	chr3(.):53914225-53930989	1.5763
NM_022899	chr3(.):53896093-53921229	0.2458
NM_018725	chr3(.):53875576-53904827	0.0593
NM_003392	chr3(.):55494742-55526331	0.9723
NM_177966	chr3(.):57536980-57552768	0.9541
NM_001660	chr3(.):57552089-57588215	0.693
NM_173654	chr3(.):69019367-69067774	0.2073
NM_198195	chr3(.):69098880-69134524	0.9301
NM_006407	chr3(.):69129089-69160239	0.6891
NM_198271	chr3(.):69151038-69176746	0.0702
NR_036087	chr3(.):69093108-69103186	2.1311
NM_014820	chr3(.):100077306-100125225	0.5199
NM_017819	chr3(.):101275711-101290089	0.2571
NM_020357	chr3(.):101288041-101318281	0.8145
NM_025146	chr3(.):113432840-113470096	0.8998
NM_018266	chr3(.):119144700-119187471	0.5768
NR_024265	chr3(.):119182784-119218554	0.4176
NM_016589	chr3(.):119212367-119248125	0.2579
NM_004487	chr3(.):121377047-121473602	0.4153
NM_024610	chr3(.):122453845-122517650	0.4433
NM_014079	chr3(.):126056477-126081236	0.9086
NM_182628	chr3(.):126108781-126160398	0.0587
NM_172027	chr3(.):127386780-127404769	1.0907
NM_015720	chr3(.):127343038-127396652	0.4017
NM_013336	chr3(.):127766211-127795526	0.8354
NM_002950	chr3(.):128333812-128374719	0.9341
NM_001127196	chr3(.):128881657-128907810	1.0455
NM_020701	chr3(.):128841258-128885073	0.1767
NM_020187	chr3(.):128992683-129029135	0.82
NM_001006109	chr3(.):128992816-129029135	0.8221
NM_006026	chr3(.):129028613-129040120	1.5832
NR_026991	chr3(.):129030113-129048412	1.0005
NM_032169	chr3(.):132271981-132383975	0.3131
NM_001145417	chr3(.):135862759-135918310	0.4466
NM_018133	chr3(.):135862759-135919688	0.4372
NR_023350	chr3(.):139071432-139113522	0.637
NM_014779	chr3(.):150121787-150182615	0.4365
NM_032025	chr3(.):150259573-150308803	0.6855
NM_014445	chr3(.):150254779-150269428	1.8488
NM_007107	chr3(.):156252928-156277973	1.0397
NR_003284	chr3(.):156522059-156534810	0.4739
NR_034007	chr3(.):156794455-156845791	0.5596
NM_020307	chr3(.):156860585-156883482	1.2985
NR_003001	chr3(.):160227694-160238024	0.0846
NM_002268	chr3(.):160212961-160288376	0.3266
NM_018657	chr3(.):169485852-169512504	0.7717
NM_032487	chr3(.):169479710-169492683	1.7073
NM_001172780	chr3(.):169508428-169535574	0.1315
NM_001080460	chr3(.):169534709-169560560	0.0687
NR_001566	chr3(.):169477397-169487848	0.3414
NM_001185119	chr3(.):169487052-169512504	0.8051
NR_027622	chr3(.):169656771-169689522	0.9382
NR_024409	chr3(.):169667014-169689522	1.1387
NM_003262	chr3(.):169679579-169721161	0.701
NM_001145098	chr3(.):170070472-170115950	0.6247
NM_001145097	chr3(.):170072410-170115950	0.621
NM_001037324	chr3(.):183988798-184015819	0.052
NM_004953	chr3(.):184033100-184058146	0.9334
NM_198244	chr3(.):184027282-184058146	1.3212
NM_182917	chr3(.):184027951-184058146	1.3486
NR_003055	chr3(.):184038483-184048559	0.1165
NM_001171087	chr3(.):184058975-184084391	0.5536
NM_006232	chr3(.):184076193-184091363	0.8883
NM_144635	chr3(.):184050275-184069063	0.7387
NM_001171093	chr3(.):184048716-184069063	0.6948
NM_005781	chr3(.):195585235-195640880	0.7744
NM_001010938	chr3(.):195585235-195627432	0.2668
NM_181808	chr4(.):2068644-2235958	0.0417
NM_001008388	chr4(.):103785134-103818963	0.2678
NM_001130067	chr4(.):154069269-154265474	0.2075
NM_015271	chr4(.):154120597-154265474	0.1204
NM_021204	chr4(.):83346725-83387244	0.508
NM_014822	chr4(.):119638977-119762326	0.3313
NM_018078	chr4(.):128977502-129137289	0.1759
NM_153343	chr4(.):185004858-185144114	0.0504
NM_152775	chr4(.):186361337-186397913	0.2445
NM_024511	chr4(.):2225095-2248860	0.2119
NM_006454	chr4(.):2244159-2268739	1.0822
NM_182485	chr4(.):14999297-15076777	0.3143
NM_031372	chr4(.):83339346-83356378	1.1116
NM_003998	chr4(.):103417485-103543459	0.3508
NM_181891	chr4(.):103712132-103753708	0.54
NM_181890	chr4(.):103712132-103795032	0.3834
NM_181892	chr4(.):103712132-103753340	0.5444
NM_003340	chr4(.):103712132-103754105	0.5364
NM_181893	chr4(.):103712132-103795003	0.3835
NM_181889	chr4(.):103712132-103754307	0.5345
NM_178043	chr4(.):128977502-129048507	0.321
NM_032239	chr4(.):128977502-129035056	0.3853
NR_028085	chr4(.):186315693-186352139	0.9281
NM_018409	chr4(.):186280031-186305152	0.0505
NM_181726	chr4(.):186312839-186326390	0.9577
NM_001114357	chr4(.):186345544-186375821	0.6649
NM_024715	chr5(.):134204459-134242323	0.8421
NM_002372	chr5(.):109020155-109208429	0.3085
NM_015071	chr5(.):142145291-142613572	0.3516
NM_138348	chr5(.):14659782-14704842	0.6126
NM_001131005	chr5(.):88009057-88204922	0.3773
NM_002397	chr5(.):88009057-88184283	0.387
NM_001193349	chr5(.):88009057-88124744	0.3306
NM_032119	chr5(.):89849616-90465033	0.0583
NM_133372	chr5(.):130972406-131137756	0.3542
NM_016603	chr5(.):137268641-137373802	0.3361
NM_001892	chr5(.):148869844-148936007	0.4631
NM_015315	chr5(.):154087461-154202163	0.4149
NM_005885	chr5(.):10348827-10440491	0.3624
NM_004394	chr5(.):10674341-10766387	0.4248
NM_016107	chr5(.):32349455-32449844	0.3117
NM_133433	chr5(.):36871860-37070921	0.2074
NM_152756	chr5(.):38933021-39079501	0.2633
NM_001178055	chr5(.):49956732-50147356	0.2571
NM_024615	chr5(.):49957771-50147356	0.2584
NM_181501	chr5(.):52079135-52254485	0.1756
NM_015360	chr5(.):54598575-54726409	0.3265
NM_022913	chr5(.):56464774-56565506	0.3952
NM_001127235	chr5(.):56466274-56565506	0.4004
NM_001131028	chr5(.):81262843-81556216	0.1922
NR_027435	chr5(.):90671163-90721532	0.7135
NM_002064	chr5(.):95144552-95163577	1.1862
NM_012081	chr5(.):95215801-95302775	0.667
NM_005575	chr5(.):96266345-96370115	0.2245
NM_001163315	chr5(.):107189733-107722799	0.1362
NM_016340	chr5(.):130754613-130975929	0.3482
NM_001164390	chr5(.):130794307-130975929	0.375
NM_001038702	chr5(.):130594701-130735382	0.5154
NM_001164389	chr5(.):130766516-130975929	0.3541
NM_001131027	chr5(.):131588350-131614147	0.1018
NM_003060	chr5(.):131700400-131736306	0.5741
NM_014423	chr5(.):132206070-132304354	0.4845
NM_016508	chr5(.):133638691-133707765	0.3297
NM_020199	chr5(.):133286197-133309406	0.599
NM_001033503	chr5(.):133931838-133973533	0.2499
NM_001113575	chr5(.):133629114-133707765	0.2954
NM_017415	chr5(.):136948188-137076779	0.1404
NM_001903	chr5(.):138084106-138275723	0.2345
NM_013983	chr5(.):139221363-139427884	0.3508
NM_032412	chr5(.):139549652-139628374	0.5787
NM_001020825	chr5(.):142652495-142788254	0.6219
NM_001018076	chr5(.):142652495-142789045	0.6186
NM_001018075	chr5(.):142652495-142820077	0.5231
NM_001172292	chr5(.):156882026-156906730	0.45
NM_005990	chr5(.):171464073-171620346	0.215
NM_001031711	chr5(.):172256222-172384688	0.3088
NM_001167579	chr5(.):176806431-176822514	0.0945
NM_022455	chr5(.):176555832-176732214	0.3343
NM_172349	chr5(.):176555079-176732214	0.3331
NM_014757	chr5(.):179154850-179209287	0.3538
NM_005520	chr5(.):179036178-179055722	1.151
NM_001193376	chr5(.):1248286-1300162	0.1611
NM_030782	chr5(.):1312999-1350002	1.5191
NM_001145161	chr5(.):6443735-6501834	0.8963
NM_138809	chr5(.):10272706-10313168	0.1404
NM_022130	chr5(.):32119823-32179425	0.9565
NM_006713	chr5(.):32580604-32609185	1.1144
NM_153013	chr5(.):36187693-36247258	0.6255
NM_001085411	chr5(.):36187693-36246900	0.6291
NM_001014279	chr5(.):43034181-43045447	1.6669
NR_034085	chr5(.):43011149-43023913	0.9659
NR_015447	chr5(.):43037235-43050370	1.444
NM_015946	chr5(.):52078773-52103452	0.8331
NM_019030	chr5(.):54547072-54608521	0.4032
NM_005921	chr5(.):56105899-56196978	0.691
NM_001127236	chr5(.):56504900-56565506	0.152
NM_152405	chr5(.):78526924-78628038	0.4515
NM_198273	chr5(.):89806444-89830401	0.9397
NM_020801	chr5(.):90659540-90684149	1.4106
NR_026936	chr5(.):95182935-95200836	0.8509
NM_001130140	chr5(.):96206643-96260406	0.5197
NM_001270	chr5(.):98185907-98267238	0.3722
NR_036530	chr5(.):98259837-98271713	2.1767
NR_036052	chr5(.):118305280-118315362	0.1082
NM_003059	chr5(.):131625144-131684899	0.5172
NR_037500	chr5(.):131696181-131706291	1.45
NM_002198	chr5(.):131812300-131831465	1.9807
NM_001013717	chr5(.):131741672-131803059	1.7919
NM_000879	chr5(.):131872135-131884214	0.0711
NM_052971	chr5(.):132204357-132215582	0.1679
NM_001172700	chr5(.):132152832-132171590	1.2027
NM_005260	chr5(.):132191877-132205477	1.6444
NM_014402	chr5(.):132197318-132209536	1.8297
NM_175873	chr5(.):132144032-132157489	0.1565
NM_133456	chr5(.):132152832-132167002	1.5119
NM_017665	chr5(.):132327677-132367240	0.1978
NM_002154	chr5(.):132382661-132445709	0.5664
NR_036625	chr5(.):133302565-133345657	1.0386
NM_003374	chr5(.):133302565-133345824	1.035
NM_170679	chr5(.):133487081-133517724	0.8038
NM_002715	chr5(.):133527147-133566950	1.2992
NR_037434	chr5(.):133556447-133566543	4.5833
NM_080656	chr5(.):133732755-133752598	0.4385
NM_003337	chr5(.):133701869-133732799	0.8135
NM_015288	chr5(.):133856797-133923918	1.1452
NM_021982	chr5(.):133979478-134068601	0.5143
NM_001135586	chr5(.):134176657-134200425	0.3401
NM_152409	chr5(.):134176369-134200425	0.339
NM_032151	chr5(.):134235809-134303336	0.2157
NM_006805	chr5(.):137082072-137095039	3.9262
NR_002713	chr5(.):137131881-137151439	0.0945
NM_004730	chr5(.):137836783-137883932	0.8864
NM_004134	chr5(.):137885570-137916318	0.938
NR_002913	chr5(.):137891731-137901799	0.1765
NM_001194955	chr5(.):138624438-138672366	0.7614
NM_018834	chr5(.):138624332-138672366	0.7602
NM_001194954	chr5(.):138604440-138672366	0.7255
NR_002915	chr5(.):138609468-138619668	0.8719
NM_016480	chr5(.):138672518-138710409	0.5095
NM_194296	chr5(.):138727455-138744776	1.2914
NM_152686	chr5(.):138740891-138780214	1.142
NM_152685	chr5(.):138697884-138724039	0.5159
NM_001033112	chr5(.):138673133-138710409	0.5162
NM_001161546	chr5(.):138722634-138735885	2.9275
NM_016459	chr5(.):138718256-138730605	3.5113
NM_181838	chr5(.):138935750-139013018	0.4733
NM_016463	chr5(.):139023300-139067680	3.575
NM_005859	chr5(.):139488707-139501321	1.5492
NM_001007189	chr5(.):139500520-139513391	0.1096
NM_001035235	chr5(.):139924652-139942678	1.8082
NM_133173	chr5(.):139932852-139949189	3.0452
NM_080670	chr5(.):139939419-139953683	2.6555
NM_003732	chr5(.):139922250-139934163	1.0443
NM_030571	chr5(.):141483323-141539008	0.5134
NM_001001669	chr5(.):148956134-149019527	0.0655
NM_006058	chr5(.):150404505-150465997	1.2297
NM_002084	chr5(.):150394998-150413554	0.1552
NM_001155	chr5(.):150475266-150542443	0.6942
NM_001193544	chr5(.):150475266-150526216	0.644
NM_033274	chr5(.):156899311-157007783	0.8265
NM_001171183	chr5(.):171616175-171635458	0.0598
NM_004417	chr5(.):172190092-172203203	3.3894
NM_002011	chr5(.):176508920-176530126	0.0754
NM_022963	chr5(.):176511550-176530126	0.0808
NM_001031677	chr5(.):176723198-176735744	1.6374
NM_006480	chr5(.):176779843-176804599	0.3959
NM_006816	chr5(.):176753562-176783885	0.2951
NM_031300	chr5(.):176729205-176744292	1.8162
NM_001142935	chr5(.):176727500-176744292	1.8275
NM_013237	chr5(.):176725834-176738950	2.0317
NM_002082	chr5(.):176848686-176874850	0.9376
NM_030567	chr5(.):176868795-176888287	0.83
NM_000505	chr5(.):176824138-176841577	0.3363
NM_080881	chr5(.):176878613-176904871	0.5281
NM_004395	chr5(.):176878613-176905694	0.5143
NM_001004105	chr5(.):176848686-176873354	0.9032
NM_001174102	chr5(.):176870325-176888283	0.8811
