REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM4_jia.bam	enhancerRank	isSuperStretch	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank	isSuperStretch
2_MACS_peak_4572_lociStitched	chr18	9135891	9138886	2	2929	3933.3335	20	1	ANKRD12	NDUFV2	ANKRD12	20	1
4_MACS_peak_1180_lociStitched	chr10	3824742	3828414	4	3155	3494.6424	21	1	KLF6		KLF6	21	1
2_MACS_peak_4146_lociStitched	chr17	27619203	27622256	2	3014	3567.7358	22	1	NUFIP2	CRYBA1	NUFIP2	22	1
1_MACS_peak_4131_lociStitched	chr17	27054053	27056357	1	2305	4042.368	23	1	NEK8	RPL23A,SNORD42B,SNORD4A,SNORD42A,SNORD4B,TRAF4,PROCA1,RAB34,TLCD1	NEK8	23	1
3_MACS_peak_8597_lociStitched	chr5	172196471	172199590	3	2931	3496.7109	24	1	DUSP1		DUSP1	24	1
1_MACS_peak_4313_lociStitched	chr17	48784452	48786814	1	2363	3979.2614	25	1	ANKRD40	LUC7L3	ANKRD40	25	1
2_MACS_peak_4246_lociStitched	chr17	44269132	44271927	2	2766	3614.7735	26	1	LOC644246,KIAA1267		KIAA1267	26	1
3_MACS_peak_8324_lociStitched	chr5	90675421	90678986	3	3101	3161.7985	27	1	LOC100129716,ARRDC3		LOC100129716	27	1
1_MACS_peak_4111_lociStitched	chr17	25620400	25622556	1	2157	3921.3328	28	1	WSB1		WSB1	28	1
4_MACS_peak_8706_lociStitched	chr6	7907667	7911488	4	3020	3061.3852	29	1	MUTED-TXNDC5,TXNDC5		TXNDC5	29	1
5_MACS_peak_597_lociStitched	chr1	145437691	145441601	5	3224	2762.806	30	1	TXNIP	HFE2,ANKRD34A,LIX1L,POLR3GL	TXNIP	30	1
4_MACS_peak_10164_lociStitched	chr8	95959212	95962503	4	3136	2878.6377	31	1	TP53INP1		TP53INP1	31	1
2_MACS_peak_4321_lociStitched	chr17	49197140	49199647	2	2400	3624.3699	32	1	SPAG9	NME1-NME2,NME1,NME2	SPAG9	32	1
4_MACS_peak_9309_lociStitched	chr6	143265579	143269424	4	3034	2964.8795	33	1	HIVEP2		HIVEP2	33	1
3_MACS_peak_5066_lociStitched	chr19	18390160	18393443	3	2720	3176.3025	35	1	MIR3188,JUND	PDE4C,LOC729966,KIAA1683,LSM4	JUND	35	1
2_MACS_peak_4365_lociStitched	chr17	56413252	56416152	2	2867	2913.34	36	1		BZRAP1,MIR142,SUPT4H1	MIR142	36	1
1_MACS_peak_4042_lociStitched	chr17	7144990	7147140	1	2151	3603.185	37	1	GABARAP,CTDNEP1	ACADVL,C17orf81,SLC2A4,DLG4,MIR324,DVL2,PHF23,CLDN7	GABARAP	37	1
5_MACS_peak_8759_lociStitched	chr6	16759934	16763096	5	2964	2731.968	38	1	ATXN1		ATXN1	38	1
2_MACS_peak_7423_lociStitched	chr3	156876837	156879310	2	2352	3265.1019	39	1	CCNL1	LOC339894	CCNL1	39	1
3_MACS_peak_2181_lociStitched	chr11	115092243	115095169	3	2773	2809.5452	40	1	CADM1		CADM1	40	1
1_MACS_peak_962_lociStitched	chr1	203258291	203260941	1	2651	2913.94	41	1		BTG2,LOC730227	LOC730227	41	1
2_MACS_peak_4121_lociStitched	chr17	26661181	26663487	2	2270	3289.2784	42	1	TNFAIP1,IFT20	TMEM97,TMEM199,SARM1,FLJ40504,POLDIP2,SEBOX,VTN	IFT20	42	1
2_MACS_peak_5243_lociStitched	chr19	45970353	45973113	2	2719	2784.012	43	1	FOSB	PPM1N,VASP,ERCC1,RTN2	FOSB	43	1
4_MACS_peak_659_lociStitched	chr1	150548967	150552750	4	2785	2667.7716	44	1	MCL1	ADAMTSL4,MIR4257,ENSA	MCL1	44	1
2_MACS_peak_10199_lociStitched	chr8	101963058	101965647	2	2505	2984.0814	45	1	YWHAZ	YWHAZ	YWHAZ	45	1
4_MACS_peak_11028_lociStitched	chrX	123093529	123096954	4	2625	2829.735	46	1	STAG2		STAG2	46	1
4_MACS_peak_9845_lociStitched	chr7	130790379	130793427	4	2857	2503.6272	47	1	FLJ43663	MKLN1	FLJ43663	47	1
3_MACS_peak_9756_lociStitched	chr7	104652473	104655351	3	2543	2874.8342	48	1	MLL5,LOC100216545		LOC100216545	48	1
2_MACS_peak_10402_lociStitched	chr9	3524899	3527531	2	2459	2938.1016	49	1	RFX3		RFX3	49	1
5_MACS_peak_7431_lociStitched	chr3	160116555	160119847	5	2741	2559.8592	50	1	SMC4,IFT80	MIR15B,MIR16-2,IFT80,TRIM59	SMC4	50	1
1_MACS_peak_4994_lociStitched	chr19	13956940	13959007	1	2068	3237.9555	51	1		MIR181C,MIR181D,NANOS3,LOC284454,MIR24-2,MIR27A,MIR23A	MIR23A	51	1
3_MACS_peak_1328_lociStitched	chr10	43902691	43905277	3	2507	2757.1932	52	1	HNRNPF	FXYD4,ZNF487P,HNRNPF	HNRNPF	52	1
4_MACS_peak_5936_lociStitched	chr2	157188538	157191612	4	2644	2519.143	53	1	NR4A2		NR4A2	53	1
3_MACS_peak_9488_lociStitched	chr7	26006339	26009015	3	2591	2543.2704	54	1		MIR148A	MIR148A	54	1
2_MACS_peak_10394_lociStitched	chr8	146125899	146128475	2	2430	2718.7104	55	1	ZNF250	COMMD5,ZNF16	ZNF250	55	1
2_MACS_peak_1558_lociStitched	chr10	104153593	104156139	2	2515	2580.371	56	1	NFKB2	FBXL15,MIR146B,PSD,CUEDC2	NFKB2	56	1
3_MACS_peak_4013_lociStitched	chr17	4851219	4854086	3	2376	2708.4549	57	1	PFN1	C17orf107,GP1BA,RNF167,ENO3,KIF1C,CHRNE,SLC25A11,SPAG7,CAMTA2,INCA1	PFN1	57	1
3_MACS_peak_548_lociStitched	chr1	118147829	118151182	3	2655	2352.8001	58	1	FAM46C		FAM46C	58	1
3_MACS_peak_5261_lociStitched	chr19	47615157	47617584	3	2204	2857.7925	59	1	ZC3H4	SAE1	ZC3H4	59	1
4_MACS_peak_1184_lociStitched	chr10	3915460	3918421	4	2605	2375.9064	60	1			KLF6	60	1
3_MACS_peak_361_lociStitched	chr1	59247935	59250773	3	2549	2440.3962	61	1	JUN	LOC100131060	JUN	61	1
1_MACS_peak_628_lociStitched	chr1	149223071	149224980	1	1910	3043.3278	62	1			LOC388692	62	1
2_MACS_peak_4998_lociStitched	chr19	14116259	14118210	2	1925	3028.1471	63	1	RFX1	RLN3,IL27RA	RFX1	63	1
3_MACS_peak_7382_lociStitched	chr3	150125284	150127820	3	2460	2490.6056	64	1	TSC22D2		TSC22D2	64	1
2_MACS_peak_9030_lociStitched	chr6	42749757	42751917	2	2091	2863.728	65	1		KIAA0240,TBCC	TBCC	65	1
2_MACS_peak_4233_lociStitched	chr17	43388185	43390657	2	2426	2500.428	66	1	MAP3K14	LOC100133991,C17orf46	MAP3K14	66	1
3_MACS_peak_8733_lociStitched	chr6	11833042	11835863	3	2534	2351.5856	67	1			C6orf105	67	1
4_MACS_peak_7647_lociStitched	chr3	197461026	197463799	4	2631	2181.7964	68	1	KIAA0226	FYTTD1	KIAA0226	68	1
2_MACS_peak_4261_lociStitched	chr17	45281063	45283687	2	2532	2317.7792	69	1		MYL4,ITGB3,CDC27	MYL4	69	1
2_MACS_peak_4282_lociStitched	chr17	46132560	46134931	2	2362	2531.0425	70	1	NFE2L1	SNX11,MIR152,COPZ2,CBX1	NFE2L1	70	1
3_MACS_peak_9269_lociStitched	chr6	136609690	136611997	3	2050	2850.0678	71	1	BCLAF1	FAM54A	BCLAF1	71	1
2_MACS_peak_100_lociStitched	chr1	17221654	17223556	2	1796	3048.7158	72	1		CROCC	CROCC	72	1
1_MACS_peak_4136_lociStitched	chr17	27219511	27221663	1	2153	2742.724	73	1	FLOT2	ERAL1,C17orf63,MIR451,MIR144,DHRS13	FLOT2	73	1
6_MACS_peak_9294_lociStitched	chr6	139694187	139697385	6	2522	2314.0728	74	1	CITED2		CITED2	74	1
3_MACS_peak_5940_lociStitched	chr2	157197650	157199928	3	2148	2719.0208	75	1		NR4A2	NR4A2	75	1
1_MACS_peak_4325_lociStitched	chr17	49336800	49338424	1	1625	3129.1232	76	1	UTP18,MBTD1		MBTD1	76	1
2_MACS_peak_3315_lociStitched	chr15	52969969	52972472	2	2485	2307.2654	77	1	KIAA1370		KIAA1370	77	1
1_MACS_peak_10307_lociStitched	chr8	126442581	126444944	1	2364	2455.8659	78	1	TRIB1		TRIB1	78	1
2_MACS_peak_6474_lociStitched	chr21	15825177	15827639	2	2395	2405.1278	79	1			HSPA13	79	1
2_MACS_peak_7494_lociStitched	chr3	176914115	176916547	2	2403	2391.872	80	1	TBL1XR1		TBL1XR1	80	1
4_MACS_peak_9751_lociStitched	chr7	104583711	104586455	4	2529	2217.7008	81	1		LOC723809	LOC723809	81	1
2_MACS_peak_3438_lociStitched	chr15	72765734	72767789	2	2040	2774.661	82	1	ARIH1		ARIH1	82	1
5_MACS_peak_7711_lociStitched	chr4	15003224	15006121	5	2489	2265.7437	83	1	CPEB2		CPEB2	83	1
3_MACS_peak_8171_lociStitched	chr5	42991997	42995093	3	2485	2260.08	84	1		LOC153684,LOC648987,C5orf39	LOC648987	84	1
2_MACS_peak_5675_lociStitched	chr2	70313056	70315006	2	1912	2872.545	85	1	PCBP1,LOC400960	LOC100133985	LOC400960	85	1
2_MACS_peak_9941_lociStitched	chr7	158620896	158623226	2	2291	2500.09	86	1	ESYT2	WDR60	ESYT2	86	1
1_MACS_peak_4114_lociStitched	chr17	25679914	25681636	1	1723	3015.3942	87	1			WSB1	87	1
3_MACS_peak_7496_lociStitched	chr3	177075501	177078347	3	2618	2042.8588	88	1			TBL1XR1	88	1
4_MACS_peak_3373_lociStitched	chr15	65185011	65188087	4	2387	2359.5996	89	1		ANKDD1A	ANKDD1A	89	1
1_MACS_peak_4154_lociStitched	chr17	28443162	28444805	1	1644	3048.7508	90	1	CCDC55,MIR423,MIR3184		MIR423	90	1
2_MACS_peak_7972_lociStitched	chr4	140097409	140099726	2	2300	2418.4846	91	1		ELF2	ELF2	91	1
1_MACS_peak_4051_lociStitched	chr17	7386401	7388086	1	1686	2984.9775	92	1	POLR2A,ZBTB4	TMEM102,FGF11,CHRNB1,AMAC1L3,ZBTB4	ZBTB4	92	1
1_MACS_peak_4150_lociStitched	chr17	28032351	28034443	1	2093	2607.8872	93	1	SSH2		CORO6	93	1
2_MACS_peak_3387_lociStitched	chr15	66083372	66085784	2	2348	2316.9672	94	1	DENND4A		DENND4A	94	1
2_MACS_peak_3075_lociStitched	chr14	69260256	69263019	2	2506	2096.5644	95	1	C14orf181	ZFP36L1	C14orf181	95	1
3_MACS_peak_2402_lociStitched	chr12	25538014	25540443	3	2282	2392.3221	96	1			KRAS	96	1
1_MACS_peak_4295_lociStitched	chr17	47268900	47270860	1	1961	2718.912	97	1		ABI3,GNGT2,PHOSPHO1	GNGT2	97	1
2_MACS_peak_4273_lociStitched	chr17	45972489	45974563	2	1845	2816.6994	98	1	SP2	PNPO,SP6	SP2	98	1
3_MACS_peak_7763_lociStitched	chr4	40056916	40059426	3	2451	2113.169	99	1	N4BP2,LOC344967		N4BP2	99	1
3_MACS_peak_4481_lociStitched	chr17	74260164	74262969	3	2250	2336.2845	100	1	FAM100B	RNF157,QRICH2	FAM100B	100	1
1_MACS_peak_8673_lociStitched	chr6	326813	329275	1	2463	2043.9524	101	1	DUSP22		DUSP22	101	1
3_MACS_peak_1896_lociStitched	chr11	62607077	62610034	3	2300	2264.1749	102	1	WDR74	SLC3A2,TMEM223,NXF1,STX5,SNORD22,SNORD31,SNORD30,SNORD29,SNORD28,SNORD27,SNORD26,SNORD25,SNHG1	WDR74	102	1
2_MACS_peak_3274_lociStitched	chr15	45002723	45005185	2	2299	2248.2984	103	1	B2M	TRIM69,SPG11,PATL2	B2M	103	1
3_MACS_peak_9768_lociStitched	chr7	106807815	106810209	3	2032	2542.6674	104	1	HBP1		HBP1	104	1
1_MACS_peak_4137_lociStitched	chr17	27223290	27225373	1	2084	2487.9352	105	1	FLOT2,DHRS13	ERAL1,MIR451,MIR144	FLOT2	105	1
3_MACS_peak_7419_lociStitched	chr3	156805718	156808209	3	2272	2268.0555	106	1	LOC100498859,LOC339894		LOC100498859	106	1
2_MACS_peak_4583_lociStitched	chr18	11850056	11852276	2	2180	2345.874	107	1	GNAL,CHMP1B		CHMP1B	107	1
2_MACS_peak_10273_lociStitched	chr8	123792558	123794838	2	2212	2306.676	108	1	ZHX2		ZHX2	108	1
4_MACS_peak_8878_lociStitched	chr6	30582938	30585599	4	2225	2286.3312	109	1	MRPS18B,PPP1R10	ABCF1,MIR877,ATAT1,C6orf136	PPP1R10	109	1
2_MACS_peak_4279_lociStitched	chr17	46124723	46126728	2	1875	2643.793	110	1	NFE2L1	MIR152,COPZ2	NFE2L1	110	1
2_MACS_peak_2200_lociStitched	chr11	118660886	118663259	2	2338	2128.3437	111	1	DDX6		DDX6	111	1
3_MACS_peak_6702_lociStitched	chr22	38901050	38903249	3	1926	2585.5842	112	1	DDX17	KDELR3,KCNJ4,DDX17	DDX17	112	1
3_MACS_peak_5036_lociStitched	chr19	16475750	16478263	3	2244	2222.2459	114	1	EPS15L1	KLF2	KLF2	114	1
2_MACS_peak_2352_lociStitched	chr12	12869597	12872007	2	2328	2107.063	115	1	CDKN1B	APOLD1,MIR613,GPR19	CDKN1B	115	1
2_MACS_peak_1155_lociStitched	chr1	245132888	245135113	2	2088	2392.5425	116	1	EFCAB2		EFCAB2	116	1
1_MACS_peak_11099_lociStitched	chrX	153236393	153238483	1	2091	2382.6	117	1	TMEM187,HCFC1	MIR3202-1,ARHGAP4,NAA10,RENBP,MIR3202-2,IRAK1,MIR718	TMEM187	117	1
2_MACS_peak_10057_lociStitched	chr8	61820959	61823182	2	2205	2243.007	118	1			LOC100130298	118	1
2_MACS_peak_7581_lociStitched	chr3	186782014	186784352	2	2068	2372.8362	119	1	ST6GAL1		ST6GAL1	119	1
1_MACS_peak_7393_lociStitched	chr3	150479991	150482081	1	2091	2334.948	120	1	SIAH2		SIAH2	120	1
2_MACS_peak_656_lociStitched	chr1	150533637	150536004	2	2348	2004.1389	121	1		ADAMTSL4,MIR4257,MCL1	MIR4257	121	1
2_MACS_peak_10123_lociStitched	chr8	81397059	81399212	2	2084	2334.4979	122	1	ZBTB10		ZBTB10	122	1
1_MACS_peak_10715_lociStitched	chr9	126100867	126103010	1	2144	2249.9357	123	1		CRB2	CRB2	123	1
1_MACS_peak_4025_lociStitched	chr17	5486802	5488647	1	1846	2544.993	124	1	NLRP1		NLRP1	124	1
1_MACS_peak_4244_lociStitched	chr17	44111671	44113757	1	2087	2282.084	125	1	KIAA1267	STH	STH	125	1
1_MACS_peak_5476_lociStitched	chr2	25193958	25195937	1	1980	2396.7669	126	1	LOC729723,DNAJC27		DNAJC27	126	1
4_MACS_peak_1669_lociStitched	chr11	267567	270151	4	2206	2131.8	127	1		PSMD13,NLRP6,ATHL1,IFITM2,IFITM1,SIRT3,IFITM5	NLRP6	127	1
1_MACS_peak_4324_lociStitched	chr17	49242821	49244783	1	1963	2407.5702	128	1	NME2,NME1-NME2	NME1,SPAG9	NME2	128	1
2_MACS_peak_7540_lociStitched	chr3	183352932	183355133	2	1868	2456.316	129	1	KLHL24		KLHL24	129	1
4_MACS_peak_6944_lociStitched	chr3	39193451	39195650	4	2026	2280.1431	130	1	CSRNP1	TTC21A,GORASP1,XIRP1	CSRNP1	130	1
1_MACS_peak_4235_lociStitched	chr17	43393440	43395509	1	2070	2215.6921	131	1	MAP3K14		MAP3K14	131	1
2_MACS_peak_3831_lociStitched	chr16	56964736	56967155	2	2350	1832.3925	132	1	HERPUD1	CETP	HERPUD1	132	1
3_MACS_peak_6395_lociStitched	chr20	48806988	48809752	3	2248	1976.5364	133	1	CEBPB	TMEM189-UBE2V1	CEBPB	133	1
1_MACS_peak_4749_lociStitched	chr18	72264022	72265934	1	1913	2374.8952	134	1	LOC400657		LOC400657	134	1
2_MACS_peak_7897_lociStitched	chr4	103747770	103749957	2	1986	2265.0759	135	1	UBE2D3	CISD2	UBE2D3	135	1
1_MACS_peak_4031_lociStitched	chr17	6543070	6544827	1	1758	2487.912	136	1	TXNDC17,KIAA0753	C17orf100,MED31	TXNDC17	136	1
2_MACS_peak_4118_lociStitched	chr17	26424277	26426607	2	2225	1960.928	137	1	NLK		NLK	137	1
3_MACS_peak_5322_lociStitched	chr19	50379473	50381288	3	1675	2541.363	138	1	TBC1D17,AKT1S1	PTOV1,PNKP,IL4I1	AKT1S1	138	1
1_MACS_peak_4364_lociStitched	chr17	56408002	56410153	1	2152	2033.5554	139	1	MIR142	MPO,BZRAP1,SUPT4H1	MIR142	139	1
4_MACS_peak_3714_lociStitched	chr16	22200778	22203576	4	2236	1909.9148	140	1		EEF2K	EEF2K	140	1
2_MACS_peak_9374_lociStitched	chr6	163834361	163836639	2	2169	1997.1226	141	1	QKI,LOC100526820		QKI	141	1
4_MACS_peak_663_lociStitched	chr1	150582887	150585388	4	2147	2022.8088	142	1		MCL1,ENSA	ENSA	142	1
1_MACS_peak_10070_lociStitched	chr8	64080227	64081943	1	1717	2482.8804	143	1	YTHDF3		YTHDF3	143	1
2_MACS_peak_2335_lociStitched	chr12	10364406	10366508	2	2090	2094.643	144	1	GABARAPL1	C12orf59,OLR1	GABARAPL1	144	1
2_MACS_peak_9719_lociStitched	chr7	100026013	100027959	2	1928	2262.6142	145	1	MEPCE,ZCWPW1	C7orf47,C7orf61,TSC22D4	MEPCE	145	1
2_MACS_peak_2260_lociStitched	chr11	129871720	129873657	2	1903	2285.66	146	1	NCRNA00167,PRDM10		PRDM10	146	1
2_MACS_peak_3998_lociStitched	chr17	4045676	4047758	2	1904	2280.831	147	1	CYB5D2,ZZEF1		CYB5D2	147	1
3_MACS_peak_3197_lociStitched	chr15	31617623	31620479	3	2194	1882.9608	149	1	KLF13		KLF13	149	1
3_MACS_peak_786_lociStitched	chr1	161015149	161017319	3	2082	2028.733	150	1	USF1,ARHGAP30	F11R,TSTD1,PVRL4	USF1	150	1
2_MACS_peak_1845_lociStitched	chr11	58345121	58347204	2	1948	2161.9457	151	1	ZFP91-CNTF,ZFP91,LPXN	CNTF,LPXN	ZFP91-CNTF	151	1
1_MACS_peak_10579_lociStitched	chr9	86321914	86323777	1	1864	2242.6794	152	1	UBQLN1		UBQLN1	152	1
1_MACS_peak_4123_lociStitched	chr17	26683595	26685265	1	1671	2412.315	153	1	TMEM199,POLDIP2	TMEM97,TNFAIP1,SARM1,FLJ40504,IFT20,SEBOX,VTN,SLC46A1	POLDIP2	153	1
5_MACS_peak_1381_lociStitched	chr10	63808600	63811673	5	2117	1919.7031	154	1	ARID5B		ARID5B	154	1
3_MACS_peak_8362_lociStitched	chr5	107716373	107718638	3	2131	1886.9715	155	1	FBXL17		FBXL17	155	1
1_MACS_peak_4265_lociStitched	chr17	45400647	45402398	1	1752	2306.7674	156	1	C17orf57		C17orf57	156	1
3_MACS_peak_9135_lociStitched	chr6	89789847	89792041	3	1927	2120.9398	157	1	PNRC1	SRSF12	PNRC1	157	1
3_MACS_peak_6192_lociStitched	chr2	232570617	232572755	3	1968	2056.5422	158	1		PTMA,MIR1244-1	PTMA	158	1
2_MACS_peak_10303_lociStitched	chr8	126301145	126303633	2	2221	1688.6056	159	1	NSMCE2		TRIB1	159	1
1_MACS_peak_721_lociStitched	chr1	154908590	154910480	1	1891	2122.092	160	1	PMVK	CKS1B,MIR4258,FLAD1,PBXIP1,PYGO2,SHC1	PMVK	160	1
5_MACS_peak_239_lociStitched	chr1	36614711	36617539	5	2158	1759.8644	161	1	TRAPPC3	MAP7D1,COL8A2	TRAPPC3	161	1
5_MACS_peak_2583_lociStitched	chr12	58238610	58240812	5	2148	1774.3716	162	1	CTDSP2	AVIL,MIR26A2	CTDSP2	162	1
4_MACS_peak_8831_lociStitched	chr6	27804605	27807183	4	2147	1762.063	163	1	HIST1H2BN,HIST1H2AK	HIST1H2AI,HIST1H3H,HIST1H2BM,HIST1H4J,HIST1H2AL,HIST1H2BL,HIST1H2AJ,HIST1H4K,HIST1H1B,HIST1H3I,HIST1H4L	HIST1H2AK	163	1
2_MACS_peak_5318_lociStitched	chr19	50320330	50322231	2	1885	2098.3238	165	1	MED25	PTOV1,FUZ,PNKP	MED25	165	1
1_MACS_peak_8922_lociStitched	chr6	31939013	31940806	1	1794	2193.1976	166	1	STK19,DOM3Z	C2,CFB,SKIV2L,C4B,CYP21A2,MIR1236,RDBP,TNXA,TNXB	DOM3Z	166	1
2_MACS_peak_9354_lociStitched	chr6	159238721	159240752	2	2006	1933.3089	167	1	EZR	OSTCL	EZR	167	1
4_MACS_peak_7287_lociStitched	chr3	129033285	129035596	4	2140	1742.2629	168	1	C3orf47,H1FX	C3orf37	C3orf47	168	1
3_MACS_peak_6351_lociStitched	chr20	42309399	42311619	3	2063	1853.256	169	1	MYBL2	GTSF1L	MYBL2	169	1
1_MACS_peak_9517_lociStitched	chr7	32930269	32932385	1	2117	1767.918	170	1	KBTBD2		KBTBD2	170	1
2_MACS_peak_4112_lociStitched	chr17	25659134	25661048	2	1889	2064.0576	171	1		WSB1	WSB1	171	1
3_MACS_peak_8787_lociStitched	chr6	26054983	26057364	3	2198	1636.2232	172	1	HIST1H1C	HIST1H3A,HIST1H4A,HIST1H3C,HFE,HIST1H4C,HIST1H1A,HIST1H4B,HIST1H3B,HIST1H2AB,HIST1H2BB	HIST1H1C	172	1
2_MACS_peak_5354_lociStitched	chr19	54693174	54695106	2	1809	2143.7472	173	1	TSEN34,MBOAT7	RPS9,LENG1,TMC4,LILRB3	TSEN34	173	1
3_MACS_peak_569_lociStitched	chr1	143743227	143745389	3	2030	1870.9948	174	1	LOC100286793,FLJ39739	PPIAL4G	FLJ39739	174	1
3_MACS_peak_1589_lociStitched	chr10	112115600	112117917	3	2050	1839.4663	175	1			SMNDC1	175	1
1_MACS_peak_9881_lociStitched	chr7	140623750	140625357	1	1608	2311.6695	176	1	BRAF		BRAF	176	1
3_MACS_peak_6832_lociStitched	chr3	9437697	9439973	3	2033	1842.6496	177	1	SETD5,LOC440944	THUMPD3	LOC440944	177	1
3_MACS_peak_4414_lociStitched	chr17	62501573	62503542	3	1862	2055.2422	178	1	CCDC45,DDX5	C17orf60,POLG2	DDX5	178	1
4_MACS_peak_5831_lociStitched	chr2	111877772	111880500	4	2124	1695.1792	179	1	BCL2L11		BCL2L11	179	1
3_MACS_peak_9867_lociStitched	chr7	139024776	139026863	3	1874	2025.0161	180	1	C7orf55	LUC7L2	C7orf55	180	1
1_MACS_peak_4597_lociStitched	chr18	13381240	13383174	1	1935	1949.6654	181	1	C18orf1		C18orf1	181	1
2_MACS_peak_10546_lociStitched	chr9	73033298	73035583	2	2012	1839.1965	182	1		KLF9	KLF9	182	1
3_MACS_peak_7459_lociStitched	chr3	169683395	169685360	3	1824	2054.997	183	1	SEC62,LOC100128164		LOC100128164	183	1
2_MACS_peak_10977_lociStitched	chrX	106916339	106918460	2	2043	1778.0343	184	1		PRPS1,TSC22D3	TSC22D3	184	1
3_MACS_peak_6011_lociStitched	chr2	178128355	178130301	3	1918	1924.7886	185	1	NFE2L2	MIR3128	NFE2L2	185	1
2_MACS_peak_10179_lociStitched	chr8	98655326	98657249	2	1872	1955.1141	186	1	MTDH		MTDH	186	1
2_MACS_peak_4557_lociStitched	chr18	3246788	3248741	2	1881	1926.0486	187	1	MYL12A	MYL12B,MYOM1	MYL12A	187	1
2_MACS_peak_4248_lociStitched	chr17	44343475	44345295	2	1791	2029.482	188	1		LRRC37A,KIAA1267	LRRC37A	188	1
3_MACS_peak_3572_lociStitched	chr15	100105110	100107142	3	1908	1853.7936	189	1	MEF2A		MEF2A	189	1
3_MACS_peak_7525_lociStitched	chr3	182510652	182512564	3	1852	1920.2216	190	1	ATP11B		ATP11B	190	1
3_MACS_peak_8738_lociStitched	chr6	12010991	12013425	3	1884	1880.7518	191	1	HIVEP1		HIVEP1	191	1
2_MACS_peak_10291_lociStitched	chr8	125485957	125487828	2	1833	1937.4205	192	1	RNF139	TRMT12	RNF139	192	1
2_MACS_peak_9358_lociStitched	chr6	159289864	159291793	2	1741	2038.7601	193	1		C6orf99,EZR,OSTCL	OSTCL	193	1
4_MACS_peak_1401_lociStitched	chr10	70846897	70849149	4	2078	1593.5152	194	1	SRGN	VPS26A	SRGN	194	1
3_MACS_peak_9390_lociStitched	chr6	170861725	170864004	3	2065	1610.7972	195	1	TBP,PSMB1	PDCD2	PSMB1	195	1
1_MACS_peak_4152_lociStitched	chr17	28255985	28257743	1	1759	2014.3164	196	1	EFCAB5,SSH2	EFCAB5	EFCAB5	196	1
