GENE	H3k18ac_9_DMSO_compare_TSS_SIGNAL	H3k18ac_9_DMSO_compare_DISTAL_SIGNAL
ADAP1	0.0	8439.9752
ADAP2	0.0	5173.926
ADAR	13439.355300000001	7427.6029
ADARB1	916.2528	4089.7299999999996
ADAT1	805.4144	970.4754
ADAT2	859.8551	73.0081
ADAT3	3908.088	42838.7783
ADC	1528.3290000000002	23914.707799999996
ADCK1	1156.805	667.6043999999999
ADCK2	9152.6	6695.1732999999995
ADCK3	10450.6	12227.775099999999
ADCK4	4904.1861	3024.7543
ADCK5	2658.4	7030.768000000001
ADCY1	1047.3814	33.8808
ADCY10	0.0	321.51800000000003
ADCY2	0.0	3663.5553999999997
ADCY3	2589.9900000000002	2564.7969
ADCY4	0.0	5826.6068
ADCY5	0.0	2193.3438
ADCY6	2861.099	10097.569699999998
ADCY7	0.0	20823.905400000003
ADCY8	0.0	1311.3674999999998
ADCY9	0.0	2333.9903999999997
ADCYAP1	0.0	4059.6225
ADCYAP1R1	0.0	2147.86
ADD1	2831.2	6316.125
ADD2	1320.7711	0.0
ADD3	2021.1114	6224.1612000000005
ADH1B	0.0	1442.3266999999998
ADH1C	0.0	1442.3266999999998
ADH4	0.0	7.0784
ADH5	1278.0111	7.0784
ADH7	0.0	1442.3266999999998
ADHFE1	0.0	1632.0393000000001
ADI1	7448.2109	3348.7188000000006
ADIPOQ	0.0	14033.1127
ADIPOR1	2312.2308000000003	5281.9072
ADIPOR2	1700.1370000000002	3389.9053000000004
ADK	12221.1116	4603.9929
ADM	17282.800000000003	188598.74779999998
ADM2	871.488	17090.3502
ADNP	3922.8	1337.7045
ADNP2	1166.4684	22.1526
ADO	4861.4	10835.2908
ADORA1	0.0	4367.8453
ADORA2A	17371.8	20222.1892
ADORA2B	0.0	1079.1773
ADORA3	0.0	48825.09160000001
ADPGK	5184.8	6731.7044000000005
ADPRH	2063.9647999999997	29871.167100000002
ADPRHL1	0.0	1958.6304
ADPRHL2	2640.2032	13893.6461
ADRA1A	0.0	927.7076
ADRA1B	0.0	7180.837699999999
ADRA1D	0.0	4039.5398
ADRA2A	0.0	695.6433000000001
ADRA2B	521.64	5163.2079
ADRA2C	0.0	616.5024
ADRB1	0.0	10354.285
ADRB2	4957.8	45100.430700000004
ADRB3	0.0	33637.4899
ADRBK1	11544.364800000001	35332.7185
ADRBK2	765.1431	75.02600000000001
ADRM1	3264.2000000000003	18760.5353
ADSL	3270.2	6232.209500000001
ADSS	4492.728	3638.4376
ADSSL1	0.0	1432.5872
AEBP1	0.0	3108.2599
AEBP2	3535.2605999999996	388.14300000000003
AEN	7215.6096	26908.823600000003
AES	0.0	1309.8120000000001
AFAP1-AS1	859.6	1178.7827
AFAP1L1	0.0	2608.5807
AFAP1L2	0.0	182.985
AFF1	14357.600000000002	28664.155799999997
AFF3	0.0	709.6572
AFF4	4871.8	3063.8773
AFG3L1P	1461.6776	2366.1142999999997
AFG3L2	4291.400000000001	1540.1954
AFM	0.0	1501.6924
AFMID	1430.9978999999998	65858.94249999999
AFP	0.0	1501.6924
AFTPH	5677.6	11878.601599999998
AGA	6744.4	1525.0647999999999
AGAP1	580.0202	21235.267599999996
AGAP11	2748.9239	535.5706
AGAP2	1444.1805000000002	7220.666499999999
AGAP3	8015.2	6915.034099999999
AGAP5	0.0	5660.967299999999
AGAP6	0.0	2.5416
AGAP7	0.0	10532.4572
AGAP9	0.0	1458.6129999999998
AGBL1	0.0	15601.0655
AGBL2	2130.8004	1262.1607
AGBL3	8629.6405	26805.687400000003
AGBL4	0.0	590.804
AGBL5	3228.0744	6551.04
AGER	0.0	11074.8181
AGFG1	1601.402	13210.960399999998
AGFG2	297.0795	5522.282899999999
AGGF1	2194.4930000000004	4.176
AGK	3212.6	3796.5699999999997
AGL	996.1076	1363.9186
AGMAT	1881.7558	14663.9305
AGPAT1	9340.870799999999	11074.8181
AGPAT2	0.0	1972.7047
AGPAT3	4005.3999999999996	59880.991600000016
AGPAT5	3933.8	3597.8183000000004
AGPAT6	3687.9120000000003	4528.5548
AGPAT9	683.007	76.167
AGPHD1	1085.6115	2829.3853
AGPS	1384.1191	0.0
AGR2	0.0	0.0
AGR3	0.0	584.037
AGRN	0.0	2646.6461000000004
AGRP	0.0	42323.020899999996
AGT	0.0	680.2011
AGTPBP1	2185.6	534.5880999999999
AGTRAP	2559.8660999999997	6746.694099999999
AGXT2L1	0.0	13873.8948
AGXT2L2	3126.7281	411.6035
AHCTF1	3895.4	94.9776
AHCY	1857.3968	43342.3752
AHCYL1	810.5020000000001	1862.0139
AHCYL2	6156.8251	12283.286499999998
AHDC1	0.0	3066.0432
AHI1	4990.314	11874.9611
AHNAK	1150.0	30387.585600000006
AHNAK2	0.0	3069.2477
AHR	2210.4885	2061.2528
AHRR	23.8126	9994.5698
AHSA1	2006.9819000000002	0.0
AHSA2	5249.6	1875.8416000000002
AHSG	51.5223	2656.9613
AHSP	0.0	1167.2105
AICDA	0.0	2051.7727999999997
AIDA	11697.972600000001	7514.0812000000005
AIF1	1308.6751	2487.0759
AIF1L	0.0	5.516
AIFM1	1987.0963000000002	9693.437
AIFM2	2564.3412000000003	1849.9462
AIFM3	0.0	4760.3685000000005
AIG1	2913.6000000000004	1200.7212
AIM1	766.656	62.708800000000004
AIM1L	0.0	3606.1595999999995
AIM2	14863.0	28763.320699999997
AIMP1	5174.993299999999	1.5892
AIMP2	2518.6464	3606.5049000000004
AIP	4041.2	15810.3218
AIPL1	0.0	0.0
AIRE	0.0	28312.022299999997
AK1	561.5	45824.45760000001
AK2	1085.9814000000001	23911.0179
AK3	3957.3999999999996	1409.971
AK4	380.277	7395.562999999999
AK5	0.0	0.0
AK7	0.0	247.5713
AKAP1	3649.0107	3306.8355
AKAP10	5251.2	13165.3659
AKAP11	4751.2	1284.9297000000001
AKAP12	0.0	2556.492
AKAP13	2327.4	38591.7055
AKAP14	0.0	2933.9759000000004
AKAP17A	611.478	10615.2453
AKAP2	4564.6	131429.8002
AKAP3	0.0	2323.5273
AKAP4	0.0	1741.2066999999997
AKAP5	827.4177	6914.032399999999
AKAP6	0.0	2036.3865999999998
AKAP7	0.0	3708.2050000000004
AKAP8	5734.8	13583.0366
AKAP8L	2844.8654	10781.3193
AKAP9	4038.9503999999997	2191.5397000000003
AKD1	2141.4	51.986999999999995
AKIRIN1	3115.4	493.7332
AKIRIN2	7975.6036	8287.970800000001
AKNA	0.0	89873.67430000001
AKNAD1	0.0	0.0
AKR1A1	3729.5397	12884.289399999998
AKR1B1	2766.2560000000003	95.6038
AKR1B10	0.0	95.6038
AKR1B15	0.0	177.9148
AKR1C2	0.0	0.0
AKR1C3	1294.7340000000002	0.0
AKR1C4	0.0	2297.3612000000003
AKR1CL1	0.0	1951.4137
AKR1D1	0.0	39271.647099999995
AKR1E2	0.0	3346.9818000000005
AKR7A2	3019.6801000000005	137.1297
AKR7A2P1	0.0	575.0148
AKR7A3	0.0	242.09609999999998
AKR7L	0.0	242.09609999999998
AKT1	0.0	1432.5872
AKT1S1	16543.1679	17751.6567
AKT2	4179.2	683.2899
AKT3	0.0	6279.273
AKTIP	2942.0	18711.964099999997
ALAD	938.2379999999999	8815.551800000001
ALAS1	3030.4296	6873.882000000001
ALAS2	0.0	0.0
ALB	0.0	1501.6924
ALCAM	3633.0	5621.5058
ALDH16A1	4763.1244	2937.8893
ALDH18A1	1560.85	30.3268
ALDH1A3	0.0	10104.9533
ALDH1B1	1388.233	5196.3661999999995
ALDH1L1	0.0	43.8228
ALDH1L2	1787.9359	5518.1061
ALDH2	344.3588	58.2004
ALDH3A1	0.0	1048.4741
ALDH3A2	5128.4	2061.3694
ALDH3B1	15938.7732	31065.417200000004
ALDH3B2	0.0	17620.0873
ALDH4A1	2404.0542	27776.078499999996
ALDH5A1	2223.927	6604.970699999999
ALDH6A1	2021.5733	182.8244
ALDH7A1	0.0	5595.5617
ALDH8A1	0.0	72347.94200000002
ALDH9A1	3472.2002	7327.065999999999
ALDOA	11740.499499999998	9185.354000000001
ALDOB	0.0	31447.540899999996
ALDOC	0.0	2860.8750000000005
ALG1	2802.792	6525.3415
ALG10	1170.305	2.1318
ALG10B	1047.4959999999999	3460.1751999999997
ALG12	2841.9578	7021.0082
ALG13	3493.4004	0.0
ALG14	2319.584	0.0
ALG1L	0.0	59882.09180000001
ALG1L2	0.0	36675.7364
ALG2	7446.0946	19186.2081
ALG3	3144.2852000000003	435.9954
ALG5	4607.6646	105.7365
ALG6	2493.1962	2159.8766
ALG8	1194.3084	68.255
ALG9	1863.9999	1605.2496
ALKBH1	0.0	667.6043999999999
ALKBH2	1304.3835000000001	9740.0842
ALKBH3	994.8960999999999	14273.837899999999
ALKBH4	3403.1496999999995	126937.1787
ALKBH5	8164.0	2398.5692
ALKBH6	1111.3999999999999	251.1997
ALKBH7	3769.5348	1658.5428
ALKBH8	3748.0661	0.0
ALLC	0.0	2016.4977999999996
ALMS1	2243.3492	1205.5059999999999
ALMS1P	0.0	0.0
ALOX12	0.0	8587.003900000002
ALOX12B	0.0	10178.9696
ALOX12P2	4111.0274	1584.9643999999998
ALOX15	0.0	4035.5764
ALOX15B	0.0	3245.6102
ALOX5	4383.8274	152160.9565
ALOX5AP	0.0	8737.741899999999
ALOXE3	779.204	14443.621899999998
ALPI	0.0	769.5643
ALPK1	1232.7942	6032.8287
ALPK2	0.0	32551.612800000003
ALPK3	0.0	16020.384500000002
ALPL	0.0	0.0
ALPP	0.0	1013.9245
ALPPL2	0.0	1013.9245
ALS2	3324.3999999999996	7210.492
ALS2CL	0.0	389.63599999999997
ALS2CR11	0.0	0.0
ALS2CR12	0.0	11747.4606
ALS2CR4	2749.8379	0.0
ALS2CR8	3383.0633999999995	43.0704
ALX1	0.0	363.7037
ALX3	0.0	1293.4602
AMAC1	0.0	1469.5776
AMAC1L2	0.0	4435.5819
AMAC1L3	18.27	6611.5966
AMACR	10127.2	1917.53
AMBN	0.0	128734.47320000001
AMBP	0.0	545.9103
AMBRA1	0.0	5441.170700000001
AMD1	5001.098199999999	7519.4837
AMDHD1	2904.9202	23.0769
AMDHD2	1458.1103999999998	5464.4061
AMELX	0.0	21742.918400000002
AMFR	1277.6119999999999	189.27859999999998
AMH	0.0	38319.224799999996
AMHR2	0.0	87398.5384
AMICA1	0.0	441.49109999999996
AMIGO1	0.0	1394.7639
AMIGO3	0.0	661.1547
AMMECR1	5604.8	2015.5157
AMMECR1L	3264.1392	17757.3071
AMN	0.0	11512.6542
AMN1	4504.0	19735.913099999998
AMOTL1	1766.2	630.2604
AMOTL2	0.0	1674.757
AMPD1	8446.0	16100.34
AMPD2	1188.6778000000002	1374.1524
AMPD3	5162.1623	13443.967099999998
AMPH	0.0	403.95
AMT	0.0	17212.455599999998
AMTN	0.0	438.50309999999996
AMY2A	0.0	0.0
AMY2B	0.0	0.0
AMZ1	0.0	16874.4911
AMZ2	7407.8	39226.9682
AMZ2P1	11364.0	71195.63130000002
ANAPC1	2615.9219	14603.547399999998
ANAPC10	2440.5004999999996	6973.7510999999995
ANAPC11	2041.9671999999998	4860.152900000001
ANAPC13	7036.181000000001	2151.2716
ANAPC16	5044.843000000001	67023.29620000001
ANAPC2	2568.4199999999996	4296.290900000001
ANAPC4	1692.3424	4196.4668
ANAPC5	1691.6919	3170.4218
ANAPC7	3336.9205	45.873200000000004
ANG	4437.658	16807.2022
ANGEL1	1262.1825000000001	434.5557
ANGEL2	6019.4018	24112.728700000003
ANGPT4	0.0	963.289
ANGPTL1	0.0	447.33739999999995
ANGPTL2	0.0	16084.2641
ANGPTL3	0.0	9.8176
ANGPTL4	0.0	15150.864899999999
ANGPTL5	2785.8558000000003	1895.2811000000002
ANGPTL6	0.0	9308.8639
ANGPTL7	0.0	899.5999999999999
ANK1	0.0	9105.0777
ANK2	467.9179	3759.4386000000004
ANK3	0.0	2025.9874999999997
ANKAR	477.92	5132.8108
ANKDD1A	1560.4974	67731.9771
ANKFY1	2340.5201	53.6176
ANKH	2086.2	6191.9214
ANKHD1	4383.6	4686.5851
ANKIB1	3689.8936	157.86149999999998
ANKK1	0.0	1517.8527
ANKLE1	0.0	5771.970499999999
ANKLE2	1286.2	13.061600000000002
ANKMY1	0.0	10880.972
ANKMY2	4354.643999999999	263.5547
ANKRA2	2716.699	270.2256
ANKRD1	0.0	1727.8081
ANKRD10	6722.8	3993.9914999999996
ANKRD11	987.8	3870.343
ANKRD12	11502.4	237121.5834
ANKRD13A	3797.372	11482.603599999999
ANKRD13B	0.0	5592.018899999999
ANKRD13C	10609.74	2069.1267
ANKRD13D	10284.8618	34725.7773
ANKRD16	2247.6446	7585.124699999999
ANKRD17	7228.2	1646.4949
ANKRD18A	5308.206	1713.1200000000001
ANKRD19	1557.225	21890.708700000003
ANKRD2	0.0	1933.0699000000002
ANKRD20A4	984.2760000000001	0.0
ANKRD22	0.0	247.79860000000002
ANKRD23	0.0	6370.934700000001
ANKRD24	2162.391	5565.3703000000005
ANKRD26	3094.48	1824.0774000000001
ANKRD26P1	0.0	5865.8637
ANKRD27	2109.862	69.8723
ANKRD28	25683.8592	59639.4177
ANKRD29	0.0	699.2519
ANKRD30BL	0.0	40057.2344
ANKRD31	2327.232	58.1455
ANKRD32	2008.0466	1735.0883999999999
ANKRD33	0.0	388.6545
ANKRD33B	5397.0	20849.7118
ANKRD34A	3470.45	106548.332
ANKRD34B	0.0	269.9644
ANKRD34C	0.0	2355.5611
ANKRD35	0.0	67876.34280000001
ANKRD36	5386.6351	104.1173
ANKRD36B	6047.664	438.47690000000006
ANKRD36BP1	0.0	10508.2625
ANKRD36BP2	2025.1968	132441.72309999997
ANKRD37	6270.2	35831.8166
ANKRD39	6844.599999999999	6370.934700000001
ANKRD40	6408.8	5200.1876
ANKRD42	3006.2095999999997	12233.980599999999
ANKRD43	0.0	668.1475
ANKRD44	6399.4992	71649.26090000001
ANKRD45	0.0	1053.6912
ANKRD46	815.868	32906.529500000004
ANKRD49	1978.2464000000002	1769.7542
ANKRD5	1613.6575	1706.1501
ANKRD50	4615.2	1856.227
ANKRD52	2504.199	9636.759300000002
ANKRD53	1310.4154	8910.8383
ANKRD54	1879.9524	2894.5103000000004
ANKRD55	0.0	74705.9368
ANKRD56	1707.1323	9918.8351
ANKRD57	3216.8225	9710.2993
ANKRD58	1000.7253000000001	17855.4482
ANKRD6	1515.6288	58842.2738
ANKRD7	0.0	935.7224000000001
ANKRD9	419.046	1886.3654000000001
ANKS1A	1410.9232	2143.0854
ANKS3	1389.543	3526.1378000000004
ANKS6	0.0	178.967
ANKZF1	2972.6232	4626.3971
ANLN	2634.6854	2234.8804
ANO10	1669.7730000000001	154.8828
ANO2	0.0	936.8539999999999
ANO3	0.0	1295.1245999999999
ANO4	479.53530000000006	448.25600000000003
ANO5	2213.0	4.6292
ANO6	3798.3772	2652.6372
ANO7	0.0	126.6844
ANO8	993.0976	10853.1145
ANO9	581.8335999999999	2086.2954999999997
ANP32A	6357.599999999999	21767.535200000002
ANP32B	5814.4	8973.0283
ANP32C	0.0	867.3651
ANP32E	10569.1174	40250.699199999995
ANPEP	0.0	26192.345200000003
ANTXR2	4145.8716	4374.1457
ANTXRL	0.0	923.076
ANUBL1	2791.041	4274.4175000000005
ANXA1	0.0	9565.0393
ANXA10	0.0	2319.3594000000003
ANXA11	5393.4	29506.003299999997
ANXA13	0.0	8271.2379
ANXA2	3439.6	5806.127900000001
ANXA2P1	0.0	4085.1602000000003
ANXA2P2	0.0	6838.1917
ANXA3	0.0	3336.8725
ANXA4	3257.5769999999998	6482.5921
ANXA5	2485.6104	41.2155
ANXA6	16986.02	69377.136
ANXA7	3689.9552000000003	1306.1829
ANXA8	0.0	0.0
ANXA8L1	0.0	0.0
ANXA8L2	0.0	923.076
ANXA9	0.0	16071.031200000003
AOC2	0.0	4934.3544999999995
AOC3	58.4992	4934.3544999999995
AOX1	0.0	24.246000000000002
AOX2P	0.0	2101.266
AP1AR	4469.2	6216.8899
AP1B1	2432.304	2881.4048999999995
AP1G1	7840.6	24550.0526
AP1G2	1463.1191999999999	279.71330000000006
AP1M1	1021.357	86834.17979999998
AP1M2	0.0	3483.0271
AP1S1	0.0	2754.9089000000004
AP1S2	7716.8	7594.7823
AP1S3	2930.505	8936.269999999999
AP2A1	557.136	7322.7104
AP2A2	1942.33	208.0958
AP2B1	2885.8	3719.2242
AP2M1	2633.8482	2696.974
AP2S1	1242.5408	4402.8501
AP3B1	2232.8	341.0848
AP3B2	0.0	4064.6678
AP3D1	2497.3999999999996	116902.863
AP3M1	6619.3642	4603.9929
AP3M2	2250.6	958.0351
AP3S1	3088.875	8.7567
AP3S2	2900.8419	2575.4680000000003
AP4B1	1387.0086	11013.2349
AP4E1	2056.74	5479.6674
AP4M1	3823.5519999999997	3426.9098000000004
AP4S1	3191.6238000000003	117.6358
APAF1	908.5726999999999	309.6445
APBA1	769.3822	1157.8679000000002
APBA2	1194.5664000000002	5710.04
APBA3	9128.493900000001	2793.9552999999996
APBB1	0.0	64.19030000000001
APBB1IP	3804.6000000000004	7493.3673
APBB2	978.4068	8682.8082
APBB3	4758.745	2775.8020999999994
APC	3233.2378000000003	1779.9229
APC2	0.0	4748.226500000001
APCDD1	0.0	109.2818
APCS	0.0	575.6616
APEH	3587.2000000000003	563.5878
APEX1	2980.967	1545.7684
APEX2	2054.9032	0.0
APH1A	5927.8989	4973.2196
APH1B	830.8121	13316.6528
API5	1048.3	175.0986
APIP	4483.7363	15461.474699999999
APITD1	1779.7086	4534.1948
APITD1-CORT	1777.72	4534.1948
APLF	3429.8588	24418.2932
APLNR	0.0	764.7487999999998
APLP1	0.0	1708.1300999999999
APLP2	1722.2	6715.0178
APOA1	0.0	18988.0731
APOA1BP	4166.400000000001	120859.7749
APOA2	0.0	57988.7353
APOA4	0.0	2439.8793
APOA5	0.0	2439.8793
APOB	0.0	323.7696
APOB48R	12789.108	1344.7384
APOBEC1	0.0	3575.6058
APOBEC2	0.0	2952.4433
APOBEC3A	182.2704	30881.688800000004
APOBEC3B	5459.4	52407.156500000005
APOBEC3C	10267.4	64005.8923
APOBEC3D	11003.0	64005.8923
APOBEC3F	8567.0746	64492.3883
APOBEC3G	8939.8	81597.2497
APOBEC3H	5542.2	74035.1269
APOBEC4	1952.3999999999999	14399.052300000003
APOC1	245.48340000000002	4841.4227
APOC1P1	0.0	15083.797900000001
APOC2	0.0	24989.4337
APOC3	0.0	18988.0731
APOC4	0.0	15124.721500000001
APOD	0.0	13946.5908
APOE	0.0	4841.4227
APOF	0.0	14039.7261
APOH	0.0	254.7468
APOL1	4443.5878	79438.6733
APOL2	6914.7055	79438.6733
APOL3	22032.0	59796.1877
APOL4	0.0	58092.991700000006
APOL5	0.0	7308.0518999999995
APOL6	7583.0	4616.9083
APOLD1	20747.066000000003	153066.12719999996
APOM	0.0	22017.193399999996
