REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM8.jin.bam	enhancerRank	isSuperStretch	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isSuperStretch
1_MACS_peak_12858_lociStitched	chr22	23229584	23238663	1	9080	43684.5164	14	1	IGLL5		IGLL5	IGLL5	3.0577	14	1
2_MACS_peak_13385_lociStitched	chr3	13049942	13060254	2	10270	30064.636	15	1	IQSEC1	IQSEC1	IQSEC1	IQSEC1	0.4147	15	1
4_MACS_peak_4086_lociStitched	chr12	26269862	26280297	4	9412	34846.639	16	1	BHLHE41		BHLHE41	BHLHE41	2.4305	16	1
3_MACS_peak_12721_lociStitched	chr21	45572791	45581537	3	8405	38084.457	17	1		PWP2,C21orf33	C21orf33	C21orf33	1.1748	17	1
1_MACS_peak_14281_lociStitched	chr3	141117971	141126472	1	8502	35746.705	18	1	ZBTB38		ZBTB38	ZBTB38	1.0663	18	1
5_MACS_peak_18155_lociStitched	chr7	8006930	8016479	5	8769	33058.638	19	1	GLCCI1		GLCCI1	GLCCI1	0.414	19	1
2_MACS_peak_6821_lociStitched	chr15	89177648	89185145	2	7489	40535.5293	20	1	ISG20	MIR1179,MIR7-2,AEN	ISG20	ISG20	1.7364	20	1
1_MACS_peak_18759_lociStitched	chr7	104650616	104656560	1	5945	47175.7448	21	1	MLL5,LOC100216545		LOC100216545	LOC100216545	3.7274	21	1
1_MACS_peak_12676_lociStitched	chr21	44772023	44776770	1	4748	49355.0337	22	1			SIK1	SIK1	5.0143	22	1
6_MACS_peak_6005_lociStitched	chr14	106036608	106046257	6	9291	21586.7428	23	1		TMEM121	TMEM121	TMEM121	0.0584	23	1
2_MACS_peak_18887_lociStitched	chr7	130789577	130796243	2	6660	38087.5242	24	1	MKLN1,FLJ43663		FLJ43663	FLJ43663	0.3585	24	1
4_MACS_peak_2093_lociStitched	chr10	22603955	22612601	4	8263	26423.0406	25	1	COMMD3,BMI1	SPAG6	BMI1	BMI1	1.7086	25	1
2_MACS_peak_17579_lociStitched	chr6	106532428	106540912	2	8480	23940.9996	26	1	PRDM1	PRDM1	PRDM1	PRDM1	1.2509	26	1
1_MACS_peak_16040_lociStitched	chr5	90674854	90680221	1	5368	41330.7303	27	1	LOC100129716,ARRDC3		LOC100129716	LOC100129716	0.9147	27	1
3_MACS_peak_12863_lociStitched	chr22	23270380	23278854	3	8126	25481.318	28	1		IGLL5	IGLL5	IGLL5	3.0577	28	1
1_MACS_peak_6885_lociStitched	chr15	93425033	93428665	1	3633	45877.9712	29	1	LOC100507217	CHD2,MIR3175	LOC100507217	MIR3175	2.5215	29	1
1_MACS_peak_6564_lociStitched	chr15	72765353	72768418	1	3066	46884.3855	30	1	ARIH1		ARIH1	ARIH1	0.476	30	1
2_MACS_peak_9106_lociStitched	chr18	60822352	60830506	2	8144	22672.197	31	1	BCL2		BCL2	BCL2	0.4714	31	1
1_MACS_peak_11346_lociStitched	chr2	158295432	158301643	1	6212	35569.7759	32	1	CYTIP		CYTIP	CYTIP	1.1119	32	1
2_MACS_peak_3666_lociStitched	chr11	111236975	111245394	2	7926	21748.8027	33	1	POU2AF1		POU2AF1	POU2AF1	1.6825	33	1
5_MACS_peak_12659_lociStitched	chr21	44579969	44587760	5	7505	25231.1535	34	1		CRYAA	CRYAA	CRYAA	1.8793	34	1
4_MACS_peak_18921_lociStitched	chr7	137664938	137673649	4	8061	19757.4191	35	1	CREB3L2		CREB3L2	CREB3L2	0.4493	35	1
2_MACS_peak_9614_lociStitched	chr19	16434406	16440128	2	5715	34158.0512	36	1	KLF2		KLF2	KLF2	2.8292	36	1
4_MACS_peak_7120_lociStitched	chr16	11771313	11779175	4	7654	20429.407	37	1	SNN,TXNDC11		SNN	SNN	1.2995	37	1
1_MACS_peak_10067_lociStitched	chr19	47729106	47735763	1	6658	28163.1042	38	1	MIR3190,BBC3,MIR3191	CCDC9,PRR24	BBC3	BBC3	1.3767	38	1
4_MACS_peak_6845_lociStitched	chr15	90638637	90646494	4	7493	20512.2699	39	1	IDH2		IDH2	IDH2	0.9395	39	1
1_MACS_peak_9529_lociStitched	chr19	12899277	12905465	1	6189	30272.3148	40	1	JUNB	BEST2,RNASEH2A,MAST1,HOOK2,PRDX2,RTBDN	JUNB	JUNB	2.6765	40	1
1_MACS_peak_9676_lociStitched	chr19	18389722	18393756	1	4035	38253.2118	41	1	MIR3188,JUND	PDE4C,LOC729966,KIAA1683,LSM4	JUND	JUND	3.3516	41	1
2_MACS_peak_15604_lociStitched	chr5	6479822	6487097	2	7217	21081.495	42	1	UBE2QL1		UBE2QL1	UBE2QL1	0.5946	42	1
1_MACS_peak_20126_lociStitched	chr9	66454645	66459384	1	4740	35106.512	43	1		LOC442421	LOC442421	LOC442421	0.852	43	1
2_MACS_peak_18946_lociStitched	chr7	139466326	139473812	2	7248	19177.6348	44	1	HIPK2	TBXAS1	HIPK2	HIPK2	0.3585	44	1
2_MACS_peak_11002_lociStitched	chr2	88922595	88928320	2	5716	30254.335	45	1	EIF2AK3		EIF2AK3	EIF2AK3	0.6129	45	1
1_MACS_peak_9601_lociStitched	chr19	16186259	16191674	1	5416	31482.2685	46	1	TPM4	FLJ25328,RAB8A	TPM4	TPM4	0.8739	46	1
2_MACS_peak_19461_lociStitched	chr8	95957733	95963693	2	5923	28573.432	47	1	TP53INP1		TP53INP1	TP53INP1	1.1449	47	1
2_MACS_peak_18756_lociStitched	chr7	104581255	104586800	2	5545	30187.5345	48	1		LOC723809	LOC723809	LOC723809	0.1117	48	1
1_MACS_peak_17853_lociStitched	chr6	143264628	143269567	1	4940	33001.4102	49	1	HIVEP2		HIVEP2	HIVEP2	0.3978	49	1
1_MACS_peak_16594_lociStitched	chr5	172196384	172200107	1	3724	36869.9859	50	1	DUSP1		DUSP1	DUSP1	3.4509	50	1
5_MACS_peak_15999_lociStitched	chr5	88116059	88123462	5	7283	15427.852	51	1	MEF2C		MEF2C	MEF2C	0.5644	51	1
1_MACS_peak_1941_lociStitched	chr10	3823605	3828661	1	5057	31738.5344	52	1	KLF6		KLF6	KLF6	1.7213	52	1
1_MACS_peak_1687_lociStitched	chr1	207994131	208000554	1	6424	23700.2277	53	1	LOC148696	MIR29C,MIR29B2	LOC148696	LOC148696	1.8326	53	1
3_MACS_peak_6002_lociStitched	chr14	106028663	106036024	3	7250	14652.0705	54	1		TMEM121	TMEM121	TMEM121	0.0584	54	1
2_MACS_peak_20200_lociStitched	chr9	74976893	74981229	2	4228	34457.3248	55	1	ZFAND5		ZFAND5	ZFAND5	1.5771	55	1
2_MACS_peak_17160_lociStitched	chr6	32935693	32941465	2	5722	27500.694	56	1	BRD2	HLA-DMB,HLA-DMA,HLA-DOA	BRD2	BRD2	1.3265	56	1
2_MACS_peak_6366_lociStitched	chr15	52968671	52973553	2	4851	31644.6358	57	1	KIAA1370		KIAA1370	KIAA1370	0.5197	57	1
4_MACS_peak_8701_lociStitched	chr17	75135827	75143600	4	6936	17374.2096	58	1	SEC14L1	SEC14L1	SEC14L1	SEC14L1	0.4871	58	1
1_MACS_peak_14444_lociStitched	chr3	171756927	171760225	1	3299	35918.518	59	1	FNDC3B		FNDC3B	FNDC3B	0.4455	59	1
3_MACS_peak_18005_lociStitched	chr6	159458919	159466075	3	6989	14760.6812	60	1	TAGAP	RSPH3	TAGAP	TAGAP	0.8683	60	1
1_MACS_peak_3701_lociStitched	chr11	115089641	115095744	1	6104	23303.6952	61	1	CADM1		CADM1	CADM1	0.2567	61	1
3_MACS_peak_18577_lociStitched	chr7	86843876	86850449	3	6064	23547.7725	62	1	C7orf23		C7orf23	C7orf23	0.8903	62	1
7_MACS_peak_2383_lociStitched	chr10	81002034	81010273	7	6953	13694.0419	63	1	ZMIZ1		PPIF	PPIF	NONE	63	1
2_MACS_peak_14599_lociStitched	chr3	186713428	186719577	2	6089	22305.4975	64	1	ST6GAL1	ST6GAL1	ST6GAL1	ST6GAL1	0.5983	64	1
1_MACS_peak_15385_lociStitched	chr4	153453069	153459300	1	6232	20990.3697	65	1	DKFZP434I0714,FBXW7	MIR3140	FBXW7	MIR3140	0.267	65	1
2_MACS_peak_11146_lociStitched	chr2	111875057	111881275	2	6115	21335.8234	66	1	ACOXL,BCL2L11		BCL2L11	BCL2L11	0.5558	66	1
3_MACS_peak_14282_lociStitched	chr3	141127854	141134702	3	6455	18175.2768	67	1	ZBTB38		RASA2	RASA2	0.1947	67	1
1_MACS_peak_11305_lociStitched	chr2	136888983	136895473	1	6491	17706.667	68	1		CXCR4	CXCR4	CXCR4	1.6617	68	1
1_MACS_peak_12677_lociStitched	chr21	44778584	44784223	1	5640	24035.6736	69	1			SIK1	SIK1	5.0143	69	1
1_MACS_peak_740_lociStitched	chr1	66797379	66803335	1	5957	21109.2552	70	1	PDE4B		PDE4B	PDE4B	0.1575	70	1
1_MACS_peak_16073_lociStitched	chr5	95294763	95298850	1	4088	31194.4362	71	1	ELL2		ELL2	ELL2	0.5782	71	1
3_MACS_peak_11802_lociStitched	chr2	232570421	232575913	3	5181	26005.7184	72	1	PTMA	MIR1244-1	PTMA	PTMA	1.9243	72	1
1_MACS_peak_3668_lociStitched	chr11	111246457	111251710	1	5254	25358.8575	73	1	POU2AF1		POU2AF1	POU2AF1	1.6825	73	1
4_MACS_peak_9630_lociStitched	chr19	16693378	16700203	4	6461	15527.5575	74	1	MED26	CHERP,SLC35E1	SLC35E1	SLC35E1	0.2473	74	1
5_MACS_peak_13813_lociStitched	chr3	53200617	53207729	5	6587	12906.8576	75	1	PRKCD	RFT1	PRKCD	PRKCD	0.9218	75	1
1_MACS_peak_16922_lociStitched	chr6	16759208	16764196	1	4989	25662.7612	76	1	ATXN1		ATXN1	ATXN1	0.1993	76	1
1_MACS_peak_18879_lociStitched	chr7	129588376	129593130	1	4755	26364.2578	77	1	UBE2H		UBE2H	UBE2H	0.3153	77	1
2_MACS_peak_11006_lociStitched	chr2	89050729	89057003	2	6183	15892.6694	78	1		ANKRD36BP2	ANKRD36BP2	ANKRD36BP2	0.2816	78	1
1_MACS_peak_16700_lociStitched	chr5	179245300	179249107	1	3808	30205.8801	79	1	SQSTM1	LTC4S,MIR1229,MGAT4B,C5orf45	SQSTM1	SQSTM1	0.9861	79	1
4_MACS_peak_15784_lociStitched	chr5	56468217	56474421	4	5420	22036.608	80	1	GPBP1	GPBP1	GPBP1	GPBP1	0.3459	80	1
2_MACS_peak_16884_lociStitched	chr6	12008101	12013670	2	5386	21886.7269	81	1	HIVEP1		HIVEP1	HIVEP1	0.2204	81	1
1_MACS_peak_17521_lociStitched	chr6	89789269	89792863	1	3595	29782.7592	82	1	PNRC1	SRSF12	PNRC1	PNRC1	2.1723	82	1
1_MACS_peak_19100_lociStitched	chr7	158619965	158623446	1	3482	30154.5106	83	1	ESYT2	WDR60	ESYT2	ESYT2	0.3817	83	1
4_MACS_peak_16397_lociStitched	chr5	140886640	140893477	4	6280	11473.8534	84	1	PCDHGB3,PCDHGB1,PCDHGA2,PCDHGA3,PCDHGA1,PCDHGB4,PCDHGB2,PCDHGA7,PCDHGA5,PCDHGA4,PCDHGA6,PCDHGA8,PCDHGB5,PCDHGA11,PCDHGA12,PCDHGA9,PCDHGC5,PCDHGA10,PCDHGC3,PCDHGB6,PCDHGC4,PCDHGB7	PCDHGC4,PCDHGC5	PCDHGC5	PCDHGC5	0.5321	84	1
4_MACS_peak_6600_lociStitched	chr15	75073977	75080616	4	6132	13287.2946	85	1	CSK	CYP1A2,LMAN1L,CPLX3	CSK	CSK	1.074	85	1
2_MACS_peak_8438_lociStitched	chr17	55332901	55338769	2	5626	18548.748	86	1	MSI2		MSI2	MSI2	0.2579	86	1
1_MACS_peak_21154_lociStitched	chrX	106957124	106961474	1	4351	26444.085	87	1	TSC22D3		TSC22D3	TSC22D3	2.321	87	1
3_MACS_peak_9909_lociStitched	chr19	41768471	41772927	3	4412	26112.16	88	1	HNRNPUL1	AXL,CCDC97	HNRNPUL1	HNRNPUL1	1.0304	88	1
1_MACS_peak_10065_lociStitched	chr19	47614025	47617752	1	3728	28911.0844	89	1	ZC3H4	SAE1	ZC3H4	ZC3H4	0.6002	89	1
7_MACS_peak_6632_lociStitched	chr15	75334481	75341089	7	6153	12306.0784	90	1	PPCDC	SCAMP5	PPCDC	SCAMP5	0.9305	90	1
4_MACS_peak_2910_lociStitched	chr11	10323850	10330336	4	6009	14054.5134	91	1	ADM	SBF2	ADM	ADM	1.3243	91	1
2_MACS_peak_18413_lociStitched	chr7	55599953	55605760	2	5796	16211.4019	92	1	VOPP1		VOPP1	VOPP1	0.6204	92	1
3_MACS_peak_10108_lociStitched	chr19	49375318	49380250	3	4859	23261.2848	93	1	PPP1R15A	NUCB1,HSD17B14,PLEKHA4,TULP2	PPP1R15A	PPP1R15A	1.7777	93	1
2_MACS_peak_6649_lociStitched	chr15	75742897	75748826	2	5666	17206.5509	94	1	SIN3A		SIN3A	SIN3A	0.3794	94	1
1_MACS_peak_6290_lociStitched	chr15	45002350	45005705	1	3356	29430.3955	95	1	B2M	TRIM69,SPG11,PATL2	B2M	B2M	2.2065	95	1
2_MACS_peak_12518_lociStitched	chr21	30670564	30674482	2	3851	27526.6926	96	1	BACH1	BACH1	BACH1	BACH1	0.6563	96	1
2_MACS_peak_6593_lociStitched	chr15	74916069	74922157	2	5979	12818.8928	97	1	CLK3		CLK3	CLK3	1.0916	97	1
7_MACS_peak_2648_lociStitched	chr10	112255534	112261630	7	5527	17510.1504	98	1	DUSP5		DUSP5	DUSP5	1.0378	98	1
2_MACS_peak_6295_lociStitched	chr15	45018170	45023271	2	5065	21059.9886	99	1		B2M,TRIM69,PATL2	TRIM69	B2M	2.2065	99	1
4_MACS_peak_14954_lociStitched	chr4	40197321	40203698	4	5714	15355.1783	100	1	RHOH		RHOH	RHOH	0.4644	100	1
4_MACS_peak_14243_lociStitched	chr3	133290746	133296299	4	5108	19947.4866	101	1	CDV3		CDV3	CDV3	0.9066	101	1
3_MACS_peak_15598_lociStitched	chr5	5751094	5757070	3	5897	12289.644	102	1			KIAA0947	KIAA0947	NONE	102	1
1_MACS_peak_6329_lociStitched	chr15	50644225	50648374	1	4150	25343.3367	103	1	LOC100129387,GABPB1,FLJ10038		LOC100129387	LOC100129387	1.9745	103	1
1_MACS_peak_1874_lociStitched	chr1	234743048	234748739	1	5692	14463.6765	104	1	IRF2BP2	NCRNA00184	IRF2BP2	IRF2BP2	1.3301	104	1
2_MACS_peak_1153_lociStitched	chr1	150547801	150553208	2	5211	18860.6974	105	1	MCL1	ADAMTSL4,MIR4257,ENSA	MCL1	MCL1	1.5016	105	1
2_MACS_peak_11782_lociStitched	chr2	231734581	231740298	2	5614	15210.6502	106	1	ITM2C	GPR55	ITM2C	ITM2C	0.9972	106	1
3_MACS_peak_2841_lociStitched	chr11	1871794	1877513	3	5647	14717.2746	107	1	LSP1	SYT8,TNNI2,LSP1,MIR4298	LSP1	MIR4298	0.6524	107	1
2_MACS_peak_6120_lociStitched	chr15	31616153	31621401	2	5041	19964.4416	108	1	KLF13		KLF13	KLF13	1.1912	108	1
6_MACS_peak_1968_lociStitched	chr10	6794434	6800888	6	5882	11513.936	109	1			LOC439949	LOC439949	NONE	109	1
2_MACS_peak_4933_lociStitched	chr12	125400906	125406350	2	5420	16496.9532	110	1		UBC	UBC	UBC	1.9459	110	1
1_MACS_peak_12610_lociStitched	chr21	38737732	38741223	1	3492	27465.0934	111	1	DYRK1A	DYRK1A	DYRK1A	DYRK1A	0.2874	111	1
2_MACS_peak_10530_lociStitched	chr2	33700075	33705545	2	5376	16687.876	112	1	RASGRP3	RASGRP3	RASGRP3	RASGRP3	0.3813	112	1
6_MACS_peak_10051_lociStitched	chr19	47217078	47223423	6	5666	13589.721	113	1	PRKD2,STRN4	FKRP,MIR320E	PRKD2	PRKD2	0.3716	113	1
1_MACS_peak_15921_lociStitched	chr5	75696988	75700870	1	3883	25694.958	114	1	IQGAP2		IQGAP2	IQGAP2	0.2948	114	1
3_MACS_peak_16358_lociStitched	chr5	139047310	139053033	3	5537	14645.7293	115	1	CXXC5		CXXC5	CXXC5	1.0082	115	1
3_MACS_peak_9932_lociStitched	chr19	42055424	42060796	3	5220	17446.6444	116	1		CEACAM21	CEACAM21	CEACAM21	0.088	116	1
1_MACS_peak_10368_lociStitched	chr2	11886411	11891765	1	5355	16086.6284	117	1	LPIN1		LPIN1	LPIN1	0.3333	117	1
2_MACS_peak_14456_lociStitched	chr3	171815585	171820922	2	5190	17114.6916	118	1	FNDC3B		FNDC3B	FNDC3B	0.4455	118	1
3_MACS_peak_6622_lociStitched	chr15	75299213	75304765	3	5479	14130.9504	119	1	SCAMP5	PPCDC,RPP25	PPCDC	PPCDC	0.7912	119	1
2_MACS_peak_2109_lociStitched	chr10	23727469	23731600	2	3792	25075.17	120	1	OTUD1		OTUD1	OTUD1	2.0097	120	1
1_MACS_peak_3735_lociStitched	chr11	118659364	118663269	1	3906	24553.859	121	1	DDX6		DDX6	DDX6	0.5751	121	1
3_MACS_peak_15679_lociStitched	chr5	32582789	32588003	3	4492	21442.575	122	1	SUB1		SUB1	SUB1	1.0196	122	1
2_MACS_peak_9161_lociStitched	chr19	658674	663835	2	5012	17873.0591	123	1	RNF126	FGF22,FSTL3,PALM,POLRMT,PRSSL1	RNF126	RNF126	0.8082	123	1
4_MACS_peak_16629_lociStitched	chr5	173314091	173320119	4	5405	14267.6732	124	1	CPEB4		CPEB4	CPEB4	0.4717	124	1
2_MACS_peak_4021_lociStitched	chr12	12868966	12873933	2	4793	19458.2225	125	1	CDKN1B	APOLD1,MIR613,GPR19	CDKN1B	CDKN1B	2.4516	125	1
1_MACS_peak_17787_lociStitched	chr6	136609322	136612258	1	2937	27862.9336	126	1	BCLAF1	FAM54A	BCLAF1	BCLAF1	0.7334	126	1
4_MACS_peak_20491_lociStitched	chr9	127630404	127635904	4	5421	13627.9	127	1	ARPC5L	WDR38,RPL35	ARPC5L	RPL35	1.0032	127	1
3_MACS_peak_6157_lociStitched	chr15	34625227	34630508	3	5226	15590.0401	128	1	SLC12A6	C15orf55,SLC12A6,NOP10,LPCAT4,MIR1233-1	SLC12A6	NOP10	1.0797	128	1
4_MACS_peak_9862_lociStitched	chr19	39896489	39901702	4	4945	17750.7863	129	1	ZFP36	MED29,PLEKHG2,SUPT5H,PAF1,RPS16	ZFP36	ZFP36	3.095	129	1
1_MACS_peak_6445_lociStitched	chr15	63795152	63798477	1	3326	26211.3075	130	1	USP3		USP3	USP3	0.4323	130	1
3_MACS_peak_18173_lociStitched	chr7	18534774	18540663	3	5451	12495.2802	131	1	HDAC9		HDAC9	HDAC9	0.1509	131	1
4_MACS_peak_10981_lociStitched	chr2	87816635	87822483	4	5511	11421.7288	132	1	NCRNA00152		NCRNA00152	NCRNA00152	0.904	132	1
4_MACS_peak_16743_lociStitched	chr6	389300	395081	4	5320	13731.0312	133	1	IRF4		IRF4	IRF4	0.7888	133	1
2_MACS_peak_20363_lociStitched	chr9	108005971	108010636	2	4609	19626.1215	134	1	SLC44A1		SLC44A1	SLC44A1	0.3125	134	1
1_MACS_peak_12565_lociStitched	chr21	34913315	34916439	1	3125	26539.942	135	1	SON,GART	DNAJC28,DONSON	GART	GART	0.67	135	1
2_MACS_peak_16616_lociStitched	chr5	173168837	173174109	2	5078	15913.0048	136	1			BOD1	BOD1	NONE	136	1
1_MACS_peak_14666_lociStitched	chr3	195632208	195636978	1	4771	18349.236	137	1	TNK2	TNK2	TNK2	TNK2	0.5195	137	1
1_MACS_peak_12943_lociStitched	chr22	29194223	29198167	1	3945	23182.4376	138	1	XBP1	CCDC117	XBP1	XBP1	1.7821	138	1
3_MACS_peak_14404_lociStitched	chr3	160116521	160122318	3	5317	13282.6661	139	1	SMC4,IFT80	MIR15B,MIR16-2,IFT80,TRIM59	SMC4	MIR15B	1.2681	139	1
1_MACS_peak_9553_lociStitched	chr19	13949407	13954258	1	4852	17539.2756	140	1		ZSWIM4,MIR181C,MIR181D,NANOS3,LOC284454,MIR24-2,MIR27A,MIR23A	MIR23A	MIR23A	1.3902	140	1
3_MACS_peak_5842_lociStitched	chr14	91879553	91885171	3	5158	14674.216	141	1	CCDC88C		CCDC88C	CCDC88C	0.7207	141	1
1_MACS_peak_15952_lociStitched	chr5	78530925	78534400	1	3476	24939.7275	142	1	JMY		JMY	JMY	0.3366	142	1
2_MACS_peak_9618_lociStitched	chr19	16473908	16478511	2	4592	19188.5261	143	1	EPS15L1	KLF2	KLF2	KLF2	2.8292	143	1
2_MACS_peak_402_lociStitched	chr1	31226123	31231264	2	5042	15503.1996	144	1	LAPTM5	LOC100129196,MATN1	LAPTM5	LAPTM5	0.8437	144	1
3_MACS_peak_524_lociStitched	chr1	40848396	40853785	3	5149	14187.6203	145	1	SMAP2	SMAP2	SMAP2	SMAP2	0.7185	145	1
3_MACS_peak_10509_lociStitched	chr2	30368425	30373379	3	4483	19510.8336	146	1	YPEL5		YPEL5	YPEL5	0.9038	146	1
1_MACS_peak_20635_lociStitched	chr9	134529472	134534444	1	4973	15060.188	147	1	RAPGEF1		RAPGEF1	RAPGEF1	0.9058	147	1
4_MACS_peak_16345_lociStitched	chr5	139013267	139018924	4	4851	15836.7715	148	1		CXXC5	CXXC5	CXXC5	1.0082	148	1
2_MACS_peak_21150_lociStitched	chrX	106916048	106920920	2	4867	15587.4768	149	1		PRPS1,TSC22D3	TSC22D3	TSC22D3	2.321	149	1
2_MACS_peak_8303_lociStitched	chr17	43302558	43307695	2	5115	13081.3705	150	1	FMNL1	LOC100133991,C17orf46	FMNL1	FMNL1	0.7476	150	1
1_MACS_peak_19678_lociStitched	chr8	128748352	128752977	1	4626	17389.075	151	1	MYC		MYC	MYC	1.3661	151	1
1_MACS_peak_7363_lociStitched	chr16	30193960	30198786	1	4827	15758.8204	152	1	CORO1A		CORO1A	CORO1A	1.3036	152	1
1_MACS_peak_6343_lociStitched	chr15	52470446	52473398	1	2953	25510.2984	153	1	GNB5		GNB5	GNB5	0.4942	153	1
10_MACS_peak_6030_lociStitched	chr14	106161846	106168219	10	5289	10317.2497	154	1			TMEM121	TMEM121	0.0584	154	1
1_MACS_peak_6535_lociStitched	chr15	69109135	69114095	1	4961	14120.624	155	1	ANP32A	MIR548H4,MIR4312,C15orf28	ANP32A	ANP32A	0.4136	155	1
1_MACS_peak_19902_lociStitched	chr9	5626129	5630660	1	4532	17701.2577	156	1	KIAA1432	KIAA1432	KIAA1432	KIAA1432	0.2591	156	1
1_MACS_peak_15091_lociStitched	chr4	78738516	78743225	1	4710	16074.1715	157	1	CNOT6L	MRPL1	CNOT6L	CNOT6L	0.2063	157	1
2_MACS_peak_13332_lociStitched	chr3	5228019	5232484	2	4437	18013.596	158	1	EDEM1		EDEM1	EDEM1	1.0274	158	1
2_MACS_peak_7226_lociStitched	chr16	21527971	21532422	2	4396	18291.3845	159	1	SLC7A5P2	LOC100271836	SLC7A5P2	SLC7A5P2	1.8245	159	1
1_MACS_peak_17078_lociStitched	chr6	30582208	30586600	1	4393	18284.7744	160	1	MRPS18B,PPP1R10	ABCF1,MIR877,ATAT1,C6orf136	PPP1R10	PPP1R10	0.7868	160	1
2_MACS_peak_16335_lociStitched	chr5	138723288	138728522	2	4856	14417.053	161	1	MZB1,LOC389333	PAIP2,SLC23A1,SPATA24,DNAJC18	MZB1	MZB1	1.5348	161	1
1_MACS_peak_14391_lociStitched	chr3	156876533	156879330	1	2798	25438.1556	162	1	CCNL1	LOC339894	CCNL1	CCNL1	1.2808	162	1
4_MACS_peak_15494_lociStitched	chr4	185200639	185205956	4	5001	12399.244	163	1			ENPP6	ENPP6	NONE	163	1
1_MACS_peak_16120_lociStitched	chr5	107715765	107719242	1	3478	22709.3301	164	1	FBXL17		FBXL17	FBXL17	0.1163	164	1
1_MACS_peak_5200_lociStitched	chr13	50697503	50701889	1	4387	17641.3692	165	1	DLEU2	DLEU1,ST13P4	DLEU2	DLEU1	0.2737	165	1
1_MACS_peak_19876_lociStitched	chr9	3524753	3527932	1	3180	23838.6852	166	1	RFX3		RFX3	RFX3	0.1804	166	1
3_MACS_peak_9912_lociStitched	chr19	41802161	41806589	3	4335	17933.4	167	1	HNRNPUL1	CCDC97	CCDC97	CCDC97	0.4429	167	1
1_MACS_peak_6047_lociStitched	chr14	106326639	106330384	1	3746	21338.6355	168	1			KIAA0125	KIAA0125	NONE	168	1
1_MACS_peak_14828_lociStitched	chr4	15002825	15007360	1	4536	16458.8755	169	1	CPEB2		CPEB2	CPEB2	0.2758	169	1
1_MACS_peak_20344_lociStitched	chr9	102580796	102585168	1	4373	17574.5656	170	1	NR4A3	NR4A3	NR4A3	NR4A3	0.4139	170	1
1_MACS_peak_5181_lociStitched	chr13	49549320	49553871	1	4552	16227.0456	171	1	FNDC3A		FNDC3A	FNDC3A	0.135	171	1
1_MACS_peak_17310_lociStitched	chr6	42749406	42752204	1	2799	24996.4926	172	1		KIAA0240,TBCC	TBCC	TBCC	0.6409	172	1
2_MACS_peak_19320_lociStitched	chr8	61821075	61825562	2	4235	18414.648	173	1			LOC100130298	LOC100130298	NONE	173	1
3_MACS_peak_5617_lociStitched	chr14	64968219	64972335	3	3913	20319.4572	174	1	ZBTB1,ZBTB25	AKAP5,HSPA2,C14orf50	ZBTB25	ZBTB25	0.8841	174	1
