#MM8 Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/MM8.H3K27ac_ROSE/MM8_0KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by MM8.jin.bam
#Using cutoff of 9590.3895 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM8.jin.bam	enhancerRank	isSuperStretch
3_MACS_peak_10509_lociStitched	chr2	30368425	30373379	3	4483	19510.8336	146	1
1_MACS_peak_20635_lociStitched	chr9	134529472	134534444	1	4973	15060.188	147	1
4_MACS_peak_16345_lociStitched	chr5	139013267	139018924	4	4851	15836.7715	148	1
2_MACS_peak_21150_lociStitched	chrX	106916048	106920920	2	4867	15587.4768	149	1
2_MACS_peak_8303_lociStitched	chr17	43302558	43307695	2	5115	13081.3705	150	1
1_MACS_peak_19678_lociStitched	chr8	128748352	128752977	1	4626	17389.075	151	1
1_MACS_peak_7363_lociStitched	chr16	30193960	30198786	1	4827	15758.8204	152	1
1_MACS_peak_6343_lociStitched	chr15	52470446	52473398	1	2953	25510.2984	153	1
10_MACS_peak_6030_lociStitched	chr14	106161846	106168219	10	5289	10317.2497	154	1
1_MACS_peak_6535_lociStitched	chr15	69109135	69114095	1	4961	14120.624	155	1
1_MACS_peak_19902_lociStitched	chr9	5626129	5630660	1	4532	17701.2577	156	1
1_MACS_peak_15091_lociStitched	chr4	78738516	78743225	1	4710	16074.1715	157	1
2_MACS_peak_13332_lociStitched	chr3	5228019	5232484	2	4437	18013.596	158	1
2_MACS_peak_7226_lociStitched	chr16	21527971	21532422	2	4396	18291.3845	159	1
1_MACS_peak_17078_lociStitched	chr6	30582208	30586600	1	4393	18284.7744	160	1
2_MACS_peak_16335_lociStitched	chr5	138723288	138728522	2	4856	14417.053	161	1
1_MACS_peak_14391_lociStitched	chr3	156876533	156879330	1	2798	25438.1556	162	1
4_MACS_peak_15494_lociStitched	chr4	185200639	185205956	4	5001	12399.244	163	1
1_MACS_peak_16120_lociStitched	chr5	107715765	107719242	1	3478	22709.3301	164	1
1_MACS_peak_5200_lociStitched	chr13	50697503	50701889	1	4387	17641.3692	165	1
1_MACS_peak_19876_lociStitched	chr9	3524753	3527932	1	3180	23838.6852	166	1
3_MACS_peak_9912_lociStitched	chr19	41802161	41806589	3	4335	17933.4	167	1
1_MACS_peak_6047_lociStitched	chr14	106326639	106330384	1	3746	21338.6355	168	1
1_MACS_peak_14828_lociStitched	chr4	15002825	15007360	1	4536	16458.8755	169	1
1_MACS_peak_20344_lociStitched	chr9	102580796	102585168	1	4373	17574.5656	170	1
1_MACS_peak_5181_lociStitched	chr13	49549320	49553871	1	4552	16227.0456	171	1
1_MACS_peak_17310_lociStitched	chr6	42749406	42752204	1	2799	24996.4926	172	1
2_MACS_peak_19320_lociStitched	chr8	61821075	61825562	2	4235	18414.648	173	1
3_MACS_peak_5617_lociStitched	chr14	64968219	64972335	3	3913	20319.4572	174	1
1_MACS_peak_18419_lociStitched	chr7	55636314	55641272	1	4959	12173.8732	175	1
5_MACS_peak_3775_lociStitched	chr11	122931156	122936077	5	4739	14424.9273	176	1
5_MACS_peak_17574_lociStitched	chr6	106441199	106446430	5	4834	13477.1484	177	1
1_MACS_peak_14106_lociStitched	chr3	119812180	119815395	1	3216	23308.4285	179	1
2_MACS_peak_17606_lociStitched	chr6	108878457	108882868	2	4405	16972.6458	180	1
2_MACS_peak_5579_lociStitched	chr14	60713954	60717370	2	3372	22668.9176	181	1
2_MACS_peak_10837_lociStitched	chr2	70312334	70316656	2	4252	18014.096	182	1
1_MACS_peak_15661_lociStitched	chr5	32172355	32175408	1	3054	23817.6742	183	1
3_MACS_peak_5162_lociStitched	chr13	46272638	46277433	3	4670	14684.6875	184	1
2_MACS_peak_11599_lociStitched	chr2	201726560	201729736	2	2967	23993.7272	185	1
3_MACS_peak_16971_lociStitched	chr6	26122612	26127621	3	4716	13853.8922	186	1
4_MACS_peak_15408_lociStitched	chr4	153583719	153589164	4	5046	9705.168	187	1
3_MACS_peak_9120_lociStitched	chr18	60983668	60988489	3	4383	16334.9943	188	1
7_MACS_peak_12227_lociStitched	chr20	46384454	46390662	7	5016	9704.3456	189	1
1_MACS_peak_12642_lociStitched	chr21	43652076	43655859	1	3784	19972.3485	190	1
1_MACS_peak_12666_lociStitched	chr21	44596305	44599904	1	3600	20898.6732	191	1
2_MACS_peak_1593_lociStitched	chr1	203273357	203277997	2	4582	14502.784	192	1
3_MACS_peak_8212_lociStitched	chr17	38478200	38483451	3	4836	11758.0392	194	1
3_MACS_peak_11302_lociStitched	chr2	136872767	136877281	3	4106	17808.1814	195	1
1_MACS_peak_17688_lociStitched	chr6	119668622	119672926	1	4305	16291.5008	196	1
1_MACS_peak_15779_lociStitched	chr5	56109835	56113682	1	3848	19044.1888	198	1
1_MACS_peak_10609_lociStitched	chr2	43451144	43455643	1	4500	14470.1337	199	1
3_MACS_peak_17517_lociStitched	chr6	89321984	89327035	3	4845	10655.5896	200	1
1_MACS_peak_5284_lociStitched	chr13	97873735	97878159	1	4425	14846.5016	201	1
1_MACS_peak_18948_lociStitched	chr7	139474614	139478654	1	4041	17539.66	202	1
1_MACS_peak_4207_lociStitched	chr12	46120342	46125022	1	4681	12144.6	203	1
1_MACS_peak_20327_lociStitched	chr9	100744517	100748253	1	3737	19266.552	204	1
1_MACS_peak_9057_lociStitched	chr18	52984484	52989269	1	4786	10742.325	205	1
6_MACS_peak_4859_lociStitched	chr12	122237746	122242542	6	4034	17363.918	206	1
1_MACS_peak_7828_lociStitched	chr17	7744642	7748694	1	4053	17230.3196	207	1
1_MACS_peak_9958_lociStitched	chr19	42771602	42775468	1	3867	18297.778	208	1
2_MACS_peak_15201_lociStitched	chr4	103421480	103424542	2	3039	22246.961	209	1
1_MACS_peak_155_lociStitched	chr1	14025922	14030173	1	4252	15632.6274	210	1
2_MACS_peak_21245_lociStitched	chrX	123093336	123097515	2	4175	16049.8674	211	1
2_MACS_peak_4641_lociStitched	chr12	102871241	102875997	2	4732	10805.1564	212	1
3_MACS_peak_41_lociStitched	chr1	1709124	1714227	3	4807	9744.6888	213	1
2_MACS_peak_15745_lociStitched	chr5	49961258	49964908	2	3648	19231.12	214	1
1_MACS_peak_20629_lociStitched	chr9	134502382	134506820	1	4439	13689.8986	215	1
3_MACS_peak_6504_lociStitched	chr15	67812256	67815475	3	3193	21303.342	216	1
2_MACS_peak_9516_lociStitched	chr19	12721032	12725499	2	4034	16770.4581	217	1
1_MACS_peak_16092_lociStitched	chr5	98263073	98266138	1	3066	21691.005	218	1
1_MACS_peak_7138_lociStitched	chr16	11889437	11893230	1	3794	18015.9914	219	1
1_MACS_peak_11554_lociStitched	chr2	192540922	192545105	1	4184	14990.1988	221	1
4_MACS_peak_3269_lociStitched	chr11	65624218	65628950	4	4618	10784.7012	222	1
2_MACS_peak_13336_lociStitched	chr3	5237927	5242324	2	4348	13504.0664	223	1
2_MACS_peak_17527_lociStitched	chr6	90060023	90063770	2	3722	17975.4831	224	1
1_MACS_peak_13204_lociStitched	chr22	44419532	44423683	1	4152	15088.885	225	1
2_MACS_peak_6199_lociStitched	chr15	40397486	40402118	2	4457	12372.072	227	1
2_MACS_peak_13076_lociStitched	chr22	38709476	38714002	2	4517	11711.4776	228	1
1_MACS_peak_685_lociStitched	chr1	59247630	59251438	1	3809	17354.96	230	1
2_MACS_peak_9620_lociStitched	chr19	16479920	16484341	2	4294	13736.4891	231	1
2_MACS_peak_21359_lociStitched	chrX	153235545	153239186	2	3526	18902.6156	232	1
2_MACS_peak_12071_lociStitched	chr20	34329010	34332388	2	3378	19517.7462	233	1
1_MACS_peak_12670_lociStitched	chr21	44725625	44728664	1	3040	21002.529	234	1
2_MACS_peak_5603_lociStitched	chr14	64660992	64665421	2	4392	12414.487	235	1
1_MACS_peak_13992_lociStitched	chr3	105085455	105089084	1	3630	18005.6464	236	1
1_MACS_peak_16427_lociStitched	chr5	142781406	142785539	1	4134	14616.7678	237	1
2_MACS_peak_10184_lociStitched	chr19	54369181	54373724	2	4504	10984.5197	238	1
1_MACS_peak_13295_lociStitched	chr22	50968057	50971326	1	3270	19756.5284	239	1
2_MACS_peak_20596_lociStitched	chr9	132646965	132651450	2	4476	11246.1375	240	1
1_MACS_peak_16278_lociStitched	chr5	133560521	133563275	1	2755	21818.2896	241	1
2_MACS_peak_6889_lociStitched	chr15	94772407	94776300	2	3878	16296.098	242	1
4_MACS_peak_299_lociStitched	chr1	26436951	26442040	4	4343	12389.1705	243	1
1_MACS_peak_13455_lociStitched	chr3	15835702	15839781	1	4080	14601.5963	244	1
4_MACS_peak_4023_lociStitched	chr12	12875182	12879475	4	4241	13191.5304	245	1
3_MACS_peak_9830_lociStitched	chr19	38536083	38540556	3	4452	10759.8015	247	1
1_MACS_peak_15211_lociStitched	chr4	103746506	103750211	1	3706	16870.347	249	1
1_MACS_peak_6721_lociStitched	chr15	81291918	81295136	1	3219	19301.8858	251	1
1_MACS_peak_13580_lociStitched	chr3	39192869	39195763	1	2895	20674.736	252	1
1_MACS_peak_8545_lociStitched	chr17	62500949	62503737	1	2789	21032.1144	253	1
2_MACS_peak_20032_lociStitched	chr9	35070427	35073519	2	2903	20586.2268	254	1
3_MACS_peak_3669_lociStitched	chr11	111285225	111289637	3	3986	14408.2684	257	1
2_MACS_peak_12671_lociStitched	chr21	44730797	44734953	2	3927	14718.474	258	1
1_MACS_peak_15525_lociStitched	chr4	185393189	185397111	1	3923	14704.3624	259	1
3_MACS_peak_17457_lociStitched	chr6	74229409	74233877	3	4009	14008.9672	260	1
2_MACS_peak_17822_lociStitched	chr6	139693199	139697588	2	4149	12723.711	261	1
1_MACS_peak_3119_lociStitched	chr11	58344564	58347962	1	3399	17865.3248	263	1
3_MACS_peak_14604_lociStitched	chr3	186781079	186785286	3	4124	12794.3284	265	1
1_MACS_peak_3731_lociStitched	chr11	118305643	118309699	1	4057	13351.1352	266	1
4_MACS_peak_6122_lociStitched	chr15	31636986	31641579	4	4146	12239.4264	270	1
2_MACS_peak_12620_lociStitched	chr21	42797408	42800398	2	2968	19631.443	271	1
1_MACS_peak_20227_lociStitched	chr9	86321402	86324160	1	2759	20448.9152	272	1
3_MACS_peak_16225_lociStitched	chr5	130714529	130719083	3	4204	11586.7422	273	1
1_MACS_peak_12681_lociStitched	chr21	44817270	44820647	1	3378	17531.0201	274	1
1_MACS_peak_19595_lociStitched	chr8	123792464	123795421	1	2958	19400.877	276	1
1_MACS_peak_2885_lociStitched	chr11	7532271	7535918	1	3648	15740.452	277	1
1_MACS_peak_13340_lociStitched	chr3	9437325	9441032	1	3708	15299.5304	278	1
4_MACS_peak_1534_lociStitched	chr1	192775784	192780050	4	4261	10449.567	279	1
1_MACS_peak_12695_lociStitched	chr21	44875617	44879376	1	3760	14858.5752	281	1
2_MACS_peak_2067_lociStitched	chr10	17269391	17273314	2	3813	14265.5972	282	1
3_MACS_peak_16064_lociStitched	chr5	95194578	95199238	3	4230	10237.088	285	1
1_MACS_peak_16316_lociStitched	chr5	137088448	137091509	1	3062	18486.2973	287	1
1_MACS_peak_20076_lociStitched	chr9	37033897	37038051	1	4155	10926.2662	288	1
2_MACS_peak_7460_lociStitched	chr16	56964206	56968432	2	4116	11221.2978	291	1
2_MACS_peak_16165_lociStitched	chr5	114877148	114880773	2	3622	15192.7375	294	1
2_MACS_peak_12584_lociStitched	chr21	36258762	36262763	2	3868	13352.1372	295	1
3_MACS_peak_1004_lociStitched	chr1	118147880	118152484	3	4238	9645.8404	296	1
1_MACS_peak_19405_lociStitched	chr8	81396969	81399941	1	2973	18665.3488	297	1
1_MACS_peak_12682_lociStitched	chr21	44828980	44832857	1	3878	13133.3375	299	1
1_MACS_peak_16286_lociStitched	chr5	133859770	133863107	1	3338	16744.7323	300	1
1_MACS_peak_18780_lociStitched	chr7	106807881	106810755	1	2875	18955.1796	302	1
1_MACS_peak_20009_lociStitched	chr9	33288618	33291460	1	2843	19074.9356	303	1
2_MACS_peak_3175_lociStitched	chr11	62606335	62610368	2	3963	12176.8369	304	1
1_MACS_peak_12635_lociStitched	chr21	43481105	43485096	1	3992	11859.2565	306	1
1_MACS_peak_13080_lociStitched	chr22	38900604	38903474	1	2871	18843.846	308	1
1_MACS_peak_16129_lociStitched	chr5	108744091	108747332	1	3242	17013.6295	310	1
1_MACS_peak_3516_lociStitched	chr11	82780853	82784370	1	3518	15384.7648	311	1
2_MACS_peak_14483_lociStitched	chr3	176913272	176917130	2	3839	12999.1452	313	1
2_MACS_peak_16498_lociStitched	chr5	154133658	154137390	2	3733	13802.0556	314	1
1_MACS_peak_5241_lociStitched	chr13	74706519	74710667	1	4149	9906.2536	315	1
1_MACS_peak_6474_lociStitched	chr15	65185000	65188519	1	3520	15201.7281	316	1
2_MACS_peak_13990_lociStitched	chr3	104238006	104242176	2	4115	10141.023	317	1
2_MACS_peak_11310_lociStitched	chr2	137138385	137142254	2	3745	13569.7437	319	1
1_MACS_peak_11022_lociStitched	chr2	89156847	89160604	1	3758	13427.8937	320	1
2_MACS_peak_20533_lociStitched	chr9	130677026	130680299	2	3182	17052.6573	323	1
1_MACS_peak_3222_lociStitched	chr11	64900538	64903642	1	3105	17349.4976	324	1
4_MACS_peak_16564_lociStitched	chr5	162930137	162934615	4	4006	10963.9352	325	1
1_MACS_peak_9861_lociStitched	chr19	39892277	39895432	1	3156	17019.6475	326	1
1_MACS_peak_6792_lociStitched	chr15	85871552	85875482	1	3931	11578.566	327	1
1_MACS_peak_13642_lociStitched	chr3	45634913	45639013	1	4101	9725.61	328	1
2_MACS_peak_3519_lociStitched	chr11	82867098	82870630	2	3288	16211.5268	329	1
1_MACS_peak_19962_lociStitched	chr9	20620607	20624450	1	3844	12279.5379	330	1
1_MACS_peak_16696_lociStitched	chr5	179124709	179127674	1	2966	17779.6225	331	1
1_MACS_peak_9941_lociStitched	chr19	42442366	42445685	1	3320	15917.2602	332	1
1_MACS_peak_6314_lociStitched	chr15	46441195	46444819	1	3625	13774.4616	335	1
3_MACS_peak_3446_lociStitched	chr11	73690876	73695080	3	4045	9919.338	336	1
1_MACS_peak_11348_lociStitched	chr2	158324293	158328294	1	4002	10354.1879	337	1
2_MACS_peak_19517_lociStitched	chr8	101962331	101965920	2	3551	14138.5066	339	1
1_MACS_peak_6245_lociStitched	chr15	42262454	42265491	1	3038	17173.3239	340	1
