GENE_ID	locusLine	bin_1_MM6_jia.bam
NM_002228	chr1(.):59241462-59254785	0.7637
NR_034015	chr1(.):59245822-59370384	0.1909
NM_017709	chr1(.):118143603-118176011	0.6725
NM_207418	chr1(.):143891451-143918143	0.3898
NM_032305	chr1(.):145451235-145475387	0.4631
NM_202004	chr1(.):145408190-145422545	0.1095
NM_006472	chr1(.):145433461-145447628	0.7909
NM_001039888	chr1(.):145465507-145480647	0.3582
NM_001161334	chr1(.):149749244-149788928	0.1827
NM_001034077	chr1(.):149799220-149809616	0.56
NM_001005464	chr1(.):149807258-149817765	1.003
NM_001040874	chr1(.):149808784-149819318	1.0255
NM_001123375	chr1(.):149779779-149790236	0.3917
NM_005850	chr1(.):149890210-149904702	0.342
NM_016074	chr1(.):149866154-149877348	0.1798
NM_003528	chr1(.):149851009-149863232	1.2905
NM_003517	chr1(.):149853524-149863961	1.496
NM_175065	chr1(.):149854018-149864466	1.4839
NM_014849	chr1(.):149869871-149894434	0.1351
NM_181873	chr1(.):149895542-149913266	0.3286
NM_001145862	chr1(.):149895542-149913791	0.3229
NR_036461	chr1(.):149816758-149827340	1.0582
NM_001040874	chr1(.):149817627-149828161	1.0357
NM_001005464	chr1(.):149819180-149829687	1.0155
NM_001034077	chr1(.):149827329-149837725	0.5297
NM_019032	chr1(.):150516897-150538412	0.9014
NM_207046	chr1(.):150589598-150606609	0.5924
NR_036211	chr1(.):150519404-150529490	0.1165
NM_001197320	chr1(.):150542026-150557214	1.4934
NM_014437	chr1(.):153926587-153945188	0.4885
NM_130898	chr1(.):153935396-153951832	0.5256
NM_181715	chr1(.):153915151-153936043	0.4967
NM_006694	chr1(.):153941744-153955451	0.2555
NM_002870	chr1(.):153949127-153963806	0.4706
NM_014856	chr1(.):153896976-153924154	0.2903
NM_001030	chr1(.):153958238-153969631	0.4637
NM_020452	chr1(.):154295275-154328780	0.4899
NM_001005855	chr1(.):154293035-154315322	0.6443
NM_080429	chr1(.):154288591-154302801	0.8275
NM_006556	chr1(.):154892207-154914484	0.6963
NM_001130041	chr1(.):154929773-154951959	0.8219
NM_001130040	chr1(.):154929773-154948223	0.8894
NM_201398	chr1(.):154950769-154970587	0.1724
NM_015872	chr1(.):154970111-154995999	0.54
NM_207196	chr1(.):155018761-155040252	0.2101
NM_018655	chr1(.):154961061-154971791	0.188
NM_001143687	chr1(.):155001281-155028406	0.1388
NR_024163	chr1(.):154942117-154956725	0.8677
NM_144622	chr1(.):154986002-155011257	0.1465
NM_138300	chr1(.):154924501-154939258	1.5205
NR_036212	chr1(.):154943168-154953259	1.0435
NM_001162384	chr1(.):155911629-155953336	0.521
NM_181885	chr1(.):155906479-155917625	0.3887
NM_004723	chr1(.):155911629-155952966	0.5212
NM_014949	chr1(.):155877835-155909188	0.2615
NR_002974	chr1(.):155884699-155894833	0.1259
NR_003005	chr1(.):155890748-155900877	0.1409
NM_003145	chr1(.):155973838-155995758	0.264
NM_005920	chr1(.):156428518-156475529	0.5346
NM_004494	chr1(.):156706898-156726543	0.661
NM_001126051	chr1(.):156706898-156727024	0.6477
NM_001126050	chr1(.):156706898-156727240	0.6426
NM_030980	chr1(.):156687412-156702705	0.4427
NM_001878	chr1(.):156664407-156680375	0.0841
NM_001142560	chr1(.):156693262-156711752	0.5315
NM_145729	chr1(.):156702093-156715923	0.4079
NM_001146191	chr1(.):167686186-167766156	0.1546
NR_033186	chr1(.):178506930-178523024	0.2431
NM_001195216	chr1(.):197698138-197749623	0.2903
NR_034150	chr1(.):203262885-203279453	1.026
NM_006763	chr1(.):203269663-203283729	1.0389
NM_002023	chr1(.):203304751-203325289	0.127
NR_003019	chr1(.):203693708-203703833	0.1282
NM_001136190	chr1(.):203729283-203750480	0.4847
NM_001174108	chr1(.):203761650-203774590	0.4587
NR_027022	chr1(.):204332557-204343847	0.0939
NM_002646	chr1(.):204386757-204464474	0.0993
NM_032833	chr1(.):204367491-204385944	0.5834
NM_002393	chr1(.):204480510-204532248	0.4712
NM_018203	chr1(.):205300647-205331039	0.1354
NM_030952	chr1(.):205266190-205295883	0.3359
NM_001123168	chr1(.):206133910-206160074	0.3798
NM_006893	chr1(.):206759973-206790904	0.1883
NM_182665	chr1(.):206725491-206767616	0.4695
NR_026817	chr1(.):207986723-208000941	1.059
NR_029832	chr1(.):207970196-207980284	0.1849
NR_029518	chr1(.):207970787-207980868	0.1995
NM_001618	chr1(.):226543391-226600801	0.307
NM_181441	chr1(.):228289379-228302013	0.6801
NR_037415	chr1(.):228279963-228290042	0.1736
NM_001024227	chr1(.):228265850-228291913	0.6223
NM_001024226	chr1(.):228265360-228291913	0.6123
NM_024319	chr1(.):228283427-228296022	0.3314
NM_182972	chr1(.):234735014-234750271	2.036
NR_033927	chr1(.):234760056-234775526	0.1155
NR_033872	chr2(.):70184394-70319147	0.2099
NR_015395	chr2(.):112119590-112257692	0.2628
NR_024373	chr2(.):112181885-112257692	0.4097
NM_005235	chr2(.):212235441-213408352	0.0923
NM_145693	chr2(.):11881739-11972533	0.2376
NM_020651	chr2(.):64314785-64376605	0.2741
NM_014755	chr2(.):64853754-64886046	0.5575
NR_024204	chr2(.):87749973-87826030	0.4999
NM_004027	chr2(.):99056320-99212496	0.2915
NM_001566	chr2(.):99056320-99203284	0.3023
NM_001077269	chr2(.):175419301-175552627	0.1939
NM_004226	chr2(.):196993306-197041336	0.3183
NM_001228	chr2(.):202093165-202157434	0.3022
NM_003879	chr2(.):201975889-202034003	0.4431
NM_001127184	chr2(.):201975815-202011323	0.6217
NM_173822	chr2(.):201833440-201941392	0.1295
NM_033358	chr2(.):202093165-202151638	0.3229
NM_001167608	chr2(.):227695670-227868923	0.1408
NM_001137551	chr2(.):238595806-238695290	0.2158
NM_001137550	chr2(.):238531223-238695290	0.206
NM_003108	chr2(.):5827798-5846517	0.4646
NM_002997	chr2(.):20395557-20429927	0.5158
NM_001006946	chr2(.):20395557-20430194	0.5119
NM_006887	chr2(.):43444540-43458745	0.9141
NR_027251	chr2(.):43449349-43460994	0.7747
NR_034023	chr2(.):64829445-64848616	0.1903
NM_006196	chr2(.):70309584-70321334	1.4143
NR_024444	chr2(.):70346167-70357448	0.2911
NR_026875	chr2(.):97158382-97178846	0.0868
NM_212481	chr2(.):97197463-97223371	0.5035
NM_003467	chr2(.):136866918-136880725	0.444
NM_001008540	chr2(.):136866918-136878813	0.5056
NM_005168	chr2(.):151319709-151349180	0.3574
NM_004288	chr2(.):158266130-158305604	0.3763
NM_002610	chr2(.):173415778-173468862	0.4425
NM_003387	chr2(.):175419301-175504307	0.2623
NM_002491	chr2(.):201931461-201955473	0.1886
NM_001127183	chr2(.):201978386-202033841	0.4592
NM_032974	chr2(.):202042620-202099110	0.2854
NM_001230	chr2(.):202042620-202091383	0.2586
NM_033356	chr2(.):202120222-202157434	0.3408
NM_001080125	chr2(.):202117753-202157434	0.3277
NM_005544	chr2(.):227591032-227668506	0.2881
NM_001099285	chr2(.):232568234-232583250	0.9356
NR_036052	chr2(.):232573023-232583105	0.5608
NM_004735	chr2(.):238595806-238679558	0.2391
NM_003549	chr3(.):50325261-50341899	0.3392
NM_000564	chr3(.):3106400-3157058	0.6901
NM_014674	chr3(.):5224358-5266650	0.5845
NM_175727	chr3(.):3128493-3157058	1.0142
NM_175728	chr3(.):3126856-3157058	0.9687
NM_001195099	chr3(.):15703743-15803058	0.1415
NM_001195098	chr3(.):15703743-15844691	0.2136
NM_015199	chr3(.):15703743-15906053	0.2224
NM_016128	chr3(.):128963452-129001616	0.4588
NM_005862	chr3(.):136050998-136476245	0.1443
NM_001135095	chr3(.):171753343-172123492	0.247
NM_022763	chr3(.):171752417-172123492	0.2466
NM_001134382	chr3(.):12933718-13119617	0.2159
NM_014869	chr3(.):12933718-13013960	0.1207
NM_001144382	chr3(.):16921451-17137098	0.1916
NM_182666	chr3(.):23842438-23937807	0.2403
NM_001068	chr3(.):25634474-25710788	0.2543
NM_033027	chr3(.):39178341-39200102	0.5516
NM_001171172	chr3(.):39299984-39326930	0.6269
NM_001171171	chr3(.):39299984-39327764	0.6198
NM_001171174	chr3(.):39299984-39328226	0.6141
NM_001042646	chr3(.):42127745-42272268	0.1695
NM_001123396	chr3(.):46390234-46405868	0.5045
NM_001123041	chr3(.):46390234-46407413	0.4736
NM_006254	chr3(.):53190222-53231733	0.5496
NM_001128615	chr3(.):56756445-57118336	0.1919
NM_198859	chr3(.):64074525-64216131	0.2342
NM_007114	chr3(.):69063977-69106484	0.2414
NM_001009899	chr3(.):113362232-113420493	0.1588
NM_001690	chr3(.):113460865-113535905	0.2514
NM_001134422	chr3(.):133287433-133314118	0.5496
NM_001134423	chr3(.):133288300-133314118	0.565
NM_006506	chr3(.):141200925-141336197	0.1947
NM_001080412	chr3(.):141038054-141173632	0.6241
NM_016275	chr3(.):150316065-150353234	0.4293
NM_005067	chr3(.):150453909-150486263	0.5228
NM_001190242	chr3(.):159969773-160106554	0.1049
NM_001190241	chr3(.):159969773-160122320	0.1754
NM_130446	chr3(.):183200318-183278499	0.4782
NM_173216	chr3(.):186643314-186801341	0.3245
NM_003032	chr3(.):186734664-186801341	0.3735
NM_182916	chr3(.):3163599-3195706	0.365
NM_003670	chr3(.):5016096-5031865	0.4448
NM_031899	chr3(.):39133090-39154130	0.2657
NM_145755	chr3(.):39144151-39185394	0.1955
NM_194293	chr3(.):39219706-39239077	0.2061
NM_001337	chr3(.):39299984-39326527	0.6339
NM_001198621	chr3(.):39219705-39239085	0.2062
NM_003965	chr3(.):46443720-46456014	0.125
NM_001100168	chr3(.):46406632-46422697	0.163
NM_001130910	chr3(.):46444048-46456014	0.1262
NM_199074	chr3(.):49052907-49065926	0.9322
NM_199073	chr3(.):49053617-49065926	0.9787
NM_177939	chr3(.):49022340-49049581	0.2592
NM_018031	chr3(.):49039636-49058386	0.4526
NM_000884	chr3(.):49056761-49071875	0.8096
NM_018114	chr3(.):49047434-49063467	0.765
NM_199070	chr3(.):49054073-49065926	1.0128
NM_001009996	chr3(.):49047434-49061017	0.8684
NR_029690	chr3(.):49053050-49063142	1.1362
NR_029948	chr3(.):49052580-49062667	1.1401
NM_001166425	chr3(.):50279325-50301786	0.2779
NM_006841	chr3(.):50237691-50263406	0.0709
NM_153215	chr3(.):50311517-50330545	0.1768
NM_006764	chr3(.):50320162-50335026	0.2226
NM_002070	chr3(.):50268646-50301786	0.3531
NM_004636	chr3(.):50300039-50319572	0.0807
NM_000172	chr3(.):50224042-50240129	0.0792
NM_153282	chr3(.):50332319-50346004	0.2359
NM_153281	chr3(.):50332319-50354812	0.1879
NM_007275	chr3(.):50357340-50370668	0.5008
NM_012191	chr3(.):50328832-50341712	0.3973
NM_003773	chr3(.):50350220-50365281	0.3707
NM_006545	chr3(.):50379918-50393486	0.298
NM_007182	chr3(.):50362216-50383367	0.5256
NM_007022	chr3(.):50383296-50396496	0.3278
NM_007024	chr3(.):50387179-50401939	0.3336
NM_015896	chr3(.):50373536-50388156	0.6005
NM_170712	chr3(.):50362216-50380664	0.5841
NM_170713	chr3(.):50362216-50379895	0.6033
NM_052859	chr3(.):53117500-53169470	0.2923
NM_003392	chr3(.):55494742-55526331	0.4424
NM_177966	chr3(.):57536980-57552768	0.3081
NM_001660	chr3(.):57552089-57588215	0.4014
NM_198195	chr3(.):69098880-69134524	0.3524
NM_006407	chr3(.):69129089-69160239	0.4974
NM_198271	chr3(.):69151038-69176746	0.1622
NR_036087	chr3(.):69093108-69103186	0.5817
NM_001004737	chr3(.):98211524-98222475	0.1057
NM_001040199	chr3(.):98229316-98246910	0.404
NM_005290	chr3(.):98245877-98256960	0.8965
NM_006100	chr3(.):98446571-98518236	0.3314
NM_145037	chr3(.):101493028-101552075	0.4135
NM_001134456	chr3(.):101493285-101552075	0.4147
NM_001005474	chr3(.):101541833-101584869	0.3489
NM_025146	chr3(.):113432840-113470096	0.4059
NM_020187	chr3(.):128992683-129029135	0.5162
NM_001006109	chr3(.):128992816-129029135	0.5174
NM_006026	chr3(.):129028613-129040120	0.9533
NR_026991	chr3(.):129030113-129048412	0.6176
NR_027898	chr3(.):129926662-129997649	0.1067
NM_001145417	chr3(.):135862759-135918310	0.3298
NM_018133	chr3(.):135862759-135919688	0.3241
NM_002886	chr3(.):152875028-152891263	0.6094
NR_027954	chr3(.):156385959-156398502	0.5182
NM_001184718	chr3(.):156389452-156429557	0.3266
NM_001184717	chr3(.):156387714-156429557	0.3177
NM_015508	chr3(.):156387204-156429557	0.3153
NR_034008	chr3(.):156802669-156823924	0.8702
NR_034007	chr3(.):156794455-156845791	0.4525
NM_020307	chr3(.):156860585-156883482	0.8371
NM_173084	chr3(.):160148290-160172626	0.2393
NR_029663	chr3(.):160117375-160127473	1.0998
NM_005496	chr3(.):160113346-160157741	0.4522
NM_001002800	chr3(.):160112429-160157741	0.447
NR_029525	chr3(.):160117532-160127613	1.0577
NM_014373	chr3(.):169750734-169808183	0.3206
NM_014687	chr3(.):197393258-197468773	0.3194
NM_001145642	chr3(.):197393313-197481568	0.3356
NR_027840	chr3(.):197472260-197516317	0.2081
NM_032288	chr3(.):197471623-197516317	0.2066
NM_001011537	chr3(.):197471423-197516317	0.206
NM_144571	chr4(.):78629540-78745544	0.1519
NM_198281	chr4(.):90160428-90234161	0.3558
NM_001008388	chr4(.):103785134-103818963	0.2893
NM_016531	chr4(.):38660789-38708129	0.3152
NR_026804	chr4(.):38609321-38671249	0.2019
NM_004310	chr4(.):40193526-40251281	0.2983
NM_018177	chr4(.):40053523-40162019	0.1727
NM_001136570	chr4(.):77167852-77209929	0.077
NM_001130715	chr4(.):84010306-84040911	0.3576
NM_001130716	chr4(.):84006210-84036012	0.3653
NM_016619	chr4(.):84006210-84040911	0.3314
NM_001166693	chr4(.):87851153-88067206	0.1532
NM_001203	chr4(.):95674127-96084601	0.1361
NM_002039	chr4(.):144252982-144400718	0.2449
NM_002199	chr4(.):185303875-185400726	0.2742
NM_182485	chr4(.):14999297-15076777	0.2119
NR_027277	chr4(.):40039536-40063819	0.4788
NM_017426	chr4(.):77030816-77074655	0.1172
NM_005506	chr4(.):77074893-77140035	0.3191
NM_020236	chr4(.):78778804-78878944	0.111
NM_144645	chr4(.):87792357-87818575	0.0586
NM_181891	chr4(.):103712132-103753708	0.3899
NM_181890	chr4(.):103712132-103795032	0.3168
NM_181892	chr4(.):103712132-103753340	0.3927
NM_003340	chr4(.):103712132-103754105	0.3868
NM_181893	chr4(.):103712132-103795003	0.3169
NM_181889	chr4(.):103712132-103754307	0.3852
NM_002372	chr5(.):109020155-109208429	0.2688
NM_001131005	chr5(.):88009057-88204922	0.3423
NM_002397	chr5(.):88009057-88184283	0.3563
NM_001193349	chr5(.):88009057-88124744	0.2895
NM_015315	chr5(.):154087461-154202163	0.2111
NM_001040446	chr5(.):32222110-32318114	0.2266
NM_133433	chr5(.):36871860-37070921	0.157
NM_152756	chr5(.):38933021-39079501	0.1807
NM_024669	chr5(.):55390506-55534186	0.1781
NM_022913	chr5(.):56464774-56565506	0.2359
NM_001127235	chr5(.):56466274-56565506	0.238
NM_006633	chr5(.):75694148-76008957	0.2596
NR_027435	chr5(.):90671163-90721532	0.6183
NM_002064	chr5(.):95144552-95163577	0.7408
NM_012081	chr5(.):95215801-95302775	0.4415
NM_005575	chr5(.):96266345-96370115	0.2149
NM_175920	chr5(.):96289155-96370115	0.1387
NM_001077654	chr5(.):118599417-118735294	0.2787
NM_003060	chr5(.):131700400-131736306	0.125
NM_001033503	chr5(.):133931838-133973533	0.1592
NM_001020825	chr5(.):142652495-142788254	0.267
NM_001018076	chr5(.):142652495-142789045	0.2662
NM_001018075	chr5(.):142652495-142820077	0.235
NM_001031711	chr5(.):172256222-172384688	0.2471
NM_001167579	chr5(.):176806431-176822514	0.1083
NM_002406	chr5(.):180212540-180235048	0.4301
NM_001114619	chr5(.):180212540-180235902	0.4322
NM_001114618	chr5(.):180212540-180241817	0.5621
NM_001114617	chr5(.):180212540-180242137	0.5577
NM_001193376	chr5(.):1248286-1300162	0.115
NM_030782	chr5(.):1312999-1350002	0.5928
NM_006713	chr5(.):32580604-32609185	0.5774
NR_034127	chr5(.):43060288-43072073	0.6153
NM_001014279	chr5(.):43034181-43045447	0.9025
NR_034085	chr5(.):43011149-43023913	0.5344
NR_015447	chr5(.):43037235-43050370	0.7959
NM_198449	chr5(.):49687030-49742234	0.3985
NM_002184	chr5(.):55225924-55295821	0.3915
NM_005921	chr5(.):56105899-56196978	0.3051
NM_001127236	chr5(.):56504900-56565506	0.1315
NM_005582	chr5(.):66473103-66497617	0.419
NM_020801	chr5(.):90659540-90684149	1.1835
NR_026936	chr5(.):95182935-95200836	0.2388
NM_005668	chr5(.):100137638-100243987	0.3389
NM_175052	chr5(.):100216014-100243970	0.507
NM_014819	chr5(.):108665409-108750675	0.2596
NR_036052	chr5(.):118305280-118315362	0.0954
NM_014350	chr5(.):118686595-118735294	0.208
NM_005573	chr5(.):126107314-126177712	0.3208
NM_001198557	chr5(.):126107844-126177712	0.3228
NR_037500	chr5(.):131696181-131706291	0.1333
NM_002198	chr5(.):131812300-131831465	0.7282
NM_001013717	chr5(.):131741672-131803059	0.5896
NM_000879	chr5(.):131872135-131884214	0.0972
NM_021982	chr5(.):133979478-134068601	0.1889
NM_016480	chr5(.):138672518-138710409	0.265
NM_194296	chr5(.):138727455-138744776	0.4155
NM_152686	chr5(.):138740891-138780214	0.2283
NM_152685	chr5(.):138697884-138724039	0.1969
NM_001033112	chr5(.):138673133-138710409	0.2682
NM_001161546	chr5(.):138722634-138735885	0.5561
NM_016459	chr5(.):138718256-138730605	0.7025
NM_016463	chr5(.):139023300-139067680	0.5019
NM_000024	chr5(.):148201155-148213197	0.791
NM_033274	chr5(.):156899311-157007783	0.3135
NM_002187	chr5(.):158736790-158762481	0.1613
NM_001142556	chr5(.):162882516-162923953	0.3292
NM_199246	chr5(.):162859576-162877022	0.2583
NM_145266	chr5(.):162875585-162892143	0.5921
NM_182796	chr5(.):162925230-162951328	0.551
NM_013283	chr5(.):162927584-162951328	0.5968
NM_004417	chr5(.):172190092-172203203	2.299
NM_030627	chr5(.):173310330-173392313	0.4778
NM_017675	chr5(.):175971342-176027769	0.09
NM_014901	chr5(.):175948699-175969421	0.5298
NM_001171976	chr5(.):175964511-176027769	0.1857
NM_002082	chr5(.):176848686-176874850	0.5352
NM_030567	chr5(.):176868795-176888287	0.402
NM_000505	chr5(.):176824138-176841577	0.1885
NM_080881	chr5(.):176878613-176904871	0.2325
NM_004395	chr5(.):176878613-176905694	0.2282
NM_001004105	chr5(.):176848686-176873354	0.5202
NM_001174102	chr5(.):176870325-176888283	0.4222
NM_001029886	chr5(.):176822107-176832637	0.163
NR_027183	chr5(.):180251958-180267726	0.3851
NM_152283	chr5(.):180269610-180293286	0.2068
NM_206880	chr5(.):180576942-180587890	0.2629
NM_006098	chr5(.):180658927-180675906	0.5647
NM_033342	chr5(.):180625119-180637177	0.16
NR_002591	chr5(.):180665313-180675376	0.8327
NR_002592	chr5(.):180663817-180673889	0.7862
NM_032765	chr5(.):180678385-180693119	0.5509
NM_203297	chr5(.):180615923-180632930	0.2873
NM_203296	chr5(.):180615923-180636340	0.2926
NM_033549	chr5(.):180645305-180667808	0.4235
NM_004117	chr6(.):35536361-35661719	0.2158
NM_001145776	chr6(.):35536361-35661692	0.2158
NM_001145775	chr6(.):35536361-35701360	0.2273
NM_012288	chr6(.):52357199-52446862	0.3526
NM_005907	chr6(.):119494266-119675926	0.2163
NM_020732	chr6(.):157094063-157536913	0.1228
NM_001168344	chr6(.):7102829-7257213	0.1941
NM_001003699	chr6(.):7103085-7257213	0.1943
NR_037616	chr6(.):7876482-8069647	0.197
NM_002114	chr6(.):12007723-12170232	0.1492
NM_004973	chr6(.):15241526-15527253	0.1245
NM_001173977	chr6(.):25274655-25625758	0.1568
NM_001090	chr6(.):30534169-30564309	0.1607
NM_172166	chr6(.):31702724-31735455	0.3817
NM_003017	chr6(.):36557089-36577244	0.6614
NR_036610	chr6(.):36557089-36577243	0.6614
NM_001172420	chr6(.):52280804-52365583	0.1645
NM_018100	chr6(.):52279993-52365583	0.1641
NM_016021	chr6(.):90031343-90067619	0.7085
NM_001455	chr6(.):108877068-109010971	0.3984
NM_201559	chr6(.):108876025-109010971	0.3958
NM_006734	chr6(.):143067603-143271338	0.1759
NM_020185	chr6(.):287100-356355	0.6501
NM_001145549	chr6(.):7876482-7915310	0.5556
NM_030810	chr6(.):7876482-7916047	0.549
NM_005319	chr6(.):26050967-26061699	0.4601
NM_003537	chr6(.):26026816-26037288	0.6558
NM_003544	chr6(.):26022123-26032480	0.5523
NM_021062	chr6(.):26038454-26048885	0.3366
NM_003531	chr6(.):26040638-26051097	0.3316
NM_005325	chr6(.):26012259-26023040	0.4954
NM_003538	chr6(.):26016906-26027278	0.7341
NM_003513	chr6(.):26028319-26038796	0.4776
NM_003529	chr6(.):26015717-26026186	0.5307
NM_003526	chr6(.):26118694-26129132	0.7885
NM_139006	chr6(.):26082508-26100469	0.0787
NM_021065	chr6(.):26194011-26204471	0.7765
NM_003530	chr6(.):26192011-26204464	0.6693
NM_138720	chr6(.):26153348-26176576	0.5309
NM_003523	chr6(.):26179023-26189458	0.2286
NM_003539	chr6(.):26183937-26194304	0.2611
NM_003545	chr6(.):26199872-26210249	0.5419
NM_021063	chr6(.):26153348-26163871	0.6559
NM_005321	chr6(.):26151558-26162343	0.6379
NM_003512	chr6(.):26119372-26129918	0.7917
NM_003542	chr6(.):26099175-26109565	0.2459
NM_005323	chr6(.):26102639-26113364	0.2525
NM_003522	chr6(.):26194786-26205216	0.9021
NM_003518	chr6(.):26211427-26221872	0.1953
NM_021052	chr6(.):26212147-26222711	0.1919
NM_003532	chr6(.):26220382-26230844	0.1434
NM_003524	chr6(.):26246878-26257303	0.3807
NM_003547	chr6(.):26241838-26252205	0.3211
NM_003540	chr6(.):26235653-26246021	0.167
NM_021018	chr6(.):26245369-26255835	0.3772
NM_005320	chr6(.):26229439-26240216	0.3262
NM_021066	chr6(.):27777079-27787518	0.472
NM_003536	chr6(.):27772841-27783314	0.6537
NM_003509	chr6(.):27770976-27781445	0.4665
NM_003519	chr6(.):27770256-27780709	0.4559
NM_003521	chr6(.):27777821-27788267	0.4402
NM_003520	chr6(.):27801439-27811888	0.7465
NM_003511	chr6(.):27828106-27838576	0.2715
NM_003533	chr6(.):27834622-27845099	0.1749
NM_003510	chr6(.):27800657-27811117	0.7488
NM_003541	chr6(.):27793951-27804305	0.2764
NM_005322	chr6(.):27829569-27840359	0.2955
NM_021968	chr6(.):27786902-27797258	0.2268
NM_003546	chr6(.):27835925-27846289	0.1194
NM_001031722	chr6(.):30589662-30619598	0.1474
NR_033823	chr6(.):30589612-30619598	0.1476
NM_001161376	chr6(.):30609815-30625987	0.154
NM_002714	chr6(.):30563181-30590020	0.4476
NM_014046	chr6(.):30580485-30599174	0.6196
NR_030615	chr6(.):30547108-30557194	0.071
NM_021246	chr6(.):31678132-31690581	0.0769
NM_138275	chr6(.):31686160-31697851	0.2641
NR_033488	chr6(.):31649725-31675850	0.181
NM_013974	chr6(.):31689816-31703039	0.4346
NM_025262	chr6(.):31639460-31653150	0.1014
NM_001288	chr6(.):31693357-31709341	0.9607
NM_001003693	chr6(.):31669683-31683372	0.2624
NM_021160	chr6(.):31649725-31676137	0.1799
NR_024541	chr6(.):31674752-31686842	0.0743
NM_025261	chr6(.):31681424-31694510	0.084
NM_001039651	chr6(.):31725772-31737624	0.1045
NM_025258	chr6(.):31728370-31750108	0.2049
NR_002742	chr6(.):31799852-31809916	0.394
NM_000434	chr6(.):31821828-31835709	0.206
NM_021177	chr6(.):31760173-31779743	0.3216
NR_002745	chr6(.):31798039-31808103	0.4558
NM_001178045	chr6(.):31825969-31850448	0.1479
NM_001040438	chr6(.):31797692-31812541	0.3477
NM_005345	chr6(.):31778290-31790719	0.3782
NM_005527	chr6(.):31772395-31787835	0.3332
NM_001178044	chr6(.):31825969-31851823	0.1434
NM_006295	chr6(.):31740296-31768712	0.333
NM_005346	chr6(.):31790511-31803031	0.6337
NM_022107	chr6(.):32153542-32168300	0.5033
NM_138717	chr6(.):32116300-32136452	0.0773
NM_001136	chr6(.):32143745-32157023	0.4281
NM_004557	chr6(.):32157619-32196844	0.1979
NM_032741	chr6(.):32130982-32150888	0.2898
NM_002586	chr6(.):32147509-32162963	0.3131
NM_006913	chr6(.):32141161-32153570	0.4403
NR_003129	chr6(.):32141231-32153567	0.4428
NM_030651	chr6(.):32111139-32124720	0.0812
NM_005155	chr6(.):32116621-32136452	0.0779
NM_006411	chr6(.):32130982-32148916	0.3153
NR_037169	chr6(.):32115578-32127142	0.0825
NM_030652	chr6(.):32127404-32141062	0.0676
NM_006120	chr6(.):32911390-32925899	0.1107
NM_002119	chr6(.):32966959-32982389	0.0588
NM_002118	chr6(.):32897405-32913847	0.1
NM_005104	chr6(.):32931436-32954282	0.8573
NM_001113182	chr6(.):32933664-32954282	0.942
NM_001199455	chr6(.):32934371-32954282	0.974
NM_001199456	chr6(.):32935860-32954282	1.0285
