GENE_ID	locusLine	bin_1_MM5.jin.bam
1_MACS_peak_133_lociStitched	chr1(.):6843777-6846751	2.9398
1_MACS_peak_134_lociStitched	chr1(.):6880582-6881153	0.7274
1_MACS_peak_135_lociStitched	chr1(.):6892267-6892568	0.7595
1_MACS_peak_136_lociStitched	chr1(.):7830982-7832291	2.387
2_MACS_peak_137_lociStitched	chr1(.):7843398-7844717	0.9085
1_MACS_peak_139_lociStitched	chr1(.):8013669-8014948	1.4307
1_MACS_peak_140_lociStitched	chr1(.):8021053-8022308	1.2507
1_MACS_peak_141_lociStitched	chr1(.):8085710-8086525	0.9182
3_MACS_peak_142_lociStitched	chr1(.):8451351-8455754	0.462
2_MACS_peak_145_lociStitched	chr1(.):8468555-8469816	0.7671
6_MACS_peak_147_lociStitched	chr1(.):8478942-8491374	2.276
1_MACS_peak_153_lociStitched	chr1(.):8499138-8499706	1.0123
5_MACS_peak_154_lociStitched	chr1(.):8517135-8523964	0.6814
3_MACS_peak_159_lociStitched	chr1(.):8532121-8538870	0.7581
4_MACS_peak_162_lociStitched	chr1(.):8552447-8558231	1.4819
1_MACS_peak_166_lociStitched	chr1(.):8570469-8570969	0.6925
2_MACS_peak_167_lociStitched	chr1(.):8583858-8586790	1.4518
1_MACS_peak_169_lociStitched	chr1(.):8592749-8594011	1.2286
1_MACS_peak_170_lociStitched	chr1(.):8620151-8621797	0.9303
2_MACS_peak_171_lociStitched	chr1(.):8649953-8651918	0.8641
1_MACS_peak_173_lociStitched	chr1(.):8655700-8657645	1.6365
2_MACS_peak_174_lociStitched	chr1(.):8662327-8665403	1.2061
2_MACS_peak_176_lociStitched	chr1(.):8687884-8690262	1.185
1_MACS_peak_178_lociStitched	chr1(.):8694558-8694838	0.4392
1_MACS_peak_179_lociStitched	chr1(.):8702962-8703889	1.1257
2_MACS_peak_180_lociStitched	chr1(.):8721162-8721914	0.6549
1_MACS_peak_182_lociStitched	chr1(.):8740257-8742206	1.6307
3_MACS_peak_183_lociStitched	chr1(.):8760802-8763943	1.0009
1_MACS_peak_186_lociStitched	chr1(.):8772309-8773148	0.7984
1_MACS_peak_187_lociStitched	chr1(.):8783555-8784015	0.6953
1_MACS_peak_188_lociStitched	chr1(.):8823604-8824004	0.5919
1_MACS_peak_189_lociStitched	chr1(.):8876624-8878748	2.1874
6_MACS_peak_190_lociStitched	chr1(.):8930773-8940060	1.2179
1_MACS_peak_196_lociStitched	chr1(.):8959578-8960717	0.9688
1_MACS_peak_197_lociStitched	chr1(.):9223570-9224078	0.6607
1_MACS_peak_198_lociStitched	chr1(.):9294359-9295733	3.0252
2_MACS_peak_199_lociStitched	chr1(.):9488599-9489563	0.7081
1_MACS_peak_201_lociStitched	chr1(.):9599081-9600379	1.3546
1_MACS_peak_202_lociStitched	chr1(.):9648831-9649592	0.9242
2_MACS_peak_203_lociStitched	chr1(.):9747184-9748297	0.7337
1_MACS_peak_205_lociStitched	chr1(.):9776945-9778607	2.7302
1_MACS_peak_206_lociStitched	chr1(.):9846739-9848466	1.0641
1_MACS_peak_207_lociStitched	chr1(.):9883285-9884772	1.4565
1_MACS_peak_208_lociStitched	chr1(.):9910810-9911109	0.5088
2_MACS_peak_209_lociStitched	chr1(.):9949099-9954415	0.7441
2_MACS_peak_211_lociStitched	chr1(.):9969408-9971651	1.4796
1_MACS_peak_213_lociStitched	chr1(.):10002532-10004101	2.0462
1_MACS_peak_214_lociStitched	chr1(.):10010394-10011398	1.2209
1_MACS_peak_215_lociStitched	chr1(.):10092755-10094004	2.969
1_MACS_peak_216_lociStitched	chr1(.):10269994-10271753	2.0676
1_MACS_peak_217_lociStitched	chr1(.):10311583-10311890	0.8036
1_MACS_peak_218_lociStitched	chr1(.):10359135-10359498	0.8136
2_MACS_peak_219_lociStitched	chr1(.):10458403-10459787	1.2025
1_MACS_peak_221_lociStitched	chr1(.):10490745-10491413	0.9578
2_MACS_peak_222_lociStitched	chr1(.):10532092-10535676	0.5442
1_MACS_peak_224_lociStitched	chr1(.):10555293-10555900	0.7284
2_MACS_peak_225_lociStitched	chr1(.):10654296-10655670	0.7178
1_MACS_peak_227_lociStitched	chr1(.):10674499-10675304	0.859
1_MACS_peak_228_lociStitched	chr1(.):10753625-10754507	1.0871
3_MACS_peak_229_lociStitched	chr1(.):10999362-11004767	1.6501
1_MACS_peak_232_lociStitched	chr1(.):11071962-11073561	3.8899
2_MACS_peak_233_lociStitched	chr1(.):11118786-11120978	1.0082
1_MACS_peak_235_lociStitched	chr1(.):11159123-11160158	1.9695
1_MACS_peak_236_lociStitched	chr1(.):11286752-11287413	0.8487
2_MACS_peak_237_lociStitched	chr1(.):11321792-11323249	1.4938
1_MACS_peak_239_lociStitched	chr1(.):11333146-11334002	1.9091
1_MACS_peak_240_lociStitched	chr1(.):11340901-11341206	0.4569
1_MACS_peak_241_lociStitched	chr1(.):11714266-11715616	1.5241
1_MACS_peak_242_lociStitched	chr1(.):11724152-11725130	1.581
1_MACS_peak_243_lociStitched	chr1(.):11740407-11742448	2.2442
1_MACS_peak_244_lociStitched	chr1(.):11779471-11779937	0.9871
2_MACS_peak_245_lociStitched	chr1(.):11790570-11792303	0.7812
1_MACS_peak_247_lociStitched	chr1(.):11796113-11797036	1.2263
1_MACS_peak_248_lociStitched	chr1(.):11843409-11845000	1.4466
1_MACS_peak_249_lociStitched	chr1(.):11849511-11852485	1.4481
1_MACS_peak_250_lociStitched	chr1(.):11863611-11867380	2.324
1_MACS_peak_251_lociStitched	chr1(.):11874598-11874889	0.6956
1_MACS_peak_252_lociStitched	chr1(.):11967727-11970488	2.6434
1_MACS_peak_253_lociStitched	chr1(.):11985574-11987094	1.4706
1_MACS_peak_254_lociStitched	chr1(.):11994586-11995180	0.8634
1_MACS_peak_255_lociStitched	chr1(.):12039483-12041273	2.4514
2_MACS_peak_256_lociStitched	chr1(.):12079011-12080306	1.6316
1_MACS_peak_258_lociStitched	chr1(.):12290007-12291267	1.8352
1_MACS_peak_259_lociStitched	chr1(.):14025770-14030092	3.1876
1_MACS_peak_260_lociStitched	chr1(.):14056070-14060934	1.885
1_MACS_peak_261_lociStitched	chr1(.):14074926-14076912	2.1544
1_MACS_peak_262_lociStitched	chr1(.):15208145-15208499	0.5216
1_MACS_peak_263_lociStitched	chr1(.):15482566-15484041	0.8551
1_MACS_peak_264_lociStitched	chr1(.):15502361-15502740	0.7397
1_MACS_peak_265_lociStitched	chr1(.):15507997-15508313	0.5547
1_MACS_peak_266_lociStitched	chr1(.):15735671-15737549	1.8442
5_MACS_peak_267_lociStitched	chr1(.):15850024-15854220	1.1721
1_MACS_peak_272_lociStitched	chr1(.):15898575-15899061	0.6249
1_MACS_peak_273_lociStitched	chr1(.):15905604-15906646	1.1078
1_MACS_peak_274_lociStitched	chr1(.):15911117-15911720	0.9264
1_MACS_peak_275_lociStitched	chr1(.):15929662-15930113	0.8529
4_MACS_peak_276_lociStitched	chr1(.):15943891-15946709	1.1701
1_MACS_peak_280_lociStitched	chr1(.):16009718-16011893	6.1769
1_MACS_peak_281_lociStitched	chr1(.):16023530-16024375	1.0006
3_MACS_peak_282_lociStitched	chr1(.):16156547-16164299	1.8103
3_MACS_peak_285_lociStitched	chr1(.):16173437-16179444	1.3975
1_MACS_peak_288_lociStitched	chr1(.):16211861-16213827	1.6827
1_MACS_peak_289_lociStitched	chr1(.):16219248-16220597	0.9876
1_MACS_peak_290_lociStitched	chr1(.):16275429-16277356	1.1254
3_MACS_peak_291_lociStitched	chr1(.):16290745-16293130	0.6108
1_MACS_peak_294_lociStitched	chr1(.):16301982-16302928	1.4432
1_MACS_peak_295_lociStitched	chr1(.):16339443-16339908	0.7128
1_MACS_peak_296_lociStitched	chr1(.):16399713-16400460	0.9591
1_MACS_peak_297_lociStitched	chr1(.):16532366-16534357	1.7696
4_MACS_peak_298_lociStitched	chr1(.):16542442-16546831	0.4465
1_MACS_peak_302_lociStitched	chr1(.):16562833-16564598	2.1095
1_MACS_peak_303_lociStitched	chr1(.):16574561-16575838	1.1527
1_MACS_peak_304_lociStitched	chr1(.):16678078-16679610	2.4024
1_MACS_peak_305_lociStitched	chr1(.):16693471-16694851	2.6518
1_MACS_peak_306_lociStitched	chr1(.):16766792-16767976	1.5025
2_MACS_peak_307_lociStitched	chr1(.):16824794-16826185	1.0004
1_MACS_peak_309_lociStitched	chr1(.):16832602-16832879	0.651
1_MACS_peak_311_lociStitched	chr1(.):16939108-16940697	1.2213
1_MACS_peak_312_lociStitched	chr1(.):16969110-16972285	5.9141
1_MACS_peak_313_lociStitched	chr1(.):16985207-16985717	0.8293
1_MACS_peak_314_lociStitched	chr1(.):16992026-16994243	6.1986
1_MACS_peak_315_lociStitched	chr1(.):17012477-17012788	0.563
1_MACS_peak_316_lociStitched	chr1(.):17066046-17068203	6.5155
1_MACS_peak_317_lociStitched	chr1(.):17215244-17216414	1.1969
1_MACS_peak_318_lociStitched	chr1(.):17221582-17224083	5.6438
1_MACS_peak_319_lociStitched	chr1(.):17229337-17233570	4.3519
2_MACS_peak_320_lociStitched	chr1(.):17239995-17241890	2.1342
2_MACS_peak_322_lociStitched	chr1(.):17286962-17288043	0.8995
1_MACS_peak_324_lociStitched	chr1(.):17306345-17307315	0.9408
1_MACS_peak_325_lociStitched	chr1(.):17337605-17338403	0.8705
1_MACS_peak_326_lociStitched	chr1(.):17372362-17372712	0.5941
1_MACS_peak_327_lociStitched	chr1(.):17379505-17380650	1.5197
5_MACS_peak_328_lociStitched	chr1(.):17763818-17768544	1.1538
1_MACS_peak_333_lociStitched	chr1(.):18362721-18363048	0.5868
1_MACS_peak_334_lociStitched	chr1(.):18529657-18530415	0.8012
1_MACS_peak_335_lociStitched	chr1(.):19228450-19229833	2.1374
1_MACS_peak_336_lociStitched	chr1(.):19252819-19254473	1.7055
2_MACS_peak_337_lociStitched	chr1(.):19276823-19278623	1.195
1_MACS_peak_339_lociStitched	chr1(.):19282267-19283176	1.0328
1_MACS_peak_340_lociStitched	chr1(.):19518581-19518925	0.6233
1_MACS_peak_341_lociStitched	chr1(.):19535780-19538104	2.2635
1_MACS_peak_342_lociStitched	chr1(.):19567485-19567818	0.8307
1_MACS_peak_343_lociStitched	chr1(.):19577271-19579484	1.9172
1_MACS_peak_344_lociStitched	chr1(.):19637935-19639618	2.2764
1_MACS_peak_345_lociStitched	chr1(.):19717146-19718588	1.1274
1_MACS_peak_346_lociStitched	chr1(.):19790037-19790369	0.7172
1_MACS_peak_347_lociStitched	chr1(.):19810626-19813338	2.2321
1_MACS_peak_348_lociStitched	chr1(.):19922697-19924260	2.3683
1_MACS_peak_349_lociStitched	chr1(.):20091967-20092257	0.5301
1_MACS_peak_350_lociStitched	chr1(.):20125448-20127260	2.1573
1_MACS_peak_351_lociStitched	chr1(.):20208772-20209753	1.9475
1_MACS_peak_352_lociStitched	chr1(.):20833793-20835067	1.7958
1_MACS_peak_353_lociStitched	chr1(.):20959834-20960989	1.9172
3_MACS_peak_354_lociStitched	chr1(.):20984459-20988790	1.1984
1_MACS_peak_357_lociStitched	chr1(.):21023106-21023408	0.587
1_MACS_peak_358_lociStitched	chr1(.):21112036-21114585	2.0131
1_MACS_peak_359_lociStitched	chr1(.):21192955-21194162	0.8486
1_MACS_peak_360_lociStitched	chr1(.):21199394-21199653	0.4356
1_MACS_peak_361_lociStitched	chr1(.):21291088-21291402	0.5649
1_MACS_peak_362_lociStitched	chr1(.):21318563-21319552	0.9066
1_MACS_peak_363_lociStitched	chr1(.):21347830-21349737	2.2625
1_MACS_peak_364_lociStitched	chr1(.):21395425-21396594	0.9377
1_MACS_peak_365_lociStitched	chr1(.):21501034-21504031	2.2048
2_MACS_peak_366_lociStitched	chr1(.):21606747-21607917	0.6219
5_MACS_peak_368_lociStitched	chr1(.):21615490-21624005	1.8493
2_MACS_peak_373_lociStitched	chr1(.):21655330-21662317	0.9773
1_MACS_peak_375_lociStitched	chr1(.):21671119-21672663	1.189
1_MACS_peak_376_lociStitched	chr1(.):21711370-21711856	1.092
1_MACS_peak_377_lociStitched	chr1(.):21724326-21724615	0.7664
1_MACS_peak_378_lociStitched	chr1(.):22029973-22030430	0.6255
3_MACS_peak_379_lociStitched	chr1(.):22088595-22090983	0.5692
1_MACS_peak_382_lociStitched	chr1(.):22105193-22110645	5.1135
2_MACS_peak_383_lociStitched	chr1(.):22116860-22119804	2.1437
1_MACS_peak_385_lociStitched	chr1(.):22130985-22131616	0.8454
1_MACS_peak_386_lociStitched	chr1(.):22140606-22141529	1.2636
1_MACS_peak_387_lociStitched	chr1(.):22179144-22179704	0.8212
1_MACS_peak_388_lociStitched	chr1(.):22191347-22194640	1.2634
1_MACS_peak_389_lociStitched	chr1(.):22263156-22264324	0.9572
1_MACS_peak_390_lociStitched	chr1(.):22351082-22353310	4.0817
1_MACS_peak_391_lociStitched	chr1(.):22365741-22367281	1.6907
1_MACS_peak_392_lociStitched	chr1(.):22378563-22380564	4.1633
1_MACS_peak_393_lociStitched	chr1(.):22393606-22394029	0.4887
1_MACS_peak_394_lociStitched	chr1(.):22401029-22401478	0.798
3_MACS_peak_395_lociStitched	chr1(.):22441428-22445128	0.471
1_MACS_peak_398_lociStitched	chr1(.):22777766-22779408	1.6142
1_MACS_peak_399_lociStitched	chr1(.):22820780-22821618	0.7725
1_MACS_peak_400_lociStitched	chr1(.):23345856-23346931	1.5035
2_MACS_peak_401_lociStitched	chr1(.):23494294-23495076	0.7382
1_MACS_peak_403_lociStitched	chr1(.):23669968-23671786	2.4521
1_MACS_peak_404_lociStitched	chr1(.):23694183-23696404	3.1164
1_MACS_peak_405_lociStitched	chr1(.):23704634-23704897	0.4224
5_MACS_peak_406_lociStitched	chr1(.):23850733-23858281	0.9756
1_MACS_peak_411_lociStitched	chr1(.):23880975-23881423	0.8848
2_MACS_peak_412_lociStitched	chr1(.):23945608-23946833	0.8227
1_MACS_peak_414_lociStitched	chr1(.):24018087-24019686	2.14
1_MACS_peak_415_lociStitched	chr1(.):24069441-24070799	2.0129
1_MACS_peak_416_lociStitched	chr1(.):24104147-24105729	1.7899
1_MACS_peak_417_lociStitched	chr1(.):24117362-24118832	1.16
1_MACS_peak_418_lociStitched	chr1(.):24126201-24128059	1.974
1_MACS_peak_419_lociStitched	chr1(.):24151111-24152860	2.5202
1_MACS_peak_420_lociStitched	chr1(.):24181643-24182279	0.8434
1_MACS_peak_421_lociStitched	chr1(.):24194083-24194726	0.8436
1_MACS_peak_422_lociStitched	chr1(.):24284847-24287503	2.3895
1_MACS_peak_423_lociStitched	chr1(.):24291453-24291665	0.4435
1_MACS_peak_424_lociStitched	chr1(.):24305853-24308016	1.8431
1_MACS_peak_425_lociStitched	chr1(.):24357766-24357913	0.4723
1_MACS_peak_426_lociStitched	chr1(.):24468988-24469787	0.9278
1_MACS_peak_427_lociStitched	chr1(.):24477092-24477898	0.7905
4_MACS_peak_428_lociStitched	chr1(.):24512664-24518914	1.5416
4_MACS_peak_432_lociStitched	chr1(.):24528693-24533164	1.0381
1_MACS_peak_436_lociStitched	chr1(.):24647810-24649637	2.1448
1_MACS_peak_437_lociStitched	chr1(.):24678825-24679129	0.5675
1_MACS_peak_438_lociStitched	chr1(.):24699622-24700590	1.3336
1_MACS_peak_439_lociStitched	chr1(.):24710339-24714119	1.3862
1_MACS_peak_440_lociStitched	chr1(.):24717902-24719562	1.5408
2_MACS_peak_441_lociStitched	chr1(.):24739613-24742985	0.7051
1_MACS_peak_443_lociStitched	chr1(.):24828536-24829592	1.0868
1_MACS_peak_444_lociStitched	chr1(.):24861602-24861985	0.8804
1_MACS_peak_445_lociStitched	chr1(.):24882349-24883027	0.9612
2_MACS_peak_446_lociStitched	chr1(.):24968324-24971023	2.0933
1_MACS_peak_448_lociStitched	chr1(.):24977146-24977392	0.4165
1_MACS_peak_449_lociStitched	chr1(.):25020532-25020970	0.573
2_MACS_peak_450_lociStitched	chr1(.):25031513-25032560	0.9128
1_MACS_peak_452_lociStitched	chr1(.):25053333-25054735	1.4446
4_MACS_peak_453_lociStitched	chr1(.):25069731-25076547	1.7236
1_MACS_peak_457_lociStitched	chr1(.):25254112-25257703	2.2264
1_MACS_peak_458_lociStitched	chr1(.):25291316-25292260	0.8819
2_MACS_peak_459_lociStitched	chr1(.):25345558-25350292	1.1961
1_MACS_peak_461_lociStitched	chr1(.):25454390-25454763	0.7427
4_MACS_peak_462_lociStitched	chr1(.):25558123-25567464	1.3994
1_MACS_peak_466_lociStitched	chr1(.):25572783-25574697	2.7531
1_MACS_peak_467_lociStitched	chr1(.):25593158-25595054	5.1893
1_MACS_peak_468_lociStitched	chr1(.):25663432-25666004	5.1539
1_MACS_peak_469_lociStitched	chr1(.):25756026-25758700	2.6936
8_MACS_peak_470_lociStitched	chr1(.):25870005-25891963	1.4769
1_MACS_peak_478_lociStitched	chr1(.):25926954-25927279	0.9332
2_MACS_peak_479_lociStitched	chr1(.):25942622-25944512	0.8609
1_MACS_peak_481_lociStitched	chr1(.):25958380-25958920	0.9228
1_MACS_peak_482_lociStitched	chr1(.):26098030-26098223	0.4678
2_MACS_peak_483_lociStitched	chr1(.):26126034-26131587	0.923
2_MACS_peak_485_lociStitched	chr1(.):26135740-26137099	0.6419
1_MACS_peak_487_lociStitched	chr1(.):26145827-26147844	1.8452
1_MACS_peak_488_lociStitched	chr1(.):26185935-26186638	0.7882
1_MACS_peak_489_lociStitched	chr1(.):26201132-26202696	1.2668
1_MACS_peak_490_lociStitched	chr1(.):26232204-26232923	0.8339
1_MACS_peak_491_lociStitched	chr1(.):26323761-26324690	1.5901
1_MACS_peak_492_lociStitched	chr1(.):26361896-26362588	0.8113
11_MACS_peak_493_lociStitched	chr1(.):26436978-26453797	1.0324
1_MACS_peak_504_lociStitched	chr1(.):26490827-26491150	0.7046
1_MACS_peak_505_lociStitched	chr1(.):26496165-26497223	1.9302
2_MACS_peak_506_lociStitched	chr1(.):26503708-26507274	0.9265
2_MACS_peak_508_lociStitched	chr1(.):26527861-26529203	0.5622
2_MACS_peak_510_lociStitched	chr1(.):26560592-26564553	0.6504
1_MACS_peak_512_lociStitched	chr1(.):26605430-26607608	2.7377
1_MACS_peak_513_lociStitched	chr1(.):26632525-26632896	0.7294
1_MACS_peak_514_lociStitched	chr1(.):26663292-26663823	0.9382
2_MACS_peak_515_lociStitched	chr1(.):26758293-26759554	0.8819
1_MACS_peak_517_lociStitched	chr1(.):26773816-26774572	0.9106
1_MACS_peak_518_lociStitched	chr1(.):26798511-26800132	4.0289
1_MACS_peak_519_lociStitched	chr1(.):26826486-26828407	3.2316
1_MACS_peak_520_lociStitched	chr1(.):26855735-26857278	1.819
4_MACS_peak_521_lociStitched	chr1(.):26866132-26874097	1.3081
1_MACS_peak_525_lociStitched	chr1(.):26945936-26948552	1.8963
1_MACS_peak_526_lociStitched	chr1(.):27003787-27004040	0.6946
5_MACS_peak_527_lociStitched	chr1(.):27018505-27028435	2.1456
2_MACS_peak_532_lociStitched	chr1(.):27032618-27033507	0.7052
2_MACS_peak_534_lociStitched	chr1(.):27049189-27051054	1.2643
7_MACS_peak_536_lociStitched	chr1(.):27058928-27073461	0.7006
1_MACS_peak_543_lociStitched	chr1(.):27077022-27077268	0.5383
2_MACS_peak_544_lociStitched	chr1(.):27097640-27099351	0.8603
7_MACS_peak_546_lociStitched	chr1(.):27106183-27115894	1.5502
2_MACS_peak_553_lociStitched	chr1(.):27126291-27127864	0.8465
1_MACS_peak_555_lociStitched	chr1(.):27152432-27154334	1.5184
1_MACS_peak_556_lociStitched	chr1(.):27159224-27161008	2.3068
1_MACS_peak_557_lociStitched	chr1(.):27164676-27166467	1.3008
3_MACS_peak_558_lociStitched	chr1(.):27188946-27192736	1.1905
1_MACS_peak_561_lociStitched	chr1(.):27215718-27217453	1.9569
1_MACS_peak_562_lociStitched	chr1(.):27225952-27227447	1.6789
1_MACS_peak_563_lociStitched	chr1(.):27247927-27249039	2.1672
1_MACS_peak_564_lociStitched	chr1(.):27286029-27287082	1.8017
1_MACS_peak_565_lociStitched	chr1(.):27480877-27482593	2.2274
1_MACS_peak_566_lociStitched	chr1(.):27561002-27562190	1.8177
1_MACS_peak_567_lociStitched	chr1(.):27648443-27649794	2.3812
1_MACS_peak_568_lociStitched	chr1(.):27667137-27670432	2.6917
3_MACS_peak_569_lociStitched	chr1(.):27683467-27687341	0.3991
2_MACS_peak_572_lociStitched	chr1(.):27691513-27693559	1.6823
2_MACS_peak_574_lociStitched	chr1(.):27718438-27719623	0.9827
2_MACS_peak_576_lociStitched	chr1(.):27757324-27758349	0.8677
2_MACS_peak_578_lociStitched	chr1(.):27762702-27763749	0.6348
1_MACS_peak_580_lociStitched	chr1(.):27771912-27772340	0.7123
1_MACS_peak_581_lociStitched	chr1(.):27790996-27791648	0.7468
1_MACS_peak_582_lociStitched	chr1(.):27809655-27809992	0.6456
2_MACS_peak_583_lociStitched	chr1(.):27815354-27819420	3.8185
3_MACS_peak_585_lociStitched	chr1(.):27852209-27855447	1.3324
1_MACS_peak_588_lociStitched	chr1(.):27895241-27895647	0.8989
2_MACS_peak_589_lociStitched	chr1(.):27929147-27930800	0.9462
1_MACS_peak_591_lociStitched	chr1(.):27935860-27936067	0.435
1_MACS_peak_592_lociStitched	chr1(.):27960522-27961149	0.7732
