#MM2_jia_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/MM2_jia_ROSE/MM2_jia_peaks_5KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by MM2_jia.bam
#Using cutoff of 7974.813 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM2_jia.bam	enhancerRank	isStretch
7_MACS_peak_19855_lociStitched	chr7	18534656	18571105	7	25212	24143.8176	44	1
7_MACS_peak_11658_lociStitched	chr2	65139546	65174205	7	25032	19776.4254	45	1
9_MACS_peak_7712_lociStitched	chr15	101458459	101490334	9	24654	21120.375	46	1
7_MACS_peak_7614_lociStitched	chr15	89164398	89201676	7	24580	32800.9122	47	1
5_MACS_peak_4622_lociStitched	chr12	7045680	7080628	5	24492	24893.4604	48	1
11_MACS_peak_11883_lociStitched	chr2	88891110	88929086	11	24354	22523.5656	49	1
5_MACS_peak_1530_lociStitched	chr1	156450264	156478823	5	24197	27088.2115	50	1
8_MACS_peak_3909_lociStitched	chr11	72977730	73005025	8	24064	22709.44	51	1
9_MACS_peak_11491_lociStitched	chr2	46768575	46802772	9	24053	22744.4247	52	1
9_MACS_peak_18055_lociStitched	chr5	156952239	156982783	9	23600	19768.0768	53	1
4_MACS_peak_11262_lociStitched	chr2	20403469	20427950	4	23357	18478.2588	54	1
3_MACS_peak_16254_lociStitched	chr4	40185519	40212919	3	23277	23547.56	55	1
5_MACS_peak_18391_lociStitched	chr6	7895668	7921710	5	23257	22375.2864	56	1
4_MACS_peak_8715_lociStitched	chr17	16868383	16895585	4	23226	25629.7244	57	1
8_MACS_peak_4213_lociStitched	chr11	102182985	102219684	8	23044	30544.5777	58	1
9_MACS_peak_15824_lociStitched	chr3	183223631	183260159	9	22709	19045.6992	59	1
8_MACS_peak_7350_lociStitched	chr15	68478898	68503750	8	22653	18360.6576	60	1
5_MACS_peak_20651_lociStitched	chr7	137663606	137688017	5	22645	16269.9315	61	1
15_MACS_peak_13565_lociStitched	chr20	56242239	56286480	15	21927	22828.356	62	1
8_MACS_peak_10089_lociStitched	chr19	1239860	1276833	8	21831	43018.0855	63	1
7_MACS_peak_3324_lociStitched	chr11	14323827	14348471	7	21808	18800.9076	64	1
9_MACS_peak_19152_lociStitched	chr6	90052574	90082955	9	21615	20501.0988	65	1
6_MACS_peak_16917_lociStitched	chr5	1311660	1346112	6	21611	27268.758	66	1
7_MACS_peak_7072_lociStitched	chr15	45001629	45030188	7	21429	32899.968	67	1
9_MACS_peak_17469_lociStitched	chr5	95242261	95276818	9	21305	17475.4749	68	1
4_MACS_peak_17692_lociStitched	chr5	130709606	130733263	4	20614	19886.0742	69	1
6_MACS_peak_16831_lociStitched	chr4	185184814	185210884	6	20603	21677.205	70	1
13_MACS_peak_9324_lociStitched	chr17	62151090	62184112	13	20464	15814.2358	71	1
5_MACS_peak_4646_lociStitched	chr12	9860388	9895764	5	20192	19725.6576	72	1
16_MACS_peak_6807_lociStitched	chr14	106025020	106057766	16	20177	21130.9938	73	1
8_MACS_peak_7500_lociStitched	chr15	78343902	78381330	8	20044	18687.8004	74	1
1_MACS_peak_12626_lociStitched	chr2	201979420	201999378	1	19959	24308.844	75	1
8_MACS_peak_9894_lociStitched	chr18	46449030	46480196	8	19811	21464.0242	76	1
4_MACS_peak_8979_lociStitched	chr17	37909192	37935510	4	19699	18501.554	77	1
7_MACS_peak_11897_lociStitched	chr2	89038784	89070137	7	19690	25540.1538	78	1
5_MACS_peak_14687_lociStitched	chr3	13035289	13064493	5	19508	23056.558	79	1
4_MACS_peak_6968_lociStitched	chr15	40384726	40409611	4	19367	24907.3965	80	1
5_MACS_peak_12749_lociStitched	chr2	219742623	219762867	5	19198	24041.7744	81	1
6_MACS_peak_14633_lociStitched	chr3	5223190	5247779	6	18879	20079.3774	82	1
4_MACS_peak_16002_lociStitched	chr4	35637	63233	4	18801	25920.9228	83	1
6_MACS_peak_19618_lociStitched	chr6	152480406	152508704	6	18797	18076.7624	84	1
5_MACS_peak_19510_lociStitched	chr6	139571345	139601556	5	18782	17999.7138	85	1
1_MACS_peak_17420_lociStitched	chr5	88168294	88187015	1	18722	21456.1381	86	1
4_MACS_peak_18262_lociStitched	chr5	180228479	180249594	4	18541	23914.849	87	1
14_MACS_peak_13431_lociStitched	chr20	46363580	46416252	14	18509	19773.0688	88	1
10_MACS_peak_20981_lociStitched	chr8	33398784	33425188	10	18490	17154.6788	89	1
6_MACS_peak_11868_lociStitched	chr2	87795881	87822471	6	18442	15765.211	90	1
7_MACS_peak_16180_lociStitched	chr4	25855897	25881862	7	18349	14641.6635	91	1
4_MACS_peak_1354_lociStitched	chr1	150532148	150553223	4	18294	17519.6475	92	1
5_MACS_peak_17457_lociStitched	chr5	95142489	95162601	5	18269	18800.6976	93	1
9_MACS_peak_635_lociStitched	chr1	43396755	43425126	9	18169	16267.9314	94	1
10_MACS_peak_15739_lociStitched	chr3	171802552	171832937	10	18090	15648.275	95	1
3_MACS_peak_10751_lociStitched	chr19	39879844	39903956	3	18073	38846.8432	96	1
5_MACS_peak_18300_lociStitched	chr6	316040	338349	5	18029	14387.0741	97	1
5_MACS_peak_20495_lociStitched	chr7	114555973	114579026	5	17873	17381.962	98	1
1_MACS_peak_451_lociStitched	chr1	31213751	31231463	1	17713	16959.24	99	1
5_MACS_peak_859_lociStitched	chr1	66795333	66817002	5	17705	16128.2367	100	1
2_MACS_peak_11235_lociStitched	chr2	16830407	16848120	2	17680	16581.1393	101	1
8_MACS_peak_10167_lociStitched	chr19	2617961	2638162	8	17679	17528.4077	102	1
6_MACS_peak_3990_lociStitched	chr11	77416561	77438458	6	17645	13512.6387	103	1
15_MACS_peak_14294_lociStitched	chr22	37308342	37337956	15	17577	14504.9372	104	1
7_MACS_peak_9581_lociStitched	chr17	76711515	76736180	7	17438	13745.8045	105	1
4_MACS_peak_19204_lociStitched	chr6	106531107	106551983	4	17394	17153.8092	106	1
5_MACS_peak_3038_lociStitched	chr10	112611627	112635278	5	17224	15708.9942	107	1
4_MACS_peak_16965_lociStitched	chr5	6476868	6497118	4	17199	23886.9	108	1
7_MACS_peak_360_lociStitched	chr1	27152311	27175638	7	17191	20308.4862	109	1
9_MACS_peak_21474_lociStitched	chr8	126285090	126308428	9	17167	15783.4894	110	1
5_MACS_peak_10809_lociStitched	chr19	42363271	42389041	5	17085	16389.72	111	1
3_MACS_peak_3703_lociStitched	chr11	65255090	65276004	3	17008	24122.2076	112	1
5_MACS_peak_8007_lociStitched	chr16	21510163	21532264	5	16986	17019.9801	113	1
2_MACS_peak_10133_lociStitched	chr19	2080580	2097922	2	16872	26150.0018	114	1
7_MACS_peak_7450_lociStitched	chr15	75299026	75322208	7	16855	14363.5672	115	1
8_MACS_peak_3464_lociStitched	chr11	35182985	35206223	8	16841	15557.841	116	1
6_MACS_peak_5229_lociStitched	chr12	95593490	95613565	6	16816	14640.6975	117	1
6_MACS_peak_2352_lociStitched	chr10	11204310	11223059	6	16746	13863.0106	118	1
3_MACS_peak_1883_lociStitched	chr1	203254287	203278309	3	16708	29832.9218	119	1
12_MACS_peak_6086_lociStitched	chr14	23258788	23299669	12	16458	15093.2652	120	1
13_MACS_peak_14094_lociStitched	chr22	24536124	24559843	13	16369	11050.6821	121	1
7_MACS_peak_19587_lociStitched	chr6	149785531	149807646	7	16244	15553.4795	122	1
1_MACS_peak_10792_lociStitched	chr19	41800757	41816966	1	16210	24431.8257	123	1
6_MACS_peak_10125_lociStitched	chr19	2040329	2062701	6	16209	23844.0776	124	1
3_MACS_peak_15190_lociStitched	chr3	69128965	69145786	3	16187	13640.1489	125	1
4_MACS_peak_9252_lociStitched	chr17	56406559	56430808	4	16083	18143.1018	126	1
10_MACS_peak_11546_lociStitched	chr2	54795514	54830568	10	16062	14354.613	127	1
4_MACS_peak_2780_lociStitched	chr10	81001314	81020044	4	15978	23697.196	128	1
4_MACS_peak_6928_lociStitched	chr15	34610202	34635514	4	15878	16905.8848	129	1
4_MACS_peak_3358_lociStitched	chr11	17406540	17429719	4	15787	17922.0028	130	1
4_MACS_peak_17908_lociStitched	chr5	142585411	142610232	4	15782	15582.6238	131	1
1_MACS_peak_3698_lociStitched	chr11	65183383	65199157	1	15775	30913.8852	132	1
7_MACS_peak_17401_lociStitched	chr5	88023122	88044130	7	15773	14613.1648	133	1
6_MACS_peak_3680_lociStitched	chr11	64879175	64903419	6	15732	22241.4456	134	1
7_MACS_peak_20411_lociStitched	chr7	102063964	102087098	7	15695	19909.1204	135	1
3_MACS_peak_13528_lociStitched	chr20	52194886	52211662	3	15694	11969.676	136	1
8_MACS_peak_4248_lociStitched	chr11	108027585	108048014	8	15671	11740.5463	137	1
9_MACS_peak_7917_lociStitched	chr16	11821009	11837774	9	15643	10858.6905	138	1
5_MACS_peak_10420_lociStitched	chr19	12885805	12905720	5	15499	33889.3555	139	1
7_MACS_peak_17681_lociStitched	chr5	130587957	130617913	7	15400	15888.6624	140	1
5_MACS_peak_3866_lociStitched	chr11	72523412	72550670	5	15361	20097.3234	141	1
6_MACS_peak_18154_lociStitched	chr5	173156016	173175898	6	15334	19951.587	142	1
1_MACS_peak_3943_lociStitched	chr11	74658915	74674207	1	15293	14928.0504	143	1
4_MACS_peak_18564_lociStitched	chr6	25403838	25420351	4	15201	13273.1494	144	1
3_MACS_peak_23232_lociStitched	chrX	153229859	153252583	3	15175	22674.0072	145	1
3_MACS_peak_17777_lociStitched	chr5	133967405	133986373	3	15172	19624.2928	146	1
6_MACS_peak_23121_lociStitched	chrX	128906071	128922848	6	15115	11965.3564	147	1
4_MACS_peak_20099_lociStitched	chr7	50343647	50359306	4	15108	11517.1945	148	1
9_MACS_peak_9943_lociStitched	chr18	52968105	52990331	9	15027	11990.927	149	1
4_MACS_peak_16496_lociStitched	chr4	90211059	90229719	4	14971	12645.882	150	1
5_MACS_peak_21815_lociStitched	chr9	33151538	33172777	5	14914	14950.1321	151	1
3_MACS_peak_13691_lociStitched	chr21	19151917	19169628	3	14857	12934.3433	152	1
5_MACS_peak_23082_lociStitched	chrX	118811078	118828080	5	14722	15769.355	153	1
8_MACS_peak_13362_lociStitched	chr20	43588408	43620726	8	14682	16288.272	154	1
3_MACS_peak_9515_lociStitched	chr17	74256379	74272542	3	14634	17470.5867	155	1
5_MACS_peak_8113_lociStitched	chr16	29815835	29837005	5	14612	19956.959	156	1
8_MACS_peak_14154_lociStitched	chr22	29179611	29198881	8	14567	16803.44	157	1
7_MACS_peak_1499_lociStitched	chr1	155928457	155953676	7	14511	13565.3001	158	1
2_MACS_peak_13704_lociStitched	chr21	26932889	26947484	2	14489	10712.73	159	1
5_MACS_peak_11705_lociStitched	chr2	68988718	69011044	5	14486	13304.0634	160	1
11_MACS_peak_12564_lociStitched	chr2	197024223	197048254	11	14424	12373.5619	161	1
3_MACS_peak_11219_lociStitched	chr2	11883953	11899309	3	14423	16897.7424	162	1
10_MACS_peak_14342_lociStitched	chr22	38685524	38714826	10	14417	14694.953	163	1
4_MACS_peak_3510_lociStitched	chr11	45088263	45105301	4	14403	11384.7916	164	1
3_MACS_peak_10821_lociStitched	chr19	42616758	42637776	3	14403	17062.4124	165	1
4_MACS_peak_4700_lociStitched	chr12	15100938	15116610	4	14353	11243.0928	166	1
9_MACS_peak_14408_lociStitched	chr22	39897703	39928918	9	14346	15657.444	167	1
2_MACS_peak_4677_lociStitched	chr12	12865578	12879910	2	14327	21473.6356	168	1
6_MACS_peak_21436_lociStitched	chr8	124034217	124055290	6	14326	13981.9355	169	1
9_MACS_peak_14952_lociStitched	chr3	46318830	46341916	9	14295	11626.1096	170	1
10_MACS_peak_1512_lociStitched	chr1	156116050	156136658	10	14294	9955.7248	171	1
3_MACS_peak_7428_lociStitched	chr15	74906676	74924599	3	14278	19867.6455	172	1
4_MACS_peak_22438_lociStitched	chr9	130661334	130681089	4	14261	20355.552	173	1
3_MACS_peak_2219_lociStitched	chr1	234734627	234749118	3	14253	17254.4337	174	1
2_MACS_peak_4741_lociStitched	chr12	26266142	26281085	2	14243	18719.0961	175	1
3_MACS_peak_22390_lociStitched	chr9	127019809	127038406	3	14242	14178.3528	176	1
7_MACS_peak_13289_lociStitched	chr20	35972734	35995037	7	14193	13571.3755	177	1
7_MACS_peak_351_lociStitched	chr1	27058868	27078189	7	14131	10139.6608	178	1
5_MACS_peak_3773_lociStitched	chr11	66867159	66890007	5	14111	16889.2416	179	1
8_MACS_peak_1582_lociStitched	chr1	160695695	160723065	8	14096	12581.989	180	1
5_MACS_peak_21998_lociStitched	chr9	71546281	71567059	5	14042	10393.1556	181	1
1_MACS_peak_5931_lociStitched	chr13	74696615	74710649	1	14035	14476.071	182	1
6_MACS_peak_2463_lociStitched	chr10	22595494	22615480	6	14032	14951.5266	183	1
8_MACS_peak_17020_lociStitched	chr5	17255266	17283184	8	14018	13043.2896	184	1
1_MACS_peak_2434_lociStitched	chr10	15824237	15838188	1	13952	14896.8778	185	1
9_MACS_peak_7156_lociStitched	chr15	55559367	55582945	9	13851	15254.966	186	1
4_MACS_peak_7145_lociStitched	chr15	52958725	52977324	4	13829	20125.9779	187	1
6_MACS_peak_4365_lociStitched	chr11	118266589	118282589	6	13814	13003.2	188	1
4_MACS_peak_12399_lociStitched	chr2	173412032	173427760	4	13811	10735.9328	189	1
6_MACS_peak_331_lociStitched	chr1	26436234	26454546	6	13810	11206.944	190	1
7_MACS_peak_5241_lociStitched	chr12	96587247	96609801	7	13796	12939.2298	191	1
5_MACS_peak_4428_lociStitched	chr11	122925222	122943881	5	13765	17653.2799	192	1
2_MACS_peak_3782_lociStitched	chr11	67032916	67047087	2	13753	15507.3253	193	1
3_MACS_peak_18307_lociStitched	chr6	388774	403669	3	13746	11256.1515	194	1
5_MACS_peak_17957_lociStitched	chr5	149777928	149794296	5	13741	16764.1056	195	1
1_MACS_peak_13407_lociStitched	chr20	45976493	45990197	1	13705	12866.6856	196	1
6_MACS_peak_14162_lociStitched	chr22	29206298	29226539	6	13698	10043.5842	197	1
8_MACS_peak_20053_lociStitched	chr7	44661969	44680307	8	13682	11382.3966	198	1
4_MACS_peak_14693_lociStitched	chr3	13365540	13380705	4	13667	10516.9275	199	1
4_MACS_peak_20684_lociStitched	chr7	139462676	139478763	4	13658	12700.6865	200	1
8_MACS_peak_12403_lociStitched	chr2	173453150	173472990	8	13657	11086.592	201	1
8_MACS_peak_11405_lociStitched	chr2	37570731	37589132	8	13643	14115.4071	202	1
6_MACS_peak_4884_lociStitched	chr12	48196145	48214955	6	13639	10469.646	203	1
5_MACS_peak_3904_lociStitched	chr11	72947678	72962036	5	13627	12412.491	204	1
8_MACS_peak_169_lociStitched	chr1	15499955	15516449	8	13620	9579.7152	205	1
7_MACS_peak_3651_lociStitched	chr11	63992836	64019554	7	13581	21927.4626	206	1
2_MACS_peak_8885_lociStitched	chr17	29634974	29649869	2	13580	10761.6375	207	1
6_MACS_peak_8667_lociStitched	chr17	7737051	7762034	6	13509	27601.2184	208	1
11_MACS_peak_8381_lociStitched	chr16	81844245	81874698	11	13477	12156.8376	209	1
6_MACS_peak_8102_lociStitched	chr16	29603957	29625195	6	13472	13097.4746	210	1
9_MACS_peak_6985_lociStitched	chr15	40839523	40862603	9	13449	12901.72	211	1
5_MACS_peak_14596_lociStitched	chr22	50963533	50983666	5	13407	19472.6376	212	1
2_MACS_peak_11401_lociStitched	chr2	37540407	37553821	2	13397	14272.496	213	1
4_MACS_peak_12922_lociStitched	chr2	238600020	238613570	4	13387	13573.035	214	1
5_MACS_peak_6729_lociStitched	chr14	102275181	102294918	5	13382	16661.9754	215	1
5_MACS_peak_3491_lociStitched	chr11	43928421	43947015	5	13372	13151.5362	216	1
5_MACS_peak_21810_lociStitched	chr9	33124409	33143282	5	13372	10925.5797	217	1
5_MACS_peak_17987_lociStitched	chr5	150587861	150604967	5	13305	11957.094	218	1
3_MACS_peak_17551_lociStitched	chr5	109024103	109038806	3	13270	13822.2903	219	1
3_MACS_peak_12729_lociStitched	chr2	219080982	219096053	3	13261	9681.6104	220	1
4_MACS_peak_4408_lociStitched	chr11	120571342	120586714	4	13243	12506.6592	221	1
4_MACS_peak_22433_lociStitched	chr9	130531947	130549429	4	13234	18772.1716	222	1
4_MACS_peak_7926_lociStitched	chr16	11874182	11894859	4	13234	15094.21	223	1
5_MACS_peak_9227_lociStitched	chr17	55430002	55447711	5	13164	12858.5049	224	1
4_MACS_peak_854_lociStitched	chr1	66736955	66752779	4	13160	12576.9152	225	1
2_MACS_peak_1956_lociStitched	chr1	206727843	206741007	2	13038	10575.9576	226	1
3_MACS_peak_10805_lociStitched	chr19	42051540	42067142	3	13019	14406.8868	227	1
2_MACS_peak_18165_lociStitched	chr5	173309284	173323482	2	12967	13522.1752	228	1
10_MACS_peak_2307_lociStitched	chr10	5929904	5949961	10	12966	9795.8388	229	1
8_MACS_peak_14963_lociStitched	chr3	46389357	46413777	8	12816	10730.148	230	1
11_MACS_peak_6824_lociStitched	chr14	106145425	106168271	11	12793	8907.6554	231	1
3_MACS_peak_10955_lociStitched	chr19	48746652	48764601	3	12693	14535.1002	232	1
3_MACS_peak_21574_lociStitched	chr8	142124576	142142206	3	12631	15107.147	233	1
3_MACS_peak_10448_lociStitched	chr19	13943916	13959020	3	12603	31577.9328	234	1
5_MACS_peak_18295_lociStitched	chr6	286707	307410	5	12591	12717.8529	235	1
5_MACS_peak_13865_lociStitched	chr21	44772096	44785889	5	12575	15115.7487	236	1
3_MACS_peak_14353_lociStitched	chr22	38782227	38795400	3	12568	10089.2007	237	1
8_MACS_peak_14285_lociStitched	chr22	37254224	37275212	8	12566	12913.9164	238	1
4_MACS_peak_11024_lociStitched	chr19	50414141	50434271	4	12564	18634.341	239	1
8_MACS_peak_15245_lociStitched	chr3	98479835	98497071	8	12537	10551.8792	240	1
7_MACS_peak_15476_lociStitched	chr3	129023314	129043991	7	12536	12135.3313	241	1
3_MACS_peak_12172_lociStitched	chr2	127412756	127426188	3	12493	11045.1336	242	1
2_MACS_peak_3287_lociStitched	chr11	7532263	7547529	2	12463	16530.0248	243	1
3_MACS_peak_22401_lociStitched	chr9	127622493	127643628	3	12448	16153.4805	244	1
5_MACS_peak_383_lociStitched	chr1	27754564	27772553	5	12437	8981.9077	245	1
4_MACS_peak_3935_lociStitched	chr11	74614849	74632703	4	12381	11376.5688	246	1
2_MACS_peak_17433_lociStitched	chr5	88730257	88745908	2	12368	11613.042	247	1
3_MACS_peak_18124_lociStitched	chr5	171601242	171616015	3	12362	14669.589	248	1
3_MACS_peak_21894_lociStitched	chr9	36992306	37006060	3	12327	9721.3272	249	1
2_MACS_peak_13496_lociStitched	chr20	49125923	49138333	2	12313	11073.443	250	1
4_MACS_peak_22265_lociStitched	chr9	112861271	112874995	4	12266	10561.9904	251	1
4_MACS_peak_18584_lociStitched	chr6	26183839	26206936	4	12253	13183.7676	252	1
5_MACS_peak_14457_lociStitched	chr22	42140814	42153965	5	12163	9575.2431	253	1
3_MACS_peak_17494_lociStitched	chr5	96209802	96222847	3	12141	9946.8125	254	1
2_MACS_peak_2633_lociStitched	chr10	63800624	63815773	2	12141	13117.5191	255	1
3_MACS_peak_5377_lociStitched	chr12	108954205	108966809	3	12126	13498.884	256	1
5_MACS_peak_3824_lociStitched	chr11	68592789	68612154	5	12110	13727.8485	257	1
6_MACS_peak_6442_lociStitched	chr14	70359769	70377180	6	12105	8374.691	258	1
7_MACS_peak_13225_lociStitched	chr20	34188597	34207418	7	12096	13234.9272	259	1
4_MACS_peak_2698_lociStitched	chr10	73504789	73517519	4	12090	8674.222	260	1
3_MACS_peak_233_lociStitched	chr1	21611077	21624063	3	12079	14493.6746	261	1
2_MACS_peak_12339_lociStitched	chr2	165608051	165620140	2	12078	11329.8108	262	1
4_MACS_peak_18866_lociStitched	chr6	36711614	36727046	4	12075	10819.3752	263	1
2_MACS_peak_16999_lociStitched	chr5	14591248	14603939	2	12050	8989.0353	264	1
5_MACS_peak_10146_lociStitched	chr19	2254976	2274334	5	12041	14744.9886	265	1
4_MACS_peak_1949_lociStitched	chr1	206282266	206295041	4	12035	10825.535	266	1
3_MACS_peak_10210_lociStitched	chr19	4051407	4067922	3	12008	14410.989	267	1
5_MACS_peak_11950_lociStitched	chr2	97191747	97205659	5	11969	12716.9592	268	1
6_MACS_peak_15705_lociStitched	chr3	169649360	169672442	6	11909	11178.6126	269	1
7_MACS_peak_1006_lociStitched	chr1	94157978	94182999	7	11872	9735.6711	270	1
4_MACS_peak_14312_lociStitched	chr22	37613904	37630550	4	11864	9052.0948	271	1
5_MACS_peak_12856_lociStitched	chr2	231729619	231743215	5	11832	9906.0456	272	1
3_MACS_peak_17895_lociStitched	chr5	142430592	142447762	3	11831	15851.344	273	1
7_MACS_peak_8772_lociStitched	chr17	19204818	19221554	7	11818	11616.4576	274	1
3_MACS_peak_1435_lociStitched	chr1	154373681	154386072	3	11811	10705.824	275	1
4_MACS_peak_15879_lociStitched	chr3	186703649	186721383	4	11785	9381.286	276	1
6_MACS_peak_15071_lociStitched	chr3	50637019	50655207	6	11709	13891.9944	277	1
2_MACS_peak_13619_lociStitched	chr20	61273122	61287691	2	11708	11796.5193	278	1
4_MACS_peak_19000_lociStitched	chr6	52354032	52366029	4	11691	12650.8365	279	1
8_MACS_peak_6498_lociStitched	chr14	74220430	74242379	8	11674	9809.0081	280	1
6_MACS_peak_9099_lociStitched	chr17	43377791	43395699	6	11643	10300.6816	281	1
3_MACS_peak_6963_lociStitched	chr15	40329909	40348428	3	11638	14200.3692	282	1
3_MACS_peak_16672_lociStitched	chr4	144269288	144284826	3	11634	9677.0664	283	1
7_MACS_peak_15713_lociStitched	chr3	169755187	169777550	7	11627	10640.3154	284	1
1_MACS_peak_17920_lociStitched	chr5	142774232	142785840	1	11609	19027.8336	285	1
5_MACS_peak_13094_lociStitched	chr20	25261651	25281016	5	11582	9978.7845	286	1
5_MACS_peak_13176_lociStitched	chr20	32461465	32477415	5	11572	11519.09	287	1
3_MACS_peak_18220_lociStitched	chr5	176852175	176865039	3	11567	14859.2064	288	1
6_MACS_peak_2480_lociStitched	chr10	24736907	24755964	6	11547	10759.5822	289	1
2_MACS_peak_17938_lociStitched	chr5	148205183	148216752	2	11477	11508.8412	290	1
5_MACS_peak_13419_lociStitched	chr20	46115090	46136758	5	11338	11349.6984	291	1
5_MACS_peak_1930_lociStitched	chr1	205277700	205291412	5	11330	8783.9072	292	1
7_MACS_peak_9108_lociStitched	chr17	43502494	43523922	7	11305	10054.0176	293	1
5_MACS_peak_3370_lociStitched	chr11	18342722	18361266	5	11289	13650.2384	294	1
4_MACS_peak_7233_lociStitched	chr15	63763344	63780898	4	11284	10999.3364	295	1
1_MACS_peak_22575_lociStitched	chr9	137820204	137831467	1	11264	12506.4352	296	1
7_MACS_peak_11228_lociStitched	chr2	16795701	16818004	7	11261	10364.2041	297	1
4_MACS_peak_20843_lociStitched	chr8	12608182	12625300	4	11249	16084.0728	298	1
6_MACS_peak_17322_lociStitched	chr5	74343432	74360626	6	11231	10526.1668	299	1
5_MACS_peak_22496_lociStitched	chr9	132781535	132796153	5	11223	8658.2414	300	1
4_MACS_peak_18196_lociStitched	chr5	175956141	175971522	4	11208	15611.715	301	1
3_MACS_peak_3794_lociStitched	chr11	67194946	67213896	3	11200	14445.585	302	1
4_MACS_peak_22306_lociStitched	chr9	116278792	116295144	4	11180	11860.1056	303	1
