GENE	CHROM	START	STOP	ENHANCER_ID
NFIX	chr19	13043291	13057995	4_MACS_peak_11441_lociStitched
NFKB2	chr10	104153332	104159510	2_MACS_peak_3379_lociStitched
NFYA	chr6	41038852	41042956	1_MACS_peak_20695_lociStitched
NHLH1	chr1	160310332	160317564	3_MACS_peak_1587_lociStitched
NR1D2	chr3	23986157	23993114	3_MACS_peak_15960_lociStitched
NR3C1	chr5	142771665	142785644	3_MACS_peak_19679_lociStitched
NR4A2	chr2	157188279	157192284	1_MACS_peak_13548_lociStitched
NR4A2	chr2	157196768	157200289	1_MACS_peak_13549_lociStitched
NR4A3	chr9	102581021	102585010	1_MACS_peak_24600_lociStitched
PBX2	chr6	32152524	32164751	4_MACS_peak_20534_lociStitched
PBX4	chr19	19770987	19780421	2_MACS_peak_11682_lociStitched
POU2F1	chr1	167188795	167192680	2_MACS_peak_1725_lociStitched
POU2F1	chr1	167297234	167303368	2_MACS_peak_1729_lociStitched
POU2F2	chr19	42617461	42637920	5_MACS_peak_11968_lociStitched
POU5F1	chr6	31164885	31172727	2_MACS_peak_20475_lociStitched
PPARD	chr6	35264988	35274062	2_MACS_peak_20606_lociStitched
PRDM1	chr6	106531854	106555589	5_MACS_peak_21110_lociStitched
PRDM10	chr11	129871201	129874152	1_MACS_peak_4870_lociStitched
RAX2	chr19	3760598	3763771	1_MACS_peak_11167_lociStitched
RELA	chr11	65378177	65384491	2_MACS_peak_4212_lociStitched
RELA	chr11	65478909	65480582	1_MACS_peak_4217_lociStitched
RFX1	chr19	14113590	14118428	2_MACS_peak_11468_lociStitched
RFX3	chr9	3522034	3529169	2_MACS_peak_23957_lociStitched
RREB1	chr6	7136094	7148101	4_MACS_peak_20086_lociStitched
RUNX1	chr21	36254267	36262664	1_MACS_peak_15046_lociStitched
RXRB	chr6	33167237	33176989	3_MACS_peak_20552_lociStitched
SF1	chr11	64539296	64547600	2_MACS_peak_4161_lociStitched
SIN3A	chr15	75741939	75748899	1_MACS_peak_8154_lociStitched
SMAD3	chr15	67371788	67395173	6_MACS_peak_7985_lociStitched
SNAPC4	chr9	139293607	139306114	4_MACS_peak_24996_lociStitched
SP3	chr2	174824507	174831175	2_MACS_peak_13691_lociStitched
TCF3	chr19	1646692	1653779	1_MACS_peak_11067_lociStitched
TCF3	chr19	1604144	1611156	2_MACS_peak_11064_lociStitched
TCF4	chr18	52967922	53002217	14_MACS_peak_10904_lociStitched
USF1	chr1	161008034	161017741	3_MACS_peak_1626_lociStitched
XBP1	chr22	29183432	29199123	7_MACS_peak_15374_lociStitched
XBP1	chr22	29206945	29220841	7_MACS_peak_15381_lociStitched
ZBED6	chr1	203731461	203747836	8_MACS_peak_2150_lociStitched
ZBTB1	chr14	64967855	64974508	2_MACS_peak_6988_lociStitched
ZBTB20	chr3	114159295	114179998	3_MACS_peak_16792_lociStitched
ZBTB20	chr3	114856109	114867717	2_MACS_peak_16814_lociStitched
ZBTB3	chr11	62472854	62482275	3_MACS_peak_4100_lociStitched
ZBTB32	chr19	36231005	36240014	5_MACS_peak_11811_lociStitched
ZBTB38	chr3	141116864	141147652	6_MACS_peak_17080_lociStitched
ZBTB38	chr3	141095630	141112540	2_MACS_peak_17078_lociStitched
ZBTB7A	chr19	4057921	4067939	1_MACS_peak_11173_lociStitched
ZBTB7B	chr1	154941810	154949406	3_MACS_peak_1454_lociStitched
ZBTB7B	chr1	154925733	154935581	2_MACS_peak_1452_lociStitched
ZBTB7B	chr1	154971232	154977551	1_MACS_peak_1458_lociStitched
ZFP62	chr5	180227810	180238857	4_MACS_peak_19983_lociStitched
ZFP91	chr11	58340715	58348044	2_MACS_peak_4048_lociStitched
ZNF114	chr19	48823828	48837702	4_MACS_peak_12095_lociStitched
ZNF143	chr11	9480444	9484096	2_MACS_peak_3737_lociStitched
ZNF217	chr20	52195570	52212012	6_MACS_peak_14756_lociStitched
ZNF367	chr9	99175374	99182133	2_MACS_peak_24553_lociStitched
ZNF460	chr19	57787420	57795469	4_MACS_peak_12280_lociStitched
ZNF490	chr19	12720841	12727850	2_MACS_peak_11419_lociStitched
ZNF519	chr18	14207504	14218591	3_MACS_peak_10749_lociStitched
ZNF543	chr19	57787420	57795469	4_MACS_peak_12280_lociStitched
ZNF554	chr19	2781989	2786344	1_MACS_peak_11144_lociStitched
ZNF574	chr19	42617461	42637920	5_MACS_peak_11968_lociStitched
ZNF592	chr15	85290298	85307169	5_MACS_peak_8291_lociStitched
ZNF672	chr1	249112654	249121453	3_MACS_peak_2622_lociStitched
ZNF681	chr19	23940337	23960987	9_MACS_peak_11718_lociStitched
ZNF681	chr19	23971913	23994380	9_MACS_peak_11728_lociStitched
ZNF692	chr1	249112654	249121453	3_MACS_peak_2622_lociStitched
ZNF76	chr6	35264988	35274062	2_MACS_peak_20606_lociStitched
ZNF775	chr7	150064304	150083827	5_MACS_peak_22791_lociStitched
ZNF791	chr19	12720841	12727850	2_MACS_peak_11419_lociStitched
ZNF805	chr19	57787420	57795469	4_MACS_peak_12280_lociStitched
