GENE	CHROM	START	STOP	ENHANCER_ID
MAZ	chr16	29815802	29819708	1_MACS_peak_6344_lociStitched
MEF2A	chr15	100104854	100107766	1_MACS_peak_6017_lociStitched
MEF2C	chr5	88167972	88186923	5_MACS_peak_13532_lociStitched
MEF2C	chr5	88118515	88123773	3_MACS_peak_13527_lociStitched
MEF2C	chr5	88025683	88031330	2_MACS_peak_13524_lociStitched
MEF2C	chr5	88596297	88599565	1_MACS_peak_13540_lociStitched
MNT	chr17	2302944	2305958	1_MACS_peak_6743_lociStitched
MYBL2	chr20	42309380	42311818	1_MACS_peak_10464_lociStitched
MYC	chr8	128747032	128751390	2_MACS_peak_16609_lociStitched
MYNN	chr3	169489473	169492125	2_MACS_peak_12289_lociStitched
NFE2L2	chr2	178127551	178130739	1_MACS_peak_9878_lociStitched
NFE2L2	chr2	178076121	178078671	2_MACS_peak_9876_lociStitched
NFE2L3	chr7	26237329	26242468	3_MACS_peak_15346_lociStitched
NFKB1	chr4	103421639	103423957	1_MACS_peak_12913_lociStitched
NFKB2	chr10	104153298	104156159	1_MACS_peak_2287_lociStitched
NFYA	chr6	41039133	41042541	2_MACS_peak_14646_lociStitched
NR1D1	chr17	38251835	38257596	4_MACS_peak_7087_lociStitched
NR3C1	chr5	142779465	142785642	1_MACS_peak_13933_lociStitched
NR4A2	chr2	157188113	157192246	1_MACS_peak_9774_lociStitched
NR4A2	chr2	157196809	157200250	1_MACS_peak_9775_lociStitched
NR4A3	chr9	102581014	102585117	1_MACS_peak_17131_lociStitched
PAX4	chr7	127290795	127293287	2_MACS_peak_15923_lociStitched
PBX4	chr19	19771913	19775220	1_MACS_peak_8369_lociStitched
PPARA	chr22	46544792	46547905	1_MACS_peak_11323_lociStitched
PRDM1	chr6	106531929	106542798	1_MACS_peak_14878_lociStitched
PRDM1	chr6	106439335	106446267	2_MACS_peak_14876_lociStitched
PRDM1	chr6	106544856	106551847	3_MACS_peak_14879_lociStitched
PRDM10	chr11	129871301	129874089	1_MACS_peak_3418_lociStitched
RARA	chr17	38476247	38480219	3_MACS_peak_7099_lociStitched
RELA	chr11	65478927	65480423	1_MACS_peak_2903_lociStitched
RELA	chr11	65380843	65384120	2_MACS_peak_2898_lociStitched
RFX1	chr19	14116086	14118336	1_MACS_peak_8233_lociStitched
RFX3	chr9	3524764	3529122	2_MACS_peak_16746_lociStitched
RORA	chr15	60882628	60885398	1_MACS_peak_5603_lociStitched
RUNX1	chr21	36257413	36263001	3_MACS_peak_10785_lociStitched
SF1	chr11	64544875	64547577	1_MACS_peak_2857_lociStitched
SIN3A	chr15	75742245	75748896	3_MACS_peak_5782_lociStitched
SP3	chr2	174827873	174831014	1_MACS_peak_9852_lociStitched
SP4	chr7	21466232	21468481	3_MACS_peak_15291_lociStitched
TBX6	chr16	30074909	30078136	1_MACS_peak_6351_lociStitched
TCF12	chr15	57209290	57212374	1_MACS_peak_5583_lociStitched
TCF3	chr19	1648178	1653625	3_MACS_peak_7913_lociStitched
TGIF2	chr20	35201301	35204252	1_MACS_peak_10426_lociStitched
THRA	chr17	38251835	38257596	4_MACS_peak_7087_lociStitched
XBP1	chr22	29194363	29198665	1_MACS_peak_11064_lociStitched
YY1	chr14	100704180	100707319	2_MACS_peak_5210_lociStitched
ZBTB1	chr14	64968355	64972602	2_MACS_peak_4981_lociStitched
ZBTB20	chr3	114164983	114176203	5_MACS_peak_11983_lociStitched
ZBTB20	chr3	114864333	114867427	2_MACS_peak_11992_lociStitched
ZBTB3	chr11	62493195	62496740	1_MACS_peak_2815_lociStitched
ZBTB38	chr3	141101463	141111821	1_MACS_peak_12169_lociStitched
ZBTB38	chr3	141118013	141126734	3_MACS_peak_12170_lociStitched
ZBTB38	chr3	141128053	141135038	3_MACS_peak_12173_lociStitched
ZBTB38	chr3	141085771	141089774	3_MACS_peak_12162_lociStitched
ZBTB38	chr3	141097327	141100773	3_MACS_peak_12166_lociStitched
ZBTB5	chr9	37464287	37466750	1_MACS_peak_16918_lociStitched
ZBTB7A	chr19	4064006	4067692	2_MACS_peak_8011_lociStitched
ZBTB7B	chr1	154971510	154975761	2_MACS_peak_1139_lociStitched
ZEB1	chr10	31606957	31611131	1_MACS_peak_1919_lociStitched
ZFP62	chr5	180256588	180260315	2_MACS_peak_14168_lociStitched
ZFP62	chr5	180236313	180238854	1_MACS_peak_14164_lociStitched
ZFP91	chr11	58340282	58347880	3_MACS_peak_2758_lociStitched
ZNF131	chr5	43120498	43122451	1_MACS_peak_13296_lociStitched
ZNF143	chr11	9481284	9483706	2_MACS_peak_2571_lociStitched
ZNF367	chr9	99178916	99182259	1_MACS_peak_17104_lociStitched
ZNF48	chr16	30388403	30390966	1_MACS_peak_6364_lociStitched
ZNF483	chr9	114244977	114247229	1_MACS_peak_17189_lociStitched
ZNF490	chr19	12720937	12722941	1_MACS_peak_8184_lociStitched
ZNF592	chr15	85290331	85294639	2_MACS_peak_5896_lociStitched
ZNF689	chr16	30668417	30671635	2_MACS_peak_6379_lociStitched
ZNF771	chr16	30388403	30390966	1_MACS_peak_6364_lociStitched
ZNF775	chr7	150101277	150104851	1_MACS_peak_16067_lociStitched
ZNF791	chr19	12720937	12722941	1_MACS_peak_8184_lociStitched
