GENE	TF	CHROM	START	STOP	ENHANCER_ID
ATF4	1	chr22	39856815	39871025	2_MACS_peak_23066_lociStitched
ATF5	1	chr19	50422354	50441587	4_MACS_peak_17932_lociStitched
ATF5	1	chr19	50369369	50382699	4_MACS_peak_17922_lociStitched
ATF5	1	chr19	50393078	50407873	5_MACS_peak_17926_lociStitched
ATG4D	0	chr19	10608627	10614518	2_MACS_peak_16601_lociStitched
ATN1	0	chr12	7046110	7088407	13_MACS_peak_6998_lociStitched
ATOX1	0	chr5	151119735	151139017	4_MACS_peak_28157_lociStitched
ATOX1	0	chr5	151149006	151154735	3_MACS_peak_28161_lociStitched
ATP11A	0	chr13	113341245	113349065	2_MACS_peak_9164_lociStitched
ATP11B	0	chr3	182510298	182513884	1_MACS_peak_25176_lociStitched
ATP13A1	0	chr19	19771468	19781001	2_MACS_peak_17095_lociStitched
ATP13A3	0	chr3	194205641	194211757	1_MACS_peak_25349_lociStitched
ATP1A4	0	chr1	160173080	160181439	1_MACS_peak_2404_lociStitched
ATP2C1	0	chr3	130557745	130574967	3_MACS_peak_24698_lociStitched
ATP5B	0	chr12	57074015	57084720	1_MACS_peak_7606_lociStitched
ATP5B	0	chr12	57022118	57031378	3_MACS_peak_7601_lociStitched
ATP5D	0	chr19	1237203	1277502	8_MACS_peak_16132_lociStitched
ATP5L2	0	chr22	43057511	43071000	1_MACS_peak_23187_lociStitched
ATP6AP1	0	chrX	153595923	153609222	4_MACS_peak_36566_lociStitched
ATP6AP1	0	chrX	153615904	153620327	2_MACS_peak_36570_lociStitched
ATP6V0C	0	chr16	2551034	2571765	5_MACS_peak_11971_lociStitched
ATP6V1G1	0	chr9	117371678	117382123	4_MACS_peak_34899_lociStitched
ATP6V1G1	0	chr9	117349026	117357148	1_MACS_peak_34898_lociStitched
ATP8B2	0	chr1	154296810	154302058	1_MACS_peak_2208_lociStitched
ATP8B3	0	chr19	1847154	1856805	2_MACS_peak_16179_lociStitched
ATPIF1	0	chr1	28558302	28578401	5_MACS_peak_733_lociStitched
ATXN1	0	chr6	16759233	16763966	1_MACS_peak_28786_lociStitched
ATXN2L	0	chr16	28833149	28837926	1_MACS_peak_12512_lociStitched
ATXN7L3	0	chr17	42294023	42305168	2_MACS_peak_14445_lociStitched
ATXN7L3	0	chr17	42243959	42250366	1_MACS_peak_14441_lociStitched
AVIL	0	chr12	58224536	58241354	6_MACS_peak_7658_lociStitched
AVPR2	0	chrX	153188415	153201773	4_MACS_peak_36534_lociStitched
AZIN1	0	chr8	103815143	103828738	1_MACS_peak_33482_lociStitched
AZIN1	0	chr8	103793287	103810580	4_MACS_peak_33478_lociStitched
AZU1	0	chr19	796224	801160	3_MACS_peak_16092_lociStitched
B2M	0	chr15	45001743	45030091	7_MACS_peak_10806_lociStitched
B3GALNT2	0	chr1	235665601	235669465	1_MACS_peak_3515_lociStitched
B3GALT4	0	chr6	33278782	33292190	4_MACS_peak_29174_lociStitched
B3GAT3	0	chr11	62357493	62383092	7_MACS_peak_5870_lociStitched
B3GNT9	0	chr16	67189053	67218674	7_MACS_peak_12921_lociStitched
B4GALT3	0	chr1	161134806	161163453	5_MACS_peak_2443_lociStitched
B4GALT5	0	chr20	48284391	48305092	4_MACS_peak_21637_lociStitched
BAD	0	chr11	63992689	64019603	6_MACS_peak_5940_lociStitched
BAG1	0	chr9	33288894	33299089	2_MACS_peak_34184_lociStitched
BAIAP2L1	0	chr7	97909589	97921846	1_MACS_peak_31662_lociStitched
BAIAP3	0	chr16	1341047	1361980	4_MACS_peak_11904_lociStitched
BAK1	0	chr6	33537923	33558839	4_MACS_peak_29190_lociStitched
BAT5	0	chr6	31696519	31709055	3_MACS_peak_29100_lociStitched
BAX	0	chr19	49464982	49474493	2_MACS_peak_17848_lociStitched
BAZ2A	0	chr12	57074015	57084720	1_MACS_peak_7606_lociStitched
BAZ2A	0	chr12	57022118	57031378	3_MACS_peak_7601_lociStitched
BCAN	0	chr1	156626888	156638518	1_MACS_peak_2348_lociStitched
BCAP31	0	chrX	152973708	152994638	4_MACS_peak_36526_lociStitched
BCL2	0	chr18	60821347	60830711	1_MACS_peak_15988_lociStitched
BCL2L1	0	chr20	30248839	30312399	12_MACS_peak_21165_lociStitched
BCL2L12	0	chr19	50175003	50186385	5_MACS_peak_17906_lociStitched
BCL2L2	0	chr14	23763957	23776689	4_MACS_peak_9320_lociStitched
BCL3	0	chr19	45244834	45260258	3_MACS_peak_17615_lociStitched
BCOR	0	chrX	39953042	39969447	3_MACS_peak_35747_lociStitched
BCR	0	chr22	23470289	23488441	8_MACS_peak_22577_lociStitched
BEND6	0	chr6	56702897	56717576	2_MACS_peak_29586_lociStitched
BEST1	0	chr11	61731132	61741844	3_MACS_peak_5846_lociStitched
BEST2	0	chr19	12885319	12918338	9_MACS_peak_16721_lociStitched
BFSP2	0	chr3	133181144	133199941	7_MACS_peak_24726_lociStitched
BHLHE40	1	chr3	5014631	5029390	2_MACS_peak_23415_lociStitched
BHLHE41	1	chr12	26266048	26280177	4_MACS_peak_7155_lociStitched
BID	0	chr22	18255682	18268178	3_MACS_peak_22391_lociStitched
BIRC5	0	chr17	76164005	76177130	3_MACS_peak_15231_lociStitched
BLK	0	chr8	11308140	11326120	3_MACS_peak_32624_lociStitched
BLK	0	chr8	11271062	11303240	9_MACS_peak_32615_lociStitched
BLK	0	chr8	11386735	11397469	3_MACS_peak_32632_lociStitched
BLVRB	0	chr19	40916514	40932711	6_MACS_peak_17450_lociStitched
BMF	0	chr15	40329988	40367804	7_MACS_peak_10633_lociStitched
BMF	0	chr15	40380263	40409363	7_MACS_peak_10641_lociStitched
BMP6	0	chr6	7878411	7919799	4_MACS_peak_28655_lociStitched
BMP8A	0	chr1	39973515	39979091	1_MACS_peak_981_lociStitched
BMP8B	0	chr1	40238609	40244181	1_MACS_peak_1003_lociStitched
BOD1	0	chr5	173159729	173178027	4_MACS_peak_28353_lociStitched
BOLA1	0	chr1	149800634	149834995	6_MACS_peak_2059_lociStitched
BOLA1	0	chr1	149855109	149861472	2_MACS_peak_2065_lociStitched
BOLA1	0	chr1	149907747	149915691	2_MACS_peak_2070_lociStitched
BOLA2B	0	chr16	30193885	30213154	3_MACS_peak_12582_lociStitched
BOLA2B	0	chr16	29463491	29473826	3_MACS_peak_12533_lociStitched
BRD2	0	chr6	32934613	32943036	2_MACS_peak_29156_lociStitched
BRF2	0	chr8	37736078	37762471	6_MACS_peak_32898_lociStitched
BRI3	0	chr7	97909589	97921846	1_MACS_peak_31662_lociStitched
BRSK1	0	chr19	55764440	55771868	2_MACS_peak_18095_lociStitched
BSPRY	0	chr9	116132093	116143809	3_MACS_peak_34859_lociStitched
BSPRY	0	chr9	116101631	116115781	4_MACS_peak_34854_lociStitched
BST2	0	chr19	17513486	17519587	1_MACS_peak_16961_lociStitched
BTBD2	0	chr19	2049014	2062837	3_MACS_peak_16193_lociStitched
BTBD2	0	chr19	2031350	2043231	2_MACS_peak_16191_lociStitched
BTG2	0	chr1	203254852	203281373	6_MACS_peak_2900_lociStitched
BTG2	0	chr1	203288803	203297981	1_MACS_peak_2906_lociStitched
BTG2	0	chr1	203236424	203248570	4_MACS_peak_2896_lociStitched
BTN1A1	0	chr6	26532272	26540301	3_MACS_peak_28893_lociStitched
BUB1B	0	chr15	40380263	40409363	7_MACS_peak_10641_lociStitched
BUD31	0	chr7	98971454	98979898	3_MACS_peak_31677_lociStitched
BZRAP1	0	chr17	56404300	56430719	2_MACS_peak_14773_lociStitched
C10ORF105	0	chr10	73484916	73489611	1_MACS_peak_4279_lociStitched
C10ORF54	0	chr10	73484916	73489611	1_MACS_peak_4279_lociStitched
C10ORF72	0	chr10	50251655	50267782	3_MACS_peak_4130_lociStitched
C10ORF72	0	chr10	50276715	50290040	6_MACS_peak_4133_lociStitched
C10ORF90	0	chr10	128109526	128129724	7_MACS_peak_5077_lociStitched
C11ORF2	0	chr11	64835560	64858350	9_MACS_peak_5985_lociStitched
C11ORF2	0	chr11	64877930	64890930	6_MACS_peak_5995_lociStitched
C11ORF20	0	chr11	63992689	64019603	6_MACS_peak_5940_lociStitched
C11ORF24	0	chr11	68032323	68042293	2_MACS_peak_6183_lociStitched
C12ORF57	0	chr12	7046110	7088407	13_MACS_peak_6998_lociStitched
C13ORF35	0	chr13	113341245	113349065	2_MACS_peak_9164_lociStitched
C14ORF104	0	chr14	50085850	50103187	3_MACS_peak_9498_lociStitched
C14ORF138	0	chr14	50526251	50534677	1_MACS_peak_9521_lociStitched
C14ORF138	0	chr14	50546704	50555184	1_MACS_peak_9522_lociStitched
C14ORF182	0	chr14	50460157	50471420	2_MACS_peak_9514_lociStitched
C14ORF183	0	chr14	50526251	50534677	1_MACS_peak_9521_lociStitched
C14ORF183	0	chr14	50546704	50555184	1_MACS_peak_9522_lociStitched
C14ORF4	0	chr14	77487578	77510213	7_MACS_peak_9946_lociStitched
C14ORF43	0	chr14	74219526	74244376	5_MACS_peak_9863_lociStitched
C14ORF48	0	chr14	94419695	94431040	3_MACS_peak_10153_lociStitched
C14ORF49	0	chr14	95980323	95991597	2_MACS_peak_10177_lociStitched
C14ORF64	0	chr14	98633043	98645962	1_MACS_peak_10208_lociStitched
C14ORF73	0	chr14	103566099	103582255	3_MACS_peak_10315_lociStitched
C14ORF79	0	chr14	105482104	105491711	3_MACS_peak_10376_lociStitched
C14ORF86	0	chr14	94419695	94431040	3_MACS_peak_10153_lociStitched
C15ORF17	0	chr15	75226961	75231687	1_MACS_peak_11342_lociStitched
C15ORF28	0	chr15	69107801	69114775	1_MACS_peak_11190_lociStitched
C15ORF39	0	chr15	75491119	75497346	2_MACS_peak_11362_lociStitched
C15ORF58	0	chr15	90721115	90736822	3_MACS_peak_11667_lociStitched
C16ORF13	0	chr16	685301	700314	4_MACS_peak_11878_lociStitched
C16ORF42	0	chr16	1341047	1361980	4_MACS_peak_11904_lociStitched
C16ORF53	0	chr16	29815339	29837404	4_MACS_peak_12559_lociStitched
C16ORF59	0	chr16	2551034	2571765	5_MACS_peak_11971_lociStitched
C16ORF70	0	chr16	67189053	67218674	7_MACS_peak_12921_lociStitched
C16ORF72	0	chr16	9162216	9193906	9_MACS_peak_12124_lociStitched
C16ORF81	0	chr16	89179892	89195821	3_MACS_peak_13353_lociStitched
C17ORF101	0	chr17	80405918	80417745	2_MACS_peak_15432_lociStitched
C17ORF107	0	chr17	4842056	4855050	3_MACS_peak_13547_lociStitched
C17ORF37	0	chr17	37909266	37935795	4_MACS_peak_14267_lociStitched
C17ORF46	0	chr17	43296479	43309626	1_MACS_peak_14488_lociStitched
C17ORF46	0	chr17	43379127	43395577	4_MACS_peak_14491_lociStitched
C17ORF53	0	chr17	42243959	42250366	1_MACS_peak_14441_lociStitched
C17ORF62	0	chr17	80450817	80465341	3_MACS_peak_15435_lociStitched
C17ORF62	0	chr17	80405918	80417745	2_MACS_peak_15432_lociStitched
C17ORF65	0	chr17	42294023	42305168	2_MACS_peak_14445_lociStitched
C17ORF65	0	chr17	42243959	42250366	1_MACS_peak_14441_lociStitched
C17ORF70	0	chr17	79476733	79487276	6_MACS_peak_15356_lociStitched
C17ORF86	0	chr17	75131027	75151833	5_MACS_peak_15194_lociStitched
C17ORF86	0	chr17	75079321	75095254	3_MACS_peak_15189_lociStitched
C17ORF95	0	chr17	74720875	74734902	6_MACS_peak_15175_lociStitched
C17ORF96	0	chr17	36852048	36863497	2_MACS_peak_14226_lociStitched
C17ORF98	0	chr17	37023006	37029013	1_MACS_peak_14235_lociStitched
C17ORF99	0	chr17	76116284	76144300	8_MACS_peak_15221_lociStitched
C17ORF99	0	chr17	76164005	76177130	3_MACS_peak_15231_lociStitched
C18ORF56	0	chr18	689369	702755	3_MACS_peak_15489_lociStitched
C19ORF21	0	chr19	796224	801160	3_MACS_peak_16092_lociStitched
C19ORF22	0	chr19	921387	927987	2_MACS_peak_16104_lociStitched
C19ORF23	0	chr19	1237203	1277502	8_MACS_peak_16132_lociStitched
C19ORF24	0	chr19	1237203	1277502	8_MACS_peak_16132_lociStitched
C19ORF25	0	chr19	1437620	1456703	5_MACS_peak_16152_lociStitched
C19ORF26	0	chr19	1237203	1277502	8_MACS_peak_16132_lociStitched
C19ORF28	0	chr19	3493542	3508071	3_MACS_peak_16291_lociStitched
C19ORF34	0	chr19	1894580	1906317	3_MACS_peak_16184_lociStitched
C19ORF35	0	chr19	2254050	2274853	7_MACS_peak_16206_lociStitched
C19ORF35	0	chr19	2234826	2241799	1_MACS_peak_16205_lociStitched
C19ORF38	0	chr19	10974763	10991345	5_MACS_peak_16622_lociStitched
C19ORF39	0	chr19	11484291	11495735	3_MACS_peak_16657_lociStitched
C19ORF43	0	chr19	12885319	12918338	9_MACS_peak_16721_lociStitched
C19ORF52	0	chr19	10974763	10991345	5_MACS_peak_16622_lociStitched
C19ORF52	0	chr19	11070403	11076106	2_MACS_peak_16630_lociStitched
C19ORF6	0	chr19	1066381	1082837	4_MACS_peak_16114_lociStitched
C19ORF6	0	chr19	1017397	1029852	4_MACS_peak_16109_lociStitched
C19ORF62	0	chr19	17412753	17421633	5_MACS_peak_16946_lociStitched
C19ORF70	0	chr19	5717106	5721603	1_MACS_peak_16381_lociStitched
C19ORF70	0	chr19	5679167	5692761	3_MACS_peak_16378_lociStitched
C19ORF71	0	chr19	3493542	3508071	3_MACS_peak_16291_lociStitched
C19ORF76	0	chr19	50175003	50186385	5_MACS_peak_17906_lociStitched
C19ORF77	0	chr19	3493542	3508071	3_MACS_peak_16291_lociStitched
C1ORF106	0	chr1	200846895	200863204	6_MACS_peak_2830_lociStitched
C1ORF106	0	chr1	200830754	200841904	2_MACS_peak_2828_lociStitched
C1ORF152	0	chr1	144532566	144539959	1_MACS_peak_1945_lociStitched
C1ORF189	0	chr1	154179772	154195155	4_MACS_peak_2203_lociStitched
C1ORF201	0	chr1	24710351	24720921	2_MACS_peak_560_lociStitched
C1ORF220	0	chr1	178540979	178552527	1_MACS_peak_2646_lociStitched
C1ORF220	0	chr1	178567769	178578999	2_MACS_peak_2647_lociStitched
C1ORF43	0	chr1	154179772	154195155	4_MACS_peak_2203_lociStitched
C1ORF51	0	chr1	150204792	150209669	1_MACS_peak_2084_lociStitched
C1ORF54	0	chr1	150204792	150209669	1_MACS_peak_2084_lociStitched
C1ORF61	0	chr1	156448793	156479679	1_MACS_peak_2338_lociStitched
C1ORF66	0	chr1	156709366	156723132	1_MACS_peak_2355_lociStitched
C1ORF96	0	chr1	229471888	229480167	2_MACS_peak_3381_lociStitched
