GENE	TF	CHROM	START	STOP	ENHANCER_ID
AMH	0	chr19	2269239	2271889	2_MACS_peak_14716_lociStitched
AMIGO3	0	chr3	49759771	49762919	3_MACS_peak_21683_lociStitched
AMZ2P1	0	chr17	62980371	62983263	1_MACS_peak_13583_lociStitched
ANAPC11	0	chr17	79817122	79820050	2_MACS_peak_13980_lociStitched
ANAPC13	0	chr3	134203228	134206457	2_MACS_peak_22577_lociStitched
ANG	0	chr14	21149466	21153047	2_MACS_peak_8694_lociStitched
ANKDD1A	0	chr15	65183673	65190147	3_MACS_peak_10432_lociStitched
ANKRD11	0	chr16	89554655	89557806	3_MACS_peak_12294_lociStitched
ANKRD17	0	chr4	74123037	74125545	1_MACS_peak_24080_lociStitched
ANKRD28	0	chr3	15835683	15840368	1_MACS_peak_21201_lociStitched
ANKRD30BL	0	chr2	133023958	133027342	1_MACS_peak_17757_lociStitched
ANKRD34A	0	chr1	145453994	145457081	2_MACS_peak_1705_lociStitched
ANKRD42	0	chr11	82867050	82869776	2_MACS_peak_5879_lociStitched
ANKRD6	0	chr6	90119230	90122709	1_MACS_peak_27968_lociStitched
ANKZF1	0	chr2	220142504	220145410	2_MACS_peak_18550_lociStitched
ANP32A	0	chr15	69109397	69114120	1_MACS_peak_10529_lociStitched
ANP32B	0	chr9	100744523	100747961	1_MACS_peak_32557_lociStitched
AP1G1	0	chr16	71841304	71843885	2_MACS_peak_12045_lociStitched
AP4S1	0	chr14	31494282	31496732	1_MACS_peak_8848_lociStitched
APEH	0	chr3	49759771	49762919	3_MACS_peak_21683_lociStitched
APOA2	0	chr1	161151195	161157398	2_MACS_peak_2204_lociStitched
APOBEC2	0	chr6	41039106	41042013	1_MACS_peak_27515_lociStitched
APOL6	0	chr22	36043218	36046149	2_MACS_peak_20498_lociStitched
APOLD1	0	chr12	12866441	12879864	3_MACS_peak_6598_lociStitched
APRT	0	chr16	88846343	88851880	6_MACS_peak_12267_lociStitched
APTX	0	chr9	33024378	33026683	1_MACS_peak_31984_lociStitched
AQP10	0	chr1	154297358	154303264	2_MACS_peak_1923_lociStitched
AQP3	0	chr9	33452986	33459818	6_MACS_peak_32016_lociStitched
ARCN1	0	chr11	118442622	118444527	1_MACS_peak_6176_lociStitched
ARF1	1	chr1	228269130	228274581	5_MACS_peak_3177_lociStitched
ARF4	1	chr3	57581272	57585216	3_MACS_peak_21866_lociStitched
ARF6	0	chr14	50358614	50361481	1_MACS_peak_8955_lociStitched
ARF6	0	chr14	50328009	50330808	1_MACS_peak_8952_lociStitched
ARFGEF2	0	chr20	47537419	47541669	5_MACS_peak_19503_lociStitched
ARHGAP18	0	chr6	130004450	130008800	2_MACS_peak_28318_lociStitched
ARHGAP30	0	chr1	161013981	161017588	1_MACS_peak_2189_lociStitched
ARHGAP30	0	chr1	161037429	161040840	2_MACS_peak_2192_lociStitched
ARHGAP4	0	chrX	153235988	153239166	1_MACS_peak_34110_lociStitched
ARHGAP9	0	chr12	57912115	57917970	4_MACS_peak_7288_lociStitched
ARHGDIA	0	chr17	79817122	79820050	2_MACS_peak_13980_lociStitched
ARHGEF2	0	chr1	155943657	155952063	2_MACS_peak_2000_lociStitched
ARHGEF2	0	chr1	155914004	155918775	2_MACS_peak_1994_lociStitched
ARHGEF2	0	chr1	155936205	155941187	1_MACS_peak_1998_lociStitched
ARHGEF37	0	chr5	148928834	148931935	1_MACS_peak_26277_lociStitched
ARID1A	0	chr1	27020765	27026161	5_MACS_peak_471_lociStitched
ARID1B	0	chr6	157097975	157101428	1_MACS_peak_28644_lociStitched
ARID2	0	chr12	46119977	46125444	2_MACS_peak_6952_lociStitched
ARID4B	0	chr1	235489953	235493024	2_MACS_peak_3304_lociStitched
ARID5A	1	chr2	97201939	97204669	1_MACS_peak_17333_lociStitched
ARID5B	0	chr10	63804760	63811789	2_MACS_peak_3958_lociStitched
ARID5B	0	chr10	63658434	63665400	2_MACS_peak_3942_lociStitched
ARIH1	0	chr15	72765206	72768372	1_MACS_peak_10598_lociStitched
ARL4D	0	chr17	41436992	41439636	2_MACS_peak_13119_lociStitched
ARL6IP5	0	chr3	69099985	69101980	2_MACS_peak_21944_lociStitched
ARL8A	0	chr1	202127214	202130590	1_MACS_peak_2699_lociStitched
ARL8A	0	chr1	202111873	202114437	1_MACS_peak_2698_lociStitched
ARMC2	0	chr6	109194445	109197356	1_MACS_peak_28128_lociStitched
ARMC2	0	chr6	109203382	109206804	2_MACS_peak_28129_lociStitched
ARMCX2	0	chrX	100877396	100879638	1_MACS_peak_33722_lociStitched
ARMCX3	0	chrX	100877396	100879638	1_MACS_peak_33722_lociStitched
ARMCX6	0	chrX	100877396	100879638	1_MACS_peak_33722_lociStitched
ARPC5L	0	chr9	127630504	127638571	1_MACS_peak_32849_lociStitched
ARPC5L	0	chr9	127620905	127625178	2_MACS_peak_32847_lociStitched
ARPM1	0	chr3	169489328	169492106	2_MACS_peak_22919_lociStitched
ARPP19	0	chr15	52857269	52861726	4_MACS_peak_10240_lociStitched
ARRDC3	0	chr5	90673707	90680819	2_MACS_peak_25691_lociStitched
ARTN	0	chr1	44296636	44303014	3_MACS_peak_849_lociStitched
ASAP3	0	chr1	23850700	23855430	3_MACS_peak_363_lociStitched
ASB10	0	chr7	150929258	150931088	1_MACS_peak_30349_lociStitched
ASB5	0	chr4	177240344	177244748	2_MACS_peak_24870_lociStitched
ASB9P1	0	chr15	93351181	93354558	1_MACS_peak_11036_lociStitched
ASB9P1	0	chr15	93373889	93377449	1_MACS_peak_11039_lociStitched
ASB9P1	0	chr15	93346281	93348796	1_MACS_peak_11035_lociStitched
ASH1L	0	chr1	155531195	155534359	2_MACS_peak_1977_lociStitched
ATAD1	0	chr10	89621339	89626784	3_MACS_peak_4291_lociStitched
ATAT1	0	chr6	30581471	30586485	3_MACS_peak_27230_lociStitched
ATF3	1	chr1	212780087	212783592	1_MACS_peak_2949_lociStitched
ATF3	1	chr1	212731374	212733158	1_MACS_peak_2946_lociStitched
ATG4D	0	chr19	10612151	10614314	1_MACS_peak_14980_lociStitched
ATG9A	0	chr2	220142504	220145410	2_MACS_peak_18550_lociStitched
ATHL1	0	chr11	267518	270862	1_MACS_peak_4772_lociStitched
ATN1	0	chr12	7058073	7072172	12_MACS_peak_6489_lociStitched
ATP11B	0	chr3	182510345	182513508	1_MACS_peak_23200_lociStitched
ATP1A4	0	chr1	160173518	160176305	1_MACS_peak_2140_lociStitched
ATP1B2	0	chr17	7588370	7591247	1_MACS_peak_12535_lociStitched
ATP2A3	0	chr17	3816558	3820981	2_MACS_peak_12416_lociStitched
ATP2B4	0	chr1	203707182	203714523	4_MACS_peak_2735_lociStitched
ATP5B	0	chr12	57076651	57083525	4_MACS_peak_7247_lociStitched
ATP5D	0	chr19	1269038	1270857	1_MACS_peak_14637_lociStitched
ATP5I	0	chr4	699127	701181	1_MACS_peak_23549_lociStitched
ATP5O	0	chr21	35319369	35322308	1_MACS_peak_19902_lociStitched
ATP6AP1	0	chrX	153625427	153628720	2_MACS_peak_34140_lociStitched
ATP6V0C	0	chr16	2563227	2565592	1_MACS_peak_11251_lociStitched
ATP6V1A	0	chr3	113464149	113468718	2_MACS_peak_22286_lociStitched
ATP6V1E2	0	chr2	46768737	46772474	3_MACS_peak_16665_lociStitched
ATP6V1E2	0	chr2	46792127	46798334	7_MACS_peak_16672_lociStitched
ATP8B2	0	chr1	154297358	154303264	2_MACS_peak_1923_lociStitched
ATPIF1	0	chr1	28570988	28577110	6_MACS_peak_550_lociStitched
ATXN1	0	chr6	16759005	16764884	2_MACS_peak_26983_lociStitched
ATXN1	0	chr6	16470852	16475150	1_MACS_peak_26955_lociStitched
ATXN1L	0	chr16	71841304	71843885	2_MACS_peak_12045_lociStitched
ATXN2L	0	chr16	28833853	28836874	1_MACS_peak_11587_lociStitched
ATXN7L3B	0	chr12	74931251	74934782	3_MACS_peak_7445_lociStitched
AURKB	0	chr17	8064630	8067365	1_MACS_peak_12556_lociStitched
AURKC	0	chr19	57790663	57792683	1_MACS_peak_16111_lociStitched
AXL	0	chr19	41768367	41772136	4_MACS_peak_15617_lociStitched
AZI2	0	chr3	28389295	28391292	1_MACS_peak_21331_lociStitched
AZIN1	0	chr8	103874776	103877243	1_MACS_peak_31263_lociStitched
B2M	0	chr15	45001974	45008306	3_MACS_peak_10120_lociStitched
B2M	0	chr15	45016427	45022883	4_MACS_peak_10127_lociStitched
B4GALT1	0	chr9	33157817	33162424	3_MACS_peak_31991_lociStitched
B4GALT1	0	chr9	33164295	33168396	3_MACS_peak_31994_lociStitched
B4GALT3	0	chr1	161151195	161157398	2_MACS_peak_2204_lociStitched
BACH1	1	chr21	30670524	30673489	1_MACS_peak_19843_lociStitched
BACH2	1	chr6	90993829	90996544	1_MACS_peak_27985_lociStitched
BAG1	0	chr9	33288632	33291640	1_MACS_peak_32004_lociStitched
BAIAP3	0	chr16	1358655	1360631	2_MACS_peak_11213_lociStitched
BAT2L1	0	chr9	134268361	134271624	2_MACS_peak_33032_lociStitched
BAT2L2	0	chr1	171453529	171456005	1_MACS_peak_2350_lociStitched
BAT5	0	chr6	31701364	31706658	1_MACS_peak_27279_lociStitched
BAX	0	chr19	49465382	49469656	2_MACS_peak_15910_lociStitched
BAZ2A	0	chr12	57076651	57083525	4_MACS_peak_7247_lociStitched
BBC3	0	chr19	47728956	47735447	6_MACS_peak_15845_lociStitched
BCAN	0	chr1	156629551	156635788	2_MACS_peak_2058_lociStitched
BCL2	0	chr18	60822018	60830732	2_MACS_peak_14472_lociStitched
BCL2L1	0	chr20	30285432	30288774	3_MACS_peak_19106_lociStitched
BCL2L12	0	chr19	50143561	50146376	2_MACS_peak_15946_lociStitched
BCL6B	1	chr17	6915151	6919147	3_MACS_peak_12494_lociStitched
BCLAF1	1	chr6	136609247	136612318	1_MACS_peak_28382_lociStitched
BEND6	0	chr6	56703272	56709183	1_MACS_peak_27728_lociStitched
BEND6	0	chr6	56672777	56680615	11_MACS_peak_27714_lociStitched
BEST2	0	chr19	12899233	12905195	2_MACS_peak_15077_lociStitched
BET1L	0	chr11	206277	209572	1_MACS_peak_4770_lociStitched
BFSP2	0	chr3	133192990	133197491	2_MACS_peak_22564_lociStitched
BHLHE40	1	chr3	5018508	5022550	3_MACS_peak_20999_lociStitched
BHLHE41	1	chr12	26269280	26280080	6_MACS_peak_6730_lociStitched
BHLHE41	1	chr12	26308443	26312252	2_MACS_peak_6737_lociStitched
BMF	0	chr15	40387506	40393574	3_MACS_peak_9995_lociStitched
BNIP2	0	chr15	59979819	59982426	1_MACS_peak_10342_lociStitched
BOD1	0	chr5	173169931	173174150	1_MACS_peak_26507_lociStitched
BOLA1	0	chr1	149856364	149860567	1_MACS_peak_1803_lociStitched
BOLA1	0	chr1	149821485	149824069	1_MACS_peak_1801_lociStitched
BRD2	0	chr6	32935733	32941465	2_MACS_peak_27328_lociStitched
BRP44	0	chr1	167904388	167907341	1_MACS_peak_2322_lociStitched
BRP44L	0	chr6	166794155	166797440	1_MACS_peak_28764_lociStitched
BRP44L	0	chr6	166755121	166756994	1_MACS_peak_28758_lociStitched
BTG1	0	chr12	92536936	92540670	3_MACS_peak_7547_lociStitched
BTG2	0	chr1	203255061	203261123	1_MACS_peak_2722_lociStitched
BTG2	0	chr1	203288935	203297917	2_MACS_peak_2727_lociStitched
BTG2	0	chr1	203273258	203278493	2_MACS_peak_2725_lociStitched
BTG2	0	chr1	203267854	203270827	1_MACS_peak_2724_lociStitched
BTG2	0	chr1	203239943	203244185	5_MACS_peak_2716_lociStitched
BTG3	0	chr21	18982952	18985648	2_MACS_peak_19791_lociStitched
BTLA	0	chr3	112214312	112218749	4_MACS_peak_22250_lociStitched
BZRAP1	0	chr17	56412120	56417188	1_MACS_peak_13423_lociStitched
BZRAP1	0	chr17	56407775	56411345	1_MACS_peak_13422_lociStitched
BZW1	0	chr2	201726234	201729735	3_MACS_peak_18326_lociStitched
C10ORF105	0	chr10	73526958	73533419	8_MACS_peak_4077_lociStitched
C10ORF54	0	chr10	73526958	73533419	8_MACS_peak_4077_lociStitched
C10ORF99	0	chr10	85898554	85900733	1_MACS_peak_4264_lociStitched
C12ORF11	0	chr12	27088484	27095222	6_MACS_peak_6756_lociStitched
C12ORF56	0	chr12	64797466	64800053	2_MACS_peak_7341_lociStitched
C12ORF57	0	chr12	7058073	7072172	12_MACS_peak_6489_lociStitched
C12ORF59	0	chr12	10364484	10367051	1_MACS_peak_6565_lociStitched
C12ORF60	0	chr12	14921579	14924524	1_MACS_peak_6642_lociStitched
C12ORF61	0	chr12	62995679	62998167	1_MACS_peak_7330_lociStitched
C12ORF69	0	chr12	14921579	14924524	1_MACS_peak_6642_lociStitched
C14ORF104	0	chr14	50086012	50090129	3_MACS_peak_8944_lociStitched
C14ORF181	0	chr14	69259375	69263154	2_MACS_peak_9168_lociStitched
C14ORF182	0	chr14	50466420	50470846	2_MACS_peak_8961_lociStitched
C14ORF19	0	chr14	35450700	35453359	1_MACS_peak_8885_lociStitched
C14ORF49	0	chr14	95981142	95987107	2_MACS_peak_9508_lociStitched
C14ORF50	0	chr14	64969316	64972411	3_MACS_peak_9120_lociStitched
C15ORF28	0	chr15	69109397	69114120	1_MACS_peak_10529_lociStitched
C15ORF55	0	chr15	34625490	34630371	2_MACS_peak_9935_lociStitched
C15ORF63	0	chr15	44083766	44086004	1_MACS_peak_10088_lociStitched
C16ORF3	0	chr16	90059857	90063994	1_MACS_peak_12318_lociStitched
C16ORF42	0	chr16	1358655	1360631	2_MACS_peak_11213_lociStitched
C16ORF72	0	chr16	9184393	9187550	2_MACS_peak_11330_lociStitched
C16ORF92	0	chr16	30074841	30078596	2_MACS_peak_11642_lociStitched
C17ORF103	0	chr17	21187901	21193488	1_MACS_peak_12754_lociStitched
C17ORF107	0	chr17	4849949	4854132	3_MACS_peak_12462_lociStitched
C17ORF37	0	chr17	37909578	37913521	2_MACS_peak_12997_lociStitched
C17ORF46	0	chr17	43297937	43309235	2_MACS_peak_13177_lociStitched
C17ORF49	0	chr17	6915151	6919147	3_MACS_peak_12494_lociStitched
C17ORF59	0	chr17	8064630	8067365	1_MACS_peak_12556_lociStitched
C17ORF60	0	chr17	62500032	62503649	2_MACS_peak_13571_lociStitched
C17ORF91	0	chr17	1618524	1621914	3_MACS_peak_12360_lociStitched
C17ORF95	0	chr17	74731829	74734635	2_MACS_peak_13810_lociStitched
C17ORF96	0	chr17	36856591	36862645	2_MACS_peak_12968_lociStitched
C19ORF23	0	chr19	1269038	1270857	1_MACS_peak_14637_lociStitched
C19ORF24	0	chr19	1269038	1270857	1_MACS_peak_14637_lociStitched
C19ORF26	0	chr19	1269038	1270857	1_MACS_peak_14637_lociStitched
C19ORF35	0	chr19	2269239	2271889	2_MACS_peak_14716_lociStitched
C19ORF70	0	chr19	5717554	5720871	1_MACS_peak_14853_lociStitched
C19ORF76	0	chr19	50143561	50146376	2_MACS_peak_15946_lociStitched
C1ORF106	0	chr1	200859789	200863137	2_MACS_peak_2681_lociStitched
C1ORF189	0	chr1	154191999	154194690	1_MACS_peak_1920_lociStitched
C1ORF192	0	chr1	161368441	161370500	1_MACS_peak_2213_lociStitched
C1ORF220	0	chr1	178544427	178551736	2_MACS_peak_2431_lociStitched
C1ORF220	0	chr1	178574168	178578216	2_MACS_peak_2433_lociStitched
C1ORF25	0	chr1	185124778	185127554	1_MACS_peak_2554_lociStitched
C1ORF26	0	chr1	185124778	185127554	1_MACS_peak_2554_lociStitched
C1ORF27	0	chr1	186343516	186346122	1_MACS_peak_2561_lociStitched
C1ORF35	0	chr1	228269130	228274581	5_MACS_peak_3177_lociStitched
C1ORF35	0	chr1	228327055	228330809	3_MACS_peak_3187_lociStitched
C1ORF43	0	chr1	154191999	154194690	1_MACS_peak_1920_lociStitched
C1ORF55	0	chr1	226184256	226188240	1_MACS_peak_3116_lociStitched
C1ORF66	0	chr1	156714647	156722436	5_MACS_peak_2064_lociStitched
C1ORF69	0	chr1	228327055	228330809	3_MACS_peak_3187_lociStitched
C1ORF77	0	chr1	153606140	153607241	1_MACS_peak_1893_lociStitched
C1ORF9	0	chr1	172500909	172503947	2_MACS_peak_2363_lociStitched
C1QTNF6	0	chr22	37623252	37628152	2_MACS_peak_20556_lociStitched
C20ORF132	0	chr20	35806722	35808764	1_MACS_peak_19259_lociStitched
C20ORF152	0	chr20	34541039	34543234	1_MACS_peak_19218_lociStitched
C21ORF125	0	chr21	44843282	44848148	3_MACS_peak_20068_lociStitched
C21ORF84	0	chr21	44843282	44848148	3_MACS_peak_20068_lociStitched
C21ORF91	0	chr21	19152501	19159328	5_MACS_peak_19795_lociStitched
C21ORF91	0	chr21	19188066	19192468	3_MACS_peak_19810_lociStitched
C22ORF26	0	chr22	46447815	46451210	1_MACS_peak_20863_lociStitched
C22ORF41	0	chr22	50968385	50971195	1_MACS_peak_20940_lociStitched
C22ORF41	0	chr22	50976735	50980726	3_MACS_peak_20942_lociStitched
C22ORF45	0	chr22	24827519	24833103	4_MACS_peak_20343_lociStitched
C2ORF42	0	chr2	70368440	70370907	2_MACS_peak_17020_lociStitched
C2ORF67	0	chr2	211034558	211036934	1_MACS_peak_18465_lociStitched
C3ORF1	0	chr3	119181041	119183050	2_MACS_peak_22334_lociStitched
C3ORF26	0	chr3	99822290	99825673	1_MACS_peak_22101_lociStitched
C3ORF33	0	chr3	155569850	155573302	1_MACS_peak_22830_lociStitched
C3ORF37	0	chr3	128997178	129003709	4_MACS_peak_22509_lociStitched
C3ORF37	0	chr3	128967153	128969745	1_MACS_peak_22504_lociStitched
C3ORF42	0	chr3	10360989	10363148	2_MACS_peak_21087_lociStitched
C3ORF43	0	chr3	196224995	196231404	3_MACS_peak_23486_lociStitched
C3ORF47	0	chr3	128997178	129003709	4_MACS_peak_22509_lociStitched
C3ORF48	0	chr3	20080646	20086217	2_MACS_peak_21242_lociStitched
C3ORF58	0	chr3	143689503	143693695	1_MACS_peak_22716_lociStitched
C3ORF64	0	chr3	69099985	69101980	2_MACS_peak_21944_lociStitched
C3ORF78	0	chr3	52564751	52568370	2_MACS_peak_21768_lociStitched
C4ORF36	0	chr4	87855305	87862358	3_MACS_peak_24210_lociStitched
C5ORF27	0	chr5	95156869	95160559	2_MACS_peak_25716_lociStitched
C5ORF33	0	chr5	36241017	36243114	1_MACS_peak_25247_lociStitched
C5ORF39	0	chr5	42991502	42995106	1_MACS_peak_25290_lociStitched
C5ORF45	0	chr5	179245283	179249630	2_MACS_peak_26649_lociStitched
C5ORF56	0	chr5	131755711	131768609	7_MACS_peak_26011_lociStitched
C5ORF56	0	chr5	131790721	131796198	2_MACS_peak_26023_lociStitched
C5ORF56	0	chr5	131745672	131751457	2_MACS_peak_26009_lociStitched
C5ORF60	0	chr5	179048753	179051733	2_MACS_peak_26636_lociStitched
C6ORF106	0	chr6	34623427	34627132	2_MACS_peak_27387_lociStitched
C6ORF130	0	chr6	41039106	41042013	1_MACS_peak_27515_lociStitched
C6ORF136	0	chr6	30581471	30586485	3_MACS_peak_27230_lociStitched
C6ORF136	0	chr6	30649351	30655724	5_MACS_peak_27236_lociStitched
C6ORF25	0	chr6	31701364	31706658	1_MACS_peak_27279_lociStitched
C6ORF26	0	chr6	31701364	31706658	1_MACS_peak_27279_lociStitched
C6ORF27	0	chr6	31701364	31706658	1_MACS_peak_27279_lociStitched
C6ORF62	0	chr6	24718971	24722244	1_MACS_peak_27027_lociStitched
C7ORF33	0	chr7	148260221	148262984	1_MACS_peak_30303_lociStitched
C7ORF44	0	chr7	43686460	43691996	5_MACS_peak_29181_lociStitched
C7ORF47	0	chr7	100025731	100028505	1_MACS_peak_29765_lociStitched
C7ORF49	0	chr7	134842116	134847301	1_MACS_peak_30139_lociStitched
C7ORF49	0	chr7	134831857	134834275	1_MACS_peak_30137_lociStitched
C7ORF49	0	chr7	134852504	134856475	5_MACS_peak_30140_lociStitched
C7ORF50	0	chr7	1198362	1200854	1_MACS_peak_28817_lociStitched
C7ORF55	0	chr7	139024577	139027372	1_MACS_peak_30217_lociStitched
C7ORF55	0	chr7	139043242	139045780	1_MACS_peak_30218_lociStitched
C7ORF61	0	chr7	100025731	100028505	1_MACS_peak_29765_lociStitched
C7ORF65	0	chr7	47708484	47711312	1_MACS_peak_29294_lociStitched
C8ORF31	0	chr8	144105144	144109019	1_MACS_peak_31646_lociStitched
C8ORF38	0	chr8	95998153	96001828	2_MACS_peak_31131_lociStitched
C9ORF102	0	chr9	98636991	98639090	3_MACS_peak_32527_lociStitched
C9ORF106	0	chr9	132174842	132177002	1_MACS_peak_32981_lociStitched
C9ORF130	0	chr9	98636991	98639090	3_MACS_peak_32527_lociStitched
C9ORF131	0	chr9	35070351	35073473	1_MACS_peak_32053_lociStitched
C9ORF150	0	chr9	12774838	12777129	1_MACS_peak_31853_lociStitched
C9ORF152	0	chr9	113016419	113020690	2_MACS_peak_32665_lociStitched
C9ORF163	0	chr9	139376099	139378507	1_MACS_peak_33123_lociStitched
C9ORF50	0	chr9	132249883	132253803	1_MACS_peak_32985_lociStitched
C9ORF53	0	chr9	21992906	21996245	1_MACS_peak_31919_lociStitched
C9ORF64	0	chr9	86593115	86596641	1_MACS_peak_32382_lociStitched
C9ORF66	0	chr9	183074	186459	1_MACS_peak_31731_lociStitched
C9ORF78	0	chr9	132646876	132653630	3_MACS_peak_32998_lociStitched
C9ORF95	0	chr9	77701438	77703932	2_MACS_peak_32344_lociStitched
CA11	0	chr19	49136949	49142084	4_MACS_peak_15892_lociStitched
CACYBP	0	chr1	174967607	174970352	1_MACS_peak_2400_lociStitched
CADM1	0	chr11	115090128	115095971	3_MACS_peak_6127_lociStitched
CALM3	0	chr19	47103481	47105969	2_MACS_peak_15822_lociStitched
CAMK2D	0	chr4	114681291	114684660	1_MACS_peak_24440_lociStitched
CAMKK1	0	chr17	3816558	3820981	2_MACS_peak_12416_lociStitched
CAMTA2	1	chr17	4849949	4854132	3_MACS_peak_12462_lociStitched
CAND2	0	chr3	12881150	12883791	1_MACS_peak_21112_lociStitched
CAPRIN1	0	chr11	34072516	34075117	1_MACS_peak_5124_lociStitched
CASC3	0	chr17	38254146	38257608	4_MACS_peak_13020_lociStitched
CASC4	0	chr15	44598132	44602655	3_MACS_peak_10102_lociStitched
CASP10	0	chr2	202047312	202052205	3_MACS_peak_18345_lociStitched
CASP3	0	chr4	185565146	185571225	4_MACS_peak_24953_lociStitched
CASP8	0	chr2	202120944	202126879	4_MACS_peak_18370_lociStitched
CASP8	0	chr2	202047312	202052205	3_MACS_peak_18345_lociStitched
CASQ1	0	chr1	160173518	160176305	1_MACS_peak_2140_lociStitched
CATSPER2P1	0	chr15	44083766	44086004	1_MACS_peak_10088_lociStitched
CBFA2T3	0	chr16	89041445	89045814	3_MACS_peak_12282_lociStitched
CBWD1	0	chr9	183074	186459	1_MACS_peak_31731_lociStitched
CBWD2	0	chr2	114187962	114191628	1_MACS_peak_17635_lociStitched
CBWD3	0	chr9	70849510	70852784	2_MACS_peak_32272_lociStitched
CBWD5	0	chr9	70645252	70649814	2_MACS_peak_32269_lociStitched
CBWD5	0	chr9	70494187	70497556	2_MACS_peak_32267_lociStitched
CBWD6	0	chr9	69266632	69269979	2_MACS_peak_32240_lociStitched
CBX3	0	chr7	26238726	26242381	1_MACS_peak_29051_lociStitched
CBX4	0	chr17	77810371	77814019	1_MACS_peak_13929_lociStitched
CBX8	0	chr17	77810371	77814019	1_MACS_peak_13929_lociStitched
CCDC106	0	chr19	56165012	56167319	2_MACS_peak_16091_lociStitched
