GENE	TF	CHROM	START	STOP	ENHANCER_ID
AGBL2	0	chr11	47786241	47790484	1_MACS_peak_4389_lociStitched
AGER	0	chr6	32156685	32164887	2_MACS_peak_24311_lociStitched
AGPAT1	0	chr6	32156685	32164887	2_MACS_peak_24311_lociStitched
AHNAK	0	chr11	62305923	62328910	5_MACS_peak_4490_lociStitched
AIDA	0	chr1	222884371	222887575	1_MACS_peak_2543_lociStitched
AIM2	0	chr1	159035523	159048550	2_MACS_peak_1682_lociStitched
AK1	0	chr9	130672329	130680235	3_MACS_peak_30154_lociStitched
AKAP2	0	chr9	112903214	112925579	4_MACS_peak_29961_lociStitched
AKAP5	0	chr14	64966249	64974973	3_MACS_peak_8320_lociStitched
AKIRIN2	0	chr6	88403408	88413353	2_MACS_peak_24968_lociStitched
AKT1S1	0	chr19	50369723	50382161	3_MACS_peak_13900_lociStitched
AKT1S1	0	chr19	50423859	50437193	4_MACS_peak_13903_lociStitched
ALCAM	0	chr3	105085034	105089319	1_MACS_peak_19295_lociStitched
ALDH8A1	0	chr6	135319979	135344045	5_MACS_peak_25448_lociStitched
ALG2	0	chr9	101982019	101999533	5_MACS_peak_29861_lociStitched
ALKBH5	0	chr17	18085480	18092160	1_MACS_peak_11174_lociStitched
ALOX12	0	chr17	6914907	6919699	1_MACS_peak_11043_lociStitched
ALPK1	0	chr4	113191382	113210656	4_MACS_peak_21509_lociStitched
AMAC1	0	chr17	33568742	33573329	1_MACS_peak_11370_lociStitched
AMBRA1	0	chr11	46637686	46640857	1_MACS_peak_4362_lociStitched
AMD1	0	chr6	111195029	111209111	4_MACS_peak_25211_lociStitched
AMH	0	chr19	2268753	2274451	2_MACS_peak_12954_lociStitched
AMHR2	0	chr12	53764042	53776622	3_MACS_peak_6090_lociStitched
AMT	0	chr3	49446618	49454143	1_MACS_peak_18798_lociStitched
ANAPC11	0	chr17	79816599	79830562	4_MACS_peak_12143_lociStitched
ANG	0	chr14	21148250	21153387	1_MACS_peak_7764_lociStitched
ANKDD1A	0	chr15	65183030	65189203	1_MACS_peak_9406_lociStitched
ANKMY1	0	chr2	241498596	241508724	2_MACS_peak_16606_lociStitched
ANKRD12	0	chr18	9135181	9144552	2_MACS_peak_12266_lociStitched
ANKRD13D	0	chr11	67006125	67011215	1_MACS_peak_4663_lociStitched
ANKRD28	0	chr3	15832751	15860606	5_MACS_peak_18402_lociStitched
ANKRD34A	0	chr1	145434286	145444900	1_MACS_peak_1353_lociStitched
ANKRD34A	0	chr1	145500618	145509368	2_MACS_peak_1358_lociStitched
ANKRD34A	0	chr1	145449916	145458030	2_MACS_peak_1354_lociStitched
ANKRD35	0	chr1	145500618	145509368	2_MACS_peak_1358_lociStitched
ANKRD37	0	chr4	186333383	186347992	3_MACS_peak_22211_lociStitched
ANKRD42	0	chr11	82866697	82875592	1_MACS_peak_4879_lociStitched
ANKRD7	0	chr7	117949927	117954215	1_MACS_peak_27189_lociStitched
ANP32A	0	chr15	69108868	69114941	1_MACS_peak_9474_lociStitched
ANP32B	0	chr9	100744565	100752402	2_MACS_peak_29845_lociStitched
ANP32E	0	chr1	150205505	150209597	1_MACS_peak_1447_lociStitched
AP1AR	0	chr4	113191382	113210656	4_MACS_peak_21509_lociStitched
AP1G1	0	chr16	71840479	71844474	1_MACS_peak_10734_lociStitched
APBA3	0	chr19	3760591	3763791	1_MACS_peak_13002_lociStitched
APEX1	0	chr14	20921648	20930718	2_MACS_peak_7752_lociStitched
APH1A	0	chr1	150205505	150209597	1_MACS_peak_1447_lociStitched
APOA2	0	chr1	161122696	161157833	7_MACS_peak_1738_lociStitched
APOF	0	chr12	56726525	56733679	2_MACS_peak_6161_lociStitched
APOLD1	0	chr12	12866145	12880412	1_MACS_peak_5557_lociStitched
APOLD1	0	chr12	12848874	12857669	2_MACS_peak_5555_lociStitched
AQP10	0	chr1	154296799	154307957	2_MACS_peak_1555_lociStitched
ARF1	1	chr1	228268648	228280525	1_MACS_peak_2643_lociStitched
ARF4	1	chr3	57568131	57585576	3_MACS_peak_18909_lociStitched
ARF6	0	chr14	50358236	50365430	1_MACS_peak_8108_lociStitched
ARF6	0	chr14	50328005	50336342	2_MACS_peak_8106_lociStitched
ARFGEF2	0	chr20	47537369	47542984	1_MACS_peak_17207_lociStitched
ARHGAP18	0	chr6	129809989	129813315	1_MACS_peak_25373_lociStitched
ARHGAP30	0	chr1	161007972	161017907	2_MACS_peak_1729_lociStitched
ARHGAP33	0	chr19	36230891	36240279	3_MACS_peak_13546_lociStitched
ARHGAP4	0	chrX	153232492	153239562	1_MACS_peak_31266_lociStitched
ARHGAP9	0	chr12	57909117	57918762	1_MACS_peak_6194_lociStitched
ARHGDIA	0	chr17	79816599	79830562	4_MACS_peak_12143_lociStitched
ARHGEF2	0	chr1	155929062	155954287	3_MACS_peak_1618_lociStitched
ARHGEF2	0	chr1	155899904	155922647	4_MACS_peak_1614_lociStitched
ARHGEF40	0	chr14	21565696	21579969	3_MACS_peak_7768_lociStitched
ARID1A	0	chr1	27018511	27033401	2_MACS_peak_376_lociStitched
ARID1B	0	chr6	157097597	157106709	1_MACS_peak_25739_lociStitched
ARID1B	0	chr6	157166275	157179070	2_MACS_peak_25740_lociStitched
ARID2	0	chr12	46116154	46137729	2_MACS_peak_5935_lociStitched
ARID4B	0	chr1	235488321	235493822	2_MACS_peak_2755_lociStitched
ARID5B	0	chr10	63804416	63812301	1_MACS_peak_3308_lociStitched
ARIH1	0	chr15	72765052	72769882	2_MACS_peak_9505_lociStitched
ARL4D	0	chr17	41436601	41447365	2_MACS_peak_11540_lociStitched
ARMC2	0	chr6	109214305	109228751	4_MACS_peak_25182_lociStitched
ARMC2	0	chr6	109187150	109207500	3_MACS_peak_25179_lociStitched
ARPC2	0	chr2	219081108	219096563	2_MACS_peak_16387_lociStitched
ARPC5L	0	chr9	127622291	127638368	2_MACS_peak_30101_lociStitched
ARPM1	0	chr3	169481856	169492916	3_MACS_peak_19999_lociStitched
ARRDC3	0	chr5	90667934	90681031	2_MACS_peak_23052_lociStitched
ASB5	0	chr4	177239640	177252375	1_MACS_peak_22104_lociStitched
ASB9P1	0	chr15	93346317	93377690	5_MACS_peak_9795_lociStitched
ASF1A	0	chr6	119212935	119218992	1_MACS_peak_25288_lociStitched
ASH1L	0	chr1	155528735	155535581	1_MACS_peak_1604_lociStitched
ATAD1	0	chr10	89621168	89642982	2_MACS_peak_3515_lociStitched
ATAT1	0	chr6	30579867	30587288	2_MACS_peak_24248_lociStitched
ATF3	1	chr1	212779746	212788941	1_MACS_peak_2460_lociStitched
ATF5	1	chr19	50369723	50382161	3_MACS_peak_13900_lociStitched
ATF5	1	chr19	50423859	50437193	4_MACS_peak_13903_lociStitched
ATF6	1	chr1	161731403	161755043	6_MACS_peak_1770_lociStitched
ATF7IP	0	chr12	14514740	14522835	2_MACS_peak_5587_lociStitched
ATG13	0	chr11	46637686	46640857	1_MACS_peak_4362_lociStitched
ATG3	0	chr3	112277827	112282683	1_MACS_peak_19399_lociStitched
ATHL1	0	chr11	264171	270863	3_MACS_peak_3901_lociStitched
ATM	0	chr11	108091472	108097228	1_MACS_peak_5095_lociStitched
ATN1	0	chr12	7045474	7081279	6_MACS_peak_5476_lociStitched
ATP11B	0	chr3	182510272	182515006	1_MACS_peak_20202_lociStitched
ATP13A1	0	chr19	19771769	19780474	2_MACS_peak_13426_lociStitched
ATP2A2	0	chr12	110718264	110728267	2_MACS_peak_6802_lociStitched
ATP5B	0	chr12	57064525	57083896	3_MACS_peak_6172_lociStitched
ATP5B	0	chr12	57021937	57032296	3_MACS_peak_6167_lociStitched
ATP5D	0	chr19	1258282	1277278	4_MACS_peak_12914_lociStitched
ATP5G1	0	chr17	46984779	46995235	2_MACS_peak_11670_lociStitched
ATP5L	0	chr11	118266013	118281591	3_MACS_peak_5200_lociStitched
ATP6V1A	0	chr3	113461642	113467253	2_MACS_peak_19419_lociStitched
ATP6V1E2	0	chr2	46788225	46805428	2_MACS_peak_14625_lociStitched
ATP6V1E2	0	chr2	46768616	46777383	2_MACS_peak_14623_lociStitched
ATP8B2	0	chr1	154296799	154307957	2_MACS_peak_1555_lociStitched
ATP8B3	0	chr19	1846431	1865387	4_MACS_peak_12931_lociStitched
ATPIF1	0	chr1	28570196	28577141	1_MACS_peak_442_lociStitched
ATXN1	0	chr6	16469169	16495972	7_MACS_peak_23992_lociStitched
ATXN1	0	chr6	16752252	16767199	3_MACS_peak_24017_lociStitched
ATXN1	0	chr6	16503351	16522423	4_MACS_peak_23999_lociStitched
ATXN1L	0	chr16	71840479	71844474	1_MACS_peak_10734_lociStitched
ATXN2L	0	chr16	28833200	28838349	1_MACS_peak_10325_lociStitched
AUH	0	chr9	94173173	94187158	2_MACS_peak_29739_lociStitched
AURKC	0	chr19	57790382	57796297	1_MACS_peak_14040_lociStitched
AXL	0	chr19	41767974	41773737	1_MACS_peak_13669_lociStitched
AZIN1	0	chr8	103870571	103877488	2_MACS_peak_28576_lociStitched
B2M	0	chr15	45001780	45012377	2_MACS_peak_9152_lociStitched
B3GALNT2	0	chr1	235665428	235669497	1_MACS_peak_2758_lociStitched
B3GALT4	0	chr6	33279521	33292373	3_MACS_peak_24343_lociStitched
B4GALT3	0	chr1	161122696	161157833	7_MACS_peak_1738_lociStitched
BACH1	1	chr21	30668519	30681130	4_MACS_peak_17571_lociStitched
BAD	0	chr11	63992881	64015103	5_MACS_peak_4543_lociStitched
BAD	0	chr11	64051174	64053963	1_MACS_peak_4549_lociStitched
BAG1	0	chr9	33286749	33298653	3_MACS_peak_29365_lociStitched
BAT2L2	0	chr1	171453247	171457034	1_MACS_peak_1880_lociStitched
BAT5	0	chr6	31694861	31708951	3_MACS_peak_24287_lociStitched
BAX	0	chr19	49465180	49472027	1_MACS_peak_13869_lociStitched
BAZ1A	0	chr14	35342061	35345561	1_MACS_peak_7968_lociStitched
BAZ2A	0	chr12	57064525	57083896	3_MACS_peak_6172_lociStitched
BAZ2A	0	chr12	57021937	57032296	3_MACS_peak_6167_lociStitched
BCAR4	0	chr16	11874456	11893017	3_MACS_peak_10102_lociStitched
BCL11A	1	chr2	60776192	60785087	1_MACS_peak_14782_lociStitched
BCL2	0	chr18	60821902	60831393	1_MACS_peak_12734_lociStitched
BCL2	0	chr18	60842548	60860690	5_MACS_peak_12735_lociStitched
BCL2L12	0	chr19	50178475	50184134	1_MACS_peak_13893_lociStitched
BCL2L12	0	chr19	50143008	50146928	1_MACS_peak_13891_lociStitched
BCL6B	1	chr17	6914907	6919699	1_MACS_peak_11043_lociStitched
BCLAF1	1	chr6	136601799	136612767	4_MACS_peak_25471_lociStitched
BCYRN1	0	chrX	70751164	70764424	2_MACS_peak_30828_lociStitched
BEND6	0	chr6	56697612	56709299	2_MACS_peak_24672_lociStitched
BEST2	0	chr19	12899043	12905467	1_MACS_peak_13238_lociStitched
BHLHE41	1	chr12	26266136	26280506	1_MACS_peak_5727_lociStitched
BMF	0	chr15	40387104	40401890	5_MACS_peak_9051_lociStitched
BMP6	0	chr6	7880507	7919948	7_MACS_peak_23878_lociStitched
BMPR2	0	chr2	203240149	203252287	2_MACS_peak_16261_lociStitched
BNIP2	0	chr15	59977591	59982784	1_MACS_peak_9326_lociStitched
BNIPL	0	chr1	151019626	151032807	3_MACS_peak_1476_lociStitched
BOLA1	0	chr1	149810870	149833878	3_MACS_peak_1433_lociStitched
BOLA1	0	chr1	149855108	149861150	1_MACS_peak_1436_lociStitched
BOLA1	0	chr1	149898424	149912704	3_MACS_peak_1438_lociStitched
BOLA2B	0	chr16	30193335	30206254	2_MACS_peak_10376_lociStitched
BRCA1	1	chr17	41320761	41324883	1_MACS_peak_11537_lociStitched
BRD2	0	chr6	32934678	32952759	5_MACS_peak_24327_lociStitched
BROX	0	chr1	222884371	222887575	1_MACS_peak_2543_lociStitched
BRP44	0	chr1	167903691	167907584	1_MACS_peak_1847_lociStitched
BRP44L	0	chr6	166787824	166797892	2_MACS_peak_25843_lociStitched
BRSK1	0	chr19	55763869	55771652	1_MACS_peak_14004_lociStitched
BTG1	0	chr12	92525638	92541013	3_MACS_peak_6546_lociStitched
BTG2	0	chr1	203255110	203260987	1_MACS_peak_2310_lociStitched
BTG2	0	chr1	203267334	203281277	2_MACS_peak_2311_lociStitched
BTG2	0	chr1	203289178	203297855	1_MACS_peak_2313_lociStitched
BTLA	0	chr3	112207644	112220141	2_MACS_peak_19392_lociStitched
BTLA	0	chr3	112176776	112202566	7_MACS_peak_19385_lociStitched
BZRAP1	0	chr17	56405610	56430893	3_MACS_peak_11784_lociStitched
BZW1	0	chr2	201723813	201730223	1_MACS_peak_16212_lociStitched
C11ORF10	0	chr11	61558421	61565529	2_MACS_peak_4477_lociStitched
C11ORF2	0	chr11	64899216	64903865	1_MACS_peak_4575_lociStitched
C11ORF20	0	chr11	64051174	64053963	1_MACS_peak_4549_lociStitched
C11ORF54	0	chr11	93467679	93475868	2_MACS_peak_4952_lociStitched
C11ORF9	0	chr11	61558421	61565529	2_MACS_peak_4477_lociStitched
C12ORF11	0	chr12	27088218	27097508	2_MACS_peak_5740_lociStitched
C12ORF40	0	chr12	40007211	40017042	1_MACS_peak_5881_lociStitched
C12ORF5	0	chr12	4377906	4387202	1_MACS_peak_5432_lociStitched
C12ORF57	0	chr12	7045474	7081279	6_MACS_peak_5476_lociStitched
C12ORF60	0	chr12	14920532	14925283	1_MACS_peak_5595_lociStitched
C12ORF61	0	chr12	62995185	62998792	1_MACS_peak_6243_lociStitched
C12ORF69	0	chr12	14920532	14925283	1_MACS_peak_5595_lociStitched
C12ORF73	0	chr12	104321117	104351934	3_MACS_peak_6708_lociStitched
C14ORF104	0	chr14	50084818	50109234	4_MACS_peak_8099_lociStitched
C14ORF138	0	chr14	50570991	50584161	3_MACS_peak_8119_lociStitched
C14ORF176	0	chr14	21565696	21579969	3_MACS_peak_7768_lociStitched
C14ORF181	0	chr14	69255331	69267852	4_MACS_peak_8366_lociStitched
C14ORF182	0	chr14	50465537	50476417	2_MACS_peak_8112_lociStitched
C14ORF183	0	chr14	50570991	50584161	3_MACS_peak_8119_lociStitched
C14ORF50	0	chr14	64966249	64974973	3_MACS_peak_8320_lociStitched
C15ORF28	0	chr15	69108868	69114941	1_MACS_peak_9474_lociStitched
C15ORF55	0	chr15	34617353	34635672	4_MACS_peak_8993_lociStitched
C15ORF57	0	chr15	40834877	40862680	7_MACS_peak_9067_lociStitched
C16ORF53	0	chr16	29815564	29834165	4_MACS_peak_10357_lociStitched
C16ORF72	0	chr16	9184328	9194668	2_MACS_peak_10050_lociStitched
C17ORF107	0	chr17	4842689	4854359	2_MACS_peak_11016_lociStitched
C17ORF37	0	chr17	37922384	37938497	1_MACS_peak_11444_lociStitched
C17ORF46	0	chr17	43297107	43313020	2_MACS_peak_11576_lociStitched
C17ORF46	0	chr17	43387637	43395586	1_MACS_peak_11580_lociStitched
C17ORF49	0	chr17	6914907	6919699	1_MACS_peak_11043_lociStitched
C17ORF60	0	chr17	62492328	62504669	1_MACS_peak_11881_lociStitched
C17ORF75	0	chr17	30676278	30680054	1_MACS_peak_11343_lociStitched
C17ORF95	0	chr17	74721513	74735205	3_MACS_peak_12043_lociStitched
C17ORF98	0	chr17	36979693	36982644	1_MACS_peak_11420_lociStitched
C19ORF23	0	chr19	1258282	1277278	4_MACS_peak_12914_lociStitched
C19ORF24	0	chr19	1258282	1277278	4_MACS_peak_12914_lociStitched
C19ORF26	0	chr19	1258282	1277278	4_MACS_peak_12914_lociStitched
C19ORF28	0	chr19	3499579	3507963	2_MACS_peak_12995_lociStitched
C19ORF35	0	chr19	2268753	2274451	2_MACS_peak_12954_lociStitched
C19ORF50	0	chr19	18625978	18633823	2_MACS_peak_13398_lociStitched
C19ORF55	0	chr19	36230891	36240279	3_MACS_peak_13546_lociStitched
C19ORF70	0	chr19	5716360	5721217	1_MACS_peak_13039_lociStitched
C19ORF71	0	chr19	3499579	3507963	2_MACS_peak_12995_lociStitched
C19ORF76	0	chr19	50178475	50184134	1_MACS_peak_13893_lociStitched
C19ORF76	0	chr19	50143008	50146928	1_MACS_peak_13891_lociStitched
C19ORF77	0	chr19	3499579	3507963	2_MACS_peak_12995_lociStitched
C1ORF152	0	chr1	144532616	144537106	1_MACS_peak_1335_lociStitched
C1ORF152	0	chr1	144518107	144522534	1_MACS_peak_1334_lociStitched
C1ORF186	0	chr1	206282262	206292979	2_MACS_peak_2369_lociStitched
C1ORF189	0	chr1	154178207	154197706	5_MACS_peak_1548_lociStitched
C1ORF25	0	chr1	185124581	185131354	3_MACS_peak_2059_lociStitched
C1ORF26	0	chr1	185124581	185131354	3_MACS_peak_2059_lociStitched
C1ORF27	0	chr1	186341884	186346779	1_MACS_peak_2071_lociStitched
C1ORF35	0	chr1	228268648	228280525	1_MACS_peak_2643_lociStitched
C1ORF43	0	chr1	154178207	154197706	5_MACS_peak_1548_lociStitched
C1ORF51	0	chr1	150205505	150209597	1_MACS_peak_1447_lociStitched
C1ORF54	0	chr1	150205505	150209597	1_MACS_peak_1447_lociStitched
C1ORF55	0	chr1	226172144	226188485	3_MACS_peak_2593_lociStitched
C1ORF56	0	chr1	151019626	151032807	3_MACS_peak_1476_lociStitched
C1ORF61	0	chr1	156447382	156475907	4_MACS_peak_1643_lociStitched
C1ORF63	0	chr1	25557919	25574837	4_MACS_peak_342_lociStitched
C1ORF66	0	chr1	156708940	156722645	2_MACS_peak_1651_lociStitched
C1ORF77	0	chr1	153605665	153608739	1_MACS_peak_1522_lociStitched
C1ORF77	0	chr1	153639989	153645103	2_MACS_peak_1524_lociStitched
C1ORF9	0	chr1	172500668	172505287	1_MACS_peak_1893_lociStitched
C1QL4	0	chr12	49759606	49765806	1_MACS_peak_6010_lociStitched
C2	0	chr6	31938539	31941468	1_MACS_peak_24304_lociStitched
C20ORF72	0	chr20	17938148	17952835	3_MACS_peak_16822_lociStitched
C21ORF33	0	chr21	45552674	45580337	7_MACS_peak_17780_lociStitched
C21ORF91	0	chr21	19147414	19193148	8_MACS_peak_17479_lociStitched
C2CD2L	0	chr11	118963596	118979274	3_MACS_peak_5225_lociStitched
C2ORF34	0	chr2	44823232	44828641	1_MACS_peak_14593_lociStitched
C2ORF34	0	chr2	44587526	44590398	1_MACS_peak_14588_lociStitched
C2ORF56	0	chr2	37508628	37554167	11_MACS_peak_14455_lociStitched
C2ORF61	0	chr2	47395098	47404775	3_MACS_peak_14639_lociStitched
C3ORF37	0	chr3	128994617	129003706	2_MACS_peak_19610_lociStitched
C3ORF47	0	chr3	128994617	129003706	2_MACS_peak_19610_lociStitched
C4B	0	chr6	31938539	31941468	1_MACS_peak_24304_lociStitched
C4ORF36	0	chr4	87855094	87862282	1_MACS_peak_21284_lociStitched
C4ORF47	0	chr4	186390104	186405342	2_MACS_peak_22215_lociStitched
C4ORF47	0	chr4	186333383	186347992	3_MACS_peak_22211_lociStitched
C4ORF49	0	chr4	140215795	140225216	2_MACS_peak_21766_lociStitched
C5ORF27	0	chr5	95235577	95276788	9_MACS_peak_23089_lociStitched
C5ORF33	0	chr5	36234533	36243336	2_MACS_peak_22506_lociStitched
C5ORF56	0	chr5	131745438	131767393	4_MACS_peak_23342_lociStitched
C5ORF56	0	chr5	131790239	131804030	2_MACS_peak_23347_lociStitched
C6ORF1	0	chr6	34202941	34217601	4_MACS_peak_24359_lociStitched
C6ORF105	0	chr6	11824850	11836266	4_MACS_peak_23930_lociStitched
C6ORF136	0	chr6	30579867	30587288	2_MACS_peak_24248_lociStitched
C6ORF25	0	chr6	31694861	31708951	3_MACS_peak_24287_lociStitched
C6ORF26	0	chr6	31694861	31708951	3_MACS_peak_24287_lociStitched
C6ORF27	0	chr6	31694861	31708951	3_MACS_peak_24287_lociStitched
C6ORF27	0	chr6	31783347	31805763	5_MACS_peak_24295_lociStitched
C6ORF48	0	chr6	31783347	31805763	5_MACS_peak_24295_lociStitched
C6ORF62	0	chr6	24714074	24722680	2_MACS_peak_24069_lociStitched
C6ORF99	0	chr6	159289440	159292376	1_MACS_peak_25784_lociStitched
C7ORF23	0	chr7	86841669	86850455	2_MACS_peak_26763_lociStitched
C7ORF47	0	chr7	100025520	100034883	2_MACS_peak_26946_lociStitched
C7ORF51	0	chr7	100025520	100034883	2_MACS_peak_26946_lociStitched
C7ORF55	0	chr7	139042561	139048056	1_MACS_peak_27459_lociStitched
C7ORF55	0	chr7	139024404	139027515	1_MACS_peak_27458_lociStitched
C7ORF61	0	chr7	100025520	100034883	2_MACS_peak_26946_lociStitched
C9ORF152	0	chr9	112903214	112925579	4_MACS_peak_29961_lociStitched
C9ORF53	0	chr9	21985781	21996262	2_MACS_peak_29255_lociStitched
C9ORF64	0	chr9	86590576	86596949	2_MACS_peak_29683_lociStitched
C9ORF66	0	chr9	175767	186864	2_MACS_peak_29053_lociStitched
C9ORF78	0	chr9	132646111	132653508	2_MACS_peak_30210_lociStitched
CA14	0	chr1	150205505	150209597	1_MACS_peak_1447_lociStitched
CACYBP	0	chr1	174967016	174971954	1_MACS_peak_1922_lociStitched
CADM1	0	chr11	115089560	115101422	2_MACS_peak_5167_lociStitched
CALM2	0	chr2	47395098	47404775	3_MACS_peak_14639_lociStitched
CALR	0	chr19	13043341	13058483	2_MACS_peak_13244_lociStitched
CAMTA2	1	chr17	4842689	4854359	2_MACS_peak_11016_lociStitched
CAPN1	0	chr11	64899216	64903865	1_MACS_peak_4575_lociStitched
CAPN10	0	chr2	241498596	241508724	2_MACS_peak_16606_lociStitched
CAPN2	0	chr1	223899580	223922739	5_MACS_peak_2550_lociStitched
CAPN8	0	chr1	223899580	223922739	5_MACS_peak_2550_lociStitched
CAPZA1	0	chr1	113160375	113166343	1_MACS_peak_1224_lociStitched
CASC5	0	chr15	40834877	40862680	7_MACS_peak_9067_lociStitched
CASP10	0	chr2	201979438	202000258	2_MACS_peak_16221_lociStitched
CASP3	0	chr4	185560116	185571640	2_MACS_peak_22180_lociStitched
CASP9	0	chr1	15850033	15854503	1_MACS_peak_198_lociStitched
CBWD1	0	chr9	175767	186864	2_MACS_peak_29053_lociStitched
CBWD2	0	chr2	114187643	114198580	3_MACS_peak_15412_lociStitched
CBWD3	0	chr9	70486870	70498052	2_MACS_peak_29554_lociStitched
CBWD3	0	chr9	70848960	70860141	2_MACS_peak_29559_lociStitched
CBWD5	0	chr9	70486870	70498052	2_MACS_peak_29554_lociStitched
CBWD6	0	chr9	69259326	69270458	2_MACS_peak_29538_lociStitched
CBX1	0	chr17	46123830	46142553	4_MACS_peak_11645_lociStitched
CBX3	0	chr7	26220793	26244407	5_MACS_peak_26213_lociStitched
CBX5	0	chr12	54671867	54679924	2_MACS_peak_6121_lociStitched
CCDC106	0	chr19	56164878	56170198	1_MACS_peak_14025_lociStitched
CCDC106	0	chr19	56110122	56118330	2_MACS_peak_14018_lociStitched
CCDC11	0	chr18	47833547	47848413	3_MACS_peak_12597_lociStitched
CCDC110	0	chr4	186390104	186405342	2_MACS_peak_22215_lociStitched
CCDC110	0	chr4	186333383	186347992	3_MACS_peak_22211_lociStitched
CCDC111	0	chr4	185560116	185571640	2_MACS_peak_22180_lociStitched
CCDC114	0	chr19	48824415	48837689	4_MACS_peak_13843_lociStitched
CCDC117	0	chr22	29183145	29199281	2_MACS_peak_17965_lociStitched
CCDC125	0	chr5	68663298	68672940	1_MACS_peak_22794_lociStitched
CCDC19	0	chr1	159887280	159896176	2_MACS_peak_1691_lociStitched
CCDC45	0	chr17	62492328	62504669	1_MACS_peak_11881_lociStitched
CCDC88C	0	chr14	91828614	91885530	11_MACS_peak_8635_lociStitched
CCDC97	0	chr19	41767974	41773737	1_MACS_peak_13669_lociStitched
CCHCR1	0	chr6	31164384	31172825	2_MACS_peak_24267_lociStitched
CCND2	0	chr12	4377906	4387202	1_MACS_peak_5432_lociStitched
CCNE2	0	chr8	95952600	95962609	1_MACS_peak_28458_lociStitched
CCNI	0	chr4	77992775	77998549	1_MACS_peak_21170_lociStitched
CCNL1	0	chr3	156869402	156879847	1_MACS_peak_19901_lociStitched
CCPG1	0	chr15	55692411	55701665	1_MACS_peak_9278_lociStitched
CD164	0	chr6	109699541	109705289	1_MACS_peak_25195_lociStitched
CD200	0	chr3	112047433	112071303	4_MACS_peak_19372_lociStitched
CD44	0	chr11	35182123	35206920	5_MACS_peak_4272_lociStitched
CD48	0	chr1	160669754	160683931	2_MACS_peak_1717_lociStitched
CD48	0	chr1	160703314	160718321	3_MACS_peak_1720_lociStitched
CD48	0	chr1	160641569	160660673	4_MACS_peak_1713_lociStitched
CD69	0	chr12	9858415	9896524	7_MACS_peak_5514_lociStitched
CDC42SE1	0	chr1	151019626	151032807	3_MACS_peak_1476_lociStitched
CDCA5	0	chr11	64899216	64903865	1_MACS_peak_4575_lociStitched
CDIPT	0	chr16	29815564	29834165	4_MACS_peak_10357_lociStitched
CDK13	0	chr7	39987673	39994877	1_MACS_peak_26350_lociStitched
CDK14	0	chr7	90337417	90381237	7_MACS_peak_26799_lociStitched
CDK17	0	chr12	96789489	96802392	4_MACS_peak_6632_lociStitched
CDK6	0	chr7	92249765	92265449	3_MACS_peak_26841_lociStitched
CDK9	0	chr9	130532012	130549868	3_MACS_peak_30149_lociStitched
CDKN1B	0	chr12	12866145	12880412	1_MACS_peak_5557_lociStitched
CDKN1B	0	chr12	12848874	12857669	2_MACS_peak_5555_lociStitched
CDKN2A	0	chr9	21985781	21996262	2_MACS_peak_29255_lociStitched
