GENE	CHROM	START	STOP	ENHANCER_ID
ELF1	chr13	41537963	41594703	3_MACS_peak_8694_lociStitched
ETV3	chr1	157132958	157169896	5_MACS_peak_2105_lociStitched
ETV3	chr1	157100872	157109458	1_MACS_peak_2102_lociStitched
FIZ1	chr19	56145639	56170418	4_MACS_peak_16846_lociStitched
FLI1	chr11	128584776	128607466	2_MACS_peak_6703_lociStitched
FLI1	chr11	128561816	128567775	1_MACS_peak_6702_lociStitched
FOSB	chr19	45921516	45932761	2_MACS_peak_16508_lociStitched
FOSL1	chr11	65654648	65668504	2_MACS_peak_5837_lociStitched
FOSL1	chr11	65676092	65697131	5_MACS_peak_5839_lociStitched
FOSL2	chr2	28612350	28619728	2_MACS_peak_17270_lociStitched
FOXH1	chr8	145732057	145755146	5_MACS_peak_32947_lociStitched
FOXJ1	chr17	74168719	74190676	5_MACS_peak_14382_lociStitched
FOXO3	chr6	108878188	108888697	1_MACS_peak_28737_lociStitched
FOXR1	chr11	118886527	118901749	2_MACS_peak_6536_lociStitched
GFI1	chr1	92947290	92961592	2_MACS_peak_1384_lociStitched
GLI1	chr12	57845685	57856875	2_MACS_peak_7561_lociStitched
GMEB2	chr20	62256834	62274449	3_MACS_peak_20489_lociStitched
HES5	chr1	2470749	2489202	3_MACS_peak_76_lociStitched
HES5	chr1	2453936	2459228	1_MACS_peak_75_lociStitched
HES7	chr17	8053373	8067059	5_MACS_peak_13160_lociStitched
HINFP	chr11	118954903	118980525	4_MACS_peak_6540_lociStitched
ID1	chr20	30147202	30162243	3_MACS_peak_19826_lociStitched
IKZF1	chr7	50343019	50353340	1_MACS_peak_30000_lociStitched
IKZF3	chr17	38015854	38025212	1_MACS_peak_13678_lociStitched
IKZF3	chr17	37924733	37937774	1_MACS_peak_13672_lociStitched
IRF1	chr5	131789423	131842687	6_MACS_peak_26644_lociStitched
IRF2	chr4	185328378	185350020	3_MACS_peak_25372_lociStitched
IRF2	chr4	185301079	185308446	1_MACS_peak_25371_lociStitched
IRF2	chr4	185391583	185398452	1_MACS_peak_25377_lociStitched
IRF2	chr4	185453874	185460798	1_MACS_peak_25380_lociStitched
IRF3	chr19	50165632	50184776	3_MACS_peak_16673_lociStitched
IRF4	chr6	388004	412809	3_MACS_peak_27376_lociStitched
IRF5	chr7	128572420	128582395	2_MACS_peak_30870_lociStitched
IRF6	chr1	209920511	209932790	4_MACS_peak_2879_lociStitched
IRF7	chr11	554014	579698	5_MACS_peak_5007_lociStitched
IRF9	chr14	24604485	24618100	3_MACS_peak_9371_lociStitched
JUNB	chr19	12885698	12918444	8_MACS_peak_15788_lociStitched
KLF1	chr19	13042925	13058416	3_MACS_peak_15803_lociStitched
KLF10	chr8	103661201	103675390	2_MACS_peak_32455_lociStitched
KLF13	chr15	31635208	31661230	4_MACS_peak_10484_lociStitched
KLF13	chr15	31546899	31561073	2_MACS_peak_10481_lociStitched
KLF13	chr15	31615602	31624011	1_MACS_peak_10483_lociStitched
KLF13	chr15	31518178	31538240	4_MACS_peak_10477_lociStitched
KLF16	chr19	1847067	1865779	4_MACS_peak_15396_lociStitched
KLF9	chr9	73026576	73036688	2_MACS_peak_33535_lociStitched
LHX3	chr9	139130131	139138421	2_MACS_peak_34425_lociStitched
MAF	chr16	79628497	79637116	1_MACS_peak_12733_lociStitched
MAFF	chr22	38634809	38673649	6_MACS_peak_21355_lociStitched
MAZ	chr16	29815039	29837710	4_MACS_peak_12172_lociStitched
MEF2C	chr5	88162855	88187150	1_MACS_peak_26261_lociStitched
MEF2C	chr5	88100545	88127380	4_MACS_peak_26257_lociStitched
MEF2D	chr1	156441145	156480251	4_MACS_peak_2081_lociStitched
MLX	chr17	40705928	40740290	6_MACS_peak_13745_lociStitched
MLX	chr17	40758675	40773056	3_MACS_peak_13751_lociStitched
MLXIP	chr12	122515405	122522657	1_MACS_peak_8305_lociStitched
MXI1	chr10	111966945	111974896	2_MACS_peak_4667_lociStitched
MYBL2	chr20	42306952	42320982	3_MACS_peak_20104_lociStitched
MYC	chr8	128745809	128753504	1_MACS_peak_32730_lociStitched
NFATC2	chr20	50015832	50033864	2_MACS_peak_20291_lociStitched
NFE2L1	chr17	46123687	46138315	3_MACS_peak_13913_lociStitched
NFE2L2	chr2	178126014	178131348	1_MACS_peak_18819_lociStitched
NFE2L3	chr7	26236123	26245257	1_MACS_peak_29677_lociStitched
NFIC	chr19	3358629	3368948	2_MACS_peak_15476_lociStitched
NFIL3	chr9	94180181	94195888	3_MACS_peak_33743_lociStitched
NFIX	chr19	13042925	13058416	3_MACS_peak_15803_lociStitched
NHLH1	chr1	160310379	160314713	1_MACS_peak_2166_lociStitched
NR1D1	chr17	38277214	38281497	1_MACS_peak_13692_lociStitched
NR1I3	chr1	161122617	161164068	6_MACS_peak_2198_lociStitched
NR3C1	chr5	142774073	142786167	1_MACS_peak_26895_lociStitched
PBX1	chr1	164685471	164695473	2_MACS_peak_2270_lociStitched
PHOX2A	chr11	71933031	71937393	1_MACS_peak_6003_lociStitched
PLAGL2	chr20	30790147	30797609	1_MACS_peak_19851_lociStitched
POU2F1	chr1	167187821	167192698	1_MACS_peak_2307_lociStitched
PPARD	chr6	35264723	35280160	2_MACS_peak_28016_lociStitched
PRDM1	chr6	106530977	106560378	2_MACS_peak_28694_lociStitched
PRDM1	chr6	106609830	106619320	1_MACS_peak_28700_lociStitched
PRDM1	chr6	106576971	106595943	4_MACS_peak_28696_lociStitched
PRDM1	chr6	106439510	106447230	1_MACS_peak_28693_lociStitched
PRDM10	chr11	129870915	129874645	1_MACS_peak_6720_lociStitched
RARA	chr17	38466936	38484604	2_MACS_peak_13697_lociStitched
RARG	chr12	53573067	53616734	4_MACS_peak_7434_lociStitched
RUNX1	chr21	36577795	36608850	7_MACS_peak_20735_lociStitched
RUNX1	chr21	36414498	36431166	3_MACS_peak_20731_lociStitched
RUNX1	chr21	36256542	36263202	1_MACS_peak_20724_lociStitched
RUNX2	chr6	45381213	45445766	8_MACS_peak_28200_lociStitched
RUNX2	chr6	45671642	45684986	2_MACS_peak_28223_lociStitched
RUNX2	chr6	45506022	45530435	9_MACS_peak_28211_lociStitched
RXRA	chr9	137282269	137300004	4_MACS_peak_34386_lociStitched
RXRB	chr6	33166718	33177312	3_MACS_peak_27952_lociStitched
SIN3A	chr15	75741882	75749130	1_MACS_peak_11160_lociStitched
SMAD7	chr18	46439206	46480207	7_MACS_peak_15017_lociStitched
SMAD7	chr18	46300959	46318271	3_MACS_peak_15006_lociStitched
SMAD7	chr18	46354220	46362646	2_MACS_peak_15012_lociStitched
SNAPC4	chr9	139292918	139306372	3_MACS_peak_34429_lociStitched
SOX11	chr2	5834629	5842845	1_MACS_peak_16983_lociStitched
SOX15	chr17	7474540	7490757	5_MACS_peak_13135_lociStitched
SOX4	chr6	21586795	21597692	2_MACS_peak_27652_lociStitched
SP1	chr12	53763886	53777645	4_MACS_peak_7446_lociStitched
SP3	chr2	174826085	174831644	1_MACS_peak_18764_lociStitched
SREBF1	chr17	17722338	17744801	3_MACS_peak_13293_lociStitched
SREBF1	chr17	17793999	17805533	2_MACS_peak_13297_lociStitched
TBX6	chr16	30074440	30078941	1_MACS_peak_12185_lociStitched
TCF3	chr19	1646622	1653976	1_MACS_peak_15389_lociStitched
TFAP2A	chr6	10403479	10414979	2_MACS_peak_27506_lociStitched
THAP1	chr8	42738786	42757604	2_MACS_peak_31784_lociStitched
THAP1	chr8	42710493	42716389	1_MACS_peak_31783_lociStitched
USF1	chr1	161007255	161017424	2_MACS_peak_2190_lociStitched
USF1	chr1	161029128	161041371	3_MACS_peak_2192_lociStitched
XBP1	chr22	29183513	29227412	4_MACS_peak_21161_lociStitched
ZBED6	chr1	203721064	203738385	2_MACS_peak_2769_lociStitched
ZBTB11	chr3	101393699	101427079	6_MACS_peak_22707_lociStitched
ZBTB11	chr3	101438436	101446079	2_MACS_peak_22713_lociStitched
ZBTB24	chr6	109774597	109783863	2_MACS_peak_28767_lociStitched
ZBTB3	chr11	62491373	62497693	1_MACS_peak_5707_lociStitched
ZBTB32	chr19	36230671	36240541	4_MACS_peak_16216_lociStitched
ZBTB38	chr3	141078882	141164546	9_MACS_peak_23199_lociStitched
ZBTB7A	chr19	4063251	4068376	1_MACS_peak_15497_lociStitched
ZBTB7B	chr1	154907463	154957603	7_MACS_peak_2010_lociStitched
ZBTB7B	chr1	154969641	154980094	1_MACS_peak_2017_lociStitched
ZFP1	chr16	75140997	75151309	2_MACS_peak_12701_lociStitched
ZFP62	chr5	180226617	180244586	2_MACS_peak_27340_lociStitched
ZFPM1	chr16	88518626	88523945	1_MACS_peak_12886_lociStitched
ZNF114	chr19	48822905	48838328	3_MACS_peak_16604_lociStitched
ZNF175	chr19	52096882	52111756	3_MACS_peak_16726_lociStitched
ZNF217	chr20	52188014	52215876	2_MACS_peak_20312_lociStitched
ZNF217	chr20	52224973	52241571	2_MACS_peak_20314_lociStitched
ZNF217	chr20	52267562	52278985	1_MACS_peak_20317_lociStitched
ZNF276	chr16	89786292	89791342	1_MACS_peak_12931_lociStitched
ZNF283	chr19	44280968	44289925	1_MACS_peak_16459_lociStitched
ZNF334	chr20	45171951	45192246	3_MACS_peak_20180_lociStitched
ZNF335	chr20	44591474	44601785	2_MACS_peak_20169_lociStitched
ZNF407	chr18	72580187	72584943	1_MACS_peak_15261_lociStitched
ZNF48	chr16	30344764	30368073	4_MACS_peak_12197_lociStitched
ZNF48	chr16	30378510	30390983	3_MACS_peak_12201_lociStitched
ZNF490	chr19	12713727	12726317	2_MACS_peak_15779_lociStitched
ZNF516	chr18	74202845	74208456	1_MACS_peak_15272_lociStitched
ZNF524	chr19	56145639	56170418	4_MACS_peak_16846_lociStitched
ZNF580	chr19	56145639	56170418	4_MACS_peak_16846_lociStitched
ZNF581	chr19	56145639	56170418	4_MACS_peak_16846_lociStitched
ZNF592	chr15	85288119	85295060	1_MACS_peak_11316_lociStitched
ZNF595	chr4	47823	60139	1_MACS_peak_23853_lociStitched
ZNF652	chr17	47463375	47475963	4_MACS_peak_13955_lociStitched
ZNF652	chr17	47433854	47455523	4_MACS_peak_13951_lociStitched
ZNF681	chr19	23940037	23951563	2_MACS_peak_16097_lociStitched
ZNF688	chr16	30537027	30547792	2_MACS_peak_12212_lociStitched
ZNF689	chr16	30661240	30672474	2_MACS_peak_12221_lociStitched
ZNF718	chr4	47823	60139	1_MACS_peak_23853_lociStitched
ZNF740	chr12	53573067	53616734	4_MACS_peak_7434_lociStitched
ZNF76	chr6	35264723	35280160	2_MACS_peak_28016_lociStitched
ZNF764	chr16	30537027	30547792	2_MACS_peak_12212_lociStitched
ZNF768	chr16	30537027	30547792	2_MACS_peak_12212_lociStitched
ZNF771	chr16	30378510	30390983	3_MACS_peak_12201_lociStitched
ZNF775	chr7	150100203	150113287	3_MACS_peak_31111_lociStitched
ZNF780A	chr19	40645274	40655381	1_MACS_peak_16343_lociStitched
ZNF784	chr19	56145639	56170418	4_MACS_peak_16846_lociStitched
ZNF785	chr16	30537027	30547792	2_MACS_peak_12212_lociStitched
ZNF791	chr19	12713727	12726317	2_MACS_peak_15779_lociStitched
