GENE	TF	CHROM	START	STOP	ENHANCER_ID
AMH	0	chr19	2253830	2272224	5_MACS_peak_14021_lociStitched
AMHR2	0	chr12	53763570	53784199	5_MACS_peak_6733_lociStitched
AMPD1	0	chr1	115233385	115260212	4_MACS_peak_1530_lociStitched
AMZ2	0	chr17	66230242	66236593	1_MACS_peak_12971_lociStitched
AMZ2P1	0	chr17	62979371	62986196	1_MACS_peak_12919_lociStitched
ANAPC11	0	chr17	79815984	79831223	3_MACS_peak_13257_lociStitched
ANAPC11	0	chr17	79883729	79896194	3_MACS_peak_13263_lociStitched
ANAPC16	0	chr10	74004200	74038374	7_MACS_peak_3823_lociStitched
ANG	0	chr14	21147560	21153740	1_MACS_peak_8341_lociStitched
ANKDD1A	0	chr15	65175884	65190377	2_MACS_peak_10004_lociStitched
ANKMY1	0	chr2	241498398	241509872	2_MACS_peak_17720_lociStitched
ANKRD11	0	chr16	89551075	89558657	2_MACS_peak_11717_lociStitched
ANKRD13D	0	chr11	67029870	67058381	4_MACS_peak_5375_lociStitched
ANKRD26P1	0	chr16	46644705	46667270	6_MACS_peak_11194_lociStitched
ANKRD28	0	chr3	15834542	15851433	4_MACS_peak_19747_lociStitched
ANKRD33B	0	chr5	10595600	10609930	4_MACS_peak_23306_lociStitched
ANKRD34A	0	chr1	145451505	145457874	1_MACS_peak_1649_lociStitched
ANKRD34A	0	chr1	145434429	145443032	1_MACS_peak_1648_lociStitched
ANKRD34A	0	chr1	145500510	145517527	3_MACS_peak_1653_lociStitched
ANKRD35	0	chr1	145500510	145517527	3_MACS_peak_1653_lociStitched
ANKRD36BP2	0	chr2	89130729	89171199	4_MACS_peak_16409_lociStitched
ANKRD42	0	chr11	82866278	82874442	1_MACS_peak_5634_lociStitched
ANKRD55	0	chr5	55437610	55453511	2_MACS_peak_23632_lociStitched
ANP32A	0	chr15	69107810	69115374	1_MACS_peak_10089_lociStitched
ANP32B	0	chr9	100744316	100749366	1_MACS_peak_30980_lociStitched
ANP32E	0	chr1	150204825	150210344	1_MACS_peak_1741_lociStitched
ANXA6	0	chr5	150458287	150476193	3_MACS_peak_24632_lociStitched
ANXA6	0	chr5	150512430	150538161	5_MACS_peak_24637_lociStitched
AP1AR	0	chr4	113191607	113220355	3_MACS_peak_22525_lociStitched
AP1S2	0	chrX	15863902	15876017	2_MACS_peak_31704_lociStitched
AP4M1	0	chr7	99716095	99728835	3_MACS_peak_27961_lociStitched
APEX1	0	chr14	20952093	20969808	2_MACS_peak_8332_lociStitched
APEX1	0	chr14	20921962	20940752	3_MACS_peak_8329_lociStitched
APH1A	0	chr1	150204825	150210344	1_MACS_peak_1741_lociStitched
APOA2	0	chr1	161122667	161158663	6_MACS_peak_2022_lociStitched
APOBEC4	0	chr1	183808997	183817292	1_MACS_peak_2271_lociStitched
APOM	0	chr6	31619000	31634971	3_MACS_peak_25512_lociStitched
APRT	0	chr16	88845883	88857697	2_MACS_peak_11692_lociStitched
APRT	0	chr16	88869063	88879926	2_MACS_peak_11694_lociStitched
AQP10	0	chr1	154296649	154302091	1_MACS_peak_1838_lociStitched
ARAP1	0	chr11	72429146	72436988	2_MACS_peak_5477_lociStitched
ARF6	0	chr14	50317814	50335892	4_MACS_peak_8610_lociStitched
ARF6	0	chr14	50358188	50364615	1_MACS_peak_8614_lociStitched
ARFRP1	0	chr20	62357946	62373018	2_MACS_peak_18602_lociStitched
ARHGAP17	0	chr16	24982679	25001209	4_MACS_peak_11023_lociStitched
ARHGAP26	0	chr5	142429985	142439295	1_MACS_peak_24527_lociStitched
ARHGAP30	0	chr1	161028481	161041347	3_MACS_peak_2016_lociStitched
ARHGAP30	0	chr1	161007675	161017309	2_MACS_peak_2014_lociStitched
ARHGAP33	0	chr19	36230815	36240482	4_MACS_peak_14724_lociStitched
ARHGAP4	0	chrX	153232885	153252865	3_MACS_peak_32608_lociStitched
ARHGAP4	0	chrX	153189554	153201492	3_MACS_peak_32604_lociStitched
ARHGAP9	0	chr12	57844891	57857117	1_MACS_peak_6841_lociStitched
ARHGAP9	0	chr12	57910654	57920804	3_MACS_peak_6844_lociStitched
ARHGDIA	0	chr17	79815984	79831223	3_MACS_peak_13257_lociStitched
ARHGEF12	0	chr11	120195098	120216840	3_MACS_peak_5967_lociStitched
ARHGEF2	0	chr1	155938845	155953915	2_MACS_peak_1911_lociStitched
ARHGEF2	0	chr1	155899901	155932381	4_MACS_peak_1907_lociStitched
ARHGEF38	0	chr4	106545185	106560847	2_MACS_peak_22450_lociStitched
ARHGEF40	0	chr14	21565789	21580663	2_MACS_peak_8348_lociStitched
ARID1A	0	chr1	27018382	27034176	2_MACS_peak_519_lociStitched
ARID1B	0	chr6	157096014	157105771	2_MACS_peak_26759_lociStitched
ARID2	0	chr12	46116905	46128842	1_MACS_peak_6565_lociStitched
ARID3A	1	chr19	923450	928516	1_MACS_peak_13954_lociStitched
ARID5B	0	chr10	63796010	63815553	2_MACS_peak_3692_lociStitched
ARID5B	0	chr10	63656394	63665538	1_MACS_peak_3685_lociStitched
ARID5B	0	chr10	63744173	63753672	1_MACS_peak_3691_lociStitched
ARL4D	0	chr17	41436477	41448071	2_MACS_peak_12531_lociStitched
ARL6IP4	0	chr12	123458324	123466887	2_MACS_peak_7498_lociStitched
ARL6IP5	0	chr3	69128184	69145495	4_MACS_peak_20231_lociStitched
ARMC2	0	chr6	109186208	109206423	3_MACS_peak_26335_lociStitched
ARMC6	0	chr19	19173011	19181014	1_MACS_peak_14573_lociStitched
ARPC2	0	chr2	219080932	219096782	2_MACS_peak_17440_lociStitched
ARPC5L	0	chr9	127614689	127638392	3_MACS_peak_31269_lociStitched
ARPM1	0	chr3	169481409	169493759	3_MACS_peak_21145_lociStitched
ARRDC3	0	chr5	90672881	90680890	1_MACS_peak_23965_lociStitched
ARSG	0	chr17	66230242	66236593	1_MACS_peak_12971_lociStitched
ARTN	0	chr1	44294894	44305231	2_MACS_peak_878_lociStitched
ASAP1	0	chr8	131088914	131095615	1_MACS_peak_29958_lociStitched
ASAP3	0	chr1	23848521	23859028	1_MACS_peak_410_lociStitched
ASB16	0	chr17	42293699	42300075	1_MACS_peak_12560_lociStitched
ASB2	0	chr14	94420188	94447234	3_MACS_peak_9202_lociStitched
ASB9P1	0	chr15	93340528	93389664	8_MACS_peak_10459_lociStitched
ASCC1	0	chr10	74004200	74038374	7_MACS_peak_3823_lociStitched
ASH1L	0	chr1	155529529	155535081	1_MACS_peak_1898_lociStitched
ASNA1	0	chr19	12885720	12918088	7_MACS_peak_14349_lociStitched
ASPSCR1	0	chr17	79883729	79896194	3_MACS_peak_13263_lociStitched
ATAD1	0	chr10	89619621	89640543	1_MACS_peak_4009_lociStitched
ATAD3C	0	chr1	1332238	1348644	3_MACS_peak_38_lociStitched
ATAT1	0	chr6	30580533	30587410	1_MACS_peak_25473_lociStitched
ATF5	1	chr19	50424508	50434455	1_MACS_peak_15172_lociStitched
ATF5	1	chr19	50369593	50382528	4_MACS_peak_15164_lociStitched
ATG16L2	0	chr11	72522629	72540342	3_MACS_peak_5482_lociStitched
ATG2A	0	chr11	64614599	64648780	5_MACS_peak_5259_lociStitched
ATG4D	0	chr19	10608703	10615096	2_MACS_peak_14269_lociStitched
ATHL1	0	chr11	264176	272556	2_MACS_peak_4576_lociStitched
ATL3	0	chr11	63448060	63458752	2_MACS_peak_5217_lociStitched
ATM	0	chr11	108091091	108096670	1_MACS_peak_5796_lociStitched
ATN1	0	chr12	7046035	7081192	7_MACS_peak_6226_lociStitched
ATP11B	0	chr3	182429115	182436305	1_MACS_peak_21310_lociStitched
ATP1A3	0	chr19	42438689	42464385	5_MACS_peak_14879_lociStitched
ATP5B	0	chr12	57021907	57040854	3_MACS_peak_6816_lociStitched
ATP5B	0	chr12	57071488	57089979	3_MACS_peak_6820_lociStitched
ATP5D	0	chr19	1239859	1251483	3_MACS_peak_13972_lociStitched
ATP5D	0	chr19	1260392	1277186	6_MACS_peak_13975_lociStitched
ATP5L	0	chr11	118305009	118321270	2_MACS_peak_5916_lociStitched
ATP6V0E1	0	chr5	172454609	172465628	3_MACS_peak_24833_lociStitched
ATP6V1E2	0	chr2	46788618	46804707	2_MACS_peak_15918_lociStitched
ATP6V1G1	0	chr9	117372091	117380511	3_MACS_peak_31166_lociStitched
ATP6V1G1	0	chr9	117349073	117356371	1_MACS_peak_31165_lociStitched
ATP8B2	0	chr1	154296649	154302091	1_MACS_peak_1838_lociStitched
ATPIF1	0	chr1	28558651	28578106	3_MACS_peak_567_lociStitched
ATPIF1	0	chr1	28584471	28591639	1_MACS_peak_570_lociStitched
ATXN1	0	chr6	16469853	16490097	2_MACS_peak_25175_lociStitched
ATXN1	0	chr6	16756530	16766884	2_MACS_peak_25190_lociStitched
ATXN1	0	chr6	16666317	16675578	2_MACS_peak_25182_lociStitched
ATXN1	0	chr6	16316604	16333023	4_MACS_peak_25167_lociStitched
ATXN2L	0	chr16	28833067	28838732	1_MACS_peak_11075_lociStitched
ATXN7L3	0	chr17	42293699	42300075	1_MACS_peak_12560_lociStitched
AURKAIP1	0	chr1	1332238	1348644	3_MACS_peak_38_lociStitched
AURKAIP1	0	chr1	1305785	1311810	1_MACS_peak_37_lociStitched
AVIL	0	chr12	58224900	58241331	5_MACS_peak_6862_lociStitched
AVL9	0	chr7	32528895	32547199	4_MACS_peak_27253_lociStitched
AVPR2	0	chrX	153189554	153201492	3_MACS_peak_32604_lociStitched
AXL	0	chr19	41767790	41773828	2_MACS_peak_14855_lociStitched
AZIN1	0	chr8	103809623	103828874	2_MACS_peak_29676_lociStitched
AZIN1	0	chr8	103873355	103878102	1_MACS_peak_29678_lociStitched
B2M	0	chr15	45002127	45023349	3_MACS_peak_9749_lociStitched
B3GALT4	0	chr6	33279694	33292245	3_MACS_peak_25571_lociStitched
B3GALT6	0	chr1	1135469	1151769	3_MACS_peak_23_lociStitched
B3GAT3	0	chr11	62431491	62447202	3_MACS_peak_5186_lociStitched
B4GALT3	0	chr1	161122667	161158663	6_MACS_peak_2022_lociStitched
BAD	0	chr11	63992666	64020110	6_MACS_peak_5237_lociStitched
BANF1	0	chr11	65812214	65839391	4_MACS_peak_5326_lociStitched
BANK1	0	chr4	102709585	102719555	1_MACS_peak_22411_lociStitched
BAT2	0	chr6	31619000	31634971	3_MACS_peak_25512_lociStitched
BAT3	0	chr6	31619000	31634971	3_MACS_peak_25512_lociStitched
BAT5	0	chr6	31696883	31709495	2_MACS_peak_25516_lociStitched
BAT5	0	chr6	31619000	31634971	3_MACS_peak_25512_lociStitched
BAX	0	chr19	49457370	49474526	3_MACS_peak_15118_lociStitched
BAZ1A	0	chr14	35341415	35345905	1_MACS_peak_8513_lociStitched
BAZ2A	0	chr12	57021907	57040854	3_MACS_peak_6816_lociStitched
BAZ2A	0	chr12	57071488	57089979	3_MACS_peak_6820_lociStitched
BBC3	0	chr19	47728268	47735170	1_MACS_peak_15061_lociStitched
BCAN	0	chr1	156627289	156638430	2_MACS_peak_1938_lociStitched
BCL11A	1	chr2	60775430	60785148	1_MACS_peak_16038_lociStitched
BCL2	0	chr18	60842317	60865381	5_MACS_peak_13825_lociStitched
BCL2	0	chr18	60817233	60832982	2_MACS_peak_13823_lociStitched
BCL2	0	chr18	60877864	60886033	1_MACS_peak_13830_lociStitched
BCL2	0	chr18	60980088	60990459	2_MACS_peak_13831_lociStitched
BCL2L12	0	chr19	50165594	50184572	3_MACS_peak_15155_lociStitched
BCL3	0	chr19	45244492	45261312	2_MACS_peak_14951_lociStitched
BCL6B	1	chr17	6914824	6926088	3_MACS_peak_11883_lociStitched
BCOR	0	chrX	39953059	39969749	2_MACS_peak_31855_lociStitched
BCOR	0	chrX	40029023	40037104	1_MACS_peak_31859_lociStitched
BEND6	0	chr6	56697359	56709625	2_MACS_peak_25920_lociStitched
BEST2	0	chr19	12885720	12918088	7_MACS_peak_14349_lociStitched
BFSP2	0	chr3	133186559	133198185	2_MACS_peak_20800_lociStitched
BGLAP	0	chr1	156192323	156198853	1_MACS_peak_1925_lociStitched
BHLHE22	1	chr8	65491314	65497763	1_MACS_peak_29264_lociStitched
BHLHE40	1	chr3	5018427	5029475	2_MACS_peak_19630_lociStitched
BIN2	0	chr12	51712056	51722704	1_MACS_peak_6688_lociStitched
BIRC5	0	chr17	76163809	76185299	4_MACS_peak_13167_lociStitched
BLOC1S3	0	chr19	45638264	45643093	1_MACS_peak_14978_lociStitched
BMF	0	chr15	40387148	40408973	3_MACS_peak_9628_lociStitched
BMF	0	chr15	40329650	40351730	5_MACS_peak_9622_lociStitched
BMP8A	0	chr1	39972821	39978761	1_MACS_peak_773_lociStitched
BMP8B	0	chr1	40238311	40256466	3_MACS_peak_787_lociStitched
BOD1	0	chr5	173163369	173174415	2_MACS_peak_24843_lociStitched
BOLA1	0	chr1	149800313	149836551	3_MACS_peak_1727_lociStitched
BOLA1	0	chr1	149854590	149861807	1_MACS_peak_1730_lociStitched
BOLA3	0	chr2	74424808	74435923	1_MACS_peak_16256_lociStitched
BRD2	0	chr6	32934328	32943739	1_MACS_peak_25561_lociStitched
BSCL2	0	chr11	62491474	62497597	1_MACS_peak_5192_lociStitched
BSCL2	0	chr11	62431491	62447202	3_MACS_peak_5186_lociStitched
BST2	0	chr19	17514385	17531541	4_MACS_peak_14506_lociStitched
BTBD2	0	chr19	2040356	2052691	3_MACS_peak_14009_lociStitched
BTG2	0	chr1	203236364	203279085	8_MACS_peak_2484_lociStitched
BTG2	0	chr1	203288432	203299190	1_MACS_peak_2492_lociStitched
BTLA	0	chr3	112174125	112187067	2_MACS_peak_20518_lociStitched
BTN1A1	0	chr6	26532367	26539924	2_MACS_peak_25331_lociStitched
BTN3A2	0	chr6	26295372	26323668	5_MACS_peak_25314_lociStitched
BUB1B	0	chr15	40387148	40408973	3_MACS_peak_9628_lociStitched
BZRAP1	0	chr17	56405957	56430717	4_MACS_peak_12817_lociStitched
C10ORF10	0	chr10	45468242	45476930	1_MACS_peak_3550_lociStitched
C10ORF125	0	chr10	135201155	135215951	3_MACS_peak_4562_lociStitched
C10ORF25	0	chr10	45468242	45476930	1_MACS_peak_3550_lociStitched
C10ORF26	0	chr10	104550501	104563857	2_MACS_peak_4266_lociStitched
C10ORF91	0	chr10	134231498	134237491	1_MACS_peak_4542_lociStitched
C11ORF2	0	chr11	64897618	64903812	1_MACS_peak_5279_lociStitched
C11ORF2	0	chr11	64835528	64853131	4_MACS_peak_5271_lociStitched
C11ORF2	0	chr11	64877799	64891114	3_MACS_peak_5276_lociStitched
C11ORF20	0	chr11	63992666	64020110	6_MACS_peak_5237_lociStitched
C11ORF24	0	chr11	68032296	68040945	2_MACS_peak_5414_lociStitched
C11ORF48	0	chr11	62431491	62447202	3_MACS_peak_5186_lociStitched
C11ORF54	0	chr11	93465142	93476292	1_MACS_peak_5693_lociStitched
C11ORF68	0	chr11	65654483	65660450	1_MACS_peak_5319_lociStitched
C11ORF71	0	chr11	114309287	114320066	2_MACS_peak_5874_lociStitched
C11ORF83	0	chr11	62431491	62447202	3_MACS_peak_5186_lociStitched
C12ORF40	0	chr12	40006331	40025393	3_MACS_peak_6515_lociStitched
C12ORF57	0	chr12	7046035	7081192	7_MACS_peak_6226_lociStitched
C14ORF104	0	chr14	50085890	50109677	4_MACS_peak_8603_lociStitched
C14ORF138	0	chr14	50527130	50534723	1_MACS_peak_8618_lociStitched
C14ORF145	0	chr14	81079237	81095805	3_MACS_peak_9023_lociStitched
C14ORF145	0	chr14	81420793	81428376	1_MACS_peak_9030_lociStitched
C14ORF176	0	chr14	21565789	21580663	2_MACS_peak_8348_lociStitched
C14ORF181	0	chr14	69257614	69263847	1_MACS_peak_8852_lociStitched
C14ORF182	0	chr14	50465555	50471477	1_MACS_peak_8616_lociStitched
C14ORF183	0	chr14	50527130	50534723	1_MACS_peak_8618_lociStitched
C14ORF4	0	chr14	77487225	77511096	2_MACS_peak_9003_lociStitched
C14ORF43	0	chr14	74206864	74243219	6_MACS_peak_8928_lociStitched
C14ORF43	0	chr14	74249290	74255801	1_MACS_peak_8934_lociStitched
C14ORF48	0	chr14	94420188	94447234	3_MACS_peak_9202_lociStitched
C14ORF49	0	chr14	95980303	95987315	1_MACS_peak_9222_lociStitched
C14ORF86	0	chr14	94420188	94447234	3_MACS_peak_9202_lociStitched
C15ORF28	0	chr15	69107810	69115374	1_MACS_peak_10089_lociStitched
C15ORF58	0	chr15	90721272	90736861	3_MACS_peak_10421_lociStitched
C16ORF13	0	chr16	685108	700285	3_MACS_peak_10593_lociStitched
C16ORF53	0	chr16	29815074	29837767	5_MACS_peak_11100_lociStitched
C16ORF72	0	chr16	9141381	9176170	6_MACS_peak_10769_lociStitched
C16ORF72	0	chr16	9184145	9194371	3_MACS_peak_10775_lociStitched
C16ORF73	0	chr16	1872564	1878263	1_MACS_peak_10625_lociStitched
C16ORF92	0	chr16	30074624	30078913	1_MACS_peak_11111_lociStitched
C17ORF101	0	chr17	80405427	80417916	3_MACS_peak_13295_lociStitched
C17ORF103	0	chr17	21178345	21193331	4_MACS_peak_12143_lociStitched
C17ORF107	0	chr17	4841943	4855110	2_MACS_peak_11853_lociStitched
C17ORF37	0	chr17	37908976	37937851	4_MACS_peak_12411_lociStitched
C17ORF46	0	chr17	43296510	43313764	2_MACS_peak_12590_lociStitched
C17ORF46	0	chr17	43384882	43396075	2_MACS_peak_12594_lociStitched
C17ORF49	0	chr17	6914824	6926088	3_MACS_peak_11883_lociStitched
C17ORF60	0	chr17	62490740	62504937	2_MACS_peak_12911_lociStitched
C17ORF62	0	chr17	80405427	80417916	3_MACS_peak_13295_lociStitched
C17ORF63	0	chr17	27219360	27230144	2_MACS_peak_12203_lociStitched
C17ORF65	0	chr17	42293699	42300075	1_MACS_peak_12560_lociStitched
C17ORF70	0	chr17	79477853	79487420	1_MACS_peak_13246_lociStitched
C17ORF86	0	chr17	75131048	75144346	3_MACS_peak_13131_lociStitched
C17ORF95	0	chr17	74706150	74735666	4_MACS_peak_13119_lociStitched
C17ORF96	0	chr17	36855327	36863627	1_MACS_peak_12377_lociStitched
C17ORF98	0	chr17	37022819	37038722	3_MACS_peak_12387_lociStitched
C17ORF99	0	chr17	76108186	76144658	9_MACS_peak_13158_lociStitched
C17ORF99	0	chr17	76163809	76185299	4_MACS_peak_13167_lociStitched
C19ORF22	0	chr19	923450	928516	1_MACS_peak_13954_lociStitched
C19ORF23	0	chr19	1239859	1251483	3_MACS_peak_13972_lociStitched
C19ORF23	0	chr19	1260392	1277186	6_MACS_peak_13975_lociStitched
C19ORF24	0	chr19	1239859	1251483	3_MACS_peak_13972_lociStitched
C19ORF24	0	chr19	1260392	1277186	6_MACS_peak_13975_lociStitched
C19ORF26	0	chr19	1239859	1251483	3_MACS_peak_13972_lociStitched
C19ORF26	0	chr19	1260392	1277186	6_MACS_peak_13975_lociStitched
C19ORF35	0	chr19	2253830	2272224	5_MACS_peak_14021_lociStitched
C19ORF38	0	chr19	10978236	10991272	4_MACS_peak_14281_lociStitched
C19ORF43	0	chr19	12885720	12918088	7_MACS_peak_14349_lociStitched
C19ORF52	0	chr19	10978236	10991272	4_MACS_peak_14281_lociStitched
C19ORF55	0	chr19	36230815	36240482	4_MACS_peak_14724_lociStitched
C19ORF61	0	chr19	44256911	44271970	2_MACS_peak_14924_lociStitched
C19ORF70	0	chr19	5716817	5721275	1_MACS_peak_14132_lociStitched
C19ORF76	0	chr19	50165594	50184572	3_MACS_peak_15155_lociStitched
C1ORF170	0	chr1	874656	882078	1_MACS_peak_7_lociStitched
C1ORF174	0	chr1	3815718	3818501	1_MACS_peak_95_lociStitched
C1ORF189	0	chr1	154179674	154195217	2_MACS_peak_1835_lociStitched
C1ORF192	0	chr1	161367966	161370671	1_MACS_peak_2034_lociStitched
C1ORF43	0	chr1	154179674	154195217	2_MACS_peak_1835_lociStitched
C1ORF51	0	chr1	150204825	150210344	1_MACS_peak_1741_lociStitched
C1ORF54	0	chr1	150204825	150210344	1_MACS_peak_1741_lociStitched
C1ORF63	0	chr1	25557932	25575169	4_MACS_peak_475_lociStitched
C1ORF64	0	chr1	16338021	16346075	2_MACS_peak_298_lociStitched
C1ORF66	0	chr1	156709024	156723274	2_MACS_peak_1943_lociStitched
C1ORF77	0	chr1	153639154	153645547	1_MACS_peak_1814_lociStitched
C1ORF86	0	chr1	2120312	2127784	2_MACS_peak_63_lociStitched
C1ORF93	0	chr1	2470845	2489574	3_MACS_peak_80_lociStitched
C1QL4	0	chr12	49758957	49764946	1_MACS_peak_6641_lociStitched
C1QTNF5	0	chr11	119229452	119242479	2_MACS_peak_5954_lociStitched
C1QTNF6	0	chr22	37605292	37628911	5_MACS_peak_19318_lociStitched
C2	0	chr6	31937586	31952892	2_MACS_peak_25534_lociStitched
C20ORF123	0	chr20	45172289	45198317	4_MACS_peak_18360_lociStitched
C20ORF134	0	chr20	32250508	32263144	3_MACS_peak_18108_lociStitched
C20ORF144	0	chr20	32250508	32263144	3_MACS_peak_18108_lociStitched
C20ORF203	0	chr20	31254628	31270460	3_MACS_peak_18087_lociStitched
C20ORF30	0	chr20	5092449	5109057	4_MACS_peak_17848_lociStitched
C20ORF72	0	chr20	17943751	17954821	2_MACS_peak_17954_lociStitched
C21ORF67	0	chr21	46369068	46374953	1_MACS_peak_18964_lociStitched
C21ORF7	0	chr21	30428756	30453821	5_MACS_peak_18726_lociStitched
C21ORF70	0	chr21	46369068	46374953	1_MACS_peak_18964_lociStitched
C21ORF91	0	chr21	19151603	19173399	1_MACS_peak_18668_lociStitched
C21ORF91	0	chr21	19182830	19194877	2_MACS_peak_18669_lociStitched
C21ORF96	0	chr21	36413959	36430660	3_MACS_peak_18811_lociStitched
C22ORF26	0	chr22	46447405	46455285	1_MACS_peak_19526_lociStitched
C22ORF41	0	chr22	50962573	50985152	4_MACS_peak_19583_lociStitched
C2CD2L	0	chr11	118954908	118979803	4_MACS_peak_5940_lociStitched
C2ORF18	0	chr2	26979214	26996285	3_MACS_peak_15667_lociStitched
C2ORF62	0	chr2	219259889	219272412	3_MACS_peak_17451_lociStitched
C2ORF81	0	chr2	74681363	74700872	5_MACS_peak_16260_lociStitched
C3ORF26	0	chr3	99820941	99829691	2_MACS_peak_20395_lociStitched
C3ORF52	0	chr3	111827544	111856621	6_MACS_peak_20503_lociStitched
C3ORF52	0	chr3	111804509	111817897	2_MACS_peak_20501_lociStitched
C3ORF58	0	chr3	143688871	143695382	1_MACS_peak_20925_lociStitched
C3ORF59	0	chr3	192598105	192620287	2_MACS_peak_21449_lociStitched
C4A	0	chr6	31937586	31952892	2_MACS_peak_25534_lociStitched
C4B	0	chr6	31937586	31952892	2_MACS_peak_25534_lociStitched
C4ORF36	0	chr4	87854694	87869458	2_MACS_peak_22313_lociStitched
C4ORF42	0	chr4	1239861	1244483	1_MACS_peak_21558_lociStitched
C4ORF47	0	chr4	186391662	186404739	2_MACS_peak_23167_lociStitched
