GENE	CHROM	START	STOP	ENHANCER_ID
MYC	chr8	128745893	128753104	1_MACS_peak_22957_lociStitched
MYC	chr14	106143301	106178475	6_MACS_peak_6997_lociStitched
MYC	chr14	106207819	106217786	3_MACS_peak_7003_lociStitched
MZF1	chr19	59065259	59071657	2_MACS_peak_11740_lociStitched
NFAT5	chr16	69597156	69601876	1_MACS_peak_8456_lociStitched
NFE2L1	chr17	46123559	46136608	1_MACS_peak_9416_lociStitched
NFE2L2	chr2	178126607	178131838	1_MACS_peak_13001_lociStitched
NFE2L3	chr7	26190888	26200516	1_MACS_peak_20867_lociStitched
NFE2L3	chr7	26236699	26244418	1_MACS_peak_20868_lociStitched
NFIC	chr19	3358696	3368832	2_MACS_peak_10627_lociStitched
NFKB2	chr10	104152962	104159860	2_MACS_peak_3019_lociStitched
NR3C1	chr5	142774610	142786022	1_MACS_peak_18724_lociStitched
POU2F1	chr1	167188083	167192869	1_MACS_peak_1593_lociStitched
PRDM1	chr6	106531126	106556312	2_MACS_peak_20075_lociStitched
PRDM10	chr11	129870824	129874664	1_MACS_peak_4351_lociStitched
RAD21	chr8	117884438	117893293	2_MACS_peak_22859_lociStitched
RARA	chr17	38462649	38484039	3_MACS_peak_9258_lociStitched
RORA	chr15	60859879	60885548	2_MACS_peak_7357_lociStitched
RUNX2	chr6	45382549	45400046	3_MACS_peak_19708_lociStitched
RUNX3	chr1	25344473	25364543	3_MACS_peak_318_lociStitched
RUNX3	chr1	25247182	25259519	2_MACS_peak_315_lociStitched
RXRB	chr6	33167125	33177051	3_MACS_peak_19521_lociStitched
SMAD2	chr18	45455383	45458593	1_MACS_peak_10251_lociStitched
SMAD7	chr18	46471845	46480152	1_MACS_peak_10266_lociStitched
SMAD7	chr18	46447936	46463243	2_MACS_peak_10264_lociStitched
SP3	chr2	174826686	174831615	2_MACS_peak_12959_lociStitched
SREBF1	chr17	17738654	17744610	1_MACS_peak_8967_lociStitched
SREBF2	chr22	42222477	42232443	3_MACS_peak_14931_lociStitched
STAT1	chr2	191875534	191886920	2_MACS_peak_13094_lociStitched
TBX6	chr16	30074486	30079338	1_MACS_peak_8190_lociStitched
TCF4	chr18	52983174	52992399	1_MACS_peak_10322_lociStitched
TCF4	chr18	52931365	52949365	3_MACS_peak_10319_lociStitched
TFAP2A	chr6	10398194	10415480	3_MACS_peak_19164_lociStitched
TGIF1	chr18	3446358	3455025	2_MACS_peak_9980_lociStitched
THAP1	chr8	42742562	42754229	3_MACS_peak_22283_lociStitched
THAP11	chr16	67875065	67882196	1_MACS_peak_8415_lociStitched
TWIST1	chr7	19135610	19157873	3_MACS_peak_20774_lociStitched
USF2	chr19	35757631	35761273	1_MACS_peak_11153_lociStitched
ZBTB1	chr14	64968040	64973998	1_MACS_peak_6532_lociStitched
ZBTB3	chr11	62491561	62497605	1_MACS_peak_3687_lociStitched
ZBTB32	chr19	36230845	36240437	3_MACS_peak_11161_lociStitched
ZBTB38	chr3	141079451	141130297	7_MACS_peak_16115_lociStitched
ZBTB7A	chr19	4063377	4068163	1_MACS_peak_10644_lociStitched
ZBTB7B	chr1	154907115	154936323	4_MACS_peak_1412_lociStitched
ZBTB7B	chr1	154970255	154980043	1_MACS_peak_1418_lociStitched
ZBTB7B	chr1	154945202	154956895	2_MACS_peak_1416_lociStitched
ZFP62	chr5	180228469	180244601	3_MACS_peak_19030_lociStitched
ZFP91	chr11	58339338	58348903	1_MACS_peak_3610_lociStitched
ZNF114	chr19	48823108	48837911	3_MACS_peak_11461_lociStitched
ZNF131	chr5	43119791	43123235	1_MACS_peak_17989_lociStitched
ZNF217	chr20	52194841	52214759	1_MACS_peak_14064_lociStitched
ZNF217	chr20	52267509	52278755	2_MACS_peak_14068_lociStitched
ZNF22	chr10	45453922	45475116	2_MACS_peak_2613_lociStitched
ZNF251	chr8	146011359	146025114	3_MACS_peak_23156_lociStitched
ZNF267	chr16	31884288	31891280	1_MACS_peak_8256_lociStitched
ZNF276	chr16	89786567	89791247	1_MACS_peak_8687_lociStitched
ZNF335	chr20	44598138	44601687	1_MACS_peak_13993_lociStitched
ZNF34	chr8	146011359	146025114	3_MACS_peak_23156_lociStitched
ZNF497	chr19	58891358	58899717	2_MACS_peak_11728_lociStitched
ZNF517	chr8	146011359	146025114	3_MACS_peak_23156_lociStitched
ZNF524	chr19	56145570	56170491	4_MACS_peak_11665_lociStitched
ZNF524	chr19	56110303	56118280	2_MACS_peak_11662_lociStitched
ZNF579	chr19	56110303	56118280	2_MACS_peak_11662_lociStitched
ZNF580	chr19	56145570	56170491	4_MACS_peak_11665_lociStitched
ZNF580	chr19	56110303	56118280	2_MACS_peak_11662_lociStitched
ZNF581	chr19	56145570	56170491	4_MACS_peak_11665_lociStitched
ZNF581	chr19	56110303	56118280	2_MACS_peak_11662_lociStitched
ZNF584	chr19	58891358	58899717	2_MACS_peak_11728_lociStitched
ZNF623	chr8	144677653	144681642	1_MACS_peak_23108_lociStitched
ZNF688	chr16	30536929	30539710	1_MACS_peak_8214_lociStitched
ZNF688	chr16	30544805	30547712	1_MACS_peak_8215_lociStitched
ZNF689	chr16	30661301	30673193	2_MACS_peak_8223_lociStitched
ZNF764	chr16	30536929	30539710	1_MACS_peak_8214_lociStitched
ZNF764	chr16	30544805	30547712	1_MACS_peak_8215_lociStitched
ZNF768	chr16	30536929	30539710	1_MACS_peak_8214_lociStitched
ZNF768	chr16	30544805	30547712	1_MACS_peak_8215_lociStitched
ZNF775	chr7	150063930	150068401	1_MACS_peak_21832_lociStitched
ZNF775	chr7	150100688	150105085	1_MACS_peak_21834_lociStitched
ZNF784	chr19	56145570	56170491	4_MACS_peak_11665_lociStitched
ZNF784	chr19	56110303	56118280	2_MACS_peak_11662_lociStitched
ZNF785	chr16	30544805	30547712	1_MACS_peak_8215_lociStitched
ZNF837	chr19	58891358	58899717	2_MACS_peak_11728_lociStitched
