GENE	CHROM	START	STOP	ENHANCER_ID
MXI1	chr10	111967355	111971882	2_MACS_peak_2279_lociStitched
MYC	chr8	128746987	128751057	2_MACS_peak_15862_lociStitched
MYNN	chr3	169489966	169491751	1_MACS_peak_11806_lociStitched
MZF1	chr19	59069070	59071183	1_MACS_peak_8596_lociStitched
MZF1	chr19	59083858	59085607	1_MACS_peak_8597_lociStitched
NFE2L2	chr2	178127841	178130497	1_MACS_peak_9534_lociStitched
NFKB1	chr4	103421707	103423574	1_MACS_peak_12353_lociStitched
NFKB2	chr10	104153461	104156366	1_MACS_peak_2234_lociStitched
NR1D2	chr3	23986170	23988428	1_MACS_peak_11116_lociStitched
NR3C1	chr5	142781464	142785558	1_MACS_peak_13246_lociStitched
NR4A2	chr2	157197416	157199810	1_MACS_peak_9416_lociStitched
NR4A3	chr9	102581148	102585393	1_MACS_peak_16320_lociStitched
POU6F1	chr12	51632227	51633434	1_MACS_peak_3634_lociStitched
PRDM1	chr6	106532453	106537992	4_MACS_peak_14171_lociStitched
PRDM10	chr11	129871555	129874058	1_MACS_peak_3274_lociStitched
RARA	chr17	38478171	38483252	3_MACS_peak_6791_lociStitched
RELA	chr11	65429265	65431550	1_MACS_peak_2846_lociStitched
RELA	chr11	65479050	65480249	1_MACS_peak_2848_lociStitched
RELA	chr11	65419798	65421204	1_MACS_peak_2845_lociStitched
RELA	chr11	65380931	65384115	2_MACS_peak_2841_lociStitched
RELB	chr19	45504131	45505451	1_MACS_peak_8352_lociStitched
RFX1	chr19	14116093	14118424	1_MACS_peak_7982_lociStitched
RFX3	chr9	3524762	3527717	1_MACS_peak_15970_lociStitched
RUNX1	chr21	36258092	36262670	3_MACS_peak_10393_lociStitched
SF1	chr11	64545102	64547427	1_MACS_peak_2791_lociStitched
SIN3A	chr15	75742719	75748878	4_MACS_peak_5545_lociStitched
SP3	chr2	174828053	174830829	1_MACS_peak_9508_lociStitched
TBX6	chr16	30075461	30078363	2_MACS_peak_6026_lociStitched
TCF12	chr15	57209755	57212336	1_MACS_peak_5374_lociStitched
TCF3	chr19	1651295	1653556	1_MACS_peak_7670_lociStitched
TGIF2	chr20	35201086	35203922	2_MACS_peak_10072_lociStitched
TP53	chr17	7588847	7591234	2_MACS_peak_6475_lociStitched
USF1	chr1	161013876	161017624	1_MACS_peak_1197_lociStitched
XBP1	chr22	29194167	29198222	4_MACS_peak_10690_lociStitched
ZBTB1	chr14	64969320	64972065	2_MACS_peak_4780_lociStitched
ZBTB3	chr11	62493877	62496592	1_MACS_peak_2743_lociStitched
ZBTB32	chr19	36235664	36237057	1_MACS_peak_8190_lociStitched
ZBTB5	chr9	37464344	37466378	1_MACS_peak_16115_lociStitched
ZFP91	chr11	58344289	58347764	1_MACS_peak_2694_lociStitched
ZNF143	chr11	9481360	9483488	1_MACS_peak_2526_lociStitched
ZNF460	chr19	57790742	57792612	1_MACS_peak_8557_lociStitched
ZNF48	chr16	30388658	30390777	2_MACS_peak_6041_lociStitched
ZNF483	chr9	114244859	114247141	1_MACS_peak_16365_lociStitched
ZNF490	chr19	12721107	12722550	1_MACS_peak_7935_lociStitched
ZNF524	chr19	56146105	56147556	1_MACS_peak_8544_lociStitched
ZNF526	chr19	42771768	42775003	1_MACS_peak_8322_lociStitched
ZNF542	chr19	56825437	56827205	1_MACS_peak_8554_lociStitched
ZNF543	chr19	57790742	57792612	1_MACS_peak_8557_lociStitched
ZNF574	chr19	42579194	42581064	1_MACS_peak_8311_lociStitched
ZNF580	chr19	56165032	56167328	1_MACS_peak_8549_lociStitched
ZNF580	chr19	56146105	56147556	1_MACS_peak_8544_lociStitched
ZNF581	chr19	56165032	56167328	1_MACS_peak_8549_lociStitched
ZNF581	chr19	56146105	56147556	1_MACS_peak_8544_lociStitched
ZNF592	chr15	85290427	85292819	1_MACS_peak_5647_lociStitched
ZNF672	chr1	249132331	249133540	1_MACS_peak_1710_lociStitched
ZNF689	chr16	30668165	30671696	2_MACS_peak_6056_lociStitched
ZNF692	chr1	249132331	249133540	1_MACS_peak_1710_lociStitched
ZNF771	chr16	30388658	30390777	2_MACS_peak_6041_lociStitched
ZNF775	chr7	150064961	150066793	1_MACS_peak_15292_lociStitched
ZNF784	chr19	56165032	56167328	1_MACS_peak_8549_lociStitched
ZNF784	chr19	56146105	56147556	1_MACS_peak_8544_lociStitched
ZNF791	chr19	12721107	12722550	1_MACS_peak_7935_lociStitched
ZNF805	chr19	57790742	57792612	1_MACS_peak_8557_lociStitched
