GENE	TF	CHROM	START	STOP	ENHANCER_ID
AMH	0	chr19	2234982	2238969	2_MACS_peak_13588_lociStitched
ANAPC1	0	chr2	112458870	112465820	5_MACS_peak_15905_lociStitched
ANAPC16	0	chr10	74019354	74024173	3_MACS_peak_3680_lociStitched
ANKDD1A	0	chr15	65183595	65188714	1_MACS_peak_9710_lociStitched
ANKRD12	0	chr18	9135499	9142214	5_MACS_peak_12907_lociStitched
ANKRD13D	0	chr11	67054161	67057756	2_MACS_peak_5153_lociStitched
ANKRD13D	0	chr11	67043370	67047038	2_MACS_peak_5151_lociStitched
ANKRD16	0	chr10	5929972	5950170	7_MACS_peak_3029_lociStitched
ANKRD30BL	0	chr2	133023016	133027589	1_MACS_peak_16067_lociStitched
ANKRD34A	0	chr1	145452733	145457387	1_MACS_peak_1405_lociStitched
ANKRD34A	0	chr1	145437187	145439745	1_MACS_peak_1404_lociStitched
ANKRD42	0	chr11	82866714	82869843	2_MACS_peak_5372_lociStitched
ANP32A	0	chr15	69108925	69114238	1_MACS_peak_9776_lociStitched
ANP32B	0	chr9	100744533	100748318	1_MACS_peak_29252_lociStitched
ANP32E	0	chr1	150205807	150209725	1_MACS_peak_1473_lociStitched
APBB1IP	0	chr10	26725300	26729071	2_MACS_peak_3296_lociStitched
APH1A	0	chr1	150205807	150209725	1_MACS_peak_1473_lociStitched
APOA2	0	chr1	161149045	161157598	2_MACS_peak_1754_lociStitched
APOA2	0	chr1	161144820	161148258	1_MACS_peak_1753_lociStitched
APOBEC4	0	chr1	183808791	183816687	1_MACS_peak_2070_lociStitched
APOLD1	0	chr12	12866220	12880071	2_MACS_peak_6076_lociStitched
AQP10	0	chr1	154297208	154302247	1_MACS_peak_1569_lociStitched
AQP3	0	chr9	33452957	33459707	1_MACS_peak_28791_lociStitched
ARAP1	0	chr11	72427579	72434410	1_MACS_peak_5253_lociStitched
ARF1	1	chr1	228268892	228273068	3_MACS_peak_2700_lociStitched
ARFRP1	0	chr20	62364120	62373115	3_MACS_peak_17838_lociStitched
ARFRP1	0	chr20	62357843	62363356	1_MACS_peak_17837_lociStitched
ARHGAP18	0	chr6	130003102	130010948	2_MACS_peak_25208_lociStitched
ARHGAP23	0	chr17	36570786	36572774	1_MACS_peak_11946_lociStitched
ARHGAP4	0	chrX	153233784	153239582	1_MACS_peak_30832_lociStitched
ARHGAP4	0	chrX	153189607	153193731	1_MACS_peak_30829_lociStitched
ARHGAP9	0	chr12	57912973	57917682	2_MACS_peak_6583_lociStitched
ARHGAP9	0	chr12	57845934	57850750	2_MACS_peak_6579_lociStitched
ARHGEF12	0	chr11	120205753	120213349	4_MACS_peak_5727_lociStitched
ARHGEF17	0	chr11	72979842	72986908	2_MACS_peak_5268_lociStitched
ARHGEF18	0	chr19	7400210	7406661	3_MACS_peak_13736_lociStitched
ARHGEF2	0	chr1	155944122	155952030	1_MACS_peak_1638_lociStitched
ARHGEF2	0	chr1	155909721	155918112	2_MACS_peak_1634_lociStitched
ARID1A	0	chr1	27018587	27031488	2_MACS_peak_438_lociStitched
ARID1B	0	chr6	157166490	157175909	5_MACS_peak_25460_lociStitched
ARID1B	0	chr6	157097732	157101722	2_MACS_peak_25457_lociStitched
ARID2	0	chr12	46119721	46125562	2_MACS_peak_6327_lociStitched
ARID5B	0	chr10	63656952	63665563	4_MACS_peak_3567_lociStitched
ARID5B	0	chr10	63804108	63811852	4_MACS_peak_3573_lociStitched
ARL16	0	chr17	79600171	79604222	1_MACS_peak_12765_lociStitched
ARL6IP4	0	chr12	123416234	123424012	4_MACS_peak_7252_lociStitched
ARL6IP6	0	chr2	153573168	153576033	1_MACS_peak_16185_lociStitched
ARL8A	0	chr1	202127773	202130829	1_MACS_peak_2327_lociStitched
ARMC5	0	chr16	31468972	31471700	1_MACS_peak_10803_lociStitched
ARMC7	0	chr17	73060752	73064621	1_MACS_peak_12564_lociStitched
ARPC5L	0	chr9	127630201	127633658	1_MACS_peak_29555_lociStitched
ARSI	0	chr5	149717437	149723365	4_MACS_peak_23528_lociStitched
ARTN	0	chr1	44297061	44303521	1_MACS_peak_721_lociStitched
ASAP3	0	chr1	23850607	23858526	2_MACS_peak_339_lociStitched
ASB2	0	chr14	94436435	94449465	3_MACS_peak_8940_lociStitched
ASB2	0	chr14	94422602	94431127	3_MACS_peak_8937_lociStitched
ASB9P1	0	chr15	93351112	93356120	1_MACS_peak_10107_lociStitched
ASCC1	0	chr10	74019354	74024173	3_MACS_peak_3680_lociStitched
ASH1L	0	chr1	155531094	155534313	1_MACS_peak_1626_lociStitched
ATAD1	0	chr10	89620064	89629509	3_MACS_peak_3832_lociStitched
ATAT1	0	chr6	30582274	30586693	2_MACS_peak_24261_lociStitched
ATF4	1	chr22	39914936	39917845	1_MACS_peak_18694_lociStitched
ATF5	1	chr19	50430761	50433717	1_MACS_peak_14585_lociStitched
ATG16L2	0	chr11	72523736	72527046	1_MACS_peak_5255_lociStitched
ATG4D	0	chr19	10612277	10614678	1_MACS_peak_13807_lociStitched
ATHL1	0	chr11	267503	271571	1_MACS_peak_4349_lociStitched
ATMIN	0	chr16	81039079	81042476	1_MACS_peak_11204_lociStitched
ATN1	0	chr12	7059710	7070683	3_MACS_peak_5992_lociStitched
ATP13A3	0	chr3	194206025	194209629	2_MACS_peak_20606_lociStitched
ATP5B	0	chr12	57075995	57083990	3_MACS_peak_6562_lociStitched
ATP5H	0	chr17	73060752	73064621	1_MACS_peak_12564_lociStitched
ATP6V1G1	0	chr9	117349353	117355516	3_MACS_peak_29444_lociStitched
ATP8B2	0	chr1	154297208	154302247	1_MACS_peak_1569_lociStitched
ATPIF1	0	chr1	28570849	28577201	3_MACS_peak_473_lociStitched
ATXN2L	0	chr16	28833595	28836661	1_MACS_peak_10700_lociStitched
AURKB	0	chr17	8149486	8154103	1_MACS_peak_11536_lociStitched
AURKB	0	chr17	8124155	8127583	1_MACS_peak_11535_lociStitched
AVPR2	0	chrX	153189607	153193731	1_MACS_peak_30829_lociStitched
AXL	0	chr19	41768235	41772790	2_MACS_peak_14333_lociStitched
B4GALT3	0	chr1	161149045	161157598	2_MACS_peak_1754_lociStitched
B4GALT3	0	chr1	161144820	161148258	1_MACS_peak_1753_lociStitched
BACH2	1	chr6	90992960	90996937	1_MACS_peak_24881_lociStitched
BAD	0	chr11	64083725	64087415	1_MACS_peak_5014_lociStitched
BAG1	0	chr9	33288865	33291524	1_MACS_peak_28786_lociStitched
BAMBI	0	chr10	29094473	29097693	1_MACS_peak_3326_lociStitched
BAMBI	0	chr10	28965749	28969840	2_MACS_peak_3324_lociStitched
BAT5	0	chr6	31701588	31709355	1_MACS_peak_24298_lociStitched
BAX	0	chr19	49465304	49471797	1_MACS_peak_14540_lociStitched
BAZ2A	0	chr12	57075995	57083990	3_MACS_peak_6562_lociStitched
BCAS3	0	chr17	59394544	59398026	1_MACS_peak_12394_lociStitched
BCAT1	0	chr12	25148014	25153588	1_MACS_peak_6155_lociStitched
BCL2	0	chr18	60764607	60769104	1_MACS_peak_13393_lociStitched
BCL2L12	0	chr19	50178544	50182303	2_MACS_peak_14572_lociStitched
BCOR	0	chrX	40030068	40036952	1_MACS_peak_30097_lociStitched
BCOR	0	chrX	39953208	39960720	1_MACS_peak_30092_lociStitched
BCR	0	chr22	23477796	23485233	2_MACS_peak_18376_lociStitched
BEST2	0	chr19	12899145	12905792	1_MACS_peak_13875_lociStitched
BET1L	0	chr11	206338	209680	1_MACS_peak_4346_lociStitched
BFSP2	0	chr3	133192665	133197506	2_MACS_peak_20079_lociStitched
BGLAP	0	chr1	156192205	156200635	2_MACS_peak_1657_lociStitched
BGLAP	0	chr1	156182089	156184532	1_MACS_peak_1656_lociStitched
BGLAP	0	chr1	156250800	156253597	1_MACS_peak_1660_lociStitched
BIN2	0	chr12	51712797	51718599	2_MACS_peak_6436_lociStitched
BIRC5	0	chr17	76168078	76172372	1_MACS_peak_12670_lociStitched
BLK	0	chr8	11313354	11317214	1_MACS_peak_27287_lociStitched
BLOC1S3	0	chr19	45639465	45642128	1_MACS_peak_14423_lociStitched
BMF	0	chr15	40389073	40393595	1_MACS_peak_9362_lociStitched
BMF	0	chr15	40345223	40348610	1_MACS_peak_9359_lociStitched
BMF	0	chr15	40395351	40402092	3_MACS_peak_9363_lociStitched
BMI1	0	chr10	22595358	22615631	4_MACS_peak_3244_lociStitched
BMI1	0	chr10	22623889	22634271	2_MACS_peak_3248_lociStitched
BMP8B	0	chr1	40239712	40243822	2_MACS_peak_664_lociStitched
BNIPL	0	chr1	151042192	151044129	1_MACS_peak_1503_lociStitched
BOLA1	0	chr1	149855063	149861129	1_MACS_peak_1466_lociStitched
BOLA1	0	chr1	149820440	149826386	1_MACS_peak_1464_lociStitched
BOLA1	0	chr1	149830867	149834538	1_MACS_peak_1465_lociStitched
BRD2	0	chr6	32935150	32941193	1_MACS_peak_24330_lociStitched
BRP44	0	chr1	167904162	167907171	1_MACS_peak_1885_lociStitched
BST2	0	chr19	17514354	17518903	1_MACS_peak_14018_lociStitched
BTG2	0	chr1	203255838	203261247	1_MACS_peak_2361_lociStitched
BTLA	0	chr3	112176934	112185418	4_MACS_peak_19841_lociStitched
BTN1A1	0	chr6	26532658	26540491	2_MACS_peak_24174_lociStitched
BTN2A2	0	chr6	26357072	26367824	4_MACS_peak_24156_lociStitched
BTN3A1	0	chr6	26357072	26367824	4_MACS_peak_24156_lociStitched
BTN3A2	0	chr6	26357072	26367824	4_MACS_peak_24156_lociStitched
BUB3	0	chr10	125154917	125163356	3_MACS_peak_4235_lociStitched
BZRAP1	0	chr17	56407870	56417779	1_MACS_peak_12324_lociStitched
C10ORF108	0	chr10	702921	709228	2_MACS_peak_2962_lociStitched
C11ORF10	0	chr11	61559089	61561573	1_MACS_peak_4923_lociStitched
C11ORF2	0	chr11	64900079	64903617	2_MACS_peak_5039_lociStitched
C11ORF20	0	chr11	64083725	64087415	1_MACS_peak_5014_lociStitched
C11ORF82	0	chr11	82677908	82684005	3_MACS_peak_5366_lociStitched
C11ORF9	0	chr11	61559089	61561573	1_MACS_peak_4923_lociStitched
C12ORF5	0	chr12	4377812	4388355	1_MACS_peak_5950_lociStitched
C12ORF57	0	chr12	7059710	7070683	3_MACS_peak_5992_lociStitched
C12ORF60	0	chr12	14921945	14924555	1_MACS_peak_6099_lociStitched
C12ORF61	0	chr12	62995501	62998193	1_MACS_peak_6612_lociStitched
C12ORF69	0	chr12	14921945	14924555	1_MACS_peak_6099_lociStitched
C12ORF77	0	chr12	25148014	25153588	1_MACS_peak_6155_lociStitched
C14ORF181	0	chr14	69257914	69263413	1_MACS_peak_8636_lociStitched
C14ORF4	0	chr14	77487531	77495982	1_MACS_peak_8769_lociStitched
C14ORF4	0	chr14	77501946	77507791	3_MACS_peak_8771_lociStitched
C14ORF48	0	chr14	94436435	94449465	3_MACS_peak_8940_lociStitched
C14ORF48	0	chr14	94473852	94481496	3_MACS_peak_8948_lociStitched
C14ORF48	0	chr14	94422602	94431127	3_MACS_peak_8937_lociStitched
C14ORF49	0	chr14	95981151	95987168	1_MACS_peak_8967_lociStitched
C14ORF50	0	chr14	64969169	64972860	1_MACS_peak_8538_lociStitched
C14ORF86	0	chr14	94436435	94449465	3_MACS_peak_8940_lociStitched
C14ORF86	0	chr14	94422602	94431127	3_MACS_peak_8937_lociStitched
C15ORF28	0	chr15	69108925	69114238	1_MACS_peak_9776_lociStitched
C16ORF53	0	chr16	29815868	29820339	2_MACS_peak_10730_lociStitched
C16ORF58	0	chr16	31468972	31471700	1_MACS_peak_10803_lociStitched
C16ORF61	0	chr16	81039079	81042476	1_MACS_peak_11204_lociStitched
C16ORF78	0	chr16	49495155	49499605	1_MACS_peak_10849_lociStitched
C16ORF92	0	chr16	30074798	30078669	2_MACS_peak_10741_lociStitched
C16ORF92	0	chr16	30005937	30008155	2_MACS_peak_10738_lociStitched
C17ORF101	0	chr17	80358580	80363528	2_MACS_peak_12809_lociStitched
C17ORF101	0	chr17	80406034	80409365	1_MACS_peak_12813_lociStitched
C17ORF103	0	chr17	21187918	21193370	1_MACS_peak_11725_lociStitched
C17ORF44	0	chr17	8149486	8154103	1_MACS_peak_11536_lociStitched
C17ORF44	0	chr17	8124155	8127583	1_MACS_peak_11535_lociStitched
C17ORF46	0	chr17	43298278	43309020	2_MACS_peak_12127_lociStitched
C17ORF59	0	chr17	8053464	8060759	3_MACS_peak_11525_lociStitched
C17ORF59	0	chr17	8124155	8127583	1_MACS_peak_11535_lociStitched
C17ORF60	0	chr17	62501209	62503763	1_MACS_peak_12443_lociStitched
C17ORF62	0	chr17	80358580	80363528	2_MACS_peak_12809_lociStitched
C17ORF62	0	chr17	80406034	80409365	1_MACS_peak_12813_lociStitched
C17ORF68	0	chr17	8149486	8154103	1_MACS_peak_11536_lociStitched
C17ORF68	0	chr17	8124155	8127583	1_MACS_peak_11535_lociStitched
C17ORF90	0	chr17	79600171	79604222	1_MACS_peak_12765_lociStitched
C17ORF91	0	chr17	1618306	1621914	2_MACS_peak_11377_lociStitched
C17ORF95	0	chr17	74731862	74734630	1_MACS_peak_12629_lociStitched
C17ORF96	0	chr17	36857906	36862885	3_MACS_peak_11953_lociStitched
C17ORF99	0	chr17	76168078	76172372	1_MACS_peak_12670_lociStitched
C19ORF35	0	chr19	2234982	2238969	2_MACS_peak_13588_lociStitched
C19ORF54	0	chr19	41255283	41258495	1_MACS_peak_14329_lociStitched
C19ORF61	0	chr19	44258171	44260330	1_MACS_peak_14392_lociStitched
C19ORF76	0	chr19	50178544	50182303	2_MACS_peak_14572_lociStitched
C1ORF106	0	chr1	200859562	200866842	3_MACS_peak_2301_lociStitched
C1ORF189	0	chr1	154190830	154194903	1_MACS_peak_1567_lociStitched
C1ORF21	0	chr1	184458926	184466756	2_MACS_peak_2089_lociStitched
C1ORF21	0	chr1	184355112	184358436	1_MACS_peak_2082_lociStitched
C1ORF35	0	chr1	228268892	228273068	3_MACS_peak_2700_lociStitched
C1ORF43	0	chr1	154190830	154194903	1_MACS_peak_1567_lociStitched
C1ORF51	0	chr1	150205807	150209725	1_MACS_peak_1473_lociStitched
C1ORF54	0	chr1	150205807	150209725	1_MACS_peak_1473_lociStitched
C1ORF56	0	chr1	151042192	151044129	1_MACS_peak_1503_lociStitched
C1ORF61	0	chr1	156425817	156427934	1_MACS_peak_1665_lociStitched
C1ORF66	0	chr1	156716189	156722506	1_MACS_peak_1676_lociStitched
C1ORF66	0	chr1	156695062	156699886	2_MACS_peak_1673_lociStitched
C1ORF77	0	chr1	153605981	153607920	1_MACS_peak_1544_lociStitched
C1ORF85	0	chr1	156250800	156253597	1_MACS_peak_1660_lociStitched
C1ORF9	0	chr1	172501029	172503476	1_MACS_peak_1926_lociStitched
C1ORF96	0	chr1	229477035	229480174	1_MACS_peak_2720_lociStitched
C1QL4	0	chr12	49759797	49764873	2_MACS_peak_6400_lociStitched
C1QTNF6	0	chr22	37609994	37618408	4_MACS_peak_18607_lociStitched
C1QTNF6	0	chr22	37624435	37628658	1_MACS_peak_18611_lociStitched
C2	0	chr6	31938124	31941166	1_MACS_peak_24316_lociStitched
C20ORF197	0	chr20	58976725	58983821	4_MACS_peak_17791_lociStitched
C20ORF203	0	chr20	31257516	31262374	3_MACS_peak_17360_lociStitched
C20ORF72	0	chr20	17946532	17951087	2_MACS_peak_17250_lociStitched
C21ORF91	0	chr21	19154232	19163217	2_MACS_peak_17901_lociStitched
C21ORF96	0	chr21	36416181	36424575	1_MACS_peak_18066_lociStitched
C22ORF26	0	chr22	46464680	46470520	3_MACS_peak_18816_lociStitched
C22ORF26	0	chr22	46448102	46455254	2_MACS_peak_18814_lociStitched
C22ORF45	0	chr22	24822220	24826626	1_MACS_peak_18412_lociStitched
C2ORF48	0	chr2	10259987	10264620	1_MACS_peak_14876_lociStitched
C2ORF61	0	chr2	47401196	47404739	2_MACS_peak_15290_lociStitched
C2ORF67	0	chr2	211033718	211037845	2_MACS_peak_16746_lociStitched
C3ORF32	0	chr3	8697873	8702898	2_MACS_peak_18923_lociStitched
C3ORF37	0	chr3	128996961	129003182	3_MACS_peak_20024_lociStitched
C3ORF47	0	chr3	128996961	129003182	3_MACS_peak_20024_lociStitched
C4B	0	chr6	31938124	31941166	1_MACS_peak_24316_lociStitched
C4ORF36	0	chr4	87855178	87862468	1_MACS_peak_21470_lociStitched
C4ORF47	0	chr4	186399150	186402948	1_MACS_peak_22255_lociStitched
C5ORF33	0	chr5	36239727	36243406	1_MACS_peak_22566_lociStitched
C5ORF39	0	chr5	43037289	43043756	3_MACS_peak_22638_lociStitched
C6ORF126	0	chr6	35694352	35700686	3_MACS_peak_24400_lociStitched
C6ORF127	0	chr6	35694352	35700686	3_MACS_peak_24400_lociStitched
C6ORF136	0	chr6	30582274	30586693	2_MACS_peak_24261_lociStitched
C6ORF142	0	chr6	53778708	53784860	2_MACS_peak_24634_lociStitched
C6ORF25	0	chr6	31701588	31709355	1_MACS_peak_24298_lociStitched
C6ORF26	0	chr6	31701588	31709355	1_MACS_peak_24298_lociStitched
C6ORF27	0	chr6	31701588	31709355	1_MACS_peak_24298_lociStitched
C6ORF62	0	chr6	24718972	24722433	2_MACS_peak_24106_lociStitched
C6ORF81	0	chr6	35694352	35700686	3_MACS_peak_24400_lociStitched
C7ORF29	0	chr7	150064003	150068198	1_MACS_peak_27107_lociStitched
C7ORF47	0	chr7	100025650	100028345	1_MACS_peak_26566_lociStitched
C7ORF55	0	chr7	139042932	139046252	1_MACS_peak_27009_lociStitched
C7ORF55	0	chr7	139024579	139027490	1_MACS_peak_27008_lociStitched
C7ORF61	0	chr7	100025650	100028345	1_MACS_peak_26566_lociStitched
C8ORF41	0	chr8	33410202	33414670	1_MACS_peak_27540_lociStitched
C8ORF46	0	chr8	67415927	67422013	3_MACS_peak_27840_lociStitched
C8ORF75	0	chr8	29629724	29634574	1_MACS_peak_27509_lociStitched
C8ORF75	0	chr8	29464355	29474863	2_MACS_peak_27497_lociStitched
C8ORF75	0	chr8	29410629	29416795	2_MACS_peak_27494_lociStitched
C9ORF53	0	chr9	21993032	21996675	1_MACS_peak_28707_lociStitched
C9ORF64	0	chr9	86593988	86596728	1_MACS_peak_29091_lociStitched
C9ORF91	0	chr9	117349353	117355516	3_MACS_peak_29444_lociStitched
CA14	0	chr1	150205807	150209725	1_MACS_peak_1473_lociStitched
CA8	0	chr8	60962000	60971829	5_MACS_peak_27775_lociStitched
CACNA1I	0	chr22	39914936	39917845	1_MACS_peak_18694_lociStitched
CACYBP	0	chr1	174967185	174971727	1_MACS_peak_1969_lociStitched
CACYBP	0	chr1	174936289	174942112	2_MACS_peak_1965_lociStitched
CADM1	0	chr11	115089475	115095840	1_MACS_peak_5631_lociStitched
CALM2	0	chr2	47401196	47404739	2_MACS_peak_15290_lociStitched
CALM3	0	chr19	47103401	47107466	1_MACS_peak_14468_lociStitched
CAMK2A	0	chr5	149717437	149723365	4_MACS_peak_23528_lociStitched
CAMK2D	0	chr4	114681213	114684831	1_MACS_peak_21696_lociStitched
CAMTA1	1	chr1	6976957	6984472	2_MACS_peak_128_lociStitched
CAPN1	0	chr11	64900079	64903617	2_MACS_peak_5039_lociStitched
CAPRIN1	0	chr11	34072447	34075444	1_MACS_peak_4725_lociStitched
CASP3	0	chr4	185565932	185571641	1_MACS_peak_22219_lociStitched
CASP8	0	chr2	202121364	202126556	1_MACS_peak_16635_lociStitched
CBX3	0	chr7	26238864	26242718	1_MACS_peak_25894_lociStitched
CBX4	0	chr17	77809644	77814302	2_MACS_peak_12721_lociStitched
CBX5	0	chr12	54672705	54675651	1_MACS_peak_6514_lociStitched
CBX8	0	chr17	77809644	77814302	2_MACS_peak_12721_lociStitched
CCDC106	0	chr19	56165041	56167908	1_MACS_peak_14703_lociStitched
CCDC11	0	chr18	47837492	47843571	3_MACS_peak_13258_lociStitched
CCDC110	0	chr4	186399150	186402948	1_MACS_peak_22255_lociStitched
CCDC111	0	chr4	185565932	185571641	1_MACS_peak_22219_lociStitched
CCDC117	0	chr22	29186083	29199672	1_MACS_peak_18466_lociStitched
CCDC117	0	chr22	29212543	29221403	1_MACS_peak_18470_lociStitched
CCDC127	0	chr5	188153	194255	1_MACS_peak_22292_lociStitched
CCDC127	0	chr5	217584	224831	4_MACS_peak_22293_lociStitched
CCDC137	0	chr17	79600171	79604222	1_MACS_peak_12765_lociStitched
CCDC19	0	chr1	159892182	159895910	1_MACS_peak_1714_lociStitched
CCDC40	0	chr17	77964957	77968776	2_MACS_peak_12729_lociStitched
CCDC45	0	chr17	62501209	62503763	1_MACS_peak_12443_lociStitched
CCDC64B	0	chr16	3054684	3059140	1_MACS_peak_10314_lociStitched
CCDC85B	0	chr11	65624507	65629136	2_MACS_peak_5084_lociStitched
CCDC86	0	chr11	60604125	60612121	2_MACS_peak_4902_lociStitched
CCDC88B	0	chr11	64083725	64087415	1_MACS_peak_5014_lociStitched
CCDC88C	0	chr14	91830004	91836976	1_MACS_peak_8888_lociStitched
CCDC97	0	chr19	41768235	41772790	2_MACS_peak_14333_lociStitched
CCDC97	0	chr19	41801600	41806230	2_MACS_peak_14335_lociStitched
CCL18	0	chr17	34415453	34422550	2_MACS_peak_11879_lociStitched
CCL3	0	chr17	34415453	34422550	2_MACS_peak_11879_lociStitched
CCL3L1	0	chr17	34522521	34530875	3_MACS_peak_11893_lociStitched
CCL3L1	0	chr17	34624078	34632350	2_MACS_peak_11900_lociStitched
CCL3L3	0	chr17	34522521	34530875	3_MACS_peak_11893_lociStitched
CCL3L3	0	chr17	34624078	34632350	2_MACS_peak_11900_lociStitched
CCL4	0	chr17	34415453	34422550	2_MACS_peak_11879_lociStitched
CCL4L1	0	chr17	34522521	34530875	3_MACS_peak_11893_lociStitched
CCND2	0	chr12	4377812	4388355	1_MACS_peak_5950_lociStitched
CCND2	0	chr12	4224846	4231266	1_MACS_peak_5946_lociStitched
CCNG1	0	chr5	162737281	162747073	6_MACS_peak_23623_lociStitched
CCNL1	0	chr3	156876498	156879163	1_MACS_peak_20317_lociStitched
CCR1	0	chr3	46246057	46250850	1_MACS_peak_19299_lociStitched
CCR10	0	chr17	40825737	40833875	3_MACS_peak_12060_lociStitched
CCR3	0	chr3	46246057	46250850	1_MACS_peak_19299_lociStitched
CCT6B	0	chr17	33315710	33320710	3_MACS_peak_11855_lociStitched
CCT6B	0	chr17	33306774	33309666	1_MACS_peak_11854_lociStitched
CD151	0	chr11	808561	810979	1_MACS_peak_4382_lociStitched
CD200	0	chr3	112011856	112018108	4_MACS_peak_19830_lociStitched
CD247	0	chr1	167531193	167535455	2_MACS_peak_1877_lociStitched
CD247	0	chr1	167510348	167514589	1_MACS_peak_1875_lociStitched
CD28	0	chr2	204569010	204574991	2_MACS_peak_16688_lociStitched
CD300LF	0	chr17	72744000	72752014	2_MACS_peak_12552_lociStitched
CD48	0	chr1	160676581	160683426	1_MACS_peak_1735_lociStitched
CDC16	0	chr13	115042110	115048730	2_MACS_peak_8142_lociStitched
CDC37	0	chr19	10521811	10532511	3_MACS_peak_13803_lociStitched
CDC42BPG	0	chr11	64630128	64634550	1_MACS_peak_5024_lociStitched
CDC42SE1	0	chr1	151042192	151044129	1_MACS_peak_1503_lociStitched
CDC6	0	chr17	38473947	38483616	3_MACS_peak_12009_lociStitched
CDCA5	0	chr11	64900079	64903617	2_MACS_peak_5039_lociStitched
CDH9	0	chr5	26872336	26886138	9_MACS_peak_22468_lociStitched
CDH9	0	chr5	27462989	27471450	3_MACS_peak_22484_lociStitched
CDK13	0	chr7	39987893	39992025	1_MACS_peak_26050_lociStitched
CDK5RAP2	0	chr9	123341085	123347915	3_MACS_peak_29482_lociStitched
CDK6	0	chr7	92454061	92466708	6_MACS_peak_26479_lociStitched
CDK6	0	chr7	92436937	92445644	2_MACS_peak_26475_lociStitched
CDKN1B	0	chr12	12866220	12880071	2_MACS_peak_6076_lociStitched
CDKN2A	0	chr9	21993032	21996675	1_MACS_peak_28707_lociStitched
