GENE	CHROM	START	STOP	ENHANCER_ID
PRDM1	chr6	106531542	106555476	4_MACS_peak_28729_lociStitched
PRDM14	chr8	71125399	71134069	1_MACS_peak_31801_lociStitched
RARA	chr17	38473823	38487194	3_MACS_peak_12895_lociStitched
RFX1	chr19	14113819	14118432	2_MACS_peak_14882_lociStitched
RFX3	chr9	3522074	3529111	2_MACS_peak_32634_lociStitched
RORA	chr15	60874681	60885439	3_MACS_peak_10163_lociStitched
RXRB	chr6	33166887	33177026	3_MACS_peak_27953_lociStitched
SIN3A	chr15	75742034	75749032	1_MACS_peak_10516_lociStitched
SMAD3	chr15	67408728	67420043	4_MACS_peak_10314_lociStitched
SMAD3	chr15	67371922	67386620	4_MACS_peak_10307_lociStitched
SP3	chr2	174814495	174831542	5_MACS_peak_18309_lociStitched
TBX6	chr16	30074790	30078556	1_MACS_peak_11584_lociStitched
TCF12	chr15	57209403	57216648	3_MACS_peak_10077_lociStitched
TCF4	chr18	52973104	52991716	4_MACS_peak_14211_lociStitched
TFEB	chr6	41683514	41703450	7_MACS_peak_28164_lociStitched
THRA	chr17	38251645	38265222	5_MACS_peak_12880_lociStitched
USF1	chr1	161012899	161019382	3_MACS_peak_2221_lociStitched
XBP1	chr22	29181187	29199292	7_MACS_peak_20843_lociStitched
XBP1	chr22	29204970	29221230	7_MACS_peak_20850_lociStitched
ZBTB20	chr3	114164775	114176226	3_MACS_peak_22778_lociStitched
ZBTB20	chr3	114856460	114867523	4_MACS_peak_22797_lociStitched
ZBTB3	chr11	62472763	62481721	3_MACS_peak_5240_lociStitched
ZBTB32	chr19	36230952	36240309	5_MACS_peak_15232_lociStitched
ZBTB34	chr9	129592268	129606348	4_MACS_peak_33847_lociStitched
ZBTB38	chr3	141079294	141147455	16_MACS_peak_23204_lociStitched
ZBTB5	chr9	37463813	37467148	1_MACS_peak_33049_lociStitched
ZBTB7A	chr19	4058697	4068146	3_MACS_peak_14560_lociStitched
ZBTB7B	chr1	154925762	154949371	5_MACS_peak_2015_lociStitched
ZBTB7B	chr1	154971273	154979504	1_MACS_peak_2022_lociStitched
ZFP62	chr5	180221709	180249016	10_MACS_peak_27309_lociStitched
ZFP91	chr11	58340053	58348134	1_MACS_peak_5174_lociStitched
ZNF114	chr19	48824143	48837685	5_MACS_peak_15585_lociStitched
ZNF217	chr20	52196281	52215665	8_MACS_peak_19997_lociStitched
ZNF460	chr19	57787524	57795636	2_MACS_peak_15805_lociStitched
ZNF483	chr9	114244339	114247535	1_MACS_peak_33646_lociStitched
ZNF497	chr19	58891319	58899816	2_MACS_peak_15844_lociStitched
ZNF513	chr2	27650635	27653963	1_MACS_peak_16206_lociStitched
ZNF526	chr19	42771903	42776000	2_MACS_peak_15422_lociStitched
ZNF543	chr19	57787524	57795636	2_MACS_peak_15805_lociStitched
ZNF584	chr19	58891319	58899816	2_MACS_peak_15844_lociStitched
ZNF592	chr15	85289857	85296033	4_MACS_peak_10690_lociStitched
ZNF595	chr4	50487	60173	2_MACS_peak_24046_lociStitched
ZNF619	chr3	40493569	40500184	2_MACS_peak_21827_lociStitched
ZNF620	chr3	40493569	40500184	2_MACS_peak_21827_lociStitched
ZNF643	chr1	40846633	40870729	6_MACS_peak_774_lociStitched
ZNF672	chr1	249112572	249121653	3_MACS_peak_3379_lociStitched
ZNF687	chr1	151253289	151257279	1_MACS_peak_1882_lociStitched
ZNF689	chr16	30667997	30672867	2_MACS_peak_11630_lociStitched
ZNF692	chr1	249112572	249121653	3_MACS_peak_3379_lociStitched
ZNF718	chr4	50487	60173	2_MACS_peak_24046_lociStitched
ZNF79	chr9	130210556	130214968	1_MACS_peak_33869_lociStitched
ZNF805	chr19	57787524	57795636	2_MACS_peak_15805_lociStitched
ZNF837	chr19	58891319	58899816	2_MACS_peak_15844_lociStitched
