GENE	CHROM	START	STOP	ENHANCER_ID
FLI1	chr11	128616702	128647041	4_MACS_peak_5718_lociStitched
FOSB	chr19	45969752	45989792	3_MACS_peak_14061_lociStitched
FOXO3	chr6	108861974	109025351	18_MACS_peak_25349_lociStitched
FOXP1	chr3	71611664	71635488	3_MACS_peak_19524_lociStitched
FOXP2	chr7	113721566	113731553	1_MACS_peak_27262_lociStitched
GABPA	chr21	27105226	27113207	1_MACS_peak_17607_lociStitched
HBP1	chr7	106807052	106822233	2_MACS_peak_27230_lociStitched
HES5	chr1	2456323	2489939	5_MACS_peak_68_lociStitched
HEY2	chr6	126067184	126075635	1_MACS_peak_25519_lociStitched
HIVEP2	chr6	143227364	143270424	5_MACS_peak_25766_lociStitched
HIVEP2	chr6	143159420	143179941	2_MACS_peak_25763_lociStitched
IKZF1	chr7	50339191	50370885	4_MACS_peak_26675_lociStitched
IKZF1	chr7	50410397	50450863	4_MACS_peak_26679_lociStitched
IKZF3	chr17	37909010	37938166	3_MACS_peak_11697_lociStitched
IKZF3	chr17	38015638	38029732	2_MACS_peak_11705_lociStitched
IRF1	chr5	131742460	131837964	2_MACS_peak_23457_lociStitched
IRF2	chr4	185387672	185398997	2_MACS_peak_22266_lociStitched
IRF2	chr4	185315469	185349901	5_MACS_peak_22259_lociStitched
IRF4	chr6	285564	348074	6_MACS_peak_24107_lociStitched
IRF4	chr6	380736	413341	2_MACS_peak_24115_lociStitched
IRF5	chr7	128572562	128582717	2_MACS_peak_27469_lociStitched
JUN	chr1	59245978	59252219	1_MACS_peak_1008_lociStitched
JUNB	chr19	12885108	12913873	4_MACS_peak_13512_lociStitched
JUND	chr19	18388426	18405271	3_MACS_peak_13672_lociStitched
JUND	chr19	18411606	18419850	1_MACS_peak_13675_lociStitched
KLF1	chr19	13042990	13069054	3_MACS_peak_13520_lociStitched
KLF10	chr8	103658916	103676216	3_MACS_peak_28626_lociStitched
KLF13	chr15	31614741	31663531	1_MACS_peak_9132_lociStitched
KLF13	chr15	31725152	31741915	3_MACS_peak_9136_lociStitched
KLF13	chr15	31546507	31561036	2_MACS_peak_9128_lociStitched
KLF16	chr19	1846794	1866063	2_MACS_peak_13187_lociStitched
KLF2	chr19	16472943	16498254	1_MACS_peak_13616_lociStitched
KLF2	chr19	16432331	16442523	1_MACS_peak_13612_lociStitched
KLF3	chr4	38663878	38678801	1_MACS_peak_21221_lociStitched
KLF6	chr10	3821921	3829240	1_MACS_peak_3029_lociStitched
KLF9	chr9	73009561	73037779	3_MACS_peak_29622_lociStitched
MAZ	chr16	29815221	29837902	4_MACS_peak_10699_lociStitched
MEF2A	chr15	100103642	100113090	2_MACS_peak_10200_lociStitched
MEF2C	chr5	88163326	88187536	2_MACS_peak_23060_lociStitched
MEF2C	chr5	88095345	88153157	10_MACS_peak_23050_lociStitched
MEF2D	chr1	156448822	156480157	2_MACS_peak_1896_lociStitched
MEIS2	chr15	37386575	37394940	2_MACS_peak_9191_lociStitched
MXI1	chr10	111966188	111988197	3_MACS_peak_4060_lociStitched
MYC	chr8	128745621	128763606	2_MACS_peak_28869_lociStitched
MYNN	chr3	169480990	169494089	3_MACS_peak_20502_lociStitched
MZF1	chr19	59064440	59072051	1_MACS_peak_14351_lociStitched
NFATC1	chr18	77151985	77167017	3_MACS_peak_13100_lociStitched
NFE2L2	chr2	178124863	178131630	1_MACS_peak_16205_lociStitched
NFE2L3	chr7	26219818	26246562	2_MACS_peak_26372_lociStitched
NFE2L3	chr7	26190698	26209972	2_MACS_peak_26370_lociStitched
NFIX	chr19	13042990	13069054	3_MACS_peak_13520_lociStitched
NFKB1	chr4	103414271	103427930	2_MACS_peak_21655_lociStitched
NFKB2	chr10	104152163	104160539	1_MACS_peak_3984_lociStitched
NOTCH1	chr9	139426523	139447420	3_MACS_peak_30414_lociStitched
NR1D1	chr17	38247098	38271492	2_MACS_peak_11715_lociStitched
NR1D2	chr3	23985071	24001546	2_MACS_peak_18875_lociStitched
NR1I3	chr1	161122529	161163810	7_MACS_peak_2005_lociStitched
NR3C1	chr5	142771703	142786064	1_MACS_peak_23699_lociStitched
NR4A1	chr12	52416323	52433643	2_MACS_peak_6425_lociStitched
NR4A2	chr2	157187557	157201101	1_MACS_peak_15951_lociStitched
NR4A3	chr9	102580146	102588493	1_MACS_peak_29914_lociStitched
PATZ1	chr22	31681735	31693906	2_MACS_peak_18207_lociStitched
PBX2	chr6	32143020	32165648	3_MACS_peak_24668_lociStitched
POU2F2	chr19	42612103	42638580	4_MACS_peak_13990_lociStitched
PPARD	chr6	35263390	35280991	3_MACS_peak_24742_lociStitched
PRDM1	chr6	106530617	106563686	1_MACS_peak_25309_lociStitched
PRDM15	chr21	43280955	43307047	5_MACS_peak_17807_lociStitched
RARA	chr17	38464791	38487844	4_MACS_peak_11722_lociStitched
RERE	chr1	8646733	8665909	3_MACS_peak_123_lociStitched
RFX3	chr9	3521405	3529812	1_MACS_peak_29156_lociStitched
RFX7	chr15	56531933	56539516	1_MACS_peak_9502_lociStitched
RORA	chr15	60859622	60886181	3_MACS_peak_9582_lociStitched
RREB1	chr6	7129638	7162717	5_MACS_peak_24210_lociStitched
RUNX1	chr21	36390467	36430805	5_MACS_peak_17734_lociStitched
RUNX1	chr21	36339555	36370352	4_MACS_peak_17729_lociStitched
RUNX1	chr21	36246450	36265658	3_MACS_peak_17724_lociStitched
RUNX1	chr21	36593346	36613125	4_MACS_peak_17743_lociStitched
RUNX3	chr1	25246722	25258252	2_MACS_peak_416_lociStitched
SMAD1	chr4	146401154	146411127	1_MACS_peak_21976_lociStitched
SMAD7	chr18	46443599	46480595	3_MACS_peak_12843_lociStitched
SP3	chr2	174814455	174831971	2_MACS_peak_16156_lociStitched
STAT6	chr12	57456267	57489245	6_MACS_peak_6540_lociStitched
TCF12	chr15	57208379	57218168	1_MACS_peak_9514_lociStitched
TCF3	chr19	1646169	1654049	1_MACS_peak_13183_lociStitched
TCF4	chr18	52966925	52991444	2_MACS_peak_12932_lociStitched
TCF4	chr18	52897714	52959721	12_MACS_peak_12920_lociStitched
TCP1	chr6	160208024	160214117	1_MACS_peak_26006_lociStitched
THRA	chr17	38247098	38271492	2_MACS_peak_11715_lociStitched
XBP1	chr22	29180974	29199796	1_MACS_peak_18170_lociStitched
XBP1	chr22	29206281	29228224	4_MACS_peak_18171_lociStitched
ZBTB1	chr14	64965326	64979415	1_MACS_peak_8517_lociStitched
ZBTB11	chr3	101394002	101413207	3_MACS_peak_19707_lociStitched
ZBTB20	chr3	114853653	114868387	1_MACS_peak_19892_lociStitched
ZBTB26	chr9	125661413	125676798	2_MACS_peak_30143_lociStitched
ZBTB38	chr3	141078470	141174818	5_MACS_peak_20235_lociStitched
ZBTB6	chr9	125661413	125676798	2_MACS_peak_30143_lociStitched
ZBTB7A	chr19	4050785	4068991	2_MACS_peak_13272_lociStitched
ZBTB7B	chr1	154925466	154957957	5_MACS_peak_1836_lociStitched
ZEB1	chr10	31606202	31612441	1_MACS_peak_3298_lociStitched
ZFP62	chr5	180210193	180249716	5_MACS_peak_24075_lociStitched
ZFP91	chr11	58339150	58365864	4_MACS_peak_4704_lociStitched
ZNF114	chr19	48823005	48838406	2_MACS_peak_14136_lociStitched
ZNF215	chr11	6946435	6963975	3_MACS_peak_4363_lociStitched
ZNF217	chr20	52194570	52212216	1_MACS_peak_17398_lociStitched
ZNF283	chr19	44280051	44290055	1_MACS_peak_14023_lociStitched
ZNF296	chr19	45594344	45630822	6_MACS_peak_14043_lociStitched
ZNF524	chr19	56142628	56171911	5_MACS_peak_14290_lociStitched
ZNF526	chr19	42718949	42725962	1_MACS_peak_13996_lociStitched
ZNF574	chr19	42612103	42638580	4_MACS_peak_13990_lociStitched
ZNF580	chr19	56142628	56171911	5_MACS_peak_14290_lociStitched
ZNF581	chr19	56142628	56171911	5_MACS_peak_14290_lociStitched
ZNF592	chr15	85289789	85308176	2_MACS_peak_10009_lociStitched
ZNF70	chr22	24104727	24116485	2_MACS_peak_18095_lociStitched
ZNF710	chr15	90612448	90647203	6_MACS_peak_10083_lociStitched
ZNF76	chr6	35263390	35280991	3_MACS_peak_24742_lociStitched
ZNF775	chr7	150064033	150081657	3_MACS_peak_27726_lociStitched
ZNF775	chr7	150100286	150114089	2_MACS_peak_27729_lociStitched
ZNF784	chr19	56142628	56171911	5_MACS_peak_14290_lociStitched
ZNF860	chr3	31977090	32024495	7_MACS_peak_18951_lociStitched
