GENE	CHROM	START	STOP	ENHANCER_ID
XBP1	chr22	29212227	29221522	3_MACS_peak_19732_lociStitched
ZBTB38	chr3	141085104	141113755	4_MACS_peak_21566_lociStitched
ZBTB7B	chr1	154969624	154977530	3_MACS_peak_1696_lociStitched
ZBTB7B	chr1	154932838	154936009	1_MACS_peak_1691_lociStitched
ZBTB7B	chr1	154945277	154949147	1_MACS_peak_1693_lociStitched
ZBTB7B	chr1	154924685	154929977	1_MACS_peak_1690_lociStitched
ZFP91	chr11	58343939	58347575	3_MACS_peak_4908_lociStitched
ZNF217	chr20	52195984	52213673	4_MACS_peak_18943_lociStitched
ZNF217	chr20	52236973	52241718	1_MACS_peak_18947_lociStitched
ZNF22	chr10	45467605	45475557	8_MACS_peak_3414_lociStitched
ZNF341	chr20	32363492	32369761	4_MACS_peak_18557_lociStitched
ZNF398	chr7	148822316	148825928	1_MACS_peak_28684_lociStitched
ZNF425	chr7	148822316	148825928	1_MACS_peak_28684_lociStitched
ZNF740	chr12	53590801	53603590	8_MACS_peak_6500_lociStitched
ZNF775	chr7	150100473	150107143	1_MACS_peak_28712_lociStitched
ZNF775	chr7	150063981	150068070	1_MACS_peak_28705_lociStitched
ZNF786	chr7	148822316	148825928	1_MACS_peak_28684_lociStitched
