GENE	CHROM	START	STOP	ENHANCER_ID
MEF2C	chr5	88023122	88044130	7_MACS_peak_17401_lociStitched
MEF2C	chr5	88595555	88611450	3_MACS_peak_17426_lociStitched
MEF2C	chr5	88730257	88745908	2_MACS_peak_17433_lociStitched
MEF2C	chr5	88562962	88571399	1_MACS_peak_17425_lociStitched
MEF2D	chr1	156450264	156478823	5_MACS_peak_1530_lociStitched
MNT	chr17	2295114	2306010	3_MACS_peak_8548_lociStitched
MZF1	chr19	59065274	59071683	1_MACS_peak_11145_lociStitched
MZF1	chr19	59083401	59087940	3_MACS_peak_11146_lociStitched
NFE2L2	chr2	178126959	178130998	1_MACS_peak_12464_lociStitched
NFE2L2	chr2	178075309	178079357	1_MACS_peak_12463_lociStitched
NFE2L3	chr7	26191254	26199413	3_MACS_peak_19932_lociStitched
NFIX	chr19	13043832	13057650	5_MACS_peak_10430_lociStitched
NFKB1	chr4	103420985	103424362	1_MACS_peak_16528_lociStitched
NFKB2	chr10	104153208	104159876	3_MACS_peak_2971_lociStitched
NR1D1	chr17	38247791	38270419	7_MACS_peak_8994_lociStitched
NR3C1	chr5	142774232	142785840	1_MACS_peak_17920_lociStitched
NR3C1	chr5	142585411	142610232	4_MACS_peak_17908_lociStitched
NR3C1	chr5	142561382	142569547	2_MACS_peak_17906_lociStitched
NR4A2	chr2	157188237	157200988	2_MACS_peak_12294_lociStitched
NR4A3	chr9	102580958	102585129	1_MACS_peak_22217_lociStitched
OVOL1	chr11	65547001	65560859	3_MACS_peak_3724_lociStitched
PAX5	chr9	36992306	37006060	3_MACS_peak_21894_lociStitched
PBX2	chr6	32152360	32164795	4_MACS_peak_18748_lociStitched
POU2F2	chr19	42616758	42637776	3_MACS_peak_10821_lociStitched
POU2F2	chr19	42578858	42597199	4_MACS_peak_10817_lociStitched
POU5F1	chr6	31164869	31173247	3_MACS_peak_18696_lociStitched
PRDM1	chr6	106531107	106551983	4_MACS_peak_19204_lociStitched
PRDM1	chr6	106438984	106452280	3_MACS_peak_19201_lociStitched
PRDM10	chr11	129870850	129874723	1_MACS_peak_4514_lociStitched
RARA	chr17	38474427	38483785	2_MACS_peak_9005_lociStitched
RAX2	chr19	3760583	3763727	1_MACS_peak_10204_lociStitched
RELA	chr11	65473860	65480793	2_MACS_peak_3721_lociStitched
RELA	chr11	65378043	65384314	1_MACS_peak_3716_lociStitched
RELB	chr19	45457471	45468519	3_MACS_peak_10869_lociStitched
RELB	chr19	45504044	45506515	2_MACS_peak_10872_lociStitched
RFX1	chr19	14115278	14118428	1_MACS_peak_10455_lociStitched
RFX3	chr9	3524859	3529159	1_MACS_peak_21684_lociStitched
SF1	chr11	64539295	64547951	2_MACS_peak_3665_lociStitched
SIN3A	chr15	75741858	75748981	1_MACS_peak_7470_lociStitched
SIX5	chr19	46209222	46222542	3_MACS_peak_10906_lociStitched
SMAD7	chr18	46449030	46480196	8_MACS_peak_9894_lociStitched
SOX15	chr17	7475236	7488040	4_MACS_peak_8659_lociStitched
TBX6	chr16	30074423	30078782	1_MACS_peak_8124_lociStitched
TCF3	chr19	1646168	1653716	1_MACS_peak_10110_lociStitched
TCF4	chr18	52968105	52990331	9_MACS_peak_9943_lociStitched
TFEB	chr6	41670826	41685730	5_MACS_peak_18919_lociStitched
TGIF2	chr20	35200686	35204372	1_MACS_peak_13258_lociStitched
THRA	chr17	38247791	38270419	7_MACS_peak_8994_lociStitched
USF1	chr1	161008107	161018002	3_MACS_peak_1597_lociStitched
XBP1	chr22	29179611	29198881	8_MACS_peak_14154_lociStitched
XBP1	chr22	29206298	29226539	6_MACS_peak_14162_lociStitched
ZBTB1	chr14	64967169	64974906	3_MACS_peak_6376_lociStitched
ZBTB32	chr19	36230992	36239989	3_MACS_peak_10681_lociStitched
ZBTB38	chr3	141078794	141135918	8_MACS_peak_15561_lociStitched
ZBTB5	chr9	37463987	37466907	1_MACS_peak_21911_lociStitched
ZBTB7A	chr19	4051407	4067922	3_MACS_peak_10210_lociStitched
ZFP62	chr5	180228479	180249594	4_MACS_peak_18262_lociStitched
ZFP62	chr5	180255854	180266268	2_MACS_peak_18266_lociStitched
ZFP91	chr11	58340180	58347809	1_MACS_peak_3564_lociStitched
ZNF114	chr19	48823460	48837839	4_MACS_peak_10958_lociStitched
ZNF114	chr19	48746652	48764601	3_MACS_peak_10955_lociStitched
ZNF143	chr11	9480005	9484413	2_MACS_peak_3301_lociStitched
ZNF215	chr11	6981335	6986660	1_MACS_peak_3283_lociStitched
ZNF215	chr11	6946554	6958636	3_MACS_peak_3280_lociStitched
ZNF217	chr20	52194886	52211662	3_MACS_peak_13528_lociStitched
ZNF283	chr19	44251741	44289754	10_MACS_peak_10851_lociStitched
ZNF335	chr20	44591689	44601575	3_MACS_peak_13381_lociStitched
ZNF367	chr9	99175014	99183235	2_MACS_peak_22177_lociStitched
ZNF460	chr19	57790373	57795564	3_MACS_peak_11104_lociStitched
ZNF48	chr16	30379814	30391498	3_MACS_peak_8140_lociStitched
ZNF490	chr19	12720811	12725557	1_MACS_peak_10411_lociStitched
ZNF524	chr19	56110081	56118255	2_MACS_peak_11084_lociStitched
ZNF524	chr19	56145605	56155581	3_MACS_peak_11087_lociStitched
ZNF526	chr19	42771628	42775775	1_MACS_peak_10830_lociStitched
ZNF543	chr19	57790373	57795564	3_MACS_peak_11104_lociStitched
ZNF557	chr19	7172520	7184481	3_MACS_peak_10267_lociStitched
ZNF574	chr19	42616758	42637776	3_MACS_peak_10821_lociStitched
ZNF574	chr19	42578858	42597199	4_MACS_peak_10817_lociStitched
ZNF579	chr19	56110081	56118255	2_MACS_peak_11084_lociStitched
ZNF580	chr19	56164752	56167925	1_MACS_peak_11090_lociStitched
ZNF580	chr19	56110081	56118255	2_MACS_peak_11084_lociStitched
ZNF580	chr19	56145605	56155581	3_MACS_peak_11087_lociStitched
ZNF581	chr19	56164752	56167925	1_MACS_peak_11090_lociStitched
ZNF581	chr19	56110081	56118255	2_MACS_peak_11084_lociStitched
ZNF581	chr19	56145605	56155581	3_MACS_peak_11087_lociStitched
ZNF592	chr15	85287996	85296081	3_MACS_peak_7585_lociStitched
ZNF595	chr4	35637	63233	4_MACS_peak_16002_lociStitched
ZNF643	chr1	40838733	40870808	8_MACS_peak_608_lociStitched
ZNF688	chr16	30537255	30547748	2_MACS_peak_8150_lociStitched
ZNF689	chr16	30661367	30672873	3_MACS_peak_8159_lociStitched
ZNF718	chr4	35637	63233	4_MACS_peak_16002_lociStitched
ZNF764	chr16	30537255	30547748	2_MACS_peak_8150_lociStitched
ZNF768	chr16	30537255	30547748	2_MACS_peak_8150_lociStitched
ZNF771	chr16	30379814	30391498	3_MACS_peak_8140_lociStitched
ZNF784	chr19	56164752	56167925	1_MACS_peak_11090_lociStitched
ZNF784	chr19	56110081	56118255	2_MACS_peak_11084_lociStitched
ZNF784	chr19	56145605	56155581	3_MACS_peak_11087_lociStitched
ZNF785	chr16	30537255	30547748	2_MACS_peak_8150_lociStitched
ZNF791	chr19	12720811	12725557	1_MACS_peak_10411_lociStitched
ZNF805	chr19	57790373	57795564	3_MACS_peak_11104_lociStitched
