GENE	TF	ENHANCER_LIST
AGPAT2	0	4_MACS_peak_28487_lociStitched
AGPHD1	0	2_MACS_peak_8996_lociStitched
AHNAK	0	3_MACS_peak_4535_lociStitched
AK1	0	4_MACS_peak_28274_lociStitched
AKAP2	0	3_MACS_peak_28053_lociStitched,5_MACS_peak_28063_lociStitched
AKNA	0	1_MACS_peak_28115_lociStitched
AKT1S1	0	3_MACS_peak_13759_lociStitched,2_MACS_peak_13765_lociStitched
ALDH16A1	0	3_MACS_peak_13734_lociStitched,3_MACS_peak_13739_lociStitched
ALDH3B1	0	4_MACS_peak_4760_lociStitched
ALDH8A1	0	3_MACS_peak_24069_lociStitched
ALDOA	0	1_MACS_peak_9836_lociStitched
ALDOB	0	4_MACS_peak_27979_lociStitched
ALG12	0	3_MACS_peak_17986_lociStitched
ALKBH4	0	3_MACS_peak_25402_lociStitched
ALOX12	0	3_MACS_peak_10593_lociStitched
ALPK1	0	2_MACS_peak_20603_lociStitched
ALPK2	0	3_MACS_peak_12428_lociStitched
AMHR2	0	3_MACS_peak_5968_lociStitched,3_MACS_peak_5961_lociStitched
AMMECR1	0	2_MACS_peak_29285_lociStitched
AMN1	0	2_MACS_peak_5710_lociStitched
AMZ1	0	1_MACS_peak_24422_lociStitched
ANAPC11	0	3_MACS_peak_11936_lociStitched
ANAPC16	0	5_MACS_peak_3415_lociStitched
ANKDD1A	0	4_MACS_peak_8741_lociStitched
ANKMY1	0	2_MACS_peak_16115_lociStitched,2_MACS_peak_16113_lociStitched
ANKRD11	0	2_MACS_peak_10415_lociStitched
ANKRD12	0	4_MACS_peak_12054_lociStitched,2_MACS_peak_12062_lociStitched,4_MACS_peak_12058_lociStitched
ANKRD33B	0	5_MACS_peak_21302_lociStitched
ANKRD34A	0	1_MACS_peak_1500_lociStitched,1_MACS_peak_1499_lociStitched
ANKRD36BP2	0	2_MACS_peak_14906_lociStitched,1_MACS_peak_14904_lociStitched
ANKRD37	0	3_MACS_peak_21136_lociStitched
ANKRD46	0	4_MACS_peak_26793_lociStitched,1_MACS_peak_26799_lociStitched
ANKRD55	0	3_MACS_peak_21585_lociStitched
ANKRD58	0	2_MACS_peak_29342_lociStitched
ANP32A	0	1_MACS_peak_8815_lociStitched,1_MACS_peak_8814_lociStitched
ANP32B	0	1_MACS_peak_27941_lociStitched
ANXA6	0	4_MACS_peak_22400_lociStitched,2_MACS_peak_22397_lociStitched
ANXA9	0	3_MACS_peak_1609_lociStitched
AP1AR	0	2_MACS_peak_20603_lociStitched
AP1S2	0	1_MACS_peak_28674_lociStitched
APOA1BP	0	2_MACS_peak_1790_lociStitched
APOA2	0	2_MACS_peak_1875_lociStitched
APOBEC3H	0	2_MACS_peak_17757_lociStitched
APOBEC4	0	1_MACS_peak_2116_lociStitched,1_MACS_peak_2117_lociStitched
APOLD1	0	1_MACS_peak_5546_lociStitched,3_MACS_peak_5543_lociStitched
APRT	0	2_MACS_peak_10395_lociStitched,2_MACS_peak_10397_lociStitched
AQP10	0	1_MACS_peak_1685_lociStitched
AQP3	0	2_MACS_peak_27468_lociStitched
AQP7	0	2_MACS_peak_27468_lociStitched
ARF1	1	2_MACS_peak_2651_lociStitched
ARFRP1	0	2_MACS_peak_16926_lociStitched
ARHGAP10	0	2_MACS_peak_20858_lociStitched
ARHGAP26	0	8_MACS_peak_22308_lociStitched
ARHGAP27	0	7_MACS_peak_11292_lociStitched
ARHGAP39	0	4_MACS_peak_27208_lociStitched
ARHGAP4	0	4_MACS_peak_29561_lociStitched,3_MACS_peak_29556_lociStitched
ARHGDIA	0	3_MACS_peak_11936_lociStitched
ARHGEF12	0	3_MACS_peak_5176_lociStitched
ARHGEF2	0	1_MACS_peak_1763_lociStitched,2_MACS_peak_1761_lociStitched
ARHGEF38	0	1_MACS_peak_20546_lociStitched
ARID1A	0	2_MACS_peak_458_lociStitched
ARID1B	0	1_MACS_peak_24267_lociStitched
ARID2	0	2_MACS_peak_5791_lociStitched
ARID3B	1	3_MACS_peak_8905_lociStitched
ARID5A	1	4_MACS_peak_14950_lociStitched
ARL16	0	2_MACS_peak_11928_lociStitched
ARL4D	0	2_MACS_peak_11225_lociStitched
ARL5C	0	3_MACS_peak_11068_lociStitched
ARL6IP5	0	2_MACS_peak_18652_lociStitched
ARL6IP6	0	2_MACS_peak_15341_lociStitched
ARPC1A	0	2_MACS_peak_25297_lociStitched
ARPC1B	0	2_MACS_peak_25297_lociStitched
ARPC2	0	2_MACS_peak_15889_lociStitched
ARPC5L	0	4_MACS_peak_28216_lociStitched
ARRDC3	0	1_MACS_peak_21889_lociStitched
ARTN	0	1_MACS_peak_822_lociStitched
ASAP3	0	3_MACS_peak_345_lociStitched
ASB16	0	3_MACS_peak_11254_lociStitched,1_MACS_peak_11251_lociStitched,1_MACS_peak_11253_lociStitched
ASB2	0	5_MACS_peak_8066_lociStitched
ASB6	0	4_MACS_peak_28349_lociStitched
ASB9P1	0	7_MACS_peak_9205_lociStitched
ASCC1	0	5_MACS_peak_3415_lociStitched
ASH1L	0	1_MACS_peak_1753_lociStitched
ASNA1	0	8_MACS_peak_12989_lociStitched
ASPSCR1	0	3_MACS_peak_11936_lociStitched
ATAD1	0	1_MACS_peak_3565_lociStitched
ATAT1	0	2_MACS_peak_23108_lociStitched
ATF4	1	9_MACS_peak_17765_lociStitched,4_MACS_peak_17775_lociStitched
ATF5	1	3_MACS_peak_13759_lociStitched,2_MACS_peak_13765_lociStitched
ATF6	1	4_MACS_peak_1904_lociStitched
ATG2A	0	4_MACS_peak_4600_lociStitched
ATN1	0	7_MACS_peak_5447_lociStitched
ATP2C1	0	5_MACS_peak_19099_lociStitched
ATP5B	0	1_MACS_peak_6037_lociStitched,3_MACS_peak_6032_lociStitched
ATP5D	0	5_MACS_peak_12614_lociStitched
ATP6AP1	0	2_MACS_peak_29582_lociStitched,5_MACS_peak_29577_lociStitched,4_MACS_peak_29589_lociStitched
ATP6V1G1	0	2_MACS_peak_28127_lociStitched,1_MACS_peak_28126_lociStitched
ATP8B2	0	1_MACS_peak_1685_lociStitched
ATP8B3	0	4_MACS_peak_12640_lociStitched
ATXN7L3	0	3_MACS_peak_11254_lociStitched,1_MACS_peak_11251_lociStitched,1_MACS_peak_11253_lociStitched
AUTS2	0	1_MACS_peak_25002_lociStitched,1_MACS_peak_25003_lociStitched
AVIL	0	2_MACS_peak_6080_lociStitched
AVPR2	0	3_MACS_peak_29556_lociStitched
AXL	0	2_MACS_peak_13475_lociStitched
AZIN1	0	4_MACS_peak_26836_lociStitched
B2M	0	5_MACS_peak_8532_lociStitched
B3GNT9	0	7_MACS_peak_10089_lociStitched
B4GALT3	0	2_MACS_peak_1875_lociStitched,3_MACS_peak_1872_lociStitched
BAAT	0	4_MACS_peak_27979_lociStitched
BAD	0	7_MACS_peak_4584_lociStitched
BANP	0	2_MACS_peak_10379_lociStitched
BAT5	0	3_MACS_peak_23147_lociStitched
BAX	0	5_MACS_peak_13715_lociStitched
BAZ2A	0	1_MACS_peak_6037_lociStitched,3_MACS_peak_6032_lociStitched
BBC3	0	2_MACS_peak_13646_lociStitched
BCAM	0	5_MACS_peak_13550_lociStitched
BCAN	0	1_MACS_peak_1792_lociStitched,2_MACS_peak_1790_lociStitched
BCAT2	0	3_MACS_peak_13710_lociStitched,2_MACS_peak_13707_lociStitched
BCL2L1	0	3_MACS_peak_16372_lociStitched
BCL2L12	0	1_MACS_peak_13751_lociStitched
BCL3	0	5_MACS_peak_13550_lociStitched,2_MACS_peak_13548_lociStitched
BCL6B	1	3_MACS_peak_10593_lociStitched
BCOR	0	3_MACS_peak_28821_lociStitched,1_MACS_peak_28827_lociStitched
BCR	0	3_MACS_peak_17435_lociStitched
BCRP3	0	2_MACS_peak_17482_lociStitched
BEND3	0	7_MACS_peak_23831_lociStitched
BEST2	0	8_MACS_peak_12989_lociStitched
BEST4	0	4_MACS_peak_846_lociStitched
BFSP2	0	2_MACS_peak_19129_lociStitched
BGLAP	0	4_MACS_peak_1778_lociStitched
BHLHE22	1	2_MACS_peak_26500_lociStitched
BIN2	0	1_MACS_peak_5906_lociStitched
BIRC5	0	1_MACS_peak_11847_lociStitched,4_MACS_peak_11841_lociStitched
BLK	0	10_MACS_peak_26048_lociStitched
BLOC1S3	0	2_MACS_peak_13579_lociStitched
BLVRB	0	7_MACS_peak_13451_lociStitched
BMF	0	5_MACS_peak_8425_lociStitched,4_MACS_peak_8431_lociStitched
BMI1	0	1_MACS_peak_3061_lociStitched
BMP2K	0	2_MACS_peak_20354_lociStitched
BOD1	0	2_MACS_peak_22556_lociStitched
BOLA1	0	4_MACS_peak_1574_lociStitched,1_MACS_peak_1578_lociStitched
BOLA2B	0	3_MACS_peak_9844_lociStitched
BOLA3	0	3_MACS_peak_14752_lociStitched
BRD2	0	1_MACS_peak_23194_lociStitched
BRP44	0	2_MACS_peak_1967_lociStitched
BRSK1	0	3_MACS_peak_13855_lociStitched,2_MACS_peak_13853_lociStitched
BTBD19	0	4_MACS_peak_846_lociStitched
BTBD2	0	3_MACS_peak_12657_lociStitched
BTG2	0	8_MACS_peak_2314_lociStitched,1_MACS_peak_2322_lociStitched
BTLA	0	1_MACS_peak_18900_lociStitched
BTN2A2	0	7_MACS_peak_23000_lociStitched
BTN3A1	0	7_MACS_peak_23000_lociStitched
BTN3A2	0	7_MACS_peak_23000_lociStitched
BUB1B	0	4_MACS_peak_8431_lociStitched
BUD31	0	2_MACS_peak_25297_lociStitched
BZRAP1	0	5_MACS_peak_11509_lociStitched
C10ORF10	0	1_MACS_peak_3232_lociStitched,1_MACS_peak_3231_lociStitched
C10ORF114	0	2_MACS_peak_3051_lociStitched
C10ORF140	0	2_MACS_peak_3051_lociStitched
C10ORF25	0	1_MACS_peak_3232_lociStitched,1_MACS_peak_3231_lociStitched
C11ORF2	0	7_MACS_peak_4612_lociStitched
C11ORF20	0	7_MACS_peak_4584_lociStitched
C11ORF41	0	1_MACS_peak_4347_lociStitched,2_MACS_peak_4345_lociStitched
C11ORF91	0	1_MACS_peak_4347_lociStitched,2_MACS_peak_4345_lociStitched
C12ORF35	0	1_MACS_peak_5716_lociStitched
C12ORF5	0	1_MACS_peak_5390_lociStitched
C12ORF57	0	7_MACS_peak_5447_lociStitched
C12ORF62	0	2_MACS_peak_5881_lociStitched
C12ORF73	0	2_MACS_peak_6399_lociStitched
C14ORF138	0	1_MACS_peak_7576_lociStitched
C14ORF181	0	1_MACS_peak_7777_lociStitched
C14ORF183	0	1_MACS_peak_7576_lociStitched
C14ORF4	0	4_MACS_peak_7902_lociStitched
C14ORF48	0	5_MACS_peak_8066_lociStitched,3_MACS_peak_8072_lociStitched
C14ORF49	0	5_MACS_peak_8084_lociStitched
C14ORF73	0	4_MACS_peak_8180_lociStitched
C14ORF80	0	3_MACS_peak_8245_lociStitched
C14ORF86	0	5_MACS_peak_8066_lociStitched
C15ORF28	0	1_MACS_peak_8815_lociStitched,1_MACS_peak_8814_lociStitched
C15ORF52	0	1_MACS_peak_8439_lociStitched
C15ORF58	0	6_MACS_peak_9166_lociStitched
C15ORF62	0	3_MACS_peak_8452_lociStitched
C16ORF53	0	5_MACS_peak_9824_lociStitched
C16ORF70	0	7_MACS_peak_10089_lociStitched
C16ORF74	0	1_MACS_peak_10360_lociStitched
C16ORF92	0	1_MACS_peak_9836_lociStitched
C17ORF101	0	3_MACS_peak_11972_lociStitched,2_MACS_peak_11967_lociStitched
C17ORF107	0	2_MACS_peak_10565_lociStitched
C17ORF37	0	6_MACS_peak_11085_lociStitched
C17ORF46	0	2_MACS_peak_11286_lociStitched,1_MACS_peak_11290_lociStitched
C17ORF49	0	3_MACS_peak_10593_lociStitched
C17ORF53	0	1_MACS_peak_11251_lociStitched
C17ORF62	0	3_MACS_peak_11972_lociStitched
C17ORF65	0	3_MACS_peak_11254_lociStitched,1_MACS_peak_11251_lociStitched,1_MACS_peak_11253_lociStitched
C17ORF86	0	4_MACS_peak_11799_lociStitched,4_MACS_peak_11794_lociStitched
C17ORF90	0	2_MACS_peak_11928_lociStitched
C17ORF95	0	2_MACS_peak_11783_lociStitched
C17ORF96	0	2_MACS_peak_11049_lociStitched
C17ORF98	0	5_MACS_peak_11059_lociStitched
C17ORF99	0	3_MACS_peak_11836_lociStitched,4_MACS_peak_11841_lociStitched,2_MACS_peak_11839_lociStitched
C18ORF32	0	4_MACS_peak_12315_lociStitched
C19ORF23	0	5_MACS_peak_12614_lociStitched
C19ORF24	0	5_MACS_peak_12614_lociStitched
C19ORF26	0	5_MACS_peak_12614_lociStitched
C19ORF43	0	8_MACS_peak_12989_lociStitched
C19ORF6	0	4_MACS_peak_12593_lociStitched
C19ORF76	0	1_MACS_peak_13751_lociStitched
C1ORF104	0	1_MACS_peak_1745_lociStitched
C1ORF106	0	1_MACS_peak_2272_lociStitched
C1ORF189	0	1_MACS_peak_1683_lociStitched
C1ORF21	0	3_MACS_peak_2137_lociStitched
C1ORF220	0	1_MACS_peak_2051_lociStitched,1_MACS_peak_2050_lociStitched
C1ORF35	0	2_MACS_peak_2651_lociStitched
C1ORF43	0	1_MACS_peak_1683_lociStitched
C1ORF61	0	2_MACS_peak_1786_lociStitched
C1ORF63	0	4_MACS_peak_403_lociStitched
C1ORF64	0	1_MACS_peak_260_lociStitched
C1ORF66	0	2_MACS_peak_1799_lociStitched,3_MACS_peak_1796_lociStitched,1_MACS_peak_1801_lociStitched
C1ORF91	0	5_MACS_peak_592_lociStitched
C1QL4	0	1_MACS_peak_5862_lociStitched
C1QTNF6	0	3_MACS_peak_17667_lociStitched
C20ORF11	0	3_MACS_peak_16912_lociStitched
C20ORF134	0	5_MACS_peak_16428_lociStitched
C20ORF144	0	5_MACS_peak_16428_lociStitched
C20ORF203	0	4_MACS_peak_16402_lociStitched
C21ORF122	0	2_MACS_peak_17257_lociStitched
C21ORF125	0	5_MACS_peak_17217_lociStitched
C21ORF33	0	2_MACS_peak_17235_lociStitched
C21ORF84	0	5_MACS_peak_17217_lociStitched
C21ORF91	0	4_MACS_peak_16991_lociStitched
C22ORF13	0	2_MACS_peak_17482_lociStitched
C22ORF26	0	2_MACS_peak_17924_lociStitched
C22ORF36	0	2_MACS_peak_17482_lociStitched
C22ORF41	0	4_MACS_peak_18014_lociStitched
C22ORF45	0	2_MACS_peak_17475_lociStitched
C2ORF48	0	1_MACS_peak_14048_lociStitched
C3ORF59	0	1_MACS_peak_19657_lociStitched
C4ORF26	0	1_MACS_peak_20296_lociStitched
C4ORF36	0	2_MACS_peak_20433_lociStitched
C4ORF44	0	1_MACS_peak_19826_lociStitched
C4ORF47	0	3_MACS_peak_21142_lociStitched
C4ORF49	0	2_MACS_peak_20785_lociStitched
C5ORF25	0	1_MACS_peak_22593_lociStitched
C5ORF56	0	4_MACS_peak_22142_lociStitched,2_MACS_peak_22146_lociStitched
C6ORF105	0	2_MACS_peak_22839_lociStitched,1_MACS_peak_22846_lociStitched
C6ORF106	0	3_MACS_peak_23238_lociStitched
C6ORF136	0	2_MACS_peak_23108_lociStitched
C6ORF150	0	3_MACS_peak_23601_lociStitched
C6ORF25	0	3_MACS_peak_23147_lociStitched
C6ORF26	0	3_MACS_peak_23147_lociStitched,2_MACS_peak_23153_lociStitched
C6ORF27	0	3_MACS_peak_23147_lociStitched,5_MACS_peak_23156_lociStitched,2_MACS_peak_23153_lociStitched
C6ORF48	0	5_MACS_peak_23156_lociStitched,2_MACS_peak_23153_lociStitched
C7ORF29	0	3_MACS_peak_25880_lociStitched,2_MACS_peak_25877_lociStitched
C7ORF47	0	2_MACS_peak_25332_lociStitched
C7ORF51	0	2_MACS_peak_25332_lociStitched
C7ORF61	0	2_MACS_peak_25332_lociStitched
C8G	0	1_MACS_peak_28500_lociStitched
C8ORF12	0	10_MACS_peak_26048_lociStitched
C8ORF41	0	3_MACS_peak_26271_lociStitched
C8ORF73	0	2_MACS_peak_27155_lociStitched
C8ORF75	0	3_MACS_peak_26245_lociStitched,2_MACS_peak_26248_lociStitched
C8ORF80	0	4_MACS_peak_26207_lociStitched
C9ORF106	0	2_MACS_peak_28342_lociStitched,4_MACS_peak_28336_lociStitched,1_MACS_peak_28345_lociStitched
C9ORF125	0	4_MACS_peak_27979_lociStitched
C9ORF129	0	1_MACS_peak_27877_lociStitched
C9ORF152	0	5_MACS_peak_28063_lociStitched
C9ORF172	0	2_MACS_peak_28498_lociStitched
C9ORF50	0	2_MACS_peak_28346_lociStitched,4_MACS_peak_28349_lociStitched
C9ORF53	0	2_MACS_peak_27395_lociStitched
C9ORF69	0	3_MACS_peak_28476_lociStitched
C9ORF78	0	4_MACS_peak_28364_lociStitched
C9ORF91	0	2_MACS_peak_28127_lociStitched,1_MACS_peak_28126_lociStitched
CA11	0	2_MACS_peak_13695_lociStitched
CA5A	0	2_MACS_peak_10379_lociStitched
CAB39	0	2_MACS_peak_15984_lociStitched
CABLES1	0	6_MACS_peak_12155_lociStitched,1_MACS_peak_12151_lociStitched
CACNA1I	0	4_MACS_peak_17775_lociStitched
CACNB1	0	3_MACS_peak_11068_lociStitched
CACYBP	0	1_MACS_peak_2027_lociStitched,1_MACS_peak_2029_lociStitched
CADPS2	0	1_MACS_peak_25598_lociStitched
CALML4	0	4_MACS_peak_8801_lociStitched
CALR	0	3_MACS_peak_13006_lociStitched
CAMTA1	1	1_MACS_peak_104_lociStitched,1_MACS_peak_102_lociStitched
CAMTA2	1	2_MACS_peak_10565_lociStitched
CAND1	0	3_MACS_peak_6134_lociStitched
CAPN10	0	2_MACS_peak_16115_lociStitched,2_MACS_peak_16113_lociStitched
CAPNS1	0	2_MACS_peak_13358_lociStitched
CASC3	0	1_MACS_peak_11112_lociStitched
CASP10	0	4_MACS_peak_15731_lociStitched
CASP3	0	1_MACS_peak_21110_lociStitched
CASP8	0	3_MACS_peak_15735_lociStitched,4_MACS_peak_15731_lociStitched
CBLC	0	5_MACS_peak_13550_lociStitched,2_MACS_peak_13548_lociStitched
CBX1	0	2_MACS_peak_11360_lociStitched
CBX3	0	1_MACS_peak_24648_lociStitched,1_MACS_peak_24647_lociStitched
CBX5	0	1_MACS_peak_5987_lociStitched
CBX7	0	2_MACS_peak_17757_lociStitched
CCDC102A	0	3_MACS_peak_10020_lociStitched
CCDC106	0	4_MACS_peak_13875_lociStitched,2_MACS_peak_13872_lociStitched
CCDC11	0	3_MACS_peak_12338_lociStitched
CCDC110	0	3_MACS_peak_21142_lociStitched
CCDC111	0	1_MACS_peak_21110_lociStitched
CCDC114	0	4_MACS_peak_13673_lociStitched
CCDC117	0	2_MACS_peak_17524_lociStitched,3_MACS_peak_17526_lociStitched
CCDC127	0	1_MACS_peak_21184_lociStitched,1_MACS_peak_21183_lociStitched
CCDC137	0	2_MACS_peak_11928_lociStitched
CCDC144C	0	3_MACS_peak_10825_lociStitched
CCDC19	0	3_MACS_peak_1838_lociStitched
CCDC28B	0	5_MACS_peak_592_lociStitched
CCDC57	0	2_MACS_peak_11949_lociStitched
CCDC84	0	3_MACS_peak_5149_lociStitched
CCDC86	0	1_MACS_peak_4499_lociStitched
CCDC88C	0	1_MACS_peak_8015_lociStitched,1_MACS_peak_8018_lociStitched
CCDC9	0	2_MACS_peak_13646_lociStitched
CCDC97	0	2_MACS_peak_13475_lociStitched
CCL1	0	3_MACS_peak_10974_lociStitched
CCL13	0	3_MACS_peak_10974_lociStitched
CCL8	0	3_MACS_peak_10974_lociStitched
CCND2	0	1_MACS_peak_5390_lociStitched,1_MACS_peak_5382_lociStitched,5_MACS_peak_5383_lociStitched
CCNE2	0	1_MACS_peak_26736_lociStitched,2_MACS_peak_26732_lociStitched
CCNL1	0	3_MACS_peak_19335_lociStitched
CCR1	0	2_MACS_peak_18384_lociStitched
CCR10	0	2_MACS_peak_11200_lociStitched,1_MACS_peak_11202_lociStitched
CCR2	0	6_MACS_peak_18386_lociStitched
CCR3	0	6_MACS_peak_18386_lociStitched,2_MACS_peak_18384_lociStitched
CCR5	0	2_MACS_peak_18402_lociStitched
CCRL2	0	2_MACS_peak_18402_lociStitched
CCT8L2	0	9_MACS_peak_17289_lociStitched
CD200	0	3_MACS_peak_18893_lociStitched
CD247	0	5_MACS_peak_1955_lociStitched,2_MACS_peak_1953_lociStitched,3_MACS_peak_1950_lociStitched
CD28	0	2_MACS_peak_15775_lociStitched
CD300LF	0	4_MACS_peak_11702_lociStitched
CD3EAP	0	3_MACS_peak_13587_lociStitched
CD48	0	3_MACS_peak_1854_lociStitched,1_MACS_peak_1857_lociStitched,1_MACS_peak_1859_lociStitched
CD5L	0	1_MACS_peak_1827_lociStitched
CD7	0	2_MACS_peak_11967_lociStitched
CD8A	0	4_MACS_peak_14868_lociStitched
CD8B	0	4_MACS_peak_14868_lociStitched
CDC16	0	2_MACS_peak_7303_lociStitched
CDC42BPB	0	4_MACS_peak_8180_lociStitched
CDC42BPG	0	4_MACS_peak_4600_lociStitched
CDC6	0	4_MACS_peak_11116_lociStitched
CDCA4	0	4_MACS_peak_8227_lociStitched
CDCA5	0	7_MACS_peak_4612_lociStitched
CDH1	0	2_MACS_peak_10150_lociStitched
CDH9	0	1_MACS_peak_21380_lociStitched
CDIPT	0	5_MACS_peak_9824_lociStitched
CDK11A	0	2_MACS_peak_41_lociStitched
CDK11B	0	2_MACS_peak_41_lociStitched
CDK14	0	2_MACS_peak_25222_lociStitched,1_MACS_peak_25224_lociStitched
CDK2	0	1_MACS_peak_6006_lociStitched
CDK6	0	1_MACS_peak_25248_lociStitched,4_MACS_peak_25244_lociStitched
CDK9	0	4_MACS_peak_28269_lociStitched
CDKL2	0	1_MACS_peak_20296_lociStitched
CDKN1B	0	1_MACS_peak_5546_lociStitched,3_MACS_peak_5543_lociStitched
CDKN2A	0	2_MACS_peak_27395_lociStitched
CDKN2B	0	2_MACS_peak_27395_lociStitched,4_MACS_peak_27403_lociStitched
CDKN2B-AS1	0	2_MACS_peak_27395_lociStitched,4_MACS_peak_27403_lociStitched
CDKN2C	0	2_MACS_peak_897_lociStitched
CDT1	0	2_MACS_peak_10395_lociStitched,2_MACS_peak_10397_lociStitched
CDV3	0	2_MACS_peak_19136_lociStitched
CEACAM16	0	5_MACS_peak_13550_lociStitched,2_MACS_peak_13548_lociStitched
CEACAM19	0	2_MACS_peak_13548_lociStitched
CEACAM21	0	5_MACS_peak_13489_lociStitched
CELA1	0	1_MACS_peak_5906_lociStitched
CELSR1	0	4_MACS_peak_17932_lociStitched
CENPL	0	2_MACS_peak_2010_lociStitched
CEP350	0	2_MACS_peak_2072_lociStitched
CETP	0	1_MACS_peak_10001_lociStitched
CFLAR	0	1_MACS_peak_15725_lociStitched
CFLP1	0	1_MACS_peak_3565_lociStitched
CGB	0	5_MACS_peak_13715_lociStitched
CHCHD4	0	1_MACS_peak_18133_lociStitched
CHD2	1	2_MACS_peak_9212_lociStitched,1_MACS_peak_9214_lociStitched
CHD3	0	5_MACS_peak_10630_lociStitched
CHD6	0	3_MACS_peak_16583_lociStitched
CHEK2	0	2_MACS_peak_17524_lociStitched
CHERP	0	2_MACS_peak_13109_lociStitched
CHIT1	0	8_MACS_peak_2314_lociStitched
CHKB	0	4_MACS_peak_18014_lociStitched
CHMP2A	0	2_MACS_peak_13956_lociStitched
CHMP4B	0	3_MACS_peak_16447_lociStitched,3_MACS_peak_16442_lociStitched,6_MACS_peak_16436_lociStitched,2_MACS_peak_16445_lociStitched
CHMP6	0	2_MACS_peak_11908_lociStitched
CHODL	0	3_MACS_peak_16999_lociStitched
CHRNA5	0	2_MACS_peak_8996_lociStitched
CHRNE	0	2_MACS_peak_10565_lociStitched
CHST12	0	3_MACS_peak_24413_lociStitched
CHST15	0	7_MACS_peak_3943_lociStitched
CHSY1	0	5_MACS_peak_9286_lociStitched,1_MACS_peak_9291_lociStitched,4_MACS_peak_9292_lociStitched
CIB1	0	6_MACS_peak_9166_lociStitched
CIRBP	0	5_MACS_peak_12614_lociStitched
CISD2	0	1_MACS_peak_20529_lociStitched,1_MACS_peak_20530_lociStitched
CISD3	0	2_MACS_peak_11049_lociStitched
CITED2	0	1_MACS_peak_24151_lociStitched
CKLF	0	2_MACS_peak_10071_lociStitched
CKS1B	0	6_MACS_peak_1715_lociStitched,2_MACS_peak_1721_lociStitched
CKS2	0	4_MACS_peak_27779_lociStitched,2_MACS_peak_27783_lociStitched
CLASRP	0	4_MACS_peak_13566_lociStitched,2_MACS_peak_13575_lociStitched
CLCNKA	0	1_MACS_peak_260_lociStitched
CLCNKB	0	1_MACS_peak_260_lociStitched
CLEC2D	0	1_MACS_peak_5492_lociStitched
CLIC1	0	3_MACS_peak_23147_lociStitched
CLK2	0	1_MACS_peak_1745_lociStitched,4_MACS_peak_1740_lociStitched
CLN6	0	4_MACS_peak_8801_lociStitched
CLPTM1	0	4_MACS_peak_13566_lociStitched
CLPTM1L	0	1_MACS_peak_21218_lociStitched,2_MACS_peak_21219_lociStitched
CLTC	0	1_MACS_peak_11540_lociStitched
CMIP	0	1_MACS_peak_10296_lociStitched,3_MACS_peak_10287_lociStitched,2_MACS_peak_10297_lociStitched
CMTM1	0	2_MACS_peak_10071_lociStitched
CNBP	0	3_MACS_peak_19064_lociStitched
CNN2	0	4_MACS_peak_12593_lociStitched
CNOT6L	0	1_MACS_peak_20342_lociStitched
CNTF	0	2_MACS_peak_4476_lociStitched
CNTN5	0	3_MACS_peak_4992_lociStitched
CNTNAP1	0	2_MACS_peak_11200_lociStitched,1_MACS_peak_11202_lociStitched
COASY	0	2_MACS_peak_11193_lociStitched,3_MACS_peak_11195_lociStitched
COG7	0	1_MACS_peak_9727_lociStitched
COL1A1	0	6_MACS_peak_11413_lociStitched
COL6A4P2	0	2_MACS_peak_19092_lociStitched
COL8A1	0	1_MACS_peak_18793_lociStitched
COL8A2	0	4_MACS_peak_654_lociStitched
