GENE	TF	ENHANCER_LIST
ARHGAP39	0	5_MACS_peak_32947_lociStitched
ARHGAP4	0	3_MACS_peak_35672_lociStitched,3_MACS_peak_35666_lociStitched
ARHGAP9	0	2_MACS_peak_7561_lociStitched,1_MACS_peak_7564_lociStitched
ARHGEF1	0	3_MACS_peak_16403_lociStitched,8_MACS_peak_16406_lociStitched
ARHGEF12	0	2_MACS_peak_6570_lociStitched
ARHGEF17	0	2_MACS_peak_6027_lociStitched
ARHGEF18	0	1_MACS_peak_15599_lociStitched
ARHGEF2	0	3_MACS_peak_2054_lociStitched,2_MACS_peak_2052_lociStitched,2_MACS_peak_2057_lociStitched
ARID1A	0	1_MACS_peak_535_lociStitched,3_MACS_peak_537_lociStitched
ARID1B	0	1_MACS_peak_29254_lociStitched
ARID2	0	1_MACS_peak_7273_lociStitched
ARID3A	1	2_MACS_peak_15345_lociStitched
ARL4D	0	2_MACS_peak_13774_lociStitched
ARL6IP4	0	2_MACS_peak_8333_lociStitched
ARL8A	0	1_MACS_peak_2727_lociStitched
ARMC2	0	4_MACS_peak_28752_lociStitched
ARMC6	0	1_MACS_peak_16019_lociStitched
ARNT	1	3_MACS_peak_1892_lociStitched
ARPC2	0	2_MACS_peak_19244_lociStitched
ARPC5L	0	3_MACS_peak_34168_lociStitched
ARRDC3	0	1_MACS_peak_26291_lociStitched
ARTN	0	2_MACS_peak_890_lociStitched
ASAP3	0	2_MACS_peak_415_lociStitched
ASB16	0	2_MACS_peak_13803_lociStitched
ASB2	0	3_MACS_peak_10070_lociStitched
ASB9P1	0	9_MACS_peak_11462_lociStitched
ASCC1	0	6_MACS_peak_4152_lociStitched
ASH1L	0	1_MACS_peak_2045_lociStitched
ASNA1	0	8_MACS_peak_15788_lociStitched
ASXL1	0	2_MACS_peak_19854_lociStitched
ATAD1	0	1_MACS_peak_4344_lociStitched
ATAT1	0	4_MACS_peak_27869_lociStitched,1_MACS_peak_27866_lociStitched
ATF4	1	4_MACS_peak_21420_lociStitched
ATF5	1	1_MACS_peak_16687_lociStitched,4_MACS_peak_16683_lociStitched
ATG16L2	0	3_MACS_peak_6016_lociStitched
ATG2A	0	4_MACS_peak_5776_lociStitched
ATG4D	0	2_MACS_peak_15705_lociStitched
ATHL1	0	2_MACS_peak_4985_lociStitched
ATN1	0	5_MACS_peak_6917_lociStitched
ATP10B	0	1_MACS_peak_27122_lociStitched
ATP1A3	0	8_MACS_peak_16406_lociStitched
ATP2A3	0	2_MACS_peak_13047_lociStitched
ATP5B	0	5_MACS_peak_7539_lociStitched,3_MACS_peak_7536_lociStitched
ATP5D	0	4_MACS_peak_15367_lociStitched,3_MACS_peak_15364_lociStitched
ATP5L	0	1_MACS_peak_6521_lociStitched
ATP6AP1	0	3_MACS_peak_35689_lociStitched,3_MACS_peak_35697_lociStitched
ATP6V1E2	0	2_MACS_peak_17493_lociStitched,3_MACS_peak_17490_lociStitched
ATP6V1G1	0	1_MACS_peak_34033_lociStitched,3_MACS_peak_34034_lociStitched
ATP8B2	0	2_MACS_peak_1986_lociStitched
ATP8B3	0	4_MACS_peak_15396_lociStitched
ATPIF1	0	3_MACS_peak_584_lociStitched
ATXN1	0	1_MACS_peak_27604_lociStitched
ATXN1L	0	2_MACS_peak_12655_lociStitched
ATXN2L	0	1_MACS_peak_12138_lociStitched
ATXN7L3	0	2_MACS_peak_13803_lociStitched
AURKB	0	4_MACS_peak_13167_lociStitched,5_MACS_peak_13160_lociStitched
AVIL	0	3_MACS_peak_7581_lociStitched
AVPR2	0	3_MACS_peak_35666_lociStitched
AXL	0	2_MACS_peak_16380_lociStitched
AZIN1	0	1_MACS_peak_32460_lociStitched
B3GALT4	0	3_MACS_peak_27959_lociStitched
B3GAT3	0	4_MACS_peak_5700_lociStitched
B4GALT3	0	6_MACS_peak_2198_lociStitched
BAD	0	6_MACS_peak_5752_lociStitched
BAGE	0	1_MACS_peak_20532_lociStitched,1_MACS_peak_20531_lociStitched
BAGE4	0	1_MACS_peak_20531_lociStitched
BAHCC1	0	2_MACS_peak_14525_lociStitched
BAK1	0	5_MACS_peak_27969_lociStitched
BANF1	0	4_MACS_peak_5849_lociStitched
BAT2	0	3_MACS_peak_27905_lociStitched
BAT3	0	3_MACS_peak_27905_lociStitched
BAT5	0	2_MACS_peak_27910_lociStitched,3_MACS_peak_27905_lociStitched
BAX	0	2_MACS_peak_16641_lociStitched
BAZ2A	0	5_MACS_peak_7539_lociStitched,3_MACS_peak_7536_lociStitched
BBC3	0	1_MACS_peak_16574_lociStitched
BCAN	0	1_MACS_peak_2091_lociStitched,3_MACS_peak_2087_lociStitched
BCAP31	0	1_MACS_peak_35662_lociStitched
BCAT2	0	3_MACS_peak_16636_lociStitched
BCL2L12	0	3_MACS_peak_16673_lociStitched
BCL3	0	1_MACS_peak_16484_lociStitched
BCL6B	1	6_MACS_peak_13107_lociStitched
BCL7C	0	3_MACS_peak_12235_lociStitched
BCL8	0	3_MACS_peak_10305_lociStitched
BCL9	0	3_MACS_peak_1809_lociStitched
BCOR	0	2_MACS_peak_34781_lociStitched,1_MACS_peak_34784_lociStitched,1_MACS_peak_34789_lociStitched
BCR	0	4_MACS_peak_21069_lociStitched,2_MACS_peak_21073_lociStitched
BEST2	0	8_MACS_peak_15788_lociStitched
BEST4	0	4_MACS_peak_917_lociStitched
BFSP2	0	6_MACS_peak_23106_lociStitched
BGLAP	0	3_MACS_peak_2069_lociStitched,3_MACS_peak_2072_lociStitched,1_MACS_peak_2075_lociStitched
BHLHE40	1	3_MACS_peak_21672_lociStitched
BIN2	0	1_MACS_peak_7396_lociStitched
BIRC5	0	2_MACS_peak_14449_lociStitched
BLK	0	4_MACS_peak_31362_lociStitched
BLVRB	0	5_MACS_peak_16353_lociStitched
BMF	0	3_MACS_peak_10588_lociStitched,8_MACS_peak_10580_lociStitched
BMI1	0	1_MACS_peak_3690_lociStitched,1_MACS_peak_3691_lociStitched
BMP6	0	1_MACS_peak_27479_lociStitched
BMP8A	0	1_MACS_peak_783_lociStitched
BMP8B	0	2_MACS_peak_799_lociStitched
BNIPL	0	3_MACS_peak_1900_lociStitched,3_MACS_peak_1903_lociStitched
BOD1	0	3_MACS_peak_27225_lociStitched
BOLA1	0	3_MACS_peak_1860_lociStitched,1_MACS_peak_1864_lociStitched,3_MACS_peak_1866_lociStitched
BOLA2B	0	3_MACS_peak_12191_lociStitched
BOLA3	0	2_MACS_peak_17826_lociStitched
BPI	0	1_MACS_peak_20034_lociStitched
BRD2	0	1_MACS_peak_27949_lociStitched
BRP44	0	1_MACS_peak_2323_lociStitched
BRPF3	0	6_MACS_peak_28036_lociStitched
BSCL2	0	1_MACS_peak_5707_lociStitched,4_MACS_peak_5700_lociStitched
BTBD19	0	4_MACS_peak_917_lociStitched
BTBD2	0	6_MACS_peak_15407_lociStitched
BTG1	0	5_MACS_peak_7848_lociStitched,2_MACS_peak_7845_lociStitched
BTG2	0	9_MACS_peak_2751_lociStitched
BTLA	0	5_MACS_peak_22803_lociStitched
BTN2A2	0	7_MACS_peak_27729_lociStitched
BTN3A1	0	7_MACS_peak_27729_lociStitched
BTN3A2	0	7_MACS_peak_27729_lociStitched
BUB1B	0	3_MACS_peak_10588_lociStitched
BUB3	0	1_MACS_peak_4837_lociStitched
BZRAP1	0	3_MACS_peak_14080_lociStitched
C10ORF105	0	2_MACS_peak_4136_lociStitched,1_MACS_peak_4138_lociStitched
C10ORF125	0	3_MACS_peak_4965_lociStitched
C10ORF54	0	2_MACS_peak_4136_lociStitched,1_MACS_peak_4138_lociStitched
C11ORF2	0	1_MACS_peak_5796_lociStitched
C11ORF20	0	6_MACS_peak_5752_lociStitched
C11ORF24	0	2_MACS_peak_5945_lociStitched
C11ORF35	0	5_MACS_peak_5007_lociStitched
C11ORF48	0	4_MACS_peak_5700_lociStitched
C11ORF54	0	1_MACS_peak_6225_lociStitched
C11ORF61	0	2_MACS_peak_6633_lociStitched
C11ORF68	0	2_MACS_peak_5837_lociStitched,5_MACS_peak_5839_lociStitched
C11ORF75	0	4_MACS_peak_6220_lociStitched
C11ORF83	0	4_MACS_peak_5700_lociStitched
C12ORF5	0	1_MACS_peak_6865_lociStitched
C12ORF57	0	5_MACS_peak_6917_lociStitched
C12ORF73	0	2_MACS_peak_7980_lociStitched
C14ORF182	0	2_MACS_peak_9544_lociStitched
C14ORF43	0	3_MACS_peak_9842_lociStitched
C14ORF48	0	3_MACS_peak_10070_lociStitched
C14ORF49	0	5_MACS_peak_10088_lociStitched
C14ORF86	0	3_MACS_peak_10070_lociStitched
C15ORF28	0	1_MACS_peak_11017_lociStitched
C15ORF39	0	2_MACS_peak_11153_lociStitched
C15ORF57	0	6_MACS_peak_10606_lociStitched
C15ORF58	0	4_MACS_peak_11413_lociStitched
C16ORF13	0	3_MACS_peak_11596_lociStitched
C16ORF5	0	3_MACS_peak_11737_lociStitched
C16ORF53	0	4_MACS_peak_12172_lociStitched
C16ORF7	0	1_MACS_peak_12931_lociStitched
C16ORF72	0	1_MACS_peak_11795_lociStitched,2_MACS_peak_11793_lociStitched
C16ORF73	0	1_MACS_peak_11629_lociStitched
C16ORF78	0	2_MACS_peak_12334_lociStitched
C16ORF92	0	1_MACS_peak_12185_lociStitched
C17ORF101	0	2_MACS_peak_14577_lociStitched
C17ORF103	0	1_MACS_peak_13385_lociStitched
C17ORF107	0	3_MACS_peak_13072_lociStitched
C17ORF37	0	1_MACS_peak_13672_lociStitched,1_MACS_peak_13671_lociStitched
C17ORF44	0	4_MACS_peak_13167_lociStitched
C17ORF46	0	1_MACS_peak_13835_lociStitched,1_MACS_peak_13838_lociStitched
C17ORF49	0	6_MACS_peak_13107_lociStitched
C17ORF59	0	4_MACS_peak_13167_lociStitched,5_MACS_peak_13160_lociStitched
C17ORF60	0	2_MACS_peak_14184_lociStitched
C17ORF62	0	2_MACS_peak_14577_lociStitched
C17ORF65	0	2_MACS_peak_13803_lociStitched
C17ORF68	0	4_MACS_peak_13167_lociStitched
C17ORF70	0	2_MACS_peak_14530_lociStitched
C17ORF81	0	2_MACS_peak_13116_lociStitched
C17ORF86	0	4_MACS_peak_14418_lociStitched
C17ORF95	0	2_MACS_peak_14405_lociStitched
C17ORF96	0	1_MACS_peak_13642_lociStitched
C17ORF98	0	1_MACS_peak_13650_lociStitched
C17ORF99	0	6_MACS_peak_14442_lociStitched,2_MACS_peak_14449_lociStitched
C18ORF32	0	2_MACS_peak_15026_lociStitched
C19ORF22	0	2_MACS_peak_15345_lociStitched
C19ORF23	0	4_MACS_peak_15367_lociStitched,3_MACS_peak_15364_lociStitched
C19ORF24	0	4_MACS_peak_15367_lociStitched,3_MACS_peak_15364_lociStitched
C19ORF26	0	4_MACS_peak_15367_lociStitched,3_MACS_peak_15364_lociStitched
C19ORF35	0	5_MACS_peak_15419_lociStitched,1_MACS_peak_15418_lociStitched
C19ORF38	0	5_MACS_peak_15716_lociStitched
C19ORF39	0	3_MACS_peak_15741_lociStitched
C19ORF43	0	8_MACS_peak_15788_lociStitched
C19ORF52	0	5_MACS_peak_15716_lociStitched
C19ORF55	0	4_MACS_peak_16216_lociStitched
C19ORF6	0	3_MACS_peak_15353_lociStitched,2_MACS_peak_15350_lociStitched
C19ORF61	0	2_MACS_peak_16457_lociStitched,1_MACS_peak_16459_lociStitched
C19ORF70	0	1_MACS_peak_15541_lociStitched
C19ORF76	0	3_MACS_peak_16673_lociStitched
C1ORF104	0	1_MACS_peak_2041_lociStitched
C1ORF106	0	1_MACS_peak_2703_lociStitched,1_MACS_peak_2702_lociStitched
C1ORF109	0	3_MACS_peak_745_lociStitched
C1ORF189	0	1_MACS_peak_1984_lociStitched,3_MACS_peak_1981_lociStitched,1_MACS_peak_1980_lociStitched
C1ORF21	0	3_MACS_peak_2535_lociStitched,4_MACS_peak_2540_lociStitched
C1ORF35	0	2_MACS_peak_3121_lociStitched
C1ORF43	0	1_MACS_peak_1984_lociStitched,3_MACS_peak_1981_lociStitched,1_MACS_peak_1980_lociStitched
C1ORF51	0	1_MACS_peak_1873_lociStitched
C1ORF54	0	1_MACS_peak_1873_lociStitched
C1ORF56	0	3_MACS_peak_1900_lociStitched,3_MACS_peak_1903_lociStitched
C1ORF61	0	4_MACS_peak_2081_lociStitched
C1ORF66	0	1_MACS_peak_2091_lociStitched,1_MACS_peak_2093_lociStitched,1_MACS_peak_2094_lociStitched,1_MACS_peak_2092_lociStitched
C1ORF74	0	4_MACS_peak_2879_lociStitched
C1ORF85	0	3_MACS_peak_2072_lociStitched,1_MACS_peak_2075_lociStitched
C1ORF9	0	1_MACS_peak_2367_lociStitched
C1ORF93	0	3_MACS_peak_76_lociStitched
C1QL4	0	1_MACS_peak_7355_lociStitched
C1QTNF6	0	3_MACS_peak_21315_lociStitched
C20ORF103	0	1_MACS_peak_19685_lociStitched
C20ORF106	0	1_MACS_peak_20359_lociStitched
C20ORF107	0	1_MACS_peak_20359_lociStitched
C20ORF123	0	3_MACS_peak_20180_lociStitched
C20ORF134	0	3_MACS_peak_19894_lociStitched
C20ORF144	0	3_MACS_peak_19894_lociStitched
C20ORF20	0	2_MACS_peak_20467_lociStitched
C20ORF203	0	4_MACS_peak_19871_lociStitched
C21ORF122	0	5_MACS_peak_20892_lociStitched
C21ORF33	0	8_MACS_peak_20867_lociStitched
C21ORF54	0	3_MACS_peak_20684_lociStitched
C21ORF91	0	2_MACS_peak_20569_lociStitched,1_MACS_peak_20571_lociStitched
C21ORF96	0	3_MACS_peak_20731_lociStitched
C22ORF26	0	2_MACS_peak_21555_lociStitched
C22ORF41	0	4_MACS_peak_21631_lociStitched
C22ORF45	0	1_MACS_peak_21108_lociStitched
C22ORF9	0	5_MACS_peak_21534_lociStitched
C2CD2L	0	4_MACS_peak_6540_lociStitched
C2ORF62	0	3_MACS_peak_19254_lociStitched
C3	0	4_MACS_peak_15579_lociStitched,2_MACS_peak_15576_lociStitched
C3ORF26	0	1_MACS_peak_22674_lociStitched
C3ORF37	0	4_MACS_peak_23055_lociStitched,2_MACS_peak_23053_lociStitched
C3ORF47	0	4_MACS_peak_23055_lociStitched,2_MACS_peak_23053_lociStitched
C3ORF52	0	1_MACS_peak_22791_lociStitched
C4ORF36	0	1_MACS_peak_24634_lociStitched
C4ORF42	0	1_MACS_peak_23874_lociStitched
C4ORF47	0	2_MACS_peak_25411_lociStitched
C5ORF39	0	1_MACS_peak_25846_lociStitched,1_MACS_peak_25843_lociStitched
C5ORF49	0	2_MACS_peak_25578_lociStitched
C5ORF56	0	6_MACS_peak_26644_lociStitched,6_MACS_peak_26638_lociStitched
C6ORF136	0	4_MACS_peak_27869_lociStitched,1_MACS_peak_27866_lociStitched
C6ORF218	0	2_MACS_peak_27506_lociStitched
C6ORF227	0	5_MACS_peak_27969_lociStitched
C6ORF25	0	2_MACS_peak_27910_lociStitched
C6ORF26	0	2_MACS_peak_27910_lociStitched,6_MACS_peak_27915_lociStitched,1_MACS_peak_27914_lociStitched
C6ORF27	0	2_MACS_peak_27910_lociStitched,6_MACS_peak_27915_lociStitched,1_MACS_peak_27914_lociStitched
C6ORF47	0	3_MACS_peak_27905_lociStitched
C6ORF48	0	6_MACS_peak_27915_lociStitched,1_MACS_peak_27914_lociStitched
C6ORF94	0	1_MACS_peak_29120_lociStitched
C7ORF40	0	3_MACS_peak_29941_lociStitched
C7ORF47	0	2_MACS_peak_30532_lociStitched
C7ORF51	0	2_MACS_peak_30532_lociStitched
C7ORF57	0	1_MACS_peak_29982_lociStitched
C7ORF61	0	2_MACS_peak_30532_lociStitched
C8ORF12	0	6_MACS_peak_31349_lociStitched
C8ORF31	0	3_MACS_peak_32885_lociStitched
C8ORF41	0	5_MACS_peak_31671_lociStitched
C8ORF46	0	2_MACS_peak_32015_lociStitched
C8ORF75	0	2_MACS_peak_31635_lociStitched
C8ORF80	0	4_MACS_peak_31596_lociStitched
C9ORF106	0	2_MACS_peak_34292_lociStitched
C9ORF128	0	5_MACS_peak_33326_lociStitched
C9ORF152	0	3_MACS_peak_33973_lociStitched
C9ORF167	0	3_MACS_peak_34470_lociStitched
C9ORF169	0	3_MACS_peak_34470_lociStitched
C9ORF172	0	2_MACS_peak_34446_lociStitched
C9ORF173	0	3_MACS_peak_34470_lociStitched
C9ORF50	0	2_MACS_peak_34296_lociStitched
C9ORF53	0	2_MACS_peak_33171_lociStitched
C9ORF66	0	2_MACS_peak_32972_lociStitched
C9ORF69	0	2_MACS_peak_34416_lociStitched
C9ORF78	0	1_MACS_peak_34309_lociStitched
C9ORF86	0	2_MACS_peak_34446_lociStitched
C9ORF91	0	1_MACS_peak_34033_lociStitched,3_MACS_peak_34034_lociStitched
CA11	0	2_MACS_peak_16624_lociStitched
CA14	0	1_MACS_peak_1873_lociStitched
CABLES1	0	1_MACS_peak_14811_lociStitched
CABP4	0	4_MACS_peak_5912_lociStitched
CACNA1C	0	1_MACS_peak_6839_lociStitched
CACNA1I	0	4_MACS_peak_21420_lociStitched
CACYBP	0	2_MACS_peak_2399_lociStitched
CADM1	0	3_MACS_peak_6476_lociStitched,1_MACS_peak_6475_lociStitched
CALHM1	0	2_MACS_peak_4605_lociStitched
CALHM2	0	2_MACS_peak_4605_lociStitched
CALHM3	0	2_MACS_peak_4605_lociStitched
CALM3	0	1_MACS_peak_16551_lociStitched
CALML4	0	4_MACS_peak_11004_lociStitched
CALML6	0	1_MACS_peak_55_lociStitched
CALR	0	3_MACS_peak_15803_lociStitched
CAMKK1	0	2_MACS_peak_13047_lociStitched
CAMKK2	0	4_MACS_peak_8277_lociStitched
CAMTA2	1	3_MACS_peak_13072_lociStitched
CAPN1	0	1_MACS_peak_5796_lociStitched
CAPN10	0	2_MACS_peak_19521_lociStitched,2_MACS_peak_19523_lociStitched
CAPN12	0	7_MACS_peak_16291_lociStitched
CAPN2	0	4_MACS_peak_3029_lociStitched
CAPN8	0	4_MACS_peak_3029_lociStitched
CAPZA1	0	1_MACS_peak_1598_lociStitched
CARD9	0	3_MACS_peak_34429_lociStitched
CARM1	0	5_MACS_peak_15716_lociStitched
CARNS1	0	4_MACS_peak_5912_lociStitched
CASC3	0	1_MACS_peak_13692_lociStitched
CASC5	0	6_MACS_peak_10606_lociStitched
CASP10	0	2_MACS_peak_19072_lociStitched,4_MACS_peak_19075_lociStitched
CASP8	0	2_MACS_peak_19072_lociStitched,3_MACS_peak_19079_lociStitched,4_MACS_peak_19075_lociStitched
CATSPER1	0	4_MACS_peak_5849_lociStitched
CBFA2T3	0	1_MACS_peak_12903_lociStitched
CBLC	0	1_MACS_peak_16484_lociStitched
CBWD1	0	2_MACS_peak_32972_lociStitched
CBWD2	0	3_MACS_peak_18243_lociStitched
CBWD3	0	2_MACS_peak_33501_lociStitched,2_MACS_peak_33505_lociStitched
CBWD5	0	2_MACS_peak_33501_lociStitched
CBWD6	0	2_MACS_peak_33480_lociStitched
CBX1	0	3_MACS_peak_13913_lociStitched
CBX3	0	1_MACS_peak_29677_lociStitched
CBX4	0	2_MACS_peak_14491_lociStitched
CBX8	0	2_MACS_peak_14491_lociStitched
CCDC106	0	4_MACS_peak_16846_lociStitched
CCDC11	0	2_MACS_peak_15040_lociStitched
CCDC110	0	2_MACS_peak_25411_lociStitched
CCDC114	0	3_MACS_peak_16604_lociStitched
CCDC117	0	4_MACS_peak_21161_lociStitched
CCDC127	0	1_MACS_peak_25472_lociStitched
CCDC159	0	3_MACS_peak_15741_lociStitched
CCDC19	0	3_MACS_peak_2153_lociStitched
CCDC40	0	1_MACS_peak_14498_lociStitched
CCDC45	0	2_MACS_peak_14184_lociStitched
CCDC84	0	2_MACS_peak_6536_lociStitched
CCDC85B	0	2_MACS_peak_5837_lociStitched,5_MACS_peak_5839_lociStitched
CCDC88C	0	5_MACS_peak_10021_lociStitched,4_MACS_peak_10017_lociStitched
CCDC9	0	1_MACS_peak_16574_lociStitched
CCDC97	0	2_MACS_peak_16380_lociStitched
CCL1	0	6_MACS_peak_13549_lociStitched
CCL13	0	6_MACS_peak_13549_lociStitched
CCL18	0	6_MACS_peak_13585_lociStitched
CCL3	0	6_MACS_peak_13585_lociStitched
CCL4	0	6_MACS_peak_13585_lociStitched
CCL8	0	6_MACS_peak_13549_lociStitched
CCM2	0	3_MACS_peak_29941_lociStitched
CCND1	0	1_MACS_peak_5970_lociStitched
CCND2	0	1_MACS_peak_6865_lociStitched,1_MACS_peak_6862_lociStitched
CCNE2	0	2_MACS_peak_32309_lociStitched
CCNG1	0	1_MACS_peak_27138_lociStitched
CCPG1	0	2_MACS_peak_10817_lociStitched
CCR1	0	2_MACS_peak_22119_lociStitched
CCR10	0	1_MACS_peak_13756_lociStitched
CCR3	0	6_MACS_peak_22121_lociStitched,2_MACS_peak_22119_lociStitched
CCT6A	0	1_MACS_peak_30055_lociStitched
CD151	0	4_MACS_peak_5021_lociStitched
CD200	0	3_MACS_peak_22798_lociStitched
CD28	0	4_MACS_peak_19124_lociStitched
CD2BP2	0	4_MACS_peak_12197_lociStitched,3_MACS_peak_12201_lociStitched
CD300LF	0	6_MACS_peak_14322_lociStitched
CD3EAP	0	2_MACS_peak_16508_lociStitched
