GENE	CHROM	START	STOP	ENHANCER_ID
PRDM1	chr6	106544427	106558455	4_MACS_peak_27280_lociStitched
PRDM1	chr6	106610364	106618979	2_MACS_peak_27290_lociStitched
PRDM5	chr4	121668639	121673864	1_MACS_peak_23784_lociStitched
RFX3	chr9	3524978	3529136	1_MACS_peak_31243_lociStitched
RORA	chr15	60858836	60885598	3_MACS_peak_9989_lociStitched
RORA	chr15	60825007	60853071	3_MACS_peak_9984_lociStitched
RUNX1	chr21	36413910	36424877	2_MACS_peak_19926_lociStitched
RUNX1	chr21	36597838	36605179	2_MACS_peak_19938_lociStitched
RUNX1	chr21	36587913	36596454	3_MACS_peak_19935_lociStitched
RUNX1	chr21	36397442	36401989	1_MACS_peak_19925_lociStitched
RUNX1	chr21	36259722	36262997	2_MACS_peak_19920_lociStitched
RUNX2	chr6	45674097	45680582	2_MACS_peak_26870_lociStitched
SIN3A	chr15	75742549	75749020	2_MACS_peak_10304_lociStitched
SMAD3	chr15	67425308	67428860	1_MACS_peak_10109_lociStitched
SMAD7	chr18	46308304	46314894	1_MACS_peak_14195_lociStitched
SOX11	chr2	5835093	5842537	1_MACS_peak_16301_lociStitched
SP3	chr2	174826683	174831318	1_MACS_peak_18092_lociStitched
SREBF2	chr22	42227004	42231197	2_MACS_peak_20793_lociStitched
STAT2	chr12	56726233	56734104	1_MACS_peak_6803_lociStitched
TBX6	chr16	30074583	30078580	1_MACS_peak_11329_lociStitched
TCF3	chr19	1647846	1653731	2_MACS_peak_14521_lociStitched
THRA	chr17	38251798	38268883	6_MACS_peak_12869_lociStitched
VEZF1	chr17	56083081	56085882	1_MACS_peak_13281_lociStitched
XBP1	chr22	29212558	29221740	1_MACS_peak_20470_lociStitched
XBP1	chr22	29190349	29199080	1_MACS_peak_20467_lociStitched
ZBTB38	chr3	141085045	141112727	2_MACS_peak_22303_lociStitched
ZBTB38	chr3	141119978	141134811	1_MACS_peak_22305_lociStitched
ZBTB7B	chr1	154970991	154979439	2_MACS_peak_1910_lociStitched
ZBTB7B	chr1	154944965	154949507	1_MACS_peak_1907_lociStitched
ZBTB7B	chr1	154923388	154930116	3_MACS_peak_1902_lociStitched
ZFP1	chr16	75141795	75146143	1_MACS_peak_11840_lociStitched
ZFP1	chr16	75129647	75134492	2_MACS_peak_11837_lociStitched
ZFP62	chr5	180256872	180260807	1_MACS_peak_26048_lociStitched
ZFP91	chr11	58340416	58347896	1_MACS_peak_5181_lociStitched
ZNF124	chr1	247373156	247380808	2_MACS_peak_3191_lociStitched
ZNF217	chr20	52190856	52211945	4_MACS_peak_19574_lociStitched
ZNF331	chr19	54039431	54043846	2_MACS_peak_16065_lociStitched
ZNF331	chr19	54055319	54060765	5_MACS_peak_16068_lociStitched
ZNF334	chr20	45177828	45184573	1_MACS_peak_19466_lociStitched
ZNF460	chr19	57790094	57795549	1_MACS_peak_16185_lociStitched
ZNF490	chr19	12720708	12726270	1_MACS_peak_14937_lociStitched
ZNF526	chr19	42771686	42776422	3_MACS_peak_15635_lociStitched
ZNF543	chr19	57790094	57795549	1_MACS_peak_16185_lociStitched
ZNF554	chr19	2781979	2786763	2_MACS_peak_14587_lociStitched
ZNF574	chr19	42616649	42622597	1_MACS_peak_15623_lociStitched
ZNF69	chr19	12034099	12037169	1_MACS_peak_14912_lociStitched
ZNF700	chr19	12034099	12037169	1_MACS_peak_14912_lociStitched
ZNF763	chr19	12034099	12037169	1_MACS_peak_14912_lociStitched
ZNF791	chr19	12720708	12726270	1_MACS_peak_14937_lociStitched
ZNF805	chr19	57790094	57795549	1_MACS_peak_16185_lociStitched
