ENHANCER_ID	CHROM	START	STOP	GENE_LIST
2_MACS_peak_14078_lociStitched	chr19	16491555	16494991	KLF2
3_MACS_peak_1847_lociStitched	chr1	154945309	154948838	ZBTB7B
2_MACS_peak_18402_lociStitched	chr20	62257334	62259784	GMEB2
2_MACS_peak_5720_lociStitched	chr11	129871430	129873951	PRDM10
2_MACS_peak_19433_lociStitched	chr22	42227920	42230415	SREBF2
1_MACS_peak_19403_lociStitched	chr22	41808331	41810814	TEF
4_MACS_peak_3761_lociStitched	chr10	104153422	104156913	NFKB2
2_MACS_peak_4639_lociStitched	chr11	58344967	58347649	ZFP91
3_MACS_peak_10305_lociStitched	chr16	30074915	30078090	TBX6
3_MACS_peak_16948_lociStitched	chr2	178127864	178130792	NFE2L2
3_MACS_peak_11738_lociStitched	chr17	38251696	38255374	NR1D1,THRA
1_MACS_peak_13601_lociStitched	chr19	4058842	4062012	ZBTB7A
2_MACS_peak_8761_lociStitched	chr15	37325927	37328767	MEIS2
2_MACS_peak_18203_lociStitched	chr20	48807036	48810039	CEBPB
