GENE	CHROM	START	STOP	ENHANCER_ID
IRF3	chr19	50175407	50184232	2_MACS_peak_13712_lociStitched
IRF3	chr19	50142844	50146553	2_MACS_peak_13709_lociStitched
IRF4	chr6	389632	410685	11_MACS_peak_23091_lociStitched
JUNB	chr19	12885742	12905927	5_MACS_peak_12901_lociStitched
JUND	chr19	18388879	18393600	2_MACS_peak_13083_lociStitched
KLF10	chr8	103662114	103669730	3_MACS_peak_26943_lociStitched
KLF13	chr15	31629071	31661049	10_MACS_peak_8480_lociStitched
KLF13	chr15	31615644	31622492	1_MACS_peak_8479_lociStitched
KLF13	chr15	31553979	31559789	1_MACS_peak_8477_lociStitched
KLF15	chr3	126074635	126076686	1_MACS_peak_19333_lociStitched
KLF16	chr19	1855406	1865587	4_MACS_peak_12533_lociStitched
KLF2	chr19	16434214	16439770	1_MACS_peak_13015_lociStitched
KLF6	chr10	3822799	3828794	1_MACS_peak_2832_lociStitched
KLF9	chr9	73026582	73036339	2_MACS_peak_27825_lociStitched
LHX6	chr9	125026017	125028426	1_MACS_peak_28242_lociStitched
MECP2	chrX	153273205	153287822	3_MACS_peak_29440_lociStitched
MEF2A	chr15	100104502	100108112	1_MACS_peak_9606_lociStitched
MEF2C	chr5	88168671	88186066	6_MACS_peak_21949_lociStitched
MEF2D	chr1	156450574	156478110	13_MACS_peak_1906_lociStitched
MNT	chr17	2294542	2306096	5_MACS_peak_10661_lociStitched
MYNN	chr3	169489940	169492046	1_MACS_peak_19722_lociStitched
MZF1	chr19	59065309	59071652	2_MACS_peak_13906_lociStitched
MZF1	chr19	59083568	59087952	2_MACS_peak_13908_lociStitched
NFE2L2	chr2	178127604	178130843	1_MACS_peak_15501_lociStitched
NFE2L3	chr7	26191260	26198461	2_MACS_peak_24924_lociStitched
NFIL3	chr9	94181836	94191843	4_MACS_peak_27959_lociStitched
NFKB1	chr4	103421151	103424498	1_MACS_peak_20762_lociStitched
NFKB2	chr10	104153237	104159988	2_MACS_peak_3679_lociStitched
NR1D1	chr17	38247631	38265060	5_MACS_peak_11231_lociStitched
NR1D2	chr3	23986140	23991959	2_MACS_peak_18257_lociStitched
NR1H2	chr19	50879109	50880776	1_MACS_peak_13735_lociStitched
NR3C1	chr5	142774668	142785682	2_MACS_peak_22631_lociStitched
NR3C1	chr5	142592519	142603438	3_MACS_peak_22625_lociStitched
NR4A3	chr9	102581055	102585250	1_MACS_peak_28066_lociStitched
OVOL1	chr11	65546958	65560294	3_MACS_peak_4579_lociStitched
PAX4	chr7	127290692	127293808	1_MACS_peak_25898_lociStitched
PAX4	chr7	127224518	127229440	2_MACS_peak_25896_lociStitched
PBX2	chr6	32152690	32164935	3_MACS_peak_23602_lociStitched
PBX4	chr19	19770853	19780398	3_MACS_peak_13158_lociStitched
POU2F2	chr19	42615393	42628610	4_MACS_peak_13460_lociStitched
POU5F1	chr6	31164706	31172825	2_MACS_peak_23549_lociStitched
PRDM1	chr6	106531168	106555247	12_MACS_peak_24182_lociStitched
PRDM10	chr11	129871243	129874351	1_MACS_peak_5399_lociStitched
RARA	chr17	38468615	38487006	6_MACS_peak_11243_lociStitched
RAX2	chr19	3760600	3763512	2_MACS_peak_12635_lociStitched
RELA	chr11	65428793	65431688	1_MACS_peak_4575_lociStitched
RELB	chr19	45503888	45506295	1_MACS_peak_13531_lociStitched
RFX1	chr19	14115977	14118448	1_MACS_peak_12947_lociStitched
RFX3	chr9	3524774	3528824	2_MACS_peak_27419_lociStitched
RORA	chr15	60882932	60885641	1_MACS_peak_8915_lociStitched
RUNX1	chr21	36257681	36263461	1_MACS_peak_17007_lociStitched
RXRB	chr6	33167294	33176860	3_MACS_peak_23618_lociStitched
SIN3A	chr15	75742484	75748947	2_MACS_peak_9238_lociStitched
SMAD7	chr18	46448913	46479945	16_MACS_peak_12266_lociStitched
SNAPC4	chr9	139293225	139306158	4_MACS_peak_28544_lociStitched
SPIB	chr19	50879109	50880776	1_MACS_peak_13735_lociStitched
TCF12	chr15	57209148	57212701	1_MACS_peak_8871_lociStitched
TFEB	chr6	41696241	41703512	3_MACS_peak_23811_lociStitched
TGIF2	chr20	35200612	35204294	1_MACS_peak_16425_lociStitched
THRA	chr17	38247631	38265060	5_MACS_peak_11231_lociStitched
XBP1	chr22	29193971	29198743	2_MACS_peak_17483_lociStitched
ZBTB1	chr14	64968242	64975261	3_MACS_peak_7821_lociStitched
ZBTB3	chr11	62472381	62478006	2_MACS_peak_4457_lociStitched
ZBTB32	chr19	36231011	36239889	4_MACS_peak_13284_lociStitched
ZBTB38	chr3	141079602	141112393	18_MACS_peak_19491_lociStitched
ZBTB38	chr3	141118332	141146878	8_MACS_peak_19509_lociStitched
ZBTB7A	chr19	4058008	4067977	3_MACS_peak_12648_lociStitched
ZFP91	chr11	58340316	58347783	2_MACS_peak_4396_lociStitched
ZFX	chrX	24166657	24169504	2_MACS_peak_28748_lociStitched
ZKSCAN1	chr7	99612859	99614325	1_MACS_peak_25587_lociStitched
ZNF114	chr19	48824486	48837905	4_MACS_peak_13636_lociStitched
ZNF283	chr19	44280808	44289731	4_MACS_peak_13504_lociStitched
ZNF331	chr19	54040316	54042908	1_MACS_peak_13788_lociStitched
ZNF331	chr19	54056447	54059249	1_MACS_peak_13789_lociStitched
ZNF444	chr19	56630643	56633351	1_MACS_peak_13848_lociStitched
ZNF460	chr19	57790504	57795588	1_MACS_peak_13862_lociStitched
ZNF483	chr9	114244766	114247477	1_MACS_peak_28156_lociStitched
ZNF497	chr19	58891328	58899602	2_MACS_peak_13896_lociStitched
ZNF524	chr19	56143194	56159965	4_MACS_peak_13832_lociStitched
ZNF526	chr19	42720082	42725312	2_MACS_peak_13466_lociStitched
ZNF526	chr19	42771663	42775712	1_MACS_peak_13474_lociStitched
ZNF541	chr19	48016343	48019385	2_MACS_peak_13619_lociStitched
ZNF542	chr19	56825146	56827425	1_MACS_peak_13850_lociStitched
ZNF543	chr19	57790504	57795588	1_MACS_peak_13862_lociStitched
ZNF574	chr19	42615393	42628610	4_MACS_peak_13460_lociStitched
ZNF574	chr19	42578881	42581597	1_MACS_peak_13458_lociStitched
ZNF580	chr19	56143194	56159965	4_MACS_peak_13832_lociStitched
ZNF580	chr19	56165020	56170423	5_MACS_peak_13836_lociStitched
ZNF581	chr19	56143194	56159965	4_MACS_peak_13832_lociStitched
ZNF581	chr19	56165020	56170423	5_MACS_peak_13836_lociStitched
ZNF584	chr19	58891328	58899602	2_MACS_peak_13896_lociStitched
ZNF592	chr15	85290165	85294690	2_MACS_peak_9420_lociStitched
ZNF689	chr16	30661251	30672671	3_MACS_peak_10122_lociStitched
ZNF710	chr15	90615160	90646835	11_MACS_peak_9505_lociStitched
ZNF774	chr15	90930836	90933232	1_MACS_peak_9528_lociStitched
ZNF775	chr7	150064291	150067590	1_MACS_peak_26177_lociStitched
ZNF775	chr7	150100930	150113710	2_MACS_peak_26180_lociStitched
ZNF784	chr19	56143194	56159965	4_MACS_peak_13832_lociStitched
ZNF784	chr19	56165020	56170423	5_MACS_peak_13836_lociStitched
ZNF787	chr19	56630643	56633351	1_MACS_peak_13848_lociStitched
ZNF805	chr19	57790504	57795588	1_MACS_peak_13862_lociStitched
ZNF837	chr19	58891328	58899602	2_MACS_peak_13896_lociStitched
ZSCAN21	chr7	99612859	99614325	1_MACS_peak_25587_lociStitched
