GENE	CHROM	START	STOP	ENHANCER_ID
ZNF483	chr9	114244537	114247399	1_MACS_peak_29317_lociStitched
ZNF490	chr19	12720773	12725920	1_MACS_peak_13557_lociStitched
ZNF491	chr19	11877100	11879201	1_MACS_peak_13529_lociStitched
ZNF497	chr19	58896936	58899476	1_MACS_peak_14592_lociStitched
ZNF524	chr19	56145595	56147879	2_MACS_peak_14526_lociStitched
ZNF526	chr19	42720192	42722894	1_MACS_peak_14152_lociStitched
ZNF526	chr19	42771733	42775503	1_MACS_peak_14157_lociStitched
ZNF543	chr19	57790456	57793051	1_MACS_peak_14551_lociStitched
ZNF554	chr19	2782269	2786555	2_MACS_peak_13278_lociStitched
ZNF574	chr19	42579159	42581577	1_MACS_peak_14141_lociStitched
ZNF580	chr19	56145595	56147879	2_MACS_peak_14526_lociStitched
ZNF580	chr19	56164941	56167836	1_MACS_peak_14531_lociStitched
ZNF581	chr19	56145595	56147879	2_MACS_peak_14526_lociStitched
ZNF581	chr19	56164941	56167836	1_MACS_peak_14531_lociStitched
ZNF584	chr19	58896936	58899476	1_MACS_peak_14592_lociStitched
ZNF592	chr15	85290124	85293240	1_MACS_peak_9876_lociStitched
ZNF625	chr19	12273465	12275104	1_MACS_peak_13544_lociStitched
ZNF627	chr19	11707318	11709439	1_MACS_peak_13526_lociStitched
ZNF784	chr19	56145595	56147879	2_MACS_peak_14526_lociStitched
ZNF784	chr19	56164941	56167836	1_MACS_peak_14531_lociStitched
ZNF791	chr19	12720773	12725920	1_MACS_peak_13557_lociStitched
ZNF805	chr19	57790456	57793051	1_MACS_peak_14551_lociStitched
ZNF823	chr19	11877100	11879201	1_MACS_peak_13529_lociStitched
ZNF837	chr19	58896936	58899476	1_MACS_peak_14592_lociStitched
ZNF860	chr3	31986148	31990241	2_MACS_peak_19339_lociStitched
ZSCAN18	chr19	58608382	58610875	1_MACS_peak_14581_lociStitched
