GENE	TF	CHROM	START	STOP	ENHANCER_ID
ALKBH5	0	chr17	18084714	18092211	1_MACS_peak_9119_lociStitched
ALOX12	0	chr17	6915040	6926245	3_MACS_peak_8973_lociStitched
AMH	0	chr19	2254848	2274311	6_MACS_peak_10727_lociStitched
ANAPC11	0	chr17	79816622	79831235	4_MACS_peak_10124_lociStitched
ANAPC11	0	chr17	79875198	79886694	2_MACS_peak_10130_lociStitched
ANAPC16	0	chr10	74003458	74024919	7_MACS_peak_2886_lociStitched
ANAPC2	0	chr9	140060422	140070654	1_MACS_peak_23469_lociStitched
ANAPC2	0	chr9	140115546	140122320	2_MACS_peak_23473_lociStitched
ANAPC2	0	chr9	140130859	140137250	3_MACS_peak_23475_lociStitched
ANKDD1A	0	chr15	65182947	65190218	1_MACS_peak_7385_lociStitched
ANKMY1	0	chr2	241498727	241509499	3_MACS_peak_13691_lociStitched
ANKRD12	0	chr18	9134833	9142929	1_MACS_peak_10243_lociStitched
ANKRD34A	0	chr1	145434017	145442606	1_MACS_peak_1350_lociStitched
ANKRD34A	0	chr1	145469566	145478553	2_MACS_peak_1352_lociStitched
ANKRD34A	0	chr1	145448253	145457812	1_MACS_peak_1351_lociStitched
ANKRD36BP2	0	chr2	89130720	89171361	8_MACS_peak_12754_lociStitched
ANKRD55	0	chr5	55436898	55473599	4_MACS_peak_17890_lociStitched
ANP32A	0	chr15	69108984	69114793	1_MACS_peak_7457_lociStitched
ANP32B	0	chr9	100744467	100748832	1_MACS_peak_22948_lociStitched
ANP32E	0	chr1	150205604	150210016	1_MACS_peak_1422_lociStitched
ANXA11	0	chr10	81946684	81966194	4_MACS_peak_2970_lociStitched
ANXA6	0	chr5	150459327	150475739	3_MACS_peak_18552_lociStitched
ANXA9	0	chr1	150945595	150955941	3_MACS_peak_1441_lociStitched
ANXA9	0	chr1	150975417	150982278	1_MACS_peak_1444_lociStitched
APC2	0	chr19	1400426	1409683	3_MACS_peak_10679_lociStitched
APH1A	0	chr1	150205604	150210016	1_MACS_peak_1422_lociStitched
APLF	0	chr2	68636259	68656982	4_MACS_peak_12564_lociStitched
APOBEC3H	0	chr22	39539605	39549493	1_MACS_peak_15035_lociStitched
APOD	0	chr3	195265724	195279232	4_MACS_peak_16606_lociStitched
APOL1	0	chr22	36645322	36656069	2_MACS_peak_14911_lociStitched
APOL2	0	chr22	36645322	36656069	2_MACS_peak_14911_lociStitched
APOL4	0	chr22	36645322	36656069	2_MACS_peak_14911_lociStitched
APOLD1	0	chr12	12866216	12880263	2_MACS_peak_4778_lociStitched
APRT	0	chr16	88846236	88858062	3_MACS_peak_8795_lociStitched
APRT	0	chr16	88868031	88879705	2_MACS_peak_8798_lociStitched
ARF1	1	chr1	228268675	228273079	1_MACS_peak_2276_lociStitched
ARHGAP26	0	chr5	142430135	142439356	1_MACS_peak_18483_lociStitched
ARHGAP39	0	chr8	145741957	145754923	3_MACS_peak_22454_lociStitched
ARHGAP4	0	chrX	153230922	153240757	1_MACS_peak_24266_lociStitched
ARHGAP4	0	chrX	153189300	153201528	2_MACS_peak_24264_lociStitched
ARHGAP9	0	chr12	57846052	57856662	3_MACS_peak_5179_lociStitched
ARHGDIA	0	chr17	79816622	79831235	4_MACS_peak_10124_lociStitched
ARHGDIA	0	chr17	79875198	79886694	2_MACS_peak_10130_lociStitched
ARHGEF2	0	chr1	155938911	155952332	2_MACS_peak_1584_lociStitched
ARHGEF2	0	chr1	155903012	155918935	2_MACS_peak_1582_lociStitched
ARID1A	0	chr1	27018385	27031330	1_MACS_peak_489_lociStitched
ARID1B	0	chr6	157097480	157105109	2_MACS_peak_20188_lociStitched
ARID2	0	chr12	46118652	46127322	1_MACS_peak_4932_lociStitched
ARID3A	1	chr19	908741	927779	5_MACS_peak_10644_lociStitched
ARID5A	1	chr2	97186287	97205989	3_MACS_peak_12799_lociStitched
ARL6IP5	0	chr3	69128149	69145672	4_MACS_peak_15854_lociStitched
ARPC5L	0	chr9	127621761	127637205	2_MACS_peak_23169_lociStitched
ARRDC1	0	chr9	140499129	140514804	3_MACS_peak_23496_lociStitched
ARRDC3	0	chr5	90673423	90680889	1_MACS_peak_18131_lociStitched
ASAP3	0	chr1	23850554	23861150	2_MACS_peak_399_lociStitched
ASB16	0	chr17	42293111	42299593	1_MACS_peak_9514_lociStitched
ASB2	0	chr14	94418639	94445805	5_MACS_peak_6791_lociStitched
ASB9P1	0	chr15	93346531	93364473	4_MACS_peak_7733_lociStitched
ASCC1	0	chr10	74003458	74024919	7_MACS_peak_2886_lociStitched
ASH1L	0	chr1	155530078	155534904	1_MACS_peak_1574_lociStitched
ASNA1	0	chr19	12885820	12918289	8_MACS_peak_11055_lociStitched
ASPSCR1	0	chr17	79875198	79886694	2_MACS_peak_10130_lociStitched
ASS1	0	chr9	133319631	133327636	1_MACS_peak_23305_lociStitched
ATAD1	0	chr10	89620008	89629469	3_MACS_peak_2992_lociStitched
ATF4	1	chr22	39914801	39929443	4_MACS_peak_15058_lociStitched
ATG2A	0	chr11	64611372	64638276	5_MACS_peak_3969_lociStitched
ATN1	0	chr12	7045695	7081137	8_MACS_peak_4686_lociStitched
ATOX1	0	chr5	151122772	151138926	3_MACS_peak_18570_lociStitched
ATP5B	0	chr12	57022099	57031424	2_MACS_peak_5155_lociStitched
ATP5B	0	chr12	57074578	57084499	1_MACS_peak_5160_lociStitched
ATP5D	0	chr19	1237471	1277560	9_MACS_peak_10668_lociStitched
ATP6AP1	0	chrX	153596357	153608846	4_MACS_peak_24277_lociStitched
ATP8B3	0	chr19	1847348	1865605	3_MACS_peak_10701_lociStitched
ATXN2L	0	chr16	28833325	28837382	1_MACS_peak_8247_lociStitched
ATXN7L3	0	chr17	42293111	42299593	1_MACS_peak_9514_lociStitched
AVIL	0	chr12	58227276	58241321	3_MACS_peak_5197_lociStitched
AVPR2	0	chrX	153189300	153201528	2_MACS_peak_24264_lociStitched
AZIN1	0	chr8	103816293	103827142	3_MACS_peak_22146_lociStitched
B3GALNT2	0	chr1	235664026	235669418	2_MACS_peak_2378_lociStitched
B3GALT4	0	chr6	33279760	33292224	3_MACS_peak_19370_lociStitched
B3GALT6	0	chr1	1139540	1145000	1_MACS_peak_31_lociStitched
B3GNT9	0	chr16	67191398	67218500	7_MACS_peak_8517_lociStitched
BAD	0	chr11	63992621	64020360	6_MACS_peak_3948_lociStitched
BAD	0	chr11	64050803	64054454	1_MACS_peak_3955_lociStitched
BAT5	0	chr6	31701298	31709069	1_MACS_peak_19306_lociStitched
BAX	0	chr19	49465144	49472152	1_MACS_peak_11786_lociStitched
BAZ2A	0	chr12	57022099	57031424	2_MACS_peak_5155_lociStitched
BAZ2A	0	chr12	57074578	57084499	1_MACS_peak_5160_lociStitched
BBC3	0	chr19	47728546	47735276	1_MACS_peak_11721_lociStitched
BCL2	0	chr18	60977473	60988402	1_MACS_peak_10557_lociStitched
BCL2	0	chr18	60822103	60831284	1_MACS_peak_10547_lociStitched
BCL3	0	chr19	45241450	45259133	5_MACS_peak_11634_lociStitched
BCL3	0	chr19	45221695	45230057	2_MACS_peak_11632_lociStitched
BCL6B	1	chr17	6915040	6926245	3_MACS_peak_8973_lociStitched
BCL8	0	chr15	21003541	21033809	15_MACS_peak_6967_lociStitched
BCL9L	0	chr11	118794351	118801522	1_MACS_peak_4466_lociStitched
BCOR	0	chrX	39953157	39969639	2_MACS_peak_23738_lociStitched
BEST1	0	chr11	61730274	61742859	3_MACS_peak_3879_lociStitched
BEST2	0	chr19	12885820	12918289	8_MACS_peak_11055_lociStitched
BEST4	0	chr1	45265068	45278889	2_MACS_peak_817_lociStitched
BGLAP	0	chr1	156181992	156198890	4_MACS_peak_1606_lociStitched
BHLHE40	1	chr3	5017641	5029244	4_MACS_peak_15292_lociStitched
BIRC5	0	chr17	76163926	76177580	2_MACS_peak_10016_lociStitched
BIRC5	0	chr17	76246837	76255718	2_MACS_peak_10020_lociStitched
BLVRB	0	chr19	40916045	40932559	5_MACS_peak_11521_lociStitched
BMF	0	chr15	40389717	40409179	7_MACS_peak_7116_lociStitched
BMP2K	0	chr4	79686284	79700784	2_MACS_peak_17080_lociStitched
BNIPL	0	chr1	150975417	150982278	1_MACS_peak_1444_lociStitched
BOLA1	0	chr1	149800426	149836503	4_MACS_peak_1408_lociStitched
BOLA1	0	chr1	149854536	149861585	1_MACS_peak_1412_lociStitched
BOLA2B	0	chr16	30193937	30206406	2_MACS_peak_8290_lociStitched
BRD2	0	chr6	32934307	32942675	2_MACS_peak_19356_lociStitched
BRP44	0	chr1	167902911	167908243	1_MACS_peak_1752_lociStitched
BRSK1	0	chr19	55762902	55772264	2_MACS_peak_11944_lociStitched
BSCL2	0	chr11	62492117	62497662	1_MACS_peak_3910_lociStitched
BTBD19	0	chr1	45265068	45278889	2_MACS_peak_817_lociStitched
BTBD2	0	chr19	2049051	2062885	5_MACS_peak_10713_lociStitched
BTG2	0	chr1	203288734	203298216	1_MACS_peak_1991_lociStitched
BTG2	0	chr1	203266238	203278467	3_MACS_peak_1988_lociStitched
BTN2A2	0	chr6	26320566	26368220	13_MACS_peak_19125_lociStitched
BTN3A1	0	chr6	26320566	26368220	13_MACS_peak_19125_lociStitched
BTN3A2	0	chr6	26320566	26368220	13_MACS_peak_19125_lociStitched
BUB1B	0	chr15	40389717	40409179	7_MACS_peak_7116_lociStitched
BZRAP1	0	chr17	56405229	56430707	3_MACS_peak_9727_lociStitched
C10ORF114	0	chr10	21805487	21824580	4_MACS_peak_2591_lociStitched
C10ORF140	0	chr10	21805487	21824580	4_MACS_peak_2591_lociStitched
C11ORF2	0	chr11	64879157	64890872	3_MACS_peak_3989_lociStitched
C11ORF20	0	chr11	63992621	64020360	6_MACS_peak_3948_lociStitched
C11ORF20	0	chr11	64050803	64054454	1_MACS_peak_3955_lociStitched
C11ORF24	0	chr11	68032342	68042075	2_MACS_peak_4139_lociStitched
C12ORF5	0	chr12	4377542	4390042	4_MACS_peak_4647_lociStitched
C12ORF57	0	chr12	7045695	7081137	8_MACS_peak_4686_lociStitched
C14ORF181	0	chr14	69257099	69264123	1_MACS_peak_6557_lociStitched
C14ORF4	0	chr14	77486852	77512274	3_MACS_peak_6668_lociStitched
C14ORF43	0	chr14	74224102	74241641	6_MACS_peak_6615_lociStitched
C14ORF48	0	chr14	94418639	94445805	5_MACS_peak_6791_lociStitched
C14ORF73	0	chr14	103565743	103581625	4_MACS_peak_6880_lociStitched
C14ORF86	0	chr14	94418639	94445805	5_MACS_peak_6791_lociStitched
C15ORF28	0	chr15	69108984	69114793	1_MACS_peak_7457_lociStitched
C16ORF13	0	chr16	685049	700251	3_MACS_peak_7827_lociStitched
C16ORF53	0	chr16	29815432	29837266	4_MACS_peak_8271_lociStitched
C16ORF70	0	chr16	67191398	67218500	7_MACS_peak_8517_lociStitched
C16ORF92	0	chr16	30074614	30078873	1_MACS_peak_8283_lociStitched
C17ORF101	0	chr17	80406025	80417707	2_MACS_peak_10170_lociStitched
C17ORF107	0	chr17	4837593	4856637	3_MACS_peak_8939_lociStitched
C17ORF37	0	chr17	37909195	37915114	1_MACS_peak_9375_lociStitched
C17ORF46	0	chr17	43298158	43308629	1_MACS_peak_9540_lociStitched
C17ORF49	0	chr17	6915040	6926245	3_MACS_peak_8973_lociStitched
C17ORF62	0	chr17	80406025	80417707	2_MACS_peak_10170_lociStitched
C17ORF63	0	chr17	27218230	27230649	2_MACS_peak_9219_lociStitched
C17ORF65	0	chr17	42293111	42299593	1_MACS_peak_9514_lociStitched
C17ORF70	0	chr17	79476674	79487377	2_MACS_peak_10109_lociStitched
C17ORF95	0	chr17	74730203	74737318	1_MACS_peak_9976_lociStitched
C17ORF96	0	chr17	36852111	36863611	2_MACS_peak_9349_lociStitched
C17ORF99	0	chr17	76117418	76152295	7_MACS_peak_10009_lociStitched
C17ORF99	0	chr17	76163926	76177580	2_MACS_peak_10016_lociStitched
C19ORF22	0	chr19	908741	927779	5_MACS_peak_10644_lociStitched
C19ORF23	0	chr19	1237471	1277560	9_MACS_peak_10668_lociStitched
C19ORF24	0	chr19	1237471	1277560	9_MACS_peak_10668_lociStitched
C19ORF26	0	chr19	1237471	1277560	9_MACS_peak_10668_lociStitched
C19ORF35	0	chr19	2254848	2274311	6_MACS_peak_10727_lociStitched
C19ORF43	0	chr19	12885820	12918289	8_MACS_peak_11055_lociStitched
C19ORF6	0	chr19	1018921	1031306	3_MACS_peak_10652_lociStitched
C19ORF6	0	chr19	1066547	1070272	1_MACS_peak_10656_lociStitched
C19ORF61	0	chr19	44256795	44271966	2_MACS_peak_11608_lociStitched
C19ORF61	0	chr19	44281049	44289809	2_MACS_peak_11610_lociStitched
C19ORF70	0	chr19	5716932	5721156	1_MACS_peak_10845_lociStitched
C1ORF106	0	chr1	200856430	200866503	3_MACS_peak_1945_lociStitched
C1ORF152	0	chr1	144517788	144522404	1_MACS_peak_1331_lociStitched
C1ORF159	0	chr1	1071300	1085997	4_MACS_peak_24_lociStitched
C1ORF186	0	chr1	206282323	206310606	4_MACS_peak_2039_lociStitched
C1ORF35	0	chr1	228268675	228273079	1_MACS_peak_2276_lociStitched
C1ORF51	0	chr1	150205604	150210016	1_MACS_peak_1422_lociStitched
C1ORF54	0	chr1	150205604	150210016	1_MACS_peak_1422_lociStitched
C1ORF56	0	chr1	150975417	150982278	1_MACS_peak_1444_lociStitched
C1ORF66	0	chr1	156709660	156723304	2_MACS_peak_1624_lociStitched
C1QTNF6	0	chr22	37607540	37627712	6_MACS_peak_14939_lociStitched
C20ORF72	0	chr20	17945290	17954794	2_MACS_peak_13854_lociStitched
C21ORF121	0	chr21	43480754	43487064	1_MACS_peak_14520_lociStitched
C21ORF128	0	chr21	43480754	43487064	1_MACS_peak_14520_lociStitched
C21ORF33	0	chr21	45552512	45581301	4_MACS_peak_14580_lociStitched
C21ORF33	0	chr21	45590105	45597625	1_MACS_peak_14584_lociStitched
C22ORF26	0	chr22	46464377	46469873	1_MACS_peak_15178_lociStitched
C22ORF26	0	chr22	46446639	46455125	2_MACS_peak_15176_lociStitched
C22ORF41	0	chr22	50962551	50983750	4_MACS_peak_15266_lociStitched
C22ORF45	0	chr22	24819693	24831254	3_MACS_peak_14769_lociStitched
C2ORF62	0	chr2	219260376	219272371	2_MACS_peak_13508_lociStitched
C4ORF42	0	chr4	1239707	1244903	1_MACS_peak_16696_lociStitched
C5ORF28	0	chr5	43482026	43486725	1_MACS_peak_17839_lociStitched
C5ORF34	0	chr5	43482026	43486725	1_MACS_peak_17839_lociStitched
C5ORF34	0	chr5	43554805	43557869	1_MACS_peak_17841_lociStitched
C5ORF39	0	chr5	43007218	43021862	2_MACS_peak_17829_lociStitched
C5ORF39	0	chr5	43036707	43043757	1_MACS_peak_17831_lociStitched
C5ORF39	0	chr5	42989991	42995889	1_MACS_peak_17828_lociStitched
C5ORF39	0	chr5	43063708	43068269	1_MACS_peak_17832_lociStitched
C5ORF45	0	chr5	179230182	179236717	1_MACS_peak_18789_lociStitched
C5ORF45	0	chr5	179244441	179249955	2_MACS_peak_18790_lociStitched
C5ORF56	0	chr5	131744803	131767292	3_MACS_peak_18314_lociStitched
C5ORF56	0	chr5	131790732	131804998	2_MACS_peak_18317_lociStitched
C6ORF105	0	chr6	11824829	11838236	2_MACS_peak_18967_lociStitched
C6ORF136	0	chr6	30649367	30659211	2_MACS_peak_19259_lociStitched
C6ORF150	0	chr6	74158776	74162727	1_MACS_peak_19686_lociStitched
C6ORF25	0	chr6	31701298	31709069	1_MACS_peak_19306_lociStitched
C6ORF26	0	chr6	31701298	31709069	1_MACS_peak_19306_lociStitched
C6ORF26	0	chr6	31756098	31764575	2_MACS_peak_19308_lociStitched
C6ORF27	0	chr6	31783405	31805233	4_MACS_peak_19311_lociStitched
C6ORF27	0	chr6	31701298	31709069	1_MACS_peak_19306_lociStitched
C6ORF27	0	chr6	31756098	31764575	2_MACS_peak_19308_lociStitched
C6ORF48	0	chr6	31783405	31805233	4_MACS_peak_19311_lociStitched
C6ORF48	0	chr6	31756098	31764575	2_MACS_peak_19308_lociStitched
C7ORF29	0	chr7	150062799	150084022	2_MACS_peak_21459_lociStitched
C7ORF47	0	chr7	100025590	100034966	2_MACS_peak_21084_lociStitched
C7ORF51	0	chr7	100025590	100034966	2_MACS_peak_21084_lociStitched
C7ORF61	0	chr7	100025590	100034966	2_MACS_peak_21084_lociStitched
C8G	0	chr9	139837529	139845632	2_MACS_peak_23453_lociStitched
C8ORF30A	0	chr8	145149395	145160780	2_MACS_peak_22432_lociStitched
C8ORF73	0	chr8	144594640	144611243	4_MACS_peak_22395_lociStitched
C9ORF142	0	chr9	139837529	139845632	2_MACS_peak_23453_lociStitched
C9ORF167	0	chr9	140115546	140122320	2_MACS_peak_23473_lociStitched
C9ORF167	0	chr9	140130859	140137250	3_MACS_peak_23475_lociStitched
C9ORF169	0	chr9	140060422	140070654	1_MACS_peak_23469_lociStitched
C9ORF169	0	chr9	140115546	140122320	2_MACS_peak_23473_lociStitched
C9ORF169	0	chr9	140130859	140137250	3_MACS_peak_23475_lociStitched
C9ORF172	0	chr9	139775516	139782636	1_MACS_peak_23450_lociStitched
C9ORF172	0	chr9	139735270	139744689	2_MACS_peak_23447_lociStitched
C9ORF173	0	chr9	140115546	140122320	2_MACS_peak_23473_lociStitched
C9ORF173	0	chr9	140130859	140137250	3_MACS_peak_23475_lociStitched
C9ORF37	0	chr9	140499129	140514804	3_MACS_peak_23496_lociStitched
C9ORF50	0	chr9	132340756	132346900	1_MACS_peak_23281_lociStitched
C9ORF69	0	chr9	139008171	139011916	1_MACS_peak_23413_lociStitched
C9ORF78	0	chr9	132643960	132659123	3_MACS_peak_23290_lociStitched
C9ORF86	0	chr9	139735270	139744689	2_MACS_peak_23447_lociStitched
CA14	0	chr1	150205604	150210016	1_MACS_peak_1422_lociStitched
CABLES1	0	chr18	20712593	20719099	1_MACS_peak_10318_lociStitched
CABLES1	0	chr18	20803577	20823752	3_MACS_peak_10320_lociStitched
CACNA1I	0	chr22	39914801	39929443	4_MACS_peak_15058_lociStitched
CACYBP	0	chr1	174966814	174973430	1_MACS_peak_1800_lociStitched
CALML6	0	chr1	1837259	1842938	1_MACS_peak_77_lociStitched
CALML6	0	chr1	1820721	1829561	2_MACS_peak_75_lociStitched
CAMTA2	1	chr17	4837593	4856637	3_MACS_peak_8939_lociStitched
CAPN10	0	chr2	241498727	241509499	3_MACS_peak_13691_lociStitched
CASC3	0	chr17	38253847	38270746	5_MACS_peak_9393_lociStitched
CASP8	0	chr2	202117499	202128324	3_MACS_peak_13378_lociStitched
CATSPER1	0	chr11	65835329	65839508	1_MACS_peak_4053_lociStitched
CBFA2T3	0	chr16	89033868	89046182	3_MACS_peak_8801_lociStitched
CBLC	0	chr19	45241450	45259133	5_MACS_peak_11634_lociStitched
CBX1	0	chr17	46123831	46136641	1_MACS_peak_9597_lociStitched
CBX2	0	chr17	77769699	77787969	5_MACS_peak_10063_lociStitched
CBX3	0	chr7	26191101	26199494	1_MACS_peak_20488_lociStitched
CBX3	0	chr7	26238026	26244360	2_MACS_peak_20490_lociStitched
CBX4	0	chr17	77809564	77818934	2_MACS_peak_10068_lociStitched
CBX4	0	chr17	77769699	77787969	5_MACS_peak_10063_lociStitched
CBX7	0	chr22	39539605	39549493	1_MACS_peak_15035_lociStitched
CBX8	0	chr17	77809564	77818934	2_MACS_peak_10068_lociStitched
CBX8	0	chr17	77769699	77787969	5_MACS_peak_10063_lociStitched
CBY1	0	chr22	39095191	39103750	3_MACS_peak_15004_lociStitched
CCDC102A	0	chr16	57568812	57580360	2_MACS_peak_8461_lociStitched
CCDC106	0	chr19	56145740	56170499	4_MACS_peak_11966_lociStitched
CCDC114	0	chr19	48823482	48837806	4_MACS_peak_11744_lociStitched
CCDC117	0	chr22	29187031	29199813	2_MACS_peak_14815_lociStitched
CCDC134	0	chr22	42221575	42231096	3_MACS_peak_15104_lociStitched
CCDC19	0	chr1	159890194	159896273	1_MACS_peak_1655_lociStitched
CCDC85B	0	chr11	65623909	65630139	1_MACS_peak_4033_lociStitched
CCDC9	0	chr19	47728546	47735276	1_MACS_peak_11721_lociStitched
CCL1	0	chr17	32690988	32720590	7_MACS_peak_9287_lociStitched
CCL13	0	chr17	32690988	32720590	7_MACS_peak_9287_lociStitched
CCL8	0	chr17	32690988	32720590	7_MACS_peak_9287_lociStitched
CCND2	0	chr12	4377542	4390042	4_MACS_peak_4647_lociStitched
CCNL1	0	chr3	156875705	156880993	1_MACS_peak_16357_lociStitched
CCPG1	0	chr15	55692879	55701628	1_MACS_peak_7293_lociStitched
CCR10	0	chr17	40825725	40834044	2_MACS_peak_9471_lociStitched
CCR2	0	chr3	46389530	46414235	3_MACS_peak_15601_lociStitched
CCR2	0	chr3	46320273	46348354	5_MACS_peak_15594_lociStitched
CCR3	0	chr3	46320273	46348354	5_MACS_peak_15594_lociStitched
CCR5	0	chr3	46389530	46414235	3_MACS_peak_15601_lociStitched
CCR5	0	chr3	46453689	46466482	3_MACS_peak_15608_lociStitched
CCRL2	0	chr3	46389530	46414235	3_MACS_peak_15601_lociStitched
CCRL2	0	chr3	46453689	46466482	3_MACS_peak_15608_lociStitched
CD109	0	chr6	74361725	74365774	1_MACS_peak_19693_lociStitched
CD151	0	chr11	841529	849328	3_MACS_peak_3442_lociStitched
CD247	0	chr1	167507551	167526049	3_MACS_peak_1742_lociStitched
CD247	0	chr1	167531365	167537307	1_MACS_peak_1745_lociStitched
CD28	0	chr2	204568194	204583229	3_MACS_peak_13408_lociStitched
CD7	0	chr17	80245427	80257224	4_MACS_peak_10153_lociStitched
CDC37	0	chr19	10521832	10536536	4_MACS_peak_10981_lociStitched
CDC42BPB	0	chr14	103565743	103581625	4_MACS_peak_6880_lociStitched
CDC42BPG	0	chr11	64611372	64638276	5_MACS_peak_3969_lociStitched
CDC42SE1	0	chr1	150975417	150982278	1_MACS_peak_1444_lociStitched
CDC6	0	chr17	38462925	38487392	5_MACS_peak_9402_lociStitched
CDCA4	0	chr14	105529388	105543400	3_MACS_peak_6924_lociStitched
CDCA5	0	chr11	64879157	64890872	3_MACS_peak_3989_lociStitched
CDH23	0	chr10	73619716	73651003	9_MACS_peak_2875_lociStitched
CDHR2	0	chr5	175960226	175971421	3_MACS_peak_18736_lociStitched
CDIPT	0	chr16	29815432	29837266	4_MACS_peak_8271_lociStitched
CDK11A	0	chr1	1622282	1625572	1_MACS_peak_68_lociStitched
CDK11B	0	chr1	1622282	1625572	1_MACS_peak_68_lociStitched
CDK14	0	chr7	90337792	90367597	7_MACS_peak_20975_lociStitched
CDK18	0	chr1	205446220	205454893	2_MACS_peak_2025_lociStitched
CDK6	0	chr7	92459896	92467026	1_MACS_peak_21005_lociStitched
CDK9	0	chr9	130531826	130549740	3_MACS_peak_23218_lociStitched
CDKN1B	0	chr12	12866216	12880263	2_MACS_peak_4778_lociStitched
CDT1	0	chr16	88846236	88858062	3_MACS_peak_8795_lociStitched
CDT1	0	chr16	88868031	88879705	2_MACS_peak_8798_lociStitched
CEACAM16	0	chr19	45241450	45259133	5_MACS_peak_11634_lociStitched
CEACAM16	0	chr19	45221695	45230057	2_MACS_peak_11632_lociStitched
CEACAM19	0	chr19	45221695	45230057	2_MACS_peak_11632_lociStitched
CENPT	0	chr16	67875378	67882189	2_MACS_peak_8544_lociStitched
CETP	0	chr16	56963414	56973129	2_MACS_peak_8444_lociStitched
CFD	0	chr19	908741	927779	5_MACS_peak_10644_lociStitched
CFL1	0	chr11	65623909	65630139	1_MACS_peak_4033_lociStitched
CFLAR	0	chr2	201979411	201995057	1_MACS_peak_13367_lociStitched
CFLP1	0	chr10	89620008	89629469	3_MACS_peak_2992_lociStitched
CHCHD6	0	chr3	126626800	126634658	1_MACS_peak_16118_lociStitched
CHD3	0	chr17	7737081	7748805	2_MACS_peak_9015_lociStitched
CHEK2	0	chr22	29187031	29199813	2_MACS_peak_14815_lociStitched
CHERP	0	chr19	16694141	16706613	3_MACS_peak_11189_lociStitched
CHI3L2	0	chr1	111735792	111748245	2_MACS_peak_1206_lociStitched
CHKB	0	chr22	50962551	50983750	4_MACS_peak_15266_lociStitched
CHMP2A	0	chr19	59064859	59071945	1_MACS_peak_12035_lociStitched
CHMP7	0	chr8	23074916	23085904	1_MACS_peak_21679_lociStitched
CHRM1	0	chr11	62646759	62652105	1_MACS_peak_3922_lociStitched
CHRNE	0	chr17	4837593	4856637	3_MACS_peak_8939_lociStitched
CHST15	0	chr10	125838908	125855224	5_MACS_peak_3325_lociStitched
CIITA	0	chr16	10961777	10976550	3_MACS_peak_8036_lociStitched
CIRBP	0	chr19	1237471	1277560	9_MACS_peak_10668_lociStitched
CISD3	0	chr17	36852111	36863611	2_MACS_peak_9349_lociStitched
CKLF	0	chr16	66549324	66560253	2_MACS_peak_8500_lociStitched
CKS1B	0	chr1	154969609	154980183	1_MACS_peak_1539_lociStitched
CKS1B	0	chr1	154907661	154918112	1_MACS_peak_1533_lociStitched
CKS1B	0	chr1	154942344	154957635	3_MACS_peak_1536_lociStitched
CKS1B	0	chr1	154924959	154936201	2_MACS_peak_1534_lociStitched
CLDN6	0	chr16	3012822	3021255	2_MACS_peak_7921_lociStitched
CLDN9	0	chr16	3012822	3021255	2_MACS_peak_7921_lociStitched
CLIC1	0	chr6	31701298	31709069	1_MACS_peak_19306_lociStitched
