GENE	CHROM	START	STOP	ENHANCER_ID
ZFP62	chr5	180229003	180239088	3_MACS_peak_17511_lociStitched
ZFP91	chr11	58344611	58347606	1_MACS_peak_3497_lociStitched
ZKSCAN5	chr7	99097027	99103397	2_MACS_peak_19481_lociStitched
ZNF114	chr19	48824068	48837690	4_MACS_peak_10615_lociStitched
ZNF114	chr19	48758389	48764022	3_MACS_peak_10612_lociStitched
ZNF131	chr5	43120545	43122403	1_MACS_peak_16433_lociStitched
ZNF217	chr20	52196203	52211662	6_MACS_peak_12935_lociStitched
ZNF276	chr16	89766278	89769032	1_MACS_peak_8109_lociStitched
ZNF367	chr9	99175643	99182170	2_MACS_peak_21284_lociStitched
ZNF394	chr7	99097027	99103397	2_MACS_peak_19481_lociStitched
ZNF460	chr19	57790583	57795345	3_MACS_peak_10799_lociStitched
ZNF490	chr19	12720889	12725691	1_MACS_peak_9969_lociStitched
ZNF524	chr19	56110361	56117970	2_MACS_peak_10778_lociStitched
ZNF526	chr19	42771647	42775627	2_MACS_peak_10483_lociStitched
ZNF526	chr19	42720594	42725204	2_MACS_peak_10479_lociStitched
ZNF542	chr19	56825276	56827219	1_MACS_peak_10793_lociStitched
ZNF543	chr19	57790583	57795345	3_MACS_peak_10799_lociStitched
ZNF554	chr19	2782278	2786381	3_MACS_peak_9723_lociStitched
ZNF579	chr19	56110361	56117970	2_MACS_peak_10778_lociStitched
ZNF580	chr19	56110361	56117970	2_MACS_peak_10778_lociStitched
ZNF580	chr19	56165056	56167602	1_MACS_peak_10786_lociStitched
ZNF581	chr19	56110361	56117970	2_MACS_peak_10778_lociStitched
ZNF581	chr19	56165056	56167602	1_MACS_peak_10786_lociStitched
ZNF592	chr15	85290280	85294814	2_MACS_peak_7066_lociStitched
ZNF672	chr1	249131819	249133929	1_MACS_peak_2219_lociStitched
ZNF687	chr1	151253680	151255867	1_MACS_peak_1228_lociStitched
ZNF689	chr16	30668435	30671505	1_MACS_peak_7698_lociStitched
ZNF692	chr1	249131819	249133929	1_MACS_peak_2219_lociStitched
ZNF774	chr15	90943357	90945722	1_MACS_peak_7144_lociStitched
ZNF775	chr7	150100714	150104912	1_MACS_peak_19927_lociStitched
ZNF775	chr7	150072703	150080937	3_MACS_peak_19924_lociStitched
ZNF784	chr19	56110361	56117970	2_MACS_peak_10778_lociStitched
ZNF784	chr19	56165056	56167602	1_MACS_peak_10786_lociStitched
ZNF789	chr7	99097027	99103397	2_MACS_peak_19481_lociStitched
ZNF791	chr19	12720889	12725691	1_MACS_peak_9969_lociStitched
ZNF805	chr19	57790583	57795345	3_MACS_peak_10799_lociStitched
