GENE	TF	CHROM	START	STOP	ENHANCER_ID
ALKBH5	0	chr17	18085515	18090819	1_MACS_peak_9671_lociStitched
ALOX12	0	chr17	6915013	6918943	1_MACS_peak_9545_lociStitched
ALOXE3	0	chr17	8053770	8067268	6_MACS_peak_9588_lociStitched
ALPK1	0	chr4	113199577	113210980	7_MACS_peak_18271_lociStitched
AMDHD2	0	chr16	2562997	2571087	2_MACS_peak_8610_lociStitched
AMH	0	chr19	2255147	2274294	5_MACS_peak_11108_lociStitched
AMH	0	chr19	2233918	2241147	4_MACS_peak_11104_lociStitched
AMIGO3	0	chr3	49759695	49763095	1_MACS_peak_16303_lociStitched
AMT	0	chr3	49446801	49451670	1_MACS_peak_16296_lociStitched
ANAPC11	0	chr17	79825194	79830567	2_MACS_peak_10583_lociStitched
ANKDD1A	0	chr15	65183103	65190758	1_MACS_peak_7950_lociStitched
ANKMY1	0	chr2	241499030	241508633	4_MACS_peak_14203_lociStitched
ANKRD11	0	chr16	89550918	89558211	3_MACS_peak_9398_lociStitched
ANKRD12	0	chr18	9135477	9144835	2_MACS_peak_10679_lociStitched
ANKRD13D	0	chr11	67033735	67046769	4_MACS_peak_4282_lociStitched
ANKRD16	0	chr10	5929981	5947376	5_MACS_peak_2651_lociStitched
ANKRD28	0	chr3	15835083	15840215	1_MACS_peak_15903_lociStitched
ANKRD34A	0	chr1	145434489	145443365	1_MACS_peak_1252_lociStitched
ANKRD34A	0	chr1	145449455	145457810	2_MACS_peak_1253_lociStitched
ANKRD34A	0	chr1	145500798	145508993	2_MACS_peak_1258_lociStitched
ANKRD35	0	chr1	145500798	145508993	2_MACS_peak_1258_lociStitched
ANKRD36BP2	0	chr2	89130572	89166913	10_MACS_peak_13162_lociStitched
ANKRD36BP2	0	chr2	89046834	89056221	2_MACS_peak_13155_lociStitched
ANKRD42	0	chr11	82866671	82874435	5_MACS_peak_4501_lociStitched
ANKRD44	0	chr2	198165044	198176308	5_MACS_peak_13879_lociStitched
ANKZF1	0	chr2	220109484	220119200	4_MACS_peak_14057_lociStitched
ANP32A	0	chr15	69108790	69114568	1_MACS_peak_8050_lociStitched
ANP32B	0	chr9	100743703	100750981	2_MACS_peak_24579_lociStitched
ANXA2	0	chr15	60680910	60691123	4_MACS_peak_7856_lociStitched
AP1AR	0	chr4	113199577	113210980	7_MACS_peak_18271_lociStitched
AP2A1	0	chr19	50312129	50322428	3_MACS_peak_12159_lociStitched
APBA3	0	chr19	3760598	3763771	1_MACS_peak_11167_lociStitched
APC2	0	chr19	1406543	1416513	2_MACS_peak_11054_lociStitched
APEH	0	chr3	49759695	49763095	1_MACS_peak_16303_lociStitched
APEX1	0	chr14	20922193	20930550	3_MACS_peak_6677_lociStitched
APOA2	0	chr1	161134572	161157737	6_MACS_peak_1636_lociStitched
APOBEC2	0	chr6	41038852	41042956	1_MACS_peak_20695_lociStitched
APOD	0	chr3	195263925	195277781	3_MACS_peak_17626_lociStitched
APOLD1	0	chr12	12866730	12879943	1_MACS_peak_5032_lociStitched
APOM	0	chr6	31627351	31634778	2_MACS_peak_20495_lociStitched
AQP10	0	chr1	154297038	154307761	2_MACS_peak_1426_lociStitched
ARF1	1	chr1	228268934	228281399	3_MACS_peak_2472_lociStitched
ARF4	1	chr3	57577825	57585297	2_MACS_peak_16447_lociStitched
ARHGAP30	0	chr1	161008034	161017741	3_MACS_peak_1626_lociStitched
ARHGAP30	0	chr1	161086648	161090467	1_MACS_peak_1632_lociStitched
ARHGAP33	0	chr19	36231005	36240014	5_MACS_peak_11811_lociStitched
ARHGAP42	0	chr11	100779060	100790882	3_MACS_peak_4588_lociStitched
ARHGAP42	0	chr11	100548283	100564153	5_MACS_peak_4575_lociStitched
ARHGAP5	0	chr14	32667230	32676218	4_MACS_peak_6789_lociStitched
ARHGAP9	0	chr12	57912776	57917458	1_MACS_peak_5509_lociStitched
ARHGDIA	0	chr17	79825194	79830567	2_MACS_peak_10583_lociStitched
ARHGDIB	0	chr12	15101412	15116032	8_MACS_peak_5061_lociStitched
ARHGEF2	0	chr1	155936547	155954282	5_MACS_peak_1495_lociStitched
ARHGEF3	0	chr3	56948047	56956500	2_MACS_peak_16442_lociStitched
ARID1A	0	chr1	27018641	27033330	5_MACS_peak_327_lociStitched
ARID1A	0	chr1	27060019	27077493	11_MACS_peak_333_lociStitched
ARID1B	0	chr6	157166427	157178757	2_MACS_peak_21555_lociStitched
ARID1B	0	chr6	157097845	157105618	1_MACS_peak_21554_lociStitched
ARID2	0	chr12	46120043	46127426	1_MACS_peak_5264_lociStitched
ARID3A	1	chr19	919519	928536	2_MACS_peak_11012_lociStitched
ARID3A	1	chr19	891091	894025	1_MACS_peak_11009_lociStitched
ARID3A	1	chr19	908210	914001	2_MACS_peak_11010_lociStitched
ARID3A	1	chr19	946791	955464	5_MACS_peak_11015_lociStitched
ARID4B	0	chr1	235488228	235493676	2_MACS_peak_2550_lociStitched
ARID5B	0	chr10	63801407	63814871	6_MACS_peak_3047_lociStitched
ARID5B	0	chr10	63656893	63665191	2_MACS_peak_3039_lociStitched
ARIH1	0	chr15	72765250	72769288	1_MACS_peak_8082_lociStitched
ARIH2	0	chr3	48954975	48957834	1_MACS_peak_16280_lociStitched
ARL6IP5	0	chr3	69128546	69146356	7_MACS_peak_16525_lociStitched
ARMC2	0	chr6	109213080	109227670	6_MACS_peak_21193_lociStitched
ARMC6	0	chr19	19173497	19184057	7_MACS_peak_11656_lociStitched
ARPC5L	0	chr9	127630395	127643787	3_MACS_peak_24797_lociStitched
ARPM1	0	chr3	169487303	169492408	2_MACS_peak_17276_lociStitched
ARPP19	0	chr15	52857191	52861755	2_MACS_peak_7781_lociStitched
ARRDC3	0	chr5	90673987	90680915	1_MACS_peak_19218_lociStitched
ASAM	0	chr11	122926271	122943573	6_MACS_peak_4800_lociStitched
ASB5	0	chr4	177239990	177249232	3_MACS_peak_18611_lociStitched
ASB7	0	chr15	101135667	101143858	3_MACS_peak_8478_lociStitched
ASB9P1	0	chr15	93368861	93396935	7_MACS_peak_8399_lociStitched
ASB9P1	0	chr15	93346520	93355310	2_MACS_peak_8396_lociStitched
ASNA1	0	chr19	12844239	12849135	2_MACS_peak_11427_lociStitched
ATAT1	0	chr6	30579277	30586838	3_MACS_peak_20456_lociStitched
ATF4	1	chr22	39904253	39928908	8_MACS_peak_15575_lociStitched
ATG3	0	chr3	112279201	112282017	1_MACS_peak_16756_lociStitched
ATG9A	0	chr2	220109484	220119200	4_MACS_peak_14057_lociStitched
ATHL1	0	chr11	307951	321294	5_MACS_peak_3624_lociStitched
ATHL1	0	chr11	266836	275307	4_MACS_peak_3619_lociStitched
ATN1	0	chr12	7052276	7080789	9_MACS_peak_4973_lociStitched
ATP11B	0	chr3	182506950	182514155	2_MACS_peak_17455_lociStitched
ATP13A1	0	chr19	19770987	19780421	2_MACS_peak_11682_lociStitched
ATP2A3	0	chr17	3813650	3820271	3_MACS_peak_9488_lociStitched
ATP2B4	0	chr1	203706444	203714301	1_MACS_peak_2146_lociStitched
ATP5B	0	chr12	57021941	57031361	3_MACS_peak_5482_lociStitched
ATP5B	0	chr12	57076938	57083279	1_MACS_peak_5488_lociStitched
ATP5D	0	chr19	1258287	1277448	4_MACS_peak_11048_lociStitched
ATP5D	0	chr19	1239898	1254052	5_MACS_peak_11043_lociStitched
ATP5J	0	chr21	27105893	27112513	2_MACS_peak_14945_lociStitched
ATP5L	0	chr11	118268980	118282467	5_MACS_peak_4743_lociStitched
ATP6V0C	0	chr16	2562997	2571087	2_MACS_peak_8610_lociStitched
ATP6V1A	0	chr3	113461538	113468367	3_MACS_peak_16779_lociStitched
ATP6V1E2	0	chr2	46783608	46803740	5_MACS_peak_12705_lociStitched
ATP6V1E2	0	chr2	46768597	46778518	3_MACS_peak_12702_lociStitched
ATP6V1G1	0	chr9	117369944	117383566	5_MACS_peak_24707_lociStitched
ATP8B2	0	chr1	154297038	154307761	2_MACS_peak_1426_lociStitched
ATRIP	0	chr3	48506831	48515237	3_MACS_peak_16264_lociStitched
ATXN1	0	chr6	16759051	16764383	1_MACS_peak_20255_lociStitched
ATXN1	0	chr6	16504051	16519789	5_MACS_peak_20237_lociStitched
AURKB	0	chr17	8053770	8067268	6_MACS_peak_9588_lociStitched
AURKC	0	chr19	57787420	57795469	4_MACS_peak_12280_lociStitched
AXL	0	chr19	41768348	41773491	2_MACS_peak_11933_lociStitched
AZU1	0	chr19	796455	801019	3_MACS_peak_11005_lociStitched
B2M	0	chr15	45001819	45029578	8_MACS_peak_7694_lociStitched
B2M	0	chr15	44954423	44963866	3_MACS_peak_7690_lociStitched
B3GALT4	0	chr6	33279767	33292259	3_MACS_peak_20562_lociStitched
B4GALNT4	0	chr11	307951	321294	5_MACS_peak_3624_lociStitched
B4GALT1	0	chr9	33151796	33172607	5_MACS_peak_24151_lociStitched
B4GALT1	0	chr9	33128967	33146529	9_MACS_peak_24142_lociStitched
B4GALT3	0	chr1	161134572	161157737	6_MACS_peak_1636_lociStitched
B4GALT3	0	chr1	161122854	161129956	2_MACS_peak_1634_lociStitched
BAD	0	chr11	63992595	64015006	6_MACS_peak_4148_lociStitched
BAD	0	chr11	64071052	64074549	1_MACS_peak_4156_lociStitched
BAD	0	chr11	64083651	64087357	1_MACS_peak_4157_lociStitched
BAG1	0	chr9	33288650	33299883	2_MACS_peak_24160_lociStitched
BAK1	0	chr6	33538045	33548512	3_MACS_peak_20573_lociStitched
BAP1	0	chr3	52442659	52446068	1_MACS_peak_16379_lociStitched
BAT2	0	chr6	31627351	31634778	2_MACS_peak_20495_lociStitched
BAT2L1	0	chr9	134268444	134278692	3_MACS_peak_24930_lociStitched
BAT2L2	0	chr1	171453590	171457283	2_MACS_peak_1776_lociStitched
BAT3	0	chr6	31627351	31634778	2_MACS_peak_20495_lociStitched
BAT5	0	chr6	31694540	31708784	4_MACS_peak_20498_lociStitched
BAT5	0	chr6	31627351	31634778	2_MACS_peak_20495_lociStitched
BAZ2A	0	chr12	57021941	57031361	3_MACS_peak_5482_lociStitched
BAZ2A	0	chr12	57076938	57083279	1_MACS_peak_5488_lociStitched
BBC3	0	chr19	47728598	47735119	2_MACS_peak_12074_lociStitched
BCL11A	1	chr2	60772255	60783382	2_MACS_peak_12827_lociStitched
BCL3	0	chr19	45250728	45259912	3_MACS_peak_12006_lociStitched
BCL6B	1	chr17	6915013	6918943	1_MACS_peak_9545_lociStitched
BCLAF1	1	chr6	136608888	136612490	1_MACS_peak_21378_lociStitched
BEND6	0	chr6	56697564	56709213	2_MACS_peak_20886_lociStitched
BEST2	0	chr19	12899054	12907589	2_MACS_peak_11433_lociStitched
BEST2	0	chr19	12844239	12849135	2_MACS_peak_11427_lociStitched
BET1L	0	chr11	206259	209628	1_MACS_peak_3616_lociStitched
BGLAP	0	chr1	156182060	156188265	2_MACS_peak_1514_lociStitched
BHLHE40	1	chr3	5018527	5029331	3_MACS_peak_15784_lociStitched
BHLHE41	1	chr12	26266254	26280344	1_MACS_peak_5128_lociStitched
BMF	0	chr15	40387034	40392056	1_MACS_peak_7585_lociStitched
BMI1	0	chr10	22595728	22616079	2_MACS_peak_2800_lociStitched
BMP6	0	chr6	7880302	7921616	4_MACS_peak_20110_lociStitched
BNIP2	0	chr15	59977620	59982751	1_MACS_peak_7854_lociStitched
BOD1	0	chr5	173160342	173174251	4_MACS_peak_19876_lociStitched
BRAF	0	chr7	140620160	140625604	2_MACS_peak_22739_lociStitched
BRD2	0	chr6	32934914	32942558	1_MACS_peak_20551_lociStitched
BRD4	0	chr19	15434118	15445432	3_MACS_peak_11509_lociStitched
BRD4	0	chr19	15395229	15408929	6_MACS_peak_11502_lociStitched
BRP44	0	chr1	167903556	167907651	1_MACS_peak_1754_lociStitched
BRSK1	0	chr19	55762391	55771673	3_MACS_peak_12237_lociStitched
BSCL2	0	chr11	62472854	62482275	3_MACS_peak_4100_lociStitched
BST2	0	chr19	17514534	17518984	1_MACS_peak_11580_lociStitched
BTBD2	0	chr19	2040057	2062663	8_MACS_peak_11084_lociStitched
BTG2	0	chr1	203251694	203281480	6_MACS_peak_2134_lociStitched
BTG2	0	chr1	203286648	203301228	3_MACS_peak_2140_lociStitched
BTN1A1	0	chr6	26532109	26539540	2_MACS_peak_20380_lociStitched
BZRAP1	0	chr17	56407754	56417194	3_MACS_peak_10218_lociStitched
BZW1	0	chr2	201725935	201730125	1_MACS_peak_13917_lociStitched
C11ORF2	0	chr11	64897214	64903661	3_MACS_peak_4183_lociStitched
C11ORF2	0	chr11	64879202	64890347	4_MACS_peak_4179_lociStitched
C11ORF2	0	chr11	64850762	64857730	2_MACS_peak_4175_lociStitched
C11ORF20	0	chr11	64071052	64074549	1_MACS_peak_4156_lociStitched
C11ORF20	0	chr11	64083651	64087357	1_MACS_peak_4157_lociStitched
C11ORF24	0	chr11	68032161	68041346	2_MACS_peak_4321_lociStitched
C11ORF48	0	chr11	62472854	62482275	3_MACS_peak_4100_lociStitched
C11ORF68	0	chr11	65655249	65662093	2_MACS_peak_4226_lociStitched
C11ORF83	0	chr11	62472854	62482275	3_MACS_peak_4100_lociStitched
C12ORF11	0	chr12	27088880	27096694	2_MACS_peak_5148_lociStitched
C12ORF5	0	chr12	4377991	4384949	1_MACS_peak_4932_lociStitched
C12ORF57	0	chr12	7052276	7080789	9_MACS_peak_4973_lociStitched
C12ORF60	0	chr12	14920261	14928078	2_MACS_peak_5055_lociStitched
C12ORF69	0	chr12	14920261	14928078	2_MACS_peak_5055_lociStitched
C12ORF73	0	chr12	104321659	104329031	5_MACS_peak_5840_lociStitched
C14ORF181	0	chr14	69255841	69263596	3_MACS_peak_7041_lociStitched
C14ORF4	0	chr14	77493201	77507563	4_MACS_peak_7156_lociStitched
C14ORF49	0	chr14	95975319	95986794	4_MACS_peak_7319_lociStitched
C14ORF50	0	chr14	64967855	64974508	2_MACS_peak_6988_lociStitched
C15ORF17	0	chr15	75161604	75166355	2_MACS_peak_8118_lociStitched
C15ORF28	0	chr15	69108790	69114568	1_MACS_peak_8050_lociStitched
C15ORF39	0	chr15	75491291	75512030	6_MACS_peak_8145_lociStitched
C15ORF57	0	chr15	40838456	40862637	7_MACS_peak_7599_lociStitched
C15ORF58	0	chr15	90726576	90737227	4_MACS_peak_8357_lociStitched
C15ORF61	0	chr15	67811884	67816172	1_MACS_peak_7997_lociStitched
C15ORF63	0	chr15	44083650	44085942	1_MACS_peak_7670_lociStitched
C17ORF107	0	chr17	4842766	4854016	4_MACS_peak_9517_lociStitched
C17ORF46	0	chr17	43298382	43308297	2_MACS_peak_10029_lociStitched
C17ORF49	0	chr17	6915013	6918943	1_MACS_peak_9545_lociStitched
C17ORF59	0	chr17	8053770	8067268	6_MACS_peak_9588_lociStitched
C17ORF60	0	chr17	62500005	62504183	2_MACS_peak_10314_lociStitched
C17ORF81	0	chr17	7137030	7147050	3_MACS_peak_9550_lociStitched
C18ORF1	0	chr18	13370893	13383343	6_MACS_peak_10727_lociStitched
C18ORF1	0	chr18	13217041	13227635	3_MACS_peak_10722_lociStitched
C19ORF20	0	chr19	506198	511952	2_MACS_peak_10995_lociStitched
C19ORF21	0	chr19	796455	801019	3_MACS_peak_11005_lociStitched
C19ORF22	0	chr19	919519	928536	2_MACS_peak_11012_lociStitched
C19ORF22	0	chr19	891091	894025	1_MACS_peak_11009_lociStitched
C19ORF22	0	chr19	908210	914001	2_MACS_peak_11010_lociStitched
C19ORF22	0	chr19	946791	955464	5_MACS_peak_11015_lociStitched
C19ORF23	0	chr19	1258287	1277448	4_MACS_peak_11048_lociStitched
C19ORF23	0	chr19	1239898	1254052	5_MACS_peak_11043_lociStitched
C19ORF24	0	chr19	1258287	1277448	4_MACS_peak_11048_lociStitched
C19ORF24	0	chr19	1239898	1254052	5_MACS_peak_11043_lociStitched
C19ORF26	0	chr19	1258287	1277448	4_MACS_peak_11048_lociStitched
C19ORF26	0	chr19	1239898	1254052	5_MACS_peak_11043_lociStitched
C19ORF28	0	chr19	3499648	3507627	2_MACS_peak_11158_lociStitched
C19ORF34	0	chr19	1939985	1943561	1_MACS_peak_11081_lociStitched
C19ORF35	0	chr19	2255147	2274294	5_MACS_peak_11108_lociStitched
C19ORF35	0	chr19	2233918	2241147	4_MACS_peak_11104_lociStitched
C19ORF38	0	chr19	10978343	10990812	5_MACS_peak_11357_lociStitched
C19ORF42	0	chr19	16733833	16740908	2_MACS_peak_11550_lociStitched
C19ORF43	0	chr19	12844239	12849135	2_MACS_peak_11427_lociStitched
C19ORF50	0	chr19	18594449	18621058	12_MACS_peak_11621_lociStitched
C19ORF50	0	chr19	18625425	18633840	1_MACS_peak_11633_lociStitched
C19ORF52	0	chr19	10978343	10990812	5_MACS_peak_11357_lociStitched
C19ORF55	0	chr19	36231005	36240014	5_MACS_peak_11811_lociStitched
C19ORF56	0	chr19	12775681	12781259	2_MACS_peak_11421_lociStitched
C19ORF59	0	chr19	7693147	7695807	1_MACS_peak_11270_lociStitched
C19ORF6	0	chr19	1016563	1029628	2_MACS_peak_11022_lociStitched
C19ORF6	0	chr19	1064608	1077289	4_MACS_peak_11026_lociStitched
C19ORF70	0	chr19	5686047	5692826	2_MACS_peak_11217_lociStitched
C19ORF71	0	chr19	3499648	3507627	2_MACS_peak_11158_lociStitched
C19ORF77	0	chr19	3499648	3507627	2_MACS_peak_11158_lociStitched
C1ORF152	0	chr1	144518783	144522465	1_MACS_peak_1227_lociStitched
C1ORF186	0	chr1	206282364	206294389	3_MACS_peak_2218_lociStitched
C1ORF189	0	chr1	154187532	154197320	4_MACS_peak_1419_lociStitched
C1ORF189	0	chr1	154146810	154156329	4_MACS_peak_1414_lociStitched
C1ORF21	0	chr1	184451915	184464865	5_MACS_peak_1950_lociStitched
C1ORF220	0	chr1	178541741	178552193	2_MACS_peak_1861_lociStitched
C1ORF25	0	chr1	185124796	185127575	1_MACS_peak_1965_lociStitched
C1ORF26	0	chr1	185124796	185127575	1_MACS_peak_1965_lociStitched
C1ORF27	0	chr1	186373232	186394648	5_MACS_peak_1969_lociStitched
C1ORF27	0	chr1	186342994	186346037	1_MACS_peak_1968_lociStitched
C1ORF35	0	chr1	228268934	228281399	3_MACS_peak_2472_lociStitched
C1ORF43	0	chr1	154187532	154197320	4_MACS_peak_1419_lociStitched
C1ORF43	0	chr1	154146810	154156329	4_MACS_peak_1414_lociStitched
C1ORF55	0	chr1	226184177	226190858	2_MACS_peak_2413_lociStitched
C1ORF66	0	chr1	156709664	156722529	3_MACS_peak_1537_lociStitched
C1ORF9	0	chr1	172500860	172503675	1_MACS_peak_1788_lociStitched
C1QTNF6	0	chr22	37614409	37628277	4_MACS_peak_15485_lociStitched
C2	0	chr6	31937575	31941280	1_MACS_peak_20523_lociStitched
C21ORF125	0	chr21	44829285	44865269	9_MACS_peak_15148_lociStitched
C21ORF33	0	chr21	45552807	45566314	5_MACS_peak_15181_lociStitched
C21ORF34	0	chr21	17566134	17572883	2_MACS_peak_14915_lociStitched
C21ORF81	0	chr21	15313522	15323569	3_MACS_peak_14889_lociStitched
C21ORF84	0	chr21	44829285	44865269	9_MACS_peak_15148_lociStitched
C21ORF91	0	chr21	19152419	19168201	4_MACS_peak_14927_lociStitched
C21ORF91	0	chr21	19184067	19193803	4_MACS_peak_14931_lociStitched
C22ORF26	0	chr22	46447817	46455212	2_MACS_peak_15698_lociStitched
C22ORF41	0	chr22	50962988	50987345	6_MACS_peak_15750_lociStitched
C2CD2L	0	chr11	118971482	118979473	2_MACS_peak_4767_lociStitched
C3	0	chr19	6766623	6783204	5_MACS_peak_11241_lociStitched
C3	0	chr19	6735927	6740259	1_MACS_peak_11239_lociStitched
C3ORF1	0	chr3	119178677	119188500	3_MACS_peak_16845_lociStitched
C3ORF18	0	chr3	50637577	50655516	4_MACS_peak_16334_lociStitched
C3ORF37	0	chr3	128995109	129006561	4_MACS_peak_16972_lociStitched
C3ORF37	0	chr3	129023646	129037326	5_MACS_peak_16976_lociStitched
C3ORF45	0	chr3	50272800	50286461	5_MACS_peak_16316_lociStitched
C3ORF47	0	chr3	128995109	129006561	4_MACS_peak_16972_lociStitched
C3ORF47	0	chr3	129023646	129037326	5_MACS_peak_16976_lociStitched
C3ORF48	0	chr3	20080494	20091474	2_MACS_peak_15937_lociStitched
C3ORF71	0	chr3	48954975	48957834	1_MACS_peak_16280_lociStitched
C4B	0	chr6	31937575	31941280	1_MACS_peak_20523_lociStitched
C4ORF31	0	chr4	121987052	121994588	2_MACS_peak_18332_lociStitched
C4ORF36	0	chr4	87855226	87862394	3_MACS_peak_18128_lociStitched
C5ORF27	0	chr5	95143908	95160596	7_MACS_peak_19228_lociStitched
C5ORF56	0	chr5	131755499	131766362	4_MACS_peak_19514_lociStitched
C6ORF105	0	chr6	11828185	11835952	3_MACS_peak_20161_lociStitched
C6ORF130	0	chr6	41038852	41042956	1_MACS_peak_20695_lociStitched
C6ORF136	0	chr6	30579277	30586838	3_MACS_peak_20456_lociStitched
C6ORF136	0	chr6	30649373	30658905	3_MACS_peak_20462_lociStitched
C6ORF227	0	chr6	33538045	33548512	3_MACS_peak_20573_lociStitched
C6ORF25	0	chr6	31694540	31708784	4_MACS_peak_20498_lociStitched
C6ORF26	0	chr6	31779788	31806176	10_MACS_peak_20507_lociStitched
C6ORF26	0	chr6	31694540	31708784	4_MACS_peak_20498_lociStitched
C6ORF26	0	chr6	31756576	31764242	3_MACS_peak_20503_lociStitched
C6ORF27	0	chr6	31779788	31806176	10_MACS_peak_20507_lociStitched
C6ORF27	0	chr6	31694540	31708784	4_MACS_peak_20498_lociStitched
C6ORF27	0	chr6	31756576	31764242	3_MACS_peak_20503_lociStitched
C6ORF47	0	chr6	31627351	31634778	2_MACS_peak_20495_lociStitched
C6ORF48	0	chr6	31779788	31806176	10_MACS_peak_20507_lociStitched
C6ORF48	0	chr6	31756576	31764242	3_MACS_peak_20503_lociStitched
C6ORF62	0	chr6	24717553	24724811	3_MACS_peak_20290_lociStitched
C7ORF29	0	chr7	150064304	150083827	5_MACS_peak_22791_lociStitched
C7ORF47	0	chr7	100025851	100034698	2_MACS_peak_22374_lociStitched
C7ORF51	0	chr7	100025851	100034698	2_MACS_peak_22374_lociStitched
C7ORF61	0	chr7	100025851	100034698	2_MACS_peak_22374_lociStitched
C9ORF131	0	chr9	35066734	35073535	3_MACS_peak_24194_lociStitched
C9ORF140	0	chr9	139979845	139991022	5_MACS_peak_25023_lociStitched
C9ORF152	0	chr9	112904427	112928969	7_MACS_peak_24657_lociStitched
C9ORF163	0	chr9	139375900	139379033	1_MACS_peak_25001_lociStitched
C9ORF43	0	chr9	116168659	116179299	3_MACS_peak_24691_lociStitched
C9ORF53	0	chr9	21986496	21996389	2_MACS_peak_24087_lociStitched
C9ORF64	0	chr9	86592534	86596685	1_MACS_peak_24423_lociStitched
C9ORF66	0	chr9	176323	186791	2_MACS_peak_23900_lociStitched
C9ORF91	0	chr9	117369944	117383566	5_MACS_peak_24707_lociStitched
C9ORF95	0	chr9	77701056	77705013	1_MACS_peak_24378_lociStitched
CACNA1I	0	chr22	39904253	39928908	8_MACS_peak_15575_lociStitched
CACYBP	0	chr1	174967236	174970511	1_MACS_peak_1826_lociStitched
CADM1	0	chr11	115090209	115095741	2_MACS_peak_4718_lociStitched
CALR	0	chr19	13043291	13057995	4_MACS_peak_11441_lociStitched
CAMKK1	0	chr17	3813650	3820271	3_MACS_peak_9488_lociStitched
CAMTA2	1	chr17	4842766	4854016	4_MACS_peak_9517_lociStitched
CAPN1	0	chr11	64897214	64903661	3_MACS_peak_4183_lociStitched
CAPN10	0	chr2	241499030	241508633	4_MACS_peak_14203_lociStitched
CAPN2	0	chr1	223899678	223923059	6_MACS_peak_2376_lociStitched
CAPN8	0	chr1	223899678	223923059	6_MACS_peak_2376_lociStitched
CAPRIN1	0	chr11	34072371	34075824	1_MACS_peak_3929_lociStitched
