GENE	TF	CHROM	START	STOP	ENHANCER_ID
AIRE	1	chr21	45660072	45665671	1_MACS_peak_19748_lociStitched
AIRE	1	chr21	45717301	45721119	1_MACS_peak_19750_lociStitched
AKAP13	0	chr15	86232143	86237573	3_MACS_peak_10296_lociStitched
AKAP2	0	chr9	112678380	112682878	3_MACS_peak_31685_lociStitched
AKAP2	0	chr9	112908461	112915328	2_MACS_peak_31700_lociStitched
AKAP2	0	chr9	112915854	112921318	3_MACS_peak_31702_lociStitched
AKNA	0	chr9	117147123	117151465	2_MACS_peak_31759_lociStitched
AKR1D1	0	chr7	137707868	137711823	1_MACS_peak_29288_lociStitched
AKT3	0	chr1	244012307	244014735	1_MACS_peak_3211_lociStitched
ALDH3B1	0	chr11	67775281	67778223	1_MACS_peak_5590_lociStitched
ALDH8A1	0	chr6	135190239	135196565	4_MACS_peak_27449_lociStitched
ALDOA	0	chr16	30074904	30078096	2_MACS_peak_11156_lociStitched
ALDOB	0	chr9	104187669	104192762	2_MACS_peak_31637_lociStitched
ALG1	0	chr16	5144060	5148911	4_MACS_peak_10722_lociStitched
ALG1L	0	chr3	125634014	125639193	3_MACS_peak_21842_lociStitched
ALKBH4	0	chr7	102064056	102068509	1_MACS_peak_28884_lociStitched
ALKBH4	0	chr7	102080590	102087141	3_MACS_peak_28887_lociStitched
ALKBH4	0	chr7	102071634	102075526	1_MACS_peak_28886_lociStitched
ALKBH4	0	chr7	102154462	102158284	1_MACS_peak_28897_lociStitched
ALOX12	0	chr17	6915445	6920171	1_MACS_peak_12021_lociStitched
ALOX5	0	chr10	45914157	45918061	2_MACS_peak_3713_lociStitched
AMH	0	chr19	2254851	2261821	3_MACS_peak_14426_lociStitched
AMH	0	chr19	2235192	2239352	3_MACS_peak_14423_lociStitched
AMHR2	0	chr12	53853434	53870143	9_MACS_peak_7050_lociStitched
AMZ2	0	chr17	66286219	66289227	1_MACS_peak_13230_lociStitched
AMZ2	0	chr17	66230581	66235819	2_MACS_peak_13225_lociStitched
ANAPC1	0	chr2	112455596	112465688	5_MACS_peak_17059_lociStitched
ANAPC11	0	chr17	79827975	79830294	1_MACS_peak_13580_lociStitched
ANAPC16	0	chr10	74018480	74024175	4_MACS_peak_3948_lociStitched
ANKDD1A	0	chr15	65183823	65188533	2_MACS_peak_9904_lociStitched
ANKRD10	0	chr13	111564349	111568403	2_MACS_peak_8462_lociStitched
ANKRD12	0	chr18	9135009	9140974	7_MACS_peak_13743_lociStitched
ANKRD12	0	chr18	9102075	9108195	3_MACS_peak_13736_lociStitched
ANKRD13D	0	chr11	67043200	67046542	2_MACS_peak_5532_lociStitched
ANKRD13D	0	chr11	67034021	67037294	2_MACS_peak_5529_lociStitched
ANKRD16	0	chr10	5945004	5948999	1_MACS_peak_3326_lociStitched
ANKRD19	0	chr9	95523437	95528391	3_MACS_peak_31507_lociStitched
ANKRD30BL	0	chr2	133022192	133027648	1_MACS_peak_17250_lociStitched
ANKRD34A	0	chr1	145449112	145457332	3_MACS_peak_1720_lociStitched
ANKRD34A	0	chr1	145434485	145439172	1_MACS_peak_1719_lociStitched
ANKRD36BP2	0	chr2	89049021	89056077	2_MACS_peak_16735_lociStitched
ANKRD55	0	chr5	55437016	55454217	10_MACS_peak_24522_lociStitched
ANKRD56	0	chr4	77614827	77620465	4_MACS_peak_23320_lociStitched
ANKRD56	0	chr4	77608462	77613858	3_MACS_peak_23317_lociStitched
ANP32A	0	chr15	69109118	69114061	1_MACS_peak_9989_lociStitched
ANP32B	0	chr9	100744755	100747906	2_MACS_peak_31598_lociStitched
ANP32E	0	chr1	150206585	150209575	2_MACS_peak_1809_lociStitched
AP1M1	0	chr19	16264442	16270166	4_MACS_peak_14851_lociStitched
AP3D1	0	chr19	2163144	2165985	2_MACS_peak_14421_lociStitched
APC2	0	chr19	1406817	1409565	2_MACS_peak_14376_lociStitched
APH1A	0	chr1	150206585	150209575	2_MACS_peak_1809_lociStitched
APOA2	0	chr1	161151073	161156934	2_MACS_peak_2145_lociStitched
APOA2	0	chr1	161144635	161147859	2_MACS_peak_2143_lociStitched
APOBEC3A	0	chr22	39377430	39384406	3_MACS_peak_20334_lociStitched
APOBEC3B	0	chr22	39377430	39384406	3_MACS_peak_20334_lociStitched
APOBEC3C	0	chr22	39377430	39384406	3_MACS_peak_20334_lociStitched
APOBEC3D	0	chr22	39377430	39384406	3_MACS_peak_20334_lociStitched
APOBEC4	0	chr1	183809123	183815236	1_MACS_peak_2430_lociStitched
APOD	0	chr3	195269090	195273764	3_MACS_peak_22621_lociStitched
APOL3	0	chr22	36555507	36559939	1_MACS_peak_20212_lociStitched
APOL4	0	chr22	36555507	36559939	1_MACS_peak_20212_lociStitched
APOLD1	0	chr12	12866317	12879973	2_MACS_peak_6589_lociStitched
AQP10	0	chr1	154297232	154301840	1_MACS_peak_1910_lociStitched
AQP3	0	chr9	33452864	33457426	2_MACS_peak_31060_lociStitched
ARAP1	0	chr11	72427669	72434158	2_MACS_peak_5665_lociStitched
ARF1	1	chr1	228269211	228274045	3_MACS_peak_3042_lociStitched
ARFRP1	0	chr20	62358047	62363060	3_MACS_peak_19363_lociStitched
ARHGAP10	0	chr4	148651715	148654454	1_MACS_peak_23842_lociStitched
ARHGAP18	0	chr6	130003433	130010814	3_MACS_peak_27393_lociStitched
ARHGAP27	0	chr17	43516175	43521388	2_MACS_peak_12795_lociStitched
ARHGAP30	0	chr1	161013988	161017479	1_MACS_peak_2134_lociStitched
ARHGAP4	0	chrX	153235969	153239269	1_MACS_peak_33123_lociStitched
ARHGAP9	0	chr12	57913546	57917439	2_MACS_peak_7149_lociStitched
ARHGDIA	0	chr17	79827975	79830294	1_MACS_peak_13580_lociStitched
ARHGEF17	0	chr11	72980389	72984612	1_MACS_peak_5681_lociStitched
ARHGEF18	0	chr19	7400763	7403957	1_MACS_peak_14583_lociStitched
ARHGEF2	0	chr1	155946162	155952062	1_MACS_peak_1996_lociStitched
ARHGEF2	0	chr1	155912834	155918867	2_MACS_peak_1993_lociStitched
ARID1A	0	chr1	27021413	27025422	2_MACS_peak_508_lociStitched
ARID2	0	chr12	46122139	46125589	4_MACS_peak_6873_lociStitched
ARID3A	1	chr19	923598	927452	2_MACS_peak_14341_lociStitched
ARID3B	1	chr15	74832158	74840043	6_MACS_peak_10080_lociStitched
ARID4B	0	chr1	235490051	235493070	2_MACS_peak_3166_lociStitched
ARID5A	1	chr2	97201416	97205757	1_MACS_peak_16799_lociStitched
ARID5A	1	chr2	97190382	97196260	3_MACS_peak_16795_lociStitched
ARID5B	0	chr10	63804789	63811747	2_MACS_peak_3826_lociStitched
ARID5B	0	chr10	63656890	63664072	2_MACS_peak_3817_lociStitched
ARIH2	0	chr3	48955352	48957354	1_MACS_peak_21187_lociStitched
ARL6IP5	0	chr3	69140040	69146004	4_MACS_peak_21431_lociStitched
ARL6IP6	0	chr2	153573278	153575763	2_MACS_peak_17384_lociStitched
ARMC2	0	chr6	109214751	109222140	5_MACS_peak_27223_lociStitched
ARMC2	0	chr6	109222965	109228068	4_MACS_peak_27228_lociStitched
ARPC5L	0	chr9	127630525	127633318	1_MACS_peak_31866_lociStitched
ARPM1	0	chr3	169489443	169491818	2_MACS_peak_22269_lociStitched
ARRDC3	0	chr5	90675138	90680696	2_MACS_peak_24889_lociStitched
ARRDC5	0	chr19	4908984	4911253	1_MACS_peak_14525_lociStitched
ARSG	0	chr17	66286219	66289227	1_MACS_peak_13230_lociStitched
ARSG	0	chr17	66230581	66235819	2_MACS_peak_13225_lociStitched
ARSI	0	chr5	149717785	149722289	2_MACS_peak_25456_lociStitched
ARTN	0	chr1	44297376	44302947	4_MACS_peak_898_lociStitched
ASAP3	0	chr1	23850740	23857910	1_MACS_peak_398_lociStitched
ASB16	0	chr17	42294478	42299381	1_MACS_peak_12751_lociStitched
ASCC1	0	chr10	74018480	74024175	4_MACS_peak_3948_lociStitched
ASH1L	0	chr1	155531265	155534420	2_MACS_peak_1978_lociStitched
ATAT1	0	chr6	30582307	30586622	3_MACS_peak_26359_lociStitched
ATF3	1	chr1	212780063	212783231	1_MACS_peak_2872_lociStitched
ATF4	1	chr22	39915054	39917376	1_MACS_peak_20393_lociStitched
ATF6	1	chr1	161774114	161778848	1_MACS_peak_2178_lociStitched
ATG16L2	0	chr11	72523802	72526943	1_MACS_peak_5669_lociStitched
ATG4D	0	chr19	10612551	10614571	1_MACS_peak_14661_lociStitched
ATHL1	0	chr11	267539	271030	2_MACS_peak_4670_lociStitched
ATN1	0	chr12	7066524	7071488	1_MACS_peak_6479_lociStitched
ATN1	0	chr12	7057907	7063910	2_MACS_peak_6477_lociStitched
ATP11B	0	chr3	182430548	182435073	1_MACS_peak_22429_lociStitched
ATP2B2	0	chr3	10435311	10439160	1_MACS_peak_20716_lociStitched
ATP5B	0	chr12	57076649	57083415	4_MACS_peak_7123_lociStitched
ATP5D	0	chr19	1274814	1277270	1_MACS_peak_14371_lociStitched
ATP6V1A	0	chr3	113462968	113467261	3_MACS_peak_21704_lociStitched
ATP6V1G1	0	chr9	117372963	117376088	1_MACS_peak_31776_lociStitched
ATP8B2	0	chr1	154297232	154301840	1_MACS_peak_1910_lociStitched
ATP8B3	0	chr19	1847342	1849291	1_MACS_peak_14395_lociStitched
ATPIF1	0	chr1	28570656	28575798	4_MACS_peak_560_lociStitched
ATXN1	0	chr6	16759686	16763870	3_MACS_peak_26118_lociStitched
ATXN2L	0	chr16	28833977	28836209	1_MACS_peak_11109_lociStitched
ATXN7L3	0	chr17	42294478	42299381	1_MACS_peak_12751_lociStitched
AURKB	0	chr17	8149354	8153188	1_MACS_peak_12086_lociStitched
AVIL	0	chr12	58238590	58240980	1_MACS_peak_7166_lociStitched
AXL	0	chr19	41768318	41772131	2_MACS_peak_15239_lociStitched
B3GALNT2	0	chr1	235666485	235669285	1_MACS_peak_3169_lociStitched
B4GALT3	0	chr1	161151073	161156934	2_MACS_peak_2145_lociStitched
B4GALT3	0	chr1	161144635	161147859	2_MACS_peak_2143_lociStitched
BAAT	0	chr9	104187669	104192762	2_MACS_peak_31637_lociStitched
BACH2	1	chr6	91004568	91007182	1_MACS_peak_27035_lociStitched
BAG1	0	chr9	33288810	33291418	1_MACS_peak_31055_lociStitched
BAGE	0	chr21	11168477	11172044	1_MACS_peak_19404_lociStitched
BARX2	1	chr11	129242899	129247033	2_MACS_peak_6297_lociStitched
BARX2	1	chr11	129285696	129290068	3_MACS_peak_6300_lociStitched
BAT5	0	chr6	31702208	31708842	5_MACS_peak_26406_lociStitched
BAZ2A	0	chr12	57076649	57083415	4_MACS_peak_7123_lociStitched
BBC3	0	chr19	47728698	47731608	1_MACS_peak_15405_lociStitched
BCL2	0	chr18	60822294	60830719	1_MACS_peak_14195_lociStitched
BCL2	0	chr18	60984523	60988529	3_MACS_peak_14204_lociStitched
BCL2L1	0	chr20	30292054	30301516	2_MACS_peak_18716_lociStitched
BCL2L1	0	chr20	30285861	30289270	1_MACS_peak_18713_lociStitched
BCL2L11	0	chr2	111877118	111881192	2_MACS_peak_17027_lociStitched
BCL2L11	0	chr2	111806408	111810220	2_MACS_peak_17022_lociStitched
BCL6B	1	chr17	6915445	6920171	1_MACS_peak_12021_lociStitched
BCL9L	0	chr11	118738856	118744005	4_MACS_peak_6113_lociStitched
BCOR	0	chrX	39953464	39959972	5_MACS_peak_32454_lociStitched
BCOR	0	chrX	40032904	40036824	2_MACS_peak_32465_lociStitched
BCOR	0	chrX	39712939	39716492	3_MACS_peak_32444_lociStitched
BCR	0	chr22	23478087	23485101	4_MACS_peak_19958_lociStitched
BCR	0	chr22	23521133	23526186	6_MACS_peak_19964_lociStitched
BDH1	0	chr3	197281788	197283421	1_MACS_peak_22671_lociStitched
BFSP2	0	chr3	133192061	133199699	4_MACS_peak_21967_lociStitched
BGLAP	0	chr1	156194400	156199273	3_MACS_peak_2022_lociStitched
BHLHE41	1	chr12	26274122	26279772	2_MACS_peak_6687_lociStitched
BICD2	0	chr9	95523437	95528391	3_MACS_peak_31507_lociStitched
BIN2	0	chr12	51712248	51718530	2_MACS_peak_7010_lociStitched
BIRC5	0	chr17	76247148	76250778	2_MACS_peak_13488_lociStitched
BLK	0	chr8	11386930	11392737	6_MACS_peak_29642_lociStitched
BLOC1S3	0	chr19	45639387	45642037	2_MACS_peak_15347_lociStitched
BMF	0	chr15	40387041	40394506	3_MACS_peak_9532_lociStitched
BMF	0	chr15	40395110	40402066	3_MACS_peak_9535_lociStitched
BMP8A	0	chr1	39973774	39977953	2_MACS_peak_790_lociStitched
BOD1	0	chr5	173169028	173174027	3_MACS_peak_25681_lociStitched
BOLA1	0	chr1	149856079	149860960	2_MACS_peak_1796_lociStitched
BOLA1	0	chr1	149821500	149825466	3_MACS_peak_1792_lociStitched
BRD2	0	chr6	32935684	32941001	2_MACS_peak_26439_lociStitched
BRP44	0	chr1	167904255	167907151	2_MACS_peak_2274_lociStitched
BRWD1	0	chr21	40684486	40686517	1_MACS_peak_19627_lociStitched
BTG2	0	chr1	203288256	203297486	2_MACS_peak_2638_lociStitched
BTG2	0	chr1	203254979	203261357	1_MACS_peak_2632_lociStitched
BTG2	0	chr1	203264098	203271944	2_MACS_peak_2633_lociStitched
BTG2	0	chr1	203272736	203278374	2_MACS_peak_2635_lociStitched
BTN2A2	0	chr6	26357595	26367273	5_MACS_peak_26248_lociStitched
BTN3A1	0	chr6	26357595	26367273	5_MACS_peak_26248_lociStitched
BTN3A2	0	chr6	26357595	26367273	5_MACS_peak_26248_lociStitched
BUB1	0	chr2	111432095	111437233	2_MACS_peak_17005_lociStitched
BZRAP1	0	chr17	56411709	56417701	1_MACS_peak_13026_lociStitched
BZRAP1	0	chr17	56407712	56411058	1_MACS_peak_13025_lociStitched
C10ORF10	0	chr10	45454292	45460249	4_MACS_peak_3706_lociStitched
C10ORF25	0	chr10	45454292	45460249	4_MACS_peak_3706_lociStitched
C10ORF26	0	chr10	104531319	104538466	4_MACS_peak_4346_lociStitched
C10ORF26	0	chr10	104539118	104543780	1_MACS_peak_4350_lociStitched
C11ORF2	0	chr11	64899441	64903246	3_MACS_peak_5400_lociStitched
C11ORF82	0	chr11	82677959	82683644	2_MACS_peak_5782_lociStitched
C12ORF5	0	chr12	4378085	4385300	1_MACS_peak_6418_lociStitched
C12ORF57	0	chr12	7066524	7071488	1_MACS_peak_6479_lociStitched
C12ORF57	0	chr12	7057907	7063910	2_MACS_peak_6477_lociStitched
C12ORF61	0	chr12	62995563	62997816	1_MACS_peak_7183_lociStitched
C12ORF73	0	chr12	104321067	104325059	2_MACS_peak_7555_lociStitched
C13ORF29	0	chr13	111564349	111568403	2_MACS_peak_8462_lociStitched
C14ORF181	0	chr14	69258790	69263291	1_MACS_peak_8875_lociStitched
C14ORF4	0	chr14	77492670	77496402	1_MACS_peak_8968_lociStitched
C15ORF28	0	chr15	69109118	69114061	1_MACS_peak_9989_lociStitched
C15ORF57	0	chr15	40834038	40843891	6_MACS_peak_9549_lociStitched
C16ORF53	0	chr16	29815884	29819768	2_MACS_peak_11143_lociStitched
C16ORF75	0	chr16	11402178	11407224	3_MACS_peak_10803_lociStitched
C16ORF89	0	chr16	5144060	5148911	4_MACS_peak_10722_lociStitched
C16ORF92	0	chr16	30074904	30078096	2_MACS_peak_11156_lociStitched
C17ORF101	0	chr17	80406039	80409105	2_MACS_peak_13623_lociStitched
C17ORF107	0	chr17	4850475	4854156	1_MACS_peak_11974_lociStitched
C17ORF37	0	chr17	37909625	37915791	2_MACS_peak_12581_lociStitched
C17ORF44	0	chr17	8149354	8153188	1_MACS_peak_12086_lociStitched
C17ORF46	0	chr17	43298394	43307156	5_MACS_peak_12780_lociStitched
C17ORF46	0	chr17	43388866	43395256	4_MACS_peak_12787_lociStitched
C17ORF49	0	chr17	6915445	6920171	1_MACS_peak_12021_lociStitched
C17ORF62	0	chr17	80406039	80409105	2_MACS_peak_13623_lociStitched
C17ORF65	0	chr17	42294478	42299381	1_MACS_peak_12751_lociStitched
C17ORF68	0	chr17	8149354	8153188	1_MACS_peak_12086_lociStitched
C17ORF86	0	chr17	75088388	75092722	3_MACS_peak_13423_lociStitched
C17ORF95	0	chr17	74731509	74734657	3_MACS_peak_13405_lociStitched
C17ORF96	0	chr17	36856351	36862715	2_MACS_peak_12549_lociStitched
C17ORF99	0	chr17	76123423	76128869	3_MACS_peak_13476_lociStitched
C18ORF1	0	chr18	13610459	13614431	2_MACS_peak_13829_lociStitched
C19ORF22	0	chr19	923598	927452	2_MACS_peak_14341_lociStitched
C19ORF23	0	chr19	1274814	1277270	1_MACS_peak_14371_lociStitched
C19ORF24	0	chr19	1274814	1277270	1_MACS_peak_14371_lociStitched
C19ORF26	0	chr19	1274814	1277270	1_MACS_peak_14371_lociStitched
C19ORF35	0	chr19	2254851	2261821	3_MACS_peak_14426_lociStitched
C19ORF35	0	chr19	2235192	2239352	3_MACS_peak_14423_lociStitched
C19ORF42	0	chr19	16738121	16741089	2_MACS_peak_14894_lociStitched
C19ORF6	0	chr19	1066736	1070091	1_MACS_peak_14354_lociStitched
C19ORF6	0	chr19	1037290	1041074	2_MACS_peak_14352_lociStitched
C19ORF70	0	chr19	5718930	5721087	1_MACS_peak_14531_lociStitched
C1ORF106	0	chr1	200859423	200865112	1_MACS_peak_2574_lociStitched
C1ORF106	0	chr1	200834069	200837346	2_MACS_peak_2569_lociStitched
C1ORF152	0	chr1	144518793	144522451	1_MACS_peak_1681_lociStitched
C1ORF186	0	chr1	206287038	206291700	2_MACS_peak_2717_lociStitched
C1ORF189	0	chr1	154192371	154194564	1_MACS_peak_1908_lociStitched
C1ORF213	0	chr1	23669769	23671663	1_MACS_peak_396_lociStitched
C1ORF220	0	chr1	178546885	178551737	1_MACS_peak_2362_lociStitched
C1ORF35	0	chr1	228269211	228274045	3_MACS_peak_3042_lociStitched
C1ORF43	0	chr1	154192371	154194564	1_MACS_peak_1908_lociStitched
C1ORF51	0	chr1	150206585	150209575	2_MACS_peak_1809_lociStitched
C1ORF54	0	chr1	150206585	150209575	2_MACS_peak_1809_lociStitched
C1QL4	0	chr12	49759968	49764743	2_MACS_peak_6960_lociStitched
C1QTNF6	0	chr22	37610784	37621227	5_MACS_peak_20255_lociStitched
C1QTNF6	0	chr22	37624541	37628528	1_MACS_peak_20260_lociStitched
C20ORF106	0	chr20	55126446	55131872	2_MACS_peak_19240_lociStitched
C20ORF107	0	chr20	55126446	55131872	2_MACS_peak_19240_lociStitched
C20ORF123	0	chr20	45178999	45184827	5_MACS_peak_19050_lociStitched
C20ORF203	0	chr20	31255745	31263179	5_MACS_peak_18738_lociStitched
C20ORF72	0	chr20	17948133	17951032	1_MACS_peak_18583_lociStitched
C21ORF121	0	chr21	43480281	43486121	1_MACS_peak_19672_lociStitched
C21ORF121	0	chr21	43428969	43431548	1_MACS_peak_19670_lociStitched
C21ORF121	0	chr21	43450235	43453791	1_MACS_peak_19671_lociStitched
C21ORF128	0	chr21	43480281	43486121	1_MACS_peak_19672_lociStitched
C21ORF128	0	chr21	43535371	43539941	3_MACS_peak_19677_lociStitched
C21ORF2	0	chr21	45717301	45721119	1_MACS_peak_19750_lociStitched
C21ORF33	0	chr21	45572804	45580853	1_MACS_peak_19742_lociStitched
C21ORF33	0	chr21	45562258	45568058	2_MACS_peak_19739_lociStitched
C21ORF57	0	chr21	47742493	47745566	2_MACS_peak_19772_lociStitched
C21ORF58	0	chr21	47742493	47745566	2_MACS_peak_19772_lociStitched
C21ORF91	0	chr21	19152377	19158194	4_MACS_peak_19421_lociStitched
C22ORF26	0	chr22	46448171	46451003	1_MACS_peak_20523_lociStitched
C22ORF39	0	chr22	19417460	19420650	1_MACS_peak_19841_lociStitched
C22ORF45	0	chr22	24822635	24826340	1_MACS_peak_20006_lociStitched
C2CD2	0	chr21	43345694	43349673	1_MACS_peak_19668_lociStitched
C2CD2	0	chr21	43297968	43300270	1_MACS_peak_19666_lociStitched
C2ORF48	0	chr2	10259876	10264021	2_MACS_peak_15750_lociStitched
C2ORF85	0	chr2	242800527	242803207	1_MACS_peak_18374_lociStitched
C3ORF32	0	chr3	8698019	8702817	3_MACS_peak_20679_lociStitched
C3ORF37	0	chr3	129032043	129036860	2_MACS_peak_21907_lociStitched
C3ORF43	0	chr3	196228932	196231358	1_MACS_peak_22646_lociStitched
C3ORF47	0	chr3	129032043	129036860	2_MACS_peak_21907_lociStitched
C3ORF70	0	chr3	184779058	184783671	4_MACS_peak_22492_lociStitched
C3ORF71	0	chr3	48955352	48957354	1_MACS_peak_21187_lociStitched
C4ORF14	0	chr4	57840665	57845796	4_MACS_peak_23190_lociStitched
C4ORF36	0	chr4	87855390	87862114	4_MACS_peak_23408_lociStitched
C4ORF42	0	chr4	1208039	1213876	3_MACS_peak_22702_lociStitched
C4ORF42	0	chr4	1241175	1243796	2_MACS_peak_22705_lociStitched
C4ORF51	0	chr4	146693659	146696504	2_MACS_peak_23824_lociStitched
C5ORF39	0	chr5	43038190	43043508	3_MACS_peak_24439_lociStitched
C5ORF45	0	chr5	179245110	179248933	1_MACS_peak_25810_lociStitched
C5ORF49	0	chr5	7868666	7873508	4_MACS_peak_24259_lociStitched
C5ORF56	0	chr5	131753798	131767712	4_MACS_peak_25187_lociStitched
C5ORF56	0	chr5	131790001	131795823	3_MACS_peak_25191_lociStitched
C5ORF56	0	chr5	131745874	131751541	3_MACS_peak_25184_lociStitched
C6ORF105	0	chr6	11829265	11837745	2_MACS_peak_26027_lociStitched
C6ORF106	0	chr6	34623277	34627183	1_MACS_peak_26491_lociStitched
C6ORF136	0	chr6	30582307	30586622	3_MACS_peak_26359_lociStitched
C6ORF25	0	chr6	31702208	31708842	5_MACS_peak_26406_lociStitched
C6ORF26	0	chr6	31702208	31708842	5_MACS_peak_26406_lociStitched
C6ORF27	0	chr6	31702208	31708842	5_MACS_peak_26406_lociStitched
C6ORF62	0	chr6	24719419	24722320	2_MACS_peak_26171_lociStitched
C7ORF29	0	chr7	150069416	150084623	5_MACS_peak_29439_lociStitched
C7ORF29	0	chr7	150064010	150068135	1_MACS_peak_29438_lociStitched
C7ORF29	0	chr7	150017516	150021158	4_MACS_peak_29433_lociStitched
C7ORF40	0	chr7	45033057	45036678	1_MACS_peak_28298_lociStitched
C7ORF44	0	chr7	43686044	43690814	3_MACS_peak_28251_lociStitched
C7ORF47	0	chr7	100025716	100028235	2_MACS_peak_28814_lociStitched
C7ORF49	0	chr7	134853908	134856967	1_MACS_peak_29261_lociStitched
C7ORF55	0	chr7	139043183	139045764	1_MACS_peak_29304_lociStitched
C7ORF61	0	chr7	100025716	100028235	2_MACS_peak_28814_lociStitched
C7ORF65	0	chr7	47708419	47712200	2_MACS_peak_28343_lociStitched
C7ORF68	0	chr7	128145169	128148950	1_MACS_peak_29167_lociStitched
C8G	0	chr9	139792675	139798150	2_MACS_peak_32157_lociStitched
C8ORF41	0	chr8	33410557	33414196	3_MACS_peak_29923_lociStitched
C8ORF75	0	chr8	29629681	29634340	2_MACS_peak_29896_lociStitched
C8ORF75	0	chr8	29410676	29415372	2_MACS_peak_29885_lociStitched
C9ORF106	0	chr9	132031056	132035068	4_MACS_peak_31999_lociStitched
C9ORF129	0	chr9	96030002	96034041	2_MACS_peak_31529_lociStitched
C9ORF152	0	chr9	112915854	112921318	3_MACS_peak_31702_lociStitched
C9ORF64	0	chr9	86594138	86596523	1_MACS_peak_31362_lociStitched
C9ORF78	0	chr9	132646830	132652121	2_MACS_peak_32019_lociStitched
C9ORF91	0	chr9	117372963	117376088	1_MACS_peak_31776_lociStitched
C9ORF95	0	chr9	77700646	77704436	3_MACS_peak_31319_lociStitched
CA14	0	chr1	150206585	150209575	2_MACS_peak_1809_lociStitched
CABLES1	0	chr18	20803986	20809967	4_MACS_peak_13861_lociStitched
CABLES1	0	chr18	20819399	20823837	4_MACS_peak_13865_lociStitched
CACNA1I	0	chr22	39915054	39917376	1_MACS_peak_20393_lociStitched
CACYBP	0	chr1	174933527	174939578	3_MACS_peak_2338_lociStitched
CACYBP	0	chr1	174967788	174970024	1_MACS_peak_2343_lociStitched
CADM1	0	chr11	115090125	115096502	1_MACS_peak_6044_lociStitched
CADM1	0	chr11	115126361	115131936	3_MACS_peak_6048_lociStitched
CADM1	0	chr11	115372901	115376371	3_MACS_peak_6056_lociStitched
CALHM1	0	chr10	105257283	105261377	3_MACS_peak_4376_lociStitched
CALHM2	0	chr10	105257283	105261377	3_MACS_peak_4376_lociStitched
CALHM3	0	chr10	105257283	105261377	3_MACS_peak_4376_lociStitched
CAMK2A	0	chr5	149717785	149722289	2_MACS_peak_25456_lociStitched
CAMTA2	1	chr17	4850475	4854156	1_MACS_peak_11974_lociStitched
CANX	0	chr5	179124775	179126933	2_MACS_peak_25804_lociStitched
CAPN1	0	chr11	64899441	64903246	3_MACS_peak_5400_lociStitched
