GENE	TF	CHROM	START	STOP	ENHANCER_ID
CASP10	0	chr2	201979622	201997775	6_MACS_peak_16622_lociStitched
CBLL1	0	chr7	107383062	107385646	1_MACS_peak_26436_lociStitched
CCDC85B	0	chr11	65623901	65629747	2_MACS_peak_4714_lociStitched
CCDC86	0	chr11	60604822	60612111	1_MACS_peak_4495_lociStitched
CCDC88C	0	chr14	91829526	91857703	6_MACS_peak_8252_lociStitched
CCDC88C	0	chr14	91879261	91885416	1_MACS_peak_8262_lociStitched
CCDC88C	0	chr14	91861658	91867336	1_MACS_peak_8259_lociStitched
CCDC88C	0	chr14	91871895	91878415	2_MACS_peak_8260_lociStitched
CCDC88C	0	chr14	91781356	91786109	1_MACS_peak_8247_lociStitched
CCDC97	0	chr19	41768296	41772112	3_MACS_peak_14135_lociStitched
CCL1	0	chr17	32712453	32721656	2_MACS_peak_11270_lociStitched
CCL1	0	chr17	32695929	32700850	1_MACS_peak_11263_lociStitched
CCL1	0	chr17	32701991	32708221	5_MACS_peak_11264_lociStitched
CCL13	0	chr17	32712453	32721656	2_MACS_peak_11270_lociStitched
CCL13	0	chr17	32695929	32700850	1_MACS_peak_11263_lociStitched
CCL13	0	chr17	32701991	32708221	5_MACS_peak_11264_lociStitched
CCL8	0	chr17	32695929	32700850	1_MACS_peak_11263_lociStitched
CCND2	0	chr12	4377425	4387123	6_MACS_peak_5508_lociStitched
CCND2	0	chr12	4224156	4229521	2_MACS_peak_5494_lociStitched
CCNE2	0	chr8	95951940	95964760	4_MACS_peak_27607_lociStitched
CCNE2	0	chr8	95902122	95909581	4_MACS_peak_27603_lociStitched
CCNL1	0	chr3	156850695	156856279	3_MACS_peak_20242_lociStitched
CCR1	0	chr3	46245474	46250671	1_MACS_peak_19284_lociStitched
CCR3	0	chr3	46245474	46250671	1_MACS_peak_19284_lociStitched
CD19	0	chr16	28934140	28937641	1_MACS_peak_10031_lociStitched
CD28	0	chr2	204568801	204575987	4_MACS_peak_16673_lociStitched
CD86	0	chr3	121792813	121798343	3_MACS_peak_19856_lociStitched
CDCA5	0	chr11	64899258	64903693	1_MACS_peak_4660_lociStitched
CDK2	0	chr12	56320019	56326487	1_MACS_peak_6119_lociStitched
CDK6	0	chr7	92459647	92466866	2_MACS_peak_26189_lociStitched
CDK6	0	chr7	92437429	92445703	4_MACS_peak_26185_lociStitched
CDK9	0	chr9	130538421	130543111	2_MACS_peak_29166_lociStitched
CDKN1A	0	chr6	36719677	36727071	1_MACS_peak_24328_lociStitched
CDKN1B	0	chr12	12866166	12874061	3_MACS_peak_5693_lociStitched
CDKN2A	0	chr9	21992759	21997116	1_MACS_peak_28312_lociStitched
CDKN2B	0	chr9	21992759	21997116	1_MACS_peak_28312_lociStitched
CDKN2B-AS1	0	chr9	21992759	21997116	1_MACS_peak_28312_lociStitched
CDKN2C	0	chr1	51441098	51448351	2_MACS_peak_975_lociStitched
CDKN2C	0	chr1	51432930	51438541	4_MACS_peak_970_lociStitched
CEACAM21	0	chr19	42051928	42059795	5_MACS_peak_14150_lociStitched
CECR1	0	chr22	17736815	17740413	2_MACS_peak_18201_lociStitched
CEP135	0	chr4	56812380	56817280	2_MACS_peak_21078_lociStitched
CFB	0	chr6	31938043	31941227	1_MACS_peak_24178_lociStitched
CFL1	0	chr11	65623901	65629747	2_MACS_peak_4714_lociStitched
CFLAR	0	chr2	201979622	201997775	6_MACS_peak_16622_lociStitched
CHCHD4	0	chr3	14159422	14167589	1_MACS_peak_19001_lociStitched
CHERP	0	chr19	16694223	16701245	2_MACS_peak_13625_lociStitched
CHMP4B	0	chr20	32468127	32473878	1_MACS_peak_17310_lociStitched
CISD3	0	chr17	36856360	36863469	3_MACS_peak_11365_lociStitched
CKS1B	0	chr1	154908061	154918834	2_MACS_peak_1880_lociStitched
CKS1B	0	chr1	154922618	154929535	2_MACS_peak_1883_lociStitched
CLIC1	0	chr6	31701912	31709299	1_MACS_peak_24153_lociStitched
CLIC4	0	chr1	25070168	25076877	4_MACS_peak_453_lociStitched
CLINT1	0	chr5	157284399	157291000	1_MACS_peak_23288_lociStitched
CLPTM1L	0	chr5	1312104	1321613	3_MACS_peak_21907_lociStitched
CMBL	0	chr5	10352642	10356301	1_MACS_peak_21971_lociStitched
CNBP	0	chr3	128900151	128903600	2_MACS_peak_19961_lociStitched
CNTF	0	chr11	58341194	58347597	4_MACS_peak_4468_lociStitched
COQ5	0	chr12	120971203	120978874	1_MACS_peak_6773_lociStitched
CORO1A	0	chr16	30193939	30199303	1_MACS_peak_10074_lociStitched
CPEB4	0	chr5	173310273	173327751	8_MACS_peak_23429_lociStitched
CPEB4	0	chr5	173213396	173223083	4_MACS_peak_23422_lociStitched
CPNE5	0	chr6	36719677	36727071	1_MACS_peak_24328_lociStitched
CPSF2	0	chr14	92586823	92589826	1_MACS_peak_8270_lociStitched
CROCCP3	0	chr1	16766355	16772351	1_MACS_peak_313_lociStitched
CSAD	0	chr12	53590801	53603523	6_MACS_peak_6061_lociStitched
CSNK1E	0	chr22	38709019	38714844	2_MACS_peak_18633_lociStitched
CSNK2B	0	chr6	31631524	31634810	2_MACS_peak_24147_lociStitched
CTDSP1	0	chr2	219260255	219265677	2_MACS_peak_16776_lociStitched
CTDSP2	0	chr12	58289673	58294223	2_MACS_peak_6214_lociStitched
CTSW	0	chr11	65623901	65629747	2_MACS_peak_4714_lociStitched
CUL1	0	chr7	148394494	148397603	1_MACS_peak_26775_lociStitched
CXCR5	0	chr11	118738738	118744428	3_MACS_peak_5270_lociStitched
CXXC5	0	chr5	139013091	139019222	4_MACS_peak_23006_lociStitched
CYP21A2	0	chr6	31938043	31941227	1_MACS_peak_24178_lociStitched
CYS1	0	chr2	10259956	10264729	1_MACS_peak_14791_lociStitched
CYTH1	0	chr17	76710428	76722871	4_MACS_peak_12281_lociStitched
CYTIP	0	chr2	158295464	158302032	2_MACS_peak_16214_lociStitched
DALRD3	0	chr3	49054964	49060342	2_MACS_peak_19360_lociStitched
DBN1	0	chr5	176852169	176859816	2_MACS_peak_23504_lociStitched
DBN1	0	chr5	176934213	176938745	1_MACS_peak_23514_lociStitched
DDAH2	0	chr6	31701912	31709299	1_MACS_peak_24153_lociStitched
DDX17	0	chr22	38900196	38903527	1_MACS_peak_18646_lociStitched
DDX41	0	chr5	176934213	176938745	1_MACS_peak_23514_lociStitched
DDX6	0	chr11	118658697	118664291	1_MACS_peak_5265_lociStitched
DEPDC6	0	chr8	120914997	120923948	3_MACS_peak_27824_lociStitched
DEPDC6	0	chr8	120943091	120948662	4_MACS_peak_27835_lociStitched
DERL1	0	chr8	124045884	124055300	5_MACS_peak_27851_lociStitched
DFNB31	0	chr9	117210431	117217449	3_MACS_peak_29017_lociStitched
DFNB31	0	chr9	117262784	117268549	2_MACS_peak_29024_lociStitched
DGKA	0	chr12	56320019	56326487	1_MACS_peak_6119_lociStitched
DHX16	0	chr6	30683625	30690476	2_MACS_peak_24108_lociStitched
DHX16	0	chr6	30649209	30655934	1_MACS_peak_24105_lociStitched
DICER1	0	chr14	95622469	95625196	1_MACS_peak_8318_lociStitched
DNAJB13	0	chr11	73690262	73695112	1_MACS_peak_4955_lociStitched
DNAJB9	0	chr7	108209033	108211752	1_MACS_peak_26453_lociStitched
DNAJC18	0	chr5	138723148	138730050	1_MACS_peak_22993_lociStitched
DNAL4	0	chr22	39146402	39153074	2_MACS_peak_18657_lociStitched
DOK3	0	chr5	176934213	176938745	1_MACS_peak_23514_lociStitched
DOM3Z	0	chr6	31938043	31941227	1_MACS_peak_24178_lociStitched
DSCC1	0	chr8	120914997	120923948	3_MACS_peak_27824_lociStitched
DUSP22	0	chr6	315191	330552	1_MACS_peak_23605_lociStitched
DUSP22	0	chr6	291072	298364	3_MACS_peak_23600_lociStitched
DUSP22	0	chr6	304409	308423	2_MACS_peak_23603_lociStitched
DYNLL1	0	chr12	120971203	120978874	1_MACS_peak_6773_lociStitched
E2F2	1	chr1	23850277	23858650	2_MACS_peak_407_lociStitched
E2F3	1	chr6	20401096	20405004	2_MACS_peak_23887_lociStitched
ECH1	0	chr19	39339032	39344255	2_MACS_peak_14047_lociStitched
EDF1	0	chr9	139791530	139798146	2_MACS_peak_29407_lociStitched
EEF1A1	0	chr6	74229611	74234006	2_MACS_peak_24619_lociStitched
EEF1G	0	chr11	62305329	62315133	1_MACS_peak_4540_lociStitched
EEF1G	0	chr11	62317983	62326111	4_MACS_peak_4541_lociStitched
EEF2K	0	chr16	22216675	22222514	2_MACS_peak_9963_lociStitched
EFEMP2	0	chr11	65623901	65629747	2_MACS_peak_4714_lociStitched
EGFL8	0	chr6	32156700	32161305	1_MACS_peak_24188_lociStitched
EHD3	0	chr2	31473452	31481476	1_MACS_peak_15056_lociStitched
EIF2AK3	0	chr2	88923221	88928753	3_MACS_peak_15681_lociStitched
ENPP6	0	chr4	185201355	185207193	2_MACS_peak_21778_lociStitched
ENPP6	0	chr4	185184527	185191682	2_MACS_peak_21776_lociStitched
EPB41L1	0	chr20	34684691	34690644	2_MACS_peak_17389_lociStitched
EPS15L1	0	chr19	16475231	16484831	2_MACS_peak_13609_lociStitched
EPS15L1	0	chr19	16554991	16561110	3_MACS_peak_13613_lociStitched
ERBB3	0	chr12	56519390	56524353	3_MACS_peak_6131_lociStitched
ERBB3	0	chr12	56509422	56513300	1_MACS_peak_6130_lociStitched
ESYT1	0	chr12	56550534	56554264	1_MACS_peak_6135_lociStitched
ESYT1	0	chr12	56519390	56524353	3_MACS_peak_6131_lociStitched
ESYT1	0	chr12	56509422	56513300	1_MACS_peak_6130_lociStitched
EZH2	0	chr7	148579729	148582715	1_MACS_peak_26776_lociStitched
F12	0	chr5	176852169	176859816	2_MACS_peak_23504_lociStitched
FAF1	0	chr1	51441098	51448351	2_MACS_peak_975_lociStitched
FAF1	0	chr1	51432930	51438541	4_MACS_peak_970_lociStitched
FAM100A	0	chr16	4663507	4668397	2_MACS_peak_9758_lociStitched
FAM126B	0	chr2	201979622	201997775	6_MACS_peak_16622_lociStitched
FAM188A	0	chr10	15826417	15838008	2_MACS_peak_3095_lociStitched
FAM193B	0	chr5	176934213	176938745	1_MACS_peak_23514_lociStitched
FAM200A	0	chr7	99155026	99157529	1_MACS_peak_26261_lociStitched
FAM46C	0	chr1	118168564	118189651	5_MACS_peak_1552_lociStitched
FAM46C	0	chr1	118193625	118209346	3_MACS_peak_1558_lociStitched
FAM46C	0	chr1	118147707	118162113	6_MACS_peak_1544_lociStitched
FAM54A	0	chr6	136609193	136612517	1_MACS_peak_25130_lociStitched
FAM57B	0	chr16	30074842	30078911	1_MACS_peak_10061_lociStitched
FAM69A	0	chr1	93421283	93428161	3_MACS_peak_1341_lociStitched
FAM72A	0	chr1	206133687	206139898	3_MACS_peak_2503_lociStitched
FAM72D	0	chr1	143912031	143917655	3_MACS_peak_1621_lociStitched
FAM83D	0	chr20	37498595	37507295	2_MACS_peak_17440_lociStitched
FAU	0	chr11	64899258	64903693	1_MACS_peak_4660_lociStitched
FBRS	0	chr16	30668053	30672876	3_MACS_peak_10108_lociStitched
FBXO10	0	chr9	37527964	37532774	2_MACS_peak_28479_lociStitched
FBXO18	0	chr10	5930398	5938807	6_MACS_peak_2977_lociStitched
FBXW5	0	chr9	139791530	139798146	2_MACS_peak_29407_lociStitched
FCHSD2	0	chr11	72861643	72871005	2_MACS_peak_4935_lociStitched
FCHSD2	0	chr11	72850824	72855552	1_MACS_peak_4933_lociStitched
FEZF1	1	chr7	121943608	121951486	2_MACS_peak_26527_lociStitched
FGF22	0	chr19	659074	663893	3_MACS_peak_12959_lociStitched
FGFR4	0	chr5	176559344	176562478	2_MACS_peak_23488_lociStitched
FIBP	0	chr11	65623901	65629747	2_MACS_peak_4714_lociStitched
FKBP5	0	chr6	35694706	35697519	1_MACS_peak_24296_lociStitched
FLAD1	0	chr1	154908061	154918834	2_MACS_peak_1880_lociStitched
FLAD1	0	chr1	154922618	154929535	2_MACS_peak_1883_lociStitched
FLI1	1	chr11	128562293	128566437	1_MACS_peak_5400_lociStitched
FLI1	1	chr11	128586399	128592528	2_MACS_peak_5401_lociStitched
FLI1	1	chr11	128593808	128598057	2_MACS_peak_5403_lociStitched
FLJ10038	0	chr15	50645925	50648545	1_MACS_peak_8876_lociStitched
FLJ25328	0	chr19	16186158	16191519	2_MACS_peak_13582_lociStitched
FLJ43663	0	chr7	130789464	130795893	2_MACS_peak_26632_lociStitched
FLJ45244	0	chr14	95622469	95625196	1_MACS_peak_8318_lociStitched
