GENE	TF	CHROM	START	STOP	ENHANCER_ID
ALDH1A3	0	chr15	101458358	101464430	4_MACS_peak_7358_lociStitched
ALDH3B1	0	chr11	67775226	67778504	1_MACS_peak_3890_lociStitched
ALDH3B1	0	chr11	67769653	67772155	1_MACS_peak_3888_lociStitched
ALDH3B2	0	chr11	67413571	67418612	4_MACS_peak_3874_lociStitched
ALG12	0	chr22	50326829	50330934	1_MACS_peak_15062_lociStitched
ALG12	0	chr22	50353144	50356660	1_MACS_peak_15063_lociStitched
ALKBH4	0	chr7	102064039	102067934	1_MACS_peak_20388_lociStitched
ALKBH4	0	chr7	102071907	102075406	1_MACS_peak_20389_lociStitched
ALKBH5	0	chr17	18085608	18088243	1_MACS_peak_8704_lociStitched
ANAPC1	0	chr2	112455663	112466045	6_MACS_peak_12648_lociStitched
ANAPC11	0	chr17	79827934	79830433	1_MACS_peak_9705_lociStitched
ANAPC2	0	chr9	140061419	140069842	2_MACS_peak_22611_lociStitched
ANKDD1A	0	chr15	65183493	65188590	1_MACS_peak_6944_lociStitched
ANKRD30BL	0	chr2	133024976	133027241	2_MACS_peak_12801_lociStitched
ANKRD34A	0	chr1	145448654	145456603	9_MACS_peak_1272_lociStitched
ANP32A	0	chr15	69109489	69113986	1_MACS_peak_6994_lociStitched
ANP32B	0	chr9	100744796	100747961	1_MACS_peak_22128_lociStitched
APOLD1	0	chr12	12876169	12879802	2_MACS_peak_4582_lociStitched
APOLD1	0	chr12	12867276	12873274	2_MACS_peak_4580_lociStitched
ARF1	1	chr1	228269306	228271579	1_MACS_peak_2139_lociStitched
ARFGAP2	0	chr11	47235538	47238087	2_MACS_peak_3502_lociStitched
ARHGAP4	0	chrX	153234468	153239492	3_MACS_peak_23191_lociStitched
ARHGAP9	0	chr12	57913243	57917167	2_MACS_peak_4974_lociStitched
ARHGDIA	0	chr17	79827934	79830433	1_MACS_peak_9705_lociStitched
ARID1A	0	chr1	27018779	27024772	3_MACS_peak_487_lociStitched
ARID2	0	chr12	46120602	46125598	4_MACS_peak_4715_lociStitched
ARID3A	1	chr19	917085	920881	1_MACS_peak_10283_lociStitched
ARID5A	1	chr2	97188182	97195914	2_MACS_peak_12457_lociStitched
ARID5A	1	chr2	97201585	97204494	1_MACS_peak_12461_lociStitched
ARIH1	0	chr15	72766039	72767979	1_MACS_peak_7043_lociStitched
ARTN	0	chr1	44297343	44302304	3_MACS_peak_788_lociStitched
ASB16	0	chr17	42293883	42298760	2_MACS_peak_9092_lociStitched
ASB9P1	0	chr15	93351240	93354537	2_MACS_peak_7313_lociStitched
ASS1	0	chr9	133319797	133324694	2_MACS_peak_22415_lociStitched
ATF3	1	chr1	212780201	212783351	1_MACS_peak_2012_lociStitched
ATHL1	0	chr11	267580	272914	5_MACS_peak_3166_lociStitched
ATP5B	0	chr12	57078373	57083004	5_MACS_peak_4948_lociStitched
ATXN2L	0	chr16	28833539	28836315	1_MACS_peak_7801_lociStitched
ATXN7L3	0	chr17	42293883	42298760	2_MACS_peak_9092_lociStitched
AZIN1	0	chr8	103816671	103821433	2_MACS_peak_21374_lociStitched
B3GALT6	0	chr1	1140314	1144781	3_MACS_peak_30_lociStitched
BAD	0	chr11	64004602	64010019	3_MACS_peak_3673_lociStitched
BAI1	0	chr8	143591434	143597009	4_MACS_peak_21596_lociStitched
BAIAP2	0	chr17	79022335	79028217	1_MACS_peak_9670_lociStitched
BANF2	0	chr20	17628061	17633586	1_MACS_peak_13560_lociStitched
BAZ2A	0	chr12	57078373	57083004	5_MACS_peak_4948_lociStitched
BBC3	0	chr19	47729180	47736637	1_MACS_peak_11308_lociStitched
BCL11A	1	chr2	60776446	60782954	7_MACS_peak_12059_lociStitched
BCL2	0	chr18	60822224	60830562	3_MACS_peak_10148_lociStitched
BCL2L1	0	chr20	30293101	30301444	3_MACS_peak_13653_lociStitched
BCL2L11	0	chr2	111876541	111880892	2_MACS_peak_12608_lociStitched
BCL8	0	chr15	20992548	20997073	2_MACS_peak_6521_lociStitched
BCOR	0	chrX	39955001	39959005	2_MACS_peak_22825_lociStitched
BEST2	0	chr19	12899444	12905259	4_MACS_peak_10674_lociStitched
BEST4	0	chr1	45272196	45278131	2_MACS_peak_811_lociStitched
BOD1	0	chr5	173168253	173173946	4_MACS_peak_18110_lociStitched
BOLA1	0	chr1	149856696	149860601	2_MACS_peak_1338_lociStitched
BOLA1	0	chr1	149821271	149825326	3_MACS_peak_1334_lociStitched
BRD2	0	chr6	32935685	32939783	1_MACS_peak_18696_lociStitched
BTBD19	0	chr1	45272196	45278131	2_MACS_peak_811_lociStitched
BTG2	0	chr1	203255118	203261293	1_MACS_peak_1883_lociStitched
BTG2	0	chr1	203289022	203297387	2_MACS_peak_1888_lociStitched
BTG2	0	chr1	203273719	203276578	2_MACS_peak_1885_lociStitched
BTN2A2	0	chr6	26358942	26367192	7_MACS_peak_18531_lociStitched
BTN3A1	0	chr6	26358942	26367192	7_MACS_peak_18531_lociStitched
BTN3A2	0	chr6	26358942	26367192	7_MACS_peak_18531_lociStitched
BZRAP1	0	chr17	56408151	56417271	5_MACS_peak_9263_lociStitched
C11ORF10	0	chr11	61559366	61561084	1_MACS_peak_3594_lociStitched
C11ORF2	0	chr11	64901190	64903370	1_MACS_peak_3715_lociStitched
C11ORF9	0	chr11	61559366	61561084	1_MACS_peak_3594_lociStitched
C12ORF5	0	chr12	4378085	4385433	3_MACS_peak_4431_lociStitched
C14ORF181	0	chr14	69258964	69262939	1_MACS_peak_6160_lociStitched
C14ORF73	0	chr14	103574607	103579682	2_MACS_peak_6392_lociStitched
C15ORF28	0	chr15	69109489	69113986	1_MACS_peak_6994_lociStitched
C15ORF39	0	chr15	75492322	75497183	2_MACS_peak_7109_lociStitched
C16ORF11	0	chr16	638100	640648	2_MACS_peak_7401_lociStitched
C16ORF13	0	chr16	638100	640648	2_MACS_peak_7401_lociStitched
C16ORF53	0	chr16	29815980	29819752	2_MACS_peak_7821_lociStitched
C17ORF103	0	chr17	21197477	21205917	3_MACS_peak_8756_lociStitched
C17ORF46	0	chr17	43298549	43306988	4_MACS_peak_9111_lociStitched
C17ORF65	0	chr17	42293883	42298760	2_MACS_peak_9092_lociStitched
C17ORF70	0	chr17	79479037	79482515	2_MACS_peak_9682_lociStitched
C17ORF96	0	chr17	36856755	36862386	5_MACS_peak_8925_lociStitched
C19ORF22	0	chr19	917085	920881	1_MACS_peak_10283_lociStitched
C1ORF159	0	chr1	1078390	1081463	1_MACS_peak_24_lociStitched
C1ORF35	0	chr1	228269306	228271579	1_MACS_peak_2139_lociStitched
C1ORF70	0	chr1	1509361	1510938	1_MACS_peak_51_lociStitched
C20ORF72	0	chr20	17947036	17950844	3_MACS_peak_13580_lociStitched
C21ORF121	0	chr21	43480746	43486333	1_MACS_peak_14360_lociStitched
C21ORF121	0	chr21	43429081	43431619	1_MACS_peak_14357_lociStitched
C21ORF128	0	chr21	43480746	43486333	1_MACS_peak_14360_lociStitched
C21ORF33	0	chr21	45572979	45578007	2_MACS_peak_14436_lociStitched
C21ORF33	0	chr21	45562230	45566285	1_MACS_peak_14433_lociStitched
C22ORF26	0	chr22	46464942	46468590	1_MACS_peak_15003_lociStitched
C22ORF26	0	chr22	46447858	46450974	2_MACS_peak_14999_lociStitched
C22ORF41	0	chr22	50967904	50971101	1_MACS_peak_15095_lociStitched
C22ORF41	0	chr22	50963193	50965745	1_MACS_peak_15094_lociStitched
C22ORF45	0	chr22	24822486	24826453	1_MACS_peak_14616_lociStitched
C2ORF28	0	chr2	27383792	27391140	3_MACS_peak_11847_lociStitched
C2ORF53	0	chr2	27383792	27391140	3_MACS_peak_11847_lociStitched
C2ORF53	0	chr2	27374817	27382583	5_MACS_peak_11842_lociStitched
C5ORF45	0	chr5	179245170	179248865	1_MACS_peak_18229_lociStitched
C5ORF56	0	chr5	131755764	131764460	6_MACS_peak_17797_lociStitched
C6ORF1	0	chr6	34203302	34206810	2_MACS_peak_18740_lociStitched
C6ORF105	0	chr6	11827888	11835980	4_MACS_peak_18395_lociStitched
C6ORF105	0	chr6	11726454	11733375	4_MACS_peak_18391_lociStitched
C6ORF114	0	chr6	13523817	13528135	3_MACS_peak_18410_lociStitched
C7ORF29	0	chr7	150064276	150068360	3_MACS_peak_20704_lociStitched
C7ORF29	0	chr7	150070037	150077340	6_MACS_peak_20707_lociStitched
C7ORF47	0	chr7	100025665	100028256	1_MACS_peak_20328_lociStitched
C7ORF61	0	chr7	100025665	100028256	1_MACS_peak_20328_lociStitched
C8ORF73	0	chr8	144607800	144612608	1_MACS_peak_21630_lociStitched
C8ORF75	0	chr8	29629902	29634505	2_MACS_peak_21029_lociStitched
C9ORF106	0	chr9	132174799	132176892	2_MACS_peak_22387_lociStitched
C9ORF169	0	chr9	140061419	140069842	2_MACS_peak_22611_lociStitched
C9ORF69	0	chr9	138999754	139003077	2_MACS_peak_22542_lociStitched
C9ORF69	0	chr9	139008855	139011728	1_MACS_peak_22544_lociStitched
CABLES1	0	chr18	20713793	20717389	2_MACS_peak_9934_lociStitched
CACNG4	0	chr17	64940292	64945202	3_MACS_peak_9386_lociStitched
CAD	1	chr2	27383792	27391140	3_MACS_peak_11847_lociStitched
CALML6	0	chr1	1837421	1841432	2_MACS_peak_74_lociStitched
CALML6	0	chr1	1821245	1823583	1_MACS_peak_71_lociStitched
CAMTA1	1	chr1	6977335	6984637	3_MACS_peak_154_lociStitched
CAPN1	0	chr11	64901190	64903370	1_MACS_peak_3715_lociStitched
CBX2	0	chr17	77782987	77787846	4_MACS_peak_9639_lociStitched
CBX3	0	chr7	26239164	26242315	2_MACS_peak_19662_lociStitched
CBX4	0	chr17	77782987	77787846	4_MACS_peak_9639_lociStitched
CBX8	0	chr17	77782987	77787846	4_MACS_peak_9639_lociStitched
CCDC106	0	chr19	56164868	56167646	2_MACS_peak_11537_lociStitched
CCDC117	0	chr22	29194015	29199630	2_MACS_peak_14648_lociStitched
CCDC127	0	chr5	188886	192538	1_MACS_peak_17083_lociStitched
CCDC134	0	chr22	42227277	42230394	2_MACS_peak_14919_lociStitched
CCDC85B	0	chr11	65624576	65628980	2_MACS_peak_3777_lociStitched
CCDC86	0	chr11	60634338	60640679	4_MACS_peak_3571_lociStitched
CCDC86	0	chr11	60605088	60612013	5_MACS_peak_3566_lociStitched
CCDC88C	0	chr14	91829248	91835604	5_MACS_peak_6277_lociStitched
CCDC9	0	chr19	47729180	47736637	1_MACS_peak_11308_lociStitched
CCL1	0	chr17	32711959	32719375	2_MACS_peak_8876_lociStitched
CCL13	0	chr17	32711959	32719375	2_MACS_peak_8876_lociStitched
CCND2	0	chr12	4378085	4385433	3_MACS_peak_4431_lociStitched
CCND2	0	chr12	4224607	4229545	3_MACS_peak_4422_lociStitched
CCNL1	0	chr3	156877171	156879192	1_MACS_peak_16125_lociStitched
CCR10	0	chr17	40827123	40832528	2_MACS_peak_9047_lociStitched
CD109	0	chr6	74362573	74364702	1_MACS_peak_18992_lociStitched
CD247	0	chr1	167531574	167536923	2_MACS_peak_1681_lociStitched
CD28	0	chr2	204569076	204575815	7_MACS_peak_13139_lociStitched
CD8A	0	chr2	87064921	87070664	3_MACS_peak_12312_lociStitched
CD8B	0	chr2	87064921	87070664	3_MACS_peak_12312_lociStitched
CD8B	0	chr2	87085572	87090092	2_MACS_peak_12321_lociStitched
CDC42BPG	0	chr11	64616476	64620670	2_MACS_peak_3698_lociStitched
CDCA5	0	chr11	64901190	64903370	1_MACS_peak_3715_lociStitched
CDK13	0	chr7	39988242	39991723	3_MACS_peak_19755_lociStitched
CDKN1B	0	chr12	12876169	12879802	2_MACS_peak_4582_lociStitched
CDKN1B	0	chr12	12867276	12873274	2_MACS_peak_4580_lociStitched
CEBPB	1	chr20	48806946	48809814	1_MACS_peak_13907_lociStitched
CETP	0	chr16	56964156	56967054	1_MACS_peak_8007_lociStitched
CFL1	0	chr11	65624576	65628980	2_MACS_peak_3777_lociStitched
CGREF1	0	chr2	27383792	27391140	3_MACS_peak_11847_lociStitched
CGREF1	0	chr2	27374817	27382583	5_MACS_peak_11842_lociStitched
CHCHD4	0	chr3	14161776	14167337	5_MACS_peak_15189_lociStitched
CHERP	0	chr19	16694553	16701167	4_MACS_peak_10810_lociStitched
CHRM1	0	chr11	62648215	62650854	1_MACS_peak_3651_lociStitched
CHST12	0	chr7	2393209	2395629	1_MACS_peak_19489_lociStitched
CHSY1	0	chr15	101738224	101742324	2_MACS_peak_7369_lociStitched
CISD3	0	chr17	36856755	36862386	5_MACS_peak_8925_lociStitched
CKS1B	0	chr1	154971115	154977623	1_MACS_peak_1485_lociStitched
CKS1B	0	chr1	154988071	154992891	1_MACS_peak_1486_lociStitched
CKS1B	0	chr1	154908456	154911389	1_MACS_peak_1473_lociStitched
CLDN7	0	chr17	7209944	7212445	2_MACS_peak_8583_lociStitched
CLPTM1L	0	chr5	1313293	1317809	1_MACS_peak_17119_lociStitched
CMTM7	0	chr3	32461451	32467455	3_MACS_peak_15323_lociStitched
CNBP	0	chr3	128901056	128903430	1_MACS_peak_15940_lociStitched
CNRIP1	0	chr2	68514198	68519080	4_MACS_peak_12162_lociStitched
CNTF	0	chr11	58344992	58347497	1_MACS_peak_3545_lociStitched
CNTNAP1	0	chr17	40827123	40832528	2_MACS_peak_9047_lociStitched
CORO1A	0	chr16	30194061	30198207	1_MACS_peak_7842_lociStitched
CPLX3	0	chr15	75074376	75083360	4_MACS_peak_7080_lociStitched
CPSF3L	0	chr1	1240166	1244769	3_MACS_peak_37_lociStitched
CPT1B	0	chr22	50967904	50971101	1_MACS_peak_15095_lociStitched
CREG1	0	chr1	167531574	167536923	2_MACS_peak_1681_lociStitched
CRELD2	0	chr22	50326829	50330934	1_MACS_peak_15062_lociStitched
CRELD2	0	chr22	50353144	50356660	1_MACS_peak_15063_lociStitched
CROCC	0	chr1	17230250	17233204	3_MACS_peak_337_lociStitched
CSK	0	chr15	75074376	75083360	4_MACS_peak_7080_lociStitched
CSRNP1	0	chr3	39191886	39195487	1_MACS_peak_15356_lociStitched
CTCF	1	chr16	67594902	67598807	2_MACS_peak_8114_lociStitched
CTCF	1	chr16	67580687	67584067	2_MACS_peak_8111_lociStitched
CTSW	0	chr11	65624576	65628980	2_MACS_peak_3777_lociStitched
CUL1	0	chr7	148395101	148397361	1_MACS_peak_20664_lociStitched
CXADRP2	0	chr15	21994719	22003590	4_MACS_peak_6549_lociStitched
CYHR1	0	chr8	145732348	145735259	2_MACS_peak_21697_lociStitched
CYP1A2	0	chr15	75074376	75083360	4_MACS_peak_7080_lociStitched
CYTH1	0	chr17	76776054	76779962	3_MACS_peak_9617_lociStitched
DCST1	0	chr1	154971115	154977623	1_MACS_peak_1485_lociStitched
DCST1	0	chr1	154988071	154992891	1_MACS_peak_1486_lociStitched
DCST2	0	chr1	154971115	154977623	1_MACS_peak_1485_lociStitched
DCST2	0	chr1	154988071	154992891	1_MACS_peak_1486_lociStitched
DCTN2	0	chr12	57913243	57917167	2_MACS_peak_4974_lociStitched
DDB2	0	chr11	47235538	47238087	2_MACS_peak_3502_lociStitched
DDIT3	1	chr12	57913243	57917167	2_MACS_peak_4974_lociStitched
DEPDC6	0	chr8	120944292	120947413	2_MACS_peak_21452_lociStitched
DKFZP434K028	0	chr11	61559366	61561084	1_MACS_peak_3594_lociStitched
DLEU1	0	chr13	50697225	50700776	2_MACS_peak_5693_lociStitched
DLEU2	0	chr13	50697225	50700776	2_MACS_peak_5693_lociStitched
DNAJC18	0	chr5	138723227	138730368	1_MACS_peak_17894_lociStitched
DNAJC4	0	chr11	64004602	64010019	3_MACS_peak_3673_lociStitched
DNMT3L	0	chr21	45660217	45664567	2_MACS_peak_14441_lociStitched
DOC2GP	0	chr11	67413571	67418612	4_MACS_peak_3874_lociStitched
DOK6	0	chr18	67284227	67291222	6_MACS_peak_10183_lociStitched
DPM3	0	chr1	155156488	155159576	1_MACS_peak_1500_lociStitched
DUS1L	0	chr17	80054642	80057763	2_MACS_peak_9725_lociStitched
DUSP1	0	chr5	172197119	172200165	1_MACS_peak_18094_lociStitched
DUSP22	0	chr6	289996	300256	1_MACS_peak_18258_lociStitched
DUSP22	0	chr6	316884	330483	4_MACS_peak_18260_lociStitched
DUSP22	0	chr6	256507	259448	2_MACS_peak_18255_lociStitched
DVL1	0	chr1	1240166	1244769	3_MACS_peak_37_lociStitched
DYRK1A	0	chr21	38737864	38740659	1_MACS_peak_14287_lociStitched
DYSFIP1	0	chr17	79827934	79830433	1_MACS_peak_9705_lociStitched
E2F3	1	chr6	20402022	20404811	1_MACS_peak_18465_lociStitched
EDEM1	0	chr3	5227716	5231233	3_MACS_peak_15119_lociStitched
EEF1A1	0	chr6	74229357	74234214	2_MACS_peak_18985_lociStitched
EEF1G	0	chr11	62318851	62325668	3_MACS_peak_3616_lociStitched
EEF1G	0	chr11	62306511	62314690	3_MACS_peak_3613_lociStitched
EFCAB2	0	chr1	245132976	245135207	1_MACS_peak_2275_lociStitched
EFEMP2	0	chr11	65624576	65628980	2_MACS_peak_3777_lociStitched
EFNA4	0	chr1	154988071	154992891	1_MACS_peak_1486_lociStitched
EHD1	0	chr11	64616476	64620670	2_MACS_peak_3698_lociStitched
EIF2A	0	chr3	150263143	150265535	2_MACS_peak_16065_lociStitched
EIF3B	0	chr7	2393209	2395629	1_MACS_peak_19489_lociStitched
EIF5A	0	chr17	7209944	7212445	2_MACS_peak_8583_lociStitched
ELFN2	0	chr22	37771790	37776112	1_MACS_peak_14763_lociStitched
ELFN2	0	chr22	37765003	37768191	1_MACS_peak_14762_lociStitched
EPB41L1	0	chr20	34684128	34691077	5_MACS_peak_13738_lociStitched
EPN1	0	chr19	56164868	56167646	2_MACS_peak_11537_lociStitched
EWSR1	0	chr22	29662989	29665452	1_MACS_peak_14658_lociStitched
FADS1	0	chr11	61559366	61561084	1_MACS_peak_3594_lociStitched
FADS2	0	chr11	61559366	61561084	1_MACS_peak_3594_lociStitched
FAM100A	0	chr16	4663889	4667278	3_MACS_peak_7573_lociStitched
FAM132A	0	chr1	1140314	1144781	3_MACS_peak_30_lociStitched
FAM195B	0	chr17	79827934	79830433	1_MACS_peak_9705_lociStitched
FAM36A	0	chr1	245025989	245028522	1_MACS_peak_2273_lociStitched
FAM36A	0	chr1	244996615	244999454	2_MACS_peak_2271_lociStitched
FAM46C	0	chr1	118169962	118181498	6_MACS_peak_1180_lociStitched
FAM65A	0	chr16	67594902	67598807	2_MACS_peak_8114_lociStitched
FAM65A	0	chr16	67580687	67584067	2_MACS_peak_8111_lociStitched
FAM71A	0	chr1	212780201	212783351	1_MACS_peak_2012_lociStitched
FAM78A	0	chr9	134148405	134153319	2_MACS_peak_22429_lociStitched
FASN	0	chr17	80054642	80057763	2_MACS_peak_9725_lociStitched
FAU	0	chr11	64901190	64903370	1_MACS_peak_3715_lociStitched
FBRS	0	chr16	30668276	30671611	2_MACS_peak_7872_lociStitched
FBXL17	0	chr5	107716323	107719097	1_MACS_peak_17681_lociStitched
FBXL18	0	chr7	5568986	5571285	2_MACS_peak_19550_lociStitched
FCHSD2	0	chr11	72851747	72855316	1_MACS_peak_3968_lociStitched
FEN1	0	chr11	61559366	61561084	1_MACS_peak_3594_lociStitched
FERMT3	0	chr11	64004602	64010019	3_MACS_peak_3673_lociStitched
FIBP	0	chr11	65624576	65628980	2_MACS_peak_3777_lociStitched
FKBP2	0	chr11	64004602	64010019	3_MACS_peak_3673_lociStitched
FLAD1	0	chr1	154971115	154977623	1_MACS_peak_1485_lociStitched
FLAD1	0	chr1	154988071	154992891	1_MACS_peak_1486_lociStitched
FLAD1	0	chr1	154908456	154911389	1_MACS_peak_1473_lociStitched
FLJ25328	0	chr19	16186331	16191181	2_MACS_peak_10784_lociStitched
FLJ44054	0	chr13	114562592	114568144	1_MACS_peak_5881_lociStitched
FLJ44054	0	chr13	114581476	114586295	3_MACS_peak_5882_lociStitched
FLJ44054	0	chr13	114556793	114561344	1_MACS_peak_5880_lociStitched
FLJ90757	0	chr17	79022335	79028217	1_MACS_peak_9670_lociStitched
FMNL1	0	chr17	43298549	43306988	4_MACS_peak_9111_lociStitched
FMOD	0	chr1	203289022	203297387	2_MACS_peak_1888_lociStitched
FMOD	0	chr1	203273719	203276578	2_MACS_peak_1885_lociStitched
FOSL1	1	chr11	65624576	65628980	2_MACS_peak_3777_lociStitched
FOXH1	1	chr8	145732348	145735259	2_MACS_peak_21697_lociStitched
FOXO3	1	chr6	108878540	108883607	3_MACS_peak_19113_lociStitched
FOXP2	1	chr7	113722985	113728266	2_MACS_peak_20477_lociStitched
FRMD1	0	chr6	168579831	168585490	1_MACS_peak_19429_lociStitched
FRMD8	0	chr11	65183970	65196342	6_MACS_peak_3727_lociStitched
FSCN2	0	chr17	79479037	79482515	2_MACS_peak_9682_lociStitched
GABRR2	0	chr6	90060706	90064991	3_MACS_peak_19036_lociStitched
GAS2L1	0	chr22	29662989	29665452	1_MACS_peak_14658_lociStitched
GAS6	0	chr13	114562592	114568144	1_MACS_peak_5881_lociStitched
GAS6	0	chr13	114581476	114586295	3_MACS_peak_5882_lociStitched
GAS6	0	chr13	114556793	114561344	1_MACS_peak_5880_lociStitched
GBAP1	0	chr1	155156488	155159576	1_MACS_peak_1500_lociStitched
GFOD1	0	chr6	13523817	13528135	3_MACS_peak_18410_lociStitched
GLTPD1	0	chr1	1240166	1244769	3_MACS_peak_37_lociStitched
GNB1	0	chr1	1837421	1841432	2_MACS_peak_74_lociStitched
GNB1	0	chr1	1821245	1823583	1_MACS_peak_71_lociStitched
GORASP1	0	chr3	39191886	39195487	1_MACS_peak_15356_lociStitched
GPR137	0	chr11	64004602	64010019	3_MACS_peak_3673_lociStitched
GPR19	0	chr12	12876169	12879802	2_MACS_peak_4582_lociStitched
GPR19	0	chr12	12867276	12873274	2_MACS_peak_4580_lociStitched
GPR44	0	chr11	60634338	60640679	4_MACS_peak_3571_lociStitched
GPR44	0	chr11	60605088	60612013	5_MACS_peak_3566_lociStitched
GPS1	0	chr17	80054642	80057763	2_MACS_peak_9725_lociStitched
GPS2	0	chr17	7209944	7212445	2_MACS_peak_8583_lociStitched
GPT	0	chr8	145732348	145735259	2_MACS_peak_21697_lociStitched
GRIN1	0	chr9	140061419	140069842	2_MACS_peak_22611_lociStitched
GSDMD	0	chr8	144594959	144599976	3_MACS_peak_21626_lociStitched
GSDMD	0	chr8	144607800	144612608	1_MACS_peak_21630_lociStitched
GTF2I	0	chr7	74071151	74073015	2_MACS_peak_20144_lociStitched
H1FOO	0	chr3	129294438	129297674	1_MACS_peak_15953_lociStitched
HBP1	1	chr7	106807612	106810325	2_MACS_peak_20442_lociStitched
HCFC1	0	chrX	153234468	153239492	3_MACS_peak_23191_lociStitched
HEMGN	0	chr9	100744796	100747961	1_MACS_peak_22128_lociStitched
HERC2P3	0	chr15	20552470	20559304	4_MACS_peak_6513_lociStitched
HERPUD1	0	chr16	56964156	56967054	1_MACS_peak_8007_lociStitched
HFE2	0	chr1	145448654	145456603	9_MACS_peak_1272_lociStitched
HIST1H1B	0	chr6	27804279	27807432	2_MACS_peak_18579_lociStitched
HIST1H1B	0	chr6	27858807	27863468	3_MACS_peak_18581_lociStitched
HIST1H1D	0	chr6	26195743	26200564	3_MACS_peak_18511_lociStitched
HIST1H1E	0	chr6	26155709	26159704	3_MACS_peak_18504_lociStitched
HIST1H1E	0	chr6	26195743	26200564	3_MACS_peak_18511_lociStitched
HIST1H1T	0	chr6	26155709	26159704	3_MACS_peak_18504_lociStitched
HIST1H2AC	0	chr6	26155709	26159704	3_MACS_peak_18504_lociStitched
HIST1H2AD	0	chr6	26155709	26159704	3_MACS_peak_18504_lociStitched
HIST1H2AD	0	chr6	26195743	26200564	3_MACS_peak_18511_lociStitched
HIST1H2AE	0	chr6	26195743	26200564	3_MACS_peak_18511_lociStitched
HIST1H2AI	0	chr6	27804279	27807432	2_MACS_peak_18579_lociStitched
HIST1H2AJ	0	chr6	27804279	27807432	2_MACS_peak_18579_lociStitched
HIST1H2AK	0	chr6	27804279	27807432	2_MACS_peak_18579_lociStitched
HIST1H2AL	0	chr6	27804279	27807432	2_MACS_peak_18579_lociStitched
HIST1H2AL	0	chr6	27858807	27863468	3_MACS_peak_18581_lociStitched
HIST1H2AM	0	chr6	27858807	27863468	3_MACS_peak_18581_lociStitched
HIST1H2BC	0	chr6	26155709	26159704	3_MACS_peak_18504_lociStitched
HIST1H2BD	0	chr6	26155709	26159704	3_MACS_peak_18504_lociStitched
HIST1H2BD	0	chr6	26195743	26200564	3_MACS_peak_18511_lociStitched
HIST1H2BE	0	chr6	26155709	26159704	3_MACS_peak_18504_lociStitched
HIST1H2BE	0	chr6	26195743	26200564	3_MACS_peak_18511_lociStitched
HIST1H2BF	0	chr6	26155709	26159704	3_MACS_peak_18504_lociStitched
HIST1H2BF	0	chr6	26195743	26200564	3_MACS_peak_18511_lociStitched
HIST1H2BG	0	chr6	26195743	26200564	3_MACS_peak_18511_lociStitched
HIST1H2BL	0	chr6	27804279	27807432	2_MACS_peak_18579_lociStitched
HIST1H2BM	0	chr6	27804279	27807432	2_MACS_peak_18579_lociStitched
HIST1H2BN	0	chr6	27804279	27807432	2_MACS_peak_18579_lociStitched
HIST1H2BO	0	chr6	27858807	27863468	3_MACS_peak_18581_lociStitched
HIST1H3D	0	chr6	26155709	26159704	3_MACS_peak_18504_lociStitched
HIST1H3D	0	chr6	26195743	26200564	3_MACS_peak_18511_lociStitched
HIST1H3E	0	chr6	26195743	26200564	3_MACS_peak_18511_lociStitched
HIST1H3H	0	chr6	27804279	27807432	2_MACS_peak_18579_lociStitched
HIST1H3I	0	chr6	27804279	27807432	2_MACS_peak_18579_lociStitched
HIST1H3I	0	chr6	27858807	27863468	3_MACS_peak_18581_lociStitched
