GENE	TF	CHROM	START	STOP	ENHANCER_ID
ANKRD46	0	chr8	101500748	101513209	3_MACS_peak_32397_lociStitched
ANKRD56	0	chr4	77609187	77624790	3_MACS_peak_24549_lociStitched
ANP32A	0	chr15	69108850	69115100	1_MACS_peak_11017_lociStitched
ANP32B	0	chr9	100743842	100749153	1_MACS_peak_33854_lociStitched
ANP32E	0	chr1	150205485	150210034	1_MACS_peak_1873_lociStitched
ANXA9	0	chr1	150944010	150955453	3_MACS_peak_1897_lociStitched
ANXA9	0	chr1	150967720	150982980	3_MACS_peak_1900_lociStitched
AP1G1	0	chr16	71840847	71853019	2_MACS_peak_12655_lociStitched
AP1M2	0	chr19	10675065	10683409	2_MACS_peak_15705_lociStitched
APEX1	0	chr14	20955470	20968311	2_MACS_peak_9290_lociStitched
APH1A	0	chr1	150205485	150210034	1_MACS_peak_1873_lociStitched
APOA1BP	0	chr1	156560079	156579169	3_MACS_peak_2087_lociStitched
APOA2	0	chr1	161122617	161164068	6_MACS_peak_2198_lociStitched
APOBEC3B	0	chr22	39409278	39426582	5_MACS_peak_21384_lociStitched
APOBEC3C	0	chr22	39409278	39426582	5_MACS_peak_21384_lociStitched
APOBEC3D	0	chr22	39409278	39426582	5_MACS_peak_21384_lociStitched
APOBEC3F	0	chr22	39409278	39426582	5_MACS_peak_21384_lociStitched
APOBEC3G	0	chr22	39409278	39426582	5_MACS_peak_21384_lociStitched
APOBEC4	0	chr1	183809095	183815528	1_MACS_peak_2516_lociStitched
APOD	0	chr3	195258300	195273937	3_MACS_peak_23779_lociStitched
APOLD1	0	chr12	12865963	12880702	1_MACS_peak_6993_lociStitched
APOM	0	chr6	31618957	31634985	3_MACS_peak_27905_lociStitched
APRT	0	chr16	88846166	88857651	2_MACS_peak_12898_lociStitched
APRT	0	chr16	88867658	88879854	2_MACS_peak_12900_lociStitched
AQP10	0	chr1	154296395	154308364	2_MACS_peak_1986_lociStitched
AQP3	0	chr9	33444437	33462874	3_MACS_peak_33270_lociStitched
AQP7	0	chr9	33444437	33462874	3_MACS_peak_33270_lociStitched
ARF1	1	chr1	228268519	228279144	2_MACS_peak_3121_lociStitched
ARF4	1	chr3	57568200	57585719	3_MACS_peak_22372_lociStitched
ARFRP1	0	chr20	62357407	62372457	2_MACS_peak_20494_lociStitched
ARHGAP27	0	chr17	43504778	43531949	6_MACS_peak_13843_lociStitched
ARHGAP30	0	chr1	161007255	161017424	2_MACS_peak_2190_lociStitched
ARHGAP30	0	chr1	161029128	161041371	3_MACS_peak_2192_lociStitched
ARHGAP33	0	chr19	36230671	36240541	4_MACS_peak_16216_lociStitched
ARHGAP39	0	chr8	145732057	145755146	5_MACS_peak_32947_lociStitched
ARHGAP4	0	chrX	153232131	153253061	3_MACS_peak_35672_lociStitched
ARHGAP4	0	chrX	153188268	153202542	3_MACS_peak_35666_lociStitched
ARHGAP9	0	chr12	57845685	57856875	2_MACS_peak_7561_lociStitched
ARHGAP9	0	chr12	57911612	57918221	1_MACS_peak_7564_lociStitched
ARHGEF1	0	chr19	42363029	42389599	3_MACS_peak_16403_lociStitched
ARHGEF1	0	chr19	42431690	42464189	8_MACS_peak_16406_lociStitched
ARHGEF12	0	chr11	120195212	120218978	2_MACS_peak_6570_lociStitched
ARHGEF17	0	chr11	72979596	72992061	2_MACS_peak_6027_lociStitched
ARHGEF18	0	chr19	7399437	7406961	1_MACS_peak_15599_lociStitched
ARHGEF2	0	chr1	155929545	155960053	3_MACS_peak_2054_lociStitched
ARHGEF2	0	chr1	155899779	155920480	2_MACS_peak_2052_lociStitched
ARHGEF2	0	chr1	155980972	155991467	2_MACS_peak_2057_lociStitched
ARID1A	0	chr1	27018306	27033704	1_MACS_peak_535_lociStitched
ARID1A	0	chr1	27058416	27075148	3_MACS_peak_537_lociStitched
ARID1B	0	chr6	157097690	157105861	1_MACS_peak_29254_lociStitched
ARID2	0	chr12	46117547	46127902	1_MACS_peak_7273_lociStitched
ARID3A	1	chr19	921380	928307	2_MACS_peak_15345_lociStitched
ARL4D	0	chr17	41436780	41448071	2_MACS_peak_13774_lociStitched
ARL6IP4	0	chr12	123409247	123423417	2_MACS_peak_8333_lociStitched
ARL8A	0	chr1	202127143	202130946	1_MACS_peak_2727_lociStitched
ARMC2	0	chr6	109186250	109228564	4_MACS_peak_28752_lociStitched
ARMC6	0	chr19	19173390	19180951	1_MACS_peak_16019_lociStitched
ARNT	1	chr1	150846491	150863914	3_MACS_peak_1892_lociStitched
ARPC2	0	chr2	219080861	219096867	2_MACS_peak_19244_lociStitched
ARPC5L	0	chr9	127615015	127637384	3_MACS_peak_34168_lociStitched
ARRDC3	0	chr5	90673603	90681081	1_MACS_peak_26291_lociStitched
ARTN	0	chr1	44296001	44305769	2_MACS_peak_890_lociStitched
ASAP3	0	chr1	23849062	23866764	2_MACS_peak_415_lociStitched
ASB16	0	chr17	42287012	42300121	2_MACS_peak_13803_lociStitched
ASB2	0	chr14	94421496	94447142	3_MACS_peak_10070_lociStitched
ASB9P1	0	chr15	93341832	93389285	9_MACS_peak_11462_lociStitched
ASCC1	0	chr10	74003801	74037852	6_MACS_peak_4152_lociStitched
ASH1L	0	chr1	155529389	155535337	1_MACS_peak_2045_lociStitched
ASNA1	0	chr19	12885698	12918444	8_MACS_peak_15788_lociStitched
ASXL1	0	chr20	30918700	30926750	2_MACS_peak_19854_lociStitched
ATAD1	0	chr10	89619845	89631094	1_MACS_peak_4344_lociStitched
ATAT1	0	chr6	30639901	30660127	4_MACS_peak_27869_lociStitched
ATAT1	0	chr6	30581127	30587110	1_MACS_peak_27866_lociStitched
ATF4	1	chr22	39911215	39929543	4_MACS_peak_21420_lociStitched
ATF5	1	chr19	50423759	50434953	1_MACS_peak_16687_lociStitched
ATF5	1	chr19	50369595	50382361	4_MACS_peak_16683_lociStitched
ATG16L2	0	chr11	72523321	72540441	3_MACS_peak_6016_lociStitched
ATG2A	0	chr11	64611732	64635228	4_MACS_peak_5776_lociStitched
ATG4D	0	chr19	10675065	10683409	2_MACS_peak_15705_lociStitched
ATHL1	0	chr11	266832	271728	2_MACS_peak_4985_lociStitched
ATN1	0	chr12	7045703	7081219	5_MACS_peak_6917_lociStitched
ATP10B	0	chr5	160168836	160178347	1_MACS_peak_27122_lociStitched
ATP1A3	0	chr19	42431690	42464189	8_MACS_peak_16406_lociStitched
ATP2A3	0	chr17	3813825	3822396	2_MACS_peak_13047_lociStitched
ATP5B	0	chr12	57071245	57095015	5_MACS_peak_7539_lociStitched
ATP5B	0	chr12	57022008	57040853	3_MACS_peak_7536_lociStitched
ATP5D	0	chr19	1258309	1277338	4_MACS_peak_15367_lociStitched
ATP5D	0	chr19	1237078	1251006	3_MACS_peak_15364_lociStitched
ATP5L	0	chr11	118305324	118311053	1_MACS_peak_6521_lociStitched
ATP6AP1	0	chrX	153616053	153629018	3_MACS_peak_35689_lociStitched
ATP6AP1	0	chrX	153706312	153720150	3_MACS_peak_35697_lociStitched
ATP6V1E2	0	chr2	46788557	46805197	2_MACS_peak_17493_lociStitched
ATP6V1E2	0	chr2	46761688	46777616	3_MACS_peak_17490_lociStitched
ATP6V1G1	0	chr9	117349043	117356657	1_MACS_peak_34033_lociStitched
ATP6V1G1	0	chr9	117372422	117382334	3_MACS_peak_34034_lociStitched
ATP8B2	0	chr1	154296395	154308364	2_MACS_peak_1986_lociStitched
ATP8B3	0	chr19	1847067	1865779	4_MACS_peak_15396_lociStitched
ATPIF1	0	chr1	28558651	28577946	3_MACS_peak_584_lociStitched
ATXN1	0	chr6	16758338	16764893	1_MACS_peak_27604_lociStitched
ATXN1L	0	chr16	71840847	71853019	2_MACS_peak_12655_lociStitched
ATXN2L	0	chr16	28833115	28837914	1_MACS_peak_12138_lociStitched
ATXN7L3	0	chr17	42287012	42300121	2_MACS_peak_13803_lociStitched
AURKB	0	chr17	8088631	8104227	4_MACS_peak_13167_lociStitched
AURKB	0	chr17	8053373	8067059	5_MACS_peak_13160_lociStitched
AVIL	0	chr12	58225048	58241319	3_MACS_peak_7581_lociStitched
AVPR2	0	chrX	153188268	153202542	3_MACS_peak_35666_lociStitched
AXL	0	chr19	41767796	41773489	2_MACS_peak_16380_lociStitched
AZIN1	0	chr8	103817563	103828978	1_MACS_peak_32460_lociStitched
B3GALT4	0	chr6	33279557	33292217	3_MACS_peak_27959_lociStitched
B3GAT3	0	chr11	62431574	62449026	4_MACS_peak_5700_lociStitched
B4GALT3	0	chr1	161122617	161164068	6_MACS_peak_2198_lociStitched
BAD	0	chr11	63992473	64020494	6_MACS_peak_5752_lociStitched
BAGE	0	chr21	11168146	11172896	1_MACS_peak_20532_lociStitched
BAGE	0	chr21	11096963	11101284	1_MACS_peak_20531_lociStitched
BAGE4	0	chr21	11096963	11101284	1_MACS_peak_20531_lociStitched
BAHCC1	0	chr17	79360404	79374355	2_MACS_peak_14525_lociStitched
BAK1	0	chr6	33537838	33565546	5_MACS_peak_27969_lociStitched
BANF1	0	chr11	65811966	65839746	4_MACS_peak_5849_lociStitched
BAT2	0	chr6	31618957	31634985	3_MACS_peak_27905_lociStitched
BAT3	0	chr6	31618957	31634985	3_MACS_peak_27905_lociStitched
BAT5	0	chr6	31696457	31709330	2_MACS_peak_27910_lociStitched
BAT5	0	chr6	31618957	31634985	3_MACS_peak_27905_lociStitched
BAX	0	chr19	49457349	49472288	2_MACS_peak_16641_lociStitched
BAZ2A	0	chr12	57071245	57095015	5_MACS_peak_7539_lociStitched
BAZ2A	0	chr12	57022008	57040853	3_MACS_peak_7536_lociStitched
BBC3	0	chr19	47728516	47736494	1_MACS_peak_16574_lociStitched
BCAN	0	chr1	156624248	156648750	1_MACS_peak_2091_lociStitched
BCAN	0	chr1	156560079	156579169	3_MACS_peak_2087_lociStitched
BCAP31	0	chrX	152981374	152993558	1_MACS_peak_35662_lociStitched
BCAT2	0	chr19	49361915	49381207	3_MACS_peak_16636_lociStitched
BCL2L12	0	chr19	50165632	50184776	3_MACS_peak_16673_lociStitched
BCL3	0	chr19	45249869	45259198	1_MACS_peak_16484_lociStitched
BCL6B	1	chr17	6914645	6940338	6_MACS_peak_13107_lociStitched
BCL7C	0	chr16	30952777	30970581	3_MACS_peak_12235_lociStitched
BCL8	0	chr15	20969690	20995406	3_MACS_peak_10305_lociStitched
BCL9	0	chr1	147070508	147084355	3_MACS_peak_1809_lociStitched
BCOR	0	chrX	39952990	39969694	2_MACS_peak_34781_lociStitched
BCOR	0	chrX	40028060	40037185	1_MACS_peak_34784_lociStitched
BCOR	0	chrX	40171321	40180047	1_MACS_peak_34789_lociStitched
BCR	0	chr22	23470126	23485006	4_MACS_peak_21069_lociStitched
BCR	0	chr22	23497542	23507953	2_MACS_peak_21073_lociStitched
BEST2	0	chr19	12885698	12918444	8_MACS_peak_15788_lociStitched
BEST4	0	chr1	45264717	45286598	4_MACS_peak_917_lociStitched
BFSP2	0	chr3	133180365	133211752	6_MACS_peak_23106_lociStitched
BGLAP	0	chr1	156181841	156198984	3_MACS_peak_2069_lociStitched
BGLAP	0	chr1	156209060	156231437	3_MACS_peak_2072_lociStitched
BGLAP	0	chr1	156249578	156254161	1_MACS_peak_2075_lociStitched
BHLHE40	1	chr3	5018591	5029408	3_MACS_peak_21672_lociStitched
BIN2	0	chr12	51711781	51724503	1_MACS_peak_7396_lociStitched
BIRC5	0	chr17	76163902	76173444	2_MACS_peak_14449_lociStitched
BLK	0	chr8	11414828	11430752	4_MACS_peak_31362_lociStitched
BLVRB	0	chr19	40916840	40940630	5_MACS_peak_16353_lociStitched
BMF	0	chr15	40385733	40409301	3_MACS_peak_10588_lociStitched
BMF	0	chr15	40328095	40362984	8_MACS_peak_10580_lociStitched
BMI1	0	chr10	22595371	22617010	1_MACS_peak_3690_lociStitched
BMI1	0	chr10	22624452	22635229	1_MACS_peak_3691_lociStitched
BMP6	0	chr6	7878325	7921702	1_MACS_peak_27479_lociStitched
BMP8A	0	chr1	39971980	39978675	1_MACS_peak_783_lociStitched
BMP8B	0	chr1	40239261	40257023	2_MACS_peak_799_lociStitched
BNIPL	0	chr1	150967720	150982980	3_MACS_peak_1900_lociStitched
BNIPL	0	chr1	151019650	151032927	3_MACS_peak_1903_lociStitched
BOD1	0	chr5	173163295	173177972	3_MACS_peak_27225_lociStitched
BOLA1	0	chr1	149801037	149835801	3_MACS_peak_1860_lociStitched
BOLA1	0	chr1	149855039	149861719	1_MACS_peak_1864_lociStitched
BOLA1	0	chr1	149897513	149912679	3_MACS_peak_1866_lociStitched
BOLA2B	0	chr16	30193186	30212734	3_MACS_peak_12191_lociStitched
BOLA3	0	chr2	74424970	74435070	2_MACS_peak_17826_lociStitched
BPI	0	chr20	36906753	36917912	1_MACS_peak_20034_lociStitched
BRD2	0	chr6	32934343	32944528	1_MACS_peak_27949_lociStitched
BRP44	0	chr1	167902905	167908292	1_MACS_peak_2323_lociStitched
BRPF3	0	chr6	36081143	36116280	6_MACS_peak_28036_lociStitched
BSCL2	0	chr11	62491373	62497693	1_MACS_peak_5707_lociStitched
BSCL2	0	chr11	62431574	62449026	4_MACS_peak_5700_lociStitched
BTBD19	0	chr1	45264717	45286598	4_MACS_peak_917_lociStitched
BTBD2	0	chr19	2031843	2062880	6_MACS_peak_15407_lociStitched
BTG1	0	chr12	92578092	92605412	5_MACS_peak_7848_lociStitched
BTG1	0	chr12	92530789	92541847	2_MACS_peak_7845_lociStitched
BTG2	0	chr1	203236322	203298469	9_MACS_peak_2751_lociStitched
BTLA	0	chr3	112155054	112187762	5_MACS_peak_22803_lociStitched
BTN2A2	0	chr6	26330627	26371037	7_MACS_peak_27729_lociStitched
BTN3A1	0	chr6	26330627	26371037	7_MACS_peak_27729_lociStitched
BTN3A2	0	chr6	26330627	26371037	7_MACS_peak_27729_lociStitched
BUB1B	0	chr15	40385733	40409301	3_MACS_peak_10588_lociStitched
BUB3	0	chr10	125155794	125163652	1_MACS_peak_4837_lociStitched
BZRAP1	0	chr17	56405617	56430964	3_MACS_peak_14080_lociStitched
C10ORF105	0	chr10	73484221	73497032	2_MACS_peak_4136_lociStitched
C10ORF105	0	chr10	73504695	73510324	1_MACS_peak_4138_lociStitched
C10ORF125	0	chr10	135201186	135215911	3_MACS_peak_4965_lociStitched
C10ORF54	0	chr10	73484221	73497032	2_MACS_peak_4136_lociStitched
C10ORF54	0	chr10	73504695	73510324	1_MACS_peak_4138_lociStitched
C11ORF2	0	chr11	64898602	64903764	1_MACS_peak_5796_lociStitched
C11ORF20	0	chr11	63992473	64020494	6_MACS_peak_5752_lociStitched
C11ORF24	0	chr11	68032252	68041694	2_MACS_peak_5945_lociStitched
C11ORF35	0	chr11	554014	579698	5_MACS_peak_5007_lociStitched
C11ORF48	0	chr11	62431574	62449026	4_MACS_peak_5700_lociStitched
C11ORF54	0	chr11	93466114	93476300	1_MACS_peak_6225_lociStitched
C11ORF61	0	chr11	124660937	124671309	2_MACS_peak_6633_lociStitched
C11ORF68	0	chr11	65654648	65668504	2_MACS_peak_5837_lociStitched
C11ORF68	0	chr11	65676092	65697131	5_MACS_peak_5839_lociStitched
C11ORF75	0	chr11	93253551	93277491	4_MACS_peak_6220_lociStitched
C11ORF83	0	chr11	62431574	62449026	4_MACS_peak_5700_lociStitched
C12ORF5	0	chr12	4377835	4388088	1_MACS_peak_6865_lociStitched
C12ORF57	0	chr12	7045703	7081219	5_MACS_peak_6917_lociStitched
C12ORF73	0	chr12	104318560	104330477	2_MACS_peak_7980_lociStitched
C14ORF182	0	chr14	50465384	50476206	2_MACS_peak_9544_lociStitched
C14ORF43	0	chr14	74223135	74241907	3_MACS_peak_9842_lociStitched
C14ORF48	0	chr14	94421496	94447142	3_MACS_peak_10070_lociStitched
C14ORF49	0	chr14	95965655	95991866	5_MACS_peak_10088_lociStitched
C14ORF86	0	chr14	94421496	94447142	3_MACS_peak_10070_lociStitched
C15ORF28	0	chr15	69108850	69115100	1_MACS_peak_11017_lociStitched
C15ORF39	0	chr15	75491285	75502878	2_MACS_peak_11153_lociStitched
C15ORF57	0	chr15	40834078	40863005	6_MACS_peak_10606_lociStitched
C15ORF58	0	chr15	90721017	90736588	4_MACS_peak_11413_lociStitched
C16ORF13	0	chr16	684795	700620	3_MACS_peak_11596_lociStitched
C16ORF5	0	chr16	4555189	4568229	3_MACS_peak_11737_lociStitched
C16ORF53	0	chr16	29815039	29837710	4_MACS_peak_12172_lociStitched
C16ORF7	0	chr16	89786292	89791342	1_MACS_peak_12931_lociStitched
C16ORF72	0	chr16	9183936	9194342	1_MACS_peak_11795_lociStitched
C16ORF72	0	chr16	9164868	9174051	2_MACS_peak_11793_lociStitched
C16ORF73	0	chr16	1872606	1878198	1_MACS_peak_11629_lociStitched
C16ORF78	0	chr16	49487129	49499776	2_MACS_peak_12334_lociStitched
C16ORF92	0	chr16	30074440	30078941	1_MACS_peak_12185_lociStitched
C17ORF101	0	chr17	80405776	80417975	2_MACS_peak_14577_lociStitched
C17ORF103	0	chr17	21187175	21193098	1_MACS_peak_13385_lociStitched
C17ORF107	0	chr17	4836965	4855625	3_MACS_peak_13072_lociStitched
C17ORF37	0	chr17	37924733	37937774	1_MACS_peak_13672_lociStitched
C17ORF37	0	chr17	37909057	37915199	1_MACS_peak_13671_lociStitched
C17ORF44	0	chr17	8088631	8104227	4_MACS_peak_13167_lociStitched
C17ORF46	0	chr17	43296399	43309147	1_MACS_peak_13835_lociStitched
C17ORF46	0	chr17	43387533	43395718	1_MACS_peak_13838_lociStitched
C17ORF49	0	chr17	6914645	6940338	6_MACS_peak_13107_lociStitched
C17ORF59	0	chr17	8088631	8104227	4_MACS_peak_13167_lociStitched
C17ORF59	0	chr17	8053373	8067059	5_MACS_peak_13160_lociStitched
C17ORF60	0	chr17	62490198	62504944	2_MACS_peak_14184_lociStitched
C17ORF62	0	chr17	80405776	80417975	2_MACS_peak_14577_lociStitched
C17ORF65	0	chr17	42287012	42300121	2_MACS_peak_13803_lociStitched
C17ORF68	0	chr17	8088631	8104227	4_MACS_peak_13167_lociStitched
C17ORF70	0	chr17	79476205	79487126	2_MACS_peak_14530_lociStitched
C17ORF81	0	chr17	7136370	7147338	2_MACS_peak_13116_lociStitched
C17ORF86	0	chr17	75130795	75144409	4_MACS_peak_14418_lociStitched
C17ORF95	0	chr17	74720673	74735953	2_MACS_peak_14405_lociStitched
C17ORF96	0	chr17	36857470	36863747	1_MACS_peak_13642_lociStitched
C17ORF98	0	chr17	37022934	37029016	1_MACS_peak_13650_lociStitched
C17ORF99	0	chr17	76108278	76141392	6_MACS_peak_14442_lociStitched
C17ORF99	0	chr17	76163902	76173444	2_MACS_peak_14449_lociStitched
C18ORF32	0	chr18	47012107	47020668	2_MACS_peak_15026_lociStitched
C19ORF22	0	chr19	921380	928307	2_MACS_peak_15345_lociStitched
C19ORF23	0	chr19	1258309	1277338	4_MACS_peak_15367_lociStitched
C19ORF23	0	chr19	1237078	1251006	3_MACS_peak_15364_lociStitched
C19ORF24	0	chr19	1258309	1277338	4_MACS_peak_15367_lociStitched
C19ORF24	0	chr19	1237078	1251006	3_MACS_peak_15364_lociStitched
C19ORF26	0	chr19	1258309	1277338	4_MACS_peak_15367_lociStitched
C19ORF26	0	chr19	1237078	1251006	3_MACS_peak_15364_lociStitched
C19ORF35	0	chr19	2253865	2274444	5_MACS_peak_15419_lociStitched
C19ORF35	0	chr19	2234685	2242199	1_MACS_peak_15418_lociStitched
C19ORF38	0	chr19	10974780	10990981	5_MACS_peak_15716_lociStitched
C19ORF39	0	chr19	11484219	11493736	3_MACS_peak_15741_lociStitched
C19ORF43	0	chr19	12885698	12918444	8_MACS_peak_15788_lociStitched
C19ORF52	0	chr19	10974780	10990981	5_MACS_peak_15716_lociStitched
C19ORF55	0	chr19	36230671	36240541	4_MACS_peak_16216_lociStitched
C19ORF6	0	chr19	1066221	1078082	3_MACS_peak_15353_lociStitched
C19ORF6	0	chr19	1018228	1029843	2_MACS_peak_15350_lociStitched
C19ORF61	0	chr19	44256886	44272473	2_MACS_peak_16457_lociStitched
C19ORF61	0	chr19	44280968	44289925	1_MACS_peak_16459_lociStitched
C19ORF70	0	chr19	5716964	5721233	1_MACS_peak_15541_lociStitched
C19ORF76	0	chr19	50165632	50184776	3_MACS_peak_16673_lociStitched
