GENE	TF	CHROM	START	STOP	ENHANCER_ID
B3GAT3	0	chr11	62306386	62343233	7_MACS_peak_3288_lociStitched
B3GAT3	0	chr11	62431381	62448926	4_MACS_peak_3303_lociStitched
B3GAT3	0	chr11	62357978	62369604	3_MACS_peak_3295_lociStitched
B4GALNT4	0	chr11	303410	333415	5_MACS_peak_2894_lociStitched
B4GALT3	0	chr1	161144585	161157736	2_MACS_peak_1435_lociStitched
BAD	0	chr11	63992631	64019782	6_MACS_peak_3346_lociStitched
BAT2	0	chr6	31618808	31634909	4_MACS_peak_16527_lociStitched
BAT3	0	chr6	31618808	31634909	4_MACS_peak_16527_lociStitched
BAT5	0	chr6	31694475	31709185	2_MACS_peak_16533_lociStitched
BAT5	0	chr6	31618808	31634909	4_MACS_peak_16527_lociStitched
BAX	0	chr19	49457208	49472126	2_MACS_peak_10433_lociStitched
BAZ2A	0	chr12	57021945	57040802	3_MACS_peak_4490_lociStitched
BAZ2A	0	chr12	57071150	57084680	2_MACS_peak_4493_lociStitched
BBC3	0	chr19	47728427	47736418	1_MACS_peak_10369_lociStitched
BCL11A	1	chr2	60775403	60785203	1_MACS_peak_11011_lociStitched
BCL2	0	chr18	60977114	60989015	1_MACS_peak_9270_lociStitched
BCL2	0	chr18	60821297	60831806	1_MACS_peak_9264_lociStitched
BCL8	0	chr15	20992058	21032591	2_MACS_peak_6134_lociStitched
BCL8	0	chr15	20934985	20943953	1_MACS_peak_6132_lociStitched
BCL8	0	chr15	20884543	20894719	1_MACS_peak_6131_lociStitched
BCL9L	0	chr11	118794461	118801632	1_MACS_peak_3865_lociStitched
BCOR	0	chrX	39949358	39969973	2_MACS_peak_20075_lociStitched
BCYRN1	0	chrX	70750665	70762888	1_MACS_peak_20271_lociStitched
BEST2	0	chr19	12885675	12918414	7_MACS_peak_9736_lociStitched
BHLHE40	1	chr3	5013990	5029289	4_MACS_peak_13448_lociStitched
BHLHE41	1	chr12	26265299	26280916	1_MACS_peak_4199_lociStitched
BHLHE41	1	chr12	26305939	26313096	1_MACS_peak_4200_lociStitched
BLNK	0	chr10	98026803	98036000	2_MACS_peak_2600_lociStitched
BLVRB	0	chr19	40909365	40951277	8_MACS_peak_10188_lociStitched
BMF	0	chr15	40387948	40409298	6_MACS_peak_6262_lociStitched
BMF	0	chr15	40329721	40348702	3_MACS_peak_6258_lociStitched
BMI1	0	chr10	22595340	22634258	3_MACS_peak_2190_lociStitched
BOLA1	0	chr1	149797844	149836676	4_MACS_peak_1213_lociStitched
BOLA1	0	chr1	149854891	149861534	1_MACS_peak_1217_lociStitched
BOLA2B	0	chr16	30193346	30211674	3_MACS_peak_7339_lociStitched
BRD2	0	chr6	32934537	32941788	1_MACS_peak_16569_lociStitched
BRSK1	0	chr19	55764352	55772243	1_MACS_peak_10579_lociStitched
BSCL2	0	chr11	62431381	62448926	4_MACS_peak_3303_lociStitched
BTG2	0	chr1	203255634	203277788	3_MACS_peak_1708_lociStitched
BTG2	0	chr1	203288620	203297865	1_MACS_peak_1711_lociStitched
BTN1A1	0	chr6	26520312	26541139	2_MACS_peak_16412_lociStitched
BTN1A1	0	chr6	26549843	26570093	4_MACS_peak_16414_lociStitched
BTN2A2	0	chr6	26301687	26343379	8_MACS_peak_16394_lociStitched
BTN2A2	0	chr6	26355471	26367856	2_MACS_peak_16402_lociStitched
BTN3A1	0	chr6	26355471	26367856	2_MACS_peak_16402_lociStitched
BTN3A2	0	chr6	26301687	26343379	8_MACS_peak_16394_lociStitched
BTN3A2	0	chr6	26355471	26367856	2_MACS_peak_16402_lociStitched
BUB1B	0	chr15	40387948	40409298	6_MACS_peak_6262_lociStitched
BZRAP1	0	chr17	56405611	56430796	5_MACS_peak_8600_lociStitched
C10ORF114	0	chr10	21803617	21824625	3_MACS_peak_2176_lociStitched
C10ORF125	0	chr10	135201043	135209207	1_MACS_peak_2883_lociStitched
C10ORF140	0	chr10	21803617	21824625	3_MACS_peak_2176_lociStitched
C10ORF99	0	chr10	85925807	85934262	1_MACS_peak_2508_lociStitched
C11ORF10	0	chr11	61593489	61603630	2_MACS_peak_3275_lociStitched
C11ORF2	0	chr11	64877796	64903782	4_MACS_peak_3385_lociStitched
C11ORF2	0	chr11	64845765	64865253	6_MACS_peak_3379_lociStitched
C11ORF20	0	chr11	63992631	64019782	6_MACS_peak_3346_lociStitched
C11ORF24	0	chr11	68032192	68050246	3_MACS_peak_3524_lociStitched
C11ORF48	0	chr11	62431381	62448926	4_MACS_peak_3303_lociStitched
C11ORF51	0	chr11	71812656	71830921	3_MACS_peak_3562_lociStitched
C11ORF59	0	chr11	71812656	71830921	3_MACS_peak_3562_lociStitched
C11ORF68	0	chr11	65654710	65668021	2_MACS_peak_3431_lociStitched
C11ORF82	0	chr11	82666541	82685598	3_MACS_peak_3670_lociStitched
C11ORF83	0	chr11	62431381	62448926	4_MACS_peak_3303_lociStitched
C12ORF57	0	chr12	7045424	7081299	7_MACS_peak_4060_lociStitched
C12ORF60	0	chr12	14920627	14929779	1_MACS_peak_4150_lociStitched
C12ORF67	0	chr12	24679661	24695803	1_MACS_peak_4177_lociStitched
C12ORF69	0	chr12	14920627	14929779	1_MACS_peak_4150_lociStitched
C12ORF73	0	chr12	104317919	104327969	2_MACS_peak_4722_lociStitched
C12ORF75	0	chr12	105716462	105732035	2_MACS_peak_4748_lociStitched
C14ORF104	0	chr14	50085526	50103252	2_MACS_peak_5603_lociStitched
C14ORF145	0	chr14	81394450	81409722	2_MACS_peak_5885_lociStitched
C14ORF169	0	chr14	73918391	73932933	2_MACS_peak_5812_lociStitched
C14ORF182	0	chr14	50465416	50476244	2_MACS_peak_5616_lociStitched
C14ORF4	0	chr14	77487951	77508177	4_MACS_peak_5868_lociStitched
C14ORF43	0	chr14	74224055	74241914	3_MACS_peak_5821_lociStitched
C14ORF43	0	chr14	74250339	74256090	1_MACS_peak_5824_lociStitched
C14ORF80	0	chr14	105947142	105958623	2_MACS_peak_6094_lociStitched
C15ORF28	0	chr15	69108765	69116099	1_MACS_peak_6597_lociStitched
C15ORF57	0	chr15	40834830	40863010	7_MACS_peak_6282_lociStitched
C16ORF53	0	chr16	29815233	29834079	3_MACS_peak_7324_lociStitched
C16ORF59	0	chr16	2555869	2571373	2_MACS_peak_7001_lociStitched
C16ORF79	0	chr16	2254473	2275538	5_MACS_peak_6987_lociStitched
C17ORF107	0	chr17	4841766	4855950	2_MACS_peak_7876_lociStitched
C17ORF37	0	chr17	37909104	37915242	1_MACS_peak_8289_lociStitched
C17ORF46	0	chr17	43298198	43307533	1_MACS_peak_8442_lociStitched
C17ORF46	0	chr17	43372625	43395789	5_MACS_peak_8444_lociStitched
C17ORF63	0	chr17	27218651	27230791	2_MACS_peak_8123_lociStitched
C17ORF65	0	chr17	42292725	42300459	1_MACS_peak_8418_lociStitched
C17ORF70	0	chr17	79476174	79487681	1_MACS_peak_8891_lociStitched
C17ORF81	0	chr17	7136222	7156746	4_MACS_peak_7903_lociStitched
C17ORF91	0	chr17	1618542	1629159	3_MACS_peak_7809_lociStitched
C17ORF96	0	chr17	36856436	36863589	1_MACS_peak_8265_lociStitched
C18ORF32	0	chr18	47011396	47019485	1_MACS_peak_9177_lociStitched
C19ORF22	0	chr19	908617	928048	3_MACS_peak_9346_lociStitched
C19ORF23	0	chr19	1258054	1277402	5_MACS_peak_9368_lociStitched
C19ORF24	0	chr19	1258054	1277402	5_MACS_peak_9368_lociStitched
C19ORF26	0	chr19	1258054	1277402	5_MACS_peak_9368_lociStitched
C19ORF43	0	chr19	12885675	12918414	7_MACS_peak_9736_lociStitched
C19ORF6	0	chr19	1019048	1041158	4_MACS_peak_9351_lociStitched
C1ORF152	0	chr1	144516280	144522566	1_MACS_peak_1132_lociStitched
C1ORF186	0	chr1	206281577	206308313	1_MACS_peak_1754_lociStitched
C1ORF51	0	chr1	150204937	150209939	1_MACS_peak_1225_lociStitched
C1ORF54	0	chr1	150204937	150209939	1_MACS_peak_1225_lociStitched
C1ORF63	0	chr1	25557860	25575310	4_MACS_peak_353_lociStitched
C1ORF66	0	chr1	156709483	156723018	2_MACS_peak_1394_lociStitched
C1QL4	0	chr12	49759380	49765231	1_MACS_peak_4344_lociStitched
C1QTNF6	0	chr22	37611477	37627738	2_MACS_peak_13183_lociStitched
C20ORF30	0	chr20	5092290	5109780	4_MACS_peak_12104_lociStitched
C20ORF72	0	chr20	17944803	17954996	1_MACS_peak_12158_lociStitched
C21ORF121	0	chr21	43480806	43487594	1_MACS_peak_12794_lociStitched
C21ORF128	0	chr21	43480806	43487594	1_MACS_peak_12794_lociStitched
C21ORF54	0	chr21	34586801	34614564	3_MACS_peak_12714_lociStitched
C21ORF7	0	chr21	30436158	30453789	3_MACS_peak_12693_lociStitched
C21ORF96	0	chr21	36410376	36424372	2_MACS_peak_12753_lociStitched
C22ORF26	0	chr22	46422799	46471672	6_MACS_peak_13370_lociStitched
C22ORF41	0	chr22	50962475	50987731	5_MACS_peak_13421_lociStitched
C2CD2L	0	chr11	118954860	118979795	4_MACS_peak_3871_lociStitched
C2ORF62	0	chr2	219260053	219272344	2_MACS_peak_11849_lociStitched
C2ORF81	0	chr2	74679278	74700757	6_MACS_peak_11182_lociStitched
C2ORF89	0	chr2	85105417	85135028	5_MACS_peak_11211_lociStitched
C2ORF89	0	chr2	85153062	85174353	4_MACS_peak_11216_lociStitched
C3ORF48	0	chr3	20079754	20099468	4_MACS_peak_13558_lociStitched
C4ORF36	0	chr4	87854484	87868931	2_MACS_peak_14916_lociStitched
C4ORF47	0	chr4	186391653	186406448	3_MACS_peak_15282_lociStitched
C5ORF45	0	chr5	179222086	179236345	2_MACS_peak_16171_lociStitched
C5ORF45	0	chr5	179244296	179250452	1_MACS_peak_16173_lociStitched
C5ORF53	0	chr5	139486081	139496234	1_MACS_peak_15904_lociStitched
C6ORF123	0	chr6	168226932	168238146	2_MACS_peak_17336_lociStitched
C6ORF124	0	chr6	168226932	168238146	2_MACS_peak_17336_lociStitched
C6ORF126	0	chr6	35685117	35700811	2_MACS_peak_16632_lociStitched
C6ORF127	0	chr6	35685117	35700811	2_MACS_peak_16632_lociStitched
C6ORF136	0	chr6	30581886	30595311	2_MACS_peak_16493_lociStitched
C6ORF150	0	chr6	74159036	74182678	4_MACS_peak_16852_lociStitched
C6ORF25	0	chr6	31694475	31709185	2_MACS_peak_16533_lociStitched
C6ORF26	0	chr6	31694475	31709185	2_MACS_peak_16533_lociStitched
C6ORF27	0	chr6	31783438	31805424	3_MACS_peak_16539_lociStitched
C6ORF27	0	chr6	31694475	31709185	2_MACS_peak_16533_lociStitched
C6ORF47	0	chr6	31618808	31634909	4_MACS_peak_16527_lociStitched
C6ORF48	0	chr6	31783438	31805424	3_MACS_peak_16539_lociStitched
C6ORF81	0	chr6	35685117	35700811	2_MACS_peak_16632_lociStitched
C7ORF23	0	chr7	86844603	86850671	1_MACS_peak_17817_lociStitched
C7ORF29	0	chr7	150053591	150078746	4_MACS_peak_18268_lociStitched
C7ORF40	0	chr7	45023344	45048162	3_MACS_peak_17646_lociStitched
C7ORF43	0	chr7	99716021	99726541	2_MACS_peak_17892_lociStitched
C7ORF47	0	chr7	100020575	100034931	3_MACS_peak_17904_lociStitched
C7ORF49	0	chr7	134845544	134860242	2_MACS_peak_18172_lociStitched
C7ORF51	0	chr7	100020575	100034931	3_MACS_peak_17904_lociStitched
C7ORF55	0	chr7	139042384	139047634	1_MACS_peak_18200_lociStitched
C7ORF59	0	chr7	99716021	99726541	2_MACS_peak_17892_lociStitched
C7ORF61	0	chr7	100020575	100034931	3_MACS_peak_17904_lociStitched
C8ORF30A	0	chr8	145149298	145160996	2_MACS_peak_19024_lociStitched
C8ORF59	0	chr8	86086943	86103746	3_MACS_peak_18705_lociStitched
C9ORF139	0	chr9	139962205	139991398	5_MACS_peak_19884_lociStitched
C9ORF140	0	chr9	139962205	139991398	5_MACS_peak_19884_lociStitched
C9ORF53	0	chr9	21985532	21996991	2_MACS_peak_19147_lociStitched
CA11	0	chr19	49135890	49150241	3_MACS_peak_10416_lociStitched
CA14	0	chr1	150204937	150209939	1_MACS_peak_1225_lociStitched
CABLES1	0	chr18	20713122	20717626	1_MACS_peak_9087_lociStitched
CABP4	0	chr11	67167563	67178129	2_MACS_peak_3493_lociStitched
CACNA1I	0	chr22	39914298	39929621	4_MACS_peak_13273_lociStitched
CACYBP	0	chr1	174959199	174973404	3_MACS_peak_1560_lociStitched
CADM1	0	chr11	115089902	115097342	1_MACS_peak_3825_lociStitched
CALR	0	chr19	13043152	13058177	5_MACS_peak_9753_lociStitched
CAMK2D	0	chr4	114679431	114685077	1_MACS_peak_15044_lociStitched
CAMTA2	1	chr17	4841766	4855950	2_MACS_peak_7876_lociStitched
CAPN1	0	chr11	64877796	64903782	4_MACS_peak_3385_lociStitched
CAPRIN1	0	chr11	34071912	34076968	1_MACS_peak_3115_lociStitched
CARNS1	0	chr11	67167563	67178129	2_MACS_peak_3493_lociStitched
CARS2	0	chr13	111357036	111370932	3_MACS_peak_5384_lociStitched
CASC3	0	chr17	38251847	38281400	5_MACS_peak_8303_lociStitched
CASC5	0	chr15	40834830	40863010	7_MACS_peak_6282_lociStitched
CASKIN1	0	chr16	2254473	2275538	5_MACS_peak_6987_lociStitched
CBX1	0	chr17	46123255	46138374	1_MACS_peak_8514_lociStitched
CBX3	0	chr7	26191036	26208235	2_MACS_peak_17515_lociStitched
CBX3	0	chr7	26236858	26245124	1_MACS_peak_17517_lociStitched
CCDC106	0	chr19	56145437	56169653	4_MACS_peak_10599_lociStitched
CCDC11	0	chr18	47833345	47848820	3_MACS_peak_9190_lociStitched
CCDC110	0	chr4	186391653	186406448	3_MACS_peak_15282_lociStitched
CCDC114	0	chr19	48823372	48838337	3_MACS_peak_10397_lociStitched
CCDC117	0	chr22	29186337	29199759	3_MACS_peak_13060_lociStitched
CCDC134	0	chr22	42141706	42152338	2_MACS_peak_13319_lociStitched
CCDC142	0	chr2	74679278	74700757	6_MACS_peak_11182_lociStitched
CCDC64B	0	chr16	3054081	3074911	4_MACS_peak_7024_lociStitched
CCDC69	0	chr5	150590033	150604590	3_MACS_peak_15978_lociStitched
CCDC69	0	chr5	150629322	150638009	2_MACS_peak_15983_lociStitched
CCDC85B	0	chr11	65654710	65668021	2_MACS_peak_3431_lociStitched
CCDC88C	0	chr14	91879465	91886021	1_MACS_peak_5952_lociStitched
CCDC9	0	chr19	47728427	47736418	1_MACS_peak_10369_lociStitched
CCHCR1	0	chr6	31150547	31173116	4_MACS_peak_16509_lociStitched
CCM2	0	chr7	45023344	45048162	3_MACS_peak_17646_lociStitched
CCND1	0	chr11	69452437	69464654	1_MACS_peak_3544_lociStitched
CCPG1	0	chr15	55692641	55701994	1_MACS_peak_6452_lociStitched
CCR10	0	chr17	40826389	40834328	1_MACS_peak_8373_lociStitched
CCR2	0	chr3	46389552	46413473	5_MACS_peak_13699_lociStitched
CCR5	0	chr3	46389552	46413473	5_MACS_peak_13699_lociStitched
CCRL2	0	chr3	46389552	46413473	5_MACS_peak_13699_lociStitched
CCT6A	0	chr7	56117638	56133448	2_MACS_peak_17689_lociStitched
CCT8	0	chr21	30436158	30453789	3_MACS_peak_12693_lociStitched
CD151	0	chr11	795032	834138	6_MACS_peak_2920_lociStitched
CD2BP2	0	chr16	30343533	30368448	4_MACS_peak_7344_lociStitched
CD6	0	chr11	60671694	60692938	4_MACS_peak_3250_lociStitched
CDC16	0	chr13	115043822	115049044	1_MACS_peak_5424_lociStitched
CDC16	0	chr13	115021945	115032906	2_MACS_peak_5422_lociStitched
CDC37	0	chr19	10512847	10543714	8_MACS_peak_9645_lociStitched
CDC42BPG	0	chr11	64610721	64634176	3_MACS_peak_3364_lociStitched
CDCA5	0	chr11	64877796	64903782	4_MACS_peak_3385_lociStitched
CDCA5	0	chr11	64845765	64865253	6_MACS_peak_3379_lociStitched
CDHR1	0	chr10	85925807	85934262	1_MACS_peak_2508_lociStitched
CDHR2	0	chr5	175960802	175972496	2_MACS_peak_16117_lociStitched
CDIPT	0	chr16	29815233	29834079	3_MACS_peak_7324_lociStitched
CDK11A	0	chr1	1668342	1678924	2_MACS_peak_49_lociStitched
CDK11B	0	chr1	1668342	1678924	2_MACS_peak_49_lociStitched
CDK13	0	chr7	39987297	39995451	1_MACS_peak_17604_lociStitched
CDK2	0	chr12	56318715	56327045	1_MACS_peak_4460_lociStitched
CDK4	0	chr12	58134982	58167422	7_MACS_peak_4520_lociStitched
CDK5	0	chr7	150775123	150785834	2_MACS_peak_18286_lociStitched
CDK9	0	chr9	130532691	130550068	3_MACS_peak_19688_lociStitched
CDKN1B	0	chr12	12866190	12880741	1_MACS_peak_4133_lociStitched
CDKN2A	0	chr9	21985532	21996991	2_MACS_peak_19147_lociStitched
CDKN2B	0	chr9	21985532	21996991	2_MACS_peak_19147_lociStitched
CDKN2B-AS1	0	chr9	21985532	21996991	2_MACS_peak_19147_lociStitched
CDKN2C	0	chr1	51425014	51449926	2_MACS_peak_704_lociStitched
CDS2	0	chr20	5092290	5109780	4_MACS_peak_12104_lociStitched
CDT1	0	chr16	88846292	88858183	2_MACS_peak_7747_lociStitched
CEACAM21	0	chr19	42027261	42070137	6_MACS_peak_10223_lociStitched
CEBPB	1	chr20	48806494	48811228	1_MACS_peak_12468_lociStitched
CEMP1	0	chr16	2555869	2571373	2_MACS_peak_7001_lociStitched
CEND1	0	chr11	795032	834138	6_MACS_peak_2920_lociStitched
CFD	0	chr19	908617	928048	3_MACS_peak_9346_lociStitched
CFL1	0	chr11	65654710	65668021	2_MACS_peak_3431_lociStitched
CFLAR	0	chr2	201979505	201994721	1_MACS_peak_11754_lociStitched
CFLP1	0	chr10	89619751	89631329	1_MACS_peak_2521_lociStitched
CHCHD2	0	chr7	56117638	56133448	2_MACS_peak_17689_lociStitched
CHD2	1	chr15	93442656	93452375	1_MACS_peak_6881_lociStitched
CHD2	1	chr15	93423545	93429937	1_MACS_peak_6880_lociStitched
CHEK2	0	chr22	29186337	29199759	3_MACS_peak_13060_lociStitched
