GENE	TF	CHROM	START	STOP	ENHANCER_ID
ALOX12	0	chr17	6915117	6927208	3_MACS_peak_8839_lociStitched
ALOX5	0	chr10	45913292	45930363	4_MACS_peak_2621_lociStitched
ALPK1	0	chr4	113200100	113212612	2_MACS_peak_17239_lociStitched
ALPK2	0	chr18	56315232	56328606	2_MACS_peak_10371_lociStitched
AMACR	0	chr5	34006031	34009988	1_MACS_peak_17907_lociStitched
AMH	0	chr19	2266176	2271930	2_MACS_peak_10594_lociStitched
ANAPC2	0	chr9	140060732	140068226	1_MACS_peak_24132_lociStitched
ANKMY1	0	chr2	241496313	241509740	3_MACS_peak_13532_lociStitched
ANKRD11	0	chr16	89554435	89558704	1_MACS_peak_8678_lociStitched
ANKRD12	0	chr18	9132934	9148505	2_MACS_peak_10019_lociStitched
ANKRD12	0	chr18	9101317	9108578	1_MACS_peak_10018_lociStitched
ANKRD13D	0	chr11	67054496	67058103	1_MACS_peak_3842_lociStitched
ANKRD30A	0	chr10	37435179	37478691	14_MACS_peak_2561_lociStitched
ANKRD33B	0	chr5	10563025	10567418	1_MACS_peak_17755_lociStitched
ANKRD34A	0	chr1	145469500	145479425	2_MACS_peak_1247_lociStitched
ANKRD34A	0	chr1	145434570	145441531	2_MACS_peak_1244_lociStitched
ANKRD36BP2	0	chr2	89130710	89147830	1_MACS_peak_12469_lociStitched
ANKRD46	0	chr8	101505269	101515923	3_MACS_peak_22731_lociStitched
ANKRD55	0	chr5	55436523	55472015	6_MACS_peak_18056_lociStitched
ANP32A	0	chr15	69108906	69114811	1_MACS_peak_7432_lociStitched
ANP32B	0	chr9	100744430	100748404	1_MACS_peak_23679_lociStitched
ANP32E	0	chr1	150205572	150209985	1_MACS_peak_1314_lociStitched
ANXA9	0	chr1	150944866	150952406	2_MACS_peak_1333_lociStitched
AP1AR	0	chr4	113200100	113212612	2_MACS_peak_17239_lociStitched
AP2S1	0	chr19	47362636	47366069	1_MACS_peak_11436_lociStitched
APH1A	0	chr1	150205572	150209985	1_MACS_peak_1314_lociStitched
APOA2	0	chr1	161144937	161157342	2_MACS_peak_1537_lociStitched
APOLD1	0	chr12	12866167	12880672	1_MACS_peak_4534_lociStitched
APOM	0	chr6	31627116	31634997	2_MACS_peak_19462_lociStitched
APRT	0	chr16	88846304	88852561	1_MACS_peak_8659_lociStitched
ARC	0	chr8	143741410	143752200	2_MACS_peak_23083_lociStitched
ARFRP1	0	chr20	62358677	62373011	2_MACS_peak_14190_lociStitched
ARHGAP23	0	chr17	36570615	36586192	4_MACS_peak_9207_lociStitched
ARHGAP26	0	chr5	142430015	142438536	1_MACS_peak_18710_lociStitched
ARHGAP33	0	chr19	36230845	36240437	3_MACS_peak_11161_lociStitched
ARHGAP39	0	chr8	145741981	145755159	3_MACS_peak_23150_lociStitched
ARHGAP4	0	chrX	153232058	153239884	1_MACS_peak_24864_lociStitched
ARHGAP4	0	chrX	153188760	153201485	2_MACS_peak_24861_lociStitched
ARHGAP9	0	chr12	57846441	57856811	1_MACS_peak_4972_lociStitched
ARHGAP9	0	chr12	57912289	57918148	1_MACS_peak_4974_lociStitched
ARHGEF12	0	chr11	120203552	120216405	2_MACS_peak_4253_lociStitched
ARHGEF2	0	chr1	155944700	155954185	2_MACS_peak_1452_lociStitched
ARID1A	0	chr1	27018386	27031277	1_MACS_peak_358_lociStitched
ARID1B	0	chr6	157097477	157104037	2_MACS_peak_20491_lociStitched
ARID2	0	chr12	46118671	46125699	1_MACS_peak_4779_lociStitched
ARID5A	1	chr2	97190571	97205447	3_MACS_peak_12508_lociStitched
ARL6IP5	0	chr3	69128056	69145936	3_MACS_peak_15635_lociStitched
ARTN	0	chr1	44296095	44303718	1_MACS_peak_593_lociStitched
ASAP3	0	chr1	23848736	23866625	3_MACS_peak_284_lociStitched
ASB16	0	chr17	42294606	42300355	1_MACS_peak_9344_lociStitched
ASB9P1	0	chr15	93346691	93364522	3_MACS_peak_7706_lociStitched
ASH1L	0	chr1	155530104	155534796	1_MACS_peak_1443_lociStitched
ASNA1	0	chr19	12885748	12918278	7_MACS_peak_10851_lociStitched
ATAD1	0	chr10	89619948	89629494	1_MACS_peak_2878_lociStitched
ATAT1	0	chr6	30581989	30586878	1_MACS_peak_19423_lociStitched
ATF5	1	chr19	50378485	50382461	1_MACS_peak_11537_lociStitched
ATG2A	0	chr11	64617941	64638019	4_MACS_peak_3734_lociStitched
ATG4D	0	chr19	10612039	10614699	1_MACS_peak_10789_lociStitched
ATN1	0	chr12	7061279	7081028	4_MACS_peak_4464_lociStitched
ATP13A3	0	chr3	194206090	194211561	1_MACS_peak_16522_lociStitched
ATP1A4	0	chr1	160172170	160176929	1_MACS_peak_1514_lociStitched
ATP5D	0	chr19	1258277	1277340	4_MACS_peak_10547_lociStitched
ATP5D	0	chr19	1236939	1251526	3_MACS_peak_10544_lociStitched
ATP6AP1	0	chrX	153595395	153608997	4_MACS_peak_24879_lociStitched
ATP8B3	0	chr19	1847341	1865493	4_MACS_peak_10570_lociStitched
ATXN2L	0	chr16	28833245	28837379	1_MACS_peak_8157_lociStitched
ATXN7L3	0	chr17	42294606	42300355	1_MACS_peak_9344_lociStitched
AVIL	0	chr12	58224924	58241105	6_MACS_peak_4990_lociStitched
AVPR2	0	chrX	153188760	153201485	2_MACS_peak_24861_lociStitched
AXL	0	chr19	41768229	41772983	1_MACS_peak_11289_lociStitched
AZIN1	0	chr8	103816742	103827347	2_MACS_peak_22773_lociStitched
AZIN1	0	chr8	103873834	103879004	1_MACS_peak_22775_lociStitched
B3GALT4	0	chr6	33279634	33292391	3_MACS_peak_19528_lociStitched
B3GNT9	0	chr16	67192460	67218878	7_MACS_peak_8391_lociStitched
B4GALT3	0	chr1	161122805	161137379	3_MACS_peak_1534_lociStitched
B4GALT3	0	chr1	161144937	161157342	2_MACS_peak_1537_lociStitched
BAD	0	chr11	63992693	64020370	6_MACS_peak_3715_lociStitched
BAI3	0	chr6	69342699	69378667	7_MACS_peak_19824_lociStitched
BAT2	0	chr6	31627116	31634997	2_MACS_peak_19462_lociStitched
BAT3	0	chr6	31627116	31634997	2_MACS_peak_19462_lociStitched
BAT5	0	chr6	31696469	31709707	2_MACS_peak_19466_lociStitched
BAT5	0	chr6	31627116	31634997	2_MACS_peak_19462_lociStitched
BBC3	0	chr19	47728692	47735347	1_MACS_peak_11443_lociStitched
BCL2	0	chr18	60820802	60832202	1_MACS_peak_10408_lociStitched
BCL2	0	chr18	60980984	60988568	1_MACS_peak_10419_lociStitched
BCL2	0	chr18	60797996	60808263	2_MACS_peak_10406_lociStitched
BCL2L12	0	chr19	50175223	50184226	3_MACS_peak_11525_lociStitched
BCL3	0	chr19	45244732	45260187	3_MACS_peak_11368_lociStitched
BCL6B	1	chr17	6915117	6927208	3_MACS_peak_8839_lociStitched
BCOR	0	chrX	39953219	39969577	3_MACS_peak_24345_lociStitched
BEND6	0	chr6	56817407	56821815	1_MACS_peak_19796_lociStitched
BEST1	0	chr11	61732543	61742164	2_MACS_peak_3659_lociStitched
BEST2	0	chr19	12885748	12918278	7_MACS_peak_10851_lociStitched
BHLHE22	1	chr8	65480261	65498233	2_MACS_peak_22413_lociStitched
BHLHE40	1	chr3	5017727	5031612	2_MACS_peak_15081_lociStitched
BHLHE41	1	chr12	26265779	26280681	3_MACS_peak_4666_lociStitched
BIRC2	0	chr11	102183738	102192706	2_MACS_peak_4088_lociStitched
BIRC3	0	chr11	102183738	102192706	2_MACS_peak_4088_lociStitched
BIRC5	0	chr17	76163865	76172612	3_MACS_peak_9809_lociStitched
BMF	0	chr15	40389122	40402053	2_MACS_peak_7151_lociStitched
BMI1	0	chr10	22595462	22616287	1_MACS_peak_2458_lociStitched
BMI1	0	chr10	22621555	22634106	2_MACS_peak_2459_lociStitched
BMP2K	0	chr4	79686959	79700357	2_MACS_peak_17042_lociStitched
BMP5	0	chr6	55733259	55754542	2_MACS_peak_19787_lociStitched
BOD1	0	chr5	173160654	173178231	4_MACS_peak_18930_lociStitched
BOLA1	0	chr1	149801359	149826381	3_MACS_peak_1297_lociStitched
BOLA1	0	chr1	149854938	149861701	1_MACS_peak_1301_lociStitched
BOLA1	0	chr1	149830898	149835654	1_MACS_peak_1300_lociStitched
BRD2	0	chr6	32934306	32943036	1_MACS_peak_19517_lociStitched
BRP44	0	chr1	167903206	167908374	1_MACS_peak_1611_lociStitched
BSCL2	0	chr11	62491561	62497605	1_MACS_peak_3687_lociStitched
BTBD2	0	chr19	2049352	2062781	3_MACS_peak_10584_lociStitched
BTG2	0	chr1	203288071	203298225	1_MACS_peak_1891_lociStitched
BTG2	0	chr1	203266507	203281502	3_MACS_peak_1888_lociStitched
BTG2	0	chr1	203254980	203261396	1_MACS_peak_1887_lociStitched
BZRAP1	0	chr17	56401514	56424263	4_MACS_peak_9512_lociStitched
C10ORF10	0	chr10	45453922	45475116	2_MACS_peak_2613_lociStitched
C10ORF25	0	chr10	45453922	45475116	2_MACS_peak_2613_lociStitched
C11ORF10	0	chr11	61593919	61604234	1_MACS_peak_3653_lociStitched
C11ORF20	0	chr11	63992693	64020370	6_MACS_peak_3715_lociStitched
C11ORF53	0	chr11	111168419	111174803	1_MACS_peak_4146_lociStitched
C11ORF68	0	chr11	65654967	65670347	4_MACS_peak_3796_lociStitched
C11ORF92	0	chr11	111168419	111174803	1_MACS_peak_4146_lociStitched
C11ORF93	0	chr11	111168419	111174803	1_MACS_peak_4146_lociStitched
C12ORF5	0	chr12	4376917	4387135	1_MACS_peak_4426_lociStitched
C12ORF57	0	chr12	7061279	7081028	4_MACS_peak_4464_lociStitched
C12ORF61	0	chr12	62994970	62998933	1_MACS_peak_5008_lociStitched
C14ORF181	0	chr14	69252476	69264250	2_MACS_peak_6594_lociStitched
C14ORF181	0	chr14	69279675	69292113	2_MACS_peak_6596_lociStitched
C14ORF4	0	chr14	77487685	77510926	3_MACS_peak_6697_lociStitched
C14ORF49	0	chr14	95969291	95987222	4_MACS_peak_6846_lociStitched
C14ORF50	0	chr14	64968040	64973998	1_MACS_peak_6532_lociStitched
C14ORF73	0	chr14	103571380	103581683	4_MACS_peak_6926_lociStitched
C15ORF28	0	chr15	69108906	69114811	1_MACS_peak_7432_lociStitched
C15ORF39	0	chr15	75491344	75497987	1_MACS_peak_7508_lociStitched
C15ORF58	0	chr15	90721767	90736968	3_MACS_peak_7675_lociStitched
C16ORF13	0	chr16	685139	700543	3_MACS_peak_7814_lociStitched
C16ORF13	0	chr16	725490	746567	5_MACS_peak_7819_lociStitched
C16ORF48	0	chr16	67693026	67702481	2_MACS_peak_8410_lociStitched
C16ORF53	0	chr16	29815276	29833825	3_MACS_peak_8181_lociStitched
C16ORF7	0	chr16	89786567	89791247	1_MACS_peak_8687_lociStitched
C16ORF70	0	chr16	67192460	67218878	7_MACS_peak_8391_lociStitched
C16ORF72	0	chr16	9183989	9188182	1_MACS_peak_7963_lociStitched
C16ORF86	0	chr16	67693026	67702481	2_MACS_peak_8410_lociStitched
C16ORF92	0	chr16	30074486	30079338	1_MACS_peak_8190_lociStitched
C17ORF107	0	chr17	4841910	4855178	2_MACS_peak_8814_lociStitched
C17ORF37	0	chr17	37909166	37915271	1_MACS_peak_9238_lociStitched
C17ORF46	0	chr17	43297451	43314321	2_MACS_peak_9360_lociStitched
C17ORF49	0	chr17	6915117	6927208	3_MACS_peak_8839_lociStitched
C17ORF65	0	chr17	42294606	42300355	1_MACS_peak_9344_lociStitched
C17ORF91	0	chr17	1618313	1629062	2_MACS_peak_8741_lociStitched
C17ORF95	0	chr17	74730766	74735534	1_MACS_peak_9766_lociStitched
C17ORF96	0	chr17	36856343	36863619	1_MACS_peak_9216_lociStitched
C17ORF99	0	chr17	76116523	76129242	2_MACS_peak_9802_lociStitched
C17ORF99	0	chr17	76163865	76172612	3_MACS_peak_9809_lociStitched
C19ORF23	0	chr19	1258277	1277340	4_MACS_peak_10547_lociStitched
C19ORF23	0	chr19	1236939	1251526	3_MACS_peak_10544_lociStitched
C19ORF24	0	chr19	1258277	1277340	4_MACS_peak_10547_lociStitched
C19ORF24	0	chr19	1236939	1251526	3_MACS_peak_10544_lociStitched
C19ORF26	0	chr19	1258277	1277340	4_MACS_peak_10547_lociStitched
C19ORF26	0	chr19	1236939	1251526	3_MACS_peak_10544_lociStitched
C19ORF34	0	chr19	1939667	1943708	1_MACS_peak_10580_lociStitched
C19ORF35	0	chr19	2266176	2271930	2_MACS_peak_10594_lociStitched
C19ORF43	0	chr19	12885748	12918278	7_MACS_peak_10851_lociStitched
C19ORF55	0	chr19	36230845	36240437	3_MACS_peak_11161_lociStitched
C19ORF6	0	chr19	1018245	1029881	2_MACS_peak_10530_lociStitched
C19ORF76	0	chr19	50175223	50184226	3_MACS_peak_11525_lociStitched
C1ORF189	0	chr1	154191555	154195294	1_MACS_peak_1389_lociStitched
C1ORF43	0	chr1	154191555	154195294	1_MACS_peak_1389_lociStitched
C1ORF51	0	chr1	150205572	150209985	1_MACS_peak_1314_lociStitched
C1ORF54	0	chr1	150205572	150209985	1_MACS_peak_1314_lociStitched
C1ORF66	0	chr1	156709721	156723183	2_MACS_peak_1483_lociStitched
C1ORF66	0	chr1	156735641	156740171	1_MACS_peak_1485_lociStitched
C1QTNF3	0	chr5	34006031	34009988	1_MACS_peak_17907_lociStitched
C2	0	chr6	31937960	31941517	1_MACS_peak_19481_lociStitched
C20ORF103	0	chr20	9487396	9499900	1_MACS_peak_13652_lociStitched
C20ORF72	0	chr20	17945746	17952984	1_MACS_peak_13702_lociStitched
C21ORF33	0	chr21	45552550	45580344	6_MACS_peak_14460_lociStitched
C22ORF26	0	chr22	46460733	46477855	1_MACS_peak_14996_lociStitched
C22ORF41	0	chr22	50962895	50970988	2_MACS_peak_15049_lociStitched
C22ORF45	0	chr22	24819569	24833082	2_MACS_peak_14642_lociStitched
C2CD2L	0	chr11	118963716	118979608	3_MACS_peak_4235_lociStitched
C3ORF37	0	chr3	129027184	129037476	2_MACS_peak_16038_lociStitched
C3ORF47	0	chr3	129027184	129037476	2_MACS_peak_16038_lociStitched
C4B	0	chr6	31937960	31941517	1_MACS_peak_19481_lociStitched
C4ORF42	0	chr4	1239919	1244704	1_MACS_peak_16623_lociStitched
C5ORF33	0	chr5	36239595	36243444	1_MACS_peak_17927_lociStitched
C5ORF34	0	chr5	43555500	43558155	1_MACS_peak_17995_lociStitched
C5ORF38	0	chr5	2694492	2705656	2_MACS_peak_17686_lociStitched
C5ORF39	0	chr5	42988244	42996706	1_MACS_peak_17982_lociStitched
C5ORF39	0	chr5	43037091	43043789	1_MACS_peak_17985_lociStitched
C5ORF39	0	chr5	43063937	43069407	1_MACS_peak_17986_lociStitched
C5ORF39	0	chr5	43016566	43021851	1_MACS_peak_17984_lociStitched
C5ORF39	0	chr5	43006902	43011696	1_MACS_peak_17983_lociStitched
C5ORF45	0	chr5	179244862	179249996	1_MACS_peak_19025_lociStitched
C5ORF53	0	chr5	139486433	139495038	2_MACS_peak_18668_lociStitched
C5ORF55	0	chr5	390518	403758	2_MACS_peak_17645_lociStitched
C6ORF105	0	chr6	11827741	11836769	1_MACS_peak_19188_lociStitched
C6ORF126	0	chr6	35694433	35700950	2_MACS_peak_19575_lociStitched
C6ORF127	0	chr6	35694433	35700950	2_MACS_peak_19575_lociStitched
C6ORF136	0	chr6	30646820	30659303	3_MACS_peak_19427_lociStitched
C6ORF136	0	chr6	30581989	30586878	1_MACS_peak_19423_lociStitched
C6ORF218	0	chr6	10398194	10415480	3_MACS_peak_19164_lociStitched
C6ORF25	0	chr6	31696469	31709707	2_MACS_peak_19466_lociStitched
C6ORF26	0	chr6	31696469	31709707	2_MACS_peak_19466_lociStitched
C6ORF26	0	chr6	31755447	31764550	2_MACS_peak_19469_lociStitched
C6ORF27	0	chr6	31781285	31805776	4_MACS_peak_19472_lociStitched
C6ORF27	0	chr6	31696469	31709707	2_MACS_peak_19466_lociStitched
C6ORF27	0	chr6	31755447	31764550	2_MACS_peak_19469_lociStitched
C6ORF47	0	chr6	31627116	31634997	2_MACS_peak_19462_lociStitched
C6ORF48	0	chr6	31781285	31805776	4_MACS_peak_19472_lociStitched
C6ORF48	0	chr6	31755447	31764550	2_MACS_peak_19469_lociStitched
C6ORF62	0	chr6	24718633	24722746	1_MACS_peak_19277_lociStitched
C6ORF81	0	chr6	35694433	35700950	2_MACS_peak_19575_lociStitched
C7ORF27	0	chr7	2593797	2599787	2_MACS_peak_20636_lociStitched
C7ORF29	0	chr7	150063930	150068401	1_MACS_peak_21832_lociStitched
C7ORF29	0	chr7	150016452	150021729	1_MACS_peak_21830_lociStitched
C7ORF47	0	chr7	100025463	100034880	2_MACS_peak_21443_lociStitched
C7ORF51	0	chr7	100025463	100034880	2_MACS_peak_21443_lociStitched
C7ORF61	0	chr7	100025463	100034880	2_MACS_peak_21443_lociStitched
C8G	0	chr9	139792210	139799759	2_MACS_peak_24116_lociStitched
C8ORF30A	0	chr8	145157362	145160717	1_MACS_peak_23131_lociStitched
C8ORF40	0	chr8	42395665	42398634	1_MACS_peak_22277_lociStitched
C8ORF73	0	chr8	144593636	144614913	2_MACS_peak_23101_lociStitched
C8ORF73	0	chr8	144677653	144681642	1_MACS_peak_23108_lociStitched
C9ORF152	0	chr9	112904471	112921587	3_MACS_peak_23766_lociStitched
C9ORF172	0	chr9	139775500	139782412	2_MACS_peak_24114_lociStitched
C9ORF50	0	chr9	132244200	132259250	3_MACS_peak_23997_lociStitched
C9ORF53	0	chr9	21986290	21996889	1_MACS_peak_23309_lociStitched
CA11	0	chr19	49135680	49142240	1_MACS_peak_11479_lociStitched
CA14	0	chr1	150205572	150209985	1_MACS_peak_1314_lociStitched
CABLES1	0	chr18	20713230	20718065	1_MACS_peak_10096_lociStitched
CACYBP	0	chr1	174966809	174970865	1_MACS_peak_1665_lociStitched
CALML6	0	chr1	1820700	1829459	3_MACS_peak_53_lociStitched
CALN1	0	chr7	71865303	71878166	2_MACS_peak_21171_lociStitched
CALN1	0	chr7	71798523	71803663	1_MACS_peak_21170_lociStitched
CAMTA1	1	chr1	6976630	6984790	1_MACS_peak_98_lociStitched
CAMTA2	1	chr17	4841910	4855178	2_MACS_peak_8814_lociStitched
CAPN10	0	chr2	241496313	241509740	3_MACS_peak_13532_lociStitched
CAPZA1	0	chr1	113160377	113164357	1_MACS_peak_1121_lociStitched
CASQ1	0	chr1	160172170	160176929	1_MACS_peak_1514_lociStitched
CBLC	0	chr19	45244732	45260187	3_MACS_peak_11368_lociStitched
CBX1	0	chr17	46123559	46136608	1_MACS_peak_9416_lociStitched
CBX3	0	chr7	26190888	26200516	1_MACS_peak_20867_lociStitched
CBX3	0	chr7	26236699	26244418	1_MACS_peak_20868_lociStitched
CCDC102A	0	chr16	57568754	57579610	2_MACS_peak_8341_lociStitched
CCDC106	0	chr19	56145570	56170491	4_MACS_peak_11665_lociStitched
CCDC106	0	chr19	56110303	56118280	2_MACS_peak_11662_lociStitched
CCDC114	0	chr19	48823108	48837911	3_MACS_peak_11461_lociStitched
CCDC127	0	chr5	188034	194005	1_MACS_peak_17639_lociStitched
CCDC134	0	chr22	42222477	42232443	3_MACS_peak_14931_lociStitched
CCDC68	0	chr18	52931365	52949365	3_MACS_peak_10319_lociStitched
CCDC78	0	chr16	725490	746567	5_MACS_peak_7819_lociStitched
CCDC85B	0	chr11	65623837	65630143	1_MACS_peak_3794_lociStitched
CCDC85B	0	chr11	65654967	65670347	4_MACS_peak_3796_lociStitched
CCDC9	0	chr19	47728692	47735347	1_MACS_peak_11443_lociStitched
CCDC97	0	chr19	41768229	41772983	1_MACS_peak_11289_lociStitched
CCL1	0	chr17	32688633	32720458	6_MACS_peak_9146_lociStitched
CCL13	0	chr17	32688633	32720458	6_MACS_peak_9146_lociStitched
CCL8	0	chr17	32688633	32720458	6_MACS_peak_9146_lociStitched
CCND2	0	chr12	4376917	4387135	1_MACS_peak_4426_lociStitched
CCNE2	0	chr8	95953001	95963126	1_MACS_peak_22663_lociStitched
CCNL1	0	chr3	156875769	156885053	2_MACS_peak_16256_lociStitched
CCR1	0	chr3	46245806	46256584	2_MACS_peak_15386_lociStitched
CCR10	0	chr17	40825775	40835810	1_MACS_peak_9310_lociStitched
CCR3	0	chr3	46245806	46256584	2_MACS_peak_15386_lociStitched
CCT5	0	chr5	10248532	10252599	1_MACS_peak_17750_lociStitched
CD247	0	chr1	167506931	167526575	4_MACS_peak_1598_lociStitched
CD300LF	0	chr17	72732675	72757325	7_MACS_peak_9689_lociStitched
CD53	0	chr1	111325426	111337053	3_MACS_peak_1096_lociStitched
CD69	0	chr12	9873478	9887185	1_MACS_peak_4492_lociStitched
CDC42BPB	0	chr14	103571380	103581683	4_MACS_peak_6926_lociStitched
CDC42BPG	0	chr11	64617941	64638019	4_MACS_peak_3734_lociStitched
CDC42EP5	0	chr19	54972881	54977015	1_MACS_peak_11630_lociStitched
CDC6	0	chr17	38462649	38484039	3_MACS_peak_9258_lociStitched
CDH9	0	chr5	26872781	26891204	2_MACS_peak_17861_lociStitched
CDHR2	0	chr5	175960346	175971557	2_MACS_peak_18967_lociStitched
CDIPT	0	chr16	29815276	29833825	3_MACS_peak_8181_lociStitched
CDK10	0	chr16	89786567	89791247	1_MACS_peak_8687_lociStitched
CDK11A	0	chr1	1622333	1625580	1_MACS_peak_46_lociStitched
CDK11A	0	chr1	1668830	1679011	2_MACS_peak_48_lociStitched
CDK11B	0	chr1	1622333	1625580	1_MACS_peak_46_lociStitched
CDK11B	0	chr1	1668830	1679011	2_MACS_peak_48_lociStitched
CDK13	0	chr7	39987503	39993121	1_MACS_peak_20981_lociStitched
CDK5	0	chr7	150776597	150785750	2_MACS_peak_21844_lociStitched
CDK6	0	chr7	92458021	92467407	1_MACS_peak_21374_lociStitched
CDK9	0	chr9	130531935	130549423	3_MACS_peak_23938_lociStitched
CDKN1B	0	chr12	12866167	12880672	1_MACS_peak_4534_lociStitched
CDKN2A	0	chr9	21986290	21996889	1_MACS_peak_23309_lociStitched
CDKN2B	0	chr9	21986290	21996889	1_MACS_peak_23309_lociStitched
CDKN2B-AS1	0	chr9	21986290	21996889	1_MACS_peak_23309_lociStitched
CDKN2C	0	chr1	51432071	51449937	1_MACS_peak_658_lociStitched
CDT1	0	chr16	88846304	88852561	1_MACS_peak_8659_lociStitched
CEACAM16	0	chr19	45244732	45260187	3_MACS_peak_11368_lociStitched
CEACAM21	0	chr19	42035752	42062791	4_MACS_peak_11300_lociStitched
CEBPB	1	chr20	48806563	48810702	1_MACS_peak_14046_lociStitched
CELSR2	0	chr1	109755866	109759318	1_MACS_peak_1064_lociStitched
CENPT	0	chr16	67875065	67882196	1_MACS_peak_8415_lociStitched
CETP	0	chr16	56964614	56971781	1_MACS_peak_8326_lociStitched
CFB	0	chr6	31937960	31941517	1_MACS_peak_19481_lociStitched
CFL1	0	chr11	65623837	65630143	1_MACS_peak_3794_lociStitched
CFL1	0	chr11	65654967	65670347	4_MACS_peak_3796_lociStitched
CFLAR	0	chr2	201980137	201994974	1_MACS_peak_13175_lociStitched
CFLP1	0	chr10	89619948	89629494	1_MACS_peak_2878_lociStitched
CHD3	0	chr17	7737019	7748869	2_MACS_peak_8873_lociStitched
CHD3	0	chr17	7787009	7791747	1_MACS_peak_8877_lociStitched
CHD5	0	chr1	6257816	6267534	2_MACS_peak_83_lociStitched
CHD7	0	chr8	61590156	61594127	1_MACS_peak_22380_lociStitched
CHERP	0	chr19	16694069	16706754	2_MACS_peak_10956_lociStitched
CHMP2A	0	chr19	59065259	59071657	2_MACS_peak_11740_lociStitched
CHRAC1	0	chr8	141520232	141523141	1_MACS_peak_23060_lociStitched
CHRM1	0	chr11	62646799	62652042	1_MACS_peak_3697_lociStitched
CHRNB2	0	chr1	154523150	154533011	2_MACS_peak_1395_lociStitched
CHRNE	0	chr17	4841910	4855178	2_MACS_peak_8814_lociStitched
CHST12	0	chr7	2392992	2396370	1_MACS_peak_20631_lociStitched
CHSY1	0	chr15	101782368	101807594	3_MACS_peak_7781_lociStitched
CHSY1	0	chr15	101660604	101669718	2_MACS_peak_7771_lociStitched
CIB1	0	chr15	90721767	90736968	3_MACS_peak_7675_lociStitched
CIITA	0	chr16	10962255	10976637	3_MACS_peak_7978_lociStitched
