GENE	TF	CHROM	START	STOP	ENHANCER_ID
ASAP3	0	chr1	23853988	23858301	2_MACS_peak_386_lociStitched
ASB9P1	0	chr15	93351191	93356108	4_MACS_peak_8458_lociStitched
ASH1L	0	chr1	155531477	155534673	2_MACS_peak_1696_lociStitched
ATAD3A	0	chr1	1446304	1449594	3_MACS_peak_35_lociStitched
ATAD3B	0	chr1	1446304	1449594	3_MACS_peak_35_lociStitched
ATF4	1	chr22	39915168	39917806	3_MACS_peak_16615_lociStitched
ATHL1	0	chr11	267528	272897	3_MACS_peak_3644_lociStitched
ATN1	0	chr12	7067408	7072123	2_MACS_peak_5101_lociStitched
ATP5L	0	chr11	118305186	118309523	3_MACS_peak_4797_lociStitched
ATP8B2	0	chr1	154297267	154301822	2_MACS_peak_1624_lociStitched
ATXN1	0	chr6	16759797	16763792	3_MACS_peak_20658_lociStitched
AURKB	0	chr17	8149714	8153372	4_MACS_peak_9904_lociStitched
AVIL	0	chr12	58238493	58240889	1_MACS_peak_5591_lociStitched
AXL	0	chr19	41768472	41772359	3_MACS_peak_12605_lociStitched
B3GALNT2	0	chr1	235666461	235669327	2_MACS_peak_2586_lociStitched
BACH2	1	chr6	91004346	91007436	2_MACS_peak_21396_lociStitched
BAGE	0	chr21	11168409	11171540	1_MACS_peak_15831_lociStitched
BCAN	0	chr1	156629971	156635729	4_MACS_peak_1754_lociStitched
BCOR	0	chrX	40030653	40036502	4_MACS_peak_25685_lociStitched
BCR	0	chr22	23478209	23482702	3_MACS_peak_16254_lociStitched
BEST2	0	chr19	12899409	12905016	7_MACS_peak_12074_lociStitched
BNIPL	0	chr1	150976837	150981676	3_MACS_peak_1551_lociStitched
BNIPL	0	chr1	151042050	151043781	1_MACS_peak_1556_lociStitched
BOLA1	0	chr1	149820843	149826350	3_MACS_peak_1501_lociStitched
BOLA1	0	chr1	149856008	149861023	2_MACS_peak_1507_lociStitched
BOLA1	0	chr1	149831306	149834676	2_MACS_peak_1505_lociStitched
BRD2	0	chr6	32935670	32939834	1_MACS_peak_20966_lociStitched
BRP44	0	chr1	167904398	167907257	2_MACS_peak_1921_lociStitched
BSPH1	0	chr19	48448483	48462583	6_MACS_peak_12845_lociStitched
BSPH1	0	chr19	48438222	48447357	7_MACS_peak_12838_lociStitched
BTG2	0	chr1	203288816	203297395	3_MACS_peak_2189_lociStitched
BTG2	0	chr1	203258273	203261054	1_MACS_peak_2184_lociStitched
BTG2	0	chr1	203273798	203276661	2_MACS_peak_2187_lociStitched
BZRAP1	0	chr17	56411986	56417625	1_MACS_peak_10680_lociStitched
C11ORF2	0	chr11	64899515	64903304	2_MACS_peak_4248_lociStitched
C11ORF68	0	chr11	65655173	65660217	3_MACS_peak_4322_lociStitched
C12ORF57	0	chr12	7067408	7072123	2_MACS_peak_5101_lociStitched
C12ORF73	0	chr12	104318636	104325276	6_MACS_peak_5828_lociStitched
C14ORF145	0	chr14	81421285	81427879	4_MACS_peak_7344_lociStitched
C14ORF181	0	chr14	69259164	69263169	3_MACS_peak_7220_lociStitched
C14ORF49	0	chr14	95980383	95986991	7_MACS_peak_7451_lociStitched
C14ORF50	0	chr14	64969642	64972785	2_MACS_peak_7178_lociStitched
C14ORF80	0	chr14	105947340	105949463	2_MACS_peak_7587_lociStitched
C15ORF28	0	chr15	69109511	69114233	2_MACS_peak_8162_lociStitched
C17ORF44	0	chr17	8149714	8153372	4_MACS_peak_9904_lociStitched
C17ORF46	0	chr17	43298616	43307847	6_MACS_peak_10456_lociStitched
C17ORF68	0	chr17	8149714	8153372	4_MACS_peak_9904_lociStitched
C17ORF70	0	chr17	79478221	79482574	2_MACS_peak_11116_lociStitched
C1ORF127	0	chr1	11022696	11030515	4_MACS_peak_211_lociStitched
C1ORF189	0	chr1	154192479	154194568	2_MACS_peak_1621_lociStitched
C1ORF220	0	chr1	178548147	178552249	2_MACS_peak_1992_lociStitched
C1ORF35	0	chr1	228269176	228272054	2_MACS_peak_2455_lociStitched
C1ORF43	0	chr1	154192479	154194568	2_MACS_peak_1621_lociStitched
C1ORF51	0	chr1	150206658	150209202	2_MACS_peak_1518_lociStitched
C1ORF54	0	chr1	150206658	150209202	2_MACS_peak_1518_lociStitched
C1ORF56	0	chr1	150976837	150981676	3_MACS_peak_1551_lociStitched
C1ORF56	0	chr1	151042050	151043781	1_MACS_peak_1556_lociStitched
C1ORF66	0	chr1	156716530	156722495	2_MACS_peak_1760_lociStitched
C1ORF70	0	chr1	1446304	1449594	3_MACS_peak_35_lociStitched
C1ORF70	0	chr1	1509102	1510960	1_MACS_peak_38_lociStitched
C1ORF77	0	chr1	153605845	153608291	4_MACS_peak_1593_lociStitched
C1ORF96	0	chr1	229476492	229479702	1_MACS_peak_2490_lociStitched
C20ORF11	0	chr20	61517094	61520088	2_MACS_peak_15765_lociStitched
C20ORF29	0	chr20	3824157	3828515	5_MACS_peak_15109_lociStitched
C20ORF72	0	chr20	17948333	17951064	3_MACS_peak_15207_lociStitched
C22ORF26	0	chr22	46464597	46468804	4_MACS_peak_16745_lociStitched
C2ORF48	0	chr2	10260472	10263948	3_MACS_peak_13318_lociStitched
C2ORF62	0	chr2	219260877	219265697	4_MACS_peak_14793_lociStitched
C5ORF39	0	chr5	43036639	43043600	5_MACS_peak_19481_lociStitched
C7ORF47	0	chr7	100025943	100028722	2_MACS_peak_22870_lociStitched
C7ORF61	0	chr7	100025943	100028722	2_MACS_peak_22870_lociStitched
C8ORF75	0	chr8	29629993	29633601	3_MACS_peak_23644_lociStitched
CA14	0	chr1	150206658	150209202	2_MACS_peak_1518_lociStitched
CACNA1G	0	chr17	48585234	48589322	3_MACS_peak_10587_lociStitched
CACNA1I	0	chr22	39915168	39917806	3_MACS_peak_16615_lociStitched
CACYBP	0	chr1	174967749	174971357	2_MACS_peak_1975_lociStitched
CADM1	0	chr11	115091580	115096417	4_MACS_peak_4762_lociStitched
CALML6	0	chr1	1837887	1840616	1_MACS_peak_62_lociStitched
CAPN1	0	chr11	64899515	64903304	2_MACS_peak_4248_lociStitched
CAPN14	0	chr2	31474697	31480789	7_MACS_peak_13506_lociStitched
CASP8	0	chr2	202121611	202126777	4_MACS_peak_14693_lociStitched
CBFA2T3	0	chr16	89041447	89045850	1_MACS_peak_9605_lociStitched
CBX4	0	chr17	77810088	77813849	2_MACS_peak_11072_lociStitched
CBX8	0	chr17	77810088	77813849	2_MACS_peak_11072_lociStitched
CCDC117	0	chr22	29213365	29220858	6_MACS_peak_16362_lociStitched
CCDC117	0	chr22	29194192	29198917	3_MACS_peak_16359_lociStitched
CCDC19	0	chr1	159889732	159895884	2_MACS_peak_1784_lociStitched
CCDC85B	0	chr11	65624554	65629633	3_MACS_peak_4317_lociStitched
CCDC85B	0	chr11	65655173	65660217	3_MACS_peak_4322_lociStitched
CCDC88C	0	chr14	91837649	91843754	3_MACS_peak_7409_lociStitched
CCDC97	0	chr19	41768472	41772359	3_MACS_peak_12605_lociStitched
CCND1	0	chr11	69453000	69460670	7_MACS_peak_4460_lociStitched
CD3EAP	0	chr19	45952835	45957823	5_MACS_peak_12724_lociStitched
CD7	0	chr17	80290128	80294947	2_MACS_peak_11169_lociStitched
CDC25B	0	chr20	3824157	3828515	5_MACS_peak_15109_lociStitched
CDC42BPG	0	chr11	64630298	64634439	1_MACS_peak_4224_lociStitched
CDC42SE1	0	chr1	151042050	151043781	1_MACS_peak_1556_lociStitched
CDCA5	0	chr11	64899515	64903304	2_MACS_peak_4248_lociStitched
CDK6	0	chr7	92461452	92466821	4_MACS_peak_22795_lociStitched
CDKN1B	0	chr12	12866587	12873280	3_MACS_peak_5159_lociStitched
CDKN1B	0	chr12	12875849	12879436	3_MACS_peak_5162_lociStitched
CDKN2C	0	chr1	51442001	51445165	1_MACS_peak_819_lociStitched
CDKN2C	0	chr1	51433693	51436948	3_MACS_peak_815_lociStitched
CDT1	0	chr16	88846629	88852456	5_MACS_peak_9587_lociStitched
CFL1	0	chr11	65624554	65629633	3_MACS_peak_4317_lociStitched
CFL1	0	chr11	65655173	65660217	3_MACS_peak_4322_lociStitched
CFLAR	0	chr2	201980414	201984467	2_MACS_peak_14679_lociStitched
CGN	0	chr1	151511195	151513971	1_MACS_peak_1576_lociStitched
CHAD	0	chr17	48585234	48589322	3_MACS_peak_10587_lociStitched
CHRNB2	0	chr1	154579487	154582534	1_MACS_peak_1640_lociStitched
CHSY1	0	chr15	101738009	101742892	3_MACS_peak_8532_lociStitched
CITED2	0	chr6	139694128	139697420	1_MACS_peak_21704_lociStitched
CKLF	0	chr16	66555082	66559639	4_MACS_peak_9241_lociStitched
CKS1B	0	chr1	154971156	154977388	3_MACS_peak_1665_lociStitched
CKS1B	0	chr1	154908148	154911008	1_MACS_peak_1651_lociStitched
CKS1B	0	chr1	154945398	154948847	3_MACS_peak_1660_lociStitched
CKS1B	0	chr1	154913436	154916244	2_MACS_peak_1652_lociStitched
CLDN4	0	chr7	73241220	73246942	5_MACS_peak_22657_lociStitched
CLPTM1L	0	chr5	1312298	1320172	5_MACS_peak_19243_lociStitched
CMIP	0	chr16	81684944	81691696	4_MACS_peak_9464_lociStitched
CMTM1	0	chr16	66555082	66559639	4_MACS_peak_9241_lociStitched
CNBP	0	chr3	128901096	128903509	1_MACS_peak_17701_lociStitched
CNIH3	0	chr1	224931284	224936020	2_MACS_peak_2376_lociStitched
CNOT6L	0	chr4	78738522	78742648	4_MACS_peak_18705_lociStitched
COQ7	0	chr16	19124078	19127535	2_MACS_peak_8902_lociStitched
CRABP2	0	chr1	156716530	156722495	2_MACS_peak_1760_lociStitched
CRABP2	0	chr1	156629971	156635729	4_MACS_peak_1754_lociStitched
CRB2	0	chr9	126100243	126103109	1_MACS_peak_25228_lociStitched
CRIP1	0	chr14	105947340	105949463	2_MACS_peak_7587_lociStitched
CRIP2	0	chr14	105947340	105949463	2_MACS_peak_7587_lociStitched
CROCC	0	chr1	17230232	17233214	3_MACS_peak_309_lociStitched
CRYAA	0	chr21	44580562	44587802	4_MACS_peak_16044_lociStitched
CTDSP1	0	chr2	219260877	219265697	4_MACS_peak_14793_lociStitched
CTDSP2	0	chr12	58238493	58240889	1_MACS_peak_5591_lociStitched
CTSW	0	chr11	65624554	65629633	3_MACS_peak_4317_lociStitched
CTSW	0	chr11	65655173	65660217	3_MACS_peak_4322_lociStitched
CUL9	0	chr6	43138096	43143154	3_MACS_peak_21135_lociStitched
CXXC5	0	chr5	139014241	139019096	4_MACS_peak_20066_lociStitched
CYS1	0	chr2	10260472	10263948	3_MACS_peak_13318_lociStitched
CYTH2	0	chr19	48948008	48952240	1_MACS_peak_12882_lociStitched
CYTIP	0	chr2	158295831	158301488	5_MACS_peak_14419_lociStitched
DAP3	0	chr1	155657189	155659782	1_MACS_peak_1699_lociStitched
DCAF6	0	chr1	167904398	167907257	2_MACS_peak_1921_lociStitched
DCAF8	0	chr1	160230940	160233835	1_MACS_peak_1793_lociStitched
DCC	0	chr18	49918062	49924473	4_MACS_peak_11482_lociStitched
DCST1	0	chr1	154971156	154977388	3_MACS_peak_1665_lociStitched
DCST2	0	chr1	154971156	154977388	3_MACS_peak_1665_lociStitched
DDX17	0	chr22	38900829	38903358	2_MACS_peak_16563_lociStitched
DERL3	0	chr22	24185672	24189047	3_MACS_peak_16280_lociStitched
DIDO1	0	chr20	61517094	61520088	2_MACS_peak_15765_lociStitched
DIRAS1	0	chr19	2697210	2702677	5_MACS_peak_11780_lociStitched
DLEU1	0	chr13	50697248	50700680	1_MACS_peak_6546_lociStitched
DLEU2	0	chr13	50697248	50700680	1_MACS_peak_6546_lociStitched
DLGAP2	0	chr8	1424670	1428860	3_MACS_peak_23384_lociStitched
DNAJC18	0	chr5	138723351	138730946	4_MACS_peak_20043_lociStitched
DPF2	0	chr11	65148019	65151047	2_MACS_peak_4257_lociStitched
DPH3P1	0	chr20	61517094	61520088	2_MACS_peak_15765_lociStitched
DRAP1	0	chr11	65655173	65660217	3_MACS_peak_4322_lociStitched
DUSP1	0	chr5	172196992	172199648	1_MACS_peak_20311_lociStitched
DUSP22	0	chr6	291125	301198	6_MACS_peak_20468_lociStitched
DUSP22	0	chr6	315682	321467	3_MACS_peak_20479_lociStitched
DUSP22	0	chr6	303366	307849	3_MACS_peak_20475_lociStitched
DUSP22	0	chr6	325435	331065	4_MACS_peak_20485_lociStitched
DUSP4	0	chr8	29205492	29209837	3_MACS_peak_23624_lociStitched
DUSP6	0	chr12	89744333	89748884	3_MACS_peak_5712_lociStitched
E2F2	1	chr1	23853988	23858301	2_MACS_peak_386_lociStitched
E2F3	1	chr6	20402059	20404908	1_MACS_peak_20670_lociStitched
ECH1	0	chr19	39339584	39343955	4_MACS_peak_12521_lociStitched
EEF1A1	0	chr6	74229688	74233752	3_MACS_peak_21295_lociStitched
EEF1G	0	chr11	62321859	62325599	1_MACS_peak_4128_lociStitched
EFCAB2	0	chr1	245132749	245136119	2_MACS_peak_2638_lociStitched
EFEMP2	0	chr11	65624554	65629633	3_MACS_peak_4317_lociStitched
EFEMP2	0	chr11	65655173	65660217	3_MACS_peak_4322_lociStitched
EHBP1L1	0	chr11	65353606	65359532	4_MACS_peak_4299_lociStitched
EHBP1L1	0	chr11	65339397	65345310	6_MACS_peak_4293_lociStitched
EHD1	0	chr11	64630298	64634439	1_MACS_peak_4224_lociStitched
EHD3	0	chr2	31474697	31480789	7_MACS_peak_13506_lociStitched
ELSPBP1	0	chr19	48448483	48462583	6_MACS_peak_12845_lociStitched
EMG1	0	chr12	7067408	7072123	2_MACS_peak_5101_lociStitched
ENAM	0	chr4	71538501	71548306	10_MACS_peak_18636_lociStitched
ENO2	0	chr12	7067408	7072123	2_MACS_peak_5101_lociStitched
ENPP6	0	chr4	185202236	185205834	1_MACS_peak_19147_lociStitched
ENSA	0	chr1	150550602	150553048	2_MACS_peak_1536_lociStitched
EPN3	0	chr17	48585234	48589322	3_MACS_peak_10587_lociStitched
EPS15L1	0	chr19	16473400	16479935	4_MACS_peak_12205_lociStitched
ERCC1	0	chr19	45952835	45957823	5_MACS_peak_12724_lociStitched
ESR1	1	chr6	152128014	152131380	1_MACS_peak_21802_lociStitched
F2R	0	chr5	76032344	76036786	4_MACS_peak_19670_lociStitched
F2R	0	chr5	76011060	76014431	2_MACS_peak_19668_lociStitched
FAF1	0	chr1	51442001	51445165	1_MACS_peak_819_lociStitched
FAF1	0	chr1	51433693	51436948	3_MACS_peak_815_lociStitched
FAM100A	0	chr16	4663727	4667698	2_MACS_peak_8749_lociStitched
FAM100B	0	chr17	74257786	74268824	9_MACS_peak_10948_lociStitched
FAM118B	0	chr11	126056165	126060505	2_MACS_peak_4903_lociStitched
FAM126B	0	chr2	201980414	201984467	2_MACS_peak_14679_lociStitched
FAM27C	0	chr9	44991909	44994007	1_MACS_peak_24773_lociStitched
FAM36A	0	chr1	244996999	244999800	1_MACS_peak_2635_lociStitched
FAM36A	0	chr1	245025724	245028690	2_MACS_peak_2636_lociStitched
FAM38A	0	chr16	88846629	88852456	5_MACS_peak_9587_lociStitched
FAM38B	0	chr18	10925536	10929813	3_MACS_peak_11268_lociStitched
FAM46C	0	chr1	118194834	118200001	3_MACS_peak_1326_lociStitched
FAM46C	0	chr1	118172671	118178125	3_MACS_peak_1315_lociStitched
FAM60A	0	chr12	31476501	31479740	2_MACS_peak_5284_lociStitched
FAM63A	0	chr1	150976837	150981676	3_MACS_peak_1551_lociStitched
FAM72A	0	chr1	206135288	206139094	2_MACS_peak_2239_lociStitched
FAM72B	0	chr1	120835819	120838410	1_MACS_peak_1360_lociStitched
FAM72D	0	chr1	143911902	143916296	3_MACS_peak_1376_lociStitched
FAM89B	0	chr11	65353606	65359532	4_MACS_peak_4299_lociStitched
FAM89B	0	chr11	65339397	65345310	6_MACS_peak_4293_lociStitched
FARP2	0	chr2	242253769	242256544	2_MACS_peak_15018_lociStitched
FAU	0	chr11	64899515	64903304	2_MACS_peak_4248_lociStitched
FBRSL1	0	chr12	133024352	133028367	2_MACS_peak_6250_lociStitched
FBXO18	0	chr10	5930749	5935208	4_MACS_peak_2750_lociStitched
FBXO18	0	chr10	5943109	5949256	9_MACS_peak_2759_lociStitched
FBXO44	0	chr1	11626236	11631726	2_MACS_peak_226_lociStitched
FCGR1A	0	chr1	149802056	149805472	3_MACS_peak_1492_lociStitched
FIBP	0	chr11	65624554	65629633	3_MACS_peak_4317_lociStitched
FIBP	0	chr11	65655173	65660217	3_MACS_peak_4322_lociStitched
FKRP	0	chr19	47217081	47222528	3_MACS_peak_12772_lociStitched
FLAD1	0	chr1	154971156	154977388	3_MACS_peak_1665_lociStitched
FLAD1	0	chr1	154908148	154911008	1_MACS_peak_1651_lociStitched
FLAD1	0	chr1	154945398	154948847	3_MACS_peak_1660_lociStitched
FLAD1	0	chr1	154913436	154916244	2_MACS_peak_1652_lociStitched
FLJ10038	0	chr15	50645941	50648265	1_MACS_peak_7923_lociStitched
FLJ13224	0	chr12	31476501	31479740	2_MACS_peak_5284_lociStitched
FLJ25328	0	chr19	16186364	16191011	3_MACS_peak_12185_lociStitched
FMNL1	0	chr17	43298616	43307847	6_MACS_peak_10456_lociStitched
FMOD	0	chr1	203288816	203297395	3_MACS_peak_2189_lociStitched
FMOD	0	chr1	203273798	203276661	2_MACS_peak_2187_lociStitched
FNDC3B	0	chr3	171814834	171821932	6_MACS_peak_18005_lociStitched
FOSB	1	chr19	45952835	45957823	5_MACS_peak_12724_lociStitched
FOSL1	1	chr11	65624554	65629633	3_MACS_peak_4317_lociStitched
FOSL1	1	chr11	65655173	65660217	3_MACS_peak_4322_lociStitched
FOXO1	1	chr13	41237456	41241680	3_MACS_peak_6443_lociStitched
FOXO3	1	chr6	108878582	108884089	5_MACS_peak_21504_lociStitched
FRG1B	0	chr20	29610868	29613129	2_MACS_peak_15287_lociStitched
FRMD8	0	chr11	65183942	65193155	1_MACS_peak_4262_lociStitched
FRMD8	0	chr11	65148019	65151047	2_MACS_peak_4257_lociStitched
FSCN2	0	chr17	79478221	79482574	2_MACS_peak_11116_lociStitched
FYTTD1	0	chr3	197460713	197464581	3_MACS_peak_18235_lociStitched
GAB1	0	chr4	144256786	144259379	1_MACS_peak_18994_lociStitched
GABPB1	0	chr15	50645941	50648265	1_MACS_peak_7923_lociStitched
GABPB2	0	chr1	151042050	151043781	1_MACS_peak_1556_lociStitched
GABRR2	0	chr6	90060814	90064994	4_MACS_peak_21369_lociStitched
GALNT2	0	chr1	230256380	230261056	2_MACS_peak_2511_lociStitched
GGCX	0	chr2	85764733	85767331	1_MACS_peak_13966_lociStitched
GGPS1	0	chr1	235490146	235493162	3_MACS_peak_2582_lociStitched
GLRX2	0	chr1	193026773	193029487	1_MACS_peak_2104_lociStitched
GLRX5	0	chr14	95980383	95986991	7_MACS_peak_7451_lociStitched
GNB1	0	chr1	1837887	1840616	1_MACS_peak_62_lociStitched
GNG7	0	chr19	2697210	2702677	5_MACS_peak_11780_lociStitched
GNN	0	chr12	104318636	104325276	6_MACS_peak_5828_lociStitched
GPR19	0	chr12	12866587	12873280	3_MACS_peak_5159_lociStitched
GPR19	0	chr12	12875849	12879436	3_MACS_peak_5162_lociStitched
GPR20	0	chr8	142425869	142431866	4_MACS_peak_24404_lociStitched
GRIN2D	0	chr19	48948008	48952240	1_MACS_peak_12882_lociStitched
GRWD1	0	chr19	48948008	48952240	1_MACS_peak_12882_lociStitched
GSK3B	0	chr3	119812146	119815302	3_MACS_peak_17613_lociStitched
GTSF1L	0	chr20	42378578	42381966	2_MACS_peak_15456_lociStitched
H3F3A	0	chr1	226249274	226251673	2_MACS_peak_2410_lociStitched
HAPLN2	0	chr1	156629971	156635729	4_MACS_peak_1754_lociStitched
HDAC7	0	chr12	48200833	48208664	6_MACS_peak_5351_lociStitched
HDGF	0	chr1	156716530	156722495	2_MACS_peak_1760_lociStitched
HDLBP	0	chr2	242253769	242256544	2_MACS_peak_15018_lociStitched
HEMGN	0	chr9	100744873	100747904	2_MACS_peak_25058_lociStitched
HFE	0	chr6	26122624	26127099	5_MACS_peak_20724_lociStitched
HFE2	0	chr1	145434934	145439441	5_MACS_peak_1408_lociStitched
HIP1R	0	chr12	123354682	123358951	2_MACS_peak_6118_lociStitched
HIST1H1B	0	chr6	27804440	27807782	3_MACS_peak_20827_lociStitched
HIST1H1E	0	chr6	26122624	26127099	5_MACS_peak_20724_lociStitched
HIST1H1T	0	chr6	26122624	26127099	5_MACS_peak_20724_lociStitched
HIST1H2AC	0	chr6	26122624	26127099	5_MACS_peak_20724_lociStitched
HIST1H2AI	0	chr6	27804440	27807782	3_MACS_peak_20827_lociStitched
HIST1H2AJ	0	chr6	27804440	27807782	3_MACS_peak_20827_lociStitched
HIST1H2AK	0	chr6	27804440	27807782	3_MACS_peak_20827_lociStitched
HIST1H2AL	0	chr6	27804440	27807782	3_MACS_peak_20827_lociStitched
HIST1H2BC	0	chr6	26122624	26127099	5_MACS_peak_20724_lociStitched
HIST1H2BD	0	chr6	26122624	26127099	5_MACS_peak_20724_lociStitched
HIST1H2BL	0	chr6	27804440	27807782	3_MACS_peak_20827_lociStitched
HIST1H2BM	0	chr6	27804440	27807782	3_MACS_peak_20827_lociStitched
HIST1H2BN	0	chr6	27804440	27807782	3_MACS_peak_20827_lociStitched
HIST1H3H	0	chr6	27804440	27807782	3_MACS_peak_20827_lociStitched
HIST1H3I	0	chr6	27804440	27807782	3_MACS_peak_20827_lociStitched
HIST1H4C	0	chr6	26122624	26127099	5_MACS_peak_20724_lociStitched
HIST1H4J	0	chr6	27804440	27807782	3_MACS_peak_20827_lociStitched
HIST1H4K	0	chr6	27804440	27807782	3_MACS_peak_20827_lociStitched
HIST1H4L	0	chr6	27804440	27807782	3_MACS_peak_20827_lociStitched
HIST2H2AA4	0	chr1	149820843	149826350	3_MACS_peak_1501_lociStitched
HIST2H2AA4	0	chr1	149810596	149815558	4_MACS_peak_1496_lociStitched
HIST2H2AA4	0	chr1	149856008	149861023	2_MACS_peak_1507_lociStitched
HIST2H2AA4	0	chr1	149831306	149834676	2_MACS_peak_1505_lociStitched
HIST2H2AA4	0	chr1	149802056	149805472	3_MACS_peak_1492_lociStitched
HIST2H2AB	0	chr1	149820843	149826350	3_MACS_peak_1501_lociStitched
HIST2H2AB	0	chr1	149810596	149815558	4_MACS_peak_1496_lociStitched
HIST2H2AB	0	chr1	149856008	149861023	2_MACS_peak_1507_lociStitched
HIST2H2AB	0	chr1	149831306	149834676	2_MACS_peak_1505_lociStitched
HIST2H2AC	0	chr1	149820843	149826350	3_MACS_peak_1501_lociStitched
HIST2H2AC	0	chr1	149810596	149815558	4_MACS_peak_1496_lociStitched
HIST2H2AC	0	chr1	149856008	149861023	2_MACS_peak_1507_lociStitched
HIST2H2AC	0	chr1	149831306	149834676	2_MACS_peak_1505_lociStitched
HIST2H2BC	0	chr1	149820843	149826350	3_MACS_peak_1501_lociStitched
HIST2H2BC	0	chr1	149810596	149815558	4_MACS_peak_1496_lociStitched
HIST2H2BC	0	chr1	149856008	149861023	2_MACS_peak_1507_lociStitched
HIST2H2BC	0	chr1	149831306	149834676	2_MACS_peak_1505_lociStitched
HIST2H2BC	0	chr1	149802056	149805472	3_MACS_peak_1492_lociStitched
HIST2H2BE	0	chr1	149820843	149826350	3_MACS_peak_1501_lociStitched
HIST2H2BE	0	chr1	149810596	149815558	4_MACS_peak_1496_lociStitched
HIST2H2BE	0	chr1	149856008	149861023	2_MACS_peak_1507_lociStitched
HIST2H2BE	0	chr1	149831306	149834676	2_MACS_peak_1505_lociStitched
HIST2H2BF	0	chr1	149820843	149826350	3_MACS_peak_1501_lociStitched
HIST2H2BF	0	chr1	149810596	149815558	4_MACS_peak_1496_lociStitched
HIST2H2BF	0	chr1	149831306	149834676	2_MACS_peak_1505_lociStitched
HIST2H2BF	0	chr1	149802056	149805472	3_MACS_peak_1492_lociStitched
HIST2H3A	0	chr1	149820843	149826350	3_MACS_peak_1501_lociStitched
HIST2H3A	0	chr1	149810596	149815558	4_MACS_peak_1496_lociStitched
HIST2H3A	0	chr1	149856008	149861023	2_MACS_peak_1507_lociStitched
HIST2H3A	0	chr1	149831306	149834676	2_MACS_peak_1505_lociStitched
HIST2H3A	0	chr1	149802056	149805472	3_MACS_peak_1492_lociStitched
HIST2H3D	0	chr1	149820843	149826350	3_MACS_peak_1501_lociStitched
HIST2H3D	0	chr1	149810596	149815558	4_MACS_peak_1496_lociStitched
HIST2H3D	0	chr1	149831306	149834676	2_MACS_peak_1505_lociStitched
HIST2H3D	0	chr1	149802056	149805472	3_MACS_peak_1492_lociStitched
HIST2H4B	0	chr1	149820843	149826350	3_MACS_peak_1501_lociStitched
HIST2H4B	0	chr1	149810596	149815558	4_MACS_peak_1496_lociStitched
HIST2H4B	0	chr1	149831306	149834676	2_MACS_peak_1505_lociStitched
