GENE	CHROM	START	STOP	ENHANCER_ID
IRF2	chr4	185454293	185460913	1_MACS_peak_15263_lociStitched
IRF4	chr6	290051	343722	5_MACS_peak_16205_lociStitched
IRF4	chr6	387818	403694	1_MACS_peak_16210_lociStitched
IRF5	chr7	128572561	128582514	2_MACS_peak_18115_lociStitched
JUNB	chr19	12885675	12918414	7_MACS_peak_9736_lociStitched
KLF1	chr19	13043152	13058177	5_MACS_peak_9753_lociStitched
KLF10	chr8	103664182	103670528	1_MACS_peak_18815_lociStitched
KLF13	chr15	31636039	31654642	3_MACS_peak_6213_lociStitched
KLF13	chr15	31615319	31622774	1_MACS_peak_6212_lociStitched
KLF2	chr19	16474582	16485690	1_MACS_peak_9847_lociStitched
LBX2	chr2	74679278	74700757	6_MACS_peak_11182_lociStitched
MAZ	chr16	29815233	29834079	3_MACS_peak_7324_lociStitched
MEF2D	chr1	156455742	156476172	1_MACS_peak_1388_lociStitched
MNX1	chr7	156792832	156810300	4_MACS_peak_18316_lociStitched
MXI1	chr10	111959967	111974856	3_MACS_peak_2733_lociStitched
MYC	chr8	128745884	128762172	2_MACS_peak_18927_lociStitched
MZF1	chr19	59049323	59071886	4_MACS_peak_10660_lociStitched
NFATC1	chr18	77152904	77161110	1_MACS_peak_9318_lociStitched
NFATC3	chr16	68117845	68126122	2_MACS_peak_7551_lociStitched
NFE2L1	chr17	46123255	46138374	1_MACS_peak_8514_lociStitched
NFE2L2	chr2	178126882	178155735	6_MACS_peak_11653_lociStitched
NFE2L3	chr7	26191036	26208235	2_MACS_peak_17515_lociStitched
NFE2L3	chr7	26236858	26245124	1_MACS_peak_17517_lociStitched
NFIX	chr19	13204790	13217432	2_MACS_peak_9762_lociStitched
NFIX	chr19	13043152	13058177	5_MACS_peak_9753_lociStitched
NR1D1	chr17	38251847	38281400	5_MACS_peak_8303_lociStitched
NR3C1	chr5	142774091	142785837	1_MACS_peak_15943_lociStitched
NR4A2	chr2	157188809	157200562	1_MACS_peak_11543_lociStitched
OVOL1	chr11	65546897	65560308	3_MACS_peak_3422_lociStitched
PBX2	chr6	32156450	32164865	2_MACS_peak_16552_lociStitched
POU2F1	chr1	167187995	167193954	2_MACS_peak_1501_lociStitched
POU5F1	chr6	31150547	31173116	4_MACS_peak_16509_lociStitched
PRDM1	chr6	106531325	106563072	2_MACS_peak_16969_lociStitched
PRDM10	chr11	129870446	129875198	1_MACS_peak_3948_lociStitched
RELA	chr11	65477767	65488573	2_MACS_peak_3420_lociStitched
RFX7	chr15	56532234	56538641	1_MACS_peak_6455_lociStitched
RORA	chr15	60871937	60885941	1_MACS_peak_6494_lociStitched
RREB1	chr6	7134633	7157329	2_MACS_peak_16267_lociStitched
RUNX1	chr21	36410376	36424372	2_MACS_peak_12753_lociStitched
RUNX2	chr6	45385940	45396700	1_MACS_peak_16766_lociStitched
SIN3A	chr15	75742410	75749245	1_MACS_peak_6683_lociStitched
SMAD2	chr18	45454330	45459461	1_MACS_peak_9166_lociStitched
SMAD7	chr18	46472597	46480745	1_MACS_peak_9174_lociStitched
SMAD7	chr18	46453886	46462942	2_MACS_peak_9172_lociStitched
SOX12	chr20	352407	364174	2_MACS_peak_12036_lociStitched
SOX5	chr12	24679661	24695803	1_MACS_peak_4177_lociStitched
STAT6	chr12	57471036	57484077	2_MACS_peak_4500_lociStitched
TCF12	chr15	57209059	57214395	1_MACS_peak_6460_lociStitched
TCF4	chr18	52983072	52992477	1_MACS_peak_9216_lociStitched
THAP1	chr8	42741912	42755604	1_MACS_peak_18550_lociStitched
THRA	chr17	38251847	38281400	5_MACS_peak_8303_lociStitched
TLX2	chr2	74679278	74700757	6_MACS_peak_11182_lociStitched
XBP1	chr22	29186337	29199759	3_MACS_peak_13060_lociStitched
ZBTB38	chr3	141096658	141110590	1_MACS_peak_14261_lociStitched
ZBTB7B	chr1	154926953	154958197	5_MACS_peak_1326_lociStitched
ZBTB7B	chr1	154966821	154979418	2_MACS_peak_1331_lociStitched
ZFP62	chr5	180228965	180248962	4_MACS_peak_16178_lociStitched
ZFP91	chr11	58339243	58349623	1_MACS_peak_3227_lociStitched
ZNF114	chr19	48823372	48838337	3_MACS_peak_10397_lociStitched
ZNF143	chr11	9479440	9485695	2_MACS_peak_3004_lociStitched
ZNF217	chr20	52194603	52215794	3_MACS_peak_12492_lociStitched
ZNF217	chr20	52257423	52279719	3_MACS_peak_12498_lociStitched
ZNF217	chr20	52225149	52241297	3_MACS_peak_12495_lociStitched
ZNF251	chr8	146009892	146025160	3_MACS_peak_19055_lociStitched
ZNF3	chr7	99716021	99726541	2_MACS_peak_17892_lociStitched
ZNF34	chr8	146009892	146025160	3_MACS_peak_19055_lociStitched
ZNF407	chr18	72701855	72710467	2_MACS_peak_9296_lociStitched
ZNF48	chr16	30343533	30368448	4_MACS_peak_7344_lociStitched
ZNF517	chr8	146009892	146025160	3_MACS_peak_19055_lociStitched
ZNF524	chr19	56145437	56169653	4_MACS_peak_10599_lociStitched
ZNF580	chr19	56145437	56169653	4_MACS_peak_10599_lociStitched
ZNF581	chr19	56145437	56169653	4_MACS_peak_10599_lociStitched
ZNF652	chr17	47433787	47440961	1_MACS_peak_8542_lociStitched
ZNF688	chr16	30537009	30547997	2_MACS_peak_7361_lociStitched
ZNF689	chr16	30661396	30672977	2_MACS_peak_7370_lociStitched
ZNF764	chr16	30537009	30547997	2_MACS_peak_7361_lociStitched
ZNF768	chr16	30537009	30547997	2_MACS_peak_7361_lociStitched
ZNF775	chr7	150053591	150078746	4_MACS_peak_18268_lociStitched
ZNF775	chr7	150124006	150134701	2_MACS_peak_18274_lociStitched
ZNF775	chr7	150100078	150113160	2_MACS_peak_18272_lociStitched
ZNF784	chr19	56145437	56169653	4_MACS_peak_10599_lociStitched
ZNF785	chr16	30537009	30547997	2_MACS_peak_7361_lociStitched
