GENE	TF	ENHANCER_LIST
AMZ2	0	1_MACS_peak_12464_lociStitched
ANAPC1	0	2_MACS_peak_16264_lociStitched
ANAPC11	0	1_MACS_peak_12798_lociStitched
ANKDD1A	0	1_MACS_peak_9367_lociStitched
ANKMY1	0	2_MACS_peak_17307_lociStitched,2_MACS_peak_17309_lociStitched
ANKRD13D	0	1_MACS_peak_5092_lociStitched
ANKRD16	0	5_MACS_peak_3056_lociStitched
ANKRD28	0	8_MACS_peak_19469_lociStitched
ANKRD30BL	0	1_MACS_peak_16425_lociStitched
ANKRD34A	0	1_MACS_peak_1615_lociStitched,1_MACS_peak_1616_lociStitched
ANKRD36BP2	0	3_MACS_peak_16052_lociStitched
ANKRD46	0	4_MACS_peak_28023_lociStitched,4_MACS_peak_28030_lociStitched
ANP32A	0	1_MACS_peak_9425_lociStitched
ANP32B	0	1_MACS_peak_29209_lociStitched
ANP32E	0	1_MACS_peak_1706_lociStitched
ANXA9	0	3_MACS_peak_1733_lociStitched,2_MACS_peak_1736_lociStitched
AP1M1	0	3_MACS_peak_14060_lociStitched
AP1M2	0	3_MACS_peak_13859_lociStitched
APC2	0	3_MACS_peak_13510_lociStitched
APH1A	0	1_MACS_peak_1706_lociStitched
APOA2	0	5_MACS_peak_2020_lociStitched
APOLD1	0	3_MACS_peak_6030_lociStitched
APRT	0	2_MACS_peak_11197_lociStitched
AQP10	0	1_MACS_peak_1819_lociStitched
AQP3	0	2_MACS_peak_28727_lociStitched
AQP7	0	2_MACS_peak_28727_lociStitched
ARF1	1	1_MACS_peak_2746_lociStitched
ARF6	0	1_MACS_peak_7993_lociStitched
ARFRP1	0	2_MACS_peak_18182_lociStitched
ARHGAP18	0	3_MACS_peak_25181_lociStitched
ARHGAP30	0	2_MACS_peak_2009_lociStitched
ARHGAP4	0	6_MACS_peak_30765_lociStitched,1_MACS_peak_30771_lociStitched
ARHGDIA	0	1_MACS_peak_12798_lociStitched
ARHGEF1	0	2_MACS_peak_14543_lociStitched
ARHGEF12	0	2_MACS_peak_5664_lociStitched
ARHGEF17	0	1_MACS_peak_5215_lociStitched
ARHGEF18	0	8_MACS_peak_13743_lociStitched
ARHGEF2	0	3_MACS_peak_1884_lociStitched,2_MACS_peak_1882_lociStitched
ARHGEF40	0	5_MACS_peak_7771_lociStitched
ARID1A	0	2_MACS_peak_573_lociStitched
ARID1B	0	1_MACS_peak_25399_lociStitched
ARID2	0	1_MACS_peak_6216_lociStitched
ARID3A	1	2_MACS_peak_13480_lociStitched
ARID5A	1	4_MACS_peak_16093_lociStitched
ARL6IP4	0	5_MACS_peak_7111_lociStitched
ARL8A	0	1_MACS_peak_2403_lociStitched
ARMC2	0	7_MACS_peak_25023_lociStitched
ARNT	1	6_MACS_peak_1725_lociStitched
ARRDC3	0	1_MACS_peak_23004_lociStitched
ARSG	0	1_MACS_peak_12464_lociStitched
ASAP3	0	1_MACS_peak_459_lociStitched
ASB16	0	2_MACS_peak_12065_lociStitched
ASB2	0	8_MACS_peak_8537_lociStitched
ASB9P1	0	5_MACS_peak_9841_lociStitched,3_MACS_peak_9846_lociStitched
ASH1L	0	1_MACS_peak_1874_lociStitched
ASXL1	0	1_MACS_peak_17599_lociStitched
ATAD1	0	1_MACS_peak_3786_lociStitched
ATAD3A	0	2_MACS_peak_43_lociStitched
ATAD3B	0	2_MACS_peak_43_lociStitched
ATF4	1	4_MACS_peak_19045_lociStitched
ATF5	1	1_MACS_peak_14832_lociStitched
ATF6	1	2_MACS_peak_2046_lociStitched,3_MACS_peak_2048_lociStitched
ATG4D	0	2_MACS_peak_13855_lociStitched,3_MACS_peak_13859_lociStitched
ATHL1	0	2_MACS_peak_4339_lociStitched
ATN1	0	8_MACS_peak_5964_lociStitched
ATP13A1	0	2_MACS_peak_14199_lociStitched
ATP1A3	0	3_MACS_peak_14548_lociStitched
ATP2A3	0	2_MACS_peak_11351_lociStitched
ATP5B	0	1_MACS_peak_6455_lociStitched
ATP5D	0	6_MACS_peak_13501_lociStitched
ATP6AP1	0	5_MACS_peak_30788_lociStitched,1_MACS_peak_30794_lociStitched,4_MACS_peak_30800_lociStitched
ATP6V0C	0	2_MACS_peak_10045_lociStitched
ATP8B2	0	1_MACS_peak_1819_lociStitched
ATP8B3	0	4_MACS_peak_13531_lociStitched
ATXN2L	0	1_MACS_peak_10501_lociStitched
ATXN7L3	0	2_MACS_peak_12065_lociStitched
AURKB	0	5_MACS_peak_11470_lociStitched,1_MACS_peak_11484_lociStitched
AVEN	0	1_MACS_peak_9006_lociStitched
AVPR2	0	6_MACS_peak_30765_lociStitched
AXL	0	1_MACS_peak_14523_lociStitched
AZIN1	0	1_MACS_peak_28085_lociStitched,1_MACS_peak_28087_lociStitched
AZU1	0	1_MACS_peak_13473_lociStitched
B4GALT3	0	5_MACS_peak_2020_lociStitched,3_MACS_peak_2017_lociStitched
BAD	0	6_MACS_peak_4938_lociStitched
BAHCC1	0	3_MACS_peak_12776_lociStitched
BANP	0	2_MACS_peak_11175_lociStitched
BAT5	0	2_MACS_peak_24335_lociStitched
BAX	0	2_MACS_peak_14779_lociStitched
BAZ2A	0	1_MACS_peak_6455_lociStitched
BCAN	0	3_MACS_peak_1923_lociStitched
BCL3	0	3_MACS_peak_14616_lociStitched
BCOR	0	2_MACS_peak_30012_lociStitched,1_MACS_peak_30017_lociStitched
BCR	0	1_MACS_peak_18684_lociStitched
BEST2	0	1_MACS_peak_13946_lociStitched
BEST4	0	4_MACS_peak_944_lociStitched
BIN2	0	3_MACS_peak_6317_lociStitched
BLVRB	0	5_MACS_peak_14496_lociStitched
BMF	0	4_MACS_peak_9060_lociStitched,6_MACS_peak_9054_lociStitched
BMI1	0	3_MACS_peak_3262_lociStitched,1_MACS_peak_3265_lociStitched
BMP1	0	1_MACS_peak_27297_lociStitched
BNIPL	0	1_MACS_peak_1740_lociStitched,2_MACS_peak_1736_lociStitched
BOLA1	0	4_MACS_peak_1690_lociStitched,1_MACS_peak_1694_lociStitched
BOLA2B	0	3_MACS_peak_10560_lociStitched
BRD2	0	1_MACS_peak_24373_lociStitched
BRP44	0	1_MACS_peak_2120_lociStitched
BTBD19	0	4_MACS_peak_944_lociStitched
BTBD2	0	3_MACS_peak_13546_lociStitched
BTG2	0	4_MACS_peak_2422_lociStitched,1_MACS_peak_2426_lociStitched
BTN2A2	0	7_MACS_peak_24180_lociStitched
BTN3A1	0	7_MACS_peak_24180_lociStitched
BTN3A2	0	7_MACS_peak_24180_lociStitched
BUB1B	0	4_MACS_peak_9060_lociStitched
BUB3	0	4_MACS_peak_4201_lociStitched
BZRAP1	0	3_MACS_peak_12301_lociStitched
C10ORF105	0	3_MACS_peak_3622_lociStitched
C10ORF54	0	3_MACS_peak_3622_lociStitched
C11ORF10	0	1_MACS_peak_4863_lociStitched
C11ORF20	0	6_MACS_peak_4938_lociStitched
C11ORF54	0	1_MACS_peak_5360_lociStitched
C11ORF82	0	7_MACS_peak_5296_lociStitched
C11ORF9	0	1_MACS_peak_4863_lociStitched
C12ORF57	0	8_MACS_peak_5964_lociStitched
C12ORF61	0	1_MACS_peak_6508_lociStitched
C14ORF104	0	1_MACS_peak_7983_lociStitched
C14ORF138	0	3_MACS_peak_8001_lociStitched
C14ORF145	0	1_MACS_peak_8385_lociStitched
C14ORF176	0	5_MACS_peak_7771_lociStitched
C14ORF181	0	1_MACS_peak_8222_lociStitched
C14ORF182	0	1_MACS_peak_7997_lociStitched
C14ORF183	0	3_MACS_peak_8001_lociStitched
C14ORF4	0	3_MACS_peak_8353_lociStitched
C14ORF48	0	8_MACS_peak_8537_lociStitched,2_MACS_peak_8548_lociStitched
C14ORF49	0	6_MACS_peak_8565_lociStitched
C14ORF50	0	1_MACS_peak_8159_lociStitched
C14ORF80	0	3_MACS_peak_8747_lociStitched
C14ORF86	0	8_MACS_peak_8537_lociStitched
C15ORF28	0	1_MACS_peak_9425_lociStitched
C15ORF39	0	2_MACS_peak_9553_lociStitched
C15ORF58	0	3_MACS_peak_9795_lociStitched
C16ORF13	0	3_MACS_peak_9971_lociStitched
C16ORF53	0	1_MACS_peak_10538_lociStitched
C16ORF72	0	1_MACS_peak_10172_lociStitched
C16ORF92	0	1_MACS_peak_10550_lociStitched
C17ORF107	0	4_MACS_peak_11383_lociStitched
C17ORF37	0	2_MACS_peak_11936_lociStitched
C17ORF44	0	1_MACS_peak_11484_lociStitched
C17ORF46	0	1_MACS_peak_12098_lociStitched
C17ORF59	0	5_MACS_peak_11470_lociStitched
C17ORF65	0	2_MACS_peak_12065_lociStitched
C17ORF68	0	1_MACS_peak_11484_lociStitched
C17ORF70	0	2_MACS_peak_12783_lociStitched
C17ORF86	0	3_MACS_peak_12640_lociStitched
C17ORF91	0	2_MACS_peak_11300_lociStitched
C17ORF95	0	1_MACS_peak_12627_lociStitched
C17ORF96	0	1_MACS_peak_11909_lociStitched
C17ORF99	0	6_MACS_peak_12675_lociStitched
C19ORF10	0	1_MACS_peak_13669_lociStitched
C19ORF21	0	1_MACS_peak_13473_lociStitched
C19ORF22	0	2_MACS_peak_13480_lociStitched
C19ORF23	0	6_MACS_peak_13501_lociStitched
C19ORF24	0	6_MACS_peak_13501_lociStitched
C19ORF26	0	6_MACS_peak_13501_lociStitched
C19ORF35	0	2_MACS_peak_13555_lociStitched,6_MACS_peak_13557_lociStitched
C19ORF39	0	2_MACS_peak_13895_lociStitched
C19ORF6	0	2_MACS_peak_13486_lociStitched,3_MACS_peak_13489_lociStitched
C19ORF61	0	1_MACS_peak_14595_lociStitched
C19ORF70	0	1_MACS_peak_13693_lociStitched
C19ORF71	0	2_MACS_peak_13627_lociStitched
C19ORF77	0	2_MACS_peak_13627_lociStitched
C1ORF189	0	1_MACS_peak_1817_lociStitched
C1ORF213	0	1_MACS_peak_455_lociStitched
C1ORF35	0	1_MACS_peak_2746_lociStitched
C1ORF38	0	2_MACS_peak_612_lociStitched
C1ORF43	0	1_MACS_peak_1817_lociStitched
C1ORF51	0	1_MACS_peak_1706_lociStitched
C1ORF54	0	1_MACS_peak_1706_lociStitched
C1ORF56	0	1_MACS_peak_1740_lociStitched,2_MACS_peak_1736_lociStitched
C1ORF66	0	2_MACS_peak_1927_lociStitched,1_MACS_peak_1926_lociStitched
C1ORF70	0	2_MACS_peak_43_lociStitched
C1ORF77	0	1_MACS_peak_1788_lociStitched
C1ORF9	0	1_MACS_peak_2154_lociStitched
C1ORF93	0	2_MACS_peak_88_lociStitched
C1QL4	0	2_MACS_peak_6285_lociStitched
C1QTNF6	0	6_MACS_peak_18930_lociStitched
C20ORF103	0	2_MACS_peak_17441_lociStitched
C20ORF106	0	1_MACS_peak_18057_lociStitched
C20ORF107	0	1_MACS_peak_18057_lociStitched
C20ORF11	0	5_MACS_peak_18153_lociStitched
C20ORF123	0	2_MACS_peak_17899_lociStitched
C20ORF132	0	1_MACS_peak_17751_lociStitched
C20ORF152	0	1_MACS_peak_17712_lociStitched
C20ORF165	0	3_MACS_peak_17884_lociStitched,1_MACS_peak_17888_lociStitched
C20ORF195	0	1_MACS_peak_18169_lociStitched
C20ORF20	0	1_MACS_peak_18145_lociStitched
C20ORF203	0	4_MACS_peak_17608_lociStitched
C21ORF121	0	1_MACS_peak_18434_lociStitched
C21ORF33	0	5_MACS_peak_18498_lociStitched
C21ORF91	0	3_MACS_peak_18247_lociStitched,2_MACS_peak_18250_lociStitched
C22ORF41	0	5_MACS_peak_19287_lociStitched
C22ORF45	0	1_MACS_peak_18721_lociStitched
C2CD2L	0	3_MACS_peak_5633_lociStitched
C2ORF48	0	1_MACS_peak_15167_lociStitched
C2ORF57	0	1_MACS_peak_17177_lociStitched
C2ORF62	0	3_MACS_peak_17052_lociStitched
C3	0	1_MACS_peak_13722_lociStitched
C4ORF42	0	1_MACS_peak_21076_lociStitched
C5ORF56	0	3_MACS_peak_23255_lociStitched,5_MACS_peak_23259_lociStitched
C6ORF218	0	2_MACS_peak_23998_lociStitched
C6ORF25	0	2_MACS_peak_24335_lociStitched
C6ORF26	0	2_MACS_peak_24338_lociStitched,2_MACS_peak_24335_lociStitched
C6ORF27	0	2_MACS_peak_24338_lociStitched,2_MACS_peak_24335_lociStitched
C6ORF48	0	2_MACS_peak_24338_lociStitched
C7ORF29	0	2_MACS_peak_26972_lociStitched
C7ORF47	0	2_MACS_peak_26536_lociStitched
C7ORF51	0	2_MACS_peak_26536_lociStitched
C7ORF55	0	1_MACS_peak_26878_lociStitched
C7ORF61	0	2_MACS_peak_26536_lociStitched
C8ORF12	0	6_MACS_peak_27185_lociStitched
C8ORF40	0	1_MACS_peak_27553_lociStitched
C8ORF41	0	2_MACS_peak_27464_lociStitched
C8ORF75	0	1_MACS_peak_27430_lociStitched
C9ORF106	0	3_MACS_peak_29586_lociStitched
C9ORF152	0	4_MACS_peak_29297_lociStitched
C9ORF50	0	3_MACS_peak_29593_lociStitched
C9ORF53	0	3_MACS_peak_28664_lociStitched
C9ORF64	0	1_MACS_peak_29033_lociStitched
C9ORF78	0	2_MACS_peak_29605_lociStitched
CA14	0	1_MACS_peak_1706_lociStitched
CA5A	0	2_MACS_peak_11175_lociStitched
CABLES1	0	1_MACS_peak_13061_lociStitched
CACNA1I	0	4_MACS_peak_19045_lociStitched
CADM1	0	4_MACS_peak_5563_lociStitched,1_MACS_peak_5561_lociStitched
CALML3	0	5_MACS_peak_3045_lociStitched
CALML6	0	2_MACS_peak_62_lociStitched,1_MACS_peak_64_lociStitched
CALR	0	4_MACS_peak_13956_lociStitched
CAMKK1	0	2_MACS_peak_11351_lociStitched
CAMTA2	1	4_MACS_peak_11383_lociStitched
CAPN10	0	2_MACS_peak_17307_lociStitched,2_MACS_peak_17309_lociStitched
CAPRIN1	0	1_MACS_peak_4656_lociStitched
CAPZA1	0	1_MACS_peak_1454_lociStitched
CASKIN1	0	4_MACS_peak_10031_lociStitched
CASP8	0	2_MACS_peak_16910_lociStitched
CBFA2T3	0	3_MACS_peak_11203_lociStitched
CBLC	0	3_MACS_peak_14616_lociStitched
CBX3	0	1_MACS_peak_25791_lociStitched
CBX4	0	1_MACS_peak_12732_lociStitched
CBX8	0	1_MACS_peak_12732_lociStitched
CBY1	0	2_MACS_peak_18995_lociStitched
CCDC106	0	3_MACS_peak_14988_lociStitched
CCDC11	0	4_MACS_peak_13245_lociStitched
CCDC114	0	5_MACS_peak_14738_lociStitched
CCDC117	0	1_MACS_peak_18769_lociStitched,3_MACS_peak_18770_lociStitched
CCDC159	0	2_MACS_peak_13895_lociStitched
CCDC19	0	3_MACS_peak_1978_lociStitched
CCDC84	0	2_MACS_peak_5628_lociStitched
CCDC85B	0	1_MACS_peak_5020_lociStitched
CCDC88C	0	5_MACS_peak_8471_lociStitched,2_MACS_peak_8476_lociStitched,3_MACS_peak_8468_lociStitched
CCDC97	0	1_MACS_peak_14523_lociStitched
CCL1	0	5_MACS_peak_11824_lociStitched
CCL13	0	5_MACS_peak_11824_lociStitched
CCL8	0	5_MACS_peak_11824_lociStitched
CCR10	0	2_MACS_peak_12019_lociStitched
CCT6A	0	2_MACS_peak_26104_lociStitched
CD151	0	2_MACS_peak_4367_lociStitched
CD2BP2	0	3_MACS_peak_10568_lociStitched
CD300LF	0	4_MACS_peak_12532_lociStitched
CD3EAP	0	4_MACS_peak_14644_lociStitched
CD68	0	3_MACS_peak_11443_lociStitched
CD69	0	4_MACS_peak_6003_lociStitched
CD7	0	3_MACS_peak_12820_lociStitched,5_MACS_peak_12826_lociStitched
CD79A	0	2_MACS_peak_14543_lociStitched
CDC37	0	4_MACS_peak_13848_lociStitched
CDC42BPG	0	5_MACS_peak_4957_lociStitched
CDC42SE1	0	1_MACS_peak_1740_lociStitched
CDC6	0	3_MACS_peak_11961_lociStitched
CDH23	0	3_MACS_peak_3622_lociStitched
CDH9	0	3_MACS_peak_22541_lociStitched,3_MACS_peak_22534_lociStitched
CDHR2	0	3_MACS_peak_23767_lociStitched
CDK6	0	1_MACS_peak_26447_lociStitched
CDK9	0	2_MACS_peak_29523_lociStitched
CDKN1A	0	2_MACS_peak_24477_lociStitched
CDKN1B	0	3_MACS_peak_6030_lociStitched
CDKN2A	0	3_MACS_peak_28664_lociStitched
CDKN2B	0	3_MACS_peak_28664_lociStitched
CDKN2B-AS1	0	3_MACS_peak_28664_lociStitched
CDKN2C	0	3_MACS_peak_1006_lociStitched
CDKN2D	0	3_MACS_peak_13859_lociStitched
CDT1	0	2_MACS_peak_11197_lociStitched
CEACAM16	0	3_MACS_peak_14616_lociStitched
CEBPB	1	1_MACS_peak_17975_lociStitched
CELA1	0	3_MACS_peak_6317_lociStitched
CELF2	0	1_MACS_peak_3111_lociStitched,1_MACS_peak_3110_lociStitched
CEMP1	0	2_MACS_peak_10045_lociStitched
CEND1	0	2_MACS_peak_4367_lociStitched
CENPL	0	2_MACS_peak_2169_lociStitched
CEP57	0	1_MACS_peak_5378_lociStitched
CETP	0	3_MACS_peak_10759_lociStitched
CFL1	0	1_MACS_peak_5020_lociStitched
CFLAR	0	2_MACS_peak_16895_lociStitched
CFLP1	0	1_MACS_peak_3786_lociStitched
CHAF1A	0	3_MACS_peak_13657_lociStitched
CHCHD2	0	2_MACS_peak_26104_lociStitched
CHCHD6	0	1_MACS_peak_20375_lociStitched
CHD2	1	1_MACS_peak_9851_lociStitched
CHD3	0	2_MACS_peak_11452_lociStitched
CHD6	0	4_MACS_peak_17812_lociStitched
CHEK2	0	1_MACS_peak_18769_lociStitched
CHKB	0	5_MACS_peak_19287_lociStitched
CHMP4B	0	3_MACS_peak_17652_lociStitched
CHRM5	0	1_MACS_peak_9006_lociStitched
CHRNE	0	4_MACS_peak_11383_lociStitched
CHST15	0	5_MACS_peak_4213_lociStitched
CHSY1	0	1_MACS_peak_9922_lociStitched,5_MACS_peak_9913_lociStitched,2_MACS_peak_9923_lociStitched
CIB1	0	3_MACS_peak_9795_lociStitched
CIB3	0	3_MACS_peak_14060_lociStitched
CIRBP	0	6_MACS_peak_13501_lociStitched
CISD2	0	1_MACS_peak_21825_lociStitched
CISD3	0	1_MACS_peak_11909_lociStitched
CITED2	0	2_MACS_peak_25277_lociStitched
CKLF	0	2_MACS_peak_10831_lociStitched,1_MACS_peak_10834_lociStitched
CKS1B	0	4_MACS_peak_1838_lociStitched,1_MACS_peak_1845_lociStitched,2_MACS_peak_1842_lociStitched
CLDN7	0	1_MACS_peak_11429_lociStitched
CLECL1	0	4_MACS_peak_6003_lociStitched
CLIC1	0	2_MACS_peak_24335_lociStitched
CLK2	0	3_MACS_peak_1864_lociStitched
CLPTM1L	0	2_MACS_peak_22375_lociStitched
CMIP	0	3_MACS_peak_11059_lociStitched
CMTM1	0	2_MACS_peak_10831_lociStitched,1_MACS_peak_10834_lociStitched
CMTM2	0	1_MACS_peak_10834_lociStitched
CNBP	0	3_MACS_peak_20404_lociStitched
CNN2	0	2_MACS_peak_13486_lociStitched,3_MACS_peak_13489_lociStitched
CNOT6L	0	2_MACS_peak_21663_lociStitched
CNTF	0	1_MACS_peak_4803_lociStitched
CNTNAP1	0	2_MACS_peak_12019_lociStitched
COG4	0	1_MACS_peak_10942_lociStitched
COL11A2	0	3_MACS_peak_24376_lociStitched
COL23A1	0	2_MACS_peak_23809_lociStitched
COL8A2	0	4_MACS_peak_753_lociStitched
COL9A3	0	1_MACS_peak_18145_lociStitched
COMMD3	0	3_MACS_peak_3262_lociStitched,1_MACS_peak_3265_lociStitched,2_MACS_peak_3259_lociStitched
COPE	0	3_MACS_peak_14177_lociStitched
COQ5	0	2_MACS_peak_7037_lociStitched
COQ7	0	4_MACS_peak_10350_lociStitched
CORO1A	0	3_MACS_peak_10560_lociStitched
COX6C	0	1_MACS_peak_28012_lociStitched
CPEB2	0	1_MACS_peak_21281_lociStitched
CPEB4	0	4_MACS_peak_23730_lociStitched
CPLX3	0	3_MACS_peak_9516_lociStitched
CPNE1	0	3_MACS_peak_17701_lociStitched
CPNE5	0	2_MACS_peak_24477_lociStitched
CPT1B	0	5_MACS_peak_19287_lociStitched
CRABP2	0	3_MACS_peak_1923_lociStitched,2_MACS_peak_1927_lociStitched,1_MACS_peak_1926_lociStitched
CRB2	0	2_MACS_peak_29446_lociStitched,5_MACS_peak_29441_lociStitched
CREB3L4	1	3_MACS_peak_1806_lociStitched,1_MACS_peak_1805_lociStitched,1_MACS_peak_1804_lociStitched
CRELD2	0	2_MACS_peak_19256_lociStitched,3_MACS_peak_19258_lociStitched
CRIP1	0	3_MACS_peak_8747_lociStitched
CRIP2	0	3_MACS_peak_8747_lociStitched
CROCC	0	1_MACS_peak_375_lociStitched
CRTAM	0	2_MACS_peak_5692_lociStitched
CRTC2	0	3_MACS_peak_1806_lociStitched,1_MACS_peak_1805_lociStitched,1_MACS_peak_1804_lociStitched
CSAD	0	3_MACS_peak_6364_lociStitched
CSDE1	0	7_MACS_peak_1482_lociStitched
CSF2	0	15_MACS_peak_23235_lociStitched
CSK	0	3_MACS_peak_9516_lociStitched
CSNK1D	0	3_MACS_peak_12820_lociStitched
CTBP1	0	1_MACS_peak_21076_lociStitched
CTCF	1	2_MACS_peak_10866_lociStitched
CTCFL	1	1_MACS_peak_18086_lociStitched
CTDSP1	0	3_MACS_peak_17052_lociStitched
CTSA	0	3_MACS_peak_17884_lociStitched,1_MACS_peak_17888_lociStitched
CTSW	0	1_MACS_peak_5020_lociStitched
CTXN1	0	2_MACS_peak_13778_lociStitched
CUL1	0	1_MACS_peak_26940_lociStitched
CUL9	0	2_MACS_peak_24558_lociStitched
CUX1	1	3_MACS_peak_26594_lociStitched
CXXC1	0	4_MACS_peak_13245_lociStitched
CXXC5	0	1_MACS_peak_23374_lociStitched
CYB5D1	0	2_MACS_peak_11452_lociStitched
CYCSP52	0	1_MACS_peak_1938_lociStitched
CYGB	0	8_MACS_peak_12610_lociStitched
CYP1A2	0	3_MACS_peak_9516_lociStitched
CYP4F22	0	1_MACS_peak_14050_lociStitched
CYS1	0	1_MACS_peak_15167_lociStitched
CYTH2	0	2_MACS_peak_14751_lociStitched
CYTIP	0	2_MACS_peak_16539_lociStitched
DAD1	0	6_MACS_peak_7787_lociStitched
DALRD3	0	2_MACS_peak_19797_lociStitched
DAND5	0	4_MACS_peak_13956_lociStitched
DAP3	0	1_MACS_peak_1876_lociStitched
DARS2	0	2_MACS_peak_2169_lociStitched
DAZAP1	0	3_MACS_peak_13510_lociStitched
DBN1	0	1_MACS_peak_23789_lociStitched
DCAF6	0	1_MACS_peak_2120_lociStitched
DCAF8	0	1_MACS_peak_1989_lociStitched
DCPS	0	2_MACS_peak_5737_lociStitched,1_MACS_peak_5740_lociStitched
DCST1	0	1_MACS_peak_1845_lociStitched
DCST2	0	1_MACS_peak_1845_lociStitched
DDAH2	0	2_MACS_peak_24335_lociStitched
DDIT4	0	4_MACS_peak_3646_lociStitched,3_MACS_peak_3643_lociStitched
DDR2	0	4_MACS_peak_2064_lociStitched
DDX17	0	1_MACS_peak_18991_lociStitched
DDX25	0	1_MACS_peak_5723_lociStitched
DDX49	0	3_MACS_peak_14177_lociStitched
DDX6	0	1_MACS_peak_5621_lociStitched
DEAF1	1	1_MACS_peak_4360_lociStitched
DEDD	0	5_MACS_peak_2020_lociStitched,3_MACS_peak_2017_lociStitched
DENND2C	0	7_MACS_peak_1482_lociStitched
DENND4B	0	3_MACS_peak_1806_lociStitched,1_MACS_peak_1805_lociStitched,1_MACS_peak_1804_lociStitched
DEPDC6	0	7_MACS_peak_28208_lociStitched
DERL3	0	3_MACS_peak_18705_lociStitched
DHDH	0	2_MACS_peak_14779_lociStitched
DHTKD1	0	3_MACS_peak_3125_lociStitched
DHX16	0	1_MACS_peak_24308_lociStitched
DIDO1	0	5_MACS_peak_18153_lociStitched
DKFZP434K028	0	1_MACS_peak_4863_lociStitched
DMRTC2	1	2_MACS_peak_14543_lociStitched
DNAJB12	0	4_MACS_peak_3646_lociStitched
DNAJC1	0	5_MACS_peak_3250_lociStitched
DNAJC18	0	2_MACS_peak_23358_lociStitched
DNAJC22	0	2_MACS_peak_6285_lociStitched
DNAJC4	0	6_MACS_peak_4938_lociStitched
DNAL4	0	1_MACS_peak_18997_lociStitched
DNASE1L1	0	5_MACS_peak_30788_lociStitched,1_MACS_peak_30794_lociStitched
DOHH	0	2_MACS_peak_13627_lociStitched
DPAGT1	0	3_MACS_peak_5633_lociStitched
DPH3P1	0	1_MACS_peak_18145_lociStitched,5_MACS_peak_18153_lociStitched
DPM1	0	2_MACS_peak_17990_lociStitched,1_MACS_peak_17989_lociStitched
DPM3	0	3_MACS_peak_1859_lociStitched,2_MACS_peak_1856_lociStitched
DPP9	0	1_MACS_peak_13669_lociStitched
DPY19L1P1	0	6_MACS_peak_25871_lociStitched
DPY19L2P3	0	5_MACS_peak_25835_lociStitched
DPYSL2	0	2_MACS_peak_27357_lociStitched
DUS1L	0	1_MACS_peak_12812_lociStitched
DUS3L	0	1_MACS_peak_13696_lociStitched
