GENE	CHROM	START	STOP	ENHANCER_ID
TCF12	chr15	57209691	57212299	1_MACS_peak_10298_lociStitched
TCF3	chr19	1647186	1653570	6_MACS_peak_14651_lociStitched
TCF4	chr18	52977313	52990891	7_MACS_peak_14393_lociStitched
TCF4	chr18	52967788	52976023	6_MACS_peak_14387_lociStitched
THRA	chr17	38254146	38257608	4_MACS_peak_13020_lociStitched
TP53	chr17	7588370	7591247	1_MACS_peak_12535_lociStitched
USF1	chr1	161013981	161017588	1_MACS_peak_2189_lociStitched
USF1	chr1	161037429	161040840	2_MACS_peak_2192_lociStitched
XBP1	chr22	29193375	29198764	2_MACS_peak_20400_lociStitched
XBP1	chr22	29213351	29220723	6_MACS_peak_20404_lociStitched
ZBED6	chr1	203731846	203736796	4_MACS_peak_2741_lociStitched
ZBTB1	chr14	64969316	64972411	3_MACS_peak_9120_lociStitched
ZBTB11	chr3	101402567	101406485	2_MACS_peak_22133_lociStitched
ZBTB20	chr3	114864645	114867429	2_MACS_peak_22306_lociStitched
ZBTB38	chr3	141096910	141110520	4_MACS_peak_22641_lociStitched
ZBTB38	chr3	141117738	141126158	1_MACS_peak_22645_lociStitched
ZBTB38	chr3	141126883	141135819	3_MACS_peak_22646_lociStitched
ZBTB7B	chr1	154971389	154978479	1_MACS_peak_1954_lociStitched
ZFP91	chr11	58344452	58347633	1_MACS_peak_5293_lociStitched
ZFX	chrX	24166569	24169914	2_MACS_peak_33344_lociStitched
ZNF124	chr1	247373071	247377164	4_MACS_peak_3409_lociStitched
ZNF143	chr11	9481397	9483720	2_MACS_peak_4951_lociStitched
ZNF215	chr11	6982418	6986151	3_MACS_peak_4924_lociStitched
ZNF217	chr20	52205707	52211684	5_MACS_peak_19594_lociStitched
ZNF274	chr19	58694010	58695547	1_MACS_peak_16137_lociStitched
ZNF280D	chr15	57023898	57026201	1_MACS_peak_10292_lociStitched
ZNF329	chr19	58694010	58695547	1_MACS_peak_16137_lociStitched
ZNF460	chr19	57790663	57792683	1_MACS_peak_16111_lociStitched
ZNF483	chr9	114244892	114247252	1_MACS_peak_32674_lociStitched
ZNF526	chr19	42771848	42775637	2_MACS_peak_15701_lociStitched
ZNF526	chr19	42720593	42725238	4_MACS_peak_15693_lociStitched
ZNF543	chr19	57790663	57792683	1_MACS_peak_16111_lociStitched
ZNF544	chr19	58694010	58695547	1_MACS_peak_16137_lociStitched
ZNF580	chr19	56165012	56167319	2_MACS_peak_16091_lociStitched
ZNF581	chr19	56165012	56167319	2_MACS_peak_16091_lociStitched
ZNF592	chr15	85290431	85293080	1_MACS_peak_10893_lociStitched
ZNF655	chr7	99155060	99157349	1_MACS_peak_29735_lociStitched
ZNF672	chr1	249131811	249133860	1_MACS_peak_3426_lociStitched
ZNF672	chr1	249118828	249121404	1_MACS_peak_3425_lociStitched
ZNF687	chr1	151253686	151256238	1_MACS_peak_1857_lociStitched
ZNF689	chr16	30669486	30671726	1_MACS_peak_11686_lociStitched
ZNF692	chr1	249131811	249133860	1_MACS_peak_3426_lociStitched
ZNF692	chr1	249118828	249121404	1_MACS_peak_3425_lociStitched
ZNF784	chr19	56165012	56167319	2_MACS_peak_16091_lociStitched
ZNF805	chr19	57790663	57792683	1_MACS_peak_16111_lociStitched
