GENE	CHROM	START	STOP	ENHANCER_ID
IRF2	chr4	185390477	185403350	3_MACS_peak_19441_lociStitched
IRF2	chr4	185300598	185318705	3_MACS_peak_19426_lociStitched
IRF2	chr4	185451563	185460848	3_MACS_peak_19448_lociStitched
IRF3	chr19	50175201	50184281	2_MACS_peak_12629_lociStitched
IRF4	chr6	387821	412005	3_MACS_peak_20843_lociStitched
IRF9	chr14	24604396	24617497	3_MACS_peak_7181_lociStitched
IRF9	chr14	24656573	24666782	2_MACS_peak_7186_lociStitched
JUN	chr1	59247020	59251750	1_MACS_peak_933_lociStitched
JUNB	chr19	12885699	12905374	5_MACS_peak_11905_lociStitched
JUND	chr19	18388869	18393889	1_MACS_peak_12090_lociStitched
KLF1	chr19	13043746	13057643	5_MACS_peak_11916_lociStitched
KLF10	chr8	103664182	103675826	3_MACS_peak_24530_lociStitched
KLF12	chr13	74697857	74710997	2_MACS_peak_6949_lociStitched
KLF12	chr13	74528126	74550961	4_MACS_peak_6940_lociStitched
KLF13	chr15	31628924	31661063	4_MACS_peak_7918_lociStitched
KLF13	chr15	31514735	31532111	2_MACS_peak_7909_lociStitched
KLF13	chr15	31546338	31562795	2_MACS_peak_7911_lociStitched
KLF13	chr15	31615285	31621853	1_MACS_peak_7917_lociStitched
KLF16	chr19	1847645	1865701	4_MACS_peak_11545_lociStitched
KLF3	chr4	38664106	38676856	2_MACS_peak_18612_lociStitched
KLF6	chr10	3823834	3828586	2_MACS_peak_2653_lociStitched
KLF6	chr10	3908423	3918573	2_MACS_peak_2657_lociStitched
MEF2B	chr19	19256514	19286252	4_MACS_peak_12138_lociStitched
MEF2C	chr5	88562719	88578649	3_MACS_peak_20005_lociStitched
MEF2C	chr5	88168355	88186962	3_MACS_peak_20001_lociStitched
MEF2C	chr5	88114042	88134071	7_MACS_peak_19994_lociStitched
MEF2D	chr1	156450242	156476167	4_MACS_peak_1754_lociStitched
MLXIP	chr12	122515562	122526195	3_MACS_peak_6408_lociStitched
MNT	chr17	2295021	2306324	3_MACS_peak_9748_lociStitched
MYBL2	chr20	42307464	42312972	1_MACS_peak_15396_lociStitched
MYNN	chr3	169482002	169492248	3_MACS_peak_17980_lociStitched
MZF1	chr19	59065439	59074896	3_MACS_peak_12788_lociStitched
MZF1	chr19	59083490	59087874	2_MACS_peak_12791_lociStitched
NFE2L1	chr17	46124594	46135871	2_MACS_peak_10459_lociStitched
NFE2L2	chr2	178075592	178079242	1_MACS_peak_14378_lociStitched
NFE2L2	chr2	178127207	178131074	1_MACS_peak_14379_lociStitched
NFE2L3	chr7	26233458	26243022	2_MACS_peak_22770_lociStitched
NFIX	chr19	13043746	13057643	5_MACS_peak_11916_lociStitched
NFKB2	chr10	104153371	104160075	2_MACS_peak_3508_lociStitched
NR1D1	chr17	38251149	38270352	5_MACS_peak_10255_lociStitched
NR1D1	chr17	38218601	38232116	5_MACS_peak_10250_lociStitched
NR1D2	chr3	23986110	23992372	2_MACS_peak_16831_lociStitched
NR3C1	chr5	142774927	142785673	4_MACS_peak_20482_lociStitched
NR4A2	chr2	157188299	157200397	2_MACS_peak_14155_lociStitched
NR4A3	chr9	102581032	102585281	1_MACS_peak_25504_lociStitched
PAX5	chr9	37024132	37038493	2_MACS_peak_25179_lociStitched
PAX5	chr9	36988711	37012258	5_MACS_peak_25174_lociStitched
PBX2	chr6	32156745	32164759	2_MACS_peak_21304_lociStitched
POU5F1	chr6	31164826	31172777	2_MACS_peak_21256_lociStitched
PPARA	chr22	46544663	46548080	1_MACS_peak_16561_lociStitched
PRDM1	chr6	106529486	106560273	6_MACS_peak_21861_lociStitched
PRDM1	chr6	106609958	106617627	1_MACS_peak_21872_lociStitched
PRDM10	chr11	129871125	129874723	1_MACS_peak_5011_lociStitched
PRDM15	chr21	43281417	43306665	6_MACS_peak_15887_lociStitched
RARA	chr17	38465247	38487621	5_MACS_peak_10265_lociStitched
RARA	chr17	38493340	38509857	5_MACS_peak_10270_lociStitched
RELA	chr11	65478894	65481057	1_MACS_peak_4313_lociStitched
RERE	chr1	8477856	8499957	6_MACS_peak_130_lociStitched
RERE	chr1	8551474	8558580	1_MACS_peak_141_lociStitched
RFX1	chr19	14113869	14118302	2_MACS_peak_11948_lociStitched
RFX3	chr9	3524337	3528843	1_MACS_peak_24943_lociStitched
RREB1	chr6	7135266	7148596	4_MACS_peak_20912_lociStitched
RREB1	chr6	7153733	7173451	5_MACS_peak_20916_lociStitched
RUNX1	chr21	36576802	36608029	7_MACS_peak_15834_lociStitched
RXRB	chr6	33167079	33176890	3_MACS_peak_21315_lociStitched
SF1	chr11	64544216	64547693	1_MACS_peak_4248_lociStitched
SIN3A	chr15	75742457	75749015	1_MACS_peak_8477_lociStitched
SMAD1	chr4	146440961	146455299	3_MACS_peak_19224_lociStitched
SMAD7	chr18	46444304	46468067	6_MACS_peak_11266_lociStitched
SNAI3	chr16	88713052	88720114	2_MACS_peak_9643_lociStitched
SOX15	chr17	7475147	7488080	3_MACS_peak_9851_lociStitched
SP3	chr2	174826580	174831573	1_MACS_peak_14346_lociStitched
SREBF2	chr22	42223814	42230916	2_MACS_peak_16489_lociStitched
TBX21	chr17	45802913	45820307	5_MACS_peak_10445_lociStitched
TBX6	chr16	30074534	30078690	1_MACS_peak_9185_lociStitched
TCF3	chr19	1645664	1653803	1_MACS_peak_11537_lociStitched
TEF	chr22	41797027	41811031	4_MACS_peak_16468_lociStitched
TEF	chr22	41776543	41779214	1_MACS_peak_16467_lociStitched
TFEB	chr6	41670890	41685747	6_MACS_peak_21455_lociStitched
TFEB	chr6	41693070	41703455	2_MACS_peak_21461_lociStitched
TGIF2	chr20	35221969	35235168	3_MACS_peak_15283_lociStitched
THAP11	chr16	67875564	67882163	2_MACS_peak_9387_lociStitched
THRA	chr17	38251149	38270352	5_MACS_peak_10255_lociStitched
THRA	chr17	38218601	38232116	5_MACS_peak_10250_lociStitched
USF1	chr1	161008078	161018042	2_MACS_peak_1845_lociStitched
VDR	chr12	48258185	48280029	6_MACS_peak_5545_lociStitched
VSX1	chr20	25033112	25040237	1_MACS_peak_15105_lociStitched
XBP1	chr22	29178212	29200397	4_MACS_peak_16203_lociStitched
XBP1	chr22	29206600	29227256	3_MACS_peak_16207_lociStitched
YY1	chr14	100703913	100707683	1_MACS_peak_7749_lociStitched
ZBTB20	chr3	114855117	114867566	3_MACS_peak_17583_lociStitched
ZBTB32	chr19	36230854	36239951	3_MACS_peak_12233_lociStitched
ZBTB38	chr3	141095309	141135022	3_MACS_peak_17833_lociStitched
ZBTB4	chr17	7381753	7388699	2_MACS_peak_9847_lociStitched
ZBTB7A	chr19	4058830	4068209	2_MACS_peak_11656_lociStitched
ZBTB7B	chr1	154941085	154949508	2_MACS_peak_1691_lociStitched
ZBTB7B	chr1	154971165	154981458	2_MACS_peak_1694_lociStitched
ZBTB7B	chr1	154927052	154935761	2_MACS_peak_1689_lociStitched
ZFP62	chr5	180222839	180249473	9_MACS_peak_20797_lociStitched
ZFP91	chr11	58340650	58347776	1_MACS_peak_4138_lociStitched
ZNF114	chr19	48824476	48837717	4_MACS_peak_12560_lociStitched
ZNF215	chr11	6980300	6986011	2_MACS_peak_3838_lociStitched
ZNF217	chr20	52195010	52213614	6_MACS_peak_15548_lociStitched
ZNF219	chr14	21565096	21578740	4_MACS_peak_7120_lociStitched
ZNF283	chr19	44257608	44289768	7_MACS_peak_12430_lociStitched
ZNF48	chr16	30353713	30368137	3_MACS_peak_9201_lociStitched
ZNF483	chr9	114244674	114247465	1_MACS_peak_25590_lociStitched
ZNF524	chr19	56145683	56167772	4_MACS_peak_12735_lociStitched
ZNF580	chr19	56145683	56167772	4_MACS_peak_12735_lociStitched
ZNF581	chr19	56145683	56167772	4_MACS_peak_12735_lociStitched
ZNF592	chr15	85289235	85294602	2_MACS_peak_8583_lociStitched
ZNF595	chr4	35599	61928	3_MACS_peak_18354_lociStitched
ZNF643	chr1	40839154	40868961	7_MACS_peak_684_lociStitched
ZNF689	chr16	30661809	30672023	2_MACS_peak_9221_lociStitched
ZNF718	chr4	35599	61928	3_MACS_peak_18354_lociStitched
ZNF775	chr7	150064160	150081291	4_MACS_peak_23772_lociStitched
ZNF775	chr7	150100568	150107409	1_MACS_peak_23776_lociStitched
ZNF784	chr19	56145683	56167772	4_MACS_peak_12735_lociStitched
