GENE	TF	ENHANCER_LIST
ANP32B	0	1_MACS_peak_30980_lociStitched
ANP32E	0	1_MACS_peak_1741_lociStitched
ANXA6	0	3_MACS_peak_24632_lociStitched,5_MACS_peak_24637_lociStitched
AP1AR	0	3_MACS_peak_22525_lociStitched
AP1S2	0	2_MACS_peak_31704_lociStitched
AP4M1	0	3_MACS_peak_27961_lociStitched
APEX1	0	2_MACS_peak_8332_lociStitched,3_MACS_peak_8329_lociStitched
APH1A	0	1_MACS_peak_1741_lociStitched
APOA2	0	6_MACS_peak_2022_lociStitched
APOBEC4	0	1_MACS_peak_2271_lociStitched
APOM	0	3_MACS_peak_25512_lociStitched
APRT	0	2_MACS_peak_11692_lociStitched,2_MACS_peak_11694_lociStitched
AQP10	0	1_MACS_peak_1838_lociStitched
ARAP1	0	2_MACS_peak_5477_lociStitched
ARF6	0	4_MACS_peak_8610_lociStitched,1_MACS_peak_8614_lociStitched
ARFRP1	0	2_MACS_peak_18602_lociStitched
ARHGAP17	0	4_MACS_peak_11023_lociStitched
ARHGAP26	0	1_MACS_peak_24527_lociStitched
ARHGAP30	0	3_MACS_peak_2016_lociStitched,2_MACS_peak_2014_lociStitched
ARHGAP33	0	4_MACS_peak_14724_lociStitched
ARHGAP4	0	3_MACS_peak_32608_lociStitched,3_MACS_peak_32604_lociStitched
ARHGAP9	0	1_MACS_peak_6841_lociStitched,3_MACS_peak_6844_lociStitched
ARHGDIA	0	3_MACS_peak_13257_lociStitched
ARHGEF12	0	3_MACS_peak_5967_lociStitched
ARHGEF2	0	2_MACS_peak_1911_lociStitched,4_MACS_peak_1907_lociStitched
ARHGEF38	0	2_MACS_peak_22450_lociStitched
ARHGEF40	0	2_MACS_peak_8348_lociStitched
ARID1A	0	2_MACS_peak_519_lociStitched
ARID1B	0	2_MACS_peak_26759_lociStitched
ARID2	0	1_MACS_peak_6565_lociStitched
ARID3A	1	1_MACS_peak_13954_lociStitched
ARID5B	0	2_MACS_peak_3692_lociStitched,1_MACS_peak_3685_lociStitched,1_MACS_peak_3691_lociStitched
ARL4D	0	2_MACS_peak_12531_lociStitched
ARL6IP4	0	2_MACS_peak_7498_lociStitched
ARL6IP5	0	4_MACS_peak_20231_lociStitched
ARMC2	0	3_MACS_peak_26335_lociStitched
ARMC6	0	1_MACS_peak_14573_lociStitched
ARPC2	0	2_MACS_peak_17440_lociStitched
ARPC5L	0	3_MACS_peak_31269_lociStitched
ARPM1	0	3_MACS_peak_21145_lociStitched
ARRDC3	0	1_MACS_peak_23965_lociStitched
ARSG	0	1_MACS_peak_12971_lociStitched
ARTN	0	2_MACS_peak_878_lociStitched
ASAP1	0	1_MACS_peak_29958_lociStitched
ASAP3	0	1_MACS_peak_410_lociStitched
ASB16	0	1_MACS_peak_12560_lociStitched
ASB2	0	3_MACS_peak_9202_lociStitched
ASB9P1	0	8_MACS_peak_10459_lociStitched
ASCC1	0	7_MACS_peak_3823_lociStitched
ASH1L	0	1_MACS_peak_1898_lociStitched
ASNA1	0	7_MACS_peak_14349_lociStitched
ASPSCR1	0	3_MACS_peak_13263_lociStitched
ATAD1	0	1_MACS_peak_4009_lociStitched
ATAD3C	0	3_MACS_peak_38_lociStitched
ATAT1	0	1_MACS_peak_25473_lociStitched
ATF5	1	1_MACS_peak_15172_lociStitched,4_MACS_peak_15164_lociStitched
ATG16L2	0	3_MACS_peak_5482_lociStitched
ATG2A	0	5_MACS_peak_5259_lociStitched
ATG4D	0	2_MACS_peak_14269_lociStitched
ATHL1	0	2_MACS_peak_4576_lociStitched
ATL3	0	2_MACS_peak_5217_lociStitched
ATM	0	1_MACS_peak_5796_lociStitched
ATN1	0	7_MACS_peak_6226_lociStitched
ATP11B	0	1_MACS_peak_21310_lociStitched
ATP1A3	0	5_MACS_peak_14879_lociStitched
ATP5B	0	3_MACS_peak_6816_lociStitched,3_MACS_peak_6820_lociStitched
ATP5D	0	3_MACS_peak_13972_lociStitched,6_MACS_peak_13975_lociStitched
ATP5L	0	2_MACS_peak_5916_lociStitched
ATP6V0E1	0	3_MACS_peak_24833_lociStitched
ATP6V1E2	0	2_MACS_peak_15918_lociStitched
ATP6V1G1	0	3_MACS_peak_31166_lociStitched,1_MACS_peak_31165_lociStitched
ATP8B2	0	1_MACS_peak_1838_lociStitched
ATPIF1	0	3_MACS_peak_567_lociStitched,1_MACS_peak_570_lociStitched
ATXN1	0	2_MACS_peak_25175_lociStitched,2_MACS_peak_25190_lociStitched,2_MACS_peak_25182_lociStitched,4_MACS_peak_25167_lociStitched
ATXN2L	0	1_MACS_peak_11075_lociStitched
ATXN7L3	0	1_MACS_peak_12560_lociStitched
AURKAIP1	0	3_MACS_peak_38_lociStitched,1_MACS_peak_37_lociStitched
AVIL	0	5_MACS_peak_6862_lociStitched
AVL9	0	4_MACS_peak_27253_lociStitched
AVPR2	0	3_MACS_peak_32604_lociStitched
AXL	0	2_MACS_peak_14855_lociStitched
AZIN1	0	2_MACS_peak_29676_lociStitched,1_MACS_peak_29678_lociStitched
B2M	0	3_MACS_peak_9749_lociStitched
B3GALT4	0	3_MACS_peak_25571_lociStitched
B3GALT6	0	3_MACS_peak_23_lociStitched
B3GAT3	0	3_MACS_peak_5186_lociStitched
B4GALT3	0	6_MACS_peak_2022_lociStitched
BAD	0	6_MACS_peak_5237_lociStitched
BANF1	0	4_MACS_peak_5326_lociStitched
BANK1	0	1_MACS_peak_22411_lociStitched
BAT2	0	3_MACS_peak_25512_lociStitched
BAT3	0	3_MACS_peak_25512_lociStitched
BAT5	0	2_MACS_peak_25516_lociStitched,3_MACS_peak_25512_lociStitched
BAX	0	3_MACS_peak_15118_lociStitched
BAZ1A	0	1_MACS_peak_8513_lociStitched
BAZ2A	0	3_MACS_peak_6816_lociStitched,3_MACS_peak_6820_lociStitched
BBC3	0	1_MACS_peak_15061_lociStitched
BCAN	0	2_MACS_peak_1938_lociStitched
BCL11A	1	1_MACS_peak_16038_lociStitched
BCL2	0	5_MACS_peak_13825_lociStitched,2_MACS_peak_13823_lociStitched,1_MACS_peak_13830_lociStitched,2_MACS_peak_13831_lociStitched
BCL2L12	0	3_MACS_peak_15155_lociStitched
BCL3	0	2_MACS_peak_14951_lociStitched
BCL6B	1	3_MACS_peak_11883_lociStitched
BCOR	0	2_MACS_peak_31855_lociStitched,1_MACS_peak_31859_lociStitched
BEND6	0	2_MACS_peak_25920_lociStitched
BEST2	0	7_MACS_peak_14349_lociStitched
BFSP2	0	2_MACS_peak_20800_lociStitched
BGLAP	0	1_MACS_peak_1925_lociStitched
BHLHE22	1	1_MACS_peak_29264_lociStitched
BHLHE40	1	2_MACS_peak_19630_lociStitched
BIN2	0	1_MACS_peak_6688_lociStitched
BIRC5	0	4_MACS_peak_13167_lociStitched
BLOC1S3	0	1_MACS_peak_14978_lociStitched
BMF	0	3_MACS_peak_9628_lociStitched,5_MACS_peak_9622_lociStitched
BMP8A	0	1_MACS_peak_773_lociStitched
BMP8B	0	3_MACS_peak_787_lociStitched
BOD1	0	2_MACS_peak_24843_lociStitched
BOLA1	0	3_MACS_peak_1727_lociStitched,1_MACS_peak_1730_lociStitched
BOLA3	0	1_MACS_peak_16256_lociStitched
BRD2	0	1_MACS_peak_25561_lociStitched
BSCL2	0	1_MACS_peak_5192_lociStitched,3_MACS_peak_5186_lociStitched
BST2	0	4_MACS_peak_14506_lociStitched
BTBD2	0	3_MACS_peak_14009_lociStitched
BTG2	0	8_MACS_peak_2484_lociStitched,1_MACS_peak_2492_lociStitched
BTLA	0	2_MACS_peak_20518_lociStitched
BTN1A1	0	2_MACS_peak_25331_lociStitched
BTN3A2	0	5_MACS_peak_25314_lociStitched
BUB1B	0	3_MACS_peak_9628_lociStitched
BZRAP1	0	4_MACS_peak_12817_lociStitched
C10ORF10	0	1_MACS_peak_3550_lociStitched
C10ORF125	0	3_MACS_peak_4562_lociStitched
C10ORF25	0	1_MACS_peak_3550_lociStitched
C10ORF26	0	2_MACS_peak_4266_lociStitched
C10ORF91	0	1_MACS_peak_4542_lociStitched
C11ORF2	0	1_MACS_peak_5279_lociStitched,4_MACS_peak_5271_lociStitched,3_MACS_peak_5276_lociStitched
C11ORF20	0	6_MACS_peak_5237_lociStitched
C11ORF24	0	2_MACS_peak_5414_lociStitched
C11ORF48	0	3_MACS_peak_5186_lociStitched
C11ORF54	0	1_MACS_peak_5693_lociStitched
C11ORF68	0	1_MACS_peak_5319_lociStitched
C11ORF71	0	2_MACS_peak_5874_lociStitched
C11ORF83	0	3_MACS_peak_5186_lociStitched
C12ORF40	0	3_MACS_peak_6515_lociStitched
C12ORF57	0	7_MACS_peak_6226_lociStitched
C14ORF104	0	4_MACS_peak_8603_lociStitched
C14ORF138	0	1_MACS_peak_8618_lociStitched
C14ORF145	0	3_MACS_peak_9023_lociStitched,1_MACS_peak_9030_lociStitched
C14ORF176	0	2_MACS_peak_8348_lociStitched
C14ORF181	0	1_MACS_peak_8852_lociStitched
C14ORF182	0	1_MACS_peak_8616_lociStitched
C14ORF183	0	1_MACS_peak_8618_lociStitched
C14ORF4	0	2_MACS_peak_9003_lociStitched
C14ORF43	0	6_MACS_peak_8928_lociStitched,1_MACS_peak_8934_lociStitched
C14ORF48	0	3_MACS_peak_9202_lociStitched
C14ORF49	0	1_MACS_peak_9222_lociStitched
C14ORF86	0	3_MACS_peak_9202_lociStitched
C15ORF28	0	1_MACS_peak_10089_lociStitched
C15ORF58	0	3_MACS_peak_10421_lociStitched
C16ORF13	0	3_MACS_peak_10593_lociStitched
C16ORF53	0	5_MACS_peak_11100_lociStitched
C16ORF72	0	6_MACS_peak_10769_lociStitched,3_MACS_peak_10775_lociStitched
C16ORF73	0	1_MACS_peak_10625_lociStitched
C16ORF92	0	1_MACS_peak_11111_lociStitched
C17ORF101	0	3_MACS_peak_13295_lociStitched
C17ORF103	0	4_MACS_peak_12143_lociStitched
C17ORF107	0	2_MACS_peak_11853_lociStitched
C17ORF37	0	4_MACS_peak_12411_lociStitched
C17ORF46	0	2_MACS_peak_12590_lociStitched,2_MACS_peak_12594_lociStitched
C17ORF49	0	3_MACS_peak_11883_lociStitched
C17ORF60	0	2_MACS_peak_12911_lociStitched
C17ORF62	0	3_MACS_peak_13295_lociStitched
C17ORF63	0	2_MACS_peak_12203_lociStitched
C17ORF65	0	1_MACS_peak_12560_lociStitched
C17ORF70	0	1_MACS_peak_13246_lociStitched
C17ORF86	0	3_MACS_peak_13131_lociStitched
C17ORF95	0	4_MACS_peak_13119_lociStitched
C17ORF96	0	1_MACS_peak_12377_lociStitched
C17ORF98	0	3_MACS_peak_12387_lociStitched
C17ORF99	0	9_MACS_peak_13158_lociStitched,4_MACS_peak_13167_lociStitched
C19ORF22	0	1_MACS_peak_13954_lociStitched
C19ORF23	0	3_MACS_peak_13972_lociStitched,6_MACS_peak_13975_lociStitched
C19ORF24	0	3_MACS_peak_13972_lociStitched,6_MACS_peak_13975_lociStitched
C19ORF26	0	3_MACS_peak_13972_lociStitched,6_MACS_peak_13975_lociStitched
C19ORF35	0	5_MACS_peak_14021_lociStitched
C19ORF38	0	4_MACS_peak_14281_lociStitched
C19ORF43	0	7_MACS_peak_14349_lociStitched
C19ORF52	0	4_MACS_peak_14281_lociStitched
C19ORF55	0	4_MACS_peak_14724_lociStitched
C19ORF61	0	2_MACS_peak_14924_lociStitched
C19ORF70	0	1_MACS_peak_14132_lociStitched
C19ORF76	0	3_MACS_peak_15155_lociStitched
C1ORF170	0	1_MACS_peak_7_lociStitched
C1ORF174	0	1_MACS_peak_95_lociStitched
C1ORF189	0	2_MACS_peak_1835_lociStitched
C1ORF192	0	1_MACS_peak_2034_lociStitched
C1ORF43	0	2_MACS_peak_1835_lociStitched
C1ORF51	0	1_MACS_peak_1741_lociStitched
C1ORF54	0	1_MACS_peak_1741_lociStitched
C1ORF63	0	4_MACS_peak_475_lociStitched
C1ORF64	0	2_MACS_peak_298_lociStitched
C1ORF66	0	2_MACS_peak_1943_lociStitched
C1ORF77	0	1_MACS_peak_1814_lociStitched
C1ORF86	0	2_MACS_peak_63_lociStitched
C1ORF93	0	3_MACS_peak_80_lociStitched
C1QL4	0	1_MACS_peak_6641_lociStitched
C1QTNF5	0	2_MACS_peak_5954_lociStitched
C1QTNF6	0	5_MACS_peak_19318_lociStitched
C2	0	2_MACS_peak_25534_lociStitched
C20ORF123	0	4_MACS_peak_18360_lociStitched
C20ORF134	0	3_MACS_peak_18108_lociStitched
C20ORF144	0	3_MACS_peak_18108_lociStitched
C20ORF203	0	3_MACS_peak_18087_lociStitched
C20ORF30	0	4_MACS_peak_17848_lociStitched
C20ORF72	0	2_MACS_peak_17954_lociStitched
C21ORF67	0	1_MACS_peak_18964_lociStitched
C21ORF7	0	5_MACS_peak_18726_lociStitched
C21ORF70	0	1_MACS_peak_18964_lociStitched
C21ORF91	0	1_MACS_peak_18668_lociStitched,2_MACS_peak_18669_lociStitched
C21ORF96	0	3_MACS_peak_18811_lociStitched
C22ORF26	0	1_MACS_peak_19526_lociStitched
C22ORF41	0	4_MACS_peak_19583_lociStitched
C2CD2L	0	4_MACS_peak_5940_lociStitched
C2ORF18	0	3_MACS_peak_15667_lociStitched
C2ORF62	0	3_MACS_peak_17451_lociStitched
C2ORF81	0	5_MACS_peak_16260_lociStitched
C3ORF26	0	2_MACS_peak_20395_lociStitched
C3ORF52	0	6_MACS_peak_20503_lociStitched,2_MACS_peak_20501_lociStitched
C3ORF58	0	1_MACS_peak_20925_lociStitched
C3ORF59	0	2_MACS_peak_21449_lociStitched
C4A	0	2_MACS_peak_25534_lociStitched
C4B	0	2_MACS_peak_25534_lociStitched
C4ORF36	0	2_MACS_peak_22313_lociStitched
C4ORF42	0	1_MACS_peak_21558_lociStitched
C4ORF47	0	2_MACS_peak_23167_lociStitched
C4ORF49	0	1_MACS_peak_22746_lociStitched
C5ORF33	0	1_MACS_peak_23471_lociStitched
C5ORF39	0	1_MACS_peak_23544_lociStitched,1_MACS_peak_23548_lociStitched,2_MACS_peak_23545_lociStitched,1_MACS_peak_23549_lociStitched
C5ORF41	0	3_MACS_peak_24833_lociStitched
C5ORF56	0	3_MACS_peak_24325_lociStitched,1_MACS_peak_24328_lociStitched
C6ORF1	0	4_MACS_peak_25597_lociStitched
C6ORF105	0	2_MACS_peak_25106_lociStitched
C6ORF106	0	2_MACS_peak_25605_lociStitched
C6ORF126	0	2_MACS_peak_25630_lociStitched
C6ORF127	0	2_MACS_peak_25630_lociStitched
C6ORF136	0	1_MACS_peak_25473_lociStitched
C6ORF25	0	2_MACS_peak_25516_lociStitched
C6ORF26	0	6_MACS_peak_25523_lociStitched,2_MACS_peak_25516_lociStitched,3_MACS_peak_25520_lociStitched
C6ORF27	0	6_MACS_peak_25523_lociStitched,2_MACS_peak_25516_lociStitched,3_MACS_peak_25520_lociStitched
C6ORF47	0	3_MACS_peak_25512_lociStitched
C6ORF48	0	6_MACS_peak_25523_lociStitched,3_MACS_peak_25520_lociStitched
C6ORF81	0	2_MACS_peak_25630_lociStitched
C7ORF29	0	3_MACS_peak_28605_lociStitched,2_MACS_peak_28603_lociStitched
C7ORF43	0	3_MACS_peak_27961_lociStitched
C7ORF47	0	2_MACS_peak_27982_lociStitched
C7ORF49	0	3_MACS_peak_28452_lociStitched
C7ORF51	0	2_MACS_peak_27982_lociStitched
C7ORF55	0	1_MACS_peak_28495_lociStitched
C7ORF59	0	3_MACS_peak_27961_lociStitched
C7ORF61	0	2_MACS_peak_27982_lociStitched
C8G	0	1_MACS_peak_31536_lociStitched
C8ORF30A	0	3_MACS_peak_30115_lociStitched
C8ORF31	0	2_MACS_peak_30081_lociStitched
C8ORF37	0	1_MACS_peak_29566_lociStitched
C8ORF44	0	1_MACS_peak_29295_lociStitched
C8ORF46	0	3_MACS_peak_29286_lociStitched
C9ORF150	0	2_MACS_peak_30271_lociStitched
C9ORF152	0	1_MACS_peak_31105_lociStitched
C9ORF172	0	2_MACS_peak_31534_lociStitched
C9ORF50	0	3_MACS_peak_31386_lociStitched
C9ORF53	0	1_MACS_peak_30361_lociStitched
C9ORF66	0	2_MACS_peak_30159_lociStitched
C9ORF78	0	2_MACS_peak_31399_lociStitched
C9ORF91	0	3_MACS_peak_31166_lociStitched,1_MACS_peak_31165_lociStitched
CA11	0	1_MACS_peak_15100_lociStitched
CA14	0	1_MACS_peak_1741_lociStitched
CA7	0	1_MACS_peak_11389_lociStitched
CABP4	0	4_MACS_peak_5385_lociStitched
CACNA2D1	0	1_MACS_peak_27770_lociStitched
CACYBP	0	2_MACS_peak_2185_lociStitched
CADM1	0	3_MACS_peak_5881_lociStitched
CALML4	0	5_MACS_peak_10071_lociStitched,1_MACS_peak_10076_lociStitched
CALML6	0	1_MACS_peak_59_lociStitched,1_MACS_peak_58_lociStitched
CALR	0	3_MACS_peak_14364_lociStitched
CAMK2D	0	1_MACS_peak_22548_lociStitched
CAMTA1	1	3_MACS_peak_129_lociStitched,2_MACS_peak_127_lociStitched
CAMTA2	1	2_MACS_peak_11853_lociStitched
CAPN1	0	1_MACS_peak_5279_lociStitched
CAPN10	0	2_MACS_peak_17720_lociStitched
CAPN12	0	2_MACS_peak_14781_lociStitched
CAPN2	0	5_MACS_peak_2752_lociStitched
CAPN8	0	5_MACS_peak_2752_lociStitched
CARM1	0	4_MACS_peak_14281_lociStitched
CARNS1	0	4_MACS_peak_5385_lociStitched
CARS2	0	4_MACS_peak_8272_lociStitched
CASC3	0	1_MACS_peak_12436_lociStitched
CASP10	0	1_MACS_peak_17267_lociStitched,4_MACS_peak_17273_lociStitched
CASP3	0	2_MACS_peak_23133_lociStitched
CASP8	0	3_MACS_peak_17277_lociStitched,4_MACS_peak_17273_lociStitched
CATSPER1	0	4_MACS_peak_5326_lociStitched
CBFA2T3	0	2_MACS_peak_11698_lociStitched
CBLC	0	2_MACS_peak_14951_lociStitched
CBWD1	0	2_MACS_peak_30159_lociStitched
CBWD3	0	2_MACS_peak_30670_lociStitched,2_MACS_peak_30673_lociStitched
CBWD5	0	2_MACS_peak_30670_lociStitched
CBWD6	0	2_MACS_peak_30653_lociStitched
CBX1	0	2_MACS_peak_12669_lociStitched
CBX3	0	4_MACS_peak_27176_lociStitched,2_MACS_peak_27174_lociStitched
CBX4	0	2_MACS_peak_13211_lociStitched
CBX5	0	1_MACS_peak_6767_lociStitched
CBX8	0	2_MACS_peak_13211_lociStitched
CCDC106	0	6_MACS_peak_15308_lociStitched,2_MACS_peak_15305_lociStitched
CCDC11	0	2_MACS_peak_13693_lociStitched
CCDC110	0	2_MACS_peak_23167_lociStitched
CCDC111	0	2_MACS_peak_23133_lociStitched
CCDC114	0	3_MACS_peak_15087_lociStitched
CCDC117	0	2_MACS_peak_19201_lociStitched,2_MACS_peak_19203_lociStitched
CCDC127	0	1_MACS_peak_23210_lociStitched
CCDC142	0	5_MACS_peak_16260_lociStitched
CCDC40	0	1_MACS_peak_13216_lociStitched
CCDC45	0	2_MACS_peak_12911_lociStitched
CCDC57	0	2_MACS_peak_13274_lociStitched
CCDC85B	0	1_MACS_peak_5317_lociStitched,1_MACS_peak_5319_lociStitched
CCDC88C	0	11_MACS_peak_9138_lociStitched,2_MACS_peak_9149_lociStitched
CCDC9	0	1_MACS_peak_15061_lociStitched
CCDC97	0	2_MACS_peak_14855_lociStitched
CCHCR1	0	2_MACS_peak_25495_lociStitched
CCNE2	0	2_MACS_peak_29558_lociStitched
CCNL2	0	3_MACS_peak_38_lociStitched,1_MACS_peak_37_lociStitched
CCPG1	0	1_MACS_peak_9871_lociStitched
CCR10	0	2_MACS_peak_12507_lociStitched
CCT8	0	5_MACS_peak_18726_lociStitched
CD151	0	3_MACS_peak_4606_lociStitched
CD164	0	1_MACS_peak_26348_lociStitched
CD200	0	2_MACS_peak_20510_lociStitched
CD2BP2	0	4_MACS_peak_11119_lociStitched
CD300LF	0	6_MACS_peak_13039_lociStitched
CD36	0	2_MACS_peak_27748_lociStitched
CD48	0	2_MACS_peak_2003_lociStitched
CD69	0	4_MACS_peak_6269_lociStitched
CD7	0	4_MACS_peak_13281_lociStitched
CDC37	0	4_MACS_peak_14264_lociStitched
CDC42BPG	0	5_MACS_peak_5259_lociStitched
CDCA5	0	1_MACS_peak_5279_lociStitched,4_MACS_peak_5271_lociStitched,3_MACS_peak_5276_lociStitched
CDH13	0	2_MACS_peak_11599_lociStitched
CDH16	0	1_MACS_peak_11389_lociStitched
CDH9	0	1_MACS_peak_23388_lociStitched
CDHR2	0	2_MACS_peak_24868_lociStitched
CDIPT	0	5_MACS_peak_11100_lociStitched
CDK11A	0	2_MACS_peak_53_lociStitched,1_MACS_peak_51_lociStitched
CDK11B	0	2_MACS_peak_53_lociStitched,1_MACS_peak_51_lociStitched
CDK13	0	1_MACS_peak_27346_lociStitched
CDK14	0	3_MACS_peak_27839_lociStitched
CDK5	0	3_MACS_peak_28620_lociStitched
CDK6	0	4_MACS_peak_27872_lociStitched,3_MACS_peak_27876_lociStitched,4_MACS_peak_27868_lociStitched,2_MACS_peak_27865_lociStitched
CDK9	0	3_MACS_peak_31323_lociStitched
CDKN1A	0	1_MACS_peak_25657_lociStitched
CDKN2A	0	1_MACS_peak_30361_lociStitched
CDKN2B	0	1_MACS_peak_30361_lociStitched
CDKN2B-AS1	0	1_MACS_peak_30361_lociStitched
CDKN2C	0	2_MACS_peak_973_lociStitched
CDS2	0	4_MACS_peak_17848_lociStitched
CDT1	0	2_MACS_peak_11692_lociStitched,2_MACS_peak_11694_lociStitched
CEACAM16	0	2_MACS_peak_14951_lociStitched
CEACAM21	0	2_MACS_peak_14871_lociStitched
CEBPB	1	1_MACS_peak_18420_lociStitched
CELA1	0	1_MACS_peak_6688_lociStitched
CELF2	0	4_MACS_peak_3204_lociStitched
CEND1	0	3_MACS_peak_4606_lociStitched
CENPA	0	3_MACS_peak_15667_lociStitched
CENPT	0	1_MACS_peak_11418_lociStitched
CEP57L1	0	2_MACS_peak_26345_lociStitched
CETP	0	1_MACS_peak_11305_lociStitched
CFB	0	2_MACS_peak_25534_lociStitched
CFL1	0	1_MACS_peak_5317_lociStitched,1_MACS_peak_5319_lociStitched
CFLAR	0	1_MACS_peak_17267_lociStitched
CFLP1	0	1_MACS_peak_4009_lociStitched
CHAC1	0	1_MACS_peak_9666_lociStitched
CHD2	1	9_MACS_peak_10467_lociStitched
CHD3	0	3_MACS_peak_11918_lociStitched
CHEK2	0	2_MACS_peak_19201_lociStitched
CHERP	0	1_MACS_peak_14481_lociStitched
CHIT1	0	8_MACS_peak_2484_lociStitched
CHKB	0	4_MACS_peak_19583_lociStitched
CHMP2A	0	2_MACS_peak_15389_lociStitched
CHMP4B	0	1_MACS_peak_18122_lociStitched
CHMP4C	0	1_MACS_peak_29451_lociStitched
CHRM1	0	2_MACS_peak_5205_lociStitched
CHRNE	0	2_MACS_peak_11853_lociStitched
CHST11	0	5_MACS_peak_7200_lociStitched
CHST15	0	1_MACS_peak_4494_lociStitched
CHST2	0	1_MACS_peak_20919_lociStitched
CHSY1	0	3_MACS_peak_10547_lociStitched,4_MACS_peak_10551_lociStitched
CIB1	0	3_MACS_peak_10421_lociStitched
CIC	0	1_MACS_peak_14899_lociStitched
CIRBP	0	3_MACS_peak_13972_lociStitched,6_MACS_peak_13975_lociStitched
CISD2	0	1_MACS_peak_22422_lociStitched,1_MACS_peak_22423_lociStitched
CISD3	0	1_MACS_peak_12377_lociStitched
