GENE	CHROM	START	STOP	ENHANCER_ID
ONECUT2	chr18	55089370	55109212	4_MACS_peak_15903_lociStitched
PBX4	chr19	19771468	19781001	2_MACS_peak_17095_lociStitched
PIF1	chr15	65164222	65191013	6_MACS_peak_11088_lociStitched
PIF1	chr15	65127554	65140246	3_MACS_peak_11084_lociStitched
PKNOX1	chr21	44393483	44396831	2_MACS_peak_22199_lociStitched
POU2F1	chr1	167188480	167192646	2_MACS_peak_2522_lociStitched
POU2F2	chr19	42612802	42639831	6_MACS_peak_17538_lociStitched
POU3F1	chr1	38464800	38479678	3_MACS_peak_951_lociStitched
POU5F1	chr6	31164409	31173007	2_MACS_peak_29075_lociStitched
PRDM1	chr6	106532010	106559189	3_MACS_peak_29852_lociStitched
PRDM1	chr6	106576727	106595351	4_MACS_peak_29855_lociStitched
PRDM15	chr21	43283824	43300410	4_MACS_peak_22147_lociStitched
RARA	chr17	38465655	38484713	6_MACS_peak_14300_lociStitched
RARG	chr12	53591488	53607221	3_MACS_peak_7483_lociStitched
RORA	chr15	60824868	60885799	3_MACS_peak_11003_lociStitched
RORA	chr15	60938722	60954261	3_MACS_peak_11008_lociStitched
RUNX1	chr21	36578145	36608065	7_MACS_peak_22062_lociStitched
RUNX1	chr21	36413956	36424571	2_MACS_peak_22060_lociStitched
SIN3A	chr15	75741879	75749389	2_MACS_peak_11371_lociStitched
SMAD7	chr18	46448409	46462716	3_MACS_peak_15826_lociStitched
SNAI3	chr16	88747208	88773573	6_MACS_peak_13336_lociStitched
SOX11	chr2	5835288	5842176	1_MACS_peak_18290_lociStitched
SP3	chr2	174824630	174831537	1_MACS_peak_20133_lociStitched
STAT1	chr2	191875617	191889098	4_MACS_peak_20276_lociStitched
STAT2	chr12	56726293	56734001	2_MACS_peak_7592_lociStitched
TCF3	chr19	1646702	1655904	2_MACS_peak_16169_lociStitched
TFAP4	chr16	4320592	4325044	1_MACS_peak_12065_lociStitched
THAP11	chr16	67875111	67882355	2_MACS_peak_12970_lociStitched
THRA	chr17	38251202	38270620	3_MACS_peak_14289_lociStitched
XBP1	chr22	29185965	29199229	1_MACS_peak_22716_lociStitched
XBP1	chr22	29206532	29225519	6_MACS_peak_22717_lociStitched
ZBTB38	chr3	141079388	141113771	5_MACS_peak_24807_lociStitched
ZBTB38	chr3	141119122	141135802	1_MACS_peak_24812_lociStitched
ZBTB7B	chr1	154970314	154979994	1_MACS_peak_2250_lociStitched
ZBTB7B	chr1	154923573	154936127	4_MACS_peak_2242_lociStitched
ZBTB7B	chr1	154941662	154950230	2_MACS_peak_2246_lociStitched
ZFP1	chr16	75139017	75151092	3_MACS_peak_13148_lociStitched
ZFP62	chr5	180228484	180248976	8_MACS_peak_28509_lociStitched
ZFP62	chr5	180256600	180261487	1_MACS_peak_28517_lociStitched
ZFP91	chr11	58340370	58349120	1_MACS_peak_5776_lociStitched
ZNF114	chr19	48823075	48837832	4_MACS_peak_17786_lociStitched
ZNF132	chr19	58891341	58902284	4_MACS_peak_18208_lociStitched
ZNF217	chr20	52188756	52211972	4_MACS_peak_21707_lociStitched
ZNF3	chr7	99716230	99728917	3_MACS_peak_31702_lociStitched
ZNF334	chr20	45172317	45184892	2_MACS_peak_21568_lociStitched
ZNF48	chr16	30379020	30394439	4_MACS_peak_12592_lociStitched
ZNF48	chr16	30352996	30368422	3_MACS_peak_12589_lociStitched
ZNF483	chr9	114237322	114247517	2_MACS_peak_34818_lociStitched
ZNF497	chr19	58891341	58902284	4_MACS_peak_18208_lociStitched
ZNF574	chr19	42612802	42639831	6_MACS_peak_17538_lociStitched
ZNF584	chr19	58891341	58902284	4_MACS_peak_18208_lociStitched
ZNF592	chr15	85289835	85294739	1_MACS_peak_11577_lociStitched
ZNF652	chr17	47433418	47443828	2_MACS_peak_14625_lociStitched
ZNF652	chr17	47464332	47472678	3_MACS_peak_14628_lociStitched
ZNF680	chr7	64011005	64024061	3_MACS_peak_31311_lociStitched
ZNF688	chr16	30562407	30584356	5_MACS_peak_12608_lociStitched
ZNF689	chr16	30562407	30584356	5_MACS_peak_12608_lociStitched
ZNF689	chr16	30661059	30672849	3_MACS_peak_12618_lociStitched
ZNF740	chr12	53591488	53607221	3_MACS_peak_7483_lociStitched
ZNF764	chr16	30562407	30584356	5_MACS_peak_12608_lociStitched
ZNF768	chr16	30562407	30584356	5_MACS_peak_12608_lociStitched
ZNF771	chr16	30379020	30394439	4_MACS_peak_12592_lociStitched
ZNF785	chr16	30562407	30584356	5_MACS_peak_12608_lociStitched
ZNF79	chr9	130149232	130161134	3_MACS_peak_35058_lociStitched
ZNF837	chr19	58891341	58902284	4_MACS_peak_18208_lociStitched
ZNF846	chr19	9928548	9939871	4_MACS_peak_16549_lociStitched
